report_variant,entry_time,exit_time,sleeve,side,volume,entry_price,exit_price,commission,swap,profit,exit_comment,net_pnl_usd,state_time_utc,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,causal_regime,quarantined
ROBUSTNESS_OFFSET_3,2023-08-17 16:00:00+00:00,2023-08-20 21:01:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08738,1.08739,0.0,0.07,-0.01,,0.060000000000000005,2023-08-17 15:00:00+00:00,2023-08-17 15:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
ROBUSTNESS_OFFSET_3,2023-08-21 16:00:00+00:00,2023-08-22 03:11:59+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08879,1.09138,0.0,0.02,-2.59,sl 1.09137,-2.57,2023-08-21 15:00:00+00:00,2023-08-21 15:00:00+00:00,USD_UP,ESTABLISHED,False,True,False,USD_UP,False
ROBUSTNESS_OFFSET_3,2023-08-22 12:00:00+00:00,2023-08-23 07:32:29+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08849,1.08233,0.0,0.02,6.16,tp 1.08233,6.18,2023-08-22 11:00:00+00:00,2023-08-22 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
ROBUSTNESS_OFFSET_3,2023-08-23 08:00:00+00:00,2023-08-25 16:00:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08181,1.07869,0.0,0.04,3.12,,3.16,2023-08-23 07:00:00+00:00,2023-08-23 07:00:00+00:00,USD_UP,ESTABLISHED,True,True,False,SHOCK,False
ROBUSTNESS_OFFSET_3,2023-09-08 08:00:00+00:00,2023-09-08 14:00:29+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07087,1.07306,0.0,0.0,-2.19,sl 1.07300,-2.19,2023-09-08 07:00:00+00:00,2023-09-08 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2023-09-11 12:00:00+00:00,2023-09-11 14:02:36+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07198,1.07414,0.0,0.0,-2.16,sl 1.07414,-2.16,2023-09-11 11:00:00+00:00,2023-09-11 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2023-09-12 08:00:00+00:00,2023-09-14 16:00:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07135,1.06593,0.0,0.04,5.42,,5.46,2023-09-12 07:00:00+00:00,2023-09-12 07:00:00+00:00,USD_UP,TRANSITION,True,False,False,SHOCK,False
ROBUSTNESS_OFFSET_3,2023-09-22 08:00:00+00:00,2023-09-24 21:01:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.06466,1.06617,0.0,0.05,-1.51,,-1.46,2023-09-22 07:00:00+00:00,2023-09-22 07:00:00+00:00,USD_UP,ESTABLISHED,True,True,True,SHOCK,False
ROBUSTNESS_OFFSET_3,2023-09-25 04:00:00+00:00,2023-09-25 13:11:27+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.06482,1.06131,0.0,0.0,3.51,tp 1.06131,3.51,2023-09-25 03:00:00+00:00,2023-09-25 03:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2023-10-02 12:00:00+00:00,2023-10-03 14:08:15+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.05314,1.045,0.0,0.02,8.14,tp 1.04500,8.16,2023-10-02 11:00:00+00:00,2023-10-02 11:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
ROBUSTNESS_OFFSET_3,2023-10-09 08:00:00+00:00,2023-10-10 08:46:18+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.0523,1.06002,0.0,0.02,-7.72,sl 1.06002,-7.7,2023-10-09 07:00:00+00:00,2023-10-09 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2023-10-18 16:00:00+00:00,2023-10-19 16:02:29+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.0531,1.05947,0.0,0.02,-6.37,sl 1.05947,-6.3500000000000005,2023-10-18 15:00:00+00:00,2023-10-18 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
ROBUSTNESS_OFFSET_3,2024-01-19 08:00:00+00:00,2024-01-21 21:00:30+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08772,1.08951,0.0,0.05,-1.79,,-1.74,2024-01-19 07:00:00+00:00,2024-01-19 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-01-23 12:00:00+00:00,2024-01-24 12:32:38+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08637,1.09162,0.0,0.02,-5.25,sl 1.09162,-5.23,2024-01-23 11:00:00+00:00,2024-01-23 11:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
ROBUSTNESS_OFFSET_3,2024-01-25 16:00:00+00:00,2024-01-28 21:00:30+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08363,1.0846,0.0,0.07,-0.97,,-0.8999999999999999,2024-01-25 15:00:00+00:00,2024-01-25 15:00:00+00:00,NEUTRAL,UNRESOLVED,True,True,False,SHOCK,False
ROBUSTNESS_OFFSET_3,2024-02-07 16:00:00+00:00,2024-02-08 03:19:35+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07677,1.07867,0.0,0.02,-1.9,sl 1.07867,-1.88,2024-02-07 15:00:00+00:00,2024-02-07 15:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-02-08 12:00:00+00:00,2024-02-09 12:31:29+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07569,1.07895,0.0,0.02,-3.26,sl 1.07889,-3.2399999999999998,2024-02-08 11:00:00+00:00,2024-02-08 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-02-12 08:00:00+00:00,2024-02-13 12:31:47+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07754,1.07328,0.0,0.02,4.26,tp 1.07344,4.279999999999999,2024-02-12 07:00:00+00:00,2024-02-12 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-02-15 04:00:00+00:00,2024-02-15 12:20:41+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07259,1.0749,0.0,0.0,-2.31,sl 1.07490,-2.31,2024-02-15 03:00:00+00:00,2024-02-15 03:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-04-03 08:00:00+00:00,2024-04-03 13:30:17+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07705,1.07889,0.0,0.0,-1.84,sl 1.07889,-1.84,2024-04-03 07:00:00+00:00,2024-04-03 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-04-19 12:00:00+00:00,2024-04-21 21:01:30+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.06519,1.06595,0.0,0.05,-0.76,,-0.71,2024-04-19 11:00:00+00:00,2024-04-19 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-04-22 12:00:00+00:00,2024-04-23 07:30:03+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.0635,1.06707,0.0,0.02,-3.57,sl 1.06706,-3.55,2024-04-22 11:00:00+00:00,2024-04-22 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-10-08 12:00:00+00:00,2024-10-09 07:09:25+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.09874,1.09565,0.0,0.02,3.09,tp 1.09565,3.11,2024-10-08 11:00:00+00:00,2024-10-08 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-10-11 12:00:00+00:00,2024-10-13 21:01:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.09307,1.09313,0.0,0.05,-0.06,,-0.009999999999999995,2024-10-11 11:00:00+00:00,2024-10-11 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-10-14 12:00:00+00:00,2024-10-16 17:15:24+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.09122,1.08643,0.0,0.04,4.79,tp 1.08645,4.83,2024-10-14 11:00:00+00:00,2024-10-14 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-10-24 12:00:00+00:00,2024-10-24 17:06:51+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.07949,1.08148,0.0,0.0,-1.99,sl 1.08148,-1.99,2024-10-24 11:00:00+00:00,2024-10-24 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,False,USD_UP,False
ROBUSTNESS_OFFSET_3,2024-10-25 16:00:00+00:00,2024-10-28 00:00:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.0812,1.07941,0.0,0.05,1.79,,1.84,2024-10-25 15:00:00+00:00,2024-10-25 15:00:00+00:00,USD_UP,ESTABLISHED,True,True,True,SHOCK,False
ROBUSTNESS_OFFSET_3,2024-10-29 04:00:00+00:00,2024-10-29 11:34:38+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.08086,1.07829,0.0,0.0,2.57,tp 1.07831,2.57,2024-10-29 03:00:00+00:00,2024-10-29 03:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-11-08 04:00:00+00:00,2024-11-08 16:02:16+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.0783,1.07061,0.0,0.0,7.69,tp 1.07062,7.69,2024-11-08 03:00:00+00:00,2024-11-08 03:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-11-13 16:00:00+00:00,2024-11-17 21:00:30+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.0566,1.05324,0.0,0.09,3.36,,3.4499999999999997,2024-11-13 15:00:00+00:00,2024-11-13 15:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
ROBUSTNESS_OFFSET_3,2024-11-19 08:00:00+00:00,2024-11-19 22:44:49+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.05715,1.0607,0.0,0.0,-3.55,sl 1.06070,-3.55,2024-11-19 07:00:00+00:00,2024-11-19 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2024-12-23 08:00:00+00:00,2024-12-25 21:05:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.04178,1.04069,0.0,0.04,1.09,,1.1300000000000001,2024-12-23 07:00:00+00:00,2024-12-23 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2025-01-08 08:00:00+00:00,2025-01-10 16:00:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.03183,1.02376,0.0,0.04,8.07,,8.11,2025-01-08 07:00:00+00:00,2025-01-08 07:00:00+00:00,USD_UP,TRANSITION,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2025-01-10 16:00:00+00:00,2025-01-13 00:00:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.02372,1.02427,0.0,0.05,-0.55,,-0.5,2025-01-10 15:00:00+00:00,2025-01-10 15:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
ROBUSTNESS_OFFSET_3,2025-01-14 12:00:00+00:00,2025-01-14 14:39:26+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.02478,1.02816,0.0,0.0,-3.38,sl 1.02815,-3.38,2025-01-14 11:00:00+00:00,2025-01-14 11:00:00+00:00,USD_UP,ESTABLISHED,False,False,True,USD_UP,False
ROBUSTNESS_OFFSET_3,2025-05-15 12:00:00+00:00,2025-05-18 21:00:30+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.11825,1.11844,0.0,0.07,-0.19,,-0.12,2025-05-15 11:00:00+00:00,2025-05-15 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2025-05-19 04:00:00+00:00,2025-05-19 06:33:04+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.11805,1.12126,0.0,0.0,-3.21,sl 1.12126,-3.21,2025-05-19 03:00:00+00:00,2025-05-19 03:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
ROBUSTNESS_OFFSET_3,2025-10-07 08:00:00+00:00,2025-10-08 05:08:15+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.1676,1.16155,0.0,0.02,6.05,tp 1.16155,6.069999999999999,2025-10-07 07:00:00+00:00,2025-10-07 07:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2025-11-21 12:00:00+00:00,2025-12-05 10:25:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.15056,1.16536,0.0,0.26,-14.8,sl 1.15523,-14.540000000000001,2025-11-21 11:00:00+00:00,2025-11-21 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
ROBUSTNESS_OFFSET_3,2026-03-17 04:00:00+00:00,2026-03-17 13:00:26+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.14917,1.15271,0.0,0.0,-3.54,sl 1.15271,-3.54,2026-03-17 03:00:00+00:00,2026-03-17 03:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2026-03-18 16:00:00+00:00,2026-03-18 20:24:31+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.15127,1.14555,0.0,0.0,5.72,tp 1.14555,5.72,2026-03-18 15:00:00+00:00,2026-03-18 15:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
ROBUSTNESS_OFFSET_3,2026-05-19 04:00:00+00:00,2026-05-19 10:44:31+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.16411,1.16127,0.0,0.0,2.84,tp 1.16132,2.84,2026-05-19 03:00:00+00:00,2026-05-19 03:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2026-05-21 04:00:00+00:00,2026-05-21 13:35:40+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.16187,1.15832,0.0,0.0,3.55,tp 1.15832,3.55,2026-05-21 03:00:00+00:00,2026-05-21 03:00:00+00:00,USD_UP,ESTABLISHED,False,False,True,USD_UP,False
ROBUSTNESS_OFFSET_3,2026-05-22 04:00:00+00:00,2026-05-24 21:00:00+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.16117,1.16439,0.0,0.05,-3.22,sl 1.16379,-3.1700000000000004,2026-05-22 03:00:00+00:00,2026-05-22 03:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
ROBUSTNESS_OFFSET_3,2026-06-09 16:00:00+00:00,2026-06-11 14:57:05+00:00,RATES_DOLLAR_H4_SHORT,SHORT,0.01,1.15551,1.15154,0.0,0.04,3.97,tp 1.15154,4.01,2026-06-09 15:00:00+00:00,2026-06-09 15:00:00+00:00,USD_UP,ESTABLISHED,True,True,False,SHOCK,False
