entry_time,exit_time,candidate,status,symbol,direction,volume,entry_price,exit_price,sl,tp,state,profit_aed,time_bucket,outcome,position_ticket,magic,duplicate_key,duplicate_role,is_duplicate,entry_comment,exit_comment
2026-06-03 13:05:00,2026-06-03 13:29:05,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4451.49,4444.85,4445.17,4460.81,CLOSED,-24.40,Afternoon 12:00-15:59,LOSS,3795327,920301,2026-06-03 13:05|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4445.17]
2026-06-03 12:55:01,2026-06-03 13:03:36,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4444.59,4448.96,4449.04,4438.24,CLOSED,-16.06,Afternoon 12:00-15:59,LOSS,3795216,920501,2026-06-03 12:55|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4449.04]
2026-06-03 12:50:01,2026-06-03 13:29:29,session_extreme_retest_v0,PROVISIONAL,USDJPY,SELL,0.01,159.73,159.86,159.86,159.53,CLOSED,-3.06,Afternoon 12:00-15:59,LOSS,3795132,920503,2026-06-03 12:50|USDJPY|SELL|0.01,unique,false,P2DEMO_sess_ext_USDJPY,[sl 159.862]
2026-06-03 12:50:00,2026-06-03 12:51:48,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4454.05,4447.74,4458.14,4447.74,CLOSED,23.17,Afternoon 12:00-15:59,WIN,3795129,920501,2026-06-03 12:50|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4447.74]
2026-06-03 12:40:01,2026-06-08 06:45:06,breakout_retest,ACCEPTED,USDJPY,BUY,0.01,159.72,160.36,159.28,160.36,CLOSED,15.91,Afternoon 12:00-15:59,WIN,3795082,920103,2026-06-03 12:40|USDJPY|BUY|0.01,kept,false,P2DEMO_br_USDJPY,[tp 160.364]
2026-06-03 12:20:01,2026-06-03 12:30:02,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4453.73,4458.25,4458.07,4447.50,CLOSED,-16.61,Afternoon 12:00-15:59,LOSS,3794920,920501,2026-06-03 12:20|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4458.07]
2026-06-03 12:00:01,2026-06-03 12:04:00,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4452.73,4458.85,4458.61,4443.91,CLOSED,-22.48,Afternoon 12:00-15:59,LOSS,3794739,920101,2026-06-03 12:00|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4458.61]
2026-06-03 11:50:01,2026-06-03 12:31:02,breakout_retest,ACCEPTED,USDJPY,BUY,0.01,159.68,159.53,159.53,159.90,CLOSED,-3.50,Morning 06:00-11:59,LOSS,3794628,920103,2026-06-03 11:50|USDJPY|BUY|0.01,unique,false,P2DEMO_br_USDJPY,[sl 159.535]
2026-06-03 11:05:01,2026-06-03 11:26:48,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4465.18,4460.20,4460.21,4473.46,CLOSED,-18.30,Morning 06:00-11:59,LOSS,3794179,920301,2026-06-03 11:05|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4460.21]
2026-06-03 10:50:00,2026-06-03 11:03:03,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4458.72,4464.95,4464.83,4449.51,CLOSED,-22.89,Morning 06:00-11:59,LOSS,3794056,920101,2026-06-03 10:50|XAUUSD|SELL|0.01,unique,false,P2DEMO_br_XAUUSD,[sl 4464.83]
2026-06-03 10:25:00,2026-06-03 11:03:34,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4459.98,4466.61,4465.85,4451.12,CLOSED,-24.36,Morning 06:00-11:59,LOSS,3793835,920301,2026-06-03 10:25|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4465.85]
2026-06-03 09:40:00,2026-06-03 09:59:10,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4467.27,4456.81,4456.86,4482.76,CLOSED,-38.43,Morning 06:00-11:59,LOSS,3793380,920301,2026-06-03 09:40|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4456.86]
2026-06-03 09:30:01,2026-06-03 12:40:19,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16221,1.16071,1.16321,1.16071,CLOSED,5.51,Morning 06:00-11:59,WIN,3793239,920102,2026-06-03 09:30|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16071]
2026-06-03 09:15:00,2026-06-03 09:24:52,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4473.61,4468.71,4468.75,4481.20,CLOSED,-18.00,Morning 06:00-11:59,LOSS,3793144,920301,2026-06-03 09:15|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4468.75]
2026-06-03 06:25:01,2026-06-03 08:39:18,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4478.43,4471.20,4471.07,4489.75,CLOSED,-26.56,Morning 06:00-11:59,LOSS,3792405,920301,2026-06-03 06:25|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4471.07]
2026-06-03 06:15:01,2026-06-03 06:19:21,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4480.98,4474.34,4474.29,4490.90,CLOSED,-24.40,Morning 06:00-11:59,LOSS,3792370,920301,2026-06-03 06:15|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4474.29]
2026-06-03 05:50:00,2026-06-03 09:27:14,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16336,1.16236,1.16236,1.16486,CLOSED,-3.67,Night 20:00-05:59,LOSS,3792261,920102,2026-06-03 05:50|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16236]
2026-06-03 05:15:00,2026-06-03 06:13:04,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4471.24,4480.21,4480.09,4457.36,CLOSED,-32.96,Night 20:00-05:59,LOSS,3791961,920301,2026-06-03 05:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4480.09]
2026-06-03 05:05:00,2026-06-03 05:07:51,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4473.81,4468.55,4477.97,4468.55,CLOSED,19.31,Night 20:00-05:59,WIN,3791836,920101,2026-06-03 05:05|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4468.55]
2026-06-03 05:00:00,2026-06-03 05:01:22,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4486.17,4479.74,4490.54,4479.74,CLOSED,23.61,Night 20:00-05:59,WIN,3791722,920301,2026-06-03 05:00|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4479.74]
2026-06-03 04:35:00,2026-06-03 04:40:41,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4485.47,4493.22,4480.17,4493.22,CLOSED,28.45,Night 20:00-05:59,WIN,3791515,920301,2026-06-03 04:35|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4493.22]
2026-06-03 04:20:01,2026-06-03 04:28:57,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4477.81,4482.88,4474.45,4482.88,CLOSED,18.61,Night 20:00-05:59,WIN,3791409,920301,2026-06-03 04:20|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4482.88]
2026-06-03 03:10:00,2026-06-03 03:19:31,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4482.16,4472.18,4488.91,4472.18,CLOSED,36.64,Night 20:00-05:59,WIN,3790262,920101,2026-06-03 03:10|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4472.18]
2026-06-03 02:20:02,2026-06-03 12:15:18,session_extreme_retest_v0,PROVISIONAL,EURUSD,SELL,0.01,1.16271,1.16121,1.16371,1.16121,CLOSED,5.51,Night 20:00-05:59,WIN,3789861,920502,2026-06-03 02:20|EURUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[tp 1.16121]
2026-06-03 00:45:01,2026-06-03 03:31:26,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16319,1.16219,1.16219,1.16469,CLOSED,-4.09,Night 20:00-05:59,LOSS,3789410,920102,2026-06-03 00:45|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16219]
2026-06-02 20:25:01,2026-06-02 22:11:13,session_extreme_retest_v0,PROVISIONAL,EURUSD,SELL,0.01,1.16337,1.16188,1.16438,1.16188,CLOSED,5.47,Night 20:00-05:59,WIN,3785596,920502,2026-06-02 20:25|EURUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[tp 1.16188]
2026-06-02 17:45:00,2026-06-02 20:39:46,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16440,1.16290,1.16540,1.16290,CLOSED,5.51,Evening 16:00-19:59,WIN,3781514,920102,2026-06-02 17:45|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16290]
2026-06-02 17:15:00,2026-06-02 18:17:50,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4513.87,4495.97,4525.84,4495.97,CLOSED,65.72,Evening 16:00-19:59,WIN,3780511,920101,2026-06-02 17:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4495.97]
2026-06-02 15:30:00,2026-06-02 15:36:50,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4530.57,4527.71,4527.71,4535.21,CLOSED,-10.51,Afternoon 12:00-15:59,LOSS,3778847,920501,2026-06-02 15:30|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4527.71]
2026-06-02 14:50:01,2026-06-02 15:15:37,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4530.95,4527.95,4527.95,4535.45,CLOSED,-11.02,Afternoon 12:00-15:59,LOSS,3778440,920501,2026-06-02 14:50|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4527.95]
2026-06-02 14:10:01,2026-06-02 14:21:49,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4529.70,4525.78,4526.14,4535.04,CLOSED,-14.40,Afternoon 12:00-15:59,LOSS,3778086,920501,2026-06-02 14:10|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4526.14]
2026-06-02 13:35:00,2026-06-02 13:51:59,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4525.29,4530.48,4530.37,4517.68,CLOSED,-19.07,Afternoon 12:00-15:59,LOSS,3777320,920101,2026-06-02 13:35|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4530.37]
2026-06-02 13:15:01,2026-06-02 13:21:49,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4534.30,4530.36,4530.41,4540.03,CLOSED,-14.48,Afternoon 12:00-15:59,LOSS,3777144,920501,2026-06-02 13:15|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4530.41]
2026-06-02 13:10:01,2026-06-02 20:21:34,session_extreme_retest_v0,PROVISIONAL,EURUSD,BUY,0.01,1.16422,1.16322,1.16322,1.16572,CLOSED,-3.67,Afternoon 12:00-15:59,LOSS,3777095,920502,2026-06-02 13:10|EURUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_EURUSD,[sl 1.16322]
2026-06-02 13:05:00,2026-06-02 15:47:06,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16411,1.16509,1.16511,1.16261,CLOSED,-3.60,Afternoon 12:00-15:59,LOSS,3777053,920102,2026-06-02 13:05|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16511]
2026-06-02 12:50:00,2026-06-02 12:56:55,session_extreme_retest_v0,PROVISIONAL,XAUUSD,BUY,0.01,4529.73,4526.61,4526.98,4534.48,CLOSED,-11.46,Afternoon 12:00-15:59,LOSS,3776706,920501,2026-06-02 12:50|XAUUSD|BUY|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4526.98]
2026-06-02 12:35:00,2026-06-02 12:48:52,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4532.34,4527.40,4527.43,4539.75,CLOSED,-18.15,Afternoon 12:00-15:59,LOSS,3776264,920301,2026-06-02 12:35|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4527.43]
2026-06-02 12:15:03,2026-06-02 16:21:27,breakout_retest,ACCEPTED,USDJPY,BUY,0.01,159.70,159.76,159.66,159.76,CLOSED,1.47,Afternoon 12:00-15:59,WIN,3776056,920103,2026-06-02 12:15|USDJPY|BUY|0.01,unique,false,P2DEMO_br_USDJPY,[tp 159.764]
2026-06-02 12:00:00,2026-06-02 12:23:12,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4535.64,4529.95,4530.94,4542.37,CLOSED,-20.91,Afternoon 12:00-15:59,LOSS,3775799,920101,2026-06-02 12:00|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4530.94]
2026-06-02 11:20:01,2026-06-02 11:30:40,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4538.76,4532.66,4542.86,4532.66,CLOSED,22.40,Morning 06:00-11:59,WIN,3775424,920301,2026-06-02 11:20|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4532.66]
2026-06-02 10:55:00,2026-06-02 20:21:17,symbol_normalized_round_retest_v0,ACCEPTED,EURUSD,SELL,0.01,1.16490,1.16340,1.16590,1.16340,CLOSED,5.51,Morning 06:00-11:59,WIN,3775152,920302,2026-06-02 10:55|EURUSD|SELL|0.01,unique,false,P2DEMO_sn_round_EURUSD,[tp 1.16340]
2026-06-02 09:50:01,2026-06-02 10:21:22,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4522.97,4527.57,4527.50,4516.12,CLOSED,-16.90,Morning 06:00-11:59,LOSS,3774512,920301,2026-06-02 09:50|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4527.50]
2026-06-02 08:25:01,2026-06-02 08:46:41,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4505.66,4512.41,4512.14,4495.82,CLOSED,-24.80,Morning 06:00-11:59,LOSS,3773884,920301,2026-06-02 08:25|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4512.14]
2026-06-02 07:15:00,2026-06-02 07:28:25,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4488.75,4495.13,4484.31,4495.13,CLOSED,23.42,Morning 06:00-11:59,WIN,3773369,920101,2026-06-02 07:15|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4495.13]
2026-06-02 07:00:00,2026-06-02 07:28:29,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4486.40,4495.78,4479.95,4495.78,CLOSED,34.43,Morning 06:00-11:59,WIN,3773263,920301,2026-06-02 07:00|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4495.78]
2026-06-02 06:45:00,2026-06-02 06:56:11,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4476.95,4482.96,4482.42,4468.25,CLOSED,-22.08,Morning 06:00-11:59,LOSS,3773090,920301,2026-06-02 06:45|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4482.42]
2026-06-02 06:25:00,2026-06-02 06:33:11,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4483.97,4480.36,4480.24,4490.33,CLOSED,-13.26,Morning 06:00-11:59,LOSS,3772956,920301,2026-06-02 06:25|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4480.24]
2026-06-02 05:55:00,2026-06-02 06:23:58,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4472.98,4484.50,4484.82,4456.32,CLOSED,-42.33,Night 20:00-05:59,LOSS,3772510,920301,2026-06-02 05:55|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4484.82]
2026-06-02 05:45:00,2026-06-02 05:51:45,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4479.51,4465.84,4488.60,4465.84,CLOSED,50.19,Night 20:00-05:59,WIN,3772325,920501,2026-06-02 05:45|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4465.84]
2026-06-02 05:40:00,2026-06-02 05:43:25,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4481.03,4485.43,4485.37,4474.79,CLOSED,-16.17,Night 20:00-05:59,LOSS,3772294,920501,2026-06-02 05:40|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4485.37]
2026-06-02 05:25:00,2026-06-02 05:29:17,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4483.03,4492.70,4492.16,4469.43,CLOSED,-35.53,Night 20:00-05:59,LOSS,3772002,920501,2026-06-02 05:25|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4492.16]
2026-06-02 05:20:00,2026-06-02 05:51:45,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4485.50,4465.13,4499.41,4465.13,CLOSED,74.78,Night 20:00-05:59,WIN,3771961,920301,2026-06-02 05:20|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4465.13]
2026-06-02 04:50:00,2026-06-02 05:03:32,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4481.26,4486.36,4486.11,4473.94,CLOSED,-18.74,Night 20:00-05:59,LOSS,3771345,920501,2026-06-02 04:50|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[sl 4486.11]
2026-06-02 04:40:01,2026-06-02 05:01:19,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4488.50,4475.97,4497.15,4475.97,CLOSED,46.01,Night 20:00-05:59,WIN,3771245,920301,2026-06-02 04:40|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4475.97]
2026-06-02 04:20:01,2026-06-02 04:26:02,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4485.47,4491.15,4481.68,4491.15,CLOSED,20.85,Night 20:00-05:59,WIN,3771065,920301,2026-06-02 04:20|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4491.15]
2026-06-02 03:55:01,2026-06-02 04:05:49,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4485.22,4480.72,4480.72,4491.96,CLOSED,-16.54,Night 20:00-05:59,LOSS,3770912,920301,2026-06-02 03:55|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4480.72]
2026-06-02 03:20:27,2026-06-02 10:33:22,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16359,1.16509,1.16259,1.16509,CLOSED,5.51,Night 20:00-05:59,WIN,3770060,920102,2026-06-02 03:20|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16509]
2026-06-02 02:05:00,2026-06-02 02:48:18,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4482.95,4486.25,4486.24,4478.01,CLOSED,-12.12,Night 20:00-05:59,LOSS,3769237,920101,2026-06-02 02:05|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4486.24]
2026-06-02 00:00:00,2026-06-02 03:26:50,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4481.62,4487.98,4477.30,4487.98,CLOSED,20.71,Night 20:00-05:59,WIN,3768648,920301,2026-06-02 00:00|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4487.98]
2026-06-01 23:45:00,2026-06-02 00:55:46,breakout_retest,ACCEPTED,XAUUSD,SELL,0.01,4483.24,4486.10,4486.26,4478.76,CLOSED,-10.51,Night 20:00-05:59,LOSS,3768444,920101,2026-06-01 23:45|XAUUSD|SELL|0.01,kept,false,P2DEMO_br_XAUUSD,[sl 4486.26]
2026-06-01 22:05:01,2026-06-01 23:57:46,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4486.89,4479.58,4491.56,4479.58,CLOSED,26.84,Night 20:00-05:59,WIN,3767477,920301,2026-06-01 22:05|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4479.58]
2026-06-01 21:45:01,2026-06-02 01:16:12,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16358,1.16257,1.16257,1.16507,CLOSED,-4.13,Night 20:00-05:59,LOSS,3767237,920102,2026-06-01 21:45|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[sl 1.16257]
2026-06-01 21:10:01,2026-06-01 21:29:55,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4473.21,4479.73,4479.18,4464.48,CLOSED,-23.96,Night 20:00-05:59,LOSS,3766771,920301,2026-06-01 21:10|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4479.18]
2026-06-01 20:55:00,2026-06-01 21:06:27,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4479.90,4475.26,4475.26,4487.66,CLOSED,-17.05,Night 20:00-05:59,LOSS,3766583,920301,2026-06-01 20:55|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4475.26]
2026-06-01 20:25:00,2026-06-01 20:53:03,breakout_retest,ACCEPTED,XAUUSD,BUY,0.01,4468.70,4476.47,4463.67,4476.47,CLOSED,28.53,Night 20:00-05:59,WIN,3766151,920101,2026-06-01 20:25|XAUUSD|BUY|0.01,kept,false,P2DEMO_br_XAUUSD,[tp 4476.47]
2026-06-01 20:15:01,2026-06-01 21:30:12,breakout_retest,ACCEPTED,EURUSD,BUY,0.01,1.16190,1.16340,1.16090,1.16340,CLOSED,5.51,Night 20:00-05:59,WIN,3766020,920102,2026-06-01 20:15|EURUSD|BUY|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16340]
2026-06-01 20:15:00,2026-06-01 20:50:13,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4466.79,4473.66,4473.46,4456.68,CLOSED,-25.24,Night 20:00-05:59,LOSS,3766018,920301,2026-06-01 20:15|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4473.46]
2026-06-01 20:05:00,2026-06-01 20:10:27,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4473.00,4465.95,4477.94,4465.95,CLOSED,25.88,Night 20:00-05:59,WIN,3765897,920301,2026-06-01 20:05|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4465.95]
2026-06-01 19:50:00,2026-06-01 20:00:24,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,SELL,0.01,4469.82,4476.23,4476.56,4459.50,CLOSED,-23.55,Evening 16:00-19:59,LOSS,3765726,920301,2026-06-01 19:50|XAUUSD|SELL|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4476.56]
2026-06-01 18:05:00,2026-06-01 19:16:01,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4454.32,4466.21,4446.41,4466.21,CLOSED,43.65,Evening 16:00-19:59,WIN,3763576,920301,2026-06-01 18:05|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[tp 4466.21]
2026-06-01 17:40:00,2026-06-01 17:51:25,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4473.69,4461.23,4461.22,4491.37,CLOSED,-45.78,Evening 16:00-19:59,LOSS,3762680,920301,2026-06-01 17:40|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4461.22]
2026-06-01 16:55:01,2026-06-01 17:03:12,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4505.74,4497.76,4511.01,4497.76,CLOSED,29.29,Evening 16:00-19:59,WIN,3760118,920501,2026-06-01 16:55|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4497.76]
2026-06-01 16:40:01,2026-06-01 17:03:44,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4504.07,4495.62,4495.67,4516.62,CLOSED,-31.05,Evening 16:00-19:59,LOSS,3759908,920301,2026-06-01 16:40|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4495.67]
2026-06-01 16:35:02,2026-06-01 17:12:21,symbol_normalized_round_retest_v0,ACCEPTED,EURUSD,SELL,0.01,1.16492,1.16342,1.16592,1.16342,CLOSED,5.51,Evening 16:00-19:59,WIN,3759826,920302,2026-06-01 16:35|EURUSD|SELL|0.01,unique,false,P2DEMO_sn_round_EURUSD,[tp 1.16342]
2026-06-01 16:30:01,2026-06-01 16:30:58,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4505.76,4499.29,4499.33,4515.50,CLOSED,-23.77,Evening 16:00-19:59,LOSS,3759756,920301,2026-06-01 16:30|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4499.33]
2026-06-01 15:55:01,2026-06-01 16:18:26,session_extreme_retest_v0,PROVISIONAL,XAUUSD,SELL,0.01,4506.99,4501.65,4510.55,4501.65,CLOSED,19.61,Afternoon 12:00-15:59,WIN,3759190,920501,2026-06-01 15:55|XAUUSD|SELL|0.01,unique,false,P2DEMO_sess_ext_XAUUSD,[tp 4501.65]
2026-06-01 15:11:32,2026-06-01 17:23:26,breakout_retest,ACCEPTED,EURUSD,SELL,0.01,1.16418,1.16268,1.16518,1.16268,CLOSED,5.51,Afternoon 12:00-15:59,WIN,3758457,920102,2026-06-01 15:11|EURUSD|SELL|0.01,kept,false,P2DEMO_br_EURUSD,[tp 1.16268]
2026-06-01 15:10:00,2026-06-01 16:22:00,symbol_normalized_round_retest_v0,ACCEPTED,XAUUSD,BUY,0.01,4505.72,4498.84,4498.90,4516.13,CLOSED,-25.28,Afternoon 12:00-15:59,LOSS,3758425,920301,2026-06-01 15:10|XAUUSD|BUY|0.01,kept,false,P2DEMO_sn_round_XAUUSD,[sl 4498.90]
