family,regime,eligible_date,decision_id,clock_minute,macro_family,macro_signal_time_utc,macro_age_hours,official_initial_value,forecast_value,surprise_value,side,window,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,r,portfolio_r,extra_half_pip_stress_r,extra_half_pip_stress_portfolio_r,fixed_0p01_lot_usd,parent_decision_id,variant,official_pdf_sha256,tradingview_event_id,tradingview_ticker,retrieval_semantics,prior_15m_return,price_side
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-07-03,MACRO_SURPRISE_CARRY::2020-07-03T0045,45,NFP,2020-07-02 12:30:00+00:00,12.25,4800000.0,3000000.0,1800000.0,SHORT,development_2019_2022,2020-07-03 00:45:00+00:00,2020-07-03 00:55:00+00:00,1.12343,1.1238299999999999,1.12283,1.12384,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-07-03T0045,MACRO_SURPRISE_CARRY,76c105596da8d692cddb59ed3f2d50046128287e684cadbae306884567955bf7,231686,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.00034000000000000696,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-07-15,MACRO_SURPRISE_CARRY::2020-07-15T0000,0,CPI,2020-07-14 12:30:00+00:00,11.5,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2020-07-15 00:00:00+00:00,2020-07-15 00:00:00+00:00,1.14099,1.14139,1.14039,1.1414,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-07-15T0000,MACRO_SURPRISE_CARRY,495d77bfef4cce920c23cbab35f0b484c724f1f02d56d9a84d1a57f8ea08209f,242841,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00029999999999996696,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-07-15,MACRO_SURPRISE_CARRY::2020-07-15T0015,15,CPI,2020-07-14 12:30:00+00:00,11.75,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2020-07-15 00:15:00+00:00,2020-07-15 00:20:00+00:00,1.1417899999999999,1.1421899999999998,1.14119,1.1412,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-07-15T0015,MACRO_SURPRISE_CARRY,495d77bfef4cce920c23cbab35f0b484c724f1f02d56d9a84d1a57f8ea08209f,242841,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.0008000000000001339,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-07-15,MACRO_SURPRISE_CARRY::2020-07-15T0030,30,CPI,2020-07-14 12:30:00+00:00,12.0,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2020-07-15 00:30:00+00:00,2020-07-15 01:25:00+00:00,1.14129,1.1416899999999999,1.14069,1.1417,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-07-15T0030,MACRO_SURPRISE_CARRY,495d77bfef4cce920c23cbab35f0b484c724f1f02d56d9a84d1a57f8ea08209f,242841,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.0005100000000000104,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-07-15,MACRO_SURPRISE_CARRY::2020-07-15T0045,45,CPI,2020-07-14 12:30:00+00:00,12.25,0.6,0.5,0.09999999999999998,SHORT,development_2019_2022,2020-07-15 00:45:00+00:00,2020-07-15 01:25:00+00:00,1.14143,1.14183,1.14083,1.14184,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-07-15T0045,MACRO_SURPRISE_CARRY,495d77bfef4cce920c23cbab35f0b484c724f1f02d56d9a84d1a57f8ea08209f,242841,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00017000000000000348,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-08-14,MACRO_SURPRISE_CARRY::2020-08-14T0000,0,CPI,2020-08-12 12:30:00+00:00,35.5,0.6,0.3,0.3,SHORT,development_2019_2022,2020-08-14 00:00:00+00:00,2020-08-14 00:45:00+00:00,1.18152,1.1819199999999999,1.18092,1.18093,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-08-14T0000,MACRO_SURPRISE_CARRY,d4ed2d1837b007eaf6a7b766d9b1ac9343bcc3c9436393b7a479d240f43bab05,244481,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.0004099999999997994,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-08-14,MACRO_SURPRISE_CARRY::2020-08-14T0015,15,CPI,2020-08-12 12:30:00+00:00,35.75,0.6,0.3,0.3,SHORT,development_2019_2022,2020-08-14 00:15:00+00:00,2020-08-14 01:00:00+00:00,1.18135,1.1817499999999999,1.18075,1.18076,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-08-14T0015,MACRO_SURPRISE_CARRY,d4ed2d1837b007eaf6a7b766d9b1ac9343bcc3c9436393b7a479d240f43bab05,244481,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.00020000000000020002,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-08-14,MACRO_SURPRISE_CARRY::2020-08-14T0030,30,CPI,2020-08-12 12:30:00+00:00,36.0,0.6,0.3,0.3,SHORT,development_2019_2022,2020-08-14 00:30:00+00:00,2020-08-14 01:00:00+00:00,1.18126,1.18166,1.18066,1.18067,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-08-14T0030,MACRO_SURPRISE_CARRY,d4ed2d1837b007eaf6a7b766d9b1ac9343bcc3c9436393b7a479d240f43bab05,244481,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-7.999999999985796e-05,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-08-14,MACRO_SURPRISE_CARRY::2020-08-14T0045,45,CPI,2020-08-12 12:30:00+00:00,36.25,0.6,0.3,0.3,SHORT,development_2019_2022,2020-08-14 00:45:00+00:00,2020-08-14 01:20:00+00:00,1.18123,1.18163,1.18063,1.1806400000000001,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-08-14T0045,MACRO_SURPRISE_CARRY,d4ed2d1837b007eaf6a7b766d9b1ac9343bcc3c9436393b7a479d240f43bab05,244481,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-2.0000000000131024e-05,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-09-11,MACRO_SURPRISE_CARRY::2020-09-11T0000,0,PPI,2020-09-10 12:30:00+00:00,11.5,0.3,0.2,0.09999999999999998,SHORT,development_2019_2022,2020-09-11 00:00:00+00:00,2020-09-11 00:00:00+00:00,1.1823599999999999,1.1827599999999998,1.18176,1.1827699999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-09-11T0000,MACRO_SURPRISE_CARRY,36f19180222d6b2cdf80c5ce72a42e63214df9d366bfba0f22249e6fe4bdb13f,246079,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.0001500000000000945,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-09-11,MACRO_SURPRISE_CARRY::2020-09-11T0015,15,PPI,2020-09-10 12:30:00+00:00,11.75,0.3,0.2,0.09999999999999998,SHORT,development_2019_2022,2020-09-11 00:15:00+00:00,2020-09-11 00:15:00+00:00,1.18271,1.1831099999999999,1.18211,1.18312,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-09-11T0015,MACRO_SURPRISE_CARRY,36f19180222d6b2cdf80c5ce72a42e63214df9d366bfba0f22249e6fe4bdb13f,246079,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00038000000000004697,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-09-11,MACRO_SURPRISE_CARRY::2020-09-11T0030,30,PPI,2020-09-10 12:30:00+00:00,12.0,0.3,0.2,0.09999999999999998,SHORT,development_2019_2022,2020-09-11 00:30:00+00:00,2020-09-11 00:30:00+00:00,1.18308,1.1834799999999999,1.18248,1.18349,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-09-11T0030,MACRO_SURPRISE_CARRY,36f19180222d6b2cdf80c5ce72a42e63214df9d366bfba0f22249e6fe4bdb13f,246079,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00035999999999991594,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-09-11,MACRO_SURPRISE_CARRY::2020-09-11T0045,45,PPI,2020-09-10 12:30:00+00:00,12.25,0.3,0.2,0.09999999999999998,SHORT,development_2019_2022,2020-09-11 00:45:00+00:00,2020-09-11 00:45:00+00:00,1.18333,1.18373,1.18273,1.18374,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-09-11T0045,MACRO_SURPRISE_CARRY,36f19180222d6b2cdf80c5ce72a42e63214df9d366bfba0f22249e6fe4bdb13f,246079,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.000260000000000149,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-10-15,MACRO_SURPRISE_CARRY::2020-10-15T0000,0,PPI,2020-10-14 12:30:00+00:00,11.5,0.4,0.2,0.2,SHORT,development_2019_2022,2020-10-15 00:00:00+00:00,2020-10-15 00:00:00+00:00,1.1744299999999999,1.1748299999999998,1.17383,1.1748399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-10-15T0000,MACRO_SURPRISE_CARRY,6dbe6ab038871fc602fcd93261af3efbaaef98a93d2566a7ca10dd281fcc8861,247396,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00023999999999979593,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-10-15,MACRO_SURPRISE_CARRY::2020-10-15T0015,15,PPI,2020-10-14 12:30:00+00:00,11.75,0.4,0.2,0.2,SHORT,development_2019_2022,2020-10-15 00:15:00+00:00,2020-10-15 01:15:00+00:00,1.1750399999999999,1.1754399999999998,1.17444,1.1754499999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-10-15T0015,MACRO_SURPRISE_CARRY,6dbe6ab038871fc602fcd93261af3efbaaef98a93d2566a7ca10dd281fcc8861,247396,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.000560000000000116,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-10-15,MACRO_SURPRISE_CARRY::2020-10-15T0030,30,PPI,2020-10-14 12:30:00+00:00,12.0,0.4,0.2,0.2,SHORT,development_2019_2022,2020-10-15 00:30:00+00:00,2020-10-15 00:30:00+00:00,1.17476,1.17516,1.17416,1.17517,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-10-15T0030,MACRO_SURPRISE_CARRY,6dbe6ab038871fc602fcd93261af3efbaaef98a93d2566a7ca10dd281fcc8861,247396,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.00025999999999992696,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-10-15,MACRO_SURPRISE_CARRY::2020-10-15T0045,45,PPI,2020-10-14 12:30:00+00:00,12.25,0.4,0.2,0.2,SHORT,development_2019_2022,2020-10-15 00:45:00+00:00,2020-10-15 01:05:00+00:00,1.1747999999999998,1.1751999999999998,1.1742,1.1752099999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-10-15T0045,MACRO_SURPRISE_CARRY,6dbe6ab038871fc602fcd93261af3efbaaef98a93d2566a7ca10dd281fcc8861,247396,ECONOMICS:USPPIMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,3.999999999981796e-05,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-07,MACRO_SURPRISE_CARRY::2020-12-07T0000,0,NFP,2020-12-04 13:30:00+00:00,58.5,245000.0,469000.0,-224000.0,LONG,development_2019_2022,2020-12-07 00:00:00+00:00,2020-12-07 00:30:00+00:00,1.21207,1.21167,1.21267,1.2126599999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-12-07T0000,MACRO_SURPRISE_CARRY,0dc571f929885401728340386bb957076475b3080726f96a89b8e569af01ed6f,232189,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.000360000000000138,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-07,MACRO_SURPRISE_CARRY::2020-12-07T0015,15,NFP,2020-12-04 13:30:00+00:00,58.75,245000.0,469000.0,-224000.0,LONG,development_2019_2022,2020-12-07 00:15:00+00:00,2020-12-07 00:45:00+00:00,1.21229,1.2118900000000001,1.21289,1.21288,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-12-07T0015,MACRO_SURPRISE_CARRY,0dc571f929885401728340386bb957076475b3080726f96a89b8e569af01ed6f,232189,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00019999999999997797,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-07,MACRO_SURPRISE_CARRY::2020-12-07T0030,30,NFP,2020-12-04 13:30:00+00:00,59.0,245000.0,469000.0,-224000.0,LONG,development_2019_2022,2020-12-07 00:30:00+00:00,2020-12-07 01:50:00+00:00,1.21251,1.21211,1.21311,1.2130999999999998,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-12-07T0030,MACRO_SURPRISE_CARRY,0dc571f929885401728340386bb957076475b3080726f96a89b8e569af01ed6f,232189,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00024000000000001798,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-07,MACRO_SURPRISE_CARRY::2020-12-07T0045,45,NFP,2020-12-04 13:30:00+00:00,59.25,245000.0,469000.0,-224000.0,LONG,development_2019_2022,2020-12-07 00:45:00+00:00,2020-12-07 01:55:00+00:00,1.21276,1.21236,1.21336,1.21335,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2020-12-07T0045,MACRO_SURPRISE_CARRY,0dc571f929885401728340386bb957076475b3080726f96a89b8e569af01ed6f,232189,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.000220000000000109,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-11,MACRO_SURPRISE_CARRY::2020-12-11T0000,0,CPI,2020-12-10 13:30:00+00:00,10.5,0.2,0.1,0.1,SHORT,development_2019_2022,2020-12-11 00:00:00+00:00,2020-12-11 00:10:00+00:00,1.21433,1.2147299999999999,1.21373,1.21474,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-12-11T0000,MACRO_SURPRISE_CARRY,dfe5144453914dab2b5e49f3a73013f9ef968c8395de0a8e536c4b455ce91d0c,250780,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00024000000000001798,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-11,MACRO_SURPRISE_CARRY::2020-12-11T0015,15,CPI,2020-12-10 13:30:00+00:00,10.75,0.2,0.1,0.1,SHORT,development_2019_2022,2020-12-11 00:15:00+00:00,2020-12-11 01:00:00+00:00,1.2145599999999999,1.2149599999999998,1.21396,1.2149699999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-12-11T0015,MACRO_SURPRISE_CARRY,dfe5144453914dab2b5e49f3a73013f9ef968c8395de0a8e536c4b455ce91d0c,250780,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00024000000000001798,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-11,MACRO_SURPRISE_CARRY::2020-12-11T0030,30,CPI,2020-12-10 13:30:00+00:00,11.0,0.2,0.1,0.1,SHORT,development_2019_2022,2020-12-11 00:30:00+00:00,2020-12-11 01:00:00+00:00,1.2143199999999998,1.2147199999999998,1.21372,1.2147299999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-12-11T0030,MACRO_SURPRISE_CARRY,dfe5144453914dab2b5e49f3a73013f9ef968c8395de0a8e536c4b455ce91d0c,250780,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.00024999999999986144,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2020-12-11,MACRO_SURPRISE_CARRY::2020-12-11T0045,45,CPI,2020-12-10 13:30:00+00:00,11.25,0.2,0.1,0.1,SHORT,development_2019_2022,2020-12-11 00:45:00+00:00,2020-12-11 01:00:00+00:00,1.21428,1.21468,1.21368,1.21469,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2020-12-11T0045,MACRO_SURPRISE_CARRY,dfe5144453914dab2b5e49f3a73013f9ef968c8395de0a8e536c4b455ce91d0c,250780,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-2.999999999997449e-05,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-04-05,MACRO_SURPRISE_CARRY::2021-04-05T0000,0,NFP,2021-04-02 12:30:00+00:00,59.5,916000.0,647000.0,269000.0,SHORT,development_2019_2022,2021-04-05 00:00:00+00:00,2021-04-05 01:45:00+00:00,1.1767299999999998,1.1771299999999998,1.17613,1.1771399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-04-05T0000,MACRO_SURPRISE_CARRY,709b1087bdc9132adc10d398cdcfad2d903a2236619e7ceff5c4174ad0fcfe1a,261546,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.0003500000000000725,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-04-05,MACRO_SURPRISE_CARRY::2021-04-05T0015,15,NFP,2021-04-02 12:30:00+00:00,59.75,916000.0,647000.0,269000.0,SHORT,development_2019_2022,2021-04-05 00:15:00+00:00,2021-04-05 00:20:00+00:00,1.1761599999999999,1.1765599999999998,1.17556,1.17657,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-04-05T0015,MACRO_SURPRISE_CARRY,709b1087bdc9132adc10d398cdcfad2d903a2236619e7ceff5c4174ad0fcfe1a,261546,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.0005900000000000905,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-04-05,MACRO_SURPRISE_CARRY::2021-04-05T0030,30,NFP,2021-04-02 12:30:00+00:00,60.0,916000.0,647000.0,269000.0,SHORT,development_2019_2022,2021-04-05 00:30:00+00:00,2021-04-05 01:35:00+00:00,1.17654,1.1769399999999999,1.17594,1.17695,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-04-05T0030,MACRO_SURPRISE_CARRY,709b1087bdc9132adc10d398cdcfad2d903a2236619e7ceff5c4174ad0fcfe1a,261546,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00041000000000002146,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-04-05,MACRO_SURPRISE_CARRY::2021-04-05T0045,45,NFP,2021-04-02 12:30:00+00:00,60.25,916000.0,647000.0,269000.0,SHORT,development_2019_2022,2021-04-05 00:45:00+00:00,2021-04-05 01:25:00+00:00,1.1765299999999999,1.1769299999999998,1.17593,1.1769399999999999,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-04-05T0045,MACRO_SURPRISE_CARRY,709b1087bdc9132adc10d398cdcfad2d903a2236619e7ceff5c4174ad0fcfe1a,261546,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-4.999999999988347e-05,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-05-13,MACRO_SURPRISE_CARRY::2021-05-13T0000,0,CPI,2021-05-12 12:30:00+00:00,11.5,0.8,0.2,0.6000000000000001,SHORT,development_2019_2022,2021-05-13 00:00:00+00:00,2021-05-13 00:10:00+00:00,1.2077499999999999,1.2081499999999998,1.20715,1.20716,TARGET,0.0004,4.0,1.474999999999671,0.36874999999991775,1.349999999999671,0.33749999999991775,0.5899999999998684,2021-05-13T0000,MACRO_SURPRISE_CARRY,72792e24291bf737600e6c65746183f7444b86cd3edfb0beadcad2875c963e32,268933,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,8.999999999992347e-05,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-05-13,MACRO_SURPRISE_CARRY::2021-05-13T0015,15,CPI,2021-05-12 12:30:00+00:00,11.75,0.8,0.2,0.6000000000000001,SHORT,development_2019_2022,2021-05-13 00:15:00+00:00,2021-05-13 00:30:00+00:00,1.20725,1.20765,1.20665,1.20766,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-05-13T0015,MACRO_SURPRISE_CARRY,72792e24291bf737600e6c65746183f7444b86cd3edfb0beadcad2875c963e32,268933,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,-0.0004999999999999449,SHORT
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-05-13,MACRO_SURPRISE_CARRY::2021-05-13T0030,30,CPI,2021-05-12 12:30:00+00:00,12.0,0.8,0.2,0.6000000000000001,SHORT,development_2019_2022,2021-05-13 00:30:00+00:00,2021-05-13 00:40:00+00:00,1.20742,1.20782,1.20682,1.20783,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-05-13T0030,MACRO_SURPRISE_CARRY,72792e24291bf737600e6c65746183f7444b86cd3edfb0beadcad2875c963e32,268933,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00015999999999993797,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-05-13,MACRO_SURPRISE_CARRY::2021-05-13T0045,45,CPI,2021-05-12 12:30:00+00:00,12.25,0.8,0.2,0.6000000000000001,SHORT,development_2019_2022,2021-05-13 00:45:00+00:00,2021-05-13 00:50:00+00:00,1.2079199999999999,1.2083199999999998,1.20732,1.20833,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-05-13T0045,MACRO_SURPRISE_CARRY,72792e24291bf737600e6c65746183f7444b86cd3edfb0beadcad2875c963e32,268933,ECONOMICS:USIRMM,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.0004999999999999449,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-06-07,MACRO_SURPRISE_CARRY::2021-06-07T0000,0,NFP,2021-06-04 12:30:00+00:00,59.5,559000.0,650000.0,-91000.0,LONG,development_2019_2022,2021-06-07 00:00:00+00:00,2021-06-07 01:05:00+00:00,1.21673,1.2163300000000001,1.21733,1.21632,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-06-07T0000,MACRO_SURPRISE_CARRY,16fd67e6dc8f19d9e1620803f1f687e1e12a60e3e6269a3155736d92b3a25fdc,261848,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.0001100000000000545,LONG
N39_NEUTRAL_CONSENSUS_SURPRISE_FAMILY,NEUTRAL,2021-06-07,MACRO_SURPRISE_CARRY::2021-06-07T0015,15,NFP,2021-06-04 12:30:00+00:00,59.75,559000.0,650000.0,-91000.0,LONG,development_2019_2022,2021-06-07 00:15:00+00:00,2021-06-07 00:55:00+00:00,1.21709,1.21669,1.21769,1.21668,STOP,0.0004,4.0,-1.0250000000000536,-0.2562500000000134,-1.1500000000000536,-0.2875000000000134,-0.41000000000002146,2021-06-07T0015,MACRO_SURPRISE_CARRY,16fd67e6dc8f19d9e1620803f1f687e1e12a60e3e6269a3155736d92b3a25fdc,261848,ECONOMICS:USNFP,POST_HOC_HISTORICAL_CALENDAR_FORECAST_FIELD,0.00034000000000000696,LONG
