strategy_id,timeframe,direction,chop_episode_id,setup_episode_id,setup_start_time,signal_time,regime_active,h4_adx,h4_efficiency_ratio,h4_displacement_atr,h4_range_width_atr,volatility_subtype,range_width_subtype,drift_subtype,atr,raw_z,raw_center,raw_scale,signal_accepted,rejection_reason,entry_time,entry_price,stop,target,initial_risk,spread,cost_price,cost_r,entry_delay_minutes,exit_time,exit_price,exit_reason,gross_r,net_r,stress_cost_r,stress_net_r,mfe_r,mae_r,holding_minutes,scheduled_max_hold_time,holding_overrun_minutes,execution_timeframe,ambiguous_bar,rollover_crossed,extra_ticket_holding_cost_r,stress_net_r_before_extra_cost,all_in_stress_cost_r
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,127,20946,2019-07-29 01:05:00+00:00,2019-07-29 05:25:00+00:00,True,11.533568182639321,0.0883174958077122,0.9910409291333495,3.16896139575906,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.6565206764106125,-0.05853193751211836,1419.8676011593748,2.0091793365019517,True,,2019-07-29 05:25:00+00:00,1419.585,1420.4056508455133,1417.3561269887473,0.8206508455132656,0.31999999999993634,0.29349999999999454,0.3576429630270212,260.0,2019-07-29 05:50:00+00:00,1420.4056508455133,STOP,-0.64235703697321,-1.0000000000002311,0.47649075659117046,-1.4918156526268511,0.8688225984267751,1.0,25.0,2019-07-29 17:25:00+00:00,0.0,M5,False,False,0.3729678590624705,-1.1188477935643806,0.849458615653641
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,127,20947,2019-07-29 14:55:00+00:00,2019-07-29 15:05:00+00:00,True,12.233884475936826,0.07414575218184587,0.9075139647917924,3.430146299175555,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.7262205152793727,-0.12559646999480617,1419.8019363887022,1.3570157561695508,True,,2019-07-29 15:05:00+00:00,1419.478,1420.3857756440993,1418.1056666934903,0.9077756440992159,0.3170000000000073,0.3020000000000209,0.3326813205036967,10.0,2019-07-29 15:15:00+00:00,1420.3857756440993,STOP,-0.6673186794962426,-0.9999999999999393,0.42674507156362057,-1.4272193688839754,0.0,1.0,10.0,2019-07-30 03:05:00+00:00,0.0,M5,False,False,0.33315561782411207,-1.0940637510598632,0.7599006893877327
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,127,20948,2019-07-30 09:25:00+00:00,2019-07-31 02:00:00+00:00,True,17.472896048812668,0.143015354325326,1.6882114080122939,3.6693581607226764,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,0.6370808628385984,-0.014498453165654223,1428.1082803295967,2.6403043937976247,True,,2019-07-31 02:00:00+00:00,1427.928,1428.7243510785484,1424.8078998373496,0.796351078548248,0.30399999999985994,0.30399999999985994,0.38174117947332153,995.0,2019-07-31 02:05:00+00:00,1428.7243510785484,STOP,-0.6182588205266699,-0.9999999999999915,0.48950464742031635,-1.4860077949677957,0.0,1.0,5.0,2019-07-31 14:00:00+00:00,0.0,M5,False,False,0.3782443270208094,-1.1077634679469863,0.8677489744411258
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,127,20949,2019-07-31 06:20:00+00:00,2019-07-31 13:55:00+00:00,True,21.402300802966998,0.12467294797191676,1.527368150415246,3.982192075652668,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,0.6375129879479527,-0.4311020669161477,1429.6486159206463,1.4117675774556735,True,,2019-07-31 13:55:00+00:00,1428.858,1429.654891234935,1427.8839064488268,0.796891234934941,0.27700000000004366,0.27699999999992997,0.3476007613793676,455.0,2019-07-31 14:05:00+00:00,1427.8839064488268,TARGET,1.5699677651431463,1.2223670037637788,0.7464563991538625,0.44399840073468877,1.2223670037639214,0.6199089390667881,10.0,2019-08-01 01:55:00+00:00,0.0,M5,False,False,0.379512965254595,0.8235113659892838,1.1259693644084576
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,127,19222,2019-07-31 14:55:00+00:00,2019-07-31 18:20:00+00:00,True,21.48758609905451,0.05115378636935458,0.6184698502116087,3.9850301812666267,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,0.9231693778017245,0.15851092110244547,1428.6707997187793,1.9916626502763557,True,,2019-07-31 18:20:00+00:00,1429.155,1428.0010382777477,1431.1603780316248,1.1539617222521557,0.30700000000001637,0.29200000000003,0.25304132222873177,205.0,2019-07-31 18:25:00+00:00,1428.0010382777477,STOP,-0.7469586777712375,-0.9999999999999692,0.6739375068653256,-1.681923281089905,0.0,1.0,5.0,2019-08-01 06:20:00+00:00,0.0,M5,False,False,0.26102709645334177,-1.420896184636563,0.9349646033186674
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,128,19291,2019-08-16 14:45:00+00:00,2019-08-16 18:40:00+00:00,True,21.45225731877888,0.08217889825297407,0.9487784294578008,4.6019094597821475,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.3399925921464848,0.3042316880650167,1515.1357327975975,5.421089475892824,True,,2019-08-16 18:40:00+00:00,1516.865,1515.1900092598169,1521.9120946424634,1.6749907401831061,0.29700000000002547,0.3020000000000209,0.18029950420323337,235.0,2019-08-16 18:50:00+00:00,1515.1900092598169,STOP,-0.8197004957967237,-0.999999999999957,0.26194147017267116,-1.2621985196865184,0.0,1.0,10.0,2019-08-17 06:40:00+00:00,0.0,M5,False,False,0.18055655371712356,-1.0816419659693948,0.44249802388979476
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,130,19450,2019-09-02 06:45:00+00:00,2019-09-02 10:00:00+00:00,True,17.888752506188858,0.1142864311521456,1.0123090312027778,3.703928735737433,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.0360363716783323,0.06516094779123277,1525.559508998403,2.792945894219858,True,,2019-09-02 10:00:00+00:00,1525.885,1524.589954535402,1529.050691366178,1.2950454645979153,0.27700000000004366,0.26350000000002183,0.2034677601699745,195.0,2019-09-02 10:20:00+00:00,1524.589954535402,STOP,-0.7965322398300395,-1.000000000000014,0.30095644043736425,-1.332894401104984,0.28802077625580197,1.0,20.0,2019-09-02 22:00:00+00:00,0.0,M5,False,False,0.23540572083758013,-1.0974886802674038,0.5363621612749444
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,130,21968,2019-09-02 16:35:00+00:00,2019-09-03 00:05:00+00:00,True,15.853499228723226,0.01736830906714502,0.16648134097295025,3.8846617416737526,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.9129982116017522,-0.435233466084458,1526.0274981548384,2.3343750745518603,True,,2019-09-03 00:05:00+00:00,1524.848,1525.9892477645021,1523.1095293116487,1.1412477645021903,0.28700000000003456,0.2804999999999609,0.24578361397475715,450.0,2019-09-03 00:25:00+00:00,1525.9892477645021,STOP,-0.7542163860251238,-0.9999999999998809,0.43554292388207355,-1.4568889557156084,0.0,1.0,20.0,2019-09-03 12:05:00+00:00,0.0,M5,False,False,0.2671296458084111,-1.1897593099071972,0.7026725696904846
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,130,19451,2019-09-03 03:05:00+00:00,2019-09-03 05:35:00+00:00,True,14.864814728243312,0.06398711770211576,0.6565993318382359,3.976759739892435,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.8056088908368357,0.140663300005639,1525.4954825253478,1.7134353782578067,True,,2019-09-03 05:35:00+00:00,1525.865,1524.857988886454,1527.63727674817,1.0070111135460447,0.27700000000004366,0.27700000000004366,0.2750714428807325,150.0,2019-09-03 05:50:00+00:00,1524.857988886454,STOP,-0.7249285571192369,-0.9999999999999694,0.3911084499260026,-1.4175687669719876,0.22144740708441038,1.0,15.0,2019-09-03 17:35:00+00:00,0.0,M5,False,False,0.30153175992674824,-1.1160370070452394,0.6926402098527509
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,130,21970,2019-09-04 13:35:00+00:00,2019-09-05 01:30:00+00:00,True,19.611957112303642,0.15259799095882728,1.7250389377923523,4.42767560722122,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,1.0897817057616823,-0.10251897182616855,1546.2407648829635,5.942947652621944,True,,2019-09-05 01:30:00+00:00,1545.468,1546.8302271322023,1538.812080317186,1.362227132202103,0.3269999999999982,0.3120000000000118,0.22903669485399947,715.0,2019-09-05 06:40:00+00:00,1546.8302271322023,STOP,-0.7709633051461398,-1.0000000000001392,0.3583186276881179,-1.4048213148868351,2.5076581718630475,1.0,310.0,2019-09-05 13:30:00+00:00,0.0,M5,False,False,0.2755393820525775,-1.1292819328342576,0.6338580097406954
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,130,19453,2019-09-06 06:55:00+00:00,2019-09-06 13:05:00+00:00,True,23.124600089867496,0.14303566979088803,1.768940294024783,5.139327888780112,HIGH_VOL_CHOP,WIDE_CHOP,FLAT_CHOP,1.397851961592934,0.15455437124205415,1517.6782849318938,7.613599399678586,True,,2019-09-06 13:05:00+00:00,1518.952,1517.2046850480087,1527.195284181492,1.7473149519911675,0.3140000000000782,0.32550000000003365,0.18628582078411643,370.0,2019-09-06 13:45:00+00:00,1527.195284181492,TARGET,4.903972332937094,4.717686512152978,0.2717688342667433,4.454947405331668,4.717686512153042,0.3056117612864134,40.0,2019-09-07 01:05:00+00:00,0.0,M5,False,False,0.17725609333868267,4.632203498670351,0.449024927605426
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,131,0,,2019-09-12 16:30:00+00:00,True,18.68842507781952,0.10921289950220228,1.4063423533036612,3.8490469818272075,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.4341003285841294,-0.17848292209991481,1501.700406968195,7.257876288408377,True,,2019-09-12 16:30:00+00:00,1500.255,1502.0476254107302,1492.6280616076845,1.7926254107301618,0.30999999999994543,0.2999999999999545,0.16735230807520476,,2019-09-13 04:30:00+00:00,1498.175,MAX_HOLD,1.3276616440635534,1.1603093359883485,0.2508227696902838,0.8118643865874885,2.5454286058243074,0.5394322730290865,720.0,2019-09-13 04:30:00+00:00,0.0,M5,False,True,0.26497448778578103,1.0768388743732695,0.5157972574760648
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,131,19601,2019-09-17 06:05:00+00:00,2019-09-17 09:30:00+00:00,True,16.51263916653697,0.05265732058139536,0.6143314904222614,3.985192188058877,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.9290754817401446,0.08818677347273313,1499.3485347297812,2.641725749163055,True,,2019-09-17 09:30:00+00:00,1499.705,1498.5436556478248,1502.650691916235,1.1613443521751807,0.3269999999999982,0.3120000000000118,0.2686541674014606,205.0,2019-09-17 09:55:00+00:00,1498.5436556478248,STOP,-0.7313458325983654,-0.9999999999998259,0.3470695120304735,-1.341968861994823,0.0,1.0,25.0,2019-09-17 21:30:00+00:00,0.0,M5,False,False,0.263553517365984,-1.078415344628839,0.6106230293964574
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,131,22073,2019-09-17 12:05:00+00:00,2019-09-17 13:50:00+00:00,True,15.992496443695403,0.05808915845873788,0.7024906480215286,4.107271425030489,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.0240262716331188,-0.04198070008079361,1499.8818505734366,2.4261285124029435,True,,2019-09-17 13:50:00+00:00,1499.605,1500.8850328395415,1496.8491899329329,1.2800328395413985,0.34699999999998,0.35050000000001086,0.2738210998755201,105.0,2019-09-17 13:55:00+00:00,1500.8850328395415,STOP,-0.726178900124552,-1.0000000000000722,0.40936578015048586,-1.370863078735577,0.0,1.0,5.0,2019-09-18 01:50:00+00:00,0.0,M5,False,False,0.23531839846053884,-1.135544680275038,0.6446841786110247
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,131,22073,2019-09-17 12:05:00+00:00,2019-09-17 20:35:00+00:00,True,16.127677376090894,0.10223971337609285,1.2222215221082329,4.262296443825977,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.9813266596387733,-0.07111472184157837,1501.4803933789692,2.888197740921676,True,,2019-09-17 20:35:00+00:00,1501.125,1502.3516583245485,1497.870146202817,1.2266583245484666,0.3170000000000073,0.29849999999999,0.24334404619955435,510.0,2019-09-17 22:10:00+00:00,1502.3516583245485,STOP,-0.7566559538003416,-0.9999999999998959,0.39810019339101604,-1.4181467518217934,0.0,1.0,95.0,2019-09-18 08:35:00+00:00,0.0,M5,False,False,0.2633906046304356,-1.1547561471913577,0.6614907980214517
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,131,22074,2019-09-18 12:40:00+00:00,2019-09-18 18:05:00+00:00,True,16.64706155419651,0.11075489931164809,1.5177972525903938,4.821829042199374,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,0.8881182276027715,-0.47237413375057113,1503.8452190587193,2.4455595177216733,True,,2019-09-18 18:05:00+00:00,1502.538,1503.6481477845034,1500.7882696615673,1.1101477845034644,0.3140000000000782,0.3005000000000564,0.27068468198084183,325.0,2019-09-18 18:10:00+00:00,1503.6481477845034,STOP,-0.7293153180190973,-0.9999999999999392,0.5814607732735645,-1.582105081885119,0.0,1.0,5.0,2019-09-19 06:05:00+00:00,0.0,M5,False,False,0.2713289905924573,-1.3107760912926618,0.8527897638660218
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,132,22414,2019-10-09 19:15:00+00:00,2019-10-09 20:45:00+00:00,True,13.770502165453777,0.09980071788867592,0.9807412908159676,3.794655820956409,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.0548596870160414,-0.20082000934002953,1505.5332866472086,1.8164855604138985,True,,2019-10-09 20:45:00+00:00,1505.005,1506.32357460877,1503.2626796966913,1.3185746087700516,0.36999999999989086,0.3819999999999482,0.289706776893173,90.0,2019-10-09 22:05:00+00:00,1506.32357460877,STOP,-0.7102932231068362,-1.000000000000009,0.5232382952391057,-1.4757964932057397,0.0,1.0,80.0,2019-10-10 08:45:00+00:00,0.0,M5,False,False,0.24226497485979792,-1.2335315183459419,0.7655032700989036
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,132,22414,2019-10-09 19:15:00+00:00,2019-10-10 05:15:00+00:00,True,13.089139964050194,0.11907785257469596,1.1943620333992857,3.7976257866763685,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.0597349999440944,-0.015497515306320112,1507.6646654162507,2.978891476355604,True,,2019-10-10 05:15:00+00:00,1507.465,1508.7896687499301,1503.9410510708062,1.324668749930118,0.25700000000006185,0.27700000000004366,0.20910888100489772,600.0,2019-10-10 07:30:00+00:00,1508.7896687499301,STOP,-0.790891118995162,-1.0000000000000597,0.30931011056014585,-1.35144328536553,2.566679405835782,1.0,135.0,2019-10-10 17:15:00+00:00,0.0,M5,False,False,0.2512420558102222,-1.1002012295553079,0.5605521663703681
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,133,22415,2019-10-14 10:30:00+00:00,2019-10-14 13:05:00+00:00,True,21.049776572760422,0.0426324463879113,0.49332495484869165,4.4147347048823455,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,1.0215760590001062,-0.08309591123789312,1490.002328349046,4.360363147215964,True,,2019-10-14 13:05:00+00:00,1489.495,1490.77197007375,1484.5518744150258,1.2769700737501326,0.23700000000008004,0.24200000000007546,0.18951109738177632,155.0,2019-10-14 13:25:00+00:00,1490.77197007375,STOP,-0.8104889026183147,-1.000000000000091,0.31116508668105913,-1.3603918558930774,0.4565494618740244,1.0,20.0,2019-10-15 01:05:00+00:00,0.0,M5,False,False,0.23873786659370366,-1.1216539892993738,0.5499029532747628
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,150,21616,2020-03-10 16:00:00+00:00,2020-03-11 01:45:00+00:00,True,16.585651843220994,0.0010530922981018737,0.0105743878217429,3.792929032283208,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,2.4670909962196346,0.02709236005649297,1658.8914492215858,5.9075982336145865,True,,2020-03-11 01:45:00+00:00,1659.205,1656.1211362547253,1666.275947013604,3.0838637452745434,0.3170000000000073,0.35350000000005366,0.11462892955038227,585.0,2020-03-11 02:30:00+00:00,1656.1211362547253,STOP,-0.8853710704496679,-1.0000000000000502,0.20191981186521396,-1.188118132051987,0.26687300995745666,1.0,45.0,2020-03-11 13:45:00+00:00,0.0,M5,False,False,0.10082724973710488,-1.087290882314882,0.30274706160231885
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,150,25530,2020-03-11 11:15:00+00:00,2020-03-11 13:30:00+00:00,True,15.91902837335277,0.11569974573981703,1.3042087350276357,3.9348549334956107,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.9876774363679084,-0.07168172331302385,1661.236542338894,5.183222748028636,True,,2020-03-11 13:30:00+00:00,1660.725,1663.20959679546,1654.7575139038581,2.4845967954598853,0.3269999999999982,0.33350000000007185,0.1342270104386667,135.0,2020-03-11 14:00:00+00:00,1663.20959679546,STOP,-0.8657729895613308,-0.9999999999999974,0.19891752282547703,-1.1883691982919744,0.7739686389010515,1.0,30.0,2020-03-12 01:30:00+00:00,0.0,M5,False,False,0.1236786859051666,-1.0646905123868078,0.32259620873064365
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,151,0,,2020-04-02 09:00:00+00:00,True,23.54974637747151,0.18625878038586685,1.7054629275105533,4.469973273724019,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.9584471275227366,-0.42263898869634176,1589.1685696605432,4.45668693830955,True,,2020-04-02 09:00:00+00:00,1586.778,1589.2260589094035,1583.5977109876562,2.4480589094034206,0.9739999999999327,0.9405000000000427,0.38418193140182144,,2020-04-02 09:15:00+00:00,1589.2260589094035,STOP,-0.6158180685982457,-1.000000000000067,0.5730674781073843,-1.3129208924920313,0.3129009669896982,1.0,15.0,2020-04-02 21:00:00+00:00,0.0,M5,False,False,0.12403534578640114,-1.18888554670563,0.6971028238937855
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,151,25989,2020-04-03 11:55:00+00:00,2020-04-05 22:45:00+00:00,True,21.601476160504795,0.022093207577080096,0.23159955792828432,3.826100858264575,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,UPWARD_DRIFT_CHOP,2.1400717311285318,-0.07965435540757308,1613.9700680115036,3.516041402513409,True,,2020-04-05 22:45:00+00:00,1612.748,1615.4230896639108,1609.5750162583618,2.675089663910665,2.0039999999999054,2.363999999999919,0.8837086965317007,3530.0,2020-04-05 22:55:00+00:00,1615.4230896639108,STOP,-0.11629130346836968,-1.0000000000000704,1.0333315254766091,-1.2626771910606163,0.0,1.0,10.0,2020-04-06 10:45:00+00:00,0.0,M5,False,False,0.11305436211563757,-1.1496228289449788,1.1463858875922468
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,152,26463,2020-04-23 08:05:00+00:00,2020-04-24 01:00:00+00:00,True,25.56210584203338,0.1464388255008495,1.7545605125987205,5.011111784707043,HIGH_VOL_CHOP,WIDE_CHOP,UPWARD_DRIFT_CHOP,2.0165024533204847,-0.07837447098130203,1723.4180358150668,8.00051097271474,True,,2020-04-24 01:00:00+00:00,1722.5,1725.0206280666507,1713.4173970991733,2.520628066650606,0.5519999999999072,0.7380000000000564,0.2927841714389485,1015.0,2020-04-24 01:05:00+00:00,1725.0206280666507,STOP,-0.7072158285611851,-1.0000000000001337,0.6506439506213693,-1.477359867975119,0.0,1.0,5.0,2020-04-24 13:00:00+00:00,0.0,M5,False,False,0.11950008879256459,-1.3578597791825544,0.7701440394139338
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,153,22337,2020-04-27 15:55:00+00:00,2020-04-28 09:25:00+00:00,True,22.575801854783375,0.193533042735661,2.4246625608779593,5.311583817046988,HIGH_VOL_CHOP,WIDE_CHOP,FLAT_CHOP,1.7165810123809389,0.523686046048117,1708.1637592268116,7.704503115245532,True,,2020-04-28 09:25:00+00:00,1712.502,1710.3562737345237,1717.7943881208685,2.1457262654761737,0.7439999999999145,0.6189999999999145,0.2884804133497185,1050.0,2020-04-28 09:30:00+00:00,1710.3562737345237,STOP,-0.711519586650419,-1.0000000000001377,0.6884784592717337,-1.5403772185240845,0.0,1.0,5.0,2020-04-28 21:25:00+00:00,0.0,M5,False,False,0.14037917260193156,-1.3999980459221528,0.8288576318736652
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,154,22341,2020-04-29 12:50:00+00:00,2020-04-29 18:05:00+00:00,True,20.99455041922853,0.09200356255332905,1.117571654330874,3.535345478397103,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.7846098962965575,0.03146356735743481,1705.9487474318685,3.0591753006945472,True,,2020-04-29 18:05:00+00:00,1706.332,1704.1012376296294,1709.7727165577367,2.230762370370697,0.47400000000016007,0.5240000000001146,0.23489727411577185,315.0,2020-04-29 18:10:00+00:00,1704.1012376296294,STOP,-0.7651027258842349,-1.0000000000000067,0.5314497564891222,-1.4315804359458943,0.0,1.0,5.0,2020-04-30 06:05:00+00:00,0.0,M5,False,False,0.13502795357253733,-1.296552482373357,0.6664777100616595
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,154,26505,2020-04-29 19:35:00+00:00,2020-04-30 12:35:00+00:00,True,17.306525923803463,0.08702668023251983,1.0626773258842854,3.5012404709025677,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.5268894884720496,-0.07637642992914945,1712.421565847923,5.5850456524183345,True,,2020-04-30 12:35:00+00:00,1711.635,1713.54361186059,1705.4402587824,1.908611860590062,0.7570000000000618,0.7904999999999518,0.41417535766311475,1020.0,2020-04-30 12:45:00+00:00,1705.4402587824,TARGET,3.6598542437227466,3.2456788860596317,1.0973580518262198,2.404040425273523,3.245678886059572,0.7948184915559838,10.0,2020-05-01 00:35:00+00:00,0.0,M5,False,False,0.1584557666230036,2.5624961918965266,1.2558138184492234
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,155,26528,2020-05-04 14:30:00+00:00,2020-05-04 20:50:00+00:00,True,17.86614527500644,0.041224526192321476,0.4725943859508174,4.015597539127689,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.7663091849318748,-0.17567637797636917,1702.163895947906,3.8929306021892134,True,,2020-05-04 20:50:00+00:00,1701.008,1703.215886481165,1697.2977326951695,2.2078864811648433,0.9239999999999782,1.0454999999999472,0.473529780139946,380.0,2020-05-04 22:05:00+00:00,1703.215886481165,STOP,-0.5264702198600821,-1.0000000000000282,1.0896820758597128,-1.760285234338439,0.0,1.0,75.0,2020-05-05 08:50:00+00:00,0.0,M5,False,False,0.14413293861864418,-1.616152295719795,1.233815014478357
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,155,22403,2020-05-05 07:10:00+00:00,2020-05-05 10:40:00+00:00,True,17.43447631751483,0.07733558729730212,0.8715918960674296,4.087908482781745,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.4699017782473967,0.03317272305075263,1700.5274859276278,3.5424909855114692,True,,2020-05-05 10:40:00+00:00,1700.912,1699.0746227771908,1704.9555996595172,1.8373772228092458,0.58400000000006,0.6440000000000055,0.3504996099904656,210.0,2020-05-05 10:45:00+00:00,1699.0746227771908,STOP,-0.6495003900093909,-0.9999999999998564,0.5746609068801019,-1.3880989325793682,0.0,1.0,5.0,2020-05-05 22:40:00+00:00,0.0,M5,False,False,0.16393763568987574,-1.2241612968894926,0.7385985425699776
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,155,26529,2020-05-05 17:50:00+00:00,2020-05-06 00:45:00+00:00,True,15.868331409571772,0.00014593833256856638,0.0017097137729257207,4.0608882970135225,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.4329029144776135,-0.06099164058196899,1702.3585443493612,3.5012068428329908,True,,2020-05-06 00:45:00+00:00,1701.718,1703.509128643097,1697.98203579582,1.791128643097017,1.0139999999998963,1.06899999999996,0.5968303863152823,415.0,2020-05-06 01:05:00+00:00,1703.509128643097,STOP,-0.40316961368480947,-1.0000000000000917,0.7640748962556337,-1.3374506602837148,0.33833415725638105,1.0,20.0,2020-05-06 12:45:00+00:00,0.0,M5,False,False,0.1702061503432717,-1.1672445099404432,0.9342810465989054
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,SHORT,164,0,,2020-06-11 16:30:00+00:00,True,22.286685670713535,0.12619531320764635,1.5956864389855554,6.045569562233981,HIGH_VOL_CHOP,WIDE_CHOP,UPWARD_DRIFT_CHOP,1.7131625762807832,-0.046792304369908964,1731.2075498910574,6.711571385213166,True,,2020-06-11 16:30:00+00:00,1730.785,1732.926453220351,1722.8180856595409,2.141453220350979,0.3269999999999982,0.36200000000008004,0.1690440849045253,,2020-06-11 16:35:00+00:00,1732.926453220351,STOP,-0.8309559150955756,-1.000000000000101,0.33812210051398506,-1.3097373001156258,0.0,1.0,5.0,2020-06-12 04:30:00+00:00,0.0,M5,False,False,0.14065928450606516,-1.1690780156095606,0.4787813850200502
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,171,23998,2020-09-03 11:15:00+00:00,2020-09-03 13:55:00+00:00,True,23.54735778794693,0.036868087233644216,0.363058385194682,4.50201627939327,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,FLAT_CHOP,1.9850274690076586,0.07267178460863481,1942.2187074866688,6.230650805805755,True,,2020-09-03 13:55:00+00:00,1942.925,1940.4437156637405,1950.007020993926,2.481284336259573,0.48699999999985266,0.4519999999998845,0.18216372601668643,160.0,2020-09-03 14:15:00+00:00,1940.4437156637405,STOP,-0.8178362739833209,-1.0000000000000073,0.3417843753011115,-1.2824848880401873,1.1377172534187037,1.0,20.0,2020-09-04 01:55:00+00:00,0.0,M5,False,False,0.12286423875575493,-1.1596206492844323,0.4646486140568664
CHOP_RANGE_ROTATION_CONTINUATION_V1,M5,LONG,171,23998,2020-09-03 11:15:00+00:00,2020-09-04 01:05:00+00:00,True,21.810375710618793,0.07260173756872276,0.6970164631810168,4.250585627866416,HIGH_VOL_CHOP,MEDIUM_WIDTH_CHOP,DOWNWARD_DRIFT_CHOP,2.0858765303983366,0.04809852313649821,1936.4393602221758,5.938639259536738,True,,2020-09-04 01:05:00+00:00,1936.995,1934.387654337002,1943.8626592965966,2.607345662997921,0.48699999999985266,0.5369999999999209,0.20595658167643155,830.0,2020-09-04 01:25:00+00:00,1934.387654337002,STOP,-0.7940434183235116,-0.9999999999999432,0.3071580782384671,-1.2181254301383893,0.18908118206057692,1.0,20.0,2020-09-04 13:05:00+00:00,0.0,M5,False,False,0.11692393357641057,-1.1012014965619787,0.42408201181487765
