policy_id,attempt_no,timeframe,mechanic,entry_time,exit_time,direction,entry_price,exit_price,initial_stop,final_stop,initial_risk_price,risk_usd,entry_spread,entry_spread_r,exit_reason,gross_r,extra_cost_r,stress_net_r,holding_minutes,current_account_feasible
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-07 08:00:00+00:00,2018-11-08 07:15:00+00:00,LONG,1230.715,1221.451097894221,1217.823251488822,1221.451097894221,12.891748511177912,12.891748511177912,0.25699999999983447,0.019935232197323752,STOP,-0.71859159351011,0.049571437066577496,-0.8181630305766876,1395.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-11-07 20:00:00+00:00,2018-11-14 18:30:00+00:00,SHORT,1227.485,1209.0641841698052,1238.5774868268925,1209.0641841698052,11.09248682689268,11.09248682689268,0.26700000000005275,0.024070346367483317,STOP,1.6606569940236624,0.24594349694298664,1.3647134970806758,9990.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-08 20:00:00+00:00,2018-11-09 00:00:00+00:00,SHORT,1221.475,1223.305,1234.7472699722884,1234.7472699722884,13.272269972288566,13.272269972288566,0.24700000000007094,0.018610230240628554,SIGNAL_EXIT,-0.13788146291636982,0.026998647110215854,-0.2148801100265857,240.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-11-09 04:00:00+00:00,2018-11-14 18:30:00+00:00,SHORT,1218.345,1209.0641841698052,1229.3186249166588,1209.0641841698052,10.973624916658673,10.973624916658673,0.24700000000007094,0.022508514905143964,STOP,0.8457383864201443,0.20608124940559003,0.5896571370145542,8070.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-09 16:00:00+00:00,2018-11-14 18:40:00+00:00,SHORT,1212.118,1211.1562148647727,1225.7880001830042,1211.1562148647727,13.670000183004337,13.670000183004337,0.28700000000003456,0.020994879016670128,STOP,0.07035736081576968,0.1528082561027297,-0.13245089528696002,7360.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2018-11-09 20:00:00+00:00,2018-11-14 18:40:00+00:00,SHORT,1209.118,1211.1562148647727,1223.0332251738541,1211.1562148647727,13.91522517385414,13.91522517385414,0.30700000000001637,0.022062165445719893,STOP,-0.14647372495289604,0.14592329841495097,-0.342397023367847,7120.0,False
D1_DONCHIAN_20_10_TRAIL,11098,D1,DONCHIAN,2018-11-13 00:00:00+00:00,2018-11-20 12:15:00+00:00,SHORT,1202.258,1226.3401308940263,1226.3401308940263,1226.3401308940263,24.08213089402626,24.08213089402626,0.29399999999986903,0.012208221992215721,STOP,-0.9999999999999996,0.12161074309498932,-1.171610743094989,10815.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-11-15 08:00:00+00:00,2018-11-16 13:45:00+00:00,SHORT,1211.975,1221.0698757922448,1223.3158284214483,1221.0698757922448,11.340828421448405,11.340828421448405,0.25700000000006185,0.022661483839576408,STOP,-0.8019586801123086,0.06470904411874892,-0.9166677242310576,1785.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-15 08:00:00+00:00,2018-11-16 13:50:00+00:00,SHORT,1211.975,1223.259521757619,1225.583994105738,1223.259521757619,13.608994105738088,13.608994105738088,0.25700000000006185,0.01888456986631367,STOP,-0.8291958736951126,0.05401350303579823,-0.9332093767309109,1790.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-11-16 16:00:00+00:00,2018-11-23 12:00:00+00:00,LONG,1221.152,1221.388,1209.5313691644728,1220.1401919886928,11.62063083552714,11.62063083552714,0.3369999999999891,0.029000146788046723,SIGNAL_EXIT,0.020308708136426296,0.23162827429622637,-0.26131956615980007,9840.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-11-19 04:00:00+00:00,2018-11-21 15:25:00+00:00,SHORT,1220.405,1230.0849003454716,1230.896429233542,1230.0849003454716,10.491429233542057,10.491429233542057,0.29700000000002547,0.028308821742845994,STOP,-0.9226483951799557,0.11118533324574795,-1.0838337284257036,3565.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-19 04:00:00+00:00,2018-11-27 00:00:00+00:00,SHORT,1220.405,1222.882,1232.9947150802504,1229.619957624171,12.58971508025047,12.58971508025047,0.29700000000002547,0.023590684785704995,SIGNAL_EXIT,-0.19674789971107193,0.24159932510610502,-0.4883472248171769,11280.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-11-22 04:00:00+00:00,2018-11-27 07:40:00+00:00,LONG,1227.145,1219.6973590307305,1217.4044641592593,1219.6973590307305,9.740535840740684,9.740535840740684,0.28700000000003456,0.029464498123361015,STOP,-0.7646027991724104,0.2159503600843248,-1.0305531592567352,7420.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-11-27 08:00:00+00:00,2018-11-28 17:10:00+00:00,SHORT,1220.085,1221.5617592360109,1227.8749657673386,1221.5617592360109,7.789965767338465,7.789965767338465,0.29700000000002547,0.03812596985281735,STOP,-0.189571980175129,0.10060128362069931,-0.3401732637958283,1990.0,True
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-27 16:00:00+00:00,2018-11-28 17:10:00+00:00,SHORT,1214.885,1223.262885775346,1225.6918966760275,1223.262885775346,10.806896676027568,10.806896676027568,0.27700000000004366,0.02563178017742131,STOP,-0.7752351138815088,0.061721131318715615,-0.8869562452002244,1510.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-11-27 20:00:00+00:00,2018-11-30 14:35:00+00:00,LONG,1213.582,1218.0975678426348,1204.6021651314784,1218.0975678426348,8.979834868521822,8.979834868521822,0.26700000000005275,0.029733286180573592,STOP,0.502856445441298,0.1415401244069498,0.31131632103434825,3995.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-11-29 08:00:00+00:00,2018-12-03 07:15:00+00:00,SHORT,1226.105,1229.4257171174581,1237.6140321306011,1229.4257171174581,11.50903213060106,11.50903213060106,0.28700000000003456,0.024936936203083303,STOP,-0.2885313968868633,0.14675973451399066,-0.48529113140085395,5715.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-12-03 04:00:00+00:00,2018-12-13 13:40:00+00:00,LONG,1225.092,1240.7950803473764,1216.1189419560108,1240.7950803473764,8.973058043989424,8.973058043989424,0.30700000000001637,0.0342135310498364,STOP,1.7500254952540883,0.4392005716336662,1.260824923620422,14980.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-12-03 08:00:00+00:00,2018-12-13 13:40:00+00:00,LONG,1231.865,1240.7950803473764,1222.40790735821,1240.7950803473764,9.457092641789938,9.457092641789938,0.30700000000001637,0.032462408017810286,STOP,0.9442733285613844,0.4105531198596806,0.4837202087017037,14740.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2018-12-03 08:00:00+00:00,2018-12-14 06:45:00+00:00,LONG,1231.865,1239.5809881664536,1220.516488829852,1239.5809881664536,11.348511170147926,11.348511170147926,0.30700000000001637,0.027052006681508572,STOP,0.6799119330075983,0.36408043058563383,0.2658315024219645,15765.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-12-03 20:00:00+00:00,2018-12-04 04:00:00+00:00,SHORT,1230.988,1235.702,1242.8922791395057,1242.8922791395057,11.904279139505567,11.904279139505567,0.26700000000005275,0.022428909543458702,SIGNAL_EXIT,-0.3959920583814312,0.03500141938741303,-0.4809934777688442,480.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-12-04 20:00:00+00:00,2018-12-14 06:45:00+00:00,LONG,1237.932,1239.5809881664536,1225.9437425869849,1239.5809881664536,11.988257413015095,11.988257413015095,0.29700000000002547,0.024774242808432385,STOP,0.13755028021531815,0.3008586410079607,-0.2133083607926426,13605.0,False
D1_DONCHIAN_20_10_TRAIL,11098,D1,DONCHIAN,2018-12-05 00:00:00+00:00,2019-02-28 15:35:00+00:00,LONG,1238.962,1313.952697388835,1216.0739113066375,1313.952697388835,22.88808869336263,22.88808869336263,0.28700000000003456,0.012539273324437194,STOP,3.2764071475562666,1.3228390255768545,1.903568121979412,123335.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-12-14 04:00:00+00:00,2018-12-14 13:45:00+00:00,LONG,1242.245,1234.2114201188954,1234.2114201188954,1234.2114201188954,8.033579881104606,8.033579881104606,0.32999999999992724,0.04107757747901459,STOP,-0.9999999999999887,0.05504239785304778,-1.1050423978530366,585.0,True
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-12-14 08:00:00+00:00,2018-12-17 14:55:00+00:00,SHORT,1238.515,1242.742644138507,1246.7402133870496,1242.742644138507,8.2252133870494,8.2252133870494,0.3170000000000073,0.03854003356303483,STOP,-0.5139859526518095,0.1763927556991953,-0.7403787083510048,4735.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-12-14 20:00:00+00:00,2018-12-19 19:05:00+00:00,LONG,1238.852,1245.4170938194138,1228.6065798317343,1245.4170938194138,10.24542016826575,10.24542016826575,0.3170000000000073,0.030940653950131368,STOP,0.6407832681912362,0.1987846189805592,0.391998649210677,7145.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-12-17 04:00:00+00:00,2018-12-19 19:05:00+00:00,LONG,1238.015,1247.2082232737832,1229.8262138610278,1247.2082232737832,8.188786138972397,8.188786138972397,0.3100000000001728,0.03785664868261835,STOP,1.12266007656866,0.1489799900832274,0.9236800864854326,3785.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-12-18 04:00:00+00:00,2018-12-19 19:05:00+00:00,LONG,1248.672,1247.2082232737832,1240.4780576339876,1247.2082232737832,8.193942366012427,8.193942366012427,0.30700000000001637,0.03746670238656042,STOP,-0.17864132560760712,0.10617175944345156,-0.33481308505105867,2345.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2018-12-19 16:00:00+00:00,2018-12-19 19:20:00+00:00,LONG,1254.582,1243.8352232737834,1243.8352232737834,1243.8352232737834,10.7467767262166,10.7467767262166,0.26700000000005275,0.024844658710430845,STOP,-1.0000000000000087,0.03243866695961772,-1.0824386669596264,200.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2018-12-20 08:00:00+00:00,2019-01-04 14:15:00+00:00,LONG,1248.785,1284.493676223838,1238.6145534102227,1284.493676223838,10.170446589777438,10.170446589777438,0.27700000000004366,0.027235775494702765,STOP,3.511023425434399,0.5546605828502541,2.9063628425841452,21975.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2018-12-20 08:00:00+00:00,2019-01-04 14:35:00+00:00,LONG,1248.785,1282.1529555944778,1236.5804640922672,1282.1529555944778,12.204535907732925,12.204535907732925,0.27700000000004366,0.02269647957891897,STOP,2.7340618149466414,0.4626154560180427,2.2214463589285987,21995.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2018-12-20 20:00:00+00:00,2019-01-04 14:15:00+00:00,LONG,1262.892,1284.493676223838,1250.8401216363395,1284.493676223838,12.051878363660444,12.051878363660444,0.3170000000000073,0.02630295381638143,STOP,1.7923908267256248,0.45355136090778914,1.2888394658178355,21255.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2018-12-20 20:00:00+00:00,2019-01-04 14:35:00+00:00,LONG,1262.892,1282.1529555944778,1248.4297459636075,1282.1529555944778,14.462254036392533,14.462254036392533,0.3170000000000073,0.021919128180317857,STOP,1.3318086894345702,0.3782955914532623,0.9035130979813079,21275.0,False
D1_DONCHIAN_55_20_TRAIL,11099,D1,DONCHIAN,2018-12-21 00:00:00+00:00,2019-03-01 07:10:00+00:00,LONG,1262.265,1308.5023136203076,1234.2331472907424,1308.5023136203076,28.031852709257706,28.031852709257706,0.3400000000001455,0.012129059164464655,STOP,1.6494562132540513,0.8884362424130463,0.711019970841005,101230.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-01-07 04:00:00+00:00,2019-01-08 13:15:00+00:00,LONG,1289.092,1281.1891845514508,1276.6005905312593,1281.1891845514508,12.49140946874074,12.49140946874074,0.3269999999999982,0.026177990627743234,STOP,-0.6326600267428407,0.06283484944573343,-0.7454948761885742,1995.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-01-07 04:00:00+00:00,2019-01-09 12:30:00+00:00,LONG,1289.092,1280.0227165716735,1274.1023086375112,1280.0227165716735,14.989691362488887,14.989691362488887,0.3269999999999982,0.02181499218978603,STOP,-0.6050347007825722,0.07498208643214593,-0.7300167872147181,3390.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-01-09 04:00:00+00:00,2019-01-17 16:00:00+00:00,LONG,1283.532,1290.368,1272.4414704761957,1286.0365338135216,11.09052952380412,11.09052952380412,0.2769999999998163,0.024976264605335415,SIGNAL_EXIT,0.6163817503328031,0.29529699127266323,0.27108475906013985,12240.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-01-10 04:00:00+00:00,2019-01-18 09:30:00+00:00,LONG,1297.152,1286.5841599791022,1285.5616671097637,1286.5841599791022,11.590332890236311,11.590332890236311,0.29700000000002547,0.025624803257395485,STOP,-0.9117805434044253,0.2743845550814453,-1.2361650984858705,11850.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-01-10 04:00:00+00:00,2019-01-18 09:30:00+00:00,LONG,1297.152,1284.8228533089525,1283.2436005317165,1284.8228533089525,13.908399468283575,13.908399468283575,0.29700000000002547,0.021354002714496237,STOP,-0.8864533060876384,0.22865379590120444,-1.1651071019888428,11850.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-01-18 08:00:00+00:00,2019-01-18 13:35:00+00:00,LONG,1290.292,1281.4854666492517,1281.4854666492517,1281.4854666492517,8.806533350748227,8.806533350748227,0.2439999999999145,0.027706702544785525,STOP,-0.9999999999999933,0.04331143662548037,-1.0933114366254737,335.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-01-21 00:00:00+00:00,2019-02-04 04:30:00+00:00,LONG,1282.805,1312.7533395985708,1272.316411366436,1312.7533395985708,10.488588633564103,10.488588633564103,0.2799999999999727,0.026695679445750804,STOP,2.8553259780571745,0.5020337038626616,2.303292274194513,20430.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-01-21 04:00:00+00:00,2019-01-22 20:00:00+00:00,SHORT,1281.715,1285.532,1290.2665910015714,1286.5635903345972,8.55159100157157,8.55159100157157,0.3170000000000073,0.03706912549275925,SIGNAL_EXIT,-0.4463496908702179,0.10329461888097766,-0.5996443097511956,2400.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-01-21 12:00:00+00:00,2019-01-22 20:00:00+00:00,SHORT,1278.258,1285.532,1286.9000390039184,1286.5635903345972,8.642039003918306,8.642039003918306,0.26700000000005275,0.030895486571976216,SIGNAL_EXIT,-0.8416995105786783,0.08871363185459583,-0.9804131424332742,1920.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2019-01-21 12:00:00+00:00,2019-01-25 13:40:00+00:00,SHORT,1278.258,1288.1666887236968,1288.628446804702,1288.1666887236968,10.370446804701967,10.370446804701967,0.26700000000005275,0.02574623880998018,STOP,-0.9554736560824106,0.16627109593520642,-1.1717447520176172,5860.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-01-23 12:00:00+00:00,2019-01-25 13:35:00+00:00,SHORT,1285.378,1287.0286450342828,1293.4559265611335,1287.0286450342828,8.077926561133605,8.077926561133605,0.29700000000002547,0.03676686062349475,STOP,-0.2043401882637625,0.1266525846744271,-0.3809927729381896,2975.0,True
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-01-25 16:00:00+00:00,2019-02-04 01:35:00+00:00,LONG,1297.702,1314.6811482273465,1287.8360101811927,1314.6811482273465,9.86598981880723,9.86598981880723,0.2639999999998963,0.026758592381338292,STOP,1.7209776757502515,0.3638516773655494,1.3071259983847021,13535.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-01-28 04:00:00+00:00,2019-02-04 01:35:00+00:00,LONG,1302.935,1314.6811482273465,1292.94706736452,1314.6811482273465,9.987932635479881,9.987932635479881,0.2899999999999636,0.029035037638300037,STOP,1.1760339858141433,0.2718036898647956,0.8542302959493477,9935.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2019-01-29 08:00:00+00:00,2019-02-04 04:30:00+00:00,LONG,1307.785,1312.7533395985708,1296.4692417117426,1312.7533395985708,11.3157582882574,11.3157582882574,0.2799999999999727,0.02474425423972997,STOP,0.43906377920130324,0.2075829364233501,0.18148084277795312,8430.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-04 16:00:00+00:00,2019-02-06 20:15:00+00:00,LONG,1314.132,1306.5477539574392,1304.4583691543544,1306.5477539574392,9.673630845645784,9.673630845645784,0.29700000000002547,0.03070201920447571,STOP,-0.7840123489904097,0.10978082414057345,-0.9437931731309832,3135.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-02-04 20:00:00+00:00,2019-02-07 02:00:00+00:00,LONG,1313.722,1304.8348796170123,1302.3760608359637,1304.8348796170123,11.345939164036176,11.345939164036176,0.25700000000006185,0.022651276045502548,STOP,-0.7832864476444231,0.09584927120419491,-0.9291357188486181,3240.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-02-06 20:00:00+00:00,2019-02-08 12:45:00+00:00,SHORT,1307.005,1313.1676886338603,1315.9571552193672,1313.1676886338603,8.95215521936722,8.95215521936722,0.31999999999993634,0.03574558217083231,STOP,-0.6884027904842089,0.09989447361219285,-0.8382972640964018,2445.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-07 12:00:00+00:00,2019-02-11 12:35:00+00:00,LONG,1306.872,1306.1396447245186,1298.0464890134804,1306.1396447245186,8.82551098651977,8.82551098651977,0.22700000000008913,0.02572089030842663,STOP,-0.08298162866717937,0.19358731149437644,-0.3265689401615558,5795.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-02-07 16:00:00+00:00,2019-02-11 14:20:00+00:00,LONG,1309.192,1304.568252178605,1298.1631924753674,1304.568252178605,11.028807524632521,11.028807524632521,0.26700000000005275,0.024209326294226823,STOP,-0.4192427704507485,0.1519379534643097,-0.6211807239150582,5660.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-12 04:00:00+00:00,2019-02-12 08:00:00+00:00,SHORT,1307.505,1311.965,1315.6172504567094,1315.6172504567094,8.112250456709369,8.112250456709369,0.30999999999994543,0.03821381029274742,SIGNAL_EXIT,-0.5497857867925039,0.044171877488936244,-0.6439576642814402,240.0,True
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-02-12 04:00:00+00:00,2019-02-14 12:35:00+00:00,LONG,1307.815,1304.9730810455192,1298.0802994519488,1304.9730810455192,9.734700548051242,9.734700548051242,0.30999999999994543,0.031844841910622854,STOP,-0.29193696718794326,0.11558379279949765,-0.4575207599874409,3395.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-13 00:00:00+00:00,2019-02-15 06:50:00+00:00,SHORT,1310.205,1314.3598683513985,1318.7520519495647,1314.3598683513985,8.547051949564844,8.547051949564844,0.3000000000001819,0.03509982175964846,STOP,-0.48611712856268846,0.12865872165826306,-0.6647758502209515,3290.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-02-15 04:00:00+00:00,2019-02-21 09:55:00+00:00,LONG,1312.752,1332.6764983105875,1300.9441316486013,1332.6764983105875,11.807868351398533,11.807868351398533,0.2439999999999145,0.020664187026696902,STOP,1.687391637308325,0.21056169058048013,1.426829946727845,8995.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-02-15 12:00:00+00:00,2019-02-21 09:10:00+00:00,LONG,1318.582,1334.6734271233606,1308.7167396357193,1334.6734271233606,9.865260364280958,9.865260364280958,0.24700000000007094,0.025037352373828994,STOP,1.6311203687661984,0.2390895392984867,1.3420308294677117,8470.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2019-02-15 12:00:00+00:00,2019-02-21 09:55:00+00:00,LONG,1318.582,1332.6764983105875,1306.743687562863,1332.6764983105875,11.838312437137152,11.838312437137152,0.24700000000007094,0.02086446031152416,STOP,1.19058340328749,0.20016518977164263,0.9404182135158473,8515.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-15 20:00:00+00:00,2019-02-21 09:10:00+00:00,LONG,1321.572,1334.6734271233606,1311.0529556462363,1334.6734271233606,10.519044353763515,10.519044353763515,0.25699999999983447,0.024431877208302172,STOP,1.2454959483722772,0.21313855265632933,0.9823573957159477,7990.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-22 00:00:00+00:00,2019-02-27 16:20:00+00:00,LONG,1326.092,1321.3629601659518,1314.1324411984838,1321.3629601659518,11.959558801516415,11.959558801516415,0.30700000000001637,0.025669843268891344,STOP,-0.3954192552194056,0.19132766370564708,-0.6367469189250528,8180.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-02-22 00:00:00+00:00,2019-02-27 17:30:00+00:00,LONG,1326.092,1319.4171201936103,1311.7405294381804,1319.4171201936103,14.351470561819697,14.351470561819697,0.30700000000001637,0.021391536057409455,STOP,-0.4651007558868177,0.16062523512162255,-0.6757259910084403,8250.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-02-27 20:00:00+00:00,2019-03-08 06:30:00+00:00,SHORT,1319.005,1293.3982436101928,1329.4628216251906,1293.3982436101928,10.457821625190423,10.457821625190423,0.2969999999997981,0.028399795927327276,STOP,2.4485745987602865,0.31107099705774194,2.0875036017025446,12150.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-02-28 08:00:00+00:00,2019-02-28 15:30:00+00:00,LONG,1322.135,1314.6468163973768,1311.8243345591025,1314.6468163973768,10.310665440897619,10.310665440897619,0.2999999999999545,0.029096085186703268,STOP,-0.7262560933187708,0.039704032911028184,-0.8159601262297991,450.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-02-28 08:00:00+00:00,2019-02-28 16:00:00+00:00,LONG,1322.135,1315.315,1309.762201470923,1312.5499524636061,12.372798529077144,12.372798529077144,0.2999999999999545,0.02424673765558605,SIGNAL_EXIT,-0.5512091693704013,0.0336760245216524,-0.6348851938920538,480.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-03-01 04:00:00+00:00,2019-03-08 06:30:00+00:00,SHORT,1313.105,1293.3982436101928,1324.127963061341,1293.3982436101928,11.022963061340985,11.022963061340985,0.21000000000003638,0.019051138866330294,STOP,1.7877912027956842,0.2527866888265114,1.4850045139691728,10230.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2019-03-01 08:00:00+00:00,2019-03-08 08:00:00+00:00,SHORT,1308.935,1294.042,1322.2801278899287,1295.452617545225,13.345127889928719,13.345127889928719,0.28700000000003456,0.02150597599118007,SIGNAL_EXIT,1.115987806399327,0.2060677142011779,0.859920092198149,10080.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-03-01 08:00:00+00:00,2019-03-08 09:20:00+00:00,SHORT,1308.935,1295.452617545225,1322.2801278899287,1295.452617545225,13.345127889928719,13.345127889928719,0.28700000000003456,0.02150597599118007,STOP,1.0102849943423824,0.20752475864502462,0.7527602356973577,10160.0,False
D1_DONCHIAN_20_10_TRAIL,11098,D1,DONCHIAN,2019-03-05 00:00:00+00:00,2019-03-13 19:00:00+00:00,SHORT,1287.025,1311.1313169558882,1311.1313169558882,1311.1313169558882,24.10631695588807,24.10631695588807,0.3170000000000073,0.013150080146215729,STOP,-1.0000000000000027,0.14009121922328605,-1.1900912192232889,12660.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-03-08 20:00:00+00:00,2019-03-13 00:30:00+00:00,SHORT,1299.268,1302.5077481468347,1310.359302362104,1302.5077481468347,11.091302362103976,11.091302362103976,0.30399999999985994,0.027408864177983907,STOP,-0.2920980819983824,0.15919005202064188,-0.5012881340190243,6030.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-03-11 00:00:00+00:00,2019-03-13 00:50:00+00:00,SHORT,1297.215,1304.4720395046404,1309.9165317081586,1304.4720395046404,12.701531708158601,12.701531708158601,0.29700000000002547,0.02338300661874133,STOP,-0.5713515244763007,0.07968745825573458,-0.7010389827320352,2930.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-03-12 20:00:00+00:00,2019-03-14 09:35:00+00:00,LONG,1301.882,1299.8009652018834,1291.7431639062854,1299.8009652018834,10.138836093714625,10.138836093714625,0.2840000000001055,0.028011104763412224,STOP,-0.2052538160082062,0.08364769584385873,-0.3389015118520649,2255.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-03-13 16:00:00+00:00,2019-03-15 12:00:00+00:00,SHORT,1307.848,1304.365,1317.5212523528314,1304.8849979727975,9.673252352831465,9.673252352831465,0.28700000000003456,0.02966944203787122,SIGNAL_EXIT,0.360065040480458,0.09734747242389791,0.2127175680565601,2640.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-03-13 16:00:00+00:00,2019-03-13 20:00:00+00:00,SHORT,1307.848,1310.935,1319.4559028233978,1319.4559028233978,11.607902823397758,11.607902823397758,0.28700000000003456,0.02472453503155935,SIGNAL_EXIT,-0.26593951094917856,0.030869773703743438,-0.346809284652922,240.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-03-14 12:00:00+00:00,2019-03-18 11:15:00+00:00,SHORT,1297.295,1306.266945821086,1309.3214534600352,1306.266945821086,12.026453460035068,12.026453460035068,0.28700000000003456,0.023864059421487813,STOP,-0.7460175895496085,0.1404456023226547,-0.9364631918722632,5715.0,False
H4_TSMOM_60_TRAIL,11096,H4,TSMOM,2019-03-18 04:00:00+00:00,2019-03-20 15:50:00+00:00,LONG,1299.332,1299.9669480166503,1289.8856101277959,1299.9669480166503,9.446389872204271,9.446389872204271,0.29700000000002547,0.031440582488971726,STOP,0.06721594442322965,0.12412884290269408,-0.10691289847946443,3590.0,False
H4_TSMOM_120_TRAIL,11097,H4,TSMOM,2019-03-19 00:00:00+00:00,2019-03-20 18:05:00+00:00,SHORT,1303.408,1312.9328695390952,1314.479384088878,1312.9328695390952,11.07138408887817,11.07138408887817,0.27700000000004366,0.025019455361349606,STOP,-0.8603142536319016,0.08252945344888325,-0.992843707080785,2525.0,False
H4_DONCHIAN_20_10_TRAIL,11094,H4,DONCHIAN,2019-03-19 12:00:00+00:00,2019-03-20 15:50:00+00:00,LONG,1308.302,1299.9669480166503,1298.7783907848316,1299.9669480166503,9.523609215168298,9.523609215168298,0.25699999999983447,0.02698556757143178,STOP,-0.8751988657907426,0.0741213506171046,-0.9993202164078472,1670.0,False
H4_DONCHIAN_55_20_TRAIL,11095,H4,DONCHIAN,2019-03-20 20:00:00+00:00,2019-03-21 16:30:00+00:00,LONG,1314.552,1304.4178960549725,1300.5040919467367,1304.4178960549725,14.047908053263198,14.047908053263198,0.2539999999999054,0.018080983946994412,STOP,-0.7213959478239419,0.04263683468473449,-0.8140327825086764,1230.0,False
