family,regime,signal_time_utc,entry_time_utc,side,window,risk_pips,status,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,r,extra_half_pip_stress_r,fixed_0p01_lot_usd
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-06-13 23:55:00+00:00,2024-06-14 00:00:00+00:00,LONG,OOS_2024,20.88749999999973,CLOSED,2024-06-14 06:35:00+00:00,1.07382,1.07173125,1.076953125,1.07172125,STOP,0.0020887499999999,-1.0047875523639203,-1.0287253141831914,-2.098750000000038
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-06-17 23:55:00+00:00,2024-06-18 00:00:00+00:00,SHORT,OOS_2024,13.662500000000133,CLOSED,2024-06-18 05:30:00+00:00,1.07399,1.07535625,1.071940625,1.0719506250000002,TARGET,0.00136625,1.4926806953338285,1.456084172003545,2.0393749999998434
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-07-02 23:55:00+00:00,2024-07-03 00:00:00+00:00,SHORT,OOS_2024,9.775000000000755,CLOSED,2024-07-03 07:25:00+00:00,1.07479,1.0757675,1.07332375,1.0757775,STOP,0.0009775,-1.0102301790282773,-1.0613810741689422,-0.987500000000141
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-09-12 23:55:00+00:00,2024-09-13 00:00:00+00:00,SHORT,OOS_2024,18.412500000000165,CLOSED,2024-09-13 09:25:00+00:00,1.10785,1.10969125,1.105088125,1.10970125,STOP,0.00184125,-1.0054310930075123,-1.032586558044851,-1.851250000000082
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-09-19 23:55:00+00:00,2024-09-20 00:00:00+00:00,SHORT,OOS_2024,27.612499999998263,CLOSED,2024-09-20 12:00:00+00:00,1.11592,1.1186812499999998,1.1117781250000003,1.11667,TIME_12H,0.0027612499999998,-0.27161611588957274,-0.2897238569488769,-0.7500000000000284
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-09-24 23:55:00+00:00,2024-09-25 00:00:00+00:00,SHORT,OOS_2024,21.91250000000089,CLOSED,2024-09-25 12:00:00+00:00,1.11906,1.12125125,1.115773125,1.11954,TIME_12H,0.00219125,-0.2190530519110261,-0.24187107815175626,-0.48000000000003595
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-09-25 23:55:00+00:00,2024-09-26 00:00:00+00:00,LONG,OOS_2024,23.1249999999994,CLOSED,2024-09-26 12:00:00+00:00,1.11305,1.1107375000000002,1.11651875,1.1153899999999999,TIME_12H,0.0023124999999999,1.0118918918918434,0.9902702702702209,2.3399999999997867
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-09-26 23:55:00+00:00,2024-09-27 00:00:00+00:00,SHORT,OOS_2024,15.887500000000276,CLOSED,2024-09-27 06:45:00+00:00,1.1176899999999999,1.11927875,1.115306875,1.115316875,TARGET,0.00158875,1.493705743508963,1.4622344610542028,2.373124999999865
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-10-01 23:55:00+00:00,2024-10-02 00:00:00+00:00,LONG,OOS_2024,24.537500000001437,CLOSED,2024-10-02 12:00:00+00:00,1.10653,1.10407625,1.1102106250000001,1.1072199999999999,TIME_12H,0.0024537500000001,0.28120224146707257,0.2608252674477153,0.6899999999998574
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-10-16 23:55:00+00:00,2024-10-17 00:00:00+00:00,LONG,OOS_2024,12.03749999999948,CLOSED,2024-10-17 12:00:00+00:00,1.08596,1.08475625,1.0877656249999998,1.08622,TIME_12H,0.0012037499999999,0.21599169262716392,0.17445482866038997,0.25999999999992696
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-11-05 23:55:00+00:00,2024-11-06 00:00:00+00:00,SHORT,OOS_2024,16.175000000000495,CLOSED,2024-11-06 00:10:00+00:00,1.09337,1.0949875,1.0909437499999999,1.09095375,TARGET,0.0016175,1.493817619783622,1.4629057187017054,2.4162500000000087
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2024-11-21 23:55:00+00:00,2024-11-22 00:00:00+00:00,LONG,OOS_2024,23.1625000000002,CLOSED,2024-11-22 08:55:00+00:00,1.0469700000000002,1.0446537500000002,1.050444375,1.04464375,STOP,0.00231625,-1.0043173232596159,-1.0259039395575111,-2.326250000000085
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-01-07 23:55:00+00:00,2025-01-08 00:00:00+00:00,LONG,OOS_2025,23.800000000000487,CLOSED,2025-01-08 08:55:00+00:00,1.03424,1.03186,1.0378100000000001,1.03185,STOP,0.00238,-1.0042016806723169,-1.0252100840336613,-2.3900000000001143
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-01-30 23:55:00+00:00,2025-01-31 00:00:00+00:00,LONG,OOS_2025,20.63750000000031,CLOSED,2025-01-31 01:25:00+00:00,1.03976,1.03769625,1.042855625,1.03768625,STOP,0.00206375,-1.0048455481526815,-1.0290732889158554,-2.0737500000000963
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-02-04 23:55:00+00:00,2025-02-05 00:00:00+00:00,SHORT,OOS_2025,28.86249999999979,CLOSED,2025-02-05 07:25:00+00:00,1.03711,1.03999625,1.0327806250000002,1.04000625,STOP,0.0028862499999999,-1.0034647033348272,-1.0207882200087126,-2.8962500000000446
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-02-13 23:55:00+00:00,2025-02-14 00:00:00+00:00,SHORT,OOS_2025,24.037500000000374,CLOSED,2025-02-14 08:40:00+00:00,1.04613,1.04853375,1.042524375,1.04854375,STOP,0.00240375,-1.0041601664066993,-1.0249609984399806,-2.4137500000001033
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-02-27 23:55:00+00:00,2025-02-28 00:00:00+00:00,LONG,OOS_2025,25.31249999999874,CLOSED,2025-02-28 12:00:00+00:00,1.0394400000000001,1.0369087500000005,1.0432368749999998,1.04008,TIME_12H,0.0025312499999998,0.25283950617276146,0.2330864197530068,0.6399999999997519
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-03-17 23:55:00+00:00,2025-03-18 00:00:00+00:00,SHORT,OOS_2025,15.287500000000788,CLOSED,2025-03-18 07:55:00+00:00,1.09179,1.09331875,1.089496875,1.09332875,STOP,0.00152875,-1.0065412919051004,-1.0392477514308567,-1.5387499999999221
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-04-30 23:55:00+00:00,2025-05-01 00:00:00+00:00,LONG,OOS_2025,20.58749999999998,CLOSED,2025-05-01 03:30:00+00:00,1.13229,1.13023125,1.135378125,1.13022125,STOP,0.0020587499999999,-1.0048573163328058,-1.0291438979964378,-2.0687500000000636
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-05-07 23:55:00+00:00,2025-05-08 00:00:00+00:00,LONG,OOS_2025,21.574999999998123,CLOSED,2025-05-08 06:20:00+00:00,1.1304,1.1282425000000005,1.1336362499999997,1.1282325000000004,STOP,0.0021574999999998,-1.0046349942061907,-1.027809965237479,-2.167499999999656
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-05-20 23:55:00+00:00,2025-05-21 00:00:00+00:00,SHORT,OOS_2025,18.03750000000104,CLOSED,2025-05-21 02:00:00+00:00,1.1288,1.13060375,1.1260943749999999,1.13061375,STOP,0.0018037500000001,-1.0055440055439206,-1.033264033263947,-1.8137499999999473
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-06-11 23:55:00+00:00,2025-06-12 00:00:00+00:00,SHORT,OOS_2025,26.937499999999392,CLOSED,2025-06-12 08:15:00+00:00,1.1510099999999999,1.1537037499999998,1.146969375,1.1537137499999999,STOP,0.0026937499999999,-1.0037122969837977,-1.022273781902592,-2.7037500000000048
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-06-17 23:55:00+00:00,2025-06-18 00:00:00+00:00,LONG,OOS_2025,26.39999999999976,CLOSED,2025-06-18 07:05:00+00:00,1.14825,1.14561,1.1522099999999997,1.1521999999999997,TARGET,0.0026399999999999,1.4962121212120552,1.4772727272726605,3.949999999999676
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-06-23 23:55:00+00:00,2025-06-24 00:00:00+00:00,SHORT,OOS_2025,38.73749999999898,CLOSED,2025-06-24 12:00:00+00:00,1.15976,1.1636337499999998,1.1539493750000003,1.1607,TIME_12H,0.0038737499999998,-0.24265892223303295,-0.2555663117135112,-0.9400000000001629
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-08-12 23:55:00+00:00,2025-08-13 00:00:00+00:00,SHORT,OOS_2025,24.62500000000034,CLOSED,2025-08-13 07:05:00+00:00,1.16773,1.1701925,1.1640362499999999,1.1702025,STOP,0.0024625,-1.0040609137056242,-1.024365482233543,-2.4725000000000996
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-10-14 23:55:00+00:00,2025-10-15 00:00:00+00:00,SHORT,OOS_2025,18.149999999999,CLOSED,2025-10-15 01:20:00+00:00,1.16029,1.162105,1.1575675000000003,1.162115,STOP,0.0018149999999999,-1.0055096418733147,-1.0330578512397075,-1.8249999999999655
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-10-23 23:55:00+00:00,2025-10-24 00:00:00+00:00,SHORT,OOS_2025,9.012499999998536,CLOSED,2025-10-24 05:25:00+00:00,1.16169,1.1625912499999995,1.1603381250000002,1.1603481250000003,TARGET,0.0009012499999998,1.488904299583802,1.4334257975033458,1.3418749999996038
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-12-02 23:55:00+00:00,2025-12-03 00:00:00+00:00,SHORT,OOS_2025,9.487500000000535,CLOSED,2025-12-03 01:25:00+00:00,1.16279,1.16373875,1.161366875,1.16374875,STOP,0.00094875,-1.0105401844533535,-1.0632411067194931,-0.9587500000001192
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-12-04 23:55:00+00:00,2025-12-05 00:00:00+00:00,LONG,OOS_2025,10.262500000000063,CLOSED,2025-12-05 06:35:00+00:00,1.1644100000000002,1.1633837500000002,1.165949375,1.165939375,TARGET,0.00102625,1.490255785627121,1.44153471376354,1.529374999999833
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-12-10 23:55:00+00:00,2025-12-11 00:00:00+00:00,SHORT,OOS_2025,20.324999999998816,CLOSED,2025-12-11 12:00:00+00:00,1.1701199999999998,1.1721524999999997,1.1670712500000002,1.1711500000000001,TIME_12H,0.0020324999999998,-0.5067650676508781,-0.5313653136533406,-1.0300000000003084
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-12-22 23:55:00+00:00,2025-12-23 00:00:00+00:00,SHORT,OOS_2025,14.974999999999294,CLOSED,2025-12-23 02:45:00+00:00,1.17634,1.1778375,1.1740937500000002,1.1778475000000002,STOP,0.0014974999999999,-1.0066777963274243,-1.0400667779634867,-1.507500000000217
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-12-23 23:55:00+00:00,2025-12-24 00:00:00+00:00,SHORT,OOS_2025,9.775000000000755,CLOSED,2025-12-24 01:25:00+00:00,1.1794499999999999,1.1804275,1.1779837499999999,1.1804375,STOP,0.0009775,-1.0102301790282773,-1.0613810741689422,-0.987500000000141
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2025-12-30 23:55:00+00:00,2025-12-31 00:00:00+00:00,LONG,OOS_2025,9.162499999999518,CLOSED,2025-12-31 04:35:00+00:00,1.17463,1.17371375,1.176004375,1.1737037499999998,STOP,0.0009162499999999,-1.0109140518421178,-1.065484311050855,-0.9262500000002394
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-01-07 23:55:00+00:00,2026-01-08 00:00:00+00:00,LONG,OOS_2026_H1,7.999999999999119,CLOSED,2026-01-08 08:40:00+00:00,1.1677600000000001,1.1669600000000002,1.16896,1.1669500000000002,STOP,0.0007999999999999,-1.0125000000000983,-1.075000000000106,-0.8099999999999774
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-01-13 23:55:00+00:00,2026-01-14 00:00:00+00:00,LONG,OOS_2026_H1,10.91249999999988,CLOSED,2026-01-14 12:00:00+00:00,1.16429,1.16319875,1.1659268749999998,1.1647699999999999,TIME_12H,0.0010912499999999,0.4398625429551962,0.39404352806401216,0.4799999999998139
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-01-21 23:55:00+00:00,2026-01-22 00:00:00+00:00,LONG,OOS_2026_H1,18.337500000000784,CLOSED,2026-01-22 11:30:00+00:00,1.16735,1.16551625,1.1701006250000001,1.170090625,TARGET,0.00183375,1.4945466939331649,1.46728016359915,2.740624999999941
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-01-22 23:55:00+00:00,2026-01-23 00:00:00+00:00,SHORT,OOS_2026_H1,21.5999999999994,CLOSED,2026-01-23 12:00:00+00:00,1.17536,1.17752,1.17212,1.1739300000000001,TIME_12H,0.0021599999999999,0.6620370370369846,0.6388888888888353,1.4299999999998203
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-02-05 23:55:00+00:00,2026-02-06 00:00:00+00:00,LONG,OOS_2026_H1,11.71249999999846,CLOSED,2026-02-06 04:35:00+00:00,1.17771,1.1765387500000002,1.1794668749999997,1.1794568749999996,TARGET,0.0011712499999998,1.4914621131269077,1.4487726787619057,1.7468749999995925
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-02-18 23:55:00+00:00,2026-02-19 00:00:00+00:00,LONG,OOS_2026_H1,17.899999999999583,CLOSED,2026-02-19 12:00:00+00:00,1.1789200000000002,1.1771300000000002,1.181605,1.17787,TIME_12H,0.0017899999999999,-0.5865921787711039,-0.6145251396649603,-1.0500000000002174
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-02-25 23:55:00+00:00,2026-02-26 00:00:00+00:00,SHORT,OOS_2026_H1,11.34999999999886,CLOSED,2026-02-26 01:20:00+00:00,1.1814799999999999,1.1826149999999995,1.1797775000000001,1.1826249999999996,STOP,0.0011349999999998,-1.0088105726871641,-1.0528634361232951,-1.1449999999997296
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-03-30 23:55:00+00:00,2026-03-31 00:00:00+00:00,LONG,OOS_2026_H1,19.51250000000071,CLOSED,2026-03-31 01:25:00+00:00,1.1457300000000001,1.14377875,1.1486568750000001,1.148646875,TARGET,0.00195125,1.4948750800768378,1.4692504804612068,2.91687499999993
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-03-31 23:55:00+00:00,2026-04-01 00:00:00+00:00,SHORT,OOS_2026_H1,31.837500000000407,CLOSED,2026-04-01 08:30:00+00:00,1.15736,1.16054375,1.152584375,1.16055375,STOP,0.00318375,-1.00314095013745,-1.0188457008245329,-3.1937500000001062
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-04-13 23:55:00+00:00,2026-04-14 00:00:00+00:00,SHORT,OOS_2026_H1,23.937499999999723,CLOSED,2026-04-14 07:00:00+00:00,1.17665,1.17904375,1.173059375,1.17905375,STOP,0.0023937499999999,-1.0041775456919637,-1.0250652741514945,-2.403750000000038
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-04-30 23:55:00+00:00,2026-05-01 00:00:00+00:00,SHORT,OOS_2026_H1,21.6375000000002,CLOSED,2026-05-01 11:10:00+00:00,1.17286,1.17502375,1.169614375,1.17503375,STOP,0.00216375,-1.0046216060081272,-1.0277296360485664,-2.1737500000000853
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-05-27 23:55:00+00:00,2026-05-28 00:00:00+00:00,LONG,OOS_2026_H1,11.35000000000108,CLOSED,2026-05-28 03:10:00+00:00,1.1618300000000001,1.160695,1.1635325000000003,1.160685,STOP,0.0011350000000001,-1.008810572687289,-1.0528634361234084,-1.1450000000001737
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-05-28 23:55:00+00:00,2026-05-29 00:00:00+00:00,SHORT,OOS_2026_H1,18.687500000000856,CLOSED,2026-05-29 12:00:00+00:00,1.16522,1.16708875,1.162416875,1.16453,TIME_12H,0.00186875,0.3692307692306929,0.3424749163878836,0.6899999999998574
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-06-02 23:55:00+00:00,2026-06-03 00:00:00+00:00,LONG,OOS_2026_H1,10.537500000000756,CLOSED,2026-06-03 08:15:00+00:00,1.1621700000000001,1.16111625,1.163750625,1.16110625,STOP,0.00105375,-1.0094899169633604,-1.0569395017794934,-1.063750000000141
N49_NEUTRAL_PRIOR24_EXTREME_FADE,NEUTRAL,2026-06-11 23:55:00+00:00,2026-06-12 00:00:00+00:00,SHORT,OOS_2026_H1,21.700000000000053,CLOSED,2026-06-12 12:00:00+00:00,1.15753,1.1597,1.154275,1.1570500000000001,TIME_12H,0.00217,0.2211981566819419,0.198156682027564,0.4799999999998139
