attempt_no,policy_id,mechanic,raw_discovery_signal_count,parameters_json,trades,source_days,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,fdr_qvalue,gate_checks_json,gate_pass,segment_metrics_json
10160,a806dd5a534f7a80,UTC_HOUR_DIRECTIONAL_CARRY,459,"{""decision_hour"":19,""fixed_direction"":-1,""hold_hours"":2,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""TUTH""}",153,1401,0.10920770877944326,-34.58567462304869,0.305143167572279,-0.22605016093495875,0.037037037037037035,35.420196242483385,-43.03057724497452,1.0,0,0.17159308883948118,0.8888888888888888,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.203317903688156,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-10.1658951844078,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.33411971112487576,""trades"":50},{""average_r"":-0.32163327445926787,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-17.046563546341197,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.17159308883948118,""trades"":53},{""average_r"":-0.1474643178459939,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-7.3732158922996955,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.4706738520858201,""trades"":50}]"
10161,abeceb332d556a31,UTC_HOUR_DIRECTIONAL_CARRY,304,"{""decision_hour"":23,""fixed_direction"":1,""hold_hours"":8,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""TUTH""}",213,1401,0.15203426124197003,-67.19982291007419,0.5422386122163458,-0.3154921263383765,0.12962962962962962,73.36860354455588,-95.52021877984333,1.0,0,0.29346940917798275,0.9389671361502347,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.5745286825473264,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-37.34436436557621,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.29346940917798275,""trades"":65},{""average_r"":-0.21611465097662247,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-14.695796266410328,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.6819344902529502,""trades"":68},{""average_r"":-0.1894957784760955,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-15.15966227808764,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.682462515857884,""trades"":80}]"
10162,0962be3337c315ba,UTC_HOUR_DIRECTIONAL_CARRY,468,"{""decision_hour"":2,""fixed_direction"":1,""hold_hours"":12,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""TUTH""}",406,1401,0.2897930049964311,-114.40600725042793,0.6457308343035955,-0.28178819519809833,0.24074074074074073,120.43546217172604,-133.3092394498036,1.0,0,0.5488657506972218,0.9679802955665024,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.30027597510987647,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-44.44084431626172,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.6311451427054874,""trades"":148},{""average_r"":-0.3834722177782671,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-44.09930504450072,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.5488657506972218,""trades"":115},{""average_r"":-0.1808801251025559,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-25.865857889665495,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.752952449095143,""trades"":143}]"
10163,49c0c9c789744dd6,UTC_HOUR_DIRECTIONAL_CARRY,307,"{""decision_hour"":23,""fixed_direction"":-1,""hold_hours"":8,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}",303,1401,0.21627408993576017,-44.12157311689442,0.58403425709263,-0.14561575286103767,0.16666666666666666,45.65558403728723,-59.23170410056775,1.0,0,0.47717839360352426,0.7392739273927392,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.21183320944004166,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-21.81882057232429,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.47717839360352426,""trades"":103},{""average_r"":-0.1413187324155865,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-13.707917044311891,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.6223484007142953,""trades"":97},{""average_r"":-0.08344500485687606,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-8.594835500258235,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6934751160368163,""trades"":103}]"
10164,c023e1f28e184e64,UTC_HOUR_DIRECTIONAL_CARRY,1162,"{""decision_hour"":7,""fixed_direction"":-1,""hold_hours"":12,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""ALL""}",1119,1401,0.7987152034261242,-226.81517248471675,0.7246310017424809,-0.2026945241150284,0.25925925925925924,236.8941091451799,-255.99248417393596,1.0,0,0.6552535174108025,0.902591599642538,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.1684687332534346,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-63.00730623678454,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.7615473130989221,""trades"":374},{""average_r"":-0.18160334161087152,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-67.37483973763334,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.7591361385011973,""trades"":371},{""average_r"":-0.25784231687245684,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-96.43302651029886,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6552535174108025,""trades"":374}]"
10165,4a2ed8490a0d5e93,UTC_HOUR_DIRECTIONAL_CARRY,693,"{""decision_hour"":4,""fixed_direction"":1,""hold_hours"":4,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}",690,1401,0.4925053533190578,-116.40730356151289,0.46154096877885814,-0.16870623704567086,0.2037037037037037,116.68328845703842,-130.29096045669095,1.0,0,0.33157162272044705,0.7695652173913043,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.21203644506575672,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-48.55634592005829,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.33157162272044705,""trades"":229},{""average_r"":-0.22462660915283603,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-51.664120105152286,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.3913103122076848,""trades"":230},{""average_r"":-0.07007288976754245,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-16.186837536302306,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.7240841198803396,""trades"":231}]"
10166,26758c4257bff303,UTC_HOUR_DIRECTIONAL_CARRY,669,"{""decision_hour"":19,""fixed_direction"":-1,""hold_hours"":8,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""MWF""}",0,1401,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":0.0,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0},{""average_r"":0.0,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0},{""average_r"":0.0,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0}]"
10167,bf9ea6c3bc847536,UTC_HOUR_DIRECTIONAL_CARRY,763,"{""decision_hour"":23,""fixed_direction"":-1,""hold_hours"":12,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""ALL""}",753,1401,0.5374732334047109,-143.6045694270299,0.5704286787269819,-0.19070991955780864,0.1111111111111111,143.85724529964338,-167.41685031221544,1.0,0,0.4729550343746597,0.7237715803452855,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.2393188982504817,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-61.26563795212331,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.4729550343746597,""trades"":256},{""average_r"":-0.15297908076385255,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-37.32689570638002,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.6666905202064649,""trades"":244},{""average_r"":-0.1779131848558362,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-45.01203576852656,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.5756184668471318,""trades"":253}]"
10168,a705062e802bd700,UTC_HOUR_DIRECTIONAL_CARRY,694,"{""decision_hour"":3,""fixed_direction"":1,""hold_hours"":12,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}",691,1401,0.49321912919343325,-125.32898619557585,0.6608372951405234,-0.18137335194728776,0.25925925925925924,126.48173720067477,-144.42807458245804,1.0,0,0.5888057605764258,0.7626628075253257,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.16629789794428454,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-38.08221862924116,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.6773741968388393,""trades"":229},{""average_r"":-0.2449538588860447,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-56.33938754379028,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.5888057605764258,""trades"":230},{""average_r"":-0.1332214656144155,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-30.907380022544398,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.7300011526635279,""trades"":232}]"
10169,442bd3b63a3302ab,UTC_HOUR_DIRECTIONAL_CARRY,694,"{""decision_hour"":16,""fixed_direction"":1,""hold_hours"":4,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""MWF""}",639,1401,0.45610278372591007,-165.74663859443996,0.5319996108261837,-0.2593844109459154,0.14814814814814814,168.22192105416042,-179.82500055602134,1.0,0,0.34623943122359013,0.9514866979655712,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.12787501024012618,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-28.388252273308012,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.7440250299225275,""trades"":222},{""average_r"":-0.42088921479814856,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-85.44051060402415,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.34623943122359013,""trades"":203},{""average_r"":-0.24260689587433534,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-51.91787571710776,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.5387779740993636,""trades"":214}]"
10170,b65c4b25fe49c8db,UTC_HOUR_DIRECTIONAL_CARRY,694,"{""decision_hour"":3,""fixed_direction"":1,""hold_hours"":8,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""MWF""}",447,1401,0.31905781584582443,-155.14444992816564,0.5350104947523667,-0.34707930632699246,0.2037037037037037,156.50185679195124,-169.14749093199083,1.0,0,0.3508874479139144,0.9776286353467561,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.36841121074789307,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-58.577382508915,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5130157739728004,""trades"":159},{""average_r"":-0.5542758488576324,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-58.198964130051394,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.3508874479139144,""trades"":105},{""average_r"":-0.20966176660764627,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-38.36810328919927,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6898450271644762,""trades"":183}]"
10171,7c52f0837eb9e97b,UTC_HOUR_DIRECTIONAL_CARRY,694,"{""decision_hour"":2,""fixed_direction"":-1,""hold_hours"":12,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}",691,1401,0.49321912919343325,-139.70568500461602,0.6048624137256384,-0.20217899421796817,0.2222222222222222,148.5603005367375,-153.96767055372098,1.0,0,0.5053440363933572,0.7525325615050651,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.2558408633928603,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-58.58755771696501,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5053440363933572,""trades"":229},{""average_r"":-0.16332005927842957,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-37.5636136340388,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.6856703330129393,""trades"":230},{""average_r"":-0.18773497264488023,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-43.55451365361221,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6232869923032139,""trades"":232}]"
10172,901960694d768524,UTC_HOUR_DIRECTIONAL_CARRY,468,"{""decision_hour"":17,""fixed_direction"":-1,""hold_hours"":4,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""TUTH""}",146,1401,0.10421127765881513,-54.06404247338638,0.3978309213214836,-0.370301660776619,0.1111111111111111,56.303230201797724,-62.94050564713405,1.0,0,0.31162780692366293,0.9794520547945206,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.2613161233891209,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-12.804490046066924,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5143296118885531,""trades"":49},{""average_r"":-0.4980871929874923,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-23.41009807041214,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.31162780692366293,""trades"":47},{""average_r"":-0.3569890871381463,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-17.849454356907316,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.3930756820075219,""trades"":50}]"
10173,1cbc155929c909ae,UTC_HOUR_DIRECTIONAL_CARRY,1158,"{""decision_hour"":0,""fixed_direction"":1,""hold_hours"":8,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}",986,1401,0.7037830121341898,-317.73253279358454,0.5406855068992761,-0.32224394806651574,0.12962962962962962,326.7815365576572,-346.5942776361625,1.0,0,0.4697350539621535,0.9665314401622718,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.3726153190117927,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-124.82613186895054,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.4697350539621535,""trades"":335},{""average_r"":-0.3507476641066826,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-105.92579456021815,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.5501078710394193,""trades"":302},{""average_r"":-0.249228098465375,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-86.98060636441588,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6062503988070744,""trades"":349}]"
10174,2ccbb695e1905a01,UTC_HOUR_DIRECTIONAL_CARRY,694,"{""decision_hour"":2,""fixed_direction"":1,""hold_hours"":12,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""MWF""}",690,1401,0.4925053533190578,-160.2518692967589,0.5959621050456527,-0.23224908593733176,0.18518518518518517,163.2899025919757,-169.48087144378414,1.0,0,0.5158611422997591,0.8782608695652174,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.21417620778974086,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-49.04635158385066,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.6057886755296885,""trades"":229},{""average_r"":-0.3110167797904862,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-71.53385935181183,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.5158611422997591,""trades"":230},{""average_r"":-0.17173878078396723,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-39.67165836109643,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6812359155981633,""trades"":231}]"
10175,bee99b3b790aac7c,UTC_HOUR_DIRECTIONAL_CARRY,1127,"{""decision_hour"":21,""fixed_direction"":-1,""hold_hours"":12,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}",0,1401,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":0.0,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0},{""average_r"":0.0,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0},{""average_r"":0.0,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0}]"
10176,dc419faf558a22f6,UTC_HOUR_DIRECTIONAL_CARRY,669,"{""decision_hour"":19,""fixed_direction"":-1,""hold_hours"":8,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""MWF""}",0,1401,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,"{""maximum_closed_drawdown_r"":true,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":0.0,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0},{""average_r"":0.0,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0},{""average_r"":0.0,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":0.0,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":null,""trades"":0}]"
10177,11b2e712c7cefb12,UTC_HOUR_DIRECTIONAL_CARRY,694,"{""decision_hour"":10,""fixed_direction"":1,""hold_hours"":4,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""MWF""}",613,1401,0.4375446109921485,-167.85525434649898,0.6066356883560547,-0.2738258635342561,0.18518518518518517,169.00624636949163,-196.64487742065594,1.0,0,0.5649815394965615,0.9706362153344209,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.3005865921367793,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-64.92670390154433,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5649815394965615,""trades"":216},{""average_r"":-0.28932727611843223,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-51.78958242519937,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.5934221009825247,""trades"":179},{""average_r"":-0.23458242210896912,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-51.13896801975527,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6592719541005214,""trades"":218}]"
10178,6fe69c70e53c9e82,UTC_HOUR_DIRECTIONAL_CARRY,1162,"{""decision_hour"":5,""fixed_direction"":-1,""hold_hours"":8,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}",968,1401,0.6909350463954318,-257.3567408215604,0.5772938017463289,-0.2658644016751657,0.1111111111111111,257.35674082156015,-266.56113841764187,1.0,0,0.5240993915142896,0.9721074380165289,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.31054852771108815,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-109.00253322659194,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.5240993915142896,""trades"":351},{""average_r"":-0.2579103970648351,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-70.15162800163515,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.5885636031841407,""trades"":272},{""average_r"":-0.22667414374879225,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-78.20257959333333,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.6263297263302272,""trades"":345}]"
10179,5883aa8bc176394d,UTC_HOUR_DIRECTIONAL_CARRY,1162,"{""decision_hour"":9,""fixed_direction"":1,""hold_hours"":2,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""ALL""}",1155,1401,0.8244111349036403,-220.6116757084816,0.39462999426477735,-0.1910057798341832,0.1111111111111111,221.75701790995942,-234.42529578504116,1.0,0,0.3630631992517272,0.9021645021645022,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}",False,"[{""average_r"":-0.19633361313857267,""end"":""2018-01-01T00:00:00+00:00"",""net_r"":-75.78477467148905,""profitable"":false,""start"":""2016-07-01T00:00:00+00:00"",""stress_pf"":0.3677738460946662,""trades"":386},{""average_r"":-0.22340962101793713,""end"":""2019-07-01T00:00:00+00:00"",""net_r"":-85.56588484986992,""profitable"":false,""start"":""2018-01-01T00:00:00+00:00"",""stress_pf"":0.3630631992517272,""trades"":383},{""average_r"":-0.15352594867130212,""end"":""2021-01-01T00:00:00+00:00"",""net_r"":-59.26101618712262,""profitable"":false,""start"":""2019-07-01T00:00:00+00:00"",""stress_pf"":0.4623150097068321,""trades"":386}]"
