attempt_no,policy_id,mechanic,raw_discovery_signal_count,parameters_json
10640,2fb7f882f783dd2c,PRIOR_SESSION_CONTINUATION,602,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10641,00c0859b62c7dae3,PRIOR_SESSION_CONTINUATION,370,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10642,58e64eecc22bf483,PRIOR_SESSION_CONTINUATION,718,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""ALL""}"
10643,e765147521bcc183,PRIOR_SESSION_CONTINUATION,315,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""TUTH""}"
10644,99b69b61d17dcfd8,PRIOR_SESSION_CONTINUATION,324,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10645,9f5388bde1979588,PRIOR_SESSION_CONTINUATION,244,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10646,85487e1eb173328b,PRIOR_SESSION_CONTINUATION,992,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10647,3a5f2b62968616cf,PRIOR_SESSION_CONTINUATION,886,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""ALL""}"
10648,227d613b6976ae17,PRIOR_SESSION_CONTINUATION,408,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""TUTH""}"
10649,3d85b49c631fd130,PRIOR_SESSION_CONTINUATION,315,"{""decision_hour"":18,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10650,dfdf0802879f375a,PRIOR_SESSION_CONTINUATION,310,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""TUTH""}"
10651,03cdc0e85a7671a2,PRIOR_SESSION_CONTINUATION,766,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""ALL""}"
10652,80a5077abd5bf794,PRIOR_SESSION_CONTINUATION,375,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10653,d8a52657a5fe4a9c,PRIOR_SESSION_CONTINUATION,408,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10654,d9847ddf2120cc5b,PRIOR_SESSION_CONTINUATION,1103,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""ALL""}"
10655,01d856ad221c85f1,PRIOR_SESSION_CONTINUATION,429,"{""decision_hour"":0,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10656,4ec22e1b8a4e98bf,PRIOR_SESSION_CONTINUATION,251,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10657,cb4bc88ea7662148,PRIOR_SESSION_CONTINUATION,584,"{""decision_hour"":18,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10658,4a1c9a1f9ab17988,PRIOR_SESSION_CONTINUATION,394,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10659,2d4dd68f8b346b3a,PRIOR_SESSION_CONTINUATION,606,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""MWF""}"
10660,e503b17900056195,PRIOR_SESSION_CONTINUATION,235,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":3,""impulse_min_atr"":0.75,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""TUTH""}"
10661,a6d0db6d66849b4c,PRIOR_SESSION_CONTINUATION,431,"{""decision_hour"":12,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""TUTH""}"
10662,386bf4890102b6ca,PRIOR_SESSION_CONTINUATION,305,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10663,8c48bb99f45ac0e6,PRIOR_SESSION_CONTINUATION,363,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10664,f424ddb908ecb595,PRIOR_SESSION_CONTINUATION,263,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10665,669963093528e504,PRIOR_SESSION_CONTINUATION,828,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10666,6213f00c68ec01c4,PRIOR_SESSION_CONTINUATION,606,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10667,85d3c91dec94ce01,PRIOR_SESSION_CONTINUATION,1030,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10668,8e3f49ab9910b550,PRIOR_SESSION_CONTINUATION,606,"{""decision_hour"":18,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10669,5e161b818abb2ddb,PRIOR_SESSION_CONTINUATION,545,"{""decision_hour"":0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10670,4500b39f07648154,PRIOR_SESSION_CONTINUATION,550,"{""decision_hour"":12,""hold_hours"":4,""impulse_hours"":3,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10671,ab99423bc128e229,PRIOR_SESSION_CONTINUATION,396,"{""decision_hour"":6,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10672,6e36da18eabc4c79,PRIOR_SESSION_CONTINUATION,451,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10673,1ad009d9e3524443,PRIOR_SESSION_CONTINUATION,422,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10674,a7a7a6e31875a2cb,PRIOR_SESSION_CONTINUATION,1041,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10675,8829d79feda8c515,PRIOR_SESSION_CONTINUATION,434,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":24,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""TUTH""}"
10676,2eb7d326a916d258,PRIOR_SESSION_CONTINUATION,1053,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10677,000085c7445a9284,PRIOR_SESSION_CONTINUATION,538,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10678,b90ac861c56a5bf5,PRIOR_SESSION_CONTINUATION,683,"{""decision_hour"":12,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""ALL""}"
10679,2ed72b24f309160a,PRIOR_SESSION_CONTINUATION,613,"{""decision_hour"":12,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10680,4725ea98b5204286,PRIOR_SESSION_CONTINUATION,1098,"{""decision_hour"":12,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10681,47aa33773a5f2ed3,PRIOR_SESSION_CONTINUATION,451,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10682,c0ee7f1e1454ffd1,PRIOR_SESSION_CONTINUATION,359,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""TUTH""}"
10683,a938592f10581825,PRIOR_SESSION_CONTINUATION,579,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10684,cbfe241f7b96c680,PRIOR_SESSION_CONTINUATION,911,"{""decision_hour"":12,""hold_hours"":8,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""ALL""}"
10685,5fc27b7f133fe426,PRIOR_SESSION_CONTINUATION,353,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""TUTH""}"
10686,417a631d998c116b,PRIOR_SESSION_CONTINUATION,408,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":24,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10687,b2b5c49ea624acd7,PRIOR_SESSION_CONTINUATION,373,"{""decision_hour"":12,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10688,7cf664238e4a5683,PRIOR_SESSION_CONTINUATION,738,"{""decision_hour"":12,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""ALL""}"
10689,4d001d481b0b6daa,PRIOR_SESSION_CONTINUATION,909,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""ALL""}"
10690,7fbc9167863b8930,PRIOR_SESSION_CONTINUATION,339,"{""decision_hour"":6,""hold_hours"":4,""impulse_hours"":3,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""TUTH""}"
10691,c4f471aa955affd0,PRIOR_SESSION_CONTINUATION,479,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10692,13aeacdbab27f8b4,PRIOR_SESSION_CONTINUATION,370,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""TUTH""}"
10693,c61f958311d9de9a,PRIOR_SESSION_CONTINUATION,324,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10694,8311fdec586415d7,PRIOR_SESSION_REVERSAL,899,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10695,99db0c7a498622bd,PRIOR_SESSION_REVERSAL,201,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""TUTH""}"
10696,57c781d372b2e26b,PRIOR_SESSION_REVERSAL,914,"{""decision_hour"":12,""hold_hours"":2,""impulse_hours"":3,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10697,0d3d7a9705aedc36,PRIOR_SESSION_REVERSAL,596,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10698,bd77401fcfe28dd3,PRIOR_SESSION_REVERSAL,375,"{""decision_hour"":0,""hold_hours"":8,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""TUTH""}"
10699,dc89a2d9fbc76006,PRIOR_SESSION_REVERSAL,319,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""MWF""}"
10700,ff9119d890ff641b,PRIOR_SESSION_REVERSAL,990,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10701,94b509e5720a2e6b,PRIOR_SESSION_REVERSAL,301,"{""decision_hour"":6,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10702,eab93162325777ec,PRIOR_SESSION_REVERSAL,576,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10703,5fbec0d77e6014ed,PRIOR_SESSION_REVERSAL,888,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10704,09badfedafbf2c39,PRIOR_SESSION_REVERSAL,405,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10705,2c0e8e66beb60d6d,PRIOR_SESSION_REVERSAL,201,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""TUTH""}"
10706,11c88de4c6c9d9d8,PRIOR_SESSION_REVERSAL,579,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10707,47ec809b65ecbc17,PRIOR_SESSION_REVERSAL,479,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10708,816e401dc7444bee,PRIOR_SESSION_REVERSAL,463,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":1.0,""weekday_set"":""MWF""}"
10709,f5c6988e02f40e83,PRIOR_SESSION_REVERSAL,408,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""TUTH""}"
10710,7de488e1304ebfec,PRIOR_SESSION_REVERSAL,301,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10711,4c405239fc988b7f,PRIOR_SESSION_REVERSAL,429,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""TUTH""}"
10712,f8d5edf6d6f0cd3f,PRIOR_SESSION_REVERSAL,536,"{""decision_hour"":6,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10713,4250bc734e7f9a6a,PRIOR_SESSION_REVERSAL,298,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10714,f2c3edfa69d6e6af,PRIOR_SESSION_REVERSAL,948,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":0.75,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""ALL""}"
10715,5ed93a605eef5486,PRIOR_SESSION_REVERSAL,425,"{""decision_hour"":12,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""MWF""}"
10716,77690dc27c6660e7,PRIOR_SESSION_REVERSAL,1020,"{""decision_hour"":12,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10717,4a42ea539fe7a7f2,PRIOR_SESSION_REVERSAL,305,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10718,88e34976e4bfb69a,PRIOR_SESSION_REVERSAL,1091,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":24,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""ALL""}"
10719,ef2f9f1e78df551a,PRIOR_SESSION_REVERSAL,420,"{""decision_hour"":12,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""TUTH""}"
10720,3e4580b70263b009,PRIOR_SESSION_REVERSAL,319,"{""decision_hour"":6,""hold_hours"":4,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10721,d896cc15d3cc49b8,PRIOR_SESSION_REVERSAL,389,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10722,9c26ffbcdfa54ab7,PRIOR_SESSION_REVERSAL,394,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""TUTH""}"
10723,04f91414889bc14b,PRIOR_SESSION_REVERSAL,646,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":1.5,""weekday_set"":""MWF""}"
10724,6feb254f175f46a7,PRIOR_SESSION_REVERSAL,402,"{""decision_hour"":12,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10725,79af60f20036c412,PRIOR_SESSION_REVERSAL,394,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""TUTH""}"
10726,43065a98a1612940,PRIOR_SESSION_REVERSAL,791,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10727,138d890c42fc4112,PRIOR_SESSION_REVERSAL,388,"{""decision_hour"":6,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":3.0,""weekday_set"":""MWF""}"
10728,1b7133ab78f6dce7,PRIOR_SESSION_REVERSAL,353,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":0.75,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10729,4444304682dba330,PRIOR_SESSION_REVERSAL,690,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":0.75,""target_r"":3.0,""weekday_set"":""ALL""}"
10730,743d09d72743dbcf,PRIOR_SESSION_REVERSAL,1075,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10731,a8cabbd0f3c26b9d,PRIOR_SESSION_REVERSAL,535,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.75,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10732,e06c2e63d63408ed,PRIOR_SESSION_REVERSAL,990,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10733,c5a63cfdc53bb07e,PRIOR_SESSION_REVERSAL,405,"{""decision_hour"":12,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10734,f32f9dc6374ddf5d,PRIOR_SESSION_REVERSAL,364,"{""decision_hour"":12,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10735,12dd0e4394456d55,PRIOR_SESSION_REVERSAL,198,"{""decision_hour"":12,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.75,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""TUTH""}"
10736,afd596b1b2f5d3ff,PRIOR_SESSION_REVERSAL,584,"{""decision_hour"":18,""hold_hours"":12,""impulse_hours"":24,""impulse_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10737,cd32619ec3f52d18,PRIOR_SESSION_REVERSAL,683,"{""decision_hour"":12,""hold_hours"":8,""impulse_hours"":3,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""ALL""}"
10738,6556aafde34691a1,PRIOR_SESSION_REVERSAL,766,"{""decision_hour"":18,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":1.0,""target_r"":1.5,""weekday_set"":""ALL""}"
10739,36eb44fe179b2ab1,PRIOR_SESSION_REVERSAL,429,"{""decision_hour"":0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":0.75,""target_r"":2.0,""weekday_set"":""MWF""}"
10740,3a8af7d77acd550e,PRIOR_SESSION_REVERSAL,990,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.0,""target_r"":2.0,""weekday_set"":""ALL""}"
10741,c99833d01b300b5b,PRIOR_SESSION_REVERSAL,263,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":3,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":3.0,""weekday_set"":""ALL""}"
10742,89c55c9120faff51,PRIOR_SESSION_REVERSAL,422,"{""decision_hour"":18,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":1.5,""target_r"":1.5,""weekday_set"":""TUTH""}"
10743,d2e07c20c1eb6bae,PRIOR_SESSION_REVERSAL,766,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":1.0,""stop_atr"":2.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10744,a3fb3170aa75db49,PRIOR_SESSION_REVERSAL,1041,"{""decision_hour"":18,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":1.0,""weekday_set"":""ALL""}"
10745,b39fcefed6752ac5,PRIOR_SESSION_REVERSAL,646,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":12,""impulse_min_atr"":0.25,""stop_atr"":2.0,""target_r"":2.0,""weekday_set"":""MWF""}"
10746,99b58a8beb6be1b1,PRIOR_SESSION_REVERSAL,602,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""MWF""}"
10747,68c9a4d1b3be5e2c,PRIOR_SESSION_REVERSAL,394,"{""decision_hour"":0,""hold_hours"":8,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""TUTH""}"
10748,ff9cdaccd6427721,PRIOR_SESSION_REVERSAL,483,"{""decision_hour"":6,""hold_hours"":2,""impulse_hours"":3,""impulse_min_atr"":0.25,""stop_atr"":1.5,""target_r"":2.0,""weekday_set"":""MWF""}"
10749,f03cb58c34870645,PRIOR_SESSION_REVERSAL,292,"{""decision_hour"":0,""hold_hours"":8,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":1.5,""target_r"":3.0,""weekday_set"":""TUTH""}"
10750,1d063e94bc44fc0a,PRIOR_SESSION_REVERSAL,556,"{""decision_hour"":0,""hold_hours"":4,""impulse_hours"":6,""impulse_min_atr"":0.25,""stop_atr"":0.75,""target_r"":1.5,""weekday_set"":""MWF""}"
10751,61145bbbc26e1e2e,PRIOR_SESSION_REVERSAL,721,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.0,""weekday_set"":""ALL""}"
10752,31bdd9659219a254,PRIOR_SESSION_REVERSAL,596,"{""decision_hour"":0,""hold_hours"":12,""impulse_hours"":12,""impulse_min_atr"":0.5,""stop_atr"":2.0,""target_r"":1.0,""weekday_set"":""MWF""}"
10753,d59e55ef914d0e48,PRIOR_SESSION_REVERSAL,545,"{""decision_hour"":0,""hold_hours"":2,""impulse_hours"":6,""impulse_min_atr"":0.75,""stop_atr"":1.0,""target_r"":1.0,""weekday_set"":""ALL""}"
