symbol,hour_utc,source_file_id,url,status,attempts,http_status,bytes,sha256,tick_count,etag,last_modified,path,error
EURUSD,2016-07-19T00:00:00.000Z,EURUSD-2016071900,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/0,RESUMED_VALID,0,200,58673,09e39d02f57cb929dcfef4deba9cfea374956765411f5e5941ee1ddbd312d6dc,2026,,,raw/EURUSD/year=2016/month=07/2016071900.json,
EURUSD,2016-07-19T01:00:00.000Z,EURUSD-2016071901,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/1,RESUMED_VALID,0,200,64414,0da683180f26a8719a5a5233fbd65aeb190390aeeaac1b884b73bea896b59958,2225,,,raw/EURUSD/year=2016/month=07/2016071901.json,
EURUSD,2016-07-19T02:00:00.000Z,EURUSD-2016071902,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/2,RESUMED_VALID,0,200,61129,41d9c67c1762ad5ff92789cc5de1f4d7acf50a636f5f5bc69680f11b023158c9,2112,,,raw/EURUSD/year=2016/month=07/2016071902.json,
EURUSD,2016-07-19T03:00:00.000Z,EURUSD-2016071903,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/3,RESUMED_VALID,0,200,38275,a9f263bcfaf93cafd89ebabab39eefdd2ef566534af592e14e03e03ed061b779,1316,,,raw/EURUSD/year=2016/month=07/2016071903.json,
EURUSD,2016-07-19T04:00:00.000Z,EURUSD-2016071904,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/4,RESUMED_VALID,0,200,43065,e877ad20d94c952319f308ebece94c9df783af4f94ac0a5b07448e508d9ef7f1,1481,,,raw/EURUSD/year=2016/month=07/2016071904.json,
EURUSD,2016-07-19T05:00:00.000Z,EURUSD-2016071905,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/5,RESUMED_VALID,0,200,56715,a6bf6bb32042fd18a2d7771bb9e9dbf099b2b2f5776d9ad469341c319516e63f,1958,,,raw/EURUSD/year=2016/month=07/2016071905.json,
EURUSD,2016-07-19T06:00:00.000Z,EURUSD-2016071906,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/6,RESUMED_VALID,0,200,113860,151c068d4f8849f6c7e8d0f71e85456d513f574b8d0bb1bef4491a0cc003ab6f,3955,,,raw/EURUSD/year=2016/month=07/2016071906.json,
EURUSD,2016-07-19T07:00:00.000Z,EURUSD-2016071907,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/7,RESUMED_VALID,0,200,160069,f44d9304224d15bc023634091196a392f4d2cb93e81952d1d7876fd4e7335a2b,5580,,,raw/EURUSD/year=2016/month=07/2016071907.json,
EURUSD,2016-07-19T08:00:00.000Z,EURUSD-2016071908,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/8,RESUMED_VALID,0,200,145975,37de8fb7c6573c084d21b947eb79565fbf939828394f89ebd42e887742c53d2b,5088,,,raw/EURUSD/year=2016/month=07/2016071908.json,
EURUSD,2016-07-19T09:00:00.000Z,EURUSD-2016071909,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/9,RESUMED_VALID,0,200,133383,52e16fcf2166703f55d9e4839840a0808c955f342633b1966a41a54eabd6116a,4642,,,raw/EURUSD/year=2016/month=07/2016071909.json,
EURUSD,2016-07-19T10:00:00.000Z,EURUSD-2016071910,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/10,RESUMED_VALID,0,200,115976,b88da6a315f30a9fbf71d739b39ce6ee8cee7132e0588a7f70f679acca3f52d1,4027,,,raw/EURUSD/year=2016/month=07/2016071910.json,
EURUSD,2016-07-19T11:00:00.000Z,EURUSD-2016071911,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/11,RESUMED_VALID,0,200,154069,e097079d4df3c6010fc7b1424576ac48e78ecbe5f583ef8f76bad1f4297d7d27,5367,,,raw/EURUSD/year=2016/month=07/2016071911.json,
EURUSD,2016-07-19T12:00:00.000Z,EURUSD-2016071912,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/12,RESUMED_VALID,0,200,189555,e656fd5ccfede2232ff28431bc2ca27d75e256e6d675f952eb9e68fae76f6565,6612,,,raw/EURUSD/year=2016/month=07/2016071912.json,
EURUSD,2016-07-19T13:00:00.000Z,EURUSD-2016071913,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/13,RESUMED_VALID,0,200,188603,1484504cb36a60a7fd65e6551f41525e1b6d0ad8248230564be23571c190e98f,6579,,,raw/EURUSD/year=2016/month=07/2016071913.json,
EURUSD,2016-07-19T14:00:00.000Z,EURUSD-2016071914,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/14,RESUMED_VALID,0,200,177845,ddf5894d7f2f22cfb1033f8912f507ccd96433192de282d65d211d0ece3983fb,6201,,,raw/EURUSD/year=2016/month=07/2016071914.json,
EURUSD,2016-07-19T15:00:00.000Z,EURUSD-2016071915,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/15,RESUMED_VALID,0,200,185691,02da744c029200f756405aa970bf1e5766da8c25b748e44b2c1db0ed031b4812,6473,,,raw/EURUSD/year=2016/month=07/2016071915.json,
EURUSD,2016-07-19T16:00:00.000Z,EURUSD-2016071916,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/16,RESUMED_VALID,0,200,110608,48e6e5ae472983663abf234d98a816e36ba2c35e0b529b225c8dff47519bc59f,3838,,,raw/EURUSD/year=2016/month=07/2016071916.json,
EURUSD,2016-07-19T17:00:00.000Z,EURUSD-2016071917,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/17,RESUMED_VALID,0,200,69102,487c433a5999893e86195a6060f1edb2e6768c53f220e7650abc4661300b3110,2392,,,raw/EURUSD/year=2016/month=07/2016071917.json,
EURUSD,2016-07-19T18:00:00.000Z,EURUSD-2016071918,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/18,RESUMED_VALID,0,200,62528,0b9a81ad3b7c3619ad5f2e9134892bb72510f8ed970de798b094f20ab33c34a5,2162,,,raw/EURUSD/year=2016/month=07/2016071918.json,
EURUSD,2016-07-19T19:00:00.000Z,EURUSD-2016071919,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/19,RESUMED_VALID,0,200,51340,febad364e07c1b367b1fe5bf62e5abc2f04647e095e1efba71d47075ee55bbb5,1771,,,raw/EURUSD/year=2016/month=07/2016071919.json,
EURUSD,2016-07-19T20:00:00.000Z,EURUSD-2016071920,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/20,RESUMED_VALID,0,200,32176,1c272fab1c5e7275527987e88f1e346d8aeda35cdca245f6b165ca67eb195fa7,1106,,,raw/EURUSD/year=2016/month=07/2016071920.json,
EURUSD,2016-07-19T21:00:00.000Z,EURUSD-2016071921,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/21,RESUMED_VALID,0,200,17903,a32cc9d44d718e5b53e792ae98d57f91b8dbbbf7888834aa71306e5a3ba774fd,612,,,raw/EURUSD/year=2016/month=07/2016071921.json,
EURUSD,2016-07-19T22:00:00.000Z,EURUSD-2016071922,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/22,RESUMED_VALID,0,200,59943,be4dad1fcc791b96c6ac3aff8ee60bdddcd65f658c976d7b6b3bc3776292f080,2082,,,raw/EURUSD/year=2016/month=07/2016071922.json,
EURUSD,2016-07-19T23:00:00.000Z,EURUSD-2016071923,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/19/23,RESUMED_VALID,0,200,36236,d34e5936654f239a32a671efe0b4c37ed28ec7b410799b63b88bbc3c5a390e58,1245,,,raw/EURUSD/year=2016/month=07/2016071923.json,
EURUSD,2016-07-20T00:00:00.000Z,EURUSD-2016072000,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/0,RESUMED_VALID,0,200,54485,8c0ea1ae120ba78438ad9761ccbc0c8de381cdbcef4ac1563ebb3e7a62e3bbef,1877,,,raw/EURUSD/year=2016/month=07/2016072000.json,
EURUSD,2016-07-20T01:00:00.000Z,EURUSD-2016072001,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/1,RESUMED_VALID,0,200,87950,ede7cad3b2536d294a07f3ab998fd6bbd3f395e3202b1e454ef9ce1423a588e8,3048,,,raw/EURUSD/year=2016/month=07/2016072001.json,
EURUSD,2016-07-20T02:00:00.000Z,EURUSD-2016072002,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/2,RESUMED_VALID,0,200,66881,8996820203065f3110cec2c095994acb17f67a24cdf2c2c5933402485377b203,2311,,,raw/EURUSD/year=2016/month=07/2016072002.json,
EURUSD,2016-07-20T03:00:00.000Z,EURUSD-2016072003,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/3,RESUMED_VALID,0,200,52992,7fb2ccaed75ad49329287f6d0b345befa6701dbeb3c271175f49439e8f537d17,1831,,,raw/EURUSD/year=2016/month=07/2016072003.json,
EURUSD,2016-07-20T04:00:00.000Z,EURUSD-2016072004,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/4,RESUMED_VALID,0,200,44683,06f6da6e3ee279db5a44f9e4e4c1a1dc5c0b6565aca75ce35b662d455709a73c,1541,,,raw/EURUSD/year=2016/month=07/2016072004.json,
EURUSD,2016-07-20T05:00:00.000Z,EURUSD-2016072005,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/5,RESUMED_VALID,0,200,61523,63655ec40510523be8989c37479357057d514890035ea87a24ce491663b5decd,2124,,,raw/EURUSD/year=2016/month=07/2016072005.json,
EURUSD,2016-07-20T06:00:00.000Z,EURUSD-2016072006,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/6,RESUMED_VALID,0,200,125748,89561b10419c3904264a36302a207a5b002b65ab560dd4439916c91fba3524de,4367,,,raw/EURUSD/year=2016/month=07/2016072006.json,
EURUSD,2016-07-20T07:00:00.000Z,EURUSD-2016072007,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/7,RESUMED_VALID,0,200,174297,771c8fe2e247c7b50d6af6fc263f86c2ae4ffd5d36cf179295e99cc1e99e4f59,6077,,,raw/EURUSD/year=2016/month=07/2016072007.json,
EURUSD,2016-07-20T08:00:00.000Z,EURUSD-2016072008,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/8,RESUMED_VALID,0,200,162123,cbc816ec48a90fe4f573ecc97bf061b456e7fc8a2e6ed075c138f717d2815269,5653,,,raw/EURUSD/year=2016/month=07/2016072008.json,
EURUSD,2016-07-20T09:00:00.000Z,EURUSD-2016072009,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/9,RESUMED_VALID,0,200,592086,3e94e85933e16fc91d60a9b216513b4669e0f12af426e8811bb533e1cc374a2b,21378,,,raw/EURUSD/year=2016/month=07/2016072009.json,
EURUSD,2016-07-20T10:00:00.000Z,EURUSD-2016072010,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/10,RESUMED_VALID,0,200,553403,456683601139ceb2f0331f68062eb19472a9de740bff5461fc81d7217199aa76,19993,,,raw/EURUSD/year=2016/month=07/2016072010.json,
EURUSD,2016-07-20T11:00:00.000Z,EURUSD-2016072011,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/11,RESUMED_VALID,0,200,528929,5b53324c8439e2b30c09703b821ac8946a073a770e18cd0717f2d49518985a1a,19097,,,raw/EURUSD/year=2016/month=07/2016072011.json,
EURUSD,2016-07-20T12:00:00.000Z,EURUSD-2016072012,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/12,RESUMED_VALID,0,200,635313,6b3992c7a4ec76e986f7a257d04a7ea1e3dd5170e4d015f411280e1ae0fc41ee,22954,,,raw/EURUSD/year=2016/month=07/2016072012.json,
EURUSD,2016-07-20T13:00:00.000Z,EURUSD-2016072013,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/13,RESUMED_VALID,0,200,641463,2870d7784dfdc246e8ab3e37450b76ba4ca302bb6ee6422f7c02775ba46d6a38,23184,,,raw/EURUSD/year=2016/month=07/2016072013.json,
EURUSD,2016-07-20T14:00:00.000Z,EURUSD-2016072014,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/14,RESUMED_VALID,0,200,766080,944644226ee5c6424fadfbee2f1fb341a9c2ce8be6280c234849acc4c9dab55f,27705,,,raw/EURUSD/year=2016/month=07/2016072014.json,
EURUSD,2016-07-20T15:00:00.000Z,EURUSD-2016072015,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/15,RESUMED_VALID,0,200,608873,983b1ecb50b6771b4bd526c178dcd62e0b9aac1f80bfa4ceab2f420558d1cfff,21964,,,raw/EURUSD/year=2016/month=07/2016072015.json,
EURUSD,2016-07-20T16:00:00.000Z,EURUSD-2016072016,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/16,RESUMED_VALID,0,200,408606,9dca1c28766c862d8dd0cfea6e79a44254db3069a034feebd4c9d676d2a25376,14683,,,raw/EURUSD/year=2016/month=07/2016072016.json,
EURUSD,2016-07-20T17:00:00.000Z,EURUSD-2016072017,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/17,RESUMED_VALID,0,200,336407,b0a2a91c379d6d0a746e387947fd0a2988e867f8c858752933a3cbc50c37e9cc,12079,,,raw/EURUSD/year=2016/month=07/2016072017.json,
EURUSD,2016-07-20T18:00:00.000Z,EURUSD-2016072018,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/18,RESUMED_VALID,0,200,312715,4bc2121e63b3a7bf62b83e795709128074a050e32f36f7907d64b03439243e6b,11222,,,raw/EURUSD/year=2016/month=07/2016072018.json,
EURUSD,2016-07-20T19:00:00.000Z,EURUSD-2016072019,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/19,RESUMED_VALID,0,200,402029,0342153a8e00f8bcc870af2c0de11a515ddcfb9ebb3b1c38cbcd057f2441b5cf,14483,,,raw/EURUSD/year=2016/month=07/2016072019.json,
EURUSD,2016-07-20T20:00:00.000Z,EURUSD-2016072020,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/20,RESUMED_VALID,0,200,153995,c8052040155b74d02146d044baeb0009fa15da577031a4c8f10e6e72476ef9bb,5496,,,raw/EURUSD/year=2016/month=07/2016072020.json,
EURUSD,2016-07-20T21:00:00.000Z,EURUSD-2016072021,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/21,RESUMED_VALID,0,200,132453,de2283af0bf2512ed56569fcfc2653978cc30d9e7ea9bd3bac00b74f9745f231,4675,,,raw/EURUSD/year=2016/month=07/2016072021.json,
EURUSD,2016-07-20T22:00:00.000Z,EURUSD-2016072022,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/22,RESUMED_VALID,0,200,197526,d2261c623df43803fed0cff99af965e9cfaff8856a3b88760ea747b6a75d0f97,7066,,,raw/EURUSD/year=2016/month=07/2016072022.json,
EURUSD,2016-07-20T23:00:00.000Z,EURUSD-2016072023,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/20/23,RESUMED_VALID,0,200,207669,130b7d50b1342a8afda5a0636602b618a664b68ea0561285395f0f260c84a234,7430,,,raw/EURUSD/year=2016/month=07/2016072023.json,
EURUSD,2016-07-21T00:00:00.000Z,EURUSD-2016072100,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/0,RESUMED_VALID,0,200,382120,06f0d02952941cc12f4f6ebd1c848fceb5fe068e4b6e9d80f987f4d6848a6df5,13770,,,raw/EURUSD/year=2016/month=07/2016072100.json,
EURUSD,2016-07-21T01:00:00.000Z,EURUSD-2016072101,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/1,RESUMED_VALID,0,200,401559,8c6fb9abfeb6b0b3c23741eb449b72b060445c8ec97fcc7bfeb9eb179b3396dc,14418,,,raw/EURUSD/year=2016/month=07/2016072101.json,
EURUSD,2016-07-21T02:00:00.000Z,EURUSD-2016072102,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/2,RESUMED_VALID,0,200,362741,a92370a39c74ce3d810fbafcaa1e0132a0e6f312e1b46d3b9488b98bf1d885af,13009,,,raw/EURUSD/year=2016/month=07/2016072102.json,
EURUSD,2016-07-21T03:00:00.000Z,EURUSD-2016072103,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/3,RESUMED_VALID,0,200,321608,5c0f248d5b0aad6fc0fd54f856647018e88d14dc0f27fbe2b323ec91915a114f,11547,,,raw/EURUSD/year=2016/month=07/2016072103.json,
EURUSD,2016-07-21T04:00:00.000Z,EURUSD-2016072104,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/4,RESUMED_VALID,0,200,232828,0f72752ee5962ce0d17b57f017bcc0ea34c6f829d1f7a927bac4ca1d7b151e98,8350,,,raw/EURUSD/year=2016/month=07/2016072104.json,
EURUSD,2016-07-21T05:00:00.000Z,EURUSD-2016072105,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/5,RESUMED_VALID,0,200,319917,b7650602788566b2766714624105e310d9d5a1ab5c06f53d6292010e6b91842b,11470,,,raw/EURUSD/year=2016/month=07/2016072105.json,
EURUSD,2016-07-21T06:00:00.000Z,EURUSD-2016072106,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/6,RESUMED_VALID,0,200,555468,54b8109338a70a71405f14553ebfa384d80ff88bb94e38b4818d6fca67e54ab9,20018,,,raw/EURUSD/year=2016/month=07/2016072106.json,
EURUSD,2016-07-21T07:00:00.000Z,EURUSD-2016072107,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/7,RESUMED_VALID,0,200,714429,69f28d0c7949fb8997e0dfc5818cb2a6075852ce379f75a194ceed83173aed34,25812,,,raw/EURUSD/year=2016/month=07/2016072107.json,
EURUSD,2016-07-21T08:00:00.000Z,EURUSD-2016072108,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/8,RESUMED_VALID,0,200,801516,9b97e830f9a796066a1ae5600044875cbf4f3b9e0a2d247b65499271a3bacbc0,29009,,,raw/EURUSD/year=2016/month=07/2016072108.json,
EURUSD,2016-07-21T09:00:00.000Z,EURUSD-2016072109,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/9,RESUMED_VALID,0,200,769790,83b240c18e24394f78d2902f1147491aca244feb69fd33e466b1fb9920709401,27879,,,raw/EURUSD/year=2016/month=07/2016072109.json,
EURUSD,2016-07-21T10:00:00.000Z,EURUSD-2016072110,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/10,RESUMED_VALID,0,200,656832,c0a3306fe0abdd978e1b74fb267c13acfc9979201211b050109019b3272f90be,23729,,,raw/EURUSD/year=2016/month=07/2016072110.json,
EURUSD,2016-07-21T11:00:00.000Z,EURUSD-2016072111,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/11,RESUMED_VALID,0,200,650811,1be1de0db2bb4e91458a94b6f9973560111ca53c1c78967faf00e6a2d02c2892,23500,,,raw/EURUSD/year=2016/month=07/2016072111.json,
EURUSD,2016-07-21T12:00:00.000Z,EURUSD-2016072112,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/12,RESUMED_VALID,0,200,898717,3620422b7efb960c02b5553acfb721441ff9c2c9077e6de08aadc2e355a48cb6,32532,,,raw/EURUSD/year=2016/month=07/2016072112.json,
EURUSD,2016-07-21T13:00:00.000Z,EURUSD-2016072113,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/13,RESUMED_VALID,0,200,985019,b95b86cfd51bcbc5c7f53b1ce73af62234ea78bf63f5739e1c7c009f6efc81e8,35698,,,raw/EURUSD/year=2016/month=07/2016072113.json,
EURUSD,2016-07-21T14:00:00.000Z,EURUSD-2016072114,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/14,RESUMED_VALID,0,200,895746,e2bb8b7d37437b464d3743751cfb3537d5c162f7597f0375820f6bb50065c176,32475,,,raw/EURUSD/year=2016/month=07/2016072114.json,
EURUSD,2016-07-21T15:00:00.000Z,EURUSD-2016072115,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/15,RESUMED_VALID,0,200,740602,90f4bbde8e3e6b77d5bff6ed5e94924dd42b15c7e71b65e5fc2cc2bea43c69a1,26801,,,raw/EURUSD/year=2016/month=07/2016072115.json,
EURUSD,2016-07-21T16:00:00.000Z,EURUSD-2016072116,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/16,RESUMED_VALID,0,200,448138,2314c61f7dcae34d999c22cdbbbd64346781a67695324e2082ccf126ce63f1b4,16157,,,raw/EURUSD/year=2016/month=07/2016072116.json,
EURUSD,2016-07-21T17:00:00.000Z,EURUSD-2016072117,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/17,RESUMED_VALID,0,200,383215,a97e235afaa4261986540a58525a7eb9d944391083f4b8d06ff995ee56052fc0,13811,,,raw/EURUSD/year=2016/month=07/2016072117.json,
EURUSD,2016-07-21T18:00:00.000Z,EURUSD-2016072118,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/18,RESUMED_VALID,0,200,345708,5dbc54eba54767c011c7d2f97f3f3b3d5203c07fb3a1e653f4415169014a7c5b,12444,,,raw/EURUSD/year=2016/month=07/2016072118.json,
EURUSD,2016-07-21T19:00:00.000Z,EURUSD-2016072119,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/19,RESUMED_VALID,0,200,358243,2ce6cc69af725942b26f4261cbea847fa7883065e67ff33a3ea5e0c46cf23957,12895,,,raw/EURUSD/year=2016/month=07/2016072119.json,
EURUSD,2016-07-21T20:00:00.000Z,EURUSD-2016072120,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/20,RESUMED_VALID,0,200,176456,7589f672d134e2fc35a1c1c87ea9f9a0907db104aef0734576e44ee18a6bd84b,6308,,,raw/EURUSD/year=2016/month=07/2016072120.json,
EURUSD,2016-07-21T21:00:00.000Z,EURUSD-2016072121,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/21,RESUMED_VALID,0,200,72907,8e99ccaa832e4e80005151936c433dad4ef984fa34e60778fc133c0800e4edd4,2583,,,raw/EURUSD/year=2016/month=07/2016072121.json,
EURUSD,2016-07-21T22:00:00.000Z,EURUSD-2016072122,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/22,RESUMED_VALID,0,200,320448,48ca083299d6cc0cb7e1860b512766692120eacfd4dfa574d9b40861fd2050b4,11522,,,raw/EURUSD/year=2016/month=07/2016072122.json,
EURUSD,2016-07-21T23:00:00.000Z,EURUSD-2016072123,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/21/23,RESUMED_VALID,0,200,185503,44f13c593e622cd2ef915b79a420233cfffe73e118af437c3e2a42996aa0cb4c,6624,,,raw/EURUSD/year=2016/month=07/2016072123.json,
EURUSD,2016-07-22T00:00:00.000Z,EURUSD-2016072200,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/0,RESUMED_VALID,0,200,292623,0be5d6ff1f9947891b783034afdee609bfb4fcf40d5723c908d67eb42c29b88a,10505,,,raw/EURUSD/year=2016/month=07/2016072200.json,
EURUSD,2016-07-22T01:00:00.000Z,EURUSD-2016072201,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/1,RESUMED_VALID,0,200,276990,3731789671e681fb309f31f68048fd13ba3ee1b5d1f57bafc4ed4adef3cbfe89,9937,,,raw/EURUSD/year=2016/month=07/2016072201.json,
EURUSD,2016-07-22T02:00:00.000Z,EURUSD-2016072202,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/2,RESUMED_VALID,0,200,293559,45e34cb3301135f89e7e32dde796fa8a2fcc858628067978df76b762d4edf649,10523,,,raw/EURUSD/year=2016/month=07/2016072202.json,
EURUSD,2016-07-22T03:00:00.000Z,EURUSD-2016072203,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/3,RESUMED_VALID,0,200,247171,099af753533dcca5328358705c8a55f1ca27af619b4021073e8c2568cee2bffb,8836,,,raw/EURUSD/year=2016/month=07/2016072203.json,
EURUSD,2016-07-22T04:00:00.000Z,EURUSD-2016072204,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/4,RESUMED_VALID,0,200,231684,8bedaa05d696d4a284fd9290ac3e1c31fa0d4bcb2e1d7976ff2dbfa617aebd68,8259,,,raw/EURUSD/year=2016/month=07/2016072204.json,
EURUSD,2016-07-22T05:00:00.000Z,EURUSD-2016072205,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/5,RESUMED_VALID,0,200,285986,178e5bf6cea14229244c48ef6520e3bd2e76ffd72823e29fed07b0827c9e44bc,10240,,,raw/EURUSD/year=2016/month=07/2016072205.json,
EURUSD,2016-07-22T06:00:00.000Z,EURUSD-2016072206,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/6,RESUMED_VALID,0,200,471965,eacaa603d83530d1d9c1d57a7744edef10b414d1ef1885b958eed9e69ee56a8d,16988,,,raw/EURUSD/year=2016/month=07/2016072206.json,
EURUSD,2016-07-22T07:00:00.000Z,EURUSD-2016072207,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/7,RESUMED_VALID,0,200,733099,70462292546ecd6055a015839de463e9cc707598b7078e3c01c2a1437da709de,26512,,,raw/EURUSD/year=2016/month=07/2016072207.json,
EURUSD,2016-07-22T08:00:00.000Z,EURUSD-2016072208,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/8,RESUMED_VALID,0,200,814657,be4e25be9ffeba9032371762b3284581dbe488226281e3c4db982fe0b2837028,29487,,,raw/EURUSD/year=2016/month=07/2016072208.json,
EURUSD,2016-07-22T09:00:00.000Z,EURUSD-2016072209,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/9,RESUMED_VALID,0,200,722553,48cfb2c1ac469219f3647a86c01b1f047e439a7f7fb743d5542fc0a466a4c2e2,26137,,,raw/EURUSD/year=2016/month=07/2016072209.json,
EURUSD,2016-07-22T10:00:00.000Z,EURUSD-2016072210,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/10,RESUMED_VALID,0,200,700686,f4e1f17178055f5d143f768ad9897cffffa1d47ea74e3bb6be9dc6e11970cce6,25349,,,raw/EURUSD/year=2016/month=07/2016072210.json,
EURUSD,2016-07-22T11:00:00.000Z,EURUSD-2016072211,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/11,RESUMED_VALID,0,200,677506,489b2994a91e144f28bc57a47673c0f29bbc608e1dbc3172be2f4299de658274,24519,,,raw/EURUSD/year=2016/month=07/2016072211.json,
EURUSD,2016-07-22T12:00:00.000Z,EURUSD-2016072212,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/12,RESUMED_VALID,0,200,664872,b34215b71cc6b9e172b6c941e0a4e84649384ef262af762dc526e6a4b81ea5d0,24031,,,raw/EURUSD/year=2016/month=07/2016072212.json,
EURUSD,2016-07-22T13:00:00.000Z,EURUSD-2016072213,https://jetta.dukascopy.com/v1/ticks/EUR-USD/2016/7/22/13,RESUMED_VALID,0,200,740357,4c775d0f4ed7ecf5d0d943f8e8b5070f777b35d6c7b3ba9e67803cac295d48b5,26814,,,raw/EURUSD/year=2016/month=07/2016072213.json,
