attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,minimum_fold_auc,minimum_fold_frequency,fdr_qvalue,gate_checks_json,fold_diagnostics_json,gate_pass,segment_metrics_json
128428,62d5145b3d30b11a,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":6,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.6,""target_r"":1.5}",529,521,1.0153550863723608,-117.9471842044524,0.681509762398994,-0.2229625410292106,0.25,117.94718420445245,-125.01076959069172,1.0,1,0.509476102229969,0.9810964083175804,266,263,0.4394611375984034,0.7769230769230769,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.4856200084068937,""fold_id"":""D1"",""threshold"":0.40689253815802173,""trades"":170,""trades_per_weekday"":1.297709923664122},{""auc"":0.5549941344058992,""fold_id"":""D2"",""threshold"":0.42534521024553185,""trades"":101,""trades_per_weekday"":0.7769230769230769},{""auc"":0.4394611375984034,""fold_id"":""D3"",""threshold"":0.40884567814023975,""trades"":136,""trades_per_weekday"":1.0461538461538462},{""auc"":0.48698638621791446,""fold_id"":""D4"",""threshold"":0.39886113117458727,""trades"":122,""trades_per_weekday"":0.9384615384615385}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-34.3391309635603,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7070243626092522,""trades"":170},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":11.051600363280805,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.1978272621602495,""trades"":101},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-51.69914694003553,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.509476102229969,""trades"":136},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-42.96050666413736,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5323433932928769,""trades"":122}]"
128429,918068dcbc7a1342,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":6,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":1.5}",562,521,1.0786948176583493,-119.00037490406756,0.6957133357844234,-0.21174443933108106,0.2916666666666667,120.73194350696524,-126.06396029030688,1.0,1,0.47505663678895,0.9822064056939501,282,280,0.4394611375984034,0.8769230769230769,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.4856200084068937,""fold_id"":""D1"",""threshold"":0.4038046472676742,""trades"":179,""trades_per_weekday"":1.366412213740458},{""auc"":0.5549941344058992,""fold_id"":""D2"",""threshold"":0.4167095030054807,""trades"":114,""trades_per_weekday"":0.8769230769230769},{""auc"":0.4394611375984034,""fold_id"":""D3"",""threshold"":0.40690189507218544,""trades"":139,""trades_per_weekday"":1.0692307692307692},{""auc"":0.48698638621791446,""fold_id"":""D4"",""threshold"":0.3973578248833646,""trades"":130,""trades_per_weekday"":1.0}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-28.706930228077592,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7604566735412001,""trades"":179},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":12.851282395406507,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.201764555337132,""trades"":114},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-57.786190747955196,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.47505663678895,""trades"":139},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-45.35853632344128,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5346139403378632,""trades"":130}]"
128430,11abdf3114642600,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":6,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.8,""target_r"":1.5}",573,521,1.0998080614203456,-124.43733353039241,0.6890653970962781,-0.21716812134448937,0.2916666666666667,125.26980446451114,-131.50914967703886,1.0,1,0.4677689433248434,0.9808027923211169,286,287,0.4394611375984034,0.8769230769230769,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.4856200084068937,""fold_id"":""D1"",""threshold"":0.40109319307274227,""trades"":182,""trades_per_weekday"":1.3893129770992367},{""auc"":0.5549941344058992,""fold_id"":""D2"",""threshold"":0.41553145215258236,""trades"":114,""trades_per_weekday"":0.8769230769230769},{""auc"":0.4394611375984034,""fold_id"":""D3"",""threshold"":0.40538988800261766,""trades"":144,""trades_per_weekday"":1.1076923076923078},{""auc"":0.48698638621791446,""fold_id"":""D4"",""threshold"":0.3961918907035492,""trades"":133,""trades_per_weekday"":1.023076923076923}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-33.418814775078594,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7287510686761332,""trades"":182},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":12.851282395406507,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.201764555337132,""trades"":114},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-61.07255137737073,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.4677689433248434,""trades"":144},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-42.79724977334959,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5657661427691597,""trades"":133}]"
128431,786810d060b16b7d,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":2.0}",395,521,0.7581573896353166,-146.74533942032258,0.5519017979935885,-0.37150718840587993,0.25,150.5162092761126,-156.28758018430386,1.0,1,0.3396721962064219,0.9873417721518988,192,203,0.4088769611891,0.6461538461538462,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.30734916292272885,""trades"":128,""trades_per_weekday"":0.9770992366412213},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.30133088916356576,""trades"":84,""trades_per_weekday"":0.6461538461538462},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.31364548545251897,""trades"":98,""trades_per_weekday"":0.7538461538461538},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.3163752170721979,""trades"":85,""trades_per_weekday"":0.6538461538461539}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-74.56750934730327,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.3540096944133043,""trades"":128},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":5.9112541495839865,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.1075265801985863,""trades"":84},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-61.2382178560618,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.3396721962064219,""trades"":98},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-16.850866366541496,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7380946519850347,""trades"":85}]"
128432,98e25d05fc0a1e4b,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":2.0}",450,521,0.8637236084452975,-164.4429161790652,0.5577153840419655,-0.36542870262014493,0.20833333333333334,168.21378603485525,-173.98515694304646,1.0,1,0.34016297142267166,0.9844444444444445,216,234,0.4088769611891,0.7692307692307693,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.3038842285065544,""trades"":138,""trades_per_weekday"":1.0534351145038168},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.2959469416775763,""trades"":100,""trades_per_weekday"":0.7692307692307693},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.3064888687766508,""trades"":112,""trades_per_weekday"":0.8615384615384616},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.31272226273904324,""trades"":100,""trades_per_weekday"":0.7692307692307693}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-82.89040322842396,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.34016297142267166,""trades"":138},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":0.8869448111284643,""profitable"":true,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":1.0131498322531884,""trades"":100},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-65.40653035243754,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.37301254280691587,""trades"":112},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-17.032927409332153,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7711027548344872,""trades"":100}]"
128433,c7d238e0497b5738,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.1,""target_r"":2.0}",498,521,0.9558541266794626,-190.3284526517785,0.5407310729268506,-0.38218564789513754,0.08333333333333333,190.74042125692404,-199.87069341575977,1.0,0,0.3137204140825562,0.9819277108433735,248,250,0.4088769611891,0.8615384615384616,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.29980263414579345,""trades"":148,""trades_per_weekday"":1.1297709923664123},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.2938122074482919,""trades"":112,""trades_per_weekday"":0.8615384615384616},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.30261547335618044,""trades"":121,""trades_per_weekday"":0.9307692307692308},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.30699125463938126,""trades"":117,""trades_per_weekday"":0.9}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-93.47875214206826,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.3137204140825562,""trades"":148},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-8.932883126943137,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8871001752686006,""trades"":112},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-63.72038258934768,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.4210063346802604,""trades"":121},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-24.19643479341944,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7282196047161809,""trades"":117}]"
128434,da4872c8e31b88d4,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.2,""target_r"":2.0}",528,521,1.0134357005758157,-196.0112172082484,0.5526549080056952,-0.3712333659247129,0.08333333333333333,196.42318581339393,-205.56872721417943,1.0,0,0.31981500708951816,0.9810606060606061,263,265,0.4088769611891,0.9384615384615385,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.29903027524491915,""trades"":150,""trades_per_weekday"":1.1450381679389312},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.28800060095790414,""trades"":128,""trades_per_weekday"":0.9846153846153847},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.29775538339783136,""trades"":128,""trades_per_weekday"":0.9846153846153847},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.304336172963941,""trades"":122,""trades_per_weekday"":0.9384615384615385}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-93.43407946546009,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.31981500708951816,""trades"":150},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-9.044306622257238,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.9000624154234651,""trades"":128},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-65.78723163083123,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.43192101351607637,""trades"":128},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-27.74559948969985,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7063766432132279,""trades"":122}]"
128435,0254177be5ad28bb,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.3,""target_r"":2.0}",555,521,1.0652591170825336,-204.83448312779916,0.5553062818557724,-0.3690711407708093,0.125,204.83448312779922,-214.39199313373018,1.0,0,0.3084918119764699,0.9801801801801802,272,283,0.4088769611891,1.0076923076923077,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.29768007770837296,""trades"":150,""trades_per_weekday"":1.1450381679389312},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.286298154513997,""trades"":134,""trades_per_weekday"":1.0307692307692307},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.2923001502339624,""trades"":140,""trades_per_weekday"":1.0769230769230769},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.3019700301165903,""trades"":131,""trades_per_weekday"":1.0076923076923077}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-95.77429738932997,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.3084918119764699,""trades"":150},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-9.792961230372828,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8968987922698517,""trades"":134},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-64.50473969869299,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.47884399432678926,""trades"":140},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-34.76248480940336,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6636830102272184,""trades"":131}]"
128436,6932ac41eb07d657,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.4,""target_r"":2.0}",587,521,1.126679462571977,-224.11784353641542,0.5437939846617744,-0.38180211846067363,0.08333333333333333,224.11784353641545,-233.6742823139631,1.0,0,0.29857455659135024,0.9812606473594548,293,294,0.4088769611891,1.0769230769230769,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.29416126669287673,""trades"":154,""trades_per_weekday"":1.1755725190839694},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.28236161774694035,""trades"":143,""trades_per_weekday"":1.1},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.2835077638811321,""trades"":150,""trades_per_weekday"":1.1538461538461537},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.29672485314029673,""trades"":140,""trades_per_weekday"":1.0769230769230769}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-100.94400289378737,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.29857455659135024,""trades"":154},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-16.96387550840441,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.836900604570438,""trades"":143},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-69.10817386080072,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.47704423079028,""trades"":150},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-37.10179127342289,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6663306379072375,""trades"":140}]"
128437,f5fa32bcf43021df,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.5,""target_r"":2.0}",604,521,1.1593090211132437,-229.16828291805268,0.5460792952952375,-0.37941768695041833,0.125,229.16828291805263,-238.73631500036555,1.0,0,0.2955980937279946,0.9834437086092715,300,304,0.4088769611891,1.146153846153846,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.2897090632515318,""trades"":156,""trades_per_weekday"":1.1908396946564885},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.2796972040128063,""trades"":149,""trades_per_weekday"":1.146153846153846},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.2814424537496764,""trades"":150,""trades_per_weekday"":1.1538461538461537},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.29202603463366994,""trades"":149,""trades_per_weekday"":1.146153846153846}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-102.97680293944174,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.2955980937279946,""trades"":156},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-17.761422826142933,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8363415411320267,""trades"":149},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-69.11071317289799,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.47703506432440784,""trades"":150},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-39.31934397957002,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6667700673834884,""trades"":149}]"
128438,76f881e449290f27,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.6,""target_r"":2.0}",629,521,1.2072936660268714,-237.82621008794283,0.547540190656145,-0.37810208281071994,0.041666666666666664,237.82621008794277,-247.39424217025567,1.0,0,0.3116881613651936,0.9841017488076311,314,315,0.4088769611891,1.176923076923077,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.28551982100094475,""trades"":159,""trades_per_weekday"":1.213740458015267},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.2764778127719277,""trades"":155,""trades_per_weekday"":1.1923076923076923},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.2787609937426284,""trades"":153,""trades_per_weekday"":1.176923076923077},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.28298229273105935,""trades"":162,""trades_per_weekday"":1.2461538461538462}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-101.40652949614852,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.3116881613651936,""trades"":159},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-22.024331761990737,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.8079172705942919,""trades"":155},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-66.55437939487986,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5007596305113821,""trades"":153},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-47.840969434923714,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.632927408982049,""trades"":162}]"
128439,2442e9965d3bbdf0,CROSSASSET_STATE,"{""feature_set"":""CROSSASSET_STATE"",""hold_hours"":8,""maximum_source_staleness_minutes"":15,""minimum_active_m5"":9,""model_c"":0.01,""source_lookback"":240,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.7,""target_r"":2.0}",648,521,1.2437619961612285,-243.77036508963602,0.5482307740205539,-0.3761888350148704,0.041666666666666664,243.77036508963587,-253.3383971719489,1.0,0,0.31940353461216525,0.9845679012345679,327,321,0.4088769611891,1.2,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":true,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":true,""minimum_trades_per_source_day"":true,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.43876563130294477,""fold_id"":""D1"",""threshold"":0.27999252411902836,""trades"":162,""trades_per_weekday"":1.2366412213740459},{""auc"":0.5505439409705799,""fold_id"":""D2"",""threshold"":0.27009944884247616,""trades"":164,""trades_per_weekday"":1.2615384615384615},{""auc"":0.4088769611891,""fold_id"":""D3"",""threshold"":0.2709614753504026,""trades"":156,""trades_per_weekday"":1.2},{""auc"":0.46258594346829635,""fold_id"":""D4"",""threshold"":0.2788746661350673,""trades"":166,""trades_per_weekday"":1.2769230769230768}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-101.81168317963402,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.31940353461216525,""trades"":162},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-25.626303863935853,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.7878123134593297,""trades"":164},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-67.0485316493741,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5054285002272494,""trades"":156},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-49.28384639669208,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6312684796476482,""trades"":166}]"
