strategy_id,setup_episode_id,UTC_date,direction,chronological_segment,higher_timeframe_regime_time,higher_timeframe_values,setup_start_time,signal_time,signal_bar_OHLC,ATR_values,frozen_levels,raw_trigger_values,signal_accepted_pre_execution,signal_accepted,rejection_reason,entry_time,entry_bid,entry_ask,entry_price,stop,target,initial_risk_price,signal_ms,rr,target_level,max_hold_hours,stop_min_atr,stop_max_atr,m15_atr
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1664524800000,2022-09-30,LONG,DEVELOPMENT,2022-09-30T10:45:00.000Z,{},2022-09-30T08:00:00.000Z,2022-09-30T10:45:00.000Z,"{""close"":1667.125,""high"":1667.27,""low"":1664.8435,""open"":1665.838}","{""M15_ATR14"":2.7206688770365868}","{""breakout_level"":1665.3635}","{""body_ratio"":0.5303935709870254,""close_location"":0.9402431485679045}",true,true,,2022-09-30T10:45:00.353Z,1666.938,1667.275,1667.275,1664.57143311,1672.68213378,2.7035668877,1664534700000,2,,12,0.75,2,2.72066887704
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1664545500000,2022-09-30,LONG,DEVELOPMENT,2022-09-30T14:05:00.000Z,{},2022-09-30T13:45:00.000Z,2022-09-30T14:05:00.000Z,"{""close"":1671.53,""high"":1671.7765,""low"":1669.6735,""open"":1670.1635}","{""M15_ATR14"":3.3914453648277147}","{""impulse_high"":1669.975,""impulse_low"":1663.5900000000001}","{""body_ratio"":0.6497860199714528,""close_location"":0.8827864954826495}",true,true,,2022-09-30T14:05:00.032Z,1671.318,1671.712,1671.712,1667.87585546,1679.38428907,3.83614453648,1664546700000,2,,6,0.6,1.5,3.39144536483
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1664894700000,2022-10-04,LONG,DEVELOPMENT,2022-10-04T15:05:00.000Z,{},2022-10-04T14:45:00.000Z,2022-10-04T15:05:00.000Z,"{""close"":1720.1750000000002,""high"":1721.908,""low"":1720.1100000000001,""open"":1720.7820000000002}","{""M15_ATR14"":3.862534826736546}","{""impulse_high"":1719.8895,""impulse_low"":1712.385}","{""body_ratio"":0.3375973303671007,""close_location"":0.03615127919914501}",true,true,,2022-10-04T15:05:00.090Z,1719.981,1720.326,1720.326,1717.56674652,1725.84450697,2.75925348267,1664895900000,2,,6,0.6,1.5,3.86253482674
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1664951400000,2022-10-05,LONG,DEVELOPMENT,2022-10-05T06:50:00.000Z,{},2022-10-05T06:30:00.000Z,2022-10-05T06:50:00.000Z,"{""close"":1725.73,""high"":1725.999,""low"":1724.88,""open"":1725.538}","{""M15_ATR14"":2.186875037668301}","{""impulse_high"":1723.83,""impulse_low"":1719.1019999999999}","{""body_ratio"":0.17158176943701692,""close_location"":0.7596067917783503}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1722.3563125,,,1664952600000,2,,6,0.6,1.5,2.18687503767
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1665146700000,2022-10-07,SHORT,DEVELOPMENT,2022-10-07T13:05:00.000Z,{},2022-10-07T12:45:00.000Z,2022-10-07T13:05:00.000Z,"{""close"":1698.892,""high"":1700.745,""low"":1697.0775,""open"":1697.9569999999999}","{""M15_ATR14"":3.0405414844880316}","{""impulse_high"":1713.453,""impulse_low"":1701.18}","{""body_ratio"":0.2549420586231019,""close_location"":0.49475119291071745}",true,true,,2022-10-07T13:05:00.099Z,1698.718,1698.943,1698.718,1703.27205415,1689.6098917,4.55405414845,1665147900000,2,,6,0.6,1.5,3.04054148449
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1665387000000,2022-10-10,SHORT,DEVELOPMENT,2022-10-10T04:00:00.000Z,"{""ADX14"":23.75798129877423,""EMA200"":1697.5883386925016,""EMA50"":1692.652451611691,""ER20"":0.3991812616855521,""close"":1688.935}",2022-10-10T07:30:00.000Z,2022-10-10T07:30:00.000Z,"{""close"":1686.0365,""high"":1688.775,""low"":1686.0155,""open"":1687.636}","{""M15_ATR14"":2.33061651912901}",{},"{""body_ratio"":0.5796339916651448,""close_location"":0.007610074288804956}",true,true,,2022-10-10T07:30:00.099Z,1685.898,1686.136,1685.898,1689.18606165,1679.3218767,3.28806165191,1665387000000,2,,10,0.75,2,2.33061651913
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1665412200000,2022-10-10,SHORT,DEVELOPMENT,2022-10-10T12:00:00.000Z,"{""ADX14"":25.827800783435,""EMA200"":1697.2391324611212,""EMA50"":1691.6725975854174,""ER20"":0.4167160577452255,""close"":1677.065}",2022-10-10T14:30:00.000Z,2022-10-10T14:30:00.000Z,"{""close"":1673.79,""high"":1678.63,""low"":1672.625,""open"":1677.2}","{""M15_ATR14"":3.176529428067043}",{},"{""body_ratio"":0.5678601165695287,""close_location"":0.1940049958367931}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1678.94765294,,,1665412200000,2,,10,0.75,2,3.17652942807
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1665452700000,2022-10-11,SHORT,DEVELOPMENT,2022-10-11T00:00:00.000Z,"{""ADX14"":30.627160069760706,""EMA200"":1696.3972665791587,""EMA50"":1689.0843180927905,""ER20"":0.5249482561023567,""close"":1670.1965}",2022-10-11T01:45:00.000Z,2022-10-11T01:45:00.000Z,"{""close"":1668.385,""high"":1673.6185,""low"":1667.7514999999999,""open"":1673.045}","{""M15_ATR14"":1.8971008410645516}",{},"{""body_ratio"":0.7942730526674504,""close_location"":0.1079768194989125}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1673.86121008,,,1665452700000,2,,10,0.75,2,1.89710084106
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1665452700000,2022-10-11,SHORT,DEVELOPMENT,2022-10-11T02:05:00.000Z,{},2022-10-11T01:45:00.000Z,2022-10-11T02:05:00.000Z,"{""close"":1667.5085,""high"":1669.0025,""low"":1667.505,""open"":1668.3015}","{""M15_ATR14"":1.8971008410645516}","{""impulse_high"":1673.6185,""impulse_low"":1667.7514999999999}","{""body_ratio"":0.5295492487480127,""close_location"":0.002337228714393106}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1669.49321008,,,1665453900000,2,,6,0.6,1.5,1.89710084106
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1665496800000,2022-10-11,SHORT,DEVELOPMENT,2022-10-11T12:00:00.000Z,"{""ADX14"":35.26430556409943,""EMA200"":1695.5118663334713,""EMA50"":1686.5301557643645,""ER20"":0.5975802382467127,""close"":1670.2555}",2022-10-11T14:00:00.000Z,2022-10-11T14:00:00.000Z,"{""close"":1667.0785,""high"":1672.1080000000002,""low"":1667.02,""open"":1671.5665}","{""M15_ATR14"":2.9354435457691523}",{},"{""body_ratio"":0.8820754716980461,""close_location"":0.011497641509452117}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1673.00204435,,,1665496800000,2,,10,0.75,2,2.93544354577
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1665546300000,2022-10-12,SHORT,DEVELOPMENT,2022-10-12T00:00:00.000Z,"{""ADX14"":32.383515584114,""EMA200"":1694.7787633779435,""EMA50"":1684.721039762397,""ER20"":0.5174434745056876,""close"":1664.145}",2022-10-12T03:45:00.000Z,2022-10-12T03:45:00.000Z,"{""close"":1663.8865,""high"":1665.1599999999999,""low"":1663.6799999999998,""open"":1665.1235}","{""M15_ATR14"":1.9057119220040015}",{},"{""body_ratio"":0.835810810810701,""close_location"":0.13952702702718264}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1666.11907119,,,1665546300000,2,,10,0.75,2,1.905711922
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-10-12,2022-10-12,SHORT,DEVELOPMENT,2022-10-12T07:00:00.000Z,{},2022-10-12T07:00:00.000Z,2022-10-12T07:00:00.000Z,"{""close"":1672.1785,""high"":1675.0484999999999,""low"":1671.6535,""open"":1674.6815000000001}","{""M15_ATR14"":2.277165331702512}","{""range_high"":1672.33,""range_low"":1661.4585000000002}","{""body_ratio"":0.737260677466913,""close_location"":0.15463917525775958}",true,true,,2022-10-12T07:00:00.103Z,1672.015,1672.362,1672.015,1675.27621653,1666.30787107,3.26121653317,1665558000000,1.75,,6,,,2.2771653317
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1665662400000-SHORT,2022-10-13,SHORT,DEVELOPMENT,2022-10-13T12:15:00.000Z,{},2022-10-13T12:15:00.000Z,2022-10-13T12:15:00.000Z,"{""close"":1675.6115,""high"":1678.951,""low"":1675.5835,""open"":1678.8025}","{""M15_ATR14"":2.2105092319394655}","{""midpoint"":1672.7435,""range_high"":1678.4035,""range_low"":1667.0835}","{""body_ratio"":0.947587230883436,""close_location"":0.008314773570904077}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,1679.17205092,,,1665663300000,,1672.7435,8,,,2.21050923194
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-10-17,2022-10-17,SHORT,DEVELOPMENT,2022-10-17T08:30:00.000Z,{},2022-10-17T08:30:00.000Z,2022-10-17T08:30:00.000Z,"{""close"":1653.345,""high"":1656.9015,""low"":1653.2865,""open"":1656.5665}","{""M15_ATR14"":2.270776014304842}","{""range_high"":1654.1765,""range_low"":1645.24}","{""body_ratio"":0.8911479944674606,""close_location"":0.016182572614134007}",true,true,,2022-10-17T08:30:00.338Z,1653.198,1653.482,1653.198,1657.1285776,1646.3194892,3.93057760143,1665995400000,1.75,,6,,,2.2707760143
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1666161000000,2022-10-19,SHORT,DEVELOPMENT,2022-10-19T06:55:00.000Z,{},2022-10-19T06:30:00.000Z,2022-10-19T06:55:00.000Z,"{""close"":1641.8745,""high"":1643.1745,""low"":1641.0,""open"":1642.8200000000002}","{""M15_ATR14"":1.5915584843044184}","{""impulse_high"":1646.2595000000001,""impulse_low"":1642.6}","{""body_ratio"":0.4348126005979447,""close_location"":0.40216141641750563}",true,true,,2022-10-19T06:55:00.205Z,1641.727,1642.102,1641.727,1643.51915585,1638.1426883,1.79215584843,1666162500000,2,,6,0.6,1.5,1.5915584843
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1666180800000,2022-10-19,SHORT,DEVELOPMENT,2022-10-19T14:45:00.000Z,{},2022-10-19T12:00:00.000Z,2022-10-19T14:45:00.000Z,"{""close"":1634.86,""high"":1637.83,""low"":1634.2305000000001,""open"":1637.22}","{""M15_ATR14"":3.1488487519988526}","{""breakout_level"":1637.7694999999999}","{""body_ratio"":0.6556466175858463,""close_location"":0.1748854007500524}",true,true,,2022-10-19T14:45:00.042Z,1634.658,1635.092,1634.658,1638.14488488,1627.68423025,3.4868848752,1666190700000,2,,12,0.75,2,3.148848752
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1666231200000,2022-10-20,SHORT,DEVELOPMENT,2022-10-20T02:30:00.000Z,{},2022-10-20T02:00:00.000Z,2022-10-20T02:30:00.000Z,"{""close"":1623.565,""high"":1624.89,""low"":1623.295,""open"":1624.8400000000001}","{""M15_ATR14"":1.6300811843479959}","{""impulse_high"":1627.1750000000002,""impulse_low"":1624.165}","{""body_ratio"":0.7993730407523945,""close_location"":0.16927899686518946}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1625.42750812,,,1666233000000,2,,6,0.6,1.5,1.63008118435
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1666323900000,2022-10-21,SHORT,DEVELOPMENT,2022-10-21T04:05:00.000Z,{},2022-10-21T03:45:00.000Z,2022-10-21T04:05:00.000Z,"{""close"":1620.8195,""high"":1621.73,""low"":1620.5445,""open"":1621.73}","{""M15_ATR14"":1.7173470304845504}","{""impulse_high"":1626.3745,""impulse_low"":1621.2849999999999}","{""body_ratio"":0.7680303669337157,""close_location"":0.23196963306628424}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1622.6512347,,,1666325100000,2,,6,0.6,1.5,1.71734703048
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-10-21,2022-10-21,LONG,DEVELOPMENT,2022-10-21T07:30:00.000Z,{},2022-10-21T07:30:00.000Z,2022-10-21T07:30:00.000Z,"{""close"":1626.3145,""high"":1627.0355,""low"":1618.0745,""open"":1618.26}","{""M15_ATR14"":2.4321934438400707}","{""range_high"":1628.37,""range_low"":1619.935}","{""body_ratio"":0.8988394152438288,""close_location"":0.9195402298850571}",true,true,,2022-10-21T07:30:00.045Z,1626.057,1626.543,1626.543,1617.83128066,1641.78850885,8.71171934438,1666337400000,1.75,,6,,,2.43219344384
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1666354500000,2022-10-21,SHORT,DEVELOPMENT,2022-10-21T12:00:00.000Z,"{""ADX14"":23.04019869909663,""EMA200"":1677.771980069049,""EMA50"":1649.701953217395,""ER20"":0.38244009821352765,""close"":1623.2195000000002}",2022-10-21T12:15:00.000Z,2022-10-21T12:15:00.000Z,"{""close"":1622.06,""high"":1623.9295000000002,""low"":1621.8045,""open"":1623.22}","{""M15_ATR14"":2.3446702408673064}",{},"{""body_ratio"":0.5458823529411566,""close_location"":0.12023529411762648}",true,false,GLOBAL_XAU_POSITION_ALREADY_OPEN,,,,,1628.25446702,,,1666354500000,2,,10,0.75,2,2.34467024087
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-10-25,2022-10-25,LONG,DEVELOPMENT,2022-10-25T08:15:00.000Z,{},2022-10-25T08:15:00.000Z,2022-10-25T08:15:00.000Z,"{""close"":1647.8755,""high"":1648.3944999999999,""low"":1645.1195,""open"":1645.2694999999999}","{""M15_ATR14"":1.9178679635900937}","{""range_high"":1655.02,""range_low"":1647.3000000000002}","{""body_ratio"":0.7957251908397955,""close_location"":0.8415267175573131}",true,true,,2022-10-25T08:15:00.113Z,1647.617,1648.103,1648.103,1644.9277132,1653.65975189,3.17528679636,1666685700000,1.75,,6,,,1.91786796359
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1666764900000,2022-10-26,LONG,DEVELOPMENT,2022-10-26T06:45:00.000Z,{},2022-10-26T06:15:00.000Z,2022-10-26T06:45:00.000Z,"{""close"":1663.455,""high"":1663.9105,""low"":1662.3155,""open"":1662.7155}","{""M15_ATR14"":1.8960886669949824}","{""impulse_high"":1662.9805000000001,""impulse_low"":1657.7505}","{""body_ratio"":0.46363636363629757,""close_location"":0.7144200626959114}",true,true,,2022-10-26T06:45:00.963Z,1663.228,1663.662,1663.662,1661.93589113,1667.11421773,1.7261088667,1666766700000,2,,6,0.6,1.5,1.89608866699
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-10-27,2022-10-27,LONG,DEVELOPMENT,2022-10-27T07:15:00.000Z,{},2022-10-27T07:15:00.000Z,2022-10-27T07:15:00.000Z,"{""close"":1662.795,""high"":1663.3899999999999,""low"":1659.0895,""open"":1660.7005}","{""M15_ATR14"":2.2713687885326364}","{""range_high"":1670.85,""range_low"":1662.37}","{""body_ratio"":0.48703639111736685,""close_location"":0.8616439948843568}",true,true,,2022-10-27T07:15:00.291Z,1662.588,1662.992,1662.992,1658.86236312,1670.21886454,4.12963687885,1666854900000,1.75,,6,,,2.27136878853
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1666941300000,2022-10-28,SHORT,DEVELOPMENT,2022-10-28T07:35:00.000Z,{},2022-10-28T07:15:00.000Z,2022-10-28T07:35:00.000Z,"{""close"":1652.78,""high"":1653.225,""low"":1651.975,""open"":1653.04}","{""M15_ATR14"":2.0652084117342997}","{""impulse_high"":1657.8200000000002,""impulse_low"":1652.9250000000002}","{""body_ratio"":0.20799999999999272,""close_location"":0.644000000000051}",true,true,,2022-10-28T07:35:00.959Z,1652.568,1653.002,1652.568,1653.82652084,1650.05095832,1.25852084117,1666942500000,2,,6,0.6,1.5,2.06520841173
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1666962000000-LONG,2022-10-28,LONG,DEVELOPMENT,2022-10-28T13:45:00.000Z,{},2022-10-28T13:45:00.000Z,2022-10-28T13:45:00.000Z,"{""close"":1646.8204999999998,""high"":1648.3105,""low"":1642.2849999999999,""open"":1643.2345}","{""M15_ATR14"":3.8251012894424736}","{""midpoint"":1656.72525,""range_high"":1667.0905,""range_low"":1646.36}","{""body_ratio"":0.595137333001356,""close_location"":0.7527176167952554}",true,true,,2022-10-28T13:45:00.022Z,1646.618,1647.042,1647.042,1641.90248987,1656.72525,5.13951012894,1666964700000,,1656.72525,8,,,3.82510128944
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1666972800000-LONG,2022-10-28,LONG,DEVELOPMENT,2022-10-28T16:15:00.000Z,{},2022-10-28T16:15:00.000Z,2022-10-28T16:15:00.000Z,"{""close"":1640.64,""high"":1640.7595000000001,""low"":1638.9195,""open"":1639.69}","{""M15_ATR14"":3.327919137784411}","{""midpoint"":1653.6927500000002,""range_high"":1667.0905,""range_low"":1640.295}","{""body_ratio"":0.5163043478260708,""close_location"":0.9350543478260832}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1638.58670809,,,1666973700000,,1653.69275,8,,,3.32791913778
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1667233800000,2022-10-31,SHORT,DEVELOPMENT,2022-10-31T16:00:00.000Z,"{""ADX14"":22.649752429957697,""EMA200"":1670.0732406433133,""EMA50"":1652.1086471782594,""ER20"":0.5305249537228397,""close"":1639.025}",2022-10-31T16:30:00.000Z,2022-10-31T16:30:00.000Z,"{""close"":1638.46,""high"":1640.135,""low"":1638.37,""open"":1639.72}","{""M15_ATR14"":2.211052687743342}",{},"{""body_ratio"":0.7138810198299828,""close_location"":0.050991501416510154}",true,true,,2022-10-31T16:30:00.083Z,1638.187,1638.673,1638.187,1640.60110527,1633.35878946,2.41410526877,1667233800000,2,,10,0.75,2,2.21105268774
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1667246400000,2022-10-31,SHORT,DEVELOPMENT,2022-10-31T22:45:00.000Z,{},2022-10-31T20:00:00.000Z,2022-10-31T22:45:00.000Z,"{""close"":1633.4450000000002,""high"":1633.865,""low"":1633.33,""open"":1633.775}","{""M15_ATR14"":1.3568468797115918}","{""breakout_level"":1633.4745}","{""body_ratio"":0.6168224299063116,""close_location"":0.2149532710284465}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1634.00068469,,,1667256300000,2,,12,0.75,2,1.35684687971
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1667390400000-SHORT,2022-11-02,SHORT,DEVELOPMENT,2022-11-02T12:45:00.000Z,{},2022-11-02T12:45:00.000Z,2022-11-02T12:45:00.000Z,"{""close"":1654.7095,""high"":1658.1605,""low"":1654.2345,""open"":1656.52}","{""M15_ATR14"":2.1187263951799737}","{""midpoint"":1649.5675,""range_high"":1656.995,""range_low"":1642.14}","{""body_ratio"":0.46115639327561875,""close_location"":0.12098828323991784}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,1658.37237264,,,1667393100000,,1649.5675,8,,,2.11872639518
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1667394000000-SHORT,2022-11-02,SHORT,DEVELOPMENT,2022-11-02T13:30:00.000Z,{},2022-11-02T13:30:00.000Z,2022-11-02T13:30:00.000Z,"{""close"":1656.185,""high"":1657.5955,""low"":1656.08,""open"":1657.03}","{""M15_ATR14"":2.1408964614469577}","{""midpoint"":1649.88475,""range_high"":1656.995,""range_low"":1642.7745}","{""body_ratio"":0.5575717584955734,""close_location"":0.06928406466514019}",true,true,,2022-11-02T13:30:00.222Z,1655.917,1656.403,1655.917,1657.80958965,1649.88475,1.89258964614,1667395800000,,1649.88475,8,,,2.14089646145
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1667404800000-LONG,2022-11-02,LONG,DEVELOPMENT,2022-11-02T16:30:00.000Z,{},2022-11-02T16:30:00.000Z,2022-11-02T16:30:00.000Z,"{""close"":1646.9845,""high"":1647.0900000000001,""low"":1645.705,""open"":1645.9595}","{""M15_ATR14"":1.9641406085321769}","{""midpoint"":1652.51775,""range_high"":1658.9555,""range_low"":1646.08}","{""body_ratio"":0.740072202166014,""close_location"":0.9238267148013694}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1645.50858594,,,1667406600000,,1652.51775,8,,,1.96414060853
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1667412000000-SHORT,2022-11-02,SHORT,DEVELOPMENT,2022-11-02T18:45:00.000Z,{},2022-11-02T18:45:00.000Z,2022-11-02T18:45:00.000Z,"{""close"":1656.7355,""high"":1669.5,""low"":1655.3045,""open"":1664.81}","{""M15_ATR14"":3.8029346710173666}","{""midpoint"":1652.28525,""range_high"":1658.9555,""range_low"":1645.615}","{""body_ratio"":0.5688070163079795,""close_location"":0.10080659363883175}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1669.88029347,,,1667414700000,,1652.28525,8,,,3.80293467102
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1667459700000,2022-11-03,SHORT,DEVELOPMENT,2022-11-03T07:40:00.000Z,{},2022-11-03T07:15:00.000Z,2022-11-03T07:40:00.000Z,"{""close"":1629.725,""high"":1630.43,""low"":1629.5655,""open"":1630.35}","{""M15_ATR14"":1.8347249796850675}","{""impulse_high"":1634.58,""impulse_low"":1629.77}","{""body_ratio"":0.7229612492769262,""close_location"":0.18449971081544841}",true,true,,2022-11-03T07:40:00.142Z,1629.498,1629.942,1629.498,1631.4979725,1625.498055,1.99997249797,1667461200000,2,,6,0.6,1.5,1.83472497969
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1667466900000,2022-11-03,SHORT,DEVELOPMENT,2022-11-03T09:35:00.000Z,{},2022-11-03T09:15:00.000Z,2022-11-03T09:35:00.000Z,"{""close"":1622.385,""high"":1622.47,""low"":1621.205,""open"":1621.9}","{""M15_ATR14"":2.2503771498327976}","{""impulse_high"":1628.28,""impulse_low"":1623.75}","{""body_ratio"":0.3833992094860566,""close_location"":0.9328063241106485}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1624.20503771,,,1667468100000,2,,6,0.6,1.5,2.25037714983
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1667530800000-SHORT,2022-11-04,SHORT,DEVELOPMENT,2022-11-04T03:45:00.000Z,{},2022-11-04T03:45:00.000Z,2022-11-04T03:45:00.000Z,"{""close"":1638.2455,""high"":1639.9505,""low"":1638.105,""open"":1639.775}","{""M15_ATR14"":1.6169017169219964}","{""midpoint"":1627.58725,""range_high"":1638.4795,""range_low"":1616.6950000000002}","{""body_ratio"":0.8287726903279218,""close_location"":0.07613112977511895}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1640.11219017,,,1667533500000,,1627.58725,8,,,1.61690171692
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1667538000000,2022-11-04,LONG,DEVELOPMENT,2022-11-04T05:20:00.000Z,{},2022-11-04T05:00:00.000Z,2022-11-04T05:20:00.000Z,"{""close"":1647.38,""high"":1648.6444999999999,""low"":1647.3445,""open"":1647.655}","{""M15_ATR14"":1.8945664932786772}","{""impulse_high"":1647.0794999999998,""impulse_low"":1642.085}","{""body_ratio"":0.211538461538364,""close_location"":0.027307692307834586}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1646.36554335,,,1667539200000,2,,6,0.6,1.5,1.89456649328
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-11-07,2022-11-07,LONG,DEVELOPMENT,2022-11-07T08:15:00.000Z,{},2022-11-07T08:15:00.000Z,2022-11-07T08:15:00.000Z,"{""close"":1671.03,""high"":1671.18,""low"":1667.08,""open"":1668.17}","{""M15_ATR14"":2.1876739231042532}","{""range_high"":1675.405,""range_low"":1670.3899999999999}","{""body_ratio"":0.6975609756097085,""close_location"":0.9634146341463204}",true,true,,2022-11-07T08:15:00.170Z,1670.777,1671.263,1671.263,1666.86123261,1678.96609294,4.40176739231,1667808900000,1.75,,6,,,2.1876739231
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-11-08,2022-11-08,LONG,DEVELOPMENT,2022-11-08T09:30:00.000Z,{},2022-11-08T09:30:00.000Z,2022-11-08T09:30:00.000Z,"{""close"":1669.0394999999999,""high"":1669.1795000000002,""low"":1666.435,""open"":1666.5}","{""M15_ATR14"":1.9529959612540575}","{""range_high"":1676.76,""range_low"":1668.2145}","{""body_ratio"":0.9253051557659451,""close_location"":0.9489888868645237}",true,true,,2022-11-08T09:30:00.385Z,1668.827,1669.242,1669.242,1666.2397004,1674.49602429,3.00229959613,1667899800000,1.75,,6,,,1.95299596125
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1667920500000,2022-11-08,LONG,DEVELOPMENT,2022-11-08T15:35:00.000Z,{},2022-11-08T15:15:00.000Z,2022-11-08T15:35:00.000Z,"{""close"":1708.57,""high"":1710.4450000000002,""low"":1705.8905,""open"":1706.0900000000001}","{""M15_ATR14"":3.472975838302421}","{""impulse_high"":1700.03,""impulse_low"":1678.76}","{""body_ratio"":0.544516412339376,""close_location"":0.5883192447030081}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1697.39770242,,,1667921700000,2,,6,0.6,1.5,3.4729758383
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2022-11-09,2022-11-09,SHORT,DEVELOPMENT,2022-11-09T09:15:00.000Z,{},2022-11-09T09:15:00.000Z,2022-11-09T09:15:00.000Z,"{""close"":1711.275,""high"":1713.91,""low"":1710.775,""open"":1713.56}","{""M15_ATR14"":2.1090889449578216}","{""range_high"":1712.58,""range_low"":1707.065}","{""body_ratio"":0.7288676236044214,""close_location"":0.15948963317384415}",true,true,,2022-11-09T09:15:00.585Z,1710.978,1711.402,1710.978,1714.12090889,1705.47790943,3.1429088945,1667985300000,1.75,,6,,,2.10908894496
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1667996100000,2022-11-09,LONG,DEVELOPMENT,2022-11-09T12:00:00.000Z,"{""ADX14"":33.62621094613668,""EMA200"":1667.8840083492223,""EMA50"":1668.2932895353338,""ER20"":0.5198099739283578,""close"":1708.8955}",2022-11-09T12:15:00.000Z,2022-11-09T12:15:00.000Z,"{""close"":1709.8049999999998,""high"":1709.87,""low"":1708.2849999999999,""open"":1708.88}","{""M15_ATR14"":2.11304653797706}",{},"{""body_ratio"":0.5835962145108554,""close_location"":0.958990536277569}",true,true,,2022-11-09T12:15:00.056Z,1709.628,1710.002,1710.002,1707.65869535,1714.68860931,2.3433046538,1667996100000,2,,10,0.75,2,2.11304653798
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1668001500000,2022-11-09,LONG,DEVELOPMENT,2022-11-09T12:00:00.000Z,"{""ADX14"":33.62621094613668,""EMA200"":1667.8840083492223,""EMA50"":1668.2932895353338,""ER20"":0.5198099739283578,""close"":1708.8955}",2022-11-09T13:45:00.000Z,2022-11-09T13:45:00.000Z,"{""close"":1709.1455,""high"":1709.31,""low"":1706.8944999999999,""open"":1706.995}","{""M15_ATR14"":2.2763753182037485}",{},"{""body_ratio"":0.89029186503835,""close_location"":0.9318981577313776}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1702.92186247,,,1668001500000,2,,10,0.75,2,2.2763753182
