strategy_id,setup_episode_id,UTC_date,chronological_segment,direction,signal_time,entry_time,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_diagnostic_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,forced_exit,Capital_contract_minimum_loss,Capital_required_margin,Capital_account_feasible,Capital_rejection_reason,entry_delay_minutes
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1673018100000,2023-01-06,DEVELOPMENT,LONG,2023-01-06T15:45:00.000Z,2023-01-06T15:45:00.051Z,1861.398,1861.705,1861.705,0.307,1856.93082103,1871.25335795,4.77417897257,2023-01-06T20:00:00.098Z,1868.728,1869.075,1868.728,0.347,SAME_DAY_20_UTC_FORCE_CLOSE,1.47103827493,1.47103827493,0.0278581931604,0.0194797892024,0.05,1.37370029256,1.32103827493,1.68824839754,-0.410122873744,255.000783333,false,false,false,true,,,,,0.00085
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1673434800000,2023-01-11,DEVELOPMENT,LONG,2023-01-11T11:00:00.000Z,2023-01-11T11:00:00.076Z,1884.685,1885.005,1885.005,0.32,1882.34739045,1890.32021911,2.65760955395,2023-01-11T12:03:52.073Z,1882.235,1882.625,1882.235,0.39,STOP,-1.04229005193,-1.04229005193,0.0451533596504,0.0188138998543,0.05,-1.15625731144,-1.19229005193,0.316826073547,-1.04229005193,63.8666166667,true,false,false,false,,,,,0.00126666666667
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1673595900000,2023-01-13,DEVELOPMENT,LONG,2023-01-13T07:45:00.000Z,2023-01-13T07:45:00.379Z,1896.655,1897.022,1897.022,0.367,1894.69136381,1901.68327238,2.33063619138,2023-01-13T08:07:47.002Z,1901.705,1902.053,1901.68327238,0.348,TARGET,2,2,0.031321919856,0.0394742003664,0.05,1.87920387978,1.85,2.00932261213,-0.170339755929,22.77705,false,true,false,false,,,,,0.00631666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1673599500000,2023-01-13,DEVELOPMENT,LONG,2023-01-13T09:15:00.000Z,2023-01-13T09:15:00.228Z,1908.575,1908.905,1908.905,0.33,1906.06644475,1914.5821105,2.83855525073,2023-01-13T09:19:49.283Z,1906.028,1906.375,1906.028,0.347,STOP,-1.01354377346,-1.01354377346,0.0387521081267,0.0327631459617,0.05,-1.13505902755,-1.16354377346,0,-1.01354377346,4.81758333333,true,false,false,false,,,,,0.0038
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-01-19,2023-01-19,DEVELOPMENT,SHORT,2023-01-19T09:15:00.000Z,2023-01-19T09:15:00.159Z,1910.945,1911.295,1910.945,0.35,1913.03038466,1907.29557685,2.08538465839,2023-01-19T10:25:07.553Z,1907.008,1907.295,1907.29557685,0.287,TARGET,1.75,1.75,0.0431575055651,0.0733677594608,0.05,1.58347473497,1.6,1.75027661459,-0.219144222703,70.1232333333,false,true,false,false,,,,,0.00265
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1674193500000,2023-01-20,DEVELOPMENT,LONG,2023-01-20T06:05:00.000Z,2023-01-20T06:05:00.331Z,1928.155,1928.502,1928.502,0.347,1926.43444789,1932.63710422,2.06755210917,2023-01-20T06:58:20.462Z,1926.365,1926.695,1926.365,0.33,STOP,-1.03358942709,-1.03358942709,0.0449807284603,0.0532030121573,0.05,-1.18177316771,-1.18358942709,0.335178976591,-1.03358942709,53.3355166667,true,false,false,false,,,,,0.00551666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-01-24,2023-01-24,DEVELOPMENT,SHORT,2023-01-24T07:15:00.000Z,2023-01-24T07:15:00.739Z,1938.115,1938.402,1938.115,0.287,1940.89620454,1933.24789205,2.78120454336,2023-01-24T07:30:12.215Z,1940.615,1940.945,1940.945,0.33,STOP,-1.0175447206,-1.0175447206,0.0550121350712,0.0395512082212,0.05,-1.16210806389,-1.1675447206,0,-1.0175447206,15.1912666667,true,false,false,false,,,,,0.0123166666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-01-26,2023-01-26,DEVELOPMENT,LONG,2023-01-26T08:00:00.000Z,2023-01-26T08:00:00.066Z,1942.835,1943.062,1943.062,0.227,1940.85996344,1946.91556398,2.20203655738,2023-01-26T08:03:45.606Z,1940.848,1941.185,1940.848,0.337,STOP,-1.00543289918,-1.00543289918,0.0967286393525,0.0467748819404,0.05,-1.19893642048,-1.15543289918,0,-1.00543289918,3.759,true,false,false,false,,,,,0.0011
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1675152900000,2023-01-31,DEVELOPMENT,SHORT,2023-01-31T08:35:00.000Z,2023-01-31T08:35:01.381Z,1906.725,1907.045,1906.725,0.32,1909.85748202,1900.46003597,3.13248201586,2023-01-31T12:46:59.792Z,1909.515,1909.865,1909.865,0.35,STOP,-1.00240000871,-1.00240000871,0.0383082805878,0.0287312104409,0.05,-1.11943949974,-1.15240000871,1.81645097121,-1.00240000871,251.973516667,true,false,false,false,,,,,0.0230166666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-01,2023-02-01,DEVELOPMENT,LONG,2023-02-01T08:00:00.000Z,2023-02-01T08:00:00.118Z,1924.855,1925.185,1925.185,0.33,1924.01382621,1927.23455413,1.17117378913,2023-02-01T08:00:18.893Z,1923.998,1924.345,1923.998,0.347,STOP,-1.01351311908,-1.01351311908,0.0939228669743,0.0794075148055,0.05,-1.23684350086,-1.16351311908,0,-1.01351311908,0.312916666667,true,false,false,false,,,,,0.00196666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-02,2023-02-02,DEVELOPMENT,SHORT,2023-02-02T07:30:00.000Z,2023-02-02T07:30:00.090Z,1956.828,1957.185,1956.828,0.357,1960.02728212,1951.2292563,3.19928211578,2023-02-02T13:20:52.243Z,1950.905,1951.215,1951.2292563,0.31,TARGET,1.75,1.75,0.0259433200938,0.0406341158095,0.05,1.6334225641,1.6,1.75445609261,-0.946149758118,350.869216667,false,true,false,false,,,,,0.0015
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-03,2023-02-03,DEVELOPMENT,LONG,2023-02-03T09:30:00.000Z,2023-02-03T09:30:00.032Z,1915.345,1915.652,1915.652,0.307,1913.2478158,1919.85932235,2.40418419784,2023-02-03T09:46:34.216Z,1913.215,1913.602,1913.215,0.387,STOP,-1.01364945422,-1.01364945422,0.0553202205219,0.0220448999072,0.05,-1.14101457465,-1.16364945422,0,-1.01364945422,16.5697333333,true,false,false,false,,,,,0.000533333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-07,2023-02-07,DEVELOPMENT,SHORT,2023-02-07T08:15:00.000Z,2023-02-07T08:15:00.087Z,1873.345,1873.652,1873.345,0.307,1878.00378309,1865.1921296,4.65878308548,2023-02-07T09:23:24.409Z,1877.788,1878.195,1878.195,0.407,STOP,-1.041044391,-1.041044391,0.0285482276294,0.00708339482534,0.05,-1.12667601345,-1.191044391,0.427794117784,-1.041044391,68.4053666667,true,false,false,false,,,,,0.00145
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-09,2023-02-09,DEVELOPMENT,SHORT,2023-02-09T09:30:00.000Z,2023-02-09T09:30:00.773Z,1879.945,1880.275,1879.945,0.33,1884.80395154,1871.4418348,4.85895154347,2023-02-09T10:43:28.234Z,1884.465,1884.835,1884.835,0.37,STOP,-1.00638994982,-1.00638994982,0.022638628728,0.0144064000996,0.05,-1.09343497865,-1.15638994982,0,-1.00638994982,73.4576833333,true,false,false,false,,,,,0.0128833333333
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1676001600000,2023-02-10,DEVELOPMENT,SHORT,2023-02-10T06:45:00.000Z,2023-02-10T06:45:00.195Z,1858.248,1858.615,1858.248,0.367,1859.9955493,1854.75290139,1.74754930372,2023-02-10T07:03:00.565Z,1859.705,1860.025,1860.025,0.32,STOP,-1.0168525696,-1.0168525696,0.0417727842325,0.068667590519,0.05,-1.17729294435,-1.1668525696,0.20771946132,-1.0168525696,18.0061666667,true,false,false,false,,,,,0.00325
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-10,2023-02-10,DEVELOPMENT,SHORT,2023-02-10T09:30:00.000Z,2023-02-10T09:30:00.179Z,1862.395,1862.725,1862.395,0.33,1867.82999675,1852.88375568,5.43499675237,2023-02-10T13:51:23.265Z,1867.475,1867.865,1867.865,0.39,STOP,-1.0064403438,-1.0064403438,0.0202392025261,0.00919963751185,0.05,-1.08587918384,-1.1564403438,0.298620233635,-1.0064403438,261.384766667,true,false,false,false,,,,,0.00298333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-13,2023-02-13,DEVELOPMENT,LONG,2023-02-13T10:00:00.000Z,2023-02-13T10:00:00.105Z,1856.968,1857.305,1857.305,0.337,1854.51064621,1862.19511913,2.79435379064,2023-02-13T10:14:51.212Z,1854.465,1854.815,1854.465,0.35,STOP,-1.01633515753,-1.01633515753,0.0368600426851,0.0322078042879,0.05,-1.1354030045,-1.16633515753,0,-1.01633515753,14.8517833333,true,false,false,false,,,,,0.00175
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1676473200000,2023-02-15,DEVELOPMENT,SHORT,2023-02-15T15:00:00.000Z,2023-02-15T15:00:00.077Z,1833.347,1833.655,1833.347,0.308,1839.28650311,1821.46799378,5.93950310879,2023-02-15T20:00:00.359Z,1835.318,1835.645,1835.645,0.327,SAME_DAY_20_UTC_FORCE_CLOSE,-0.386901051807,-0.386901051807,0.0222240813048,0.019025160511,0.05,-0.478150293623,-0.536901051807,0.429665571893,-0.831382677904,300.0047,false,false,false,true,,,,,0.00128333333333
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1676564100000,2023-02-16,DEVELOPMENT,SHORT,2023-02-16T16:15:00.000Z,2023-02-16T16:15:00.040Z,1832.805,1833.145,1832.805,0.34,1836.38409591,1825.64680818,3.57909590819,2023-02-16T16:29:35.646Z,1836.045,1836.385,1836.385,0.34,STOP,-1.0002526034,-1.0002526034,0.0279400168549,0.0279400168549,0.05,-1.10613263711,-1.1502526034,0.0586740353952,-1.0002526034,14.5934333333,true,false,false,false,,,,,0.000666666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-17,2023-02-17,DEVELOPMENT,LONG,2023-02-17T07:45:00.000Z,2023-02-17T07:45:00.068Z,1826.375,1826.755,1826.755,0.38,1821.78786481,1835.44748658,4.96713518794,2023-02-17T08:02:28.146Z,1821.785,1822.125,1821.785,0.34,STOP,-1.00057675339,-1.00057675339,0.0120793974252,0.0201323290421,0.05,-1.08278847986,-1.15057675339,0.0865690148807,-1.00057675339,17.4679666667,true,false,false,false,,,,,0.00113333333333
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1676620800000,2023-02-17,DEVELOPMENT,SHORT,2023-02-17T10:15:00.000Z,2023-02-17T10:15:00.298Z,1823.545,1823.903,1823.545,0.358,1826.18605315,1818.26289371,2.6410531469,2023-02-17T10:27:41.603Z,1825.895,1826.195,1826.195,0.3,STOP,-1.00338760813,-1.00338760813,0.0310482203269,0.0530091566557,0.05,-1.13744498511,-1.15338760813,0.0454364199906,-1.00338760813,12.6884166667,true,false,false,false,,,,,0.00496666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1676899800000,2023-02-20,DEVELOPMENT,LONG,2023-02-20T13:55:00.000Z,2023-02-20T13:55:00.203Z,1846.355,1846.665,1846.665,0.31,1844.33184126,1851.33131748,2.33315874082,2023-02-20T15:19:36.073Z,1844.325,1844.675,1844.325,0.35,STOP,-1.00293218762,-1.00293218762,0.0557184548679,0.0385743149086,0.05,-1.1472249574,-1.15293218762,0.120008979715,-1.00293218762,84.5978333333,true,false,false,false,,,,,0.00338333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-22,2023-02-22,DEVELOPMENT,SHORT,2023-02-22T08:30:00.000Z,2023-02-22T08:30:01.772Z,1836.185,1836.545,1836.185,0.36,1839.39446563,1830.56843515,3.20946562789,2023-02-22T11:26:55.521Z,1839.075,1839.405,1839.405,0.33,STOP,-1.00328228226,-1.00328228226,0.0249262678823,0.0342736183382,0.05,-1.11248216848,-1.15328228226,1.19646085835,-1.00328228226,176.895816667,true,false,false,false,,,,,0.0295333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-24,2023-02-24,DEVELOPMENT,LONG,2023-02-24T08:45:00.000Z,2023-02-24T08:45:00.405Z,1824.778,1825.115,1825.115,0.337,1822.59764645,1829.52036872,2.51735355212,2023-02-24T08:52:59.806Z,1822.534,1822.905,1822.534,0.371,STOP,-1.02528307866,-1.02528307866,0.0409159849293,0.0274097374769,0.05,-1.14360880107,-1.17528307866,0,-1.02528307866,7.99001666667,true,false,false,false,,,,,0.00675
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1677568500000,2023-02-28,DEVELOPMENT,SHORT,2023-02-28T07:35:00.000Z,2023-02-28T07:35:00.404Z,1811.575,1811.945,1811.575,0.37,1813.42510879,1807.87478242,1.85010879155,2023-02-28T08:07:17.226Z,1807.178,1807.636,1807.87478242,0.458,TARGET,2,2,0.0378356128677,0,0.05,1.91216438713,1.85,2.12906398694,-0.605369805883,32.2803666667,false,true,false,false,,,,,0.00673333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-02-28,2023-02-28,DEVELOPMENT,LONG,2023-02-28T09:15:00.000Z,2023-02-28T09:15:01.115Z,1812.405,1812.735,1812.735,0.33,1810.31089104,1816.97719069,2.42410896481,2023-02-28T09:37:58.600Z,1810.284,1810.675,1810.284,0.391,STOP,-1.01109316272,-1.01109316272,0.0453774981228,0.0202136128002,0.05,-1.12668427364,-1.16109316272,0,-1.01109316272,22.9580833333,true,false,false,false,,,,,0.0185833333333
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1677756600000,2023-03-02,DEVELOPMENT,LONG,2023-03-02T11:50:00.000Z,2023-03-02T11:50:00.558Z,1836.985,1837.325,1837.325,0.34,1834.45621628,1843.06256744,2.8687837191,2023-03-02T12:23:18.571Z,1834.405,1834.805,1834.405,0.4,STOP,-1.01785295997,-1.01785295997,0.0348579780811,0.0139431912324,0.05,-1.11665412928,-1.16785295997,0.0627443605461,-1.01785295997,33.3002166667,true,false,false,false,,,,,0.0093
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-03,2023-03-03,DEVELOPMENT,SHORT,2023-03-03T09:00:00.000Z,2023-03-03T09:00:00.025Z,1844.114,1844.495,1844.114,0.381,1845.7868158,1841.18657235,1.67281579891,2023-03-03T09:06:22.373Z,1845.485,1845.812,1845.812,0.327,STOP,-1.01505497563,-1.01505497563,0.0352698725339,0.0675507728191,0.05,-1.16787562099,-1.16505497563,0,-1.01505497563,6.37246666667,true,false,false,false,,,,,0.000416666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-06,2023-03-06,DEVELOPMENT,SHORT,2023-03-06T08:00:00.000Z,2023-03-06T08:00:00.019Z,1856.125,1856.475,1856.125,0.35,1857.85229938,1853.10222609,1.72729937579,2023-03-06T08:32:53.077Z,1852.785,1853.085,1853.10222609,0.3,TARGET,1.75,1.75,0.0521044592856,0.0810513811109,0.05,1.5668441596,1.6,1.75997284698,-0.747409521529,32.8843,false,true,false,false,,,,,0.000316666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-07,2023-03-07,DEVELOPMENT,SHORT,2023-03-07T07:45:00.000Z,2023-03-07T07:45:00.108Z,1849.698,1850.035,1849.698,0.337,1851.85617321,1845.92119688,2.15817321118,2023-03-07T09:16:41.844Z,1845.595,1845.915,1845.92119688,0.32,TARGET,1.75,1.75,0.0477255483787,0.0556025806355,0.05,1.59667187099,1.6,1.75287135453,-0.202486064481,91.6956,false,true,false,false,,,,,0.0018
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1678248000000,2023-03-08,DEVELOPMENT,SHORT,2023-03-08T06:30:00.000Z,2023-03-08T06:30:04.258Z,1811.685,1811.982,1811.685,0.297,1813.48452511,1808.08594978,1.79952510835,2023-03-08T06:50:45.753Z,1813.195,1813.505,1813.505,0.31,STOP,-1.01137794163,-1.01137794163,0.0794654096998,0.0722412815452,0.05,-1.21308463288,-1.16137794163,0,-1.01137794163,20.6915833333,true,false,false,false,,,,,0.0709666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-08,2023-03-08,DEVELOPMENT,SHORT,2023-03-08T09:00:00.000Z,2023-03-08T09:00:00.226Z,1813.215,1813.545,1813.215,0.33,1814.66982674,1810.6690532,1.45482674078,2023-03-08T09:14:04.739Z,1814.368,1814.695,1814.695,0.327,STOP,-1.01730326953,-1.01730326953,0.0756103781406,0.0776724793628,0.05,-1.22058612703,-1.16730326953,0.0824840488807,-1.01730326953,14.0752166667,true,false,false,false,,,,,0.00376666666667
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1678343400000,2023-03-09,DEVELOPMENT,SHORT,2023-03-09T06:30:00.000Z,2023-03-09T06:30:00.136Z,1814.205,1814.525,1814.205,0.32,1816.2861749,1810.04265019,2.08117490449,2023-03-09T08:35:17.451Z,1816.005,1816.295,1816.295,0.29,STOP,-1.00424043913,-1.00424043913,0.0576597381321,0.0720746726652,0.05,-1.18397484993,-1.15424043913,0.595817294032,-1.00424043913,125.288583333,true,false,false,false,,,,,0.00226666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-10,2023-03-10,DEVELOPMENT,SHORT,2023-03-10T08:30:00.000Z,2023-03-10T08:30:00.044Z,1833.395,1833.725,1833.395,0.33,1836.34069397,1828.24003554,2.94569397494,2023-03-10T08:43:35.002Z,1836.014,1836.355,1836.355,0.341,STOP,-1.00485658903,-1.00485658903,0.0373426435114,0.0336083791602,0.05,-1.12580761171,-1.15485658903,0.057711358154,-1.00485658903,13.5826333333,true,false,false,false,,,,,0.000733333333333
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1678455900000,2023-03-10,DEVELOPMENT,LONG,2023-03-10T14:10:00.000Z,2023-03-10T14:10:00.005Z,1844.828,1845.095,1845.095,0.267,1841.45289956,1852.37920089,3.64210044324,2023-03-10T14:35:13.537Z,1852.438,1852.705,1852.37920089,0.267,TARGET,2,2,0.047500062861,0.0475000628611,0.05,1.85499987428,1.85,2.01614428664,-0.48323763373,25.2255333333,false,true,false,false,,,,,8.33333333333e-05
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-13,2023-03-13,DEVELOPMENT,SHORT,2023-03-13T10:00:00.000Z,2023-03-13T10:00:00.127Z,1885.855,1886.175,1885.855,0.32,1894.04268254,1871.52655556,8.18768253708,2023-03-13T12:24:55.840Z,1893.675,1894.045,1894.045,0.37,STOP,-1.0002830426,-1.0002830426,0.0146561617963,0.00854942771448,0.05,-1.07348863211,-1.1502830426,0.57647569732,-1.0002830426,144.92855,true,false,false,false,,,,,0.00211666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1678716900000,2023-03-13,DEVELOPMENT,LONG,2023-03-13T14:45:00.000Z,2023-03-13T14:45:00.044Z,1909.535,1909.845,1909.845,0.31,1903.66025909,1922.21448182,6.18474091209,2023-03-13T15:50:15.413Z,1903.645,1903.952,1903.645,0.307,STOP,-1.00246721538,-1.00246721538,0.0210194738709,0.0215045386525,0.05,-1.0949912279,-1.15246721538,0.509318020718,-1.00246721538,65.25615,true,false,false,false,,,,,0.000733333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-14,2023-03-14,DEVELOPMENT,LONG,2023-03-14T09:00:00.000Z,2023-03-14T09:00:00.068Z,1904.275,1904.605,1904.605,0.33,1900.49072184,1911.80498678,4.11427816107,2023-03-14T12:30:01.660Z,1900.414,1900.772,1900.414,0.358,STOP,-1.01864770342,-1.01864770342,0.0267361601948,0.0199305921452,0.05,-1.11531445576,-1.16864770342,0.768056965595,-1.01864770342,210.026533333,true,false,false,false,,,,,0.00113333333333
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1678812300000,2023-03-14,DEVELOPMENT,LONG,2023-03-14T16:45:00.000Z,2023-03-14T16:45:00.075Z,1906.315,1906.645,1906.645,0.33,1901.9006855,1916.13362901,4.74431450368,2023-03-14T20:00:00.061Z,1902.395,1902.755,1902.395,0.36,SAME_DAY_20_UTC_FORCE_CLOSE,-0.89580907773,-0.89580907773,0.0231856467177,0.0168622885219,0.05,-0.985857012969,-1.04580907773,0.717279598003,-0.948503729361,194.999766667,false,false,false,true,,,,,0.00125
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1679315400000,2023-03-20,DEVELOPMENT,LONG,2023-03-20T12:30:00.000Z,2023-03-20T12:30:00.042Z,1986.065,1986.435,1986.435,0.37,1978.63847873,2002.02804254,7.79652126948,2023-03-20T12:38:39.869Z,1978.625,1978.942,1978.625,0.317,STOP,-1.00172881341,-1.00172881341,0.00897836324441,0.0157762668437,0.05,-1.0764834435,-1.15172881341,0,-1.00172881341,8.66378333333,true,false,false,false,,,,,0.0007
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1679406300000,2023-03-21,DEVELOPMENT,SHORT,2023-03-21T14:05:00.000Z,2023-03-21T14:05:00.081Z,1951.695,1951.992,1951.695,0.297,1957.1807032,1940.7235936,5.48570319929,2023-03-21T16:32:17.455Z,1940.355,1940.695,1940.7235936,0.34,TARGET,2,2,0.0260677610153,0.0182292035072,0.05,1.90570303548,1.85,2.00521238579,-0.636199202401,147.289566667,false,true,false,false,,,,,0.00135
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1679469300000,2023-03-22,DEVELOPMENT,SHORT,2023-03-22T07:35:00.000Z,2023-03-22T07:35:00.056Z,1937.075,1937.405,1937.075,0.33,1940.26574847,1930.69350306,3.19074847243,2023-03-22T07:45:38.841Z,1940.045,1940.416,1940.416,0.371,STOP,-1.04708974363,-1.04708974363,0.0344746697994,0.0216250201469,0.05,-1.15318943358,-1.19708974363,0,-1.04708974363,10.6464166667,true,false,false,false,,,,,0.000933333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-27,2023-03-27,DEVELOPMENT,LONG,2023-03-27T07:45:00.000Z,2023-03-27T07:45:00.088Z,1971.605,1971.935,1971.935,0.33,1965.69671804,1982.85199344,6.23828196423,2023-03-27T09:20:56.114Z,1965.664,1966.055,1965.664,0.391,STOP,-1.00524471897,-1.00524471897,0.0176330599724,0.00785472671497,0.05,-1.08073250566,-1.15524471897,0.0961803271222,-1.00524471897,95.9337666667,true,false,false,false,,,,,0.00146666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1679921100000,2023-03-27,DEVELOPMENT,SHORT,2023-03-27T13:05:00.000Z,2023-03-27T13:05:00.363Z,1947.205,1947.522,1947.205,0.317,1951.2130971,1939.18880579,4.00809710259,2023-03-27T14:19:43.379Z,1950.905,1951.215,1951.215,0.31,STOP,-1.0004747633,-1.0004747633,0.0306878792733,0.0324343439475,0.05,-1.11359698652,-1.1504747633,0.738255567234,-1.0004747633,74.7169333333,true,false,false,false,,,,,0.00605
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-30,2023-03-30,DEVELOPMENT,SHORT,2023-03-30T08:15:00.000Z,2023-03-30T08:15:00.313Z,1965.338,1965.675,1965.338,0.337,1968.50800639,1959.79048881,3.17000639168,2023-03-30T08:41:47.462Z,1968.165,1968.522,1968.522,0.357,STOP,-1.00441437858,-1.00441437858,0.0324920480508,0.026182912507,0.05,-1.11308933914,-1.15441437858,0.06403772577,-1.00441437858,26.7858166667,true,false,false,false,,,,,0.00521666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-03-31,2023-03-31,DEVELOPMENT,SHORT,2023-03-31T07:15:00.000Z,2023-03-31T07:15:00.036Z,1982.668,1982.965,1982.668,0.297,1984.40567144,1979.62707498,1.73767144009,2023-03-31T07:22:16.469Z,1979.304,1979.625,1979.62707498,0.321,TARGET,1.75,1.75,0.0822940382747,0.0684824514315,0.05,1.54922351029,1.6,1.75119411518,-0.2284666657,7.27388333333,false,true,false,false,,,,,0.0006
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1680617700000,2023-04-04,DEVELOPMENT,LONG,2023-04-04T14:35:00.000Z,2023-04-04T14:35:00.055Z,2019.148,2019.415,2019.415,0.267,2014.82667466,2028.59165068,4.58832533776,2023-04-04T20:00:00.018Z,2021.748,2022.075,2021.748,0.327,SAME_DAY_20_UTC_FORCE_CLOSE,0.508464380414,0.508464380414,0.0377043882604,0.0246277218117,0.05,0.396132270342,0.358464380414,1.18409214693,-0.860880541207,324.999383333,false,false,false,true,,,,,0.000916666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-04-05,2023-04-05,DEVELOPMENT,SHORT,2023-04-05T08:45:00.000Z,2023-04-05T08:45:02.057Z,2025.175,2025.495,2025.175,0.32,2028.44175372,2019.458181,3.26675371556,2023-04-05T12:15:46.505Z,2028.298,2028.682,2028.682,0.384,STOP,-1.07354282121,-1.07354282121,0.0367337150114,0.0171424003387,0.05,-1.17741893656,-1.22354282121,1.06313493529,-1.07354282121,210.7408,true,false,false,false,,,,,0.0342833333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-04-14,2023-04-14,DEVELOPMENT,LONG,2023-04-14T08:00:00.000Z,2023-04-14T08:00:00.571Z,2039.065,2039.405,2039.405,0.34,2036.45178658,2044.57312349,2.95321342049,2023-04-14T08:07:24.158Z,2035.383,2037.165,2035.383,1.782,STOP,-1.36190631266,-1.36190631266,0.0338614200065,0,0.05,-1.44576773267,-1.51190631266,0,-1.36190631266,7.39311666667,true,false,false,false,,,,,0.00951666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1681810200000,2023-04-18,DEVELOPMENT,SHORT,2023-04-18T09:50:00.000Z,2023-04-18T09:50:00.400Z,1999.735,2000.055,1999.735,0.32,2002.04517298,1995.11465404,2.31017298242,2023-04-18T10:17:37.390Z,2001.705,2002.055,2002.055,0.35,STOP,-1.00425380162,-1.00425380162,0.0519441621528,0.0389581216146,0.05,-1.14515608539,-1.15425380162,0,-1.00425380162,27.6165,true,false,false,false,,,,,0.00666666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1681892100000,2023-04-19,DEVELOPMENT,SHORT,2023-04-19T08:40:00.000Z,2023-04-19T08:40:00.133Z,1982.875,1983.175,1982.875,0.3,1987.40428832,1973.81642335,4.52928832353,2023-04-19T09:39:26.963Z,1973.564,1973.815,1973.81642335,0.251,TARGET,2,2,0.0309099333052,0.041728409962,0.05,1.87736165673,1.85,2.00031425532,-0.134678995115,59.4471666667,false,true,false,false,,,,,0.00221666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-04-20,2023-04-20,DEVELOPMENT,SHORT,2023-04-20T07:15:00.000Z,2023-04-20T07:15:00.081Z,1997.995,1998.355,1997.995,0.36,1999.54663464,1995.27963937,1.55163464385,2023-04-20T07:23:18.869Z,1999.345,1999.662,1999.662,0.317,STOP,-1.07435085096,-1.07435085096,0.0515585291401,0.079271238553,0.05,-1.25518061865,-1.22435085096,0.386688968551,-1.07435085096,8.31313333333,true,false,false,false,,,,,0.00135
