record_type,symbol,month,basis,timeframe,item_count,first_utc,last_utc,relative_path,bytes,sha256,contract_normalized_sha256
BARS,XAUUSD,2023-12,Ask,M15,1836,2023-12-01T00:00:00.000Z,2023-12-29T21:45:00.000Z,bars/XAUUSD/ask/M15/year=2023/month=12/bars.parquet,44353,59f736603883926e2d429d0b1cc72f2755417b4888475d4162bd0940d0896e1f,
BARS,XAUUSD,2023-12,Ask,H1,459,2023-12-01T00:00:00.000Z,2023-12-29T21:00:00.000Z,bars/XAUUSD/ask/H1/year=2023/month=12/bars.parquet,14372,be313446e3d25e981a872b926eb0517f09762fb27afe5af1519fa7110344b7b6,
BARS,XAUUSD,2023-12,Ask,H4,124,2023-12-01T00:00:00.000Z,2023-12-29T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2023/month=12/bars.parquet,6465,4086c90e20835dbb03741c80e98f659f403a120e6cb9a9904695e3170942cc00,
BARS,XAUUSD,2023-12,Mid,M5,5508,2023-12-01T00:00:00.000Z,2023-12-29T21:55:00.000Z,bars/XAUUSD/mid/M5/year=2023/month=12/bars.parquet,127871,193c43ec30acf9a181895f0c8e0f02a73642a66ba1650e35c40e1112a1bb4e2e,
BARS,XAUUSD,2023-12,Mid,M15,1836,2023-12-01T00:00:00.000Z,2023-12-29T21:45:00.000Z,bars/XAUUSD/mid/M15/year=2023/month=12/bars.parquet,48676,782fb3cfb839f296bcf45eebd65c8fa56addebc13922bad93896262ac9ddaa92,
BARS,XAUUSD,2023-12,Mid,H1,459,2023-12-01T00:00:00.000Z,2023-12-29T21:00:00.000Z,bars/XAUUSD/mid/H1/year=2023/month=12/bars.parquet,15859,7633cd9180624daca30827d3b0bf0028d2a523c37c9014d18ae2242ae3ca92b6,
BARS,XAUUSD,2023-12,Mid,H4,124,2023-12-01T00:00:00.000Z,2023-12-29T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2023/month=12/bars.parquet,6860,d5522460bafb94db8b29800beb017e1b8b232e1368b64215a78b6c0a87c9b255,
TICKS,XAUUSD,2024-01,Bid/Ask,TICK,3059497,2024-01-01T23:00:00.312Z,2024-01-31T23:59:58.924Z,normalized/XAUUSD/year=2024/month=01/ticks.parquet,32663653,0e09aaac292ccc685ba695b5a92daec6e34423809499f2680e1c656431a88b28,f12922a1cc4d710ba995bf20f111473066949ea8b8b65b38d58d5ca99b5b4ae9
BARS,XAUUSD,2024-01,Bid,M5,6054,2024-01-01T23:00:00.000Z,2024-01-31T23:55:00.000Z,bars/XAUUSD/bid/M5/year=2024/month=01/bars.parquet,127861,d0cb662c7e46b9e2e96ed8bd147e301f5bf328cfc3e38b3ab54f6a5d7e388eb5,
BARS,XAUUSD,2024-01,Bid,M15,2018,2024-01-01T23:00:00.000Z,2024-01-31T23:45:00.000Z,bars/XAUUSD/bid/M15/year=2024/month=01/bars.parquet,47454,d52b6d04ddf4784de233545e6cf7c4372429627e0f5f41bdd8388d8075905dfb,
BARS,XAUUSD,2024-01,Bid,H1,505,2024-01-01T23:00:00.000Z,2024-01-31T23:00:00.000Z,bars/XAUUSD/bid/H1/year=2024/month=01/bars.parquet,14968,9e61c8a21c5ed6d68a37acbe5e22de432265bc4139dd84f08a5c59cce2bd6700,
BARS,XAUUSD,2024-01,Bid,H4,137,2024-01-01T20:00:00.000Z,2024-01-31T20:00:00.000Z,bars/XAUUSD/bid/H4/year=2024/month=01/bars.parquet,6585,98ccf80bc2a5d9e6f17bc3a2230e1c313fcaa5e4f6432a4bcbe6c737e2cb3ed9,
BARS,XAUUSD,2024-01,Ask,M5,6054,2024-01-01T23:00:00.000Z,2024-01-31T23:55:00.000Z,bars/XAUUSD/ask/M5/year=2024/month=01/bars.parquet,128554,376847721a2a5cf8f142c73b7449d9877c7c11640f67d7036726427c7788b42b,
BARS,XAUUSD,2024-01,Ask,M15,2018,2024-01-01T23:00:00.000Z,2024-01-31T23:45:00.000Z,bars/XAUUSD/ask/M15/year=2024/month=01/bars.parquet,47701,7e7144f7a9624a11e11ce3f4d9035e39233bce4965b20baabbc51201fe17dfc3,
BARS,XAUUSD,2024-01,Ask,H1,505,2024-01-01T23:00:00.000Z,2024-01-31T23:00:00.000Z,bars/XAUUSD/ask/H1/year=2024/month=01/bars.parquet,15151,ebd8228ddfb74adae0607494308f86ab924ab10e98830a50220b02fb2790cc78,
BARS,XAUUSD,2024-01,Ask,H4,137,2024-01-01T20:00:00.000Z,2024-01-31T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2024/month=01/bars.parquet,6691,3537268b5748cf235a588dfa3c000b4dd70d5952d02096b930d58edeebbc8c27,
BARS,XAUUSD,2024-01,Mid,M5,6054,2024-01-01T23:00:00.000Z,2024-01-31T23:55:00.000Z,bars/XAUUSD/mid/M5/year=2024/month=01/bars.parquet,138038,aadb7e56697b1d153eb7d634a34d9257309857e00c5635faa12e3279fca61033,
BARS,XAUUSD,2024-01,Mid,M15,2018,2024-01-01T23:00:00.000Z,2024-01-31T23:45:00.000Z,bars/XAUUSD/mid/M15/year=2024/month=01/bars.parquet,51828,90ebec312b75768b0bb09236b904c0f2703ee20d18472cdb662ee9651f42075e,
BARS,XAUUSD,2024-01,Mid,H1,505,2024-01-01T23:00:00.000Z,2024-01-31T23:00:00.000Z,bars/XAUUSD/mid/H1/year=2024/month=01/bars.parquet,16635,1f5e327ee12f49801e3f6e60a16a1db0d37d0c1d3066f11b79c5fdebfa2a86a2,
BARS,XAUUSD,2024-01,Mid,H4,137,2024-01-01T20:00:00.000Z,2024-01-31T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2024/month=01/bars.parquet,7140,8f29f576d79edffd23cdc84964803fdd7e49e963ab1637b2701e90b072f0eed3,
TICKS,XAUUSD,2024-02,Bid/Ask,TICK,2126396,2024-02-01T00:00:00.080Z,2024-02-29T23:59:59.997Z,normalized/XAUUSD/year=2024/month=02/ticks.parquet,22963540,38a66ac595a2b1221f68bb41fa3ac9f040479d2a91ff2afea6c1a8e5bc83f7ee,739dddfe57b50eb47453c35048ad7ffb1fc8bbf982113862420d353df8faf4c4
BARS,XAUUSD,2024-02,Bid,M5,5764,2024-02-01T00:00:00.000Z,2024-02-29T23:55:00.000Z,bars/XAUUSD/bid/M5/year=2024/month=02/bars.parquet,118987,93d967f131ff402c35d6ebd387404963355ca6114cc0cad6df1d0c169abc601e,
BARS,XAUUSD,2024-02,Bid,M15,1922,2024-02-01T00:00:00.000Z,2024-02-29T23:45:00.000Z,bars/XAUUSD/bid/M15/year=2024/month=02/bars.parquet,44589,5a461cb43ff39a05861ead13cfca1c3c01e8e81867eb88586fde99e7ef1a9443,
BARS,XAUUSD,2024-02,Bid,H1,481,2024-02-01T00:00:00.000Z,2024-02-29T23:00:00.000Z,bars/XAUUSD/bid/H1/year=2024/month=02/bars.parquet,14190,2efe50f5744bc5243508e68cec57987e047bc2127ac6ca177ad3a1f3fa5d0e16,
BARS,XAUUSD,2024-02,Bid,H4,130,2024-02-01T00:00:00.000Z,2024-02-29T20:00:00.000Z,bars/XAUUSD/bid/H4/year=2024/month=02/bars.parquet,6329,1a3075bd9f5dc4cd0608fb1bf31d357f112acca1f4e0f0ae582dec5608d7f33b,
BARS,XAUUSD,2024-02,Ask,M5,5764,2024-02-01T00:00:00.000Z,2024-02-29T23:55:00.000Z,bars/XAUUSD/ask/M5/year=2024/month=02/bars.parquet,119562,73e901ef7cc21dcd0633de38ab94c50ed11e1c5dfb07f0730d7ae748f4b6ab0a,
BARS,XAUUSD,2024-02,Ask,M15,1922,2024-02-01T00:00:00.000Z,2024-02-29T23:45:00.000Z,bars/XAUUSD/ask/M15/year=2024/month=02/bars.parquet,44721,ecb9f69325e264963d8a8081ab0243c3542c4a70c257099bc707a4b4957090bd,
BARS,XAUUSD,2024-02,Ask,H1,481,2024-02-01T00:00:00.000Z,2024-02-29T23:00:00.000Z,bars/XAUUSD/ask/H1/year=2024/month=02/bars.parquet,14246,be1cdd4191bebc5218fd501993de95e41219475a3b4dcfc6d33ae594dcf8be43,
BARS,XAUUSD,2024-02,Ask,H4,130,2024-02-01T00:00:00.000Z,2024-02-29T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2024/month=02/bars.parquet,6363,a2d1b37907d9f2534d9f980a80f43ae4a9fcd8ce78873926e5f04efba7c1796c,
BARS,XAUUSD,2024-02,Mid,M5,5764,2024-02-01T00:00:00.000Z,2024-02-29T23:55:00.000Z,bars/XAUUSD/mid/M5/year=2024/month=02/bars.parquet,129088,00cf7491a70dd481c41ce86d710f620391576421edce1b7a22705e58245e71e7,
BARS,XAUUSD,2024-02,Mid,M15,1922,2024-02-01T00:00:00.000Z,2024-02-29T23:45:00.000Z,bars/XAUUSD/mid/M15/year=2024/month=02/bars.parquet,48669,1cc372bdd0396cfb31d907592d9365e787953abfa42b661deaf0e9881ab53f94,
BARS,XAUUSD,2024-02,Mid,H1,481,2024-02-01T00:00:00.000Z,2024-02-29T23:00:00.000Z,bars/XAUUSD/mid/H1/year=2024/month=02/bars.parquet,15798,aa100a4e7a19959c6e118a3899ab410b69794cce1c0bd2b2488955b7da65c69a,
BARS,XAUUSD,2024-02,Mid,H4,130,2024-02-01T00:00:00.000Z,2024-02-29T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2024/month=02/bars.parquet,6880,d79067d932311c5e2a0921137c88ba9fbe9897e722be52061f32a6c07a040dec,
TICKS,XAUUSD,2024-03,Bid/Ask,TICK,2733576,2024-03-01T00:00:00.098Z,2024-03-31T23:59:59.620Z,normalized/XAUUSD/year=2024/month=03/ticks.parquet,29751718,38983cbb2c6b5a6c2790e83312b803405eacb7c7a6b95bc32c04aecf8a24f7e2,6197f5bf5ae3ca9cbb9cc34762f820342d5a752225ccfcb6714c5a87a9af46a5
BARS,XAUUSD,2024-03,Bid,M5,5532,2024-03-01T00:00:00.000Z,2024-03-31T23:55:00.000Z,bars/XAUUSD/bid/M5/year=2024/month=03/bars.parquet,119479,7214be8b6d11faeb167ff01c2d40da5238b8ee90ccf83665f600192d6aa93b6a,
BARS,XAUUSD,2024-03,Bid,M15,1844,2024-03-01T00:00:00.000Z,2024-03-31T23:45:00.000Z,bars/XAUUSD/bid/M15/year=2024/month=03/bars.parquet,45009,2739f978207c4929e3bae420c5637e0d418e5ac36bd0fb1f679e70d38a82e948,
BARS,XAUUSD,2024-03,Bid,H1,461,2024-03-01T00:00:00.000Z,2024-03-31T23:00:00.000Z,bars/XAUUSD/bid/H1/year=2024/month=03/bars.parquet,14453,61166153762708af75b39bbe6756a1edb6e461a4aabcf5744e98a442709a6e71,
BARS,XAUUSD,2024-03,Bid,H4,125,2024-03-01T00:00:00.000Z,2024-03-31T20:00:00.000Z,bars/XAUUSD/bid/H4/year=2024/month=03/bars.parquet,6376,163bf3396a449e9a3b44f8dee9b6bf2356915ee24bb69f691b53dbcfc729fe2c,
BARS,XAUUSD,2024-03,Ask,M5,5532,2024-03-01T00:00:00.000Z,2024-03-31T23:55:00.000Z,bars/XAUUSD/ask/M5/year=2024/month=03/bars.parquet,119859,61c4bca7245f806a86ac8a3780b37b49abc23b00f67b640c5775296fac1d79b8,
BARS,XAUUSD,2024-03,Ask,M15,1844,2024-03-01T00:00:00.000Z,2024-03-31T23:45:00.000Z,bars/XAUUSD/ask/M15/year=2024/month=03/bars.parquet,45242,c5c327f20fc396ec5613f43d7683ddc148dacfaaa31d0ed3883e1ca4a51a8907,
BARS,XAUUSD,2024-03,Ask,H1,461,2024-03-01T00:00:00.000Z,2024-03-31T23:00:00.000Z,bars/XAUUSD/ask/H1/year=2024/month=03/bars.parquet,14548,67c979bc6af2a646474bab8c23a00bafcb9daac7342bda241419da6a8a1e24ae,
BARS,XAUUSD,2024-03,Ask,H4,125,2024-03-01T00:00:00.000Z,2024-03-31T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2024/month=03/bars.parquet,6383,a8ea14da112378598de3808d35f041122a0824ff3e148bf3ea670286369f0322,
BARS,XAUUSD,2024-03,Mid,M5,5532,2024-03-01T00:00:00.000Z,2024-03-31T23:55:00.000Z,bars/XAUUSD/mid/M5/year=2024/month=03/bars.parquet,130316,741836625734a13cfde89bdd1c18401864fbcd2ff890299f6455f7f706697031,
BARS,XAUUSD,2024-03,Mid,M15,1844,2024-03-01T00:00:00.000Z,2024-03-31T23:45:00.000Z,bars/XAUUSD/mid/M15/year=2024/month=03/bars.parquet,49398,7bd252c48262d77cfd5c003dc9d41f95333f28b0ff4a6457dd3043ab1da8340f,
BARS,XAUUSD,2024-03,Mid,H1,461,2024-03-01T00:00:00.000Z,2024-03-31T23:00:00.000Z,bars/XAUUSD/mid/H1/year=2024/month=03/bars.parquet,15952,99578d5574031a9e8b286be9804e2854b6bcb18388be037acbccd16bc35a95cf,
BARS,XAUUSD,2024-03,Mid,H4,125,2024-03-01T00:00:00.000Z,2024-03-31T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2024/month=03/bars.parquet,6836,bca4ed0f7ea3b504a7007af2e712383829adf59ad5cef8d7b50212b4ccdf9326,
TICKS,XAUUSD,2024-04,Bid/Ask,TICK,5252627,2024-04-01T00:00:00.072Z,2024-04-30T23:59:58.592Z,normalized/XAUUSD/year=2024/month=04/ticks.parquet,58113728,d1f656041caff0fbce381b401cf64f15924fb11015c3d9e34cf4619f2560c408,0f298230738e3b3796d3762850824482766ea817a278f68765741aa595edb6c2
BARS,XAUUSD,2024-04,Bid,M5,6072,2024-04-01T00:00:00.000Z,2024-04-30T23:55:00.000Z,bars/XAUUSD/bid/M5/year=2024/month=04/bars.parquet,132758,4b01742c3d7c40537dda3894f22629e32af91819811558a728435dc6837fda16,
BARS,XAUUSD,2024-04,Bid,M15,2024,2024-04-01T00:00:00.000Z,2024-04-30T23:45:00.000Z,bars/XAUUSD/bid/M15/year=2024/month=04/bars.parquet,48841,a1611fd3967b0e97b753b8b0114a248c303263dc6fee523454f6fe32a6a1e075,
BARS,XAUUSD,2024-04,Bid,H1,506,2024-04-01T00:00:00.000Z,2024-04-30T23:00:00.000Z,bars/XAUUSD/bid/H1/year=2024/month=04/bars.parquet,15505,bbf17245d3c57faff78c00a0d7b0f1b739ed371ebd14afa60932c84046775c5b,
BARS,XAUUSD,2024-04,Bid,H4,136,2024-04-01T00:00:00.000Z,2024-04-30T20:00:00.000Z,bars/XAUUSD/bid/H4/year=2024/month=04/bars.parquet,6799,943ec5bf544334d45f752dfdfef64d1892972276b874fcb8308997240d591974,
BARS,XAUUSD,2024-04,Ask,M5,6072,2024-04-01T00:00:00.000Z,2024-04-30T23:55:00.000Z,bars/XAUUSD/ask/M5/year=2024/month=04/bars.parquet,133092,505a3d5d10afeb0c72ea0f38827d1590415d41e908f5264b7db2cf0af46a3454,
BARS,XAUUSD,2024-04,Ask,M15,2024,2024-04-01T00:00:00.000Z,2024-04-30T23:45:00.000Z,bars/XAUUSD/ask/M15/year=2024/month=04/bars.parquet,48845,a5490d25736b3ed49de8a4ebdbe470e9efc9e11211b9659bda7845370bfaa35c,
BARS,XAUUSD,2024-04,Ask,H1,506,2024-04-01T00:00:00.000Z,2024-04-30T23:00:00.000Z,bars/XAUUSD/ask/H1/year=2024/month=04/bars.parquet,15573,7909b7f72da2111daa3c93c0f372f0de970d0f509e82d1f060bef45ddb53cf40,
BARS,XAUUSD,2024-04,Ask,H4,136,2024-04-01T00:00:00.000Z,2024-04-30T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2024/month=04/bars.parquet,6859,e5de255c746ea3b6f5bd92237301cd3f77d8e4ff062ab2a42ec90360362da9a7,
BARS,XAUUSD,2024-04,Mid,M5,6072,2024-04-01T00:00:00.000Z,2024-04-30T23:55:00.000Z,bars/XAUUSD/mid/M5/year=2024/month=04/bars.parquet,143070,980a36fc05fcfa3141d3c88dd529fdfefa3f0b55c7a15303ba208a860309c847,
BARS,XAUUSD,2024-04,Mid,M15,2024,2024-04-01T00:00:00.000Z,2024-04-30T23:45:00.000Z,bars/XAUUSD/mid/M15/year=2024/month=04/bars.parquet,53769,f78726450af0fcddaea204603e9d92453c53e21b41b883c0689d817a41423e60,
BARS,XAUUSD,2024-04,Mid,H1,506,2024-04-01T00:00:00.000Z,2024-04-30T23:00:00.000Z,bars/XAUUSD/mid/H1/year=2024/month=04/bars.parquet,17353,21c986cb7b9179c5b2d917ff2dc68b246b2fce3321a7dd6e3a642675a5a16029,
BARS,XAUUSD,2024-04,Mid,H4,136,2024-04-01T00:00:00.000Z,2024-04-30T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2024/month=04/bars.parquet,7349,d5cd3d28bb0f99d7d9f79212d2f8b294523b68a7f2c6683aa6590bc05512b04a,
TICKS,XAUUSD,2024-05,Bid/Ask,TICK,5054706,2024-05-01T00:00:00.203Z,2024-05-31T20:59:58.145Z,normalized/XAUUSD/year=2024/month=05/ticks.parquet,55139505,c534e79c33fcb05e0db0ae2e2d8e80ce54b05bcc3658bd98ae878a6e1e794992,bd562957ea8c2bc21c8373db42f8566b28c09a39568439c6ac35e9fbdc8aace0
BARS,XAUUSD,2024-05,Bid,M5,6294,2024-05-01T00:00:00.000Z,2024-05-31T20:55:00.000Z,bars/XAUUSD/bid/M5/year=2024/month=05/bars.parquet,137657,b7de86816ba361405e144ebf39304210df3c44cb71a775207000fea29d362676,
BARS,XAUUSD,2024-05,Bid,M15,2098,2024-05-01T00:00:00.000Z,2024-05-31T20:45:00.000Z,bars/XAUUSD/bid/M15/year=2024/month=05/bars.parquet,50120,4b242ac08830b54c1ed21ab0457ba8bbdeb7429978b87d6c7d1dd491fe85b293,
BARS,XAUUSD,2024-05,Bid,H1,525,2024-05-01T00:00:00.000Z,2024-05-31T20:00:00.000Z,bars/XAUUSD/bid/H1/year=2024/month=05/bars.parquet,16075,46ef8f961f567f3433672331ffc8ee3e76d24afb9aad11c2a82ca4837535553c,
BARS,XAUUSD,2024-05,Bid,H4,142,2024-05-01T00:00:00.000Z,2024-05-31T20:00:00.000Z,bars/XAUUSD/bid/H4/year=2024/month=05/bars.parquet,7043,c07c315f72bbca0254317971aab5b33519935bf2b7f5f55a807c77497dced545,
BARS,XAUUSD,2024-05,Ask,M5,6294,2024-05-01T00:00:00.000Z,2024-05-31T20:55:00.000Z,bars/XAUUSD/ask/M5/year=2024/month=05/bars.parquet,137724,f88a4cc15050b9c1d4eeab9c99f1fae5dfce38b8386113ca3c36e5cfe2d2d7f4,
BARS,XAUUSD,2024-05,Ask,M15,2098,2024-05-01T00:00:00.000Z,2024-05-31T20:45:00.000Z,bars/XAUUSD/ask/M15/year=2024/month=05/bars.parquet,50168,a98dd98546b0c341925ca5001062b16670d6949dec6919dfd975489c83d496ab,
BARS,XAUUSD,2024-05,Ask,H1,525,2024-05-01T00:00:00.000Z,2024-05-31T20:00:00.000Z,bars/XAUUSD/ask/H1/year=2024/month=05/bars.parquet,15980,8f8c98097b72b9adf05a152a98f0c587cf790d441cf223a7a732ddaa09c7cda8,
BARS,XAUUSD,2024-05,Ask,H4,142,2024-05-01T00:00:00.000Z,2024-05-31T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2024/month=05/bars.parquet,7046,d1fc97df050343044401d3f4643550c7424358f388b94f6c5e58beb1b290b28f,
BARS,XAUUSD,2024-05,Mid,M5,6294,2024-05-01T00:00:00.000Z,2024-05-31T20:55:00.000Z,bars/XAUUSD/mid/M5/year=2024/month=05/bars.parquet,147783,d864a6c3a049937189725763dedda3fc8f14acc186a5874c9b99bb1fc8d6bc71,
BARS,XAUUSD,2024-05,Mid,M15,2098,2024-05-01T00:00:00.000Z,2024-05-31T20:45:00.000Z,bars/XAUUSD/mid/M15/year=2024/month=05/bars.parquet,54498,737142a1795b87875abc7f7f54a22a391d7b497103fe0a96a44315c2fa366692,
BARS,XAUUSD,2024-05,Mid,H1,525,2024-05-01T00:00:00.000Z,2024-05-31T20:00:00.000Z,bars/XAUUSD/mid/H1/year=2024/month=05/bars.parquet,17750,0262b6353578d430503fb5ed230b0e920216b098fa24b1bb2c03843e8cb72b4d,
BARS,XAUUSD,2024-05,Mid,H4,142,2024-05-01T00:00:00.000Z,2024-05-31T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2024/month=05/bars.parquet,7534,1285da9d42265e0dd3f9bd8e9d5d2b8756952abcc73076f132814cf588ea3816,
TICKS,XAUUSD,2024-06,Bid/Ask,TICK,4639089,2024-06-02T22:00:01.677Z,2024-06-30T23:59:59.978Z,normalized/XAUUSD/year=2024/month=06/ticks.parquet,50342115,a69b180f6d165ef38451d4b292ead84ab55322234469b46cf45b90fe6b2923ff,fa782a89f9aff72dd79764fecad6e1ad431c7935a9a4e005b9efc243a67ee657
BARS,XAUUSD,2024-06,Bid,M5,5514,2024-06-02T22:00:00.000Z,2024-06-30T23:55:00.000Z,bars/XAUUSD/bid/M5/year=2024/month=06/bars.parquet,120772,a9dea13ff2f3b7fb349072e398e1974f611ac32ec365545cc61dc644b8983d7c,
BARS,XAUUSD,2024-06,Bid,M15,1838,2024-06-02T22:00:00.000Z,2024-06-30T23:45:00.000Z,bars/XAUUSD/bid/M15/year=2024/month=06/bars.parquet,44765,1e5f8aa80e7ffbd8599627d632e74c428dba89e97e51035d93cc7458f4ca0b62,
BARS,XAUUSD,2024-06,Bid,H1,460,2024-06-02T22:00:00.000Z,2024-06-30T23:00:00.000Z,bars/XAUUSD/bid/H1/year=2024/month=06/bars.parquet,14457,c6084e26fcd551273e6d43613d2c597648e4da87e284878144411e84428e5f84,
BARS,XAUUSD,2024-06,Bid,H4,125,2024-06-02T20:00:00.000Z,2024-06-30T20:00:00.000Z,bars/XAUUSD/bid/H4/year=2024/month=06/bars.parquet,6589,2ab9b726b24e75850779d551a785e42b7994ecd48b66516404d27119f5e24d09,
BARS,XAUUSD,2024-06,Ask,M5,5514,2024-06-02T22:00:00.000Z,2024-06-30T23:55:00.000Z,bars/XAUUSD/ask/M5/year=2024/month=06/bars.parquet,120835,aacf8fb8339f5c9b453ab06f6b71180efdd10dadb34825050b18097d198c4344,
BARS,XAUUSD,2024-06,Ask,M15,1838,2024-06-02T22:00:00.000Z,2024-06-30T23:45:00.000Z,bars/XAUUSD/ask/M15/year=2024/month=06/bars.parquet,44671,0ce57810e22d4342a151bc5564593691529c1df39cf0525a548aa805241dae78,
BARS,XAUUSD,2024-06,Ask,H1,460,2024-06-02T22:00:00.000Z,2024-06-30T23:00:00.000Z,bars/XAUUSD/ask/H1/year=2024/month=06/bars.parquet,14404,cf1bbdd9b0bbc377074373491f9a21e064419c97a36942c73526d47be5433522,
BARS,XAUUSD,2024-06,Ask,H4,125,2024-06-02T20:00:00.000Z,2024-06-30T20:00:00.000Z,bars/XAUUSD/ask/H4/year=2024/month=06/bars.parquet,6633,592c1bb9ff7dd1821ff1c649cc822cc832764571606deb5d868596473686c66f,
BARS,XAUUSD,2024-06,Mid,M5,5514,2024-06-02T22:00:00.000Z,2024-06-30T23:55:00.000Z,bars/XAUUSD/mid/M5/year=2024/month=06/bars.parquet,130659,b91b908a090b594c0e747082d37fdea57b1c77c4493925457b0537461b428439,
BARS,XAUUSD,2024-06,Mid,M15,1838,2024-06-02T22:00:00.000Z,2024-06-30T23:45:00.000Z,bars/XAUUSD/mid/M15/year=2024/month=06/bars.parquet,49133,0c996586ed1203d2289e7c6b33be836fa14a036bde810468307e053697907df9,
BARS,XAUUSD,2024-06,Mid,H1,460,2024-06-02T22:00:00.000Z,2024-06-30T23:00:00.000Z,bars/XAUUSD/mid/H1/year=2024/month=06/bars.parquet,16163,af8b6c0d75bca22e75e7b2bb8628f41dd8e149a1feaa3b1ab298e4ff4c693848,
BARS,XAUUSD,2024-06,Mid,H4,125,2024-06-02T20:00:00.000Z,2024-06-30T20:00:00.000Z,bars/XAUUSD/mid/H4/year=2024/month=06/bars.parquet,7080,946149e4c1eba07c07ee717acbac7ec7ebafebab47a23f4d78bc2c4273446e32,
