signal_id,signal_index,signal_time_utc,signal_regime,direction,side_sign,macro_available_utc,entry_time_utc,exit_time_utc,entry_index,exit_index,entry,stop,target,exit,entry_spread_pips,stop_pips,net_pips,r,stress_r,pnl_usd_001_lot,exit_reason,target_hit,range_atr,atr_ratio_126,efficiency_24,hour_sin,hour_cos,weekday_sin,weekday_cos,side_return_1_atr,side_return_3_atr,side_return_6_atr,side_return_24_atr,side_body_atr,side_ema20_distance_atr,side_ema_slope_6_atr,side_rsi_centered,side_prior24_location,side_macro_pressure_clipped,side_real_yield_delta_clipped,side_dollar_delta_clipped
2019-07-30T16:00:00+00:00,4631,2019-07-30 16:00:00+00:00,chop,LONG,1.0,2019-07-30 00:00:00+00:00,2019-07-30 20:00:00+00:00,2019-07-31 08:30:00+00:00,230246,230396,1.11588,1.114646517857143,1.1177302232142856,1.114636517857143,0.700000000000145,12.33482142857111,-12.434821428570775,-1.0081071299312072,-1.0486427795873792,-1.2434821428570775,STOP,False,0.8938110749185049,0.9264661502866656,0.08657786885246989,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494745,0.6353963083606063,0.8664495114006796,0.6536373507057331,1.0275787187840733,0.641476655808937,0.8195935257702206,0.19417791102633453,0.2709640616086685,0.313657407407415,0.4855481208088578,-0.020000000000000018,0.8783221812132869
2019-07-30T16:00:00+00:00,4631,2019-07-30 16:00:00+00:00,chop,SHORT,-1.0,2019-07-30 00:00:00+00:00,2019-07-30 20:00:00+00:00,2019-07-31 13:40:00+00:00,230246,230458,1.1157899999999998,1.1170234821428568,1.1139397767857142,1.1139497767857143,0.700000000000145,12.33482142857111,18.402232142855635,1.491892870068682,1.45135722041251,1.8402232142855635,TARGET,True,0.8938110749185049,0.9264661502866656,0.08657786885246989,-0.8660254037844385,-0.5000000000000004,0.9510565162951535,0.30901699437494745,-0.6353963083606063,-0.8664495114006796,-0.6536373507057331,-1.0275787187840733,-0.641476655808937,-0.8195935257702206,-0.19417791102633453,-0.2709640616086685,-0.313657407407415,-0.4855481208088578,0.020000000000000018,-0.8783221812132869
2019-07-30T20:00:00+00:00,4632,2019-07-30 20:00:00+00:00,compression,LONG,1.0,2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,2019-07-31 08:30:00+00:00,230294,230396,1.11576,1.1145934821428574,1.1175097767857143,1.1145834821428573,0.700000000000145,11.665178571428147,-11.765178571427892,-1.0085725220053363,-1.051435132032127,-1.1765178571427892,STOP,False,0.30218140068885535,0.87979797979795,0.10526315789473197,-0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,-0.080367393800188,0.3696900114810646,0.9354764638346965,1.2987370838117005,-0.07393800229612726,0.7113917832515338,0.27486300721936513,0.2518309859155112,0.28472222222224497,0.4855481208088578,-0.020000000000000018,0.8783221812132869
2019-07-30T20:00:00+00:00,4632,2019-07-30 20:00:00+00:00,compression,SHORT,-1.0,2019-07-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,2019-07-31 13:40:00+00:00,230294,230458,1.11567,1.1168365178571427,1.1139202232142857,1.1139302232142858,0.700000000000145,11.665178571428147,17.39776785714131,1.491427477994564,1.4485648679677734,1.739776785714131,TARGET,True,0.30218140068885535,0.87979797979795,0.10526315789473197,-0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.080367393800188,-0.3696900114810646,-0.9354764638346965,-1.2987370838117005,0.07393800229612726,-0.7113917832515338,-0.27486300721936513,-0.2518309859155112,-0.28472222222224497,-0.4855481208088578,0.020000000000000018,-0.8783221812132869
2019-07-31T00:00:00+00:00,4633,2019-07-31 00:00:00+00:00,compression,LONG,1.0,2019-07-31 00:00:00+00:00,2019-07-31 04:00:00+00:00,2019-07-31 08:40:00+00:00,230342,230398,1.1154700000000002,1.114414642857143,1.1170530357142858,1.114404642857143,0.700000000000145,10.553571428571098,-10.653571428571595,-1.0094754653130762,-1.0568527918782216,-1.0653571428571595,STOP,False,0.8065989847716757,0.7979746835442834,0.06360517286882487,0.0,1.0,0.5877852522924732,-0.8090169943749473,-0.20253807106606064,0.451269035533125,0.7888324873096297,0.8563451776649307,-0.20253807106606064,0.5281860418798205,0.3500065208167055,0.4225352112675989,0.21875,0.221367677818955,-0.06,0.7820515167284325
2019-07-31T00:00:00+00:00,4633,2019-07-31 00:00:00+00:00,compression,SHORT,-1.0,2019-07-31 00:00:00+00:00,2019-07-31 04:00:00+00:00,2019-07-31 14:00:00+00:00,230342,230462,1.11538,1.1164353571428571,1.1137969642857144,1.1138069642857145,0.700000000000145,10.553571428571098,15.730357142855755,1.4905245346868863,1.443147208121741,1.5730357142855755,TARGET,True,0.8065989847716757,0.7979746835442834,0.06360517286882487,0.0,1.0,0.5877852522924732,-0.8090169943749473,0.20253807106606064,-0.451269035533125,-0.7888324873096297,-0.8563451776649307,0.20253807106606064,-0.5281860418798205,-0.3500065208167055,-0.4225352112675989,-0.21875,-0.221367677818955,0.06,-0.7820515167284325
2019-07-31T04:00:00+00:00,4634,2019-07-31 04:00:00+00:00,compression,LONG,1.0,2019-07-31 00:00:00+00:00,2019-07-31 08:00:00+00:00,2019-07-31 13:35:00+00:00,230390,230457,1.11531,1.1142736607142858,1.1168645089285714,1.1142636607142857,0.700000000000145,10.363392857142472,-10.463392857142928,-1.0096493495305001,-1.0578960971827807,-1.0463392857142928,STOP,False,0.97337813388471,0.786302205060433,0.09184502844756161,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,-0.11217368829164447,-0.4088911863531856,0.6223830447143189,1.226673559059075,-0.11217368829164447,0.385161750853607,0.3817583988522164,0.36869679109362496,0.18287037037033982,0.221367677818955,-0.06,0.7820515167284325
2019-07-31T04:00:00+00:00,4634,2019-07-31 04:00:00+00:00,compression,SHORT,-1.0,2019-07-31 00:00:00+00:00,2019-07-31 08:00:00+00:00,2019-07-31 14:00:00+00:00,230390,230462,1.1152199999999999,1.116256339285714,1.1136654910714285,1.1136754910714286,0.700000000000145,10.363392857142472,15.445089285712754,1.490350650469452,1.4421039028171714,1.5445089285712754,TARGET,True,0.97337813388471,0.786302205060433,0.09184502844756161,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,0.11217368829164447,0.4088911863531856,-0.6223830447143189,-1.226673559059075,0.11217368829164447,-0.385161750853607,-0.3817583988522164,-0.36869679109362496,-0.18287037037033982,-0.221367677818955,0.06,-0.7820515167284325
2019-07-31T08:00:00+00:00,4635,2019-07-31 08:00:00+00:00,compression,LONG,1.0,2019-07-31 00:00:00+00:00,2019-07-31 12:00:00+00:00,2019-07-31 13:40:00+00:00,230438,230458,1.1150900000000001,1.1140638392857145,1.1166292410714287,1.1140538392857144,0.700000000000145,10.261607142856803,-10.361607142856943,-1.009745062211795,-1.058470373270702,-1.0361607142856943,STOP,False,0.9245627773428133,0.7817569635751095,0.1266424377970334,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,-0.1681023231531945,-0.48968937614214025,-0.06943356825907282,1.6554424432263384,-0.16444792482391485,0.19984369948162903,0.34221379048149353,0.28696826468600134,0.12962962962960867,0.221367677818955,-0.06,0.7820515167284325
2019-07-31T08:00:00+00:00,4635,2019-07-31 08:00:00+00:00,compression,SHORT,-1.0,2019-07-31 00:00:00+00:00,2019-07-31 12:00:00+00:00,2019-07-31 14:15:00+00:00,230438,230465,1.115,1.1160261607142856,1.1134607589285714,1.1134707589285715,0.700000000000145,10.261607142856803,15.292410714284888,1.4902549377881877,1.4415296267292808,1.5292410714284888,TARGET,True,0.9245627773428133,0.7817569635751095,0.1266424377970334,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.1681023231531945,0.48968937614214025,0.06943356825907282,-1.6554424432263384,0.16444792482391485,-0.19984369948162903,-0.34221379048149353,-0.28696826468600134,-0.12962962962960867,-0.221367677818955,0.06,-0.7820515167284325
2019-07-31T12:00:00+00:00,4636,2019-07-31 12:00:00+00:00,compression,LONG,1.0,2019-07-31 00:00:00+00:00,2019-07-31 16:00:00+00:00,2019-07-31 18:00:00+00:00,230486,230510,1.11305,1.1119394642857143,1.1147158035714286,1.1119294642857143,0.700000000000145,11.105357142856978,-11.205357142858308,-1.0090046631292404,-1.0540279787748432,-1.1205357142858308,STOP,False,1.8031837916065105,0.8487205731832003,0.08158883521202114,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,-1.3878437047756524,-1.6478533526290629,-1.2190062711045855,1.026531596719722,-1.3844669561022103,-1.0885945944276019,0.17000206274966953,0.11201866977827336,-0.3460648148148301,0.221367677818955,-0.06,0.7820515167284325
2019-07-31T12:00:00+00:00,4636,2019-07-31 12:00:00+00:00,compression,SHORT,-1.0,2019-07-31 00:00:00+00:00,2019-07-31 16:00:00+00:00,2019-07-31 18:00:00+00:00,230486,230510,1.11296,1.1140705357142857,1.1112941964285714,1.1113041964285715,0.700000000000145,11.105357142856978,16.558035714284713,1.4909953368708115,1.4459720212252087,1.6558035714284713,TARGET,True,1.8031837916065105,0.8487205731832003,0.08158883521202114,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,1.3878437047756524,1.6478533526290629,1.2190062711045855,-1.026531596719722,1.3844669561022103,1.0885945944276019,-0.17000206274966953,-0.11201866977827336,0.3460648148148301,-0.221367677818955,0.06,-0.7820515167284325
2019-08-01T16:00:00+00:00,4643,2019-08-01 16:00:00+00:00,chop,LONG,1.0,2019-08-01 00:00:00+00:00,2019-08-01 20:00:00+00:00,2019-08-02 02:35:00+00:00,230822,230901,1.10934,1.1073811607142858,1.1122782589285714,1.1073711607142858,0.700000000000145,19.588392857142715,-19.6883928571423,-1.005105064041184,-1.03063038424721,-1.96883928571423,STOP,False,1.435799261588846,1.501026272577976,0.10714963019154217,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,1.2290441679200412,2.3011076165731845,0.8901955421851219,-1.0816354437303808,1.2309585669355907,-0.3550753511983996,-1.3950692092480754,-0.28666175386882997,-0.025147928994116664,0.03829833248857539,-0.07,0.5824474987328632
2019-08-01T16:00:00+00:00,4643,2019-08-01 16:00:00+00:00,chop,SHORT,-1.0,2019-08-01 00:00:00+00:00,2019-08-01 20:00:00+00:00,2019-08-02 07:55:00+00:00,230822,230965,1.1092499999999998,1.111208839285714,1.1063117410714285,1.111218839285714,0.700000000000145,19.588392857142715,-19.6883928571423,-1.005105064041184,-1.03063038424721,-1.96883928571423,STOP,False,1.435799261588846,1.501026272577976,0.10714963019154217,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,-1.2290441679200412,-2.3011076165731845,-0.8901955421851219,1.0816354437303808,-1.2309585669355907,0.3550753511983996,1.3950692092480754,0.28666175386882997,0.025147928994116664,-0.03829833248857539,0.07,-0.5824474987328632
2019-08-01T20:00:00+00:00,4644,2019-08-01 20:00:00+00:00,chop,LONG,1.0,2019-08-01 00:00:00+00:00,2019-08-02 00:00:00+00:00,2019-08-02 07:55:00+00:00,230870,230965,1.1079700000000001,1.1060248214285715,1.110887767857143,1.1108777678571429,0.700000000000145,19.451785714285627,29.077678571427512,1.4948590838152465,1.4691545028917175,2.907767857142751,TARGET,True,0.7402919305976046,1.4905582922824139,0.16542039029727032,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-0.53208482511694,1.7254199944919713,0.2853208482511574,-1.7485541173229564,-0.5263012944091937,-0.8049248850700337,-1.2438963516372743,-0.3211781206170937,-0.2292899408283977,0.03829833248857539,-0.07,0.5824474987328632
2019-08-01T20:00:00+00:00,4644,2019-08-01 20:00:00+00:00,chop,SHORT,-1.0,2019-08-01 00:00:00+00:00,2019-08-02 00:00:00+00:00,2019-08-02 07:45:00+00:00,230870,230963,1.10788,1.1098251785714286,1.1049622321428572,1.1098351785714287,0.700000000000145,19.451785714285627,-19.55178571428684,-1.0051409161847682,-1.0308454971082972,-1.955178571428684,STOP,False,0.7402919305976046,1.4905582922824139,0.16542039029727032,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,0.53208482511694,-1.7254199944919713,-0.2853208482511574,1.7485541173229564,0.5263012944091937,0.8049248850700337,1.2438963516372743,0.3211781206170937,0.2292899408283977,-0.03829833248857539,0.07,-0.5824474987328632
2019-08-02T00:00:00+00:00,4645,2019-08-02 00:00:00+00:00,chop,LONG,1.0,2019-08-02 00:00:00+00:00,2019-08-02 04:00:00+00:00,2019-08-02 07:55:00+00:00,230918,230965,1.10746,1.1054494642857144,1.1104758035714286,1.1104658035714285,0.700000000000145,20.105357142857294,30.058035714284337,1.4950262012611335,1.4701572075672,3.0058035714284337,TARGET,True,1.0034638955503319,1.5406403940886715,0.2004369197160018,0.0,1.0,-0.9510565162951536,0.30901699437494723,-0.1902478017586784,0.49240607513979695,1.0519584332533232,-2.053557154276598,-0.18838262723153834,-0.8767203747617713,-0.9886587923706784,-0.403979860944618,-0.304733727810682,0.16791789873721563,-0.10999999999999999,1.0768768481058233
2019-08-02T00:00:00+00:00,4645,2019-08-02 00:00:00+00:00,chop,SHORT,-1.0,2019-08-02 00:00:00+00:00,2019-08-02 04:00:00+00:00,2019-08-02 07:25:00+00:00,230918,230959,1.10737,1.1093805357142856,1.1043541964285715,1.1093905357142857,0.700000000000145,20.105357142857294,-20.205357142857316,-1.004973798738788,-1.0298427924327214,-2.0205357142857316,STOP,False,1.0034638955503319,1.5406403940886715,0.2004369197160018,0.0,1.0,-0.9510565162951536,0.30901699437494723,0.1902478017586784,-0.49240607513979695,-1.0519584332533232,2.053557154276598,0.18838262723153834,0.8767203747617713,0.9886587923706784,0.403979860944618,0.304733727810682,-0.16791789873721563,0.10999999999999999,-1.0768768481058233
2019-08-09T04:00:00+00:00,4675,2019-08-09 04:00:00+00:00,chop,LONG,1.0,2019-08-09 00:00:00+00:00,2019-08-09 08:00:00+00:00,2019-08-09 15:40:00+00:00,232406,232498,1.1188200000000001,1.1168643750000002,1.1217534375000002,1.1217434375000002,0.700000000000145,19.556249999999885,29.234375000000146,1.494886545222132,1.4693192713327103,2.9234375000000146,TARGET,True,0.5330776605945283,1.2844827586206822,0.14134319162045073,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,-0.3279002876318524,0.019175455417106732,-1.144774688398862,2.1994247363374333,-0.3279002876318524,-0.1389853872986903,0.016397968953166704,-0.08460994579307936,0.08259587020647396,-0.4991375679482938,-0.29,1.426293648077559
2019-08-09T04:00:00+00:00,4675,2019-08-09 04:00:00+00:00,chop,SHORT,-1.0,2019-08-09 00:00:00+00:00,2019-08-09 08:00:00+00:00,2019-08-09 09:35:00+00:00,232406,232425,1.11873,1.120685625,1.1157965625,1.120695625,0.700000000000145,19.556249999999885,-19.65624999999971,-1.0051134547778753,-1.030680728667297,-1.9656249999999709,STOP,False,0.5330776605945283,1.2844827586206822,0.14134319162045073,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.3279002876318524,-0.019175455417106732,1.144774688398862,-2.1994247363374333,0.3279002876318524,0.1389853872986903,-0.016397968953166704,0.08460994579307936,-0.08259587020647396,0.4991375679482938,0.29,-1.426293648077559
2019-08-09T08:00:00+00:00,4676,2019-08-09 08:00:00+00:00,chop,LONG,1.0,2019-08-09 00:00:00+00:00,2019-08-09 12:00:00+00:00,2019-08-12 07:20:00+00:00,232454,232686,1.1204100000000001,1.1184042857142857,1.1234185714285716,1.1183942857142857,0.700000000000145,20.05714285714281,-20.15714285714454,-1.0049857549858412,-1.0299145299146162,-2.015714285714454,STOP,False,0.919871794871845,1.3112687155240277,0.0635667249025593,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0.5908119658119353,0.6375534188033625,0.5702457264957272,0.884348290598191,0.5926816239316056,0.41193583421927815,0.0687748642603442,-0.05044510385757178,0.22763212650849063,-0.4991375679482938,-0.29,1.426293648077559
2019-08-09T08:00:00+00:00,4676,2019-08-09 08:00:00+00:00,chop,SHORT,-1.0,2019-08-09 00:00:00+00:00,2019-08-09 12:00:00+00:00,2019-08-09 16:25:00+00:00,232454,232507,1.12032,1.1223257142857144,1.1173114285714285,1.1223357142857144,0.700000000000145,20.05714285714281,-20.15714285714454,-1.0049857549858412,-1.0299145299146162,-2.015714285714454,STOP,False,0.919871794871845,1.3112687155240277,0.0635667249025593,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,-0.5908119658119353,-0.6375534188033625,-0.5702457264957272,-0.884348290598191,-0.5926816239316056,-0.41193583421927815,-0.0687748642603442,0.05044510385757178,-0.22763212650849063,0.4991375679482938,0.29,-1.426293648077559
2019-08-09T12:00:00+00:00,4677,2019-08-09 12:00:00+00:00,chop,LONG,1.0,2019-08-09 00:00:00+00:00,2019-08-09 16:00:00+00:00,2019-08-09 20:00:00+00:00,232502,232550,1.12219,1.1201478571428571,1.1252532142857143,1.120137857142857,0.700000000000145,20.42142857142841,-20.521428571429468,-1.004896817068957,-1.0293809024134832,-2.0521428571429468,STOP,False,1.2321615949632005,1.3251064569392363,0.06607693338694318,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,0.6647429171039204,0.9310073452255936,0.534365162644198,0.9052990556138357,0.6610703043022174,0.9674894756286482,0.11200680487707373,0.15080113100847156,0.31101643335360163,-0.4991375679482938,-0.29,1.426293648077559
2019-08-09T12:00:00+00:00,4677,2019-08-09 12:00:00+00:00,chop,SHORT,-1.0,2019-08-09 00:00:00+00:00,2019-08-09 16:00:00+00:00,2019-08-12 07:10:00+00:00,232502,232684,1.1220999999999999,1.1241421428571428,1.1190367857142856,1.1190467857142856,0.700000000000145,20.42142857142841,30.532142857142563,1.4951031829310921,1.4706190975865658,3.0532142857142563,TARGET,True,1.2321615949632005,1.3251064569392363,0.06607693338694318,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,-0.6647429171039204,-0.9310073452255936,-0.534365162644198,-0.9052990556138357,-0.6610703043022174,-0.9674894756286482,-0.11200680487707373,-0.15080113100847156,-0.31101643335360163,0.4991375679482938,0.29,-1.426293648077559
2019-08-09T16:00:00+00:00,4678,2019-08-09 16:00:00+00:00,chop,LONG,1.0,2019-08-09 00:00:00+00:00,2019-08-12 00:00:00+00:00,2019-08-12 07:10:00+00:00,232598,232684,1.1208200000000001,1.1187797321428574,1.1238804017857145,1.1187697321428574,0.700000000000145,20.40267857142841,-20.502678571427957,-1.0049013172289831,-1.0294079033740098,-2.0502678571427957,STOP,False,0.7462255481160533,1.3076394849785227,0.015447465849609637,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,-0.683733753446234,0.5624261520283735,0.5808060916371823,0.22239726926610476,-0.6745437836418704,0.25753580950918326,0.15674748668259536,0.020720720720715916,-0.14181375532563245,-0.4991375679482938,-0.29,1.426293648077559
2019-08-09T16:00:00+00:00,4678,2019-08-09 16:00:00+00:00,chop,SHORT,-1.0,2019-08-09 00:00:00+00:00,2019-08-12 00:00:00+00:00,2019-08-12 07:20:00+00:00,232598,232686,1.12073,1.1227702678571427,1.1176695982142857,1.1176795982142858,0.700000000000145,20.40267857142841,30.504017857142518,1.4950986827709898,1.4705920966259631,3.050401785714252,TARGET,True,0.7462255481160533,1.3076394849785227,0.015447465849609637,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,0.683733753446234,-0.5624261520283735,-0.5808060916371823,-0.22239726926610476,0.6745437836418704,-0.25753580950918326,-0.15674748668259536,-0.020720720720715916,0.14181375532563245,0.4991375679482938,0.29,-1.426293648077559
2019-08-12T00:00:00+00:00,4679,2019-08-12 00:00:00+00:00,chop,LONG,1.0,2019-08-10 00:00:00+00:00,2019-08-12 04:00:00+00:00,2019-08-12 07:10:00+00:00,232646,232684,1.12067,1.1188547321428572,1.1233929017857143,1.1188447321428572,0.700000000000145,18.152678571428538,-18.25267857142876,-1.005508828882015,-1.0330529732920295,-1.825267857142876,STOP,False,0.32433230042793326,1.140717051001505,0.10297482837528645,0.0,1.0,0.0,1.0,0.13014608233734457,0.10948797402988199,0.8139294673159342,-1.4873837981407925,-0.061974324922571246,0.3796409069865435,0.2369145394799044,-0.15607551183194787,-0.06512477175897102,-0.3779562772014895,-0.26999999999999996,1.4580655841977652
2019-08-12T00:00:00+00:00,4679,2019-08-12 00:00:00+00:00,chop,SHORT,-1.0,2019-08-10 00:00:00+00:00,2019-08-12 04:00:00+00:00,2019-08-12 07:20:00+00:00,232646,232686,1.12058,1.1223952678571427,1.1178570982142857,1.1178670982142858,0.700000000000145,18.152678571428538,27.129017857141502,1.4944911711179252,1.4669470267079108,2.71290178571415,TARGET,True,0.32433230042793326,1.140717051001505,0.10297482837528645,0.0,1.0,0.0,1.0,-0.13014608233734457,-0.10948797402988199,-0.8139294673159342,1.4873837981407925,0.061974324922571246,-0.3796409069865435,-0.2369145394799044,0.15607551183194787,0.06512477175897102,0.3779562772014895,0.26999999999999996,-1.4580655841977652
2019-08-12T04:00:00+00:00,4680,2019-08-12 04:00:00+00:00,chop,LONG,1.0,2019-08-10 00:00:00+00:00,2019-08-12 08:00:00+00:00,2019-08-12 10:25:00+00:00,232694,232723,1.11683,1.11498875,1.119591875,1.119581875,0.700000000000145,18.412499999999888,27.518749999999592,1.4945689069925192,1.4674134419551803,2.751874999999959,TARGET,True,1.7942973523420762,1.1420501744475722,0.12426696453504128,0.8660254037844386,0.5000000000000001,0.0,1.0,-1.5539714867616803,-2.1832993890019723,-1.1507128309571784,-1.8126272912423096,-1.5560081466394036,-1.0673365330623332,0.10173481058398941,-0.1842713955281215,-0.993913572732766,-0.3779562772014895,-0.26999999999999996,1.4580655841977652
2019-08-12T04:00:00+00:00,4680,2019-08-12 04:00:00+00:00,chop,SHORT,-1.0,2019-08-10 00:00:00+00:00,2019-08-12 08:00:00+00:00,2019-08-12 09:55:00+00:00,232694,232717,1.1167399999999998,1.1185812499999999,1.1139781249999998,1.11859125,0.700000000000145,18.412499999999888,-18.51250000000082,-1.0054310930075183,-1.0325865580448572,-1.851250000000082,STOP,False,1.7942973523420762,1.1420501744475722,0.12426696453504128,0.8660254037844386,0.5000000000000001,0.0,1.0,1.5539714867616803,2.1832993890019723,1.1507128309571784,1.8126272912423096,1.5560081466394036,1.0673365330623332,-0.10173481058398941,0.1842713955281215,0.993913572732766,0.3779562772014895,0.26999999999999996,-1.4580655841977652
2019-08-12T20:00:00+00:00,4684,2019-08-12 20:00:00+00:00,chop,LONG,1.0,2019-08-10 00:00:00+00:00,2019-08-13 00:00:00+00:00,2019-08-13 02:30:00+00:00,232886,232916,1.1217000000000001,1.1197526785714287,1.1246209821428572,1.1197426785714286,0.700000000000145,19.47321428571434,-19.573214285715235,-1.005135259055525,-1.0308115543329206,-1.9573214285715235,STOP,False,0.3504814305364372,1.167683906199811,0.05095981218064584,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.1367262723522577,1.061072902338398,0.518019257221515,0.7105914718020464,0.1348005502063549,0.6777469000030502,0.11010045364644658,0.14100000000001003,0.35879774577336154,-0.3779562772014895,-0.26999999999999996,1.4580655841977652
2019-08-12T20:00:00+00:00,4684,2019-08-12 20:00:00+00:00,chop,SHORT,-1.0,2019-08-10 00:00:00+00:00,2019-08-13 00:00:00+00:00,2019-08-13 02:45:00+00:00,232886,232919,1.12161,1.1235573214285715,1.118689017857143,1.118699017857143,0.700000000000145,19.47321428571434,29.109821428570104,1.4948647409444487,1.469188445667053,2.9109821428570104,TARGET,True,0.3504814305364372,1.167683906199811,0.05095981218064584,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.1367262723522577,-1.061072902338398,-0.518019257221515,-0.7105914718020464,-0.1348005502063549,-0.6777469000030502,-0.11010045364644658,-0.14100000000001003,-0.35879774577336154,0.3779562772014895,0.26999999999999996,-1.4580655841977652
2019-08-13T00:00:00+00:00,4685,2019-08-13 00:00:00+00:00,chop,LONG,1.0,2019-08-13 00:00:00+00:00,2019-08-13 04:00:00+00:00,2019-08-13 10:25:00+00:00,232934,233011,1.11893,1.1170710714285714,1.1217183928571428,1.1217083928571427,0.700000000000145,18.589285714285687,27.78392857142764,1.4946205571565323,1.4677233429394334,2.778392857142764,TARGET,True,1.402017291066242,1.1096010872172006,0.043979057591631364,0.0,1.0,0.9510565162951535,0.30901699437494745,-1.1135446685880261,-0.8855907780980522,-0.6979827089338119,-0.6778097982710347,-1.115561959654232,-0.3651353142761405,0.03787687431175282,-0.08716475095787046,-0.33249843456484063,-0.1949856661484235,-0.28,1.8075215007773648
2019-08-13T00:00:00+00:00,4685,2019-08-13 00:00:00+00:00,chop,SHORT,-1.0,2019-08-13 00:00:00+00:00,2019-08-13 04:00:00+00:00,2019-08-13 09:40:00+00:00,232934,233002,1.1188399999999998,1.1206989285714284,1.116051607142857,1.1207089285714285,0.700000000000145,18.589285714285687,-18.689285714286186,-1.0053794428434466,-1.0322766570605455,-1.8689285714286186,STOP,False,1.402017291066242,1.1096010872172006,0.043979057591631364,0.0,1.0,0.9510565162951535,0.30901699437494745,1.1135446685880261,0.8855907780980522,0.6979827089338119,0.6778097982710347,1.115561959654232,0.3651353142761405,-0.03787687431175282,0.08716475095787046,0.33249843456484063,0.1949856661484235,0.28,-1.8075215007773648
2019-08-13T04:00:00+00:00,4686,2019-08-13 04:00:00+00:00,chop,LONG,1.0,2019-08-13 00:00:00+00:00,2019-08-13 08:00:00+00:00,2019-08-13 10:25:00+00:00,232982,233011,1.1193000000000002,1.1175538392857145,1.1219192410714287,1.1219092410714286,0.700000000000145,17.461607142856984,26.092410714284586,1.4942731502786215,1.4656389016719842,2.6092410714284586,TARGET,True,0.5519251418928297,1.0388844621513835,0.05852687458526126,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,0.15677251112150775,-0.8762080073629276,1.0523086362939469,-0.9470777726644377,0.15677251112150775,-0.2098535602190843,0.1367025664669351,0.02751817237800367,-0.24107701941133108,-0.1949856661484235,-0.28,1.8075215007773648
2019-08-13T04:00:00+00:00,4686,2019-08-13 04:00:00+00:00,chop,SHORT,-1.0,2019-08-13 00:00:00+00:00,2019-08-13 08:00:00+00:00,2019-08-13 09:40:00+00:00,232982,233002,1.11921,1.1209561607142857,1.1165907589285715,1.1209661607142858,0.700000000000145,17.461607142856984,-17.561607142857483,-1.005726849721356,-1.0343610983279934,-1.7561607142857483,STOP,False,0.5519251418928297,1.0388844621513835,0.05852687458526126,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,-0.15677251112150775,0.8762080073629276,-1.0523086362939469,0.9470777726644377,-0.15677251112150775,0.2098535602190843,-0.1367025664669351,-0.02751817237800367,0.24107701941133108,0.1949856661484235,0.28,-1.8075215007773648
2019-08-13T08:00:00+00:00,4687,2019-08-13 08:00:00+00:00,chop,LONG,1.0,2019-08-13 00:00:00+00:00,2019-08-13 12:00:00+00:00,2019-08-13 13:45:00+00:00,233030,233051,1.12154,1.1196864285714285,1.124320357142857,1.1196764285714285,0.700000000000145,18.535714285713908,-18.6357142857152,-1.0053949903661583,-1.032369942196602,-1.86357142857152,STOP,False,1.5092485549132402,1.0973675864256058,0.0674863022851748,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,0.9043352601155302,-0.06473988439312965,1.049999999999982,1.0216763005780103,0.9023121387283235,0.6393430235183554,0.2165160788960119,0.13258636788048064,0.31872260488415494,-0.1949856661484235,-0.28,1.8075215007773648
