source_trade_file,entry_time_utc,cell_id,broker,entry_price,stop_loss,risk_price,point_size,stop_distance_points,modeled_entry_spread_R,measured_p95_spread_points,measured_entry_spread_R,pre_measured_all_in_cost_R,expected_all_in_cost_R,actual_all_in_cost_R,all_in_cost_abs_error,pre_measured_net_R,net_R,measured_net_delta_R,unit_formula_measured_spread_R,status
cell_8_breakout_retest_dukascopy_median_trades.csv,2022-12-06 19:30:00+00:00,8,dukascopy,1769.278,1770.4449312199715,1.1669312199715023,0.01,116.69312199715023,0.1713897071027753,75.0,0.6427114016354073,0.1713897071027753,0.6427114016354073,0.6427114016354073,0.0,-0.9983266013215474,-1.4696482958541792,-0.47132169453263184,0.6427114016354073,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2023-01-09 20:50:00+00:00,9,dukascopy,1870.715,1869.3122898167912,1.4027101832086828,0.01,140.27101832086828,0.24951697377670648,75.0,0.5346792295215138,0.2780331993511872,0.5631954550959946,0.5631954550959946,0.0,-1.0119385837229695,-1.297100839467777,-0.28516225574480747,0.5346792295215138,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2023-02-08 07:30:00+00:00,7,dukascopy,1877.788,1875.9747641161616,1.813235883838388,0.01,181.3235883838388,0.05515002261499084,75.0,0.4136251696124313,0.05515002261499084,0.4136251696124313,0.4136251696124313,0.0,1.4977810016852682,1.1393058546878276,-0.35847514699744054,0.4136251696124313,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2023-03-15 13:15:00+00:00,8,dukascopy,1928.585,1923.5816754673576,5.003324532642409,0.01,500.33245326424094,0.03997342141113798,75.0,0.14990033029176741,0.03997342141113798,0.14990033029176741,0.14990033029176741,0.0,-0.9981984630916408,-1.1081253719722701,-0.10992690888062928,0.14990033029176741,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2023-04-16 23:15:00+00:00,9,dukascopy,2003.128,2004.6838210044389,1.5558210044389398,0.01,155.58210044389398,0.22496161126595476,75.0,0.482060595569903,0.2506715096963496,0.5077704940002978,0.5077704940002978,0.0,1.453790958658618,1.1966919743546698,-0.2570989843039482,0.482060595569903,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2023-05-19 11:50:00+00:00,7,dukascopy,1963.185,1964.8099401861944,1.624940186194408,0.01,162.4940186194408,0.061540726760040874,75.0,0.46155545070030657,0.061540726760040874,0.46155545070030657,0.46155545070030657,0.0,1.499956428096226,1.0999417041559605,-0.4000147239402656,0.46155545070030657,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2023-06-21 13:40:00+00:00,8,dukascopy,1927.315,1930.256819755449,2.9418197554489325,0.01,294.18197554489325,0.06798513050622956,75.0,0.25494423939836086,0.06798513050622956,0.25494423939836086,0.25494423939836086,0.0,1.4986905811518636,1.3117314722597322,-0.1869591088921314,0.25494423939836086,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2023-07-18 11:20:00+00:00,9,dukascopy,1963.535,1962.0440561518624,1.4909438481377038,0.01,149.09438481377038,0.234750624872409,75.0,0.5030370532980193,0.26157926771497003,0.5298656961405803,0.5298656961405803,0.0,1.4527253813367793,1.184438952911169,-0.26828642842561035,0.5030370532980193,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2023-08-17 02:10:00+00:00,7,dukascopy,1892.245,1893.113579010588,0.8685790105880642,0.01,86.85790105880642,0.11513057393857104,75.0,0.8634793045392828,0.11513057393857104,0.8634793045392828,0.8634793045392828,0.0,-0.9998346391470438,-1.7481833697477556,-0.7483487306007117,0.8634793045392828,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2023-09-18 13:10:00+00:00,8,dukascopy,1924.905,1923.6207411516784,1.2842588483215422,0.01,128.42588483215422,0.15573184507265753,75.0,0.5839944190224657,0.15573184507265753,0.5839944190224657,0.5839944190224657,0.0,1.4997458117425788,1.0714832377927705,-0.42826257394980827,0.5839944190224657,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2023-10-17 03:55:00+00:00,9,dukascopy,1916.145,1915.4244624786872,0.7205375213127354,0.01,72.05375213127354,0.48574847200509536,75.0,1.0408895828680613,0.541262583091392,1.096403693954358,1.096403693954358,0.0,-1.0273592134238327,-1.5825003242867988,-0.555141110862966,1.0408895828680613,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2023-11-15 05:40:00+00:00,7,dukascopy,1966.665,1965.7572257401796,0.9077742598203713,0.01,90.77742598203713,0.11015954563394188,75.0,0.8261965922545641,0.11015954563394188,0.8261965922545641,0.8261965922545641,0.0,1.4999601015425523,0.7839230549219302,-0.7160370466206222,0.8261965922545641,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2023-12-20 07:10:00+00:00,8,dukascopy,2041.755,2040.5166296571483,1.2383703428517947,0.01,123.83703428517947,0.161502575666846,75.0,0.6056346587506725,0.161502575666846,0.6056346587506725,0.6056346587506725,0.0,-0.9999280173355288,-1.4440601004193554,-0.44413208308382657,0.6056346587506725,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2024-01-22 21:55:00+00:00,9,dukascopy,2021.378,2020.9052143264644,0.47278567353555445,0.01,47.278567353555445,0.7402931594408376,50.0,1.0575616563440537,0.8248980919483618,1.142166588851578,1.142166588851578,0.0,-1.042242284741249,-1.359510781644465,-0.317268496903216,1.0575616563440537,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2024-02-23 20:00:00+00:00,7,dukascopy,2036.875,2037.6592715777192,0.7842715777192097,0.01,78.42715777192097,0.12750685201523737,75.0,0.9563013901142802,0.12750685201523737,0.9563013901142802,0.9563013901142802,0.0,1.4999799683492383,0.6711854302501955,-0.8287945380990428,0.9563013901142802,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2024-04-01 06:20:00+00:00,8,dukascopy,2261.3250000000003,2259.2393247961154,2.0856752038848754,0.01,208.56752038848754,0.09589220777399604,75.0,0.3595957791524851,0.09589220777399604,0.3595957791524851,0.3595957791524851,0.0,-0.9999620146793868,-1.2636655860578758,-0.263703571378489,0.3595957791524851,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2024-04-30 01:45:00+00:00,9,dukascopy,2335.4950000000003,2334.186164477041,1.3088355229592707,0.01,130.88355229592707,0.2674132798662522,75.0,0.5730284568562547,0.29797479756525247,0.603589974555255,0.603589974555255,0.0,-1.0151385473092531,-1.3207537242992555,-0.3056151769900024,0.5730284568562547,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2024-05-30 01:55:00+00:00,7,dukascopy,2333.015,2335.208777177955,2.193777177955326,0.01,219.3777177955326,0.04558348085889168,75.0,0.3418761064416876,0.04558348085889168,0.3418761064416876,0.3418761064416876,0.0,-0.9999798404302174,-1.2962724660130134,-0.296292625582796,0.3418761064416876,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2024-07-01 08:35:00+00:00,8,dukascopy,2324.9750000000004,2322.140579069371,2.8344209306292214,0.01,283.44209306292214,0.07056114984149564,75.0,0.2646043119056086,0.07056114984149564,0.2646043119056086,0.2646043119056086,0.0,1.4999724846310405,1.3059293225669273,-0.1940431620641132,0.2646043119056086,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2024-07-29 01:00:00+00:00,9,dukascopy,2399.7050000000004,2397.9069415347817,1.7980584652186735,0.01,179.80584652186735,0.19465440460938196,75.0,0.41711658130581847,0.2169006222790256,0.4393627989754621,0.4393627989754621,0.0,-1.011069733638494,-1.2335319103349305,-0.22246217669643653,0.41711658130581847,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2024-08-28 07:30:00+00:00,7,dukascopy,2510.8250000000003,2508.5695712344577,2.255428765542547,0.01,225.5428765542547,0.04433746768142546,75.0,0.332531007610691,0.04433746768142546,0.332531007610691,0.332531007610691,0.0,-0.9999816712102216,-1.288175211139487,-0.28819353992926544,0.332531007610691,PASS
cell_8_breakout_retest_dukascopy_median_trades.csv,2024-09-26 12:45:00+00:00,8,dukascopy,2674.505,2669.2866851138347,5.2183148861654445,0.01,521.8314886165444,0.03832654877348064,75.0,0.1437245579005524,0.03832654877348064,0.1437245579005524,0.1437245579005524,0.0,-0.999969414395029,-1.1053674235221007,-0.10539800912707176,0.1437245579005524,PASS
cell_9_breakout_retest_dukascopy_p95_trades.csv,2024-10-28 22:45:00+00:00,9,dukascopy,2741.355,2742.039386798101,0.684386798101059,0.01,68.4386798101059,0.5114067088540153,75.0,1.0958715189728898,0.5698531898659027,1.1543179999847772,1.1543179999847772,0.0,-1.02919006128518,-1.6136548714040546,-0.5844648101188745,1.0958715189728898,PASS
cell_7_breakout_retest_dukascopy_best_case_trades.csv,2024-11-29 13:40:00+00:00,7,dukascopy,2659.185,2662.985767029306,3.8007670293059164,0.01,380.07670293059164,0.02631047870836263,75.0,0.19732859031271974,0.02631047870836263,0.19732859031271974,0.19732859031271974,0.0,1.4999957828433803,1.328977671239023,-0.1710181116043572,0.19732859031271974,PASS
