account,magic,candidate,direction,entry_time_dubai,exit_time_dubai,session,lots,entry,exit,sl,tp,stop_distance_points,spread_points,cost_r,profit_aed,profit_aed_001,exit_reason,unique_signal,account_unique_signal,cofire,source_csv
1025742,920301,symbol_normalized_round_retest_v0,SELL,2026-06-17 13:40:00,2026-06-17 17:22:32,Afternoon 12:00-15:59,0.01000,4328.72000,4336.49000,4336.58000,4316.97000,784.45000,50.00000,0.0637,-28.55,-28.55,SL,2026-06-17 13:40|SELL|round_family,1025742|2026-06-17 13:40|SELL|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920501,session_extreme_retest_v0,BUY,2026-06-17 18:10:00,2026-06-17 18:23:45,Evening 16:00-19:59,0.01000,4343.26000,4352.06000,4337.01000,4352.06000,602.14000,50.00000,0.0830,32.31,32.31,TP,2026-06-17 18:10|BUY|session_extreme_family,1025742|2026-06-17 18:10|BUY|session_extreme_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-17 18:45:00,2026-06-17 18:47:31,Evening 16:00-19:59,0.01000,4351.93000,4334.85000,4363.28000,4334.85000,1137.26000,50.00000,0.0440,62.71,62.71,TP,2026-06-17 18:45|SELL|round_family,1025742|2026-06-17 18:45|SELL|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-17 19:00:01,2026-06-17 19:18:27,Evening 16:00-19:59,0.01000,4344.93000,4354.09000,4354.01000,4331.22000,911.61000,75.00000,0.0823,-33.65,-33.65,SL,2026-06-17 19:00|SELL|round_family,1025742|2026-06-17 19:00|SELL|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920101,breakout_retest,BUY,2026-06-17 20:20:00,2026-06-17 20:33:03,Night 20:00-05:59,0.01000,4365.79000,4362.73000,4362.79000,4370.29000,300.00000,75.00000,0.2500,-11.24,-11.24,SL,2026-06-17 20:20|BUY|breakout_family,1025742|2026-06-17 20:20|BUY|breakout_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920201,swing_breakout_retest_v0,BUY,2026-06-17 20:25:01,2026-06-17 20:38:02,Night 20:00-05:59,0.01000,4365.45000,4360.26000,4360.27000,4373.22000,518.32000,50.00000,0.0965,-19.07,-19.07,SL,2026-06-17 20:25|BUY|breakout_family,1025742|2026-06-17 20:25|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920101,breakout_retest,BUY,2026-06-17 19:35:01,2026-06-17 21:33:36,Evening 16:00-19:59,0.01000,4359.07000,4368.71000,4352.61000,4368.71000,644.06000,75.00000,0.1164,35.39,35.39,TP,2026-06-17 19:35|BUY|breakout_family,1025742|2026-06-17 19:35|BUY|breakout_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920101,breakout_retest,BUY,2026-06-17 19:40:01,2026-06-17 21:33:36,Evening 16:00-19:59,0.01000,4359.91000,4371.02000,4352.53000,4371.02000,739.64000,50.00000,0.0676,40.79,40.79,TP,2026-06-17 19:40|BUY|breakout_family,1025742|2026-06-17 19:40|BUY|breakout_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920501,session_extreme_retest_v0,BUY,2026-06-17 19:25:01,2026-06-17 21:33:37,Evening 16:00-19:59,0.01000,4359.56000,4371.93000,4351.12000,4371.93000,832.46000,75.00000,0.0901,45.42,45.42,TP,2026-06-17 19:25|BUY|session_extreme_family,1025742|2026-06-17 19:25|BUY|session_extreme_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920201,swing_breakout_retest_v0,BUY,2026-06-17 21:35:00,2026-06-17 21:35:17,Night 20:00-05:59,0.01000,4378.53000,4374.04000,4374.17000,4384.24000,402.85000,50.00000,0.1241,-16.50,-16.50,SL,2026-06-17 21:35|BUY|breakout_family,1025742|2026-06-17 21:35|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920201,swing_breakout_retest_v0,BUY,2026-06-17 18:55:00,2026-06-17 22:04:28,Evening 16:00-19:59,0.01000,4347.44000,4322.29000,4322.36000,4384.77000,2496.46000,50.00000,0.0200,-92.42,-92.42,SL,2026-06-17 18:55|BUY|breakout_family,1025742|2026-06-17 18:55|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920501,session_extreme_retest_v0,BUY,2026-06-17 18:55:01,2026-06-17 22:04:28,Evening 16:00-19:59,0.01000,4347.47000,4322.29000,4322.36000,4384.77000,2496.46000,50.00000,0.0200,-92.53,-92.53,SL,2026-06-17 18:55|BUY|session_extreme_family,1025742|2026-06-17 18:55|BUY|session_extreme_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920101,breakout_retest,SELL,2026-06-17 22:25:00,2026-06-17 22:43:55,Night 20:00-05:59,0.01000,4291.65000,4319.93000,4319.58000,4251.80000,2711.33000,75.00000,0.0277,-103.91,-103.91,SL,2026-06-17 22:25|SELL|breakout_family,1025742|2026-06-17 22:25|SELL|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1025742,920501,session_extreme_retest_v0,SELL,2026-06-17 23:00:00,2026-06-17 23:15:25,Night 20:00-05:59,0.01000,4285.51000,4260.05000,4302.32000,4260.05000,1690.71000,50.00000,0.0296,93.47,93.47,TP,2026-06-17 23:00|SELL|session_extreme_family,1025742|2026-06-17 23:00|SELL|session_extreme_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260617.csv
1033030,920101,breakout_retest,BUY,2026-06-17 18:55:01,2026-06-17 22:04:28,Evening 16:00-19:59,0.01000,4347.44000,4322.29000,4322.36000,4384.77000,2496.46000,50.00000,0.0200,-92.42,-92.42,SL,2026-06-17 18:55|BUY|breakout_family,1033030|2026-06-17 18:55|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A2_20260617.csv
1033669,933200,a3_breakout_plain,BUY,2026-06-16 21:30:00,2026-06-17 04:00:51,Night 20:00-05:59,0.01000,4335.54000,4328.29000,4328.64000,4345.89000,690.03000,75.00000,0.1087,-29.18,-29.18,SL,2026-06-16 21:30|BUY|breakout_family,1033669|2026-06-16 21:30|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933200,a3_breakout_plain,BUY,2026-06-17 09:50:00,2026-06-17 09:55:38,Morning 06:00-11:59,0.01000,4331.84000,4328.46000,4328.47000,4337.54000,362.94000,50.00000,0.1378,-12.42,-12.42,SL,2026-06-17 09:50|BUY|breakout_family,1033669|2026-06-17 09:50|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933200,a3_breakout_plain,BUY,2026-06-17 10:55:01,2026-06-17 11:19:38,Morning 06:00-11:59,0.01000,4329.82000,4326.35000,4326.37000,4334.99000,344.53000,50.00000,0.1451,-12.75,-12.75,SL,2026-06-17 10:55|BUY|breakout_family,1033669|2026-06-17 10:55|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933200,a3_breakout_plain,BUY,2026-06-17 11:30:01,2026-06-17 11:34:56,Morning 06:00-11:59,0.01000,4328.68000,4325.48000,4325.50000,4334.24000,349.53000,50.00000,0.1430,-11.76,-11.76,SL,2026-06-17 11:30|BUY|breakout_family,1033669|2026-06-17 11:30|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933200,a3_breakout_plain,BUY,2026-06-17 15:00:00,2026-06-17 15:30:29,Afternoon 12:00-15:59,0.01000,4332.03000,4327.55000,4327.65000,4338.48000,433.11000,50.00000,0.1154,-16.46,-16.46,SL,2026-06-17 15:00|BUY|breakout_family,1033669|2026-06-17 15:00|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933300,a3_breakout_improved,BUY,2026-06-17 20:25:01,2026-06-17 20:38:02,Night 20:00-05:59,0.01000,4365.45000,4360.26000,4360.27000,4373.22000,518.32000,50.00000,0.0965,-19.07,-19.07,SL,2026-06-17 20:25|BUY|breakout_family,1033669|2026-06-17 20:25|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933300,a3_breakout_improved,BUY,2026-06-17 21:35:01,2026-06-17 21:35:16,Night 20:00-05:59,0.01000,4378.79000,4374.25000,4374.42000,4384.49000,402.85000,50.00000,0.1241,-16.68,-16.68,SL,2026-06-17 21:35|BUY|breakout_family,1033669|2026-06-17 21:35|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933400,a3_breakout_tier1_compat,BUY,2026-06-17 18:55:01,2026-06-17 22:04:28,Evening 16:00-19:59,0.01000,4347.59000,4322.47000,4322.48000,4384.89000,2496.46000,50.00000,0.0200,-92.31,-92.31,SL,2026-06-17 18:55|BUY|breakout_family,1033669|2026-06-17 18:55|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933200,a3_breakout_plain,BUY,2026-06-17 18:55:00,2026-06-17 22:04:28,Evening 16:00-19:59,0.01000,4347.50000,4322.29000,4322.36000,4384.77000,2496.46000,50.00000,0.0200,-92.64,-92.64,SL,2026-06-17 18:55|BUY|breakout_family,1033669|2026-06-17 18:55|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
1033669,933200,a3_breakout_plain,SELL,2026-06-17 22:25:00,2026-06-17 22:43:55,Night 20:00-05:59,0.01000,4292.27000,4319.93000,4319.63000,4251.85000,2711.33000,75.00000,0.0277,-101.63,-101.63,SL,2026-06-17 22:25|SELL|breakout_family,1033669|2026-06-17 22:25|SELL|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260617.csv
