bars_to_outcome,candidate,date,direction,entry_price,exit_price,exit_source,exit_time,leverage,margin_aed,notional_aed,outcome,pnl_aed,reason_code,return_on_margin_pct,source_log,spread_points,status,stop_loss,symbol,take_profit,timestamp_broker,timestamp_local,trade_no
8,round_number_retest_v0,2026.06.09,SHORT,4323.91,4334.76,stop_loss,2026.06.09 10:15:00,50.00,100.00,5000.00,LOSS_STOP,-12.5465,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-12.5465,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4334.76,XAUUSD,4307.64,2026.06.09 09:35:01,2026.06.09 13:34:57,2330
2,round_number_retest_v0,2026.06.09,SHORT,4326.24,4331.28,stop_loss,2026.06.09 09:55:00,50.00,100.00,5000.00,LOSS_STOP,-5.8249,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.8249,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4331.28,XAUUSD,4318.68,2026.06.09 09:45:00,2026.06.09 13:44:56,2331
14,round_number_retest_v0,2026.06.09,LONG,4329.60,4337.33,take_profit,2026.06.09 11:00:00,50.00,100.00,5000.00,WIN_TP,8.9269,ROUND_NUMBER_RETEST_LONG_DRY_RUN,8.9269,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4324.44,XAUUSD,4337.33,2026.06.09 09:50:00,2026.06.09 13:49:56,2332
20,round_number_retest_v0,2026.06.09,LONG,4331.06,4340.81,take_profit,2026.06.09 11:55:00,50.00,100.00,5000.00,WIN_TP,11.2559,ROUND_NUMBER_RETEST_LONG_DRY_RUN,11.2559,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4324.56,XAUUSD,4340.81,2026.06.09 10:15:00,2026.06.09 14:14:56,2333
36,round_number_retest_v0,2026.06.09,LONG,4336.40,4329.61,stop_loss,2026.06.09 13:45:00,50.00,100.00,5000.00,LOSS_STOP,-7.8291,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.8291,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4329.61,XAUUSD,4346.58,2026.06.09 11:00:00,2026.06.09 14:59:56,2334
10,round_number_retest_v0,2026.06.09,SHORT,4334.47,4340.92,stop_loss,2026.06.09 11:55:00,50.00,100.00,5000.00,LOSS_STOP,-7.4404,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-7.4404,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4340.92,XAUUSD,4324.79,2026.06.09 11:05:00,2026.06.09 15:04:56,2335
3,round_number_retest_v0,2026.06.09,LONG,4343.30,4339.14,stop_loss,2026.06.09 12:25:00,50.00,100.00,5000.00,LOSS_STOP,-4.7890,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.7890,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4339.14,XAUUSD,4349.54,2026.06.09 12:10:00,2026.06.09 16:09:56,2336
5,round_number_retest_v0,2026.06.09,SHORT,4336.91,4342.91,stop_loss,2026.06.09 12:47:10,50.00,100.00,5000.00,LOSS_STOP,-6.9174,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.9174,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4342.91,XAUUSD,4327.91,2026.06.09 12:30:00,2026.06.09 16:29:56,2337
4,round_number_retest_v0,2026.06.09,SHORT,4336.91,4342.91,stop_loss,2026.06.09 12:47:10,50.00,100.00,5000.00,LOSS_STOP,-6.9174,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-6.9174,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4342.91,XAUUSD,4327.91,2026.06.09 12:32:30,2026.06.09 16:32:26,2338
8,round_number_retest_v0,2026.06.09,LONG,4341.12,4335.36,stop_loss,2026.06.09 13:20:00,50.00,100.00,5000.00,LOSS_STOP,-6.6342,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-6.6342,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4335.36,XAUUSD,4349.76,2026.06.09 12:45:00,2026.06.09 16:44:56,2339
7,round_number_retest_v0,2026.06.09,LONG,4341.12,4335.36,stop_loss,2026.06.09 13:20:00,50.00,100.00,5000.00,LOSS_STOP,-6.6342,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-6.6342,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4335.36,XAUUSD,4349.76,2026.06.09 12:47:10,2026.06.09 16:47:06,2340
1,round_number_retest_v0,2026.06.09,LONG,4341.83,4338.39,stop_loss,2026.06.09 12:55:00,50.00,100.00,5000.00,LOSS_STOP,-3.9615,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-3.9615,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4338.39,XAUUSD,4346.99,2026.06.09 12:50:00,2026.06.09 16:49:56,2341
5,round_number_retest_v0,2026.06.09,SHORT,4333.70,4342.33,stop_loss,2026.06.09 13:50:00,50.00,100.00,5000.00,LOSS_STOP,-9.9568,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-9.9568,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4342.33,XAUUSD,4320.75,2026.06.09 13:25:00,2026.06.09 17:25:00,2342
5,round_number_retest_v0,2026.06.09,LONG,4331.94,4324.42,stop_loss,2026.06.09 14:15:00,50.00,100.00,5000.00,LOSS_STOP,-8.6797,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-8.6797,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4324.42,XAUUSD,4343.22,2026.06.09 13:50:00,2026.06.09 17:50:00,2343
9,round_number_retest_v0,2026.06.09,SHORT,4333.38,4303.38,take_profit,2026.06.09 14:45:00,50.00,100.00,5000.00,WIN_TP,34.6150,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,34.6150,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4353.38,XAUUSD,4303.38,2026.06.09 14:00:00,2026.06.09 18:00:00,2344
3,round_number_retest_v0,2026.06.09,SHORT,4309.15,4291.12,take_profit,2026.06.09 14:45:00,50.00,100.00,5000.00,WIN_TP,20.9206,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,20.9206,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4321.17,XAUUSD,4291.12,2026.06.09 14:30:00,2026.06.09 18:30:00,2345
2,round_number_retest_v0,2026.06.09,SHORT,4315.69,4302.25,take_profit,2026.06.09 14:45:00,50.00,100.00,5000.00,WIN_TP,15.5711,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,15.5711,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4324.65,XAUUSD,4302.25,2026.06.09 14:35:00,2026.06.09 18:35:00,2346
1,round_number_retest_v0,2026.06.09,SHORT,4309.76,4290.99,take_profit,2026.06.09 14:45:00,50.00,100.00,5000.00,WIN_TP,21.7762,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,21.7762,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4322.28,XAUUSD,4290.99,2026.06.09 14:40:01,2026.06.09 18:40:00,2347
8,round_number_retest_v0,2026.06.09,LONG,4289.74,4277.09,stop_loss,2026.06.09 15:35:00,50.00,100.00,5000.00,LOSS_STOP,-14.7445,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-14.7445,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4277.09,XAUUSD,4308.71,2026.06.09 14:55:01,2026.06.09 18:55:00,2348
8,round_number_retest_v0,2026.06.09,SHORT,4284.76,4268.57,take_profit,2026.06.09 16:10:00,50.00,100.00,5000.00,WIN_TP,18.8925,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,18.8925,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4295.56,XAUUSD,4268.57,2026.06.09 15:30:00,2026.06.09 19:29:59,2349
6,round_number_retest_v0,2026.06.09,LONG,4274.57,4261.79,stop_loss,2026.06.09 16:15:00,50.00,100.00,5000.00,LOSS_STOP,-14.9489,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-14.9489,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4261.79,XAUUSD,4293.74,2026.06.09 15:45:00,2026.06.09 19:44:59,2350
4,round_number_retest_v0,2026.06.09,LONG,4279.87,4267.80,stop_loss,2026.06.09 16:10:00,50.00,100.00,5000.00,LOSS_STOP,-14.1009,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-14.1009,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4267.80,XAUUSD,4297.98,2026.06.09 15:50:00,2026.06.09 19:49:59,2351
3,round_number_retest_v0,2026.06.09,SHORT,4276.20,4263.10,take_profit,2026.06.09 16:15:00,50.00,100.00,5000.00,WIN_TP,15.3173,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,15.3173,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4284.93,XAUUSD,4263.10,2026.06.09 16:00:00,2026.06.09 19:59:59,2352
6,round_number_retest_v0,2026.06.09,SHORT,4270.53,4253.42,take_profit,2026.06.09 16:40:00,50.00,100.00,5000.00,WIN_TP,20.0326,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,20.0326,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4281.94,XAUUSD,4253.42,2026.06.09 16:10:00,2026.06.09 20:09:59,2353
2,round_number_retest_v0,2026.06.09,LONG,4263.45,4252.12,stop_loss,2026.06.09 16:40:00,50.00,100.00,5000.00,LOSS_STOP,-13.2874,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-13.2874,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4252.12,XAUUSD,4280.45,2026.06.09 16:30:00,2026.06.09 20:29:59,2354
2,round_number_retest_v0,2026.06.09,SHORT,4243.71,4255.07,stop_loss,2026.06.09 17:05:00,50.00,100.00,5000.00,LOSS_STOP,-13.3845,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-13.3845,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4255.07,XAUUSD,4226.66,2026.06.09 16:55:00,2026.06.09 20:54:59,2355
17,round_number_retest_v0,2026.06.09,LONG,4251.17,4271.47,take_profit,2026.06.09 18:25:00,50.00,100.00,5000.00,WIN_TP,23.8758,ROUND_NUMBER_RETEST_LONG_DRY_RUN,23.8758,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4237.63,XAUUSD,4271.47,2026.06.09 17:00:00,2026.06.09 20:59:59,2356
16,round_number_retest_v0,2026.06.09,LONG,4252.21,4272.63,take_profit,2026.06.09 18:25:00,50.00,100.00,5000.00,WIN_TP,24.0110,ROUND_NUMBER_RETEST_LONG_DRY_RUN,24.0110,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4238.60,XAUUSD,4272.63,2026.06.09 17:05:00,2026.06.09 21:04:59,2357
55,round_number_retest_v0,2026.06.09,LONG,4263.31,4249.98,stop_loss,2026.06.09 22:45:00,50.00,100.00,5000.00,LOSS_STOP,-15.6334,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-15.6334,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4249.98,XAUUSD,4283.31,2026.06.09 17:10:00,2026.06.09 21:09:59,2358
24,round_number_retest_v0,2026.06.09,LONG,4264.16,4256.30,stop_loss,2026.06.09 19:20:00,50.00,100.00,5000.00,LOSS_STOP,-9.2164,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.2164,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4256.30,XAUUSD,4275.94,2026.06.09 17:20:00,2026.06.09 21:19:59,2359
5,round_number_retest_v0,2026.06.09,LONG,4265.44,4257.16,stop_loss,2026.06.09 17:50:00,50.00,100.00,5000.00,LOSS_STOP,-9.7059,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.7059,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4257.16,XAUUSD,4277.86,2026.06.09 17:25:00,2026.06.09 21:24:59,2360
13,round_number_retest_v0,2026.06.09,LONG,4265.60,4258.76,stop_loss,2026.06.09 19:15:00,50.00,100.00,5000.00,LOSS_STOP,-8.0176,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-8.0176,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4258.76,XAUUSD,4275.86,2026.06.09 18:10:00,2026.06.09 22:09:59,2361
6,round_number_retest_v0,2026.06.09,SHORT,4268.23,4263.48,take_profit,2026.06.09 19:15:00,50.00,100.00,5000.00,WIN_TP,5.5644,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,5.5644,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4271.40,XAUUSD,4263.48,2026.06.09 18:45:00,2026.06.09 22:44:59,2362
7,round_number_retest_v0,2026.06.09,SHORT,4265.31,4255.38,take_profit,2026.06.09 19:40:00,50.00,100.00,5000.00,WIN_TP,11.6404,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,11.6404,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4271.93,XAUUSD,4255.38,2026.06.09 19:05:00,2026.06.09 23:04:59,2363
2,round_number_retest_v0,2026.06.09,SHORT,4266.19,4258.91,take_profit,2026.06.09 19:20:00,50.00,100.00,5000.00,WIN_TP,8.5322,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,8.5322,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4271.04,XAUUSD,4258.91,2026.06.09 19:10:00,2026.06.09 23:09:59,2364
6,round_number_retest_v0,2026.06.09,SHORT,4264.64,4253.55,take_profit,2026.06.09 19:45:00,50.00,100.00,5000.00,WIN_TP,13.0023,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,13.0023,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4272.03,XAUUSD,4253.55,2026.06.09 19:15:00,2026.06.09 23:14:59,2365
30,round_number_retest_v0,2026.06.09,SHORT,4257.72,4246.18,take_profit,2026.06.09 22:50:00,50.00,100.00,5000.00,WIN_TP,13.5519,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,13.5519,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4265.41,XAUUSD,4246.18,2026.06.09 19:20:00,2026.06.09 23:19:59,2366
5,round_number_retest_v0,2026.06.09,SHORT,4256.22,4260.51,stop_loss,2026.06.09 20:05:00,50.00,100.00,5000.00,LOSS_STOP,-5.0397,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-5.0397,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4260.51,XAUUSD,4249.79,2026.06.09 19:40:00,2026.06.09 23:39:59,2367
1,round_number_retest_v0,2026.06.09,LONG,4252.37,4257.08,take_profit,2026.06.09 20:00:00,50.00,100.00,5000.00,WIN_TP,5.5381,ROUND_NUMBER_RETEST_LONG_DRY_RUN,5.5381,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4249.23,XAUUSD,4257.08,2026.06.09 19:55:00,2026.06.09 23:54:59,2368
3,round_number_retest_v0,2026.06.09,SHORT,4257.95,4260.72,stop_loss,2026.06.09 20:40:00,50.00,100.00,5000.00,LOSS_STOP,-3.2527,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-3.2527,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4260.72,XAUUSD,4253.79,2026.06.09 20:25:00,2026.06.10 00:24:59,2369
3,round_number_retest_v0,2026.06.09,LONG,4260.83,4257.41,stop_loss,2026.06.09 22:00:00,50.00,100.00,5000.00,LOSS_STOP,-4.0133,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-4.0133,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4257.41,XAUUSD,4265.96,2026.06.09 20:45:00,2026.06.10 00:44:59,2370
2,round_number_retest_v0,2026.06.09,LONG,4261.85,4259.67,stop_loss,2026.06.09 22:00:00,50.00,100.00,5000.00,LOSS_STOP,-2.5576,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-2.5576,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4259.67,XAUUSD,4265.12,2026.06.09 20:50:00,2026.06.10 00:49:59,2371
4,round_number_retest_v0,2026.06.09,SHORT,4235.44,4223.60,take_profit,2026.06.09 23:40:00,50.00,100.00,5000.00,WIN_TP,13.9773,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,13.9773,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4243.34,XAUUSD,4223.60,2026.06.09 23:20:00,2026.06.10 03:19:58,2372
7,round_number_retest_v0,2026.06.10,LONG,4221.08,4209.42,stop_loss,2026.06.10 00:35:00,50.00,100.00,5000.00,LOSS_STOP,-13.8116,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-13.8116,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4209.42,XAUUSD,4238.58,2026.06.10 00:00:00,2026.06.10 03:59:58,2373
5,round_number_retest_v0,2026.06.10,LONG,4224.01,4217.59,stop_loss,2026.06.10 00:35:00,50.00,100.00,5000.00,LOSS_STOP,-7.5994,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-7.5994,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4217.59,XAUUSD,4233.64,2026.06.10 00:10:00,2026.06.10 04:09:58,2374
3,round_number_retest_v0,2026.06.10,LONG,4225.51,4215.75,stop_loss,2026.06.10 00:35:00,50.00,100.00,5000.00,LOSS_STOP,-11.5489,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-11.5489,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4215.75,XAUUSD,4240.15,2026.06.10 00:20:00,2026.06.10 04:19:58,2375
1,round_number_retest_v0,2026.06.10,SHORT,4222.79,4213.58,take_profit,2026.06.10 00:35:00,50.00,100.00,5000.00,WIN_TP,10.9051,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,10.9051,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4228.93,XAUUSD,4213.58,2026.06.10 00:30:00,2026.06.10 04:29:58,2376
2,round_number_retest_v0,2026.06.10,SHORT,4217.88,4205.31,take_profit,2026.06.10 00:45:00,50.00,100.00,5000.00,WIN_TP,14.9009,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,14.9009,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4226.26,XAUUSD,4205.31,2026.06.10 00:35:00,2026.06.10 04:34:58,2377
1,round_number_retest_v0,2026.06.10,LONG,4205.81,4216.20,take_profit,2026.06.10 01:00:00,50.00,100.00,5000.00,WIN_TP,12.3520,ROUND_NUMBER_RETEST_LONG_DRY_RUN,12.3520,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4198.88,XAUUSD,4216.20,2026.06.10 00:55:00,2026.06.10 04:54:58,2378
13,round_number_retest_v0,2026.06.10,SHORT,4207.20,4185.79,take_profit,2026.06.10 02:10:00,50.00,100.00,5000.00,WIN_TP,25.4445,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,25.4445,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4221.47,XAUUSD,4185.79,2026.06.10 01:05:00,2026.06.10 05:04:58,2379
11,round_number_retest_v0,2026.06.10,LONG,4199.47,4186.10,stop_loss,2026.06.10 02:10:00,50.00,100.00,5000.00,LOSS_STOP,-15.9187,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-15.9187,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4186.10,XAUUSD,4219.52,2026.06.10 01:15:00,2026.06.10 05:14:58,2380
5,round_number_retest_v0,2026.06.10,LONG,4206.37,4192.54,stop_loss,2026.06.10 01:45:00,50.00,100.00,5000.00,LOSS_STOP,-16.4394,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-16.4394,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4192.54,XAUUSD,4227.11,2026.06.10 01:20:00,2026.06.10 05:19:58,2381
3,round_number_retest_v0,2026.06.10,LONG,4213.26,4197.96,stop_loss,2026.06.10 01:45:00,50.00,100.00,5000.00,LOSS_STOP,-18.1570,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-18.1570,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4197.96,XAUUSD,4236.20,2026.06.10 01:30:00,2026.06.10 05:29:58,2382
2,round_number_retest_v0,2026.06.10,LONG,4204.17,4196.10,stop_loss,2026.06.10 01:45:00,50.00,100.00,5000.00,LOSS_STOP,-9.5976,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.5976,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4196.10,XAUUSD,4216.27,2026.06.10 01:35:00,2026.06.10 05:34:58,2383
8,round_number_retest_v0,2026.06.10,LONG,4186.98,4178.27,stop_loss,2026.06.10 02:55:00,50.00,100.00,5000.00,LOSS_STOP,-10.4013,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-10.4013,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4178.27,XAUUSD,4200.04,2026.06.10 02:15:00,2026.06.10 06:14:58,2384
6,round_number_retest_v0,2026.06.10,LONG,4186.45,4178.54,stop_loss,2026.06.10 02:55:00,50.00,100.00,5000.00,LOSS_STOP,-9.4471,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.4471,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4178.54,XAUUSD,4198.31,2026.06.10 02:25:00,2026.06.10 06:24:58,2385
5,round_number_retest_v0,2026.06.10,LONG,4186.96,4178.95,stop_loss,2026.06.10 02:55:00,50.00,100.00,5000.00,LOSS_STOP,-9.5654,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-9.5654,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,75.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4178.95,XAUUSD,4198.97,2026.06.10 02:30:00,2026.06.10 06:29:58,2386
65,round_number_retest_v0,2026.06.10,LONG,4192.40,4173.03,stop_loss,2026.06.10 08:05:00,50.00,100.00,5000.00,LOSS_STOP,-23.1013,ROUND_NUMBER_RETEST_LONG_DRY_RUN,-23.1013,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4173.03,XAUUSD,4221.45,2026.06.10 02:40:00,2026.06.10 06:39:58,2387
33,round_number_retest_v0,2026.06.10,SHORT,4183.26,4191.54,stop_loss,2026.06.10 05:40:00,50.00,100.00,5000.00,LOSS_STOP,-9.8966,ROUND_NUMBER_RETEST_SHORT_DRY_RUN,-9.8966,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4191.54,XAUUSD,4170.84,2026.06.10 02:55:00,2026.06.10 06:54:58,2388
29,round_number_retest_v0,2026.06.10,LONG,4180.69,4192.32,take_profit,2026.06.10 05:40:00,50.00,100.00,5000.00,WIN_TP,13.9092,ROUND_NUMBER_RETEST_LONG_DRY_RUN,13.9092,experimental_demo_executor_signal_log_v02_round_number_retest_v0_xauusd.csv,50.00,EXPERIMENTAL_QUARANTINE_REVIEW_ONLY,4172.94,XAUUSD,4192.32,2026.06.10 03:15:00,2026.06.10 07:14:58,2389
