account,account_login,server,position_ticket,magic,lane,candidate,direction,entry_time_dubai,exit_time_dubai,session,lots,entry,exit,sl,tp,stop_distance_points,spread_points,cost_r,profit_aed,profit_aed_001,exit_reason,unique_signal,cofire_flag,cofire_members,broker_closed,replay_resolvable
A1,1025742,Capital.ComMena-Demo,4104846,921101,A1 repair,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-16 18:35:00,2026-06-16 18:41:12,Evening 16:00-19:59,0.01,4317.57,4326.73,4326.42,4304.30,884.56,50.00,0.0565,-33.66,-33.66,SL,2026-06-16 18:35|XAUUSD|SELL|4317.57,true,A1:920401:round_number_retest_v0:4104845;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4104846,true,false
A1,1025742,Capital.ComMena-Demo,4105136,920301,A1 round,symbol_normalized_round_retest_v0,SELL,2026-06-16 18:45:00,2026-06-16 19:53:21,Evening 16:00-19:59,0.01,4324.18,4332.45,4332.74,4310.99,870.19,50.00,0.0575,-30.38,-30.38,SL,2026-06-16 18:45|XAUUSD|SELL|4324.18,true,A1:920301:symbol_normalized_round_retest_v0:4105136;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4105139,true,false
A1,1025742,Capital.ComMena-Demo,4105139,921101,A1 repair,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-16 18:45:00,2026-06-16 19:53:21,Evening 16:00-19:59,0.01,4324.18,4332.45,4332.74,4310.99,870.19,50.00,0.0575,-30.38,-30.38,SL,2026-06-16 18:45|XAUUSD|SELL|4324.18,true,A1:920301:symbol_normalized_round_retest_v0:4105136;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4105139,true,false
A1,1025742,Capital.ComMena-Demo,4105493,920301,A1 round,symbol_normalized_round_retest_v0,SELL,2026-06-16 18:55:01,2026-06-16 19:51:14,Evening 16:00-19:59,0.01,4324.73,4328.89,4329.23,4318.01,448.84,75.00,0.1671,-15.28,-15.28,SL,2026-06-16 18:55|XAUUSD|SELL|4324.73,true,A1:920301:symbol_normalized_round_retest_v0:4105493;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4105492,true,false
A1,1025742,Capital.ComMena-Demo,4105492,921101,A1 repair,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-16 18:55:01,2026-06-16 19:51:14,Evening 16:00-19:59,0.01,4324.73,4328.89,4329.23,4318.01,448.84,75.00,0.1671,-15.28,-15.28,SL,2026-06-16 18:55|XAUUSD|SELL|4324.73,true,A1:920301:symbol_normalized_round_retest_v0:4105493;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4105492,true,false
A1,1025742,Capital.ComMena-Demo,4105622,920301,A1 round,symbol_normalized_round_retest_v0,SELL,2026-06-16 19:00:01,2026-06-16 19:16:22,Evening 16:00-19:59,0.01,4324.47,4328.99,4328.93,4317.50,457.33,50.00,0.1093,-16.61,-16.61,SL,2026-06-16 19:00|XAUUSD|SELL|4324.47,true,A1:920301:symbol_normalized_round_retest_v0:4105622;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4105620,true,false
A1,1025742,Capital.ComMena-Demo,4105620,921101,A1 repair,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-16 19:00:01,2026-06-16 19:16:22,Evening 16:00-19:59,0.01,4324.47,4328.99,4328.93,4317.50,457.33,50.00,0.1093,-16.61,-16.61,SL,2026-06-16 19:00|XAUUSD|SELL|4324.47,true,A1:920301:symbol_normalized_round_retest_v0:4105622;A1:921101:symbol_normalized_round_retest_v0_repair_v1:4105620,true,false
A1,1025742,Capital.ComMena-Demo,4106229,920301,A1 round,symbol_normalized_round_retest_v0,BUY,2026-06-16 19:35:00,2026-06-16 19:54:06,Evening 16:00-19:59,0.01,4326.89,4335.69,4320.81,4335.69,595.16,50.00,0.0840,32.31,32.31,TP,2026-06-16 19:35|XAUUSD|BUY|4326.89,false,,true,false
A1,1025742,Capital.ComMena-Demo,4106434,920301,A1 round,symbol_normalized_round_retest_v0,BUY,2026-06-16 19:45:00,2026-06-16 19:54:09,Evening 16:00-19:59,0.01,4326.72,4336.66,4320.59,4336.66,642.70,50.00,0.0778,36.49,36.49,TP,2026-06-16 19:45|XAUUSD|BUY|4326.72,false,,true,false
A1,1025742,Capital.ComMena-Demo,4106886,920301,A1 round,symbol_normalized_round_retest_v0,BUY,2026-06-16 19:55:00,2026-06-16 20:14:39,Evening 16:00-19:59,0.01,4338.52,4346.41,4333.33,4346.41,523.06,50.00,0.0956,28.97,28.97,TP,2026-06-16 19:55|XAUUSD|BUY|4338.52,false,,true,false
A1,1025742,Capital.ComMena-Demo,4108306,920301,A1 round,symbol_normalized_round_retest_v0,SELL,2026-06-16 21:15:00,2026-06-16 21:20:11,Night 20:00-05:59,0.01,4335.25,4330.76,4338.26,4330.76,300.00,75.00,0.2500,16.49,16.49,TP,2026-06-16 21:15|XAUUSD|SELL|4335.25,false,,true,false
A1,1025742,Capital.ComMena-Demo,4109130,920301,A1 round,symbol_normalized_round_retest_v0,BUY,2026-06-16 22:05:01,2026-06-16 22:39:50,Night 20:00-05:59,0.01,4341.20,4338.47,4338.25,4345.75,300.00,50.00,0.1667,-10.03,-10.03,SL,2026-06-16 22:05|XAUUSD|BUY|4341.20,false,,true,false
A1,1025742,Capital.ComMena-Demo,4109275,920301,A1 round,symbol_normalized_round_retest_v0,BUY,2026-06-16 22:15:01,2026-06-16 22:22:13,Night 20:00-05:59,0.01,4342.21,4339.34,4339.21,4346.71,300.00,75.00,0.2500,-10.55,-10.55,SL,2026-06-16 22:15|XAUUSD|BUY|4342.21,false,,true,false
A1,1025742,Capital.ComMena-Demo,4109343,920301,A1 round,symbol_normalized_round_retest_v0,SELL,2026-06-16 22:25:01,2026-06-16 22:31:43,Night 20:00-05:59,0.01,4339.29,4342.78,4342.80,4334.38,336.91,75.00,0.2226,-12.82,-12.82,SL,2026-06-16 22:25|XAUUSD|SELL|4339.29,false,,true,false
