family,signal_time_utc,signal_complete_utc,entry_time_utc,state_latest_allowed_utc,prior_window_start_utc,prior_window_end_utc,prior_m5_bars,prior_open,prior_high,prior_low,prior_close,prior_range,prior_range_pips,close_location,body_fraction,side,signal_eligible
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-09 23:55:00+00:00,2022-11-10 00:00:00+00:00,2022-11-10 00:00:00+00:00,2022-11-09 23:00:00+00:00,2022-11-09 00:00:00+00:00,2022-11-10 00:00:00+00:00,288,1.008065,1.0088249999999999,0.999295,1.001925,0.009529999999999816,95.29999999999816,0.27597061909758247,0.6442812172088302,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-10 23:55:00+00:00,2022-11-11 00:00:00+00:00,2022-11-11 00:00:00+00:00,2022-11-10 23:00:00+00:00,2022-11-10 00:00:00+00:00,2022-11-11 00:00:00+00:00,288,1.001935,1.0222,0.993565,1.019175,0.028634999999999966,286.3499999999996,0.894360048891215,0.6020604155753428,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-14 23:55:00+00:00,2022-11-15 00:00:00+00:00,2022-11-15 00:00:00+00:00,2022-11-14 23:00:00+00:00,2022-11-14 00:00:00+00:00,2022-11-15 00:00:00+00:00,288,1.0327099999999998,1.03587,1.02715,1.031975,0.008720000000000061,87.2000000000006,0.5533256880733997,0.08428899082565401,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-15 23:55:00+00:00,2022-11-16 00:00:00+00:00,2022-11-16 00:00:00+00:00,2022-11-15 23:00:00+00:00,2022-11-15 00:00:00+00:00,2022-11-16 00:00:00+00:00,288,1.0319850000000002,1.04809,1.028015,1.035755,0.020075000000000065,200.75000000000065,0.38555417185554447,0.18779576587794852,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-16 23:55:00+00:00,2022-11-17 00:00:00+00:00,2022-11-17 00:00:00+00:00,2022-11-16 23:00:00+00:00,2022-11-16 00:00:00+00:00,2022-11-17 00:00:00+00:00,288,1.0357750000000001,1.043865,1.0331000000000001,1.039355,0.010764999999999914,107.64999999999912,0.5810496980956757,0.33255921969344593,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-17 23:55:00+00:00,2022-11-18 00:00:00+00:00,2022-11-18 00:00:00+00:00,2022-11-17 23:00:00+00:00,2022-11-17 00:00:00+00:00,2022-11-18 00:00:00+00:00,288,1.03936,1.0406650000000002,1.0305300000000002,1.0361,0.010135000000000005,101.35000000000005,0.5495806610754662,0.32165762210163185,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-21 23:55:00+00:00,2022-11-22 00:00:00+00:00,2022-11-22 00:00:00+00:00,2022-11-21 23:00:00+00:00,2022-11-21 00:00:00+00:00,2022-11-22 00:00:00+00:00,288,1.03308,1.033305,1.0222799999999999,1.0245250000000001,0.011025000000000063,110.25000000000063,0.20362811791385596,0.7759637188208454,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-22 23:55:00+00:00,2022-11-23 00:00:00+00:00,2022-11-23 00:00:00+00:00,2022-11-22 23:00:00+00:00,2022-11-22 00:00:00+00:00,2022-11-23 00:00:00+00:00,288,1.02453,1.031085,1.024205,1.031075,0.006879999999999997,68.79999999999997,0.9985465116278974,0.9513081395348875,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-23 23:55:00+00:00,2022-11-24 00:00:00+00:00,2022-11-24 00:00:00+00:00,2022-11-23 23:00:00+00:00,2022-11-23 00:00:00+00:00,2022-11-24 00:00:00+00:00,288,1.0310700000000002,1.041945,1.0296500000000002,1.04178,0.012294999999999723,122.94999999999722,0.986579910532739,0.8710858072387163,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-24 23:55:00+00:00,2022-11-25 00:00:00+00:00,2022-11-25 00:00:00+00:00,2022-11-24 23:00:00+00:00,2022-11-24 00:00:00+00:00,2022-11-25 00:00:00+00:00,288,1.0417999999999998,1.0448650000000002,1.0381749999999998,1.04078,0.006690000000000307,66.90000000000306,0.3893871449925368,0.15246636771296743,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-28 23:55:00+00:00,2022-11-29 00:00:00+00:00,2022-11-29 00:00:00+00:00,2022-11-28 23:00:00+00:00,2022-11-28 00:00:00+00:00,2022-11-29 00:00:00+00:00,288,1.0367,1.049695,1.0330300000000001,1.0343550000000001,0.01666499999999993,166.6499999999993,0.07950795079508108,0.14071407140713046,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-29 23:55:00+00:00,2022-11-30 00:00:00+00:00,2022-11-30 00:00:00+00:00,2022-11-29 23:00:00+00:00,2022-11-29 00:00:00+00:00,2022-11-30 00:00:00+00:00,288,1.0343499999999999,1.039445,1.031905,1.032385,0.00753999999999988,75.3999999999988,0.06366047745358669,0.2606100795755708,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-11-30 23:55:00+00:00,2022-12-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022-11-30 23:00:00+00:00,2022-11-30 00:00:00+00:00,2022-12-01 00:00:00+00:00,288,1.0323799999999999,1.04301,1.0290249999999999,1.04233,0.013985000000000136,139.85000000000136,0.9513764747944221,0.7114765820522008,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-01 23:55:00+00:00,2022-12-02 00:00:00+00:00,2022-12-02 00:00:00+00:00,2022-12-01 23:00:00+00:00,2022-12-01 00:00:00+00:00,2022-12-02 00:00:00+00:00,288,1.04231,1.05395,1.039325,1.05281,0.014624999999999888,146.24999999999886,0.9220512820512871,0.7179487179487203,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-05 23:55:00+00:00,2022-12-06 00:00:00+00:00,2022-12-06 00:00:00+00:00,2022-12-05 23:00:00+00:00,2022-12-05 00:00:00+00:00,2022-12-06 00:00:00+00:00,288,1.054395,1.059495,1.048035,1.0496500000000002,0.011460000000000026,114.60000000000025,0.1409249563699948,0.41404886561952586,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-06 23:55:00+00:00,2022-12-07 00:00:00+00:00,2022-12-07 00:00:00+00:00,2022-12-06 23:00:00+00:00,2022-12-06 00:00:00+00:00,2022-12-07 00:00:00+00:00,288,1.0496750000000001,1.053285,1.045935,1.046755,0.007349999999999968,73.49999999999967,0.11156462585034646,0.3972789115646322,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-07 23:55:00+00:00,2022-12-08 00:00:00+00:00,2022-12-08 00:00:00+00:00,2022-12-07 23:00:00+00:00,2022-12-07 00:00:00+00:00,2022-12-08 00:00:00+00:00,288,1.04675,1.05499,1.04433,1.0512000000000001,0.010660000000000114,106.60000000000113,0.6444652908067617,0.41744840525328497,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-08 23:55:00+00:00,2022-12-09 00:00:00+00:00,2022-12-09 00:00:00+00:00,2022-12-08 23:00:00+00:00,2022-12-08 00:00:00+00:00,2022-12-09 00:00:00+00:00,288,1.051205,1.0564900000000002,1.0489700000000002,1.05557,0.007519999999999971,75.1999999999997,0.8776595744680509,0.5804521276595703,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-12 23:55:00+00:00,2022-12-13 00:00:00+00:00,2022-12-13 00:00:00+00:00,2022-12-12 23:00:00+00:00,2022-12-12 00:00:00+00:00,2022-12-13 00:00:00+00:00,288,1.0521150000000001,1.058025,1.0506,1.0541399999999999,0.007425000000000015,74.25000000000014,0.4767676767676592,0.2727272727272347,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-13 23:55:00+00:00,2022-12-14 00:00:00+00:00,2022-12-14 00:00:00+00:00,2022-12-13 23:00:00+00:00,2022-12-13 00:00:00+00:00,2022-12-14 00:00:00+00:00,288,1.05415,1.06734,1.052805,1.0624449999999999,0.014534999999999965,145.34999999999965,0.6632266941864392,0.5706914344685216,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-14 23:55:00+00:00,2022-12-15 00:00:00+00:00,2022-12-15 00:00:00+00:00,2022-12-14 23:00:00+00:00,2022-12-14 00:00:00+00:00,2022-12-15 00:00:00+00:00,288,1.06244,1.069515,1.0619,1.067605,0.007614999999999927,76.14999999999927,0.7491792514773347,0.6782665791201462,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-15 23:55:00+00:00,2022-12-16 00:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-15 23:00:00+00:00,2022-12-15 00:00:00+00:00,2022-12-16 00:00:00+00:00,288,1.0676,1.07362,1.0592350000000001,1.063875,0.01438499999999987,143.8499999999987,0.32255822036842524,0.2589502954466621,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-19 23:55:00+00:00,2022-12-20 00:00:00+00:00,2022-12-20 00:00:00+00:00,2022-12-19 23:00:00+00:00,2022-12-19 00:00:00+00:00,2022-12-20 00:00:00+00:00,288,1.0584500000000001,1.0658050000000001,1.057585,1.06124,0.008220000000000116,82.20000000000115,0.44464720194646135,0.3394160583941373,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-20 23:55:00+00:00,2022-12-21 00:00:00+00:00,2022-12-21 00:00:00+00:00,2022-12-20 23:00:00+00:00,2022-12-20 00:00:00+00:00,2022-12-21 00:00:00+00:00,288,1.0612249999999999,1.0658699999999999,1.0579,1.06253,0.00796999999999981,79.6999999999981,0.5809284818067781,0.16373902133000534,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-21 23:55:00+00:00,2022-12-22 00:00:00+00:00,2022-12-22 00:00:00+00:00,2022-12-21 23:00:00+00:00,2022-12-21 00:00:00+00:00,2022-12-22 00:00:00+00:00,288,1.062535,1.064565,1.05903,1.060805,0.005535000000000068,55.350000000000676,0.3206865401987462,0.31255645889792016,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-22 23:55:00+00:00,2022-12-23 00:00:00+00:00,2022-12-23 00:00:00+00:00,2022-12-22 23:00:00+00:00,2022-12-22 00:00:00+00:00,2022-12-23 00:00:00+00:00,288,1.0608,1.065935,1.057325,1.060145,0.008610000000000007,86.10000000000007,0.32752613240416034,0.07607433217190147,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-27 23:55:00+00:00,2022-12-28 00:00:00+00:00,2022-12-28 00:00:00+00:00,2022-12-27 23:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-28 00:00:00+00:00,288,1.0640049999999999,1.06697,1.06115,1.06372,0.005819999999999936,58.19999999999936,0.44158075601374386,0.04896907216492643,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-28 23:55:00+00:00,2022-12-29 00:00:00+00:00,2022-12-29 00:00:00+00:00,2022-12-28 23:00:00+00:00,2022-12-28 00:00:00+00:00,2022-12-29 00:00:00+00:00,288,1.063715,1.06745,1.06067,1.062905,0.006780000000000008,67.80000000000008,0.3296460176991127,0.11946902654866909,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2022-12-29 23:55:00+00:00,2022-12-30 00:00:00+00:00,2022-12-30 00:00:00+00:00,2022-12-29 23:00:00+00:00,2022-12-29 00:00:00+00:00,2022-12-30 00:00:00+00:00,288,1.0629,1.06905,1.06112,1.06604,0.007929999999999993,79.29999999999993,0.6204287515762976,0.39596469104667664,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-02 23:55:00+00:00,2023-01-03 00:00:00+00:00,2023-01-03 00:00:00+00:00,2023-01-02 23:00:00+00:00,2023-01-02 00:00:00+00:00,2023-01-03 00:00:00+00:00,288,1.07063,1.07107,1.06501,1.067675,0.006059999999999954,60.59999999999954,0.43976897689767946,0.48762376237624805,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-03 23:55:00+00:00,2023-01-04 00:00:00+00:00,2023-01-04 00:00:00+00:00,2023-01-03 23:00:00+00:00,2023-01-03 00:00:00+00:00,2023-01-04 00:00:00+00:00,288,1.0676700000000001,1.068035,1.05196,1.05456,0.01607500000000006,160.7500000000006,0.16174183514774032,0.8155520995334449,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-04 23:55:00+00:00,2023-01-05 00:00:00+00:00,2023-01-05 00:00:00+00:00,2023-01-04 23:00:00+00:00,2023-01-04 00:00:00+00:00,2023-01-05 00:00:00+00:00,288,1.0545550000000001,1.0635599999999998,1.05453,1.0606149999999999,0.009029999999999871,90.2999999999987,0.6738648947951255,0.67109634551493,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-05 23:55:00+00:00,2023-01-06 00:00:00+00:00,2023-01-06 00:00:00+00:00,2023-01-05 23:00:00+00:00,2023-01-05 00:00:00+00:00,2023-01-06 00:00:00+00:00,288,1.0605950000000002,1.0631599999999999,1.0515050000000001,1.052105,0.011654999999999749,116.54999999999748,0.05148005148004692,0.7284427284427535,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-09 23:55:00+00:00,2023-01-10 00:00:00+00:00,2023-01-10 00:00:00+00:00,2023-01-09 23:00:00+00:00,2023-01-09 00:00:00+00:00,2023-01-10 00:00:00+00:00,288,1.0663,1.0760649999999998,1.06516,1.07328,0.01090499999999972,109.0499999999972,0.7446125630444854,0.6400733608436648,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-10 23:55:00+00:00,2023-01-11 00:00:00+00:00,2023-01-11 00:00:00+00:00,2023-01-10 23:00:00+00:00,2023-01-10 00:00:00+00:00,2023-01-11 00:00:00+00:00,288,1.0732650000000001,1.0759400000000001,1.07121,1.07385,0.004730000000000123,47.300000000001226,0.5581395348837013,0.12367864693442293,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-11 23:55:00+00:00,2023-01-12 00:00:00+00:00,2023-01-12 00:00:00+00:00,2023-01-11 23:00:00+00:00,2023-01-11 00:00:00+00:00,2023-01-12 00:00:00+00:00,288,1.073855,1.0776400000000002,1.072555,1.076555,0.005085000000000228,50.85000000000228,0.7866273352998671,0.530973451327395,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-12 23:55:00+00:00,2023-01-13 00:00:00+00:00,2023-01-13 00:00:00+00:00,2023-01-12 23:00:00+00:00,2023-01-12 00:00:00+00:00,2023-01-13 00:00:00+00:00,288,1.0765500000000001,1.086705,1.073045,1.08599,0.013660000000000005,136.60000000000005,0.9476573938506573,0.6910688140556288,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-16 23:55:00+00:00,2023-01-17 00:00:00+00:00,2023-01-17 00:00:00+00:00,2023-01-16 23:00:00+00:00,2023-01-16 00:00:00+00:00,2023-01-17 00:00:00+00:00,288,1.082275,1.0874199999999998,1.080155,1.08297,0.007264999999999855,72.64999999999854,0.3874741913282957,0.09566414315208589,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-17 23:55:00+00:00,2023-01-18 00:00:00+00:00,2023-01-18 00:00:00+00:00,2023-01-17 23:00:00+00:00,2023-01-17 00:00:00+00:00,2023-01-18 00:00:00+00:00,288,1.082975,1.08694,1.077455,1.07896,0.009484999999999966,94.84999999999965,0.15867158671585377,0.42329994728519943,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-18 23:55:00+00:00,2023-01-19 00:00:00+00:00,2023-01-19 00:00:00+00:00,2023-01-18 23:00:00+00:00,2023-01-18 00:00:00+00:00,2023-01-19 00:00:00+00:00,288,1.078945,1.08875,1.076625,1.079755,0.012125000000000163,121.25000000000163,0.2581443298969101,0.06680412371133744,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-19 23:55:00+00:00,2023-01-20 00:00:00+00:00,2023-01-20 00:00:00+00:00,2023-01-19 23:00:00+00:00,2023-01-19 00:00:00+00:00,2023-01-20 00:00:00+00:00,288,1.079765,1.0840049999999999,1.07824,1.0833599999999999,0.005764999999999798,57.64999999999798,0.8881179531656498,0.6235906331309486,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-23 23:55:00+00:00,2023-01-24 00:00:00+00:00,2023-01-24 00:00:00+00:00,2023-01-23 23:00:00+00:00,2023-01-23 00:00:00+00:00,2023-01-24 00:00:00+00:00,288,1.0864150000000001,1.092695,1.084635,1.087135,0.008059999999999956,80.59999999999955,0.31017369727046656,0.0893300248138754,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-24 23:55:00+00:00,2023-01-25 00:00:00+00:00,2023-01-25 00:00:00+00:00,2023-01-24 23:00:00+00:00,2023-01-24 00:00:00+00:00,2023-01-25 00:00:00+00:00,288,1.08714,1.0897999999999999,1.083515,1.089,0.006284999999999874,62.84999999999874,0.8727128082736789,0.29594272076372474,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-26 23:55:00+00:00,2023-01-27 00:00:00+00:00,2023-01-27 00:00:00+00:00,2023-01-26 23:00:00+00:00,2023-01-26 00:00:00+00:00,2023-01-27 00:00:00+00:00,288,1.0920800000000002,1.092955,1.08506,1.089325,0.007894999999999985,78.94999999999985,0.5402153261558192,0.3489550348321809,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-30 23:55:00+00:00,2023-01-31 00:00:00+00:00,2023-01-31 00:00:00+00:00,2023-01-30 23:00:00+00:00,2023-01-30 00:00:00+00:00,2023-01-31 00:00:00+00:00,288,1.0872000000000002,1.0913849999999998,1.08392,1.0850149999999998,0.007464999999999833,74.64999999999833,0.1466845277963658,0.29269926322844936,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-01-31 23:55:00+00:00,2023-02-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,2023-01-31 23:00:00+00:00,2023-01-31 00:00:00+00:00,2023-02-01 00:00:00+00:00,288,1.08502,1.0874899999999998,1.080215,1.08608,0.00727499999999992,72.7499999999992,0.8061855670103193,0.14570446735393133,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-01 23:55:00+00:00,2023-02-02 00:00:00+00:00,2023-02-02 00:00:00+00:00,2023-02-01 23:00:00+00:00,2023-02-01 00:00:00+00:00,2023-02-02 00:00:00+00:00,288,1.0860750000000001,1.1033149999999998,1.0852249999999999,1.10128,0.01808999999999994,180.89999999999938,0.887506909894981,0.8405196241017117,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-06 23:55:00+00:00,2023-02-07 00:00:00+00:00,2023-02-07 00:00:00+00:00,2023-02-06 23:00:00+00:00,2023-02-06 00:00:00+00:00,2023-02-07 00:00:00+00:00,288,1.078925,1.079895,1.070945,1.072915,0.008950000000000014,89.50000000000013,0.22011173184357813,0.6715083798882503,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-07 23:55:00+00:00,2023-02-08 00:00:00+00:00,2023-02-08 00:00:00+00:00,2023-02-07 23:00:00+00:00,2023-02-07 00:00:00+00:00,2023-02-08 00:00:00+00:00,288,1.07291,1.076665,1.0669149999999998,1.07304,0.009750000000000147,97.50000000000146,0.628205128205135,0.013333333333329386,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-08 23:55:00+00:00,2023-02-09 00:00:00+00:00,2023-02-09 00:00:00+00:00,2023-02-08 23:00:00+00:00,2023-02-08 00:00:00+00:00,2023-02-09 00:00:00+00:00,288,1.073045,1.076095,1.070945,1.071545,0.005149999999999988,51.49999999999988,0.11650485436891948,0.2912621359223418,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-09 23:55:00+00:00,2023-02-10 00:00:00+00:00,2023-02-10 00:00:00+00:00,2023-02-09 23:00:00+00:00,2023-02-09 00:00:00+00:00,2023-02-10 00:00:00+00:00,288,1.07155,1.079085,1.07096,1.073925,0.00812500000000016,81.25000000000159,0.36492307692308285,0.29230769230768855,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-13 23:55:00+00:00,2023-02-14 00:00:00+00:00,2023-02-14 00:00:00+00:00,2023-02-13 23:00:00+00:00,2023-02-13 00:00:00+00:00,2023-02-14 00:00:00+00:00,288,1.0677400000000001,1.073245,1.065555,1.073105,0.007689999999999975,76.89999999999974,0.9817945383615047,0.6976592977893186,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-14 23:55:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-14 23:00:00+00:00,2023-02-14 00:00:00+00:00,2023-02-15 00:00:00+00:00,288,1.0731000000000002,1.080485,1.070685,1.073525,0.009799999999999809,97.99999999999808,0.28979591836734786,0.04336734693876591,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-15 23:55:00+00:00,2023-02-16 00:00:00+00:00,2023-02-16 00:00:00+00:00,2023-02-15 23:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-16 00:00:00+00:00,288,1.0735299999999999,1.074455,1.06606,1.06915,0.00839499999999993,83.94999999999929,0.3680762358546829,0.5217391304347665,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-16 23:55:00+00:00,2023-02-17 00:00:00+00:00,2023-02-17 00:00:00+00:00,2023-02-16 23:00:00+00:00,2023-02-16 00:00:00+00:00,2023-02-17 00:00:00+00:00,288,1.0691549999999999,1.0722399999999999,1.065455,1.06656,0.006784999999999819,67.84999999999819,0.16285924834192206,0.38246131171701875,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-20 23:55:00+00:00,2023-02-21 00:00:00+00:00,2023-02-21 00:00:00+00:00,2023-02-20 23:00:00+00:00,2023-02-20 00:00:00+00:00,2023-02-21 00:00:00+00:00,288,1.0684200000000001,1.070465,1.06703,1.068235,0.003435000000000077,34.35000000000077,0.3508005822416581,0.05385735080061066,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-21 23:55:00+00:00,2023-02-22 00:00:00+00:00,2023-02-22 00:00:00+00:00,2023-02-21 23:00:00+00:00,2023-02-21 00:00:00+00:00,2023-02-22 00:00:00+00:00,288,1.06824,1.069825,1.063745,1.065145,0.006080000000000085,60.80000000000085,0.23026315789474477,0.5090460526315833,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-22 23:55:00+00:00,2023-02-23 00:00:00+00:00,2023-02-23 00:00:00+00:00,2023-02-22 23:00:00+00:00,2023-02-22 00:00:00+00:00,2023-02-23 00:00:00+00:00,288,1.06514,1.066395,1.0599150000000002,1.06056,0.006479999999999819,64.79999999999819,0.09953703703700657,0.7067901234568142,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-23 23:55:00+00:00,2023-02-24 00:00:00+00:00,2023-02-24 00:00:00+00:00,2023-02-23 23:00:00+00:00,2023-02-23 00:00:00+00:00,2023-02-24 00:00:00+00:00,288,1.060555,1.06278,1.057705,1.059755,0.005075000000000163,50.75000000000163,0.40394088669951556,0.15763546798027314,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-27 23:55:00+00:00,2023-02-28 00:00:00+00:00,2023-02-28 00:00:00+00:00,2023-02-27 23:00:00+00:00,2023-02-27 00:00:00+00:00,2023-02-28 00:00:00+00:00,288,1.05536,1.0619999999999998,1.0533000000000001,1.0609600000000001,0.008699999999999708,86.99999999999707,0.8804597701149721,0.6436781609195675,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-02-28 23:55:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023-02-28 23:00:00+00:00,2023-02-28 00:00:00+00:00,2023-03-01 00:00:00+00:00,288,1.060965,1.06454,1.05736,1.05769,0.007179999999999964,71.79999999999964,0.045961002785507396,0.45612813370472605,LONG,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-01 23:55:00+00:00,2023-03-02 00:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-01 23:00:00+00:00,2023-03-01 00:00:00+00:00,2023-03-02 00:00:00+00:00,288,1.057695,1.06916,1.05654,1.066875,0.012620000000000076,126.20000000000076,0.8189381933438923,0.7274167987321641,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-02 23:55:00+00:00,2023-03-03 00:00:00+00:00,2023-03-03 00:00:00+00:00,2023-03-02 23:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,288,1.06687,1.06729,1.0576599999999998,1.059865,0.00963000000000025,96.30000000000248,0.22897196261684086,0.7274143302180422,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-06 23:55:00+00:00,2023-03-07 00:00:00+00:00,2023-03-07 00:00:00+00:00,2023-03-06 23:00:00+00:00,2023-03-06 00:00:00+00:00,2023-03-07 00:00:00+00:00,288,1.06258,1.069445,1.06222,1.06857,0.007225000000000037,72.25000000000037,0.8788927335640201,0.8290657439446241,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-08 23:55:00+00:00,2023-03-09 00:00:00+00:00,2023-03-09 00:00:00+00:00,2023-03-08 23:00:00+00:00,2023-03-08 00:00:00+00:00,2023-03-09 00:00:00+00:00,288,1.05484,1.057395,1.05244,1.05491,0.004955000000000043,49.55000000000042,0.4984863773965592,0.014127144298690997,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-09 23:55:00+00:00,2023-03-10 00:00:00+00:00,2023-03-10 00:00:00+00:00,2023-03-09 23:00:00+00:00,2023-03-09 00:00:00+00:00,2023-03-10 00:00:00+00:00,288,1.054905,1.0591249999999999,1.053805,1.0585749999999998,0.005319999999999769,53.199999999997694,0.8966165413533695,0.6898496240601503,SHORT,True
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-13 23:55:00+00:00,2023-03-14 00:00:00+00:00,2023-03-14 00:00:00+00:00,2023-03-13 23:00:00+00:00,2023-03-13 00:00:00+00:00,2023-03-14 00:00:00+00:00,288,1.06814,1.074865,1.0650249999999999,1.0723099999999999,0.009840000000000071,98.4000000000007,0.7403455284552778,0.42378048780485317,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-14 23:55:00+00:00,2023-03-15 00:00:00+00:00,2023-03-15 00:00:00+00:00,2023-03-14 23:00:00+00:00,2023-03-14 00:00:00+00:00,2023-03-15 00:00:00+00:00,288,1.072315,1.074965,1.067895,1.0727,0.00706999999999991,70.6999999999991,0.679632248939181,0.054455445544566425,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-16 23:55:00+00:00,2023-03-17 00:00:00+00:00,2023-03-17 00:00:00+00:00,2023-03-16 23:00:00+00:00,2023-03-16 00:00:00+00:00,2023-03-17 00:00:00+00:00,288,1.058175,1.063555,1.0551149999999998,1.0613700000000001,0.008440000000000225,84.40000000000225,0.7411137440758503,0.37855450236966515,CASH,False
N49_NEUTRAL_PRIOR24_EXTREME_FADE,2023-03-20 23:55:00+00:00,2023-03-21 00:00:00+00:00,2023-03-21 00:00:00+00:00,2023-03-20 23:00:00+00:00,2023-03-20 00:00:00+00:00,2023-03-21 00:00:00+00:00,288,1.0680800000000001,1.0731000000000002,1.0631249999999999,1.07186,0.00997500000000029,99.75000000000288,0.8756892230576347,0.37894736842103105,SHORT,True
