attempt_no,policy_id,mechanic,raw_discovery_signal_count,parameters_json
8587,51ec082feff1792a,PRODUCER_MM_OPTIONS_DIVERGENCE,1536,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":0.75}"
8588,c7434d21341f6edf,PRODUCER_MM_OPTIONS_DIVERGENCE,7404,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":0.75}"
8589,d81e37e13c0a693b,PRODUCER_MM_OPTIONS_DIVERGENCE,290,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":0.75}"
8590,6332afe0b3454ca9,PRODUCER_MM_OPTIONS_DIVERGENCE,2939,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.25,""threshold_z"":1.25}"
8591,ba7a80cffb685b30,PRODUCER_MM_OPTIONS_DIVERGENCE,803,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.25,""threshold_z"":0.75}"
8592,d38f0967e6db4579,PRODUCER_MM_OPTIONS_DIVERGENCE,500,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.5,""threshold_z"":1.25}"
8593,5729896932884cb2,PRODUCER_MM_OPTIONS_DIVERGENCE,4506,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":1.25,""target_r"":2.0,""threshold_z"":1.0}"
8594,3acdcddcc8381246,PRODUCER_MM_OPTIONS_DIVERGENCE,741,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":104,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.5}"
8595,c88873ffa4386ed0,PRODUCER_MM_OPTIONS_DIVERGENCE,745,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.25,""target_r"":1.5,""threshold_z"":1.5}"
8596,e459dbabd1c687d3,PRODUCER_MM_OPTIONS_DIVERGENCE,1819,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.25}"
8597,dcc5f562e4938d8c,PRODUCER_MM_OPTIONS_DIVERGENCE,550,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.5,""threshold_z"":1.25}"
8598,bb12d5aeaee8b058,PRODUCER_MM_OPTIONS_DIVERGENCE,1230,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.5}"
8599,3a824354d2965de3,PRODUCER_MM_OPTIONS_DIVERGENCE,466,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.0}"
8600,85e129b78c934aec,PRODUCER_MM_OPTIONS_DIVERGENCE,430,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":1.5,""threshold_z"":1.0}"
8601,c694ecbfba5390bb,PRODUCER_MM_OPTIONS_DIVERGENCE,152,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.5}"
8602,21cbc59df00d33c8,PRODUCER_MM_OPTIONS_DIVERGENCE,1088,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":1.0}"
8603,c831c66a3581759e,PRODUCER_MM_OPTIONS_DIVERGENCE,1952,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":0.75}"
8604,2eeb3ea53dd629a5,PRODUCER_MM_OPTIONS_DIVERGENCE,3011,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ALL"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.5}"
8605,9c88ce8a9250f3fc,PRODUCER_MM_OPTIONS_DIVERGENCE,1488,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":156,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.5}"
8606,6f6194bb02a58a0c,PRODUCER_MM_OPTIONS_DIVERGENCE,1762,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":1.5,""threshold_z"":0.75}"
8607,b9ebb0992a96a5b6,PRODUCER_MM_OPTIONS_DIVERGENCE,623,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.25,""threshold_z"":1.5}"
8608,96fada232bc62c0e,PRODUCER_MM_OPTIONS_DIVERGENCE,383,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":104,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.0}"
8609,a239f6aff9c91287,PRODUCER_MM_OPTIONS_DIVERGENCE,1854,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.25}"
8610,0c8c81b83b3d1434,PRODUCER_MM_OPTIONS_DIVERGENCE,1365,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":0.75}"
8611,227abb815ebd00a2,PRODUCER_MM_OPTIONS_DIVERGENCE,2364,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.0}"
8612,32ae36a971c7d6e1,PRODUCER_MM_OPTIONS_DIVERGENCE,1769,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ALL"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.5}"
8613,597ae05b33d38e8c,PRODUCER_MM_OPTIONS_DIVERGENCE,180,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.25}"
8614,92653e6033dca00c,PRODUCER_MM_OPTIONS_DIVERGENCE,3840,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":0.75}"
8615,c6728e7813ef5496,PRODUCER_MM_OPTIONS_DIVERGENCE,1704,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.25,""threshold_z"":0.75}"
8616,57d0ac1f8b9b7929,PRODUCER_MM_OPTIONS_DIVERGENCE,912,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.5}"
8617,8935933aac9900da,PRODUCER_MM_OPTIONS_DIVERGENCE,273,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":1.25}"
8618,eb2be69ed631b887,PRODUCER_MM_OPTIONS_DIVERGENCE,534,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.0}"
8619,e068353b02371d4d,PRODUCER_MM_OPTIONS_DIVERGENCE,1338,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":1.0}"
8620,fbf801b1d5434183,PRODUCER_MM_OPTIONS_DIVERGENCE,301,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.5}"
8621,22ff63d66e506541,PRODUCER_MM_OPTIONS_DIVERGENCE,689,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":104,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.5}"
8622,1a61593a80b8ead7,PRODUCER_MM_OPTIONS_DIVERGENCE,1536,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":0.75}"
8623,030707a7b1b7d16c,PRODUCER_MM_OPTIONS_DIVERGENCE,675,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":104,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":1.0}"
8624,57277b8010c34e4a,PRODUCER_MM_OPTIONS_DIVERGENCE,1194,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":0.75,""target_r"":1.5,""threshold_z"":1.0}"
8625,7c577fc8dbf02403,PRODUCER_MM_OPTIONS_DIVERGENCE,537,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.0}"
8626,9e30eed7e789e939,PRODUCER_MM_OPTIONS_DIVERGENCE,556,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5,""threshold_z"":1.25}"
8627,0f04f8b1cf607653,PRODUCER_MM_OPTIONS_DIVERGENCE,6405,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":0.75}"
8628,15adc7a4867311cf,PRODUCER_MM_OPTIONS_DIVERGENCE,467,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.25}"
8629,f2ab36b5ab716120,PRODUCER_MM_OPTIONS_DIVERGENCE,1488,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":156,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":1.5}"
8630,ba931248b5dd4d19,PRODUCER_MM_OPTIONS_DIVERGENCE,1727,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":156,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.5,""threshold_z"":1.25}"
8631,38dc7a472f63c35b,PRODUCER_MM_OPTIONS_DIVERGENCE,865,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.25}"
8632,13183a29da934c23,PRODUCER_MM_OPTIONS_DIVERGENCE,201,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.3,""require_opposite_option_sides"":true,""session"":""ASIA"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":0.75}"
8633,6319e3739b8d7b3c,PRODUCER_MM_OPTIONS_DIVERGENCE,1239,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":1.0}"
8634,5f4165655835ee4f,PRODUCER_MM_OPTIONS_DIVERGENCE,1184,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.0}"
8635,38214e59d6410250,PRODUCER_MM_OPTIONS_DIVERGENCE,1475,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ALL"",""stop_atr"":1.25,""target_r"":1.5,""threshold_z"":0.75}"
8636,28a3c116efed4a04,PRODUCER_MM_OPTIONS_DIVERGENCE,489,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":104,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.25,""target_r"":2.0,""threshold_z"":1.5}"
8637,b4297fa24920e754,PRODUCER_MM_OPTIONS_DIVERGENCE,612,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":104,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.0}"
8638,0351712fa4d0aedf,PRODUCER_MM_OPTIONS_DIVERGENCE,539,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":1.0}"
8639,6477f5472c1d0a90,PRODUCER_MM_OPTIONS_DIVERGENCE,1533,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":1.5,""threshold_z"":0.75}"
8640,217ccf30c54d9c8f,PRODUCER_MM_OPTIONS_DIVERGENCE,376,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.5,""threshold_z"":1.25}"
8641,6731b55c988b795e,PRODUCER_MM_OPTIONS_DIVERGENCE,390,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":1.5}"
8642,13819dc294b87a05,PRODUCER_MM_OPTIONS_DIVERGENCE,2949,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":1.0}"
8643,66f845e70b7a869d,PRODUCER_MM_OPTIONS_DIVERGENCE,302,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.5}"
8644,5b39be19f1ddbb34,PRODUCER_MM_OPTIONS_DIVERGENCE,3837,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":156,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":0.75}"
8645,000cffec79de9e72,PRODUCER_MM_OPTIONS_DIVERGENCE,438,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ASIA"",""stop_atr"":1.25,""target_r"":2.0,""threshold_z"":1.5}"
8646,c8028664db8d3590,PRODUCER_MM_OPTIONS_DIVERGENCE,294,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":1.25,""threshold_z"":1.5}"
8647,af6be5af10557014,PRODUCER_MM_OPTIONS_DIVERGENCE,535,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":1.25}"
8648,37510ce063ada91e,PRODUCER_MM_OPTIONS_DIVERGENCE,634,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.25,""target_r"":2.0,""threshold_z"":1.5}"
8649,e2a8c75f244d9cb8,PRODUCER_MM_OPTIONS_DIVERGENCE,2123,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""ALL"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":1.5}"
8650,7155401dd03d3239,PRODUCER_MM_OPTIONS_DIVERGENCE,2543,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ALL"",""stop_atr"":0.75,""target_r"":1.5,""threshold_z"":1.0}"
8651,95fa4dabf58baa16,PRODUCER_MM_OPTIONS_DIVERGENCE,532,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":1.5}"
8652,7c267640818b99c7,PRODUCER_MM_OPTIONS_DIVERGENCE,652,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.5}"
8653,7614e8e361f7323f,PRODUCER_MM_OPTIONS_DIVERGENCE,157,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":104,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.3,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":1.0}"
8654,8d326782e5a476e3,PRODUCER_MM_OPTIONS_DIVERGENCE,239,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.3,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.5,""threshold_z"":0.75}"
8655,24ab473da264a4a0,PRODUCER_MM_OPTIONS_DIVERGENCE,398,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":104,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""ASIA"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":1.5}"
8656,7ae884d92c87c383,PRODUCER_MM_OPTIONS_DIVERGENCE,3011,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":52,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""ALL"",""stop_atr"":1.0,""target_r"":1.25,""threshold_z"":1.5}"
8657,973971a3aa439e6b,PRODUCER_MM_OPTIONS_DIVERGENCE,762,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":0.75}"
8658,5dd38e9b20b1d77b,PRODUCER_MM_OPTIONS_DIVERGENCE,557,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.0,""target_r"":1.5,""threshold_z"":1.0}"
8659,0317ec9ed90b216f,PRODUCER_MM_OPTIONS_DIVERGENCE,804,"{""crowd_extension_atr_min"":0.0,""hold_hours"":4,""lookback"":52,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.3,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.25}"
8660,97b2600e88368be6,PRODUCER_MM_OPTIONS_DIVERGENCE,395,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":52,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5,""threshold_z"":1.5}"
8661,b041f50eaa29a965,PRODUCER_MM_OPTIONS_DIVERGENCE,795,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""H1_ALIGN"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":1.25,""threshold_z"":0.75}"
8662,4fa7c3dba3ca13ac,PRODUCER_MM_OPTIONS_DIVERGENCE,1779,"{""crowd_extension_atr_min"":0.0,""hold_hours"":12,""lookback"":156,""price_filter"":""H6_ALIGN"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""LONDON"",""stop_atr"":1.5,""target_r"":2.0,""threshold_z"":0.75}"
8663,5c0c23341f88d434,PRODUCER_MM_OPTIONS_DIVERGENCE,1086,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":52,""price_filter"":""NONE"",""price_min_atr"":0.0,""require_opposite_option_sides"":true,""session"":""NY"",""stop_atr"":1.5,""target_r"":1.25,""threshold_z"":1.25}"
8664,1bda9cdccef89af5,PRODUCER_MM_OPTIONS_DIVERGENCE,723,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.0,""require_opposite_option_sides"":false,""session"":""ASIA"",""stop_atr"":1.0,""target_r"":2.0,""threshold_z"":1.0}"
8665,d87a800dfcfa290d,PRODUCER_MM_OPTIONS_DIVERGENCE,803,"{""crowd_extension_atr_min"":0.0,""hold_hours"":8,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":false,""session"":""NY"",""stop_atr"":1.25,""target_r"":1.5,""threshold_z"":0.75}"
8666,02f9eb14cc400da4,PRODUCER_MM_OPTIONS_DIVERGENCE,290,"{""crowd_extension_atr_min"":0.0,""hold_hours"":24,""lookback"":156,""price_filter"":""REVERSAL_CONFIRM"",""price_min_atr"":0.15,""require_opposite_option_sides"":true,""session"":""LONDON"",""stop_atr"":0.75,""target_r"":2.0,""threshold_z"":0.75}"
