specialist_id,owned_regime,source_candidate,stage,status,trades,wins,win_rate,net_pips,pnl_usd_001_lot,stress_net_r,average_r,stress_profit_factor,positive_active_month_share,maximum_drawdown_r,removed_profit_factor,gate_pass,profile,direction,buffer_atr,body_min,stop_atr,target_r,regime,maximum_hold_bars,parameter_sha256
EURSESSIONV2R_0156,chop,EURSESSIONV2R_0156,train,OPENED,115,66,0.5739130434782609,-48.99805481427995,-4.899805481427996,-2.063042645706372,-0.017939501267011933,0.9574543113434749,0.4594594594594595,7.583282243982425,0.8072011710955508,False,ASIA_LONDON,short,0.0,0.55,1.75,0.75,chop,12,05b92f50d26f4f5cedafab03a6ac0e87bb60256c0e8d6fad3e82f87c27e019b5
EURSESSIONV2R_0157,trend_down,EURSESSIONV2R_0157,train,OPENED,81,29,0.35802469135802467,-248.87799632663518,-24.88779963266352,-15.300288736349007,-0.18889245353517292,0.6874274093581086,0.4117647058823529,18.422234406940404,0.43750506577733633,False,ASIA_LONDON,short,0.0,0.55,1.75,1.25,trend_down,12,54e3f61d5c87fded3712792d563e8e9579a58093f32c9e53e06fc84647381dd6
EURSESSIONV2R_0158,compression,EURSESSIONV2R_0158,train,OPENED,61,34,0.5573770491803278,284.3579673954188,28.435796739541885,14.061496256528123,0.23051633207423153,1.520321387511319,0.6129032258064516,7.099616662784009,1.0687588582580885,False,ASIA_LONDON,short,0.0,0.55,1.75,1.25,compression,12,99e58b565c77e5d33ccd4c785acf16d137b795b6d64d6a904c72f37d791dc049
EURSESSIONV2R_0159,chop,EURSESSIONV2R_0159,train,OPENED,115,57,0.4956521739130435,115.96053969572516,11.596053969572516,6.369841218798264,0.055389923641724036,1.1130835764033493,0.5405405405405406,8.333282243982424,0.895096983084575,False,ASIA_LONDON,short,0.0,0.55,1.75,1.25,chop,12,5089e4ba803bbf2c712cb64824ad1e55d21663afa6bea27f97751bca2509686a
EURSESSIONV2R_0160,trend_down,EURSESSIONV2R_0160,train,OPENED,81,22,0.2716049382716049,-496.8276967727258,-49.68276967727258,-28.950670316531166,-0.35741568292013787,0.48316894780022634,0.20588235294117646,29.632445894118398,0.13340424731184053,False,ASIA_LONDON,short,0.0,0.55,1.75,2.0,trend_down,12,36eb68abaeebe5921b70accab4209b11b95ceaeaead29032073676f8f009ad0e
EURSESSIONV2R_0161,compression,EURSESSIONV2R_0161,train,OPENED,61,30,0.4918032786885246,452.7295755412865,45.27295755412865,22.270164397146456,0.36508466224830255,1.7575158750066662,0.5483870967741935,8.29730068336535,1.087582666486444,False,ASIA_LONDON,short,0.0,0.55,1.75,2.0,compression,12,795fcb85a82802ce23097ae01e72f7397588e4947c8a1db15f14ac5cc467bb1f
EURSESSIONV2R_0162,chop,EURSESSIONV2R_0162,train,OPENED,115,49,0.4260869565217391,166.814599882763,16.6814599882763,5.841923138795736,0.050799331641702056,1.0909071318023298,0.4594594594594595,7.419457720383525,0.783531885352014,False,ASIA_LONDON,short,0.0,0.55,1.75,2.0,chop,12,7e50c0936850cbe80033cb77e3a1ba47151bd2e1ce139e66842dba5ea7ec704d
EURSESSIONV2R_0163,trend_down,EURSESSIONV2R_0163,train,OPENED,87,42,0.4827586206896552,-160.74780298913177,-16.07478029891318,-21.247513082047206,-0.24422428829939316,0.5647332208887712,0.36363636363636365,21.247513082047217,0.422570705937605,False,ASIA_LONDON,short,0.1,0.35,0.75,0.75,trend_down,12,333b60bb72a9204178cdea1dec618a537ae78c6805b31b9e209f2b33d7c36706
EURSESSIONV2R_0164,compression,EURSESSIONV2R_0164,train,OPENED,75,43,0.5733333333333334,-16.82241675252661,-1.6822416752526612,-6.784817069260545,-0.0904642275901406,0.8058717326380416,0.5,9.508708659648041,0.6109166524173583,False,ASIA_LONDON,short,0.1,0.35,0.75,0.75,compression,12,63d7d393b6372892d5c0503fff4d15cf16d58d13092e7a880e3bbea585a4620e
EURSESSIONV2R_0165,chop,EURSESSIONV2R_0165,train,OPENED,123,58,0.4715447154471545,-236.85907743920427,-23.685907743920428,-30.889372692550886,-0.2511331113215519,0.5585309913684201,0.3684210526315789,32.24700576471987,0.45853620513730053,False,ASIA_LONDON,short,0.1,0.35,0.75,0.75,chop,12,3e3d27dde156b178750f2b15b31ad30bf0933ecd9719c837ecff63ed6559c59c
EURSESSIONV2R_0166,trend_down,EURSESSIONV2R_0166,train,OPENED,87,36,0.41379310344827586,-60.862378918964396,-6.08623789189644,-13.747513082048076,-0.15801739174767904,0.7525810740380016,0.3939393939393939,15.204979896486186,0.5376988759097474,False,ASIA_LONDON,short,0.1,0.35,0.75,1.25,trend_down,12,052db2bf12faa1aa9910da67a8bdeb10d1ff82eb7dd90d246c291954495fdb4d
EURSESSIONV2R_0167,compression,EURSESSIONV2R_0167,train,OPENED,75,37,0.49333333333333335,46.84891119846709,4.68489111984671,1.2151829307385411,0.01620243907651388,1.0292616845632994,0.46875,7.569322519444938,0.7450382199288047,False,ASIA_LONDON,short,0.1,0.35,0.75,1.25,compression,12,013be8066253d02fbf07bf984dd36a14d66e08fd5ea111b4cfaf70c45e40b60f
EURSESSIONV2R_0168,chop,EURSESSIONV2R_0168,train,OPENED,123,48,0.3902439024390244,-182.26000400950687,-18.22600040095069,-24.38937269254971,-0.1982875828662578,0.697672762341588,0.39473684210526316,26.747005764718722,0.5490969902804583,False,ASIA_LONDON,short,0.1,0.35,0.75,1.25,chop,12,f7fa45f1e539fff0dc56c498dcef6c9afa0b706c30343c46bd23ad5da9eebaf7
EURSESSIONV2R_0169,trend_down,EURSESSIONV2R_0169,train,OPENED,87,24,0.27586206896551724,-155.899135248152,-15.5899135248152,-23.28093939484684,-0.2675970045384694,0.6558240956483512,0.3333333333333333,25.284361238143553,0.36962556844230987,False,ASIA_LONDON,short,0.1,0.35,0.75,2.0,trend_down,12,996a88960bb179db9db22d73e3cb8f8c0907321caebf9f0a995dc7fd010005f7
EURSESSIONV2R_0170,compression,EURSESSIONV2R_0170,train,OPENED,75,29,0.38666666666666666,53.05923938540232,5.305923938540232,4.965182930739512,0.06620243907652683,1.098984957367882,0.375,9.209807255971754,0.7144867742690901,False,ASIA_LONDON,short,0.1,0.35,0.75,2.0,compression,12,660ba0a2068784caf06e4c17c8bf00eb5a4c5729f2a97aef46ad9fc9c7b3ba08
EURSESSIONV2R_0171,chop,EURSESSIONV2R_0171,train,OPENED,123,32,0.2601626016260163,-311.58928458681055,-31.158928458681057,-36.38937269255029,-0.2958485584760186,0.6281404113185715,0.2631578947368421,37.24700576471919,0.42933008908434955,False,ASIA_LONDON,short,0.1,0.35,0.75,2.0,chop,12,45c4af100b4fa723a112e11bd166784b8831101fb5311a1d593d60b32b43abe4
EURSESSIONV2R_0172,trend_down,EURSESSIONV2R_0172,train,OPENED,87,51,0.5862068965517241,40.68368115200059,4.068368115200059,-2.398507849228074,-0.027569055738253724,0.9368207508763032,0.5454545454545454,9.022987937891802,0.7476699701531822,False,ASIA_LONDON,short,0.1,0.35,1.25,0.75,trend_down,12,6879dcf3073dc3ab022eaa76f2fcba4aea5c2c28ba19accea1e91ed756f239ad
EURSESSIONV2R_0173,compression,EURSESSIONV2R_0173,train,OPENED,75,41,0.5466666666666666,-72.46629943557627,-7.246629943557628,-7.470890241557366,-0.09961186988743155,0.7916122641449477,0.46875,10.682473508465844,0.5939953489062502,False,ASIA_LONDON,short,0.1,0.35,1.25,0.75,compression,12,cf6eaa875cbdf50f6d41b74f623bf2ee219fef232771c7dd85981f078ff94072
EURSESSIONV2R_0174,chop,EURSESSIONV2R_0174,train,OPENED,123,70,0.5691056910569106,-40.958203468299786,-4.095820346829979,-6.1336236155300545,-0.04986685866284597,0.8893644654837314,0.3684210526315789,9.964155893158253,0.7594481054065491,False,ASIA_LONDON,short,0.1,0.35,1.25,0.75,chop,12,302ed0bf50fc72e255b4bad13d7bc30fc6c4e27e0c51790e944238e38ce5bb02
EURSESSIONV2R_0175,trend_down,EURSESSIONV2R_0175,train,OPENED,87,34,0.39080459770114945,-146.70602365438822,-14.670602365438823,-14.161281153018288,-0.16277334658641712,0.7372980674680539,0.3939393939393939,20.02272029817333,0.5121927003365482,False,ASIA_LONDON,short,0.1,0.35,1.25,1.25,trend_down,12,acb96de5089a6382557adbd6a40604d3a18b23a01f58037fd3c399cc1f27150c
EURSESSIONV2R_0176,compression,EURSESSIONV2R_0176,train,OPENED,75,36,0.48,35.897940904203736,3.589794090420374,2.510452922586456,0.03347270563448608,1.0622131068899934,0.5625,10.082079725167254,0.7628961435641237,False,ASIA_LONDON,short,0.1,0.35,1.25,1.25,compression,12,35a5f9a9de42eb47b2d38b30003e413e18c58682fa35dc30658b46a6a52b41b8
EURSESSIONV2R_0177,chop,EURSESSIONV2R_0177,train,OPENED,123,55,0.44715447154471544,-107.40432914370768,-10.74043291437077,-7.150388610915689,-0.058133240739151944,0.8993395859249378,0.5,12.767999307078906,0.7277328810893112,False,ASIA_LONDON,short,0.1,0.35,1.25,1.25,chop,12,1968af78008ca97aeb49737fd435179242cf679c0148663ab6ceb7466f10e54e
EURSESSIONV2R_0178,trend_down,EURSESSIONV2R_0178,train,OPENED,87,23,0.26436781609195403,-247.39817284015635,-24.739817284015636,-23.748177172093186,-0.27296755370222053,0.6322163788293478,0.2727272727272727,25.026351705428137,0.3285183670732404,False,ASIA_LONDON,short,0.1,0.35,1.25,2.0,trend_down,12,9d7a44576f182800675b61d823073da04a6de8d02ca27495128e02c79da7d8e2
EURSESSIONV2R_0179,compression,EURSESSIONV2R_0179,train,OPENED,75,30,0.4,135.72612979948715,13.572612979948715,11.510452922586442,0.1534727056344859,1.2465159847764988,0.40625,10.227017587732206,0.8275358807900568,False,ASIA_LONDON,short,0.1,0.35,1.25,2.0,compression,12,5efdb26b303c1a11bbca8616b32cdded71d35b3f8ebb3bca236acbd3fcb63246
EURSESSIONV2R_0180,chop,EURSESSIONV2R_0180,train,OPENED,123,47,0.3821138211382114,28.842960064725453,2.8842960064725456,-0.26807674595987674,-0.002179485739511193,0.9966272755729316,0.4473684210526316,16.049750967137697,0.7490675654433009,False,ASIA_LONDON,short,0.1,0.35,1.25,2.0,chop,12,fe551fca2c8479cdf9deda00788dbb4689b7da2c757bcec9d3453f6c9465c63d
EURSESSIONV2R_0181,trend_down,EURSESSIONV2R_0181,train,OPENED,87,45,0.5172413793103449,-117.50075016005786,-11.750075016005788,-10.299611453456574,-0.11838633854547786,0.7538020576815431,0.45454545454545453,18.400720083363048,0.580313130497867,False,ASIA_LONDON,short,0.1,0.35,1.75,0.75,trend_down,12,cd5a1a214cfc73300365179bb2e30a5814d203012e1f6b245e885ddb5f28a463
EURSESSIONV2R_0182,compression,EURSESSIONV2R_0182,train,OPENED,75,43,0.5733333333333334,-8.465440116762792,-0.8465440116762792,-1.9568193410092682,-0.026090924546790243,0.9396622513444394,0.53125,8.409541760719266,0.7173322203248116,False,ASIA_LONDON,short,0.1,0.35,1.75,0.75,compression,12,c377e9cee1c3f2043d0f5565a95ce12215c54955807d77cd922e9c87bdf8bef9
EURSESSIONV2R_0183,chop,EURSESSIONV2R_0183,train,OPENED,123,70,0.5691056910569106,-90.02689907758877,-9.002689907758876,-3.551847614138017,-0.028876809871040788,0.9324992285055187,0.39473684210526316,8.30672482709614,0.7940637365847606,False,ASIA_LONDON,short,0.1,0.35,1.75,0.75,chop,12,0d28f50df320e7a63b93303fb15d0bcda8fc6fbac0793a2a9d6ffa885e80a36e
EURSESSIONV2R_0184,trend_down,EURSESSIONV2R_0184,train,OPENED,87,32,0.367816091954023,-290.2437149797298,-29.024371497972982,-16.94788643937422,-0.19480329240660021,0.6743168844580828,0.36363636363636365,20.07717943139682,0.4392276693976291,False,ASIA_LONDON,short,0.1,0.35,1.75,1.25,trend_down,12,2d53af39058aa1cfbf2446d96c25d1acf94a2fa392aa15597996456111faa283
EURSESSIONV2R_0185,compression,EURSESSIONV2R_0185,train,OPENED,75,36,0.48,65.4763573630523,6.547635736305231,3.0371878716230065,0.04049583828830675,1.0769296976448048,0.5,8.87329277608962,0.7679636908279598,False,ASIA_LONDON,short,0.1,0.35,1.75,1.25,compression,12,26ac874006d12ece3b67b27ad7cfc201979156020593e6b6ad7763ea03406d2c
EURSESSIONV2R_0186,chop,EURSESSIONV2R_0186,train,OPENED,123,59,0.4796747967479675,-1.1316686919827852,-0.11316686919827852,1.4240025215093686,0.01157725627243389,1.022856481687412,0.5,9.556724827096142,0.8257710070983969,False,ASIA_LONDON,short,0.1,0.35,1.75,1.25,chop,12,bb9e6c07af2ef0d7f32d592adebabcc6b136582c0bede540aa3e7691811505d7
EURSESSIONV2R_0187,trend_down,EURSESSIONV2R_0187,train,OPENED,87,24,0.27586206896551724,-550.3920260089744,-55.03920260089745,-30.561469203546793,-0.35128125521318154,0.49072828240177546,0.24242424242424243,31.243244781134024,0.16410925915398752,False,ASIA_LONDON,short,0.1,0.35,1.75,2.0,trend_down,12,bd315708c89e8ca2288f3d92a8e84417c9df16186504a694cc4d45404f3195c3
EURSESSIONV2R_0188,compression,EURSESSIONV2R_0188,train,OPENED,75,32,0.4266666666666667,273.9375943718516,27.393759437185164,13.397423460428378,0.1786323128057117,1.320096329964978,0.46875,7.701409109958956,0.8496534849121994,False,ASIA_LONDON,short,0.1,0.35,1.75,2.0,compression,12,b382e610cc7e5d245452d5e518b3cc3dd4a40949c992145e3d781e119736d230
EURSESSIONV2R_0189,chop,EURSESSIONV2R_0189,train,OPENED,123,51,0.4146341463414634,94.10377687238727,9.410377687238727,2.4234898560772837,0.019703169561603933,1.0345050327337288,0.4473684210526316,8.806724827096222,0.7532277474164455,False,ASIA_LONDON,short,0.1,0.35,1.75,2.0,chop,12,6d9628928d667896e9b0fcc112fd30cd5b36e059a7aeda1bf9e9a0ae27be7002
EURSESSIONV2R_0190,trend_down,EURSESSIONV2R_0190,train,OPENED,73,37,0.5068493150684932,-119.6606347790752,-11.96606347790752,-14.721873173413341,-0.20166949552621016,0.622170414948243,0.3939393939393939,14.721873173413343,0.44505800334095746,False,ASIA_LONDON,short,0.1,0.55,0.75,0.75,trend_down,12,28594d0e2ea404de7a1476ddc2fa043fded9918ccaf367149358c677a8e74b8e
EURSESSIONV2R_0191,compression,EURSESSIONV2R_0191,train,OPENED,59,34,0.576271186440678,-3.211703216339231,-0.3211703216339231,-5.130115640387976,-0.08695111254894876,0.8128444442029866,0.45161290322580644,9.429720286263805,0.5647700526804644,False,ASIA_LONDON,short,0.1,0.55,0.75,0.75,compression,12,60b7af51be98b81f983a9495ec342759dc1d8b4d94a6db3ad73c4f7a436012a4
EURSESSIONV2R_0192,chop,EURSESSIONV2R_0192,train,OPENED,108,49,0.4537037037037037,-236.2213653081202,-23.62213653081202,-30.593289394110126,-0.2832711980936123,0.5185715475549981,0.2777777777777778,31.95092246627911,0.408492224221867,False,ASIA_LONDON,short,0.1,0.55,0.75,0.75,chop,12,c64c4b99b875c124a87f6beb70c415f9024d05e45003a5f80df734bcc81b89ab
EURSESSIONV2R_0193,trend_down,EURSESSIONV2R_0193,train,OPENED,73,31,0.4246575342465753,-44.20162771971326,-4.420162771971326,-9.72187317341449,-0.1331763448412944,0.7873285507808998,0.3939393939393939,10.702987291257532,0.5269860571594212,False,ASIA_LONDON,short,0.1,0.55,0.75,1.25,trend_down,12,3eb11a85fe4ef9f74c81fa4f50be45eccffd9d637aa7c12a13e01f59f3f88474
EURSESSIONV2R_0194,compression,EURSESSIONV2R_0194,train,OPENED,59,33,0.559322033898305,113.46178312075854,11.346178312075855,9.61988435961141,0.16304888745104085,1.3375929387032879,0.5806451612903226,5.371078476732432,0.9234940717033676,False,ASIA_LONDON,short,0.1,0.55,0.75,1.25,compression,12,f4e6a311f14d0b2cc7b12d2d34dac9229cd397ca3cca102d757db6d18dfcaa96
EURSESSIONV2R_0195,chop,EURSESSIONV2R_0195,train,OPENED,108,40,0.37037037037037035,-200.89997274647772,-20.08999727464777,-26.343289394109366,-0.24391934624175338,0.640076051861826,0.4166666666666667,29.5770825073278,0.4763752011152491,False,ASIA_LONDON,short,0.1,0.55,0.75,1.25,chop,12,f2291fc9c6b3ceb4912777bada69a840b4fbc5e7aa31081dc1a9accaee72bcd1
EURSESSIONV2R_0196,trend_down,EURSESSIONV2R_0196,train,OPENED,73,21,0.2876712328767123,-93.04127345113768,-9.304127345113768,-15.471873173414869,-0.2119434681289708,0.7218680508902597,0.3333333333333333,18.32054807642159,0.3738550926986033,False,ASIA_LONDON,short,0.1,0.55,0.75,2.0,trend_down,12,6f35eb1668d309e49d1142970b10b9bb5e1015137642abb936a743ab22333f4f
EURSESSIONV2R_0197,compression,EURSESSIONV2R_0197,train,OPENED,59,28,0.4745762711864407,178.9086282649111,17.890862826491112,19.369884359612726,0.32830312473919876,1.5714236544699833,0.5806451612903226,6.794253520873647,1.00216778410279,False,ASIA_LONDON,short,0.1,0.55,0.75,2.0,compression,12,96301f696074fcbdf456d1b1f64ee0dc4beb14a66c19ef041c2cc73deaaff307
EURSESSIONV2R_0198,chop,EURSESSIONV2R_0198,train,OPENED,108,27,0.25,-314.3011756407121,-31.43011756407121,-35.34328939411033,-0.32725267957509563,0.594401249053973,0.2222222222222222,36.20092246627923,0.37136430717022684,False,ASIA_LONDON,short,0.1,0.55,0.75,2.0,chop,12,fee6b692055cd98c38165b30913556d3b62242e1e316dc4e949615456aa7504a
EURSESSIONV2R_0199,trend_down,EURSESSIONV2R_0199,train,OPENED,73,45,0.6164383561643836,91.51555436601504,9.151555436601504,1.8668760959517527,0.02557364515002401,1.0632179138319442,0.5151515151515151,6.566002356224622,0.8206397951268867,False,ASIA_LONDON,short,0.1,0.55,1.25,0.75,trend_down,12,1ce8d3310243df200c18622491b074b224df7b1d04bfc41c679240fb0d64222f
EURSESSIONV2R_0200,compression,EURSESSIONV2R_0200,train,OPENED,59,37,0.6271186440677966,67.89161408558898,6.789161408558899,2.371930615766236,0.040202213826546374,1.1019729104770233,0.5483870967741935,5.976552112524194,0.7974965253537674,False,ASIA_LONDON,short,0.1,0.55,1.25,0.75,compression,12,7bf01d62e2d0e2e2c87e74b565fb9aa579c8d3c38a696075c5ece776eceadc1f
EURSESSIONV2R_0201,chop,EURSESSIONV2R_0201,train,OPENED,108,59,0.5462962962962963,-103.10469264957375,-10.310469264957376,-9.755973636465743,-0.09033308922653466,0.8097009093821214,0.3611111111111111,11.17055347976714,0.6692248645591768,False,ASIA_LONDON,short,0.1,0.55,1.25,0.75,chop,12,da2b317d588af47c2a738f42a4a9ca252f63891a616bbeb44b6773ca264888bd
EURSESSIONV2R_0202,trend_down,EURSESSIONV2R_0202,train,OPENED,73,30,0.410958904109589,-42.048763339836995,-4.2048763339837,-7.425841420159462,-0.10172385507067756,0.8287992540667029,0.3939393939393939,15.957686932138294,0.5490395824696507,False,ASIA_LONDON,short,0.1,0.55,1.25,1.25,trend_down,12,53a0ace621a60a56eedf50fb1dedb1ea701f9b944b78f9ee2492d0c28a8a0c08
EURSESSIONV2R_0203,compression,EURSESSIONV2R_0203,train,OPENED,59,34,0.576271186440678,221.17753074559099,22.1177530745591,14.853273779910442,0.2517504030493295,1.5786268333776552,0.6774193548387096,6.495208948380805,1.1080117406814287,False,ASIA_LONDON,short,0.1,0.55,1.25,1.25,compression,12,49d0024ab763dd5feeb3fbe9f865a58872328ffa5c3fa350bf220cad3ddf0209
EURSESSIONV2R_0204,chop,EURSESSIONV2R_0204,train,OPENED,108,49,0.4537037037037037,-96.96896791369099,-9.696896791369099,-6.009212561531078,-0.05564085705121369,0.9025277926938757,0.5,13.371345730907834,0.7049248062272118,False,ASIA_LONDON,short,0.1,0.55,1.25,1.25,chop,12,87e257e0e9b6b3a3e243af2d7e1c62fe63ba1e8093a08b0e6d389eba30ea3d91
EURSESSIONV2R_0205,trend_down,EURSESSIONV2R_0205,train,OPENED,73,20,0.273972602739726,-143.49025721470457,-14.349025721470458,-16.371584970613455,-0.22426828726867745,0.6914919660514833,0.24242424242424243,19.568993505606326,0.3219569508961289,False,ASIA_LONDON,short,0.1,0.55,1.25,2.0,trend_down,12,4c43be96f50d0157ae6927b4bdd10e924e3e94f87590a0f080144e6ee5228953
EURSESSIONV2R_0206,compression,EURSESSIONV2R_0206,train,OPENED,59,30,0.5084745762711864,367.37564477566923,36.73756447756693,27.456476490714305,0.4653640083171916,1.919092706099901,0.6451612903225806,6.812611291002176,1.2639637672645958,False,ASIA_LONDON,short,0.1,0.55,1.25,2.0,compression,12,699212f8bd327eff7acb262c5eb837bd1928b7a9d0ea1dad1ce65448ef85bce0
EURSESSIONV2R_0207,chop,EURSESSIONV2R_0207,train,OPENED,108,42,0.3888888888888889,42.18929212787876,4.218929212787876,1.6152364611237113,0.014955893158552882,1.0233928309794138,0.3888888888888889,14.542105437431006,0.7384963558552547,False,ASIA_LONDON,short,0.1,0.55,1.25,2.0,chop,12,e84c967cd955802be85ba802b9f25bcb160fa9f633105945f9657a0c8fb68ef3
EURSESSIONV2R_0208,trend_down,EURSESSIONV2R_0208,train,OPENED,73,39,0.5342465753424658,-17.382344713678965,-1.7382344713678965,-5.70286878712889,-0.07812149023464232,0.8299294564497306,0.45454545454545453,14.124985213081757,0.6135343349089026,False,ASIA_LONDON,short,0.1,0.55,1.75,0.75,trend_down,12,d2a03224242998fc0e48ac8ee7ff40f48d7e07461548db4b8d931db9bff1a49a
EURSESSIONV2R_0209,compression,EURSESSIONV2R_0209,train,OPENED,59,37,0.6271186440677966,104.55943969715162,10.455943969715163,4.145195557078851,0.07025755181489578,1.187824786862484,0.5161290322580645,5.032292105986302,0.8613779612200455,False,ASIA_LONDON,short,0.1,0.55,1.75,0.75,compression,12,545ad6d84865178a55066952d4fb5a150e25edf10d0586697ca3cc13dc9fa7b9
EURSESSIONV2R_0210,chop,EURSESSIONV2R_0210,train,OPENED,108,61,0.5648148148148148,-82.99842428400865,-8.299842428400865,-3.853526200520671,-0.03568079815296918,0.9170369978935774,0.4444444444444444,7.281771430589145,0.7602431351439226,False,ASIA_LONDON,short,0.1,0.55,1.75,0.75,chop,12,f00b76bb47f8cc1fd1ca15e5cf0978f9f9fcdee871f497ce971e065954a58f53
EURSESSIONV2R_0211,trend_down,EURSESSIONV2R_0211,train,OPENED,73,27,0.3698630136986301,-188.57166117043352,-18.857166117043352,-11.430958080804935,-0.15658846686034156,0.732168651709746,0.3939393939393939,14.37898466965133,0.4456817105056551,False,ASIA_LONDON,short,0.1,0.55,1.75,1.25,trend_down,12,c948c0e51a5cce5ad9f5a9a5a52f7e7463750762e945fee770158673e2ce04f7
EURSESSIONV2R_0212,compression,EURSESSIONV2R_0212,train,OPENED,59,33,0.559322033898305,277.0760468457457,27.70760468457457,13.876015530724858,0.23518670391059082,1.5338798467976875,0.6129032258064516,7.09961666278401,1.0643733969279217,False,ASIA_LONDON,short,0.1,0.55,1.75,1.25,compression,12,edba495df1fc9bdaf1c593046dd9943f0697811defc1c95f8de9f2a226e94d97
EURSESSIONV2R_0213,chop,EURSESSIONV2R_0213,train,OPENED,108,53,0.49074074074074076,38.22603611058463,3.8226036110584634,2.694520319412776,0.024949262216784965,1.0500149191140935,0.5,9.675832901944522,0.822191915211091,False,ASIA_LONDON,short,0.1,0.55,1.75,1.25,chop,12,aee9708b127fd52265f1dcb29aa8d1c61b29cfa8be2022d110f4ed8a04f86266
EURSESSIONV2R_0214,trend_down,EURSESSIONV2R_0214,train,OPENED,73,20,0.273972602739726,-419.5157819979433,-41.951578199794334,-23.83569729333597,-0.3265164012785749,0.520850697206627,0.21212121212121213,24.517472870923193,0.12700237412619367,False,ASIA_LONDON,short,0.1,0.55,1.75,2.0,trend_down,12,fc1077d5ada64e413bec26be5b2dba991fb8da7741ed3de5ba339fcaed4777d8
EURSESSIONV2R_0215,compression,EURSESSIONV2R_0215,train,OPENED,59,29,0.4915254237288136,455.87622857909537,45.58762285790954,22.54322644501553,0.38208858381382255,1.7947494140173035,0.5483870967741935,8.29730068336535,1.1004011828752924,False,ASIA_LONDON,short,0.1,0.55,1.75,2.0,compression,12,f03f9e00927858dec9487190a17828b0a925ea1b5dda363ad99007cfbc7df54d
EURSESSIONV2R_0216,chop,EURSESSIONV2R_0216,train,OPENED,108,45,0.4166666666666667,64.59889132719894,6.459889132719894,0.7998181442638643,0.007405723557998744,1.0129403124842244,0.3611111111111111,9.122701778544842,0.6935265425209707,False,ASIA_LONDON,short,0.1,0.55,1.75,2.0,chop,12,fe215b9115c79f6d9aa61298fb11b07c4f76d6bb810e6ac86611b779814fe540
EURSESSIONV2R_0217,trend_up,EURSESSIONV2R_0217,train,OPENED,84,44,0.5238095238095238,-105.7173924750154,-10.57173924750154,-13.867440767458874,-0.1650885805649866,0.6787755613328367,0.3939393939393939,14.939623112614656,0.5183838575371547,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,0.75,trend_up,12,5fc1b0e17e8758e7bd280bd89cb32564f23543067e67266fe4a67bcc3821c2da
EURSESSIONV2R_0218,compression,EURSESSIONV2R_0218,train,OPENED,94,45,0.4787234042553192,-136.64981872558937,-13.664981872558938,-24.03510614332258,-0.2556926185459849,0.5517054217968117,0.35294117647058826,26.021813715273385,0.42445822331332594,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,0.75,compression,12,76fbbca246c21619c6b4905c5fe79db1a3dbadaa1f76ac14a20fdd8975ef84ea
EURSESSIONV2R_0219,chop,EURSESSIONV2R_0219,train,OPENED,153,76,0.49673202614379086,-200.50073696169284,-20.050073696169285,-31.472256683702174,-0.2057010240764848,0.6205719318253667,0.34146341463414637,33.50549288686008,0.5354203924353281,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,0.75,chop,12,a8c72fb6466fb57c21c64271f0101a03bd007cbb6662ef880d671b4d5cf7d0c7
EURSESSIONV2R_0220,trend_up,EURSESSIONV2R_0220,train,OPENED,84,38,0.4523809523809524,-38.44515066579125,-3.8445150665791257,-5.367440767458531,-0.06389810437450631,0.8918332237858229,0.45454545454545453,9.85690568294642,0.6517518631923865,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,1.25,trend_up,12,f44725b3712cd43c9b7529a86a2ba0fb2bece7f89c6b64a252a6048acf9031a1
EURSESSIONV2R_0221,compression,EURSESSIONV2R_0221,train,OPENED,94,34,0.3617021276595745,-169.1097077956516,-16.910970779565158,-27.39793311554577,-0.2914673735696358,0.5823736072661656,0.3235294117647059,31.135497463741366,0.40242712440906586,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,1.25,compression,12,ccde3afbdaf20decf6900681123bd3debae3348dda0e455ee7ebfef7efa94bdc
EURSESSIONV2R_0222,chop,EURSESSIONV2R_0222,train,OPENED,153,64,0.41830065359477125,-82.79323647140788,-8.279323647140789,-20.472256683702412,-0.13380559923988505,0.7863493891867462,0.4878048780487805,26.215106989642283,0.6605371855091207,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,1.25,chop,12,0a2baddef0c39f9c79a45938f28d427a8ee76b742f8b64dd9f612de2c6ad4f1e
EURSESSIONV2R_0223,trend_up,EURSESSIONV2R_0223,train,OPENED,84,31,0.36904761904761907,31.02422367637247,3.102422367637247,2.132559232541843,0.02538760991121242,1.0372624390715102,0.36363636363636365,10.566332440779558,0.6981524374942505,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,2.0,trend_up,12,f67391a5532edac0cddf0b3c74d162b2bbbce6455635ed16fb4b8eba9944efcb
EURSESSIONV2R_0224,compression,EURSESSIONV2R_0224,train,OPENED,94,25,0.26595744680851063,-205.48570846085073,-20.548570846085074,-29.647933115547197,-0.315403543782417,0.6065273866762252,0.29411764705882354,32.38464068749799,0.35093251885646254,False,FRANKFURT_LONDON,long,0.0,0.35,0.75,2.0,compression,12,096ee887f62a89f60fadc1c177f948e33fbd8e316b7a2f0e4f32d6f609776fb1
