timestamp_broker,run_id,account,symbol,magic,action,direction,lots,bid,ask,spread_points,sl,tp,stop_points,retcode,retcode_description,order_ticket,deal_and_reason
2024.12.17 00:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.05287,1.05291,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.17 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.04837,1.04841,4,1.04744,1.04919,97.00,10009,done at 1.04841,1428,1428|result_price=1.04841|reason=entered
2024.12.18 06:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.05111,1.05114,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.18 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.04737,1.04741,4,1.04589,1.04863,152.00,10009,done at 1.04741,1430,1430|result_price=1.04741|reason=entered
2024.12.18 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.04690,1.04694,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2024.12.18 18:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.04141,1.04145,4,1.03919,1.04326,226.00,10009,done at 1.04145,1432,1432|result_price=1.04145|reason=entered
2024.12.18 19:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03773,1.03776,3,1.03515,1.03985,261.00,10009,done at 1.03776,1434,1434|result_price=1.03776|reason=entered
2024.12.18 19:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03556,1.03560,4,1.03279,1.03785,281.00,10009,done at 1.03560,1436,1436|result_price=1.03560|reason=entered
2024.12.18 20:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.03649,1.03653,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2024.12.19 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03565,1.03569,4,1.03351,1.03743,218.00,10009,done at 1.03569,1438,1438|result_price=1.03569|reason=entered
2024.12.20 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.03946,1.03950,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.20 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04125,1.04129,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.20 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04281,1.04285,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.20 16:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04382,1.04386,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.23 07:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.04127,1.04131,4,1.04047,1.04198,84.00,10009,done at 1.04131,1440,1440|result_price=1.04131|reason=entered
2024.12.23 09:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.04076,1.04080,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2024.12.23 09:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.04043,1.04047,4,1.03939,1.04133,108.00,10009,done at 1.04047,1442,1442|result_price=1.04047|reason=entered
2024.12.23 10:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03897,1.03901,4,1.03780,1.03998,121.00,10009,done at 1.03901,1444,1444|result_price=1.03901|reason=entered
2024.12.26 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04180,1.04184,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.26 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04219,1.04223,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.26 17:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04268,1.04272,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.27 10:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04287,1.04291,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.27 11:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04387,1.04391,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.27 11:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04345,1.04349,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.30 08:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.04125,1.04129,4,1.04061,1.04183,68.00,10009,done at 1.04129,1446,1446|result_price=1.04129|reason=entered
2024.12.30 10:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04466,1.04470,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2024.12.30 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03879,1.03883,4,1.03677,1.04048,206.00,10009,done at 1.03883,1448,1448|result_price=1.03883|reason=entered
2024.12.30 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03803,1.03807,4,1.03545,1.04017,262.00,10009,done at 1.03807,1450,1450|result_price=1.03807|reason=entered
2024.12.31 13:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03806,1.03810,4,1.03657,1.03932,153.00,10009,done at 1.03810,1452,1452|result_price=1.03810|reason=entered
2024.12.31 14:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.03749,1.03753,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2024.12.31 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03546,1.03550,4,1.03371,1.03693,179.00,10009,done at 1.03550,1454,1454|result_price=1.03550|reason=entered
2025.01.02 10:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03160,1.03164,4,1.03007,1.03290,157.00,10009,done at 1.03164,1456,1456|result_price=1.03164|reason=entered
2025.01.02 14:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02851,1.02855,4,1.02613,1.03049,242.00,10009,done at 1.02855,1458,1458|result_price=1.02855|reason=entered
2025.01.02 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.02742,1.02746,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2025.01.02 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02530,1.02534,4,1.02239,1.02770,295.00,10009,done at 1.02534,1460,1460|result_price=1.02534|reason=entered
2025.01.03 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02962,1.02966,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.06 07:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.03274,1.03278,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.06 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.03402,1.03406,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.06 08:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.03501,1.03505,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.06 10:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04137,1.04140,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.06 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04356,1.04360,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.07 06:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04127,1.04131,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.07 08:54:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04276,1.04280,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.08 07:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03322,1.03326,4,1.03244,1.03392,82.00,10009,done at 1.03326,1462,1462|result_price=1.03326|reason=entered
2025.01.08 08:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03183,1.03187,4,1.03082,1.03271,105.00,10009,done at 1.03187,1464,1464|result_price=1.03187|reason=entered
2025.01.08 10:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.03005,1.03009,4,1.02864,1.03125,145.00,10009,done at 1.03009,1466,1466|result_price=1.03009|reason=entered
2025.01.08 11:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02887,1.02891,4,1.02713,1.03033,178.00,10009,done at 1.02891,1468,1468|result_price=1.02891|reason=entered
2025.01.09 07:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02910,1.02914,4,1.02815,1.02993,99.00,10009,done at 1.02914,1470,1470|result_price=1.02914|reason=entered
2025.01.10 05:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02857,1.02861,4,1.02789,1.02919,72.00,10009,done at 1.02861,1472,1472|result_price=1.02861|reason=entered
2025.01.10 06:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.02817,1.02821,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2025.01.10 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02562,1.02566,4,1.02128,1.02916,438.00,10009,done at 1.02566,1474,1474|result_price=1.02566|reason=entered
2025.01.10 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.02321,1.02325,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2025.01.13 02:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.02279,1.02283,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2025.01.13 03:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02152,1.02156,4,1.02035,1.02253,121.00,10009,done at 1.02156,1476,1476|result_price=1.02156|reason=entered
2025.01.13 04:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,LONG,0.00,1.02116,1.02120,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists
2025.01.13 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.01867,1.01871,4,1.01686,1.02019,185.00,10009,done at 1.01871,1478,1478|result_price=1.01871|reason=entered
2025.01.13 21:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02424,1.02524,100,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.13 21:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02517,1.02542,25,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.13 22:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02686,1.02690,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.14 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02947,1.02951,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.14 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02861,1.02865,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.14 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.02913,1.02917,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.16 12:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02642,1.02646,4,1.02499,1.02764,147.00,10009,done at 1.02646,1480,1480|result_price=1.02646|reason=entered
2025.01.17 06:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,ORDER_SEND_OK,LONG,0.01,1.02813,1.02817,4,1.02735,1.02883,82.00,10009,done at 1.02817,1482,1482|result_price=1.02817|reason=entered
2025.01.20 11:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.03259,1.03263,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.20 13:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.03979,1.03982,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.21 15:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04151,1.04155,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.21 16:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04224,1.04228,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.21 16:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04282,1.04286,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.22 09:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04466,1.04470,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.22 09:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04548,1.04552,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.22 10:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04497,1.04501,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.23 17:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04354,1.04358,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 01:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04354,1.04358,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 02:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04485,1.04489,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 03:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04460,1.04464,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 03:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04487,1.04491,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 07:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.04895,1.04899,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 08:30:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.05078,1.05082,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
2025.01.24 15:00:00,MT5_FREQ_EURUSD_V1_UNMASKED_AUDIT_2026_07_23_EURUSD_rsi_bb_close_fade_m30_long_all_hours_rr0p80,1025742,EURUSD,26070400,GUARD_BLOCK,SHORT,0.00,1.05161,1.05165,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block
