candidate_id,attempt,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,sha256,stage,trades,wins,net_pips,profit_factor,stress_net_pips,stress_profit_factor,positive_active_month_share,top5_removed_profit_factor,maximum_closed_drawdown_pips,one_sided_mean_p_value,stage_gate_pass
EURHUNT01_0113,113,trend_pullback_short,short,0.0,1.25,1.25,24,ba8aff9b3363bc0be8c909edde2ed0624acdb17a23123820384debc848b404e3,discovery_confirm,232,112,245.5355973544759,1.1258983191780534,129.5355973544759,1.064424126050792,0.5416666666666666,0.9069858190570081,326.8694220497223,0.3410489652834552,False
EURHUNT01_0114,114,trend_pullback_short,short,0.0,1.25,1.5,24,5c7ab4124a1d31aaa089f8d1fee905531d94b715d95754dad0ae5b2f2de8e2c9,discovery_fit,217,82,-283.432994951871,0.887064510610261,-391.932994951871,0.8479223131351401,0.5416666666666666,0.7604546135963834,564.9340215451451,0.8752961655464256,False
EURHUNT01_0114,114,trend_pullback_short,short,0.0,1.25,1.5,24,5c7ab4124a1d31aaa089f8d1fee905531d94b715d95754dad0ae5b2f2de8e2c9,discovery_confirm,225,101,364.5550195690261,1.1838730632721777,252.0550195690261,1.1232515728703456,0.5416666666666666,0.9461504019314255,319.3826583500249,0.2298698633815408,False
EURHUNT01_0115,115,trend_pullback_short,short,0.0,1.25,2.0,24,3dd3a3e85e7e614b2374c1be34936022c0d29f9e2aa741a5f836fdfa4e0cde14,discovery_fit,201,65,-249.53761978490533,0.8980945372791631,-350.03761978490525,0.8609149753618166,0.4583333333333333,0.747188326444197,456.69522999790746,0.8334001947240413,False
EURHUNT01_0115,115,trend_pullback_short,short,0.0,1.25,2.0,24,3dd3a3e85e7e614b2374c1be34936022c0d29f9e2aa741a5f836fdfa4e0cde14,discovery_confirm,209,83,393.9975453333177,1.2024021221811205,289.49754533331765,1.1440280721763907,0.5833333333333334,0.9554598367752422,352.9775077050679,0.2064241359729928,False
EURHUNT01_0116,116,trend_pullback_short,short,0.0,1.5,0.75,24,6f79e3dcef297f1d73bf28dd8a5230ee150ce27a3fcf053ac1611ee61280f055,discovery_fit,242,132,-304.4452928857311,0.8762610726568717,-425.4452928857311,0.8308626948456457,0.5,0.7750019460665762,573.5646372604215,0.9141377189848311,False
EURHUNT01_0116,116,trend_pullback_short,short,0.0,1.5,0.75,24,6f79e3dcef297f1d73bf28dd8a5230ee150ce27a3fcf053ac1611ee61280f055,discovery_confirm,241,136,-128.96175822499697,0.9348378136627034,-249.46175822499686,0.8772085430440351,0.375,0.7660308112540778,462.54397765576635,0.808005659059335,False
EURHUNT01_0117,117,trend_pullback_short,short,0.0,1.5,1.0,24,5c1e761ab95d6435440c1c62a0170b4ccc941beea6ba89f704726efbe50c9f54,discovery_fit,221,106,-296.9215476343479,0.8854635996399643,-407.4215476343479,0.8462488923434831,0.4583333333333333,0.7753902080633632,593.394569429693,0.8835390624641323,False
EURHUNT01_0117,117,trend_pullback_short,short,0.0,1.5,1.0,24,5c1e761ab95d6435440c1c62a0170b4ccc941beea6ba89f704726efbe50c9f54,discovery_confirm,226,119,101.53194804471082,1.050111765563257,-11.468051955289184,0.9944865399223122,0.4166666666666667,0.856211685456851,393.23113935672484,0.5143672059505366,False
EURHUNT01_0118,118,trend_pullback_short,short,0.0,1.5,1.25,24,5d82ee701a0d0f755332e5fc7f87e3ef2896c4c3edef99c7d3b54b0ed3c519f4,discovery_fit,210,88,-333.41966434695894,0.8754015325399007,-438.4196643469589,0.8398147002744193,0.4166666666666667,0.7574527417500707,639.7895186816373,0.8859841049578234,False
EURHUNT01_0118,118,trend_pullback_short,short,0.0,1.5,1.25,24,5d82ee701a0d0f755332e5fc7f87e3ef2896c4c3edef99c7d3b54b0ed3c519f4,discovery_confirm,216,104,294.28857840559704,1.1410404383230197,186.28857840559706,1.0869307154402277,0.5,0.9187557377679177,366.4598537806033,0.29925137213869646,False
EURHUNT01_0119,119,trend_pullback_short,short,0.0,1.5,1.5,24,66bc381f1a26c327812569f1bef95033c3753a2b996e0cdf39b9856f2b7351e3,discovery_fit,200,75,-352.8299935592828,0.8675517370616782,-452.82999355928274,0.8339096769011768,0.4166666666666667,0.7377481883406354,653.3282190475422,0.8851123147446267,False
EURHUNT01_0119,119,trend_pullback_short,short,0.0,1.5,1.5,24,66bc381f1a26c327812569f1bef95033c3753a2b996e0cdf39b9856f2b7351e3,discovery_confirm,209,91,393.3769288953259,1.1842339041372307,288.8769288953259,1.1316305618619305,0.5833333333333334,0.9342511449951039,328.9707120940039,0.22663713943079622,False
EURHUNT01_0120,120,trend_pullback_short,short,0.0,1.5,2.0,24,2ead97b5b64d46644f78b7c5ce972604b58daecd5af4795aad42838258a81a63,discovery_fit,187,62,-239.73229633252888,0.9076648736588562,-333.23229633252885,0.8746694912615579,0.375,0.7452285151239569,503.59377208809605,0.7929588796329261,False
EURHUNT01_0120,120,trend_pullback_short,short,0.0,1.5,2.0,24,2ead97b5b64d46644f78b7c5ce972604b58daecd5af4795aad42838258a81a63,discovery_confirm,192,77,509.2666347275298,1.2504403493866816,413.2666347275298,1.1976043059477786,0.5416666666666666,0.9811607769571722,370.21443908112377,0.1510350383660619,False
EURHUNT01_0121,121,trend_pullback_short,short,0.1,0.75,0.75,24,d95de9a2e2e3fd690acf649631cf8468ba0fb5cd7b548892a46b6b8f97bcfb3a,discovery_fit,272,149,-171.17956196824434,0.8781652840193858,-307.17956196824434,0.7905376806064224,0.4583333333333333,0.7437443953995572,357.5680429107271,0.9666541343752231,False
EURHUNT01_0121,121,trend_pullback_short,short,0.1,0.75,0.75,24,d95de9a2e2e3fd690acf649631cf8468ba0fb5cd7b548892a46b6b8f97bcfb3a,discovery_confirm,265,137,-255.80726015612225,0.7875429405785144,-388.30726015612225,0.6937741760713019,0.3333333333333333,0.6056696301594828,433.14498580947804,0.9946962867168047,False
EURHUNT01_0122,122,trend_pullback_short,short,0.1,0.75,1.0,24,e13077773af021fbe4d522f57d45d2a6a9c5d1f21aef20aaf09f33de1224488c,discovery_fit,260,125,-151.46589838261005,0.9014184263318914,-281.46589838261,0.8245173028969965,0.4166666666666667,0.7667449837776676,359.8959104925292,0.9331938750433364,False
EURHUNT01_0122,122,trend_pullback_short,short,0.1,0.75,1.0,24,e13077773af021fbe4d522f57d45d2a6a9c5d1f21aef20aaf09f33de1224488c,discovery_confirm,252,116,-191.56395572943688,0.8508222333394847,-317.5639557294368,0.7651383614630438,0.2916666666666667,0.6541084980116307,412.01310021259155,0.9683187793319143,False
EURHUNT01_0123,123,trend_pullback_short,short,0.1,0.75,1.25,24,854e745025ca740f8cc279d6a29bf50e3d67c2b0ffc0160cd317d5d2888fb3a8,discovery_fit,249,103,-262.14985489878103,0.8433595714669452,-386.64985489878103,0.7786242442187488,0.375,0.71381105460642,513.4951665573051,0.9715269943584448,False
EURHUNT01_0123,123,trend_pullback_short,short,0.1,0.75,1.25,24,854e745025ca740f8cc279d6a29bf50e3d67c2b0ffc0160cd317d5d2888fb3a8,discovery_confirm,246,103,-141.36090860555234,0.8954656206131916,-264.36090860555237,0.8143260534069466,0.25,0.6819092943066536,387.23145018977465,0.9188419544503994,False
EURHUNT01_0124,124,trend_pullback_short,short,0.1,0.75,1.5,24,d97c5b0cf2979a53ea14e73fc9602599db94bf84d6392ec99002d57d6c097015,discovery_fit,245,91,-258.55660177824814,0.8528205034660488,-381.05660177824814,0.7921974185764968,0.375,0.718615874946893,543.8840192390446,0.9592034209729569,False
EURHUNT01_0124,124,trend_pullback_short,short,0.1,0.75,1.5,24,d97c5b0cf2979a53ea14e73fc9602599db94bf84d6392ec99002d57d6c097015,discovery_confirm,241,96,3.68605465678624,1.0026882655230227,-116.81394534321376,0.9190851245897548,0.4166666666666667,0.7618875647954996,301.3298312409703,0.7116203994144555,False
EURHUNT01_0125,125,trend_pullback_short,short,0.1,0.75,2.0,24,f438ae44458f1b645c3f36d6a902e374851362dcd0701caa35c10b0dce58ca8a,discovery_fit,234,74,-202.32902149370125,0.8893045989067656,-319.32902149370125,0.8326192101767907,0.4583333333333333,0.7383443326870759,583.9688000650083,0.9023047595294672,False
EURHUNT01_0125,125,trend_pullback_short,short,0.1,0.75,2.0,24,f438ae44458f1b645c3f36d6a902e374851362dcd0701caa35c10b0dce58ca8a,discovery_confirm,229,81,209.5908065176011,1.1502559289747627,95.09080651760112,1.0647364141230737,0.5,0.8579451305502853,220.65020881656213,0.3503047678448974,False
EURHUNT01_0126,126,trend_pullback_short,short,0.1,1.0,0.75,24,c76945df3d4e3f3fcd6ba60bdfa51502fbc61bdd63ee5baee45f178f75f6b42c,discovery_fit,244,135,-136.67750385508052,0.9160820155810202,-258.67750385508054,0.8463183304049856,0.375,0.7912661285242898,353.8639572699791,0.8920580430267666,False
EURHUNT01_0126,126,trend_pullback_short,short,0.1,1.0,0.75,24,c76945df3d4e3f3fcd6ba60bdfa51502fbc61bdd63ee5baee45f178f75f6b42c,discovery_confirm,237,128,-201.74668052648008,0.8551442423744112,-320.24668052648,0.7787193112223232,0.375,0.6749861053163843,397.7424505400087,0.9499138508829159,False
EURHUNT01_0127,127,trend_pullback_short,short,0.1,1.0,1.0,24,e99f9dbcfb131b35c80c5e2c9c17b157fa56019f5e4ec1dca07785ef0985f054,discovery_fit,230,110,-190.32549457575823,0.8940771751822166,-305.3254945757583,0.835566418583093,0.4166666666666667,0.7683989245118853,456.65795758975395,0.9054910893690283,False
EURHUNT01_0127,127,trend_pullback_short,short,0.1,1.0,1.0,24,e99f9dbcfb131b35c80c5e2c9c17b157fa56019f5e4ec1dca07785ef0985f054,discovery_confirm,228,111,-97.50317824306795,0.9346642465117042,-211.50317824306802,0.863620272406369,0.4166666666666667,0.7337964259451744,333.8697269872125,0.8316435788717869,False
EURHUNT01_0128,128,trend_pullback_short,short,0.1,1.0,1.25,24,39bf2dd2e3ad08f2ec0829915edcbd843fc04d2076a15d7691a9c39d60ee1d7a,discovery_fit,220,94,-125.28503194706221,0.9329420872030716,-235.28503194706224,0.8781734068101443,0.375,0.7973216218053555,499.74445540488273,0.8226435619109841,False
EURHUNT01_0128,128,trend_pullback_short,short,0.1,1.0,1.25,24,39bf2dd2e3ad08f2ec0829915edcbd843fc04d2076a15d7691a9c39d60ee1d7a,discovery_confirm,221,99,54.08621497909441,1.0349271531022002,-56.41378502090559,0.9649504434300831,0.3333333333333333,0.8080456619672945,313.7924350543416,0.590438685775215,False
EURHUNT01_0129,129,trend_pullback_short,short,0.1,1.0,1.5,24,a105c6007ffdeb0611b43dc7524dc488cd9a0515202bf92a285633310ee919b0,discovery_fit,215,83,-122.02615801321761,0.9380131728409986,-229.52615801321758,0.8871875660940068,0.4583333333333333,0.7947460152631926,509.02545944924054,0.7973197203441997,False
EURHUNT01_0129,129,trend_pullback_short,short,0.1,1.0,1.5,24,a105c6007ffdeb0611b43dc7524dc488cd9a0515202bf92a285633310ee919b0,discovery_confirm,211,88,169.50322676833275,1.1087318532005002,64.00322676833275,1.0394884084749159,0.4166666666666667,0.8520796510482407,264.16971806971264,0.4063421971697737,False
EURHUNT01_0130,130,trend_pullback_short,short,0.1,1.0,2.0,24,7330f63905fa29b1dda61d5c894793a08bf47eac28b49be8dc9968cfa9e6fa53,discovery_fit,203,65,-115.86075254774723,0.9433999963496593,-217.36075254774732,0.8972779946582522,0.4166666666666667,0.7833372565259016,531.5660400719057,0.759080039878369,False
EURHUNT01_0130,130,trend_pullback_short,short,0.1,1.0,2.0,24,7330f63905fa29b1dda61d5c894793a08bf47eac28b49be8dc9968cfa9e6fa53,discovery_confirm,202,75,381.5802713379978,1.2384908602342324,280.58027133799783,1.1686302548034913,0.5,0.937339352475336,245.0403781258359,0.18545873527202716,False
EURHUNT01_0131,131,trend_pullback_short,short,0.1,1.25,0.75,24,4c824864806583841c4fa3bfba91b4c9c4d4eedfe014d00aa35dffa126fce845,discovery_fit,223,119,-311.36798233840193,0.8398823063055799,-422.86798233840193,0.7882080227357635,0.4166666666666667,0.7297566918132508,522.1881566012571,0.9542242492415938,False
EURHUNT01_0131,131,trend_pullback_short,short,0.1,1.25,0.75,24,4c824864806583841c4fa3bfba91b4c9c4d4eedfe014d00aa35dffa126fce845,discovery_confirm,216,119,-79.92643915012644,0.947104410486139,-187.92643915012644,0.8794974686297358,0.3333333333333333,0.7518374481830841,372.73464178129,0.7913981850220129,False
EURHUNT01_0132,132,trend_pullback_short,short,0.1,1.25,1.0,24,b691f7760b14132aa3d1a6c9364516727fd696afbc45c8678d222e6f891cbc14,discovery_fit,210,100,-174.2046185001778,0.9142578133618448,-279.2046185001778,0.866199665757117,0.375,0.791369550704458,538.7692955045206,0.8419689134646071,False
EURHUNT01_0132,132,trend_pullback_short,short,0.1,1.25,1.0,24,b691f7760b14132aa3d1a6c9364516727fd696afbc45c8678d222e6f891cbc14,discovery_confirm,207,106,94.64052734709854,1.05855683623156,-8.859472652901484,0.9946844754754386,0.5,0.8431619696250442,256.36414030652395,0.5132157792409979,False
EURHUNT01_0133,133,trend_pullback_short,short,0.1,1.25,1.25,24,02a21877e149fb4dee0f159a82ab24e4c8f6bd1fa5670b4824533df2dd6718b5,discovery_fit,201,83,-267.15246762822227,0.8777078531977824,-367.6524676282223,0.8361286374436451,0.3333333333333333,0.7514160968992137,670.2725670918438,0.8882533968800768,False
EURHUNT01_0133,133,trend_pullback_short,short,0.1,1.25,1.25,24,02a21877e149fb4dee0f159a82ab24e4c8f6bd1fa5670b4824533df2dd6718b5,discovery_confirm,194,90,154.96830272409676,1.092465982923544,57.96830272409673,1.0335396910230301,0.4583333333333333,0.8503843953883056,256.744718183637,0.42219436761572693,False
EURHUNT01_0134,134,trend_pullback_short,short,0.1,1.25,1.5,24,233ca699110f0ddd4f8265403c3d3556fff1df2d8dc9977f92c979e65229fe83,discovery_fit,194,74,-185.50731721378446,0.9165453457272426,-282.50731721378446,0.8762480622250138,0.5,0.7773313338967606,615.0892948350591,0.8077146400088601,False
EURHUNT01_0134,134,trend_pullback_short,short,0.1,1.25,1.5,24,233ca699110f0ddd4f8265403c3d3556fff1df2d8dc9977f92c979e65229fe83,discovery_confirm,191,83,276.73975851164823,1.1607188668938346,181.23975851164823,1.1020329140850535,0.5833333333333334,0.899042804079524,237.41730812896958,0.2860442250768982,False
EURHUNT01_0135,135,trend_pullback_short,short,0.1,1.25,2.0,24,782218409dbafa293055b6128ffd54e908b461928bd0dea84dfc7b0f9314b05d,discovery_fit,184,60,-182.17731661232642,0.9187557726434218,-274.1773166123264,0.881017073144122,0.5,0.7565825625062844,486.42112629088575,0.7826048996030246,False
EURHUNT01_0135,135,trend_pullback_short,short,0.1,1.25,2.0,24,782218409dbafa293055b6128ffd54e908b461928bd0dea84dfc7b0f9314b05d,discovery_confirm,180,69,281.83420876934036,1.1649275650507558,191.83420876934036,1.1087041784088711,0.5416666666666666,0.8993676310944956,259.8742732303813,0.28164210833877723,False
EURHUNT01_0136,136,trend_pullback_short,short,0.1,1.5,0.75,24,6cd380ce1cf821b0b4b1cfdf1a86ba54408b630eee75e6f9a79dfc78ff0b74bd,discovery_fit,215,118,-202.4781969316636,0.9061775781804975,-309.97819693166355,0.8595222720907093,0.4166666666666667,0.7957381435133402,567.5523669786335,0.8538573305539261,False
EURHUNT01_0136,136,trend_pullback_short,short,0.1,1.5,0.75,24,6cd380ce1cf821b0b4b1cfdf1a86ba54408b630eee75e6f9a79dfc78ff0b74bd,discovery_confirm,204,114,-71.48174215022111,0.9578167109975555,-173.4817421502211,0.9002721252717604,0.4166666666666667,0.7704297579059187,344.2963418825732,0.7394118838965937,False
EURHUNT01_0137,137,trend_pullback_short,short,0.1,1.5,1.0,24,14701b5f774bfa50f49de23c36de459770360a4b1601fd8a62c49354d2c74539,discovery_fit,199,96,-204.1415048918683,0.911616646256009,-303.6415048918683,0.8714052570191039,0.5,0.7917518199699731,642.2300148965058,0.8244660406690951,False
EURHUNT01_0137,137,trend_pullback_short,short,0.1,1.5,1.0,24,14701b5f774bfa50f49de23c36de459770360a4b1601fd8a62c49354d2c74539,discovery_confirm,190,98,91.93419693437345,1.05257138272741,-3.065803065626497,0.9982921742777291,0.4583333333333333,0.8387934194701271,269.45040879001266,0.504055688469877,False
EURHUNT01_0138,138,trend_pullback_short,short,0.1,1.5,1.25,24,fdfaef288ddc8cad209a423db0502a6822c3594e1d106cff9aaa5633f8e918eb,discovery_fit,190,80,-254.70863013923548,0.8941985796979101,-349.7086301392355,0.8579818246269071,0.4166666666666667,0.7662785138996764,677.9054802522319,0.8425111497826494,False
EURHUNT01_0138,138,trend_pullback_short,short,0.1,1.5,1.25,24,fdfaef288ddc8cad209a423db0502a6822c3594e1d106cff9aaa5633f8e918eb,discovery_confirm,185,88,268.0379674775212,1.14683240742429,175.53796747752122,1.0936517800339345,0.5833333333333334,0.9022378923622616,237.94987408656567,0.3011069480172248,False
EURHUNT01_0139,139,trend_pullback_short,short,0.1,1.5,1.5,24,28a67373f0ee43e5578e9c554bc06154369f0428897a954d80b3cf6031081507,discovery_fit,182,69,-255.0990988349145,0.8933796767961657,-346.09909883491457,0.8586827778818947,0.5,0.7514410074866447,597.7553486574034,0.8310159428434238,False
EURHUNT01_0139,139,trend_pullback_short,short,0.1,1.5,1.5,24,28a67373f0ee43e5578e9c554bc06154369f0428897a954d80b3cf6031081507,discovery_confirm,180,79,412.0003014012807,1.221832875318644,322.0003014012807,1.168749518295207,0.5833333333333334,0.9427531190421214,209.84490559133505,0.19094235473016719,False
EURHUNT01_0140,140,trend_pullback_short,short,0.1,1.5,2.0,24,acd918461ae4ef3e6c1b874f18455b4c6091a6d2bd3f9ca7ced72690bd6bd4f2,discovery_fit,172,57,-252.35057977942796,0.8947943255582713,-338.350579779428,0.8622429803236734,0.4583333333333333,0.721865192628103,552.1403514315306,0.8066737413290918,False
EURHUNT01_0140,140,trend_pullback_short,short,0.1,1.5,2.0,24,acd918461ae4ef3e6c1b874f18455b4c6091a6d2bd3f9ca7ced72690bd6bd4f2,discovery_confirm,166,67,475.0310160620819,1.2670439405823626,392.0310160620819,1.21437107010004,0.5416666666666666,0.9731423586961402,262.15125379150584,0.1512575625199155,False
EURHUNT01_0141,141,trend_pullback_short,short,0.2,0.75,0.75,24,bb12550b830543cccde197ca8ccc4f2c6004efb1b73594ff14f1d14363462462,discovery_fit,216,120,-98.8836572556706,0.9091203536601364,-206.8836572556707,0.8178957498942666,0.5416666666666666,0.7581182074340085,257.3949133305999,0.9187748419341355,False
EURHUNT01_0141,141,trend_pullback_short,short,0.2,0.75,0.75,24,bb12550b830543cccde197ca8ccc4f2c6004efb1b73594ff14f1d14363462462,discovery_confirm,205,107,-138.5154241262776,0.848804355177011,-241.0154241262776,0.7502776802624305,0.25,0.6357796921161727,338.3845925083076,0.9627688659079116,False
EURHUNT01_0142,142,trend_pullback_short,short,0.2,0.75,1.0,24,6bb96ba72e6cb0259db8f7dedd664d2d9ea50bff8e4e14fb2ebb10905e33dcab,discovery_fit,209,101,-81.28995069561994,0.933065593985073,-185.78995069561992,0.8535324584975429,0.5,0.781228521222645,255.19042307109862,0.8650974425364245,False
EURHUNT01_0142,142,trend_pullback_short,short,0.2,0.75,1.0,24,6bb96ba72e6cb0259db8f7dedd664d2d9ea50bff8e4e14fb2ebb10905e33dcab,discovery_confirm,197,93,-68.71516925141653,0.9298897938714289,-167.2151692514165,0.8379858461008012,0.3333333333333333,0.6940971719769283,310.7489643149273,0.8612984070138179,False
EURHUNT01_0143,143,trend_pullback_short,short,0.2,0.75,1.25,24,4e2005ec8b91349da7f669af15c4ce9f333c51713b8a3309d93bee9929703bf5,discovery_fit,200,86,-107.80393661473207,0.9169982681391106,-207.80393661473207,0.8467314061275983,0.375,0.7641590344289333,328.3882936747625,0.8711776311546795,False
EURHUNT01_0143,143,trend_pullback_short,short,0.2,0.75,1.25,24,4e2005ec8b91349da7f669af15c4ce9f333c51713b8a3309d93bee9929703bf5,discovery_confirm,192,83,-1.7210129539368921,0.9983274101990262,-97.72101295393686,0.909805784802399,0.2916666666666667,0.7376616122431847,280.8250187849635,0.7146499086235419,False
EURHUNT01_0144,144,trend_pullback_short,short,0.2,0.75,1.5,24,fcbe73cee0228e709afb104b174bb486be6bfdae1991ec6d0be204cb4f5479be,discovery_fit,196,74,-151.67246626604626,0.8903356699064381,-249.67246626604629,0.8271039427680105,0.4166666666666667,0.7336662976127106,427.0668355548218,0.8970929413475992,False
EURHUNT01_0144,144,trend_pullback_short,short,0.2,0.75,1.5,24,fcbe73cee0228e709afb104b174bb486be6bfdae1991ec6d0be204cb4f5479be,discovery_confirm,189,78,127.0752475514514,1.1214559635728074,32.57524755145141,1.0295663933857149,0.375,0.825791973220988,200.63418536556884,0.43261257034921863,False
EURHUNT01_0145,145,trend_pullback_short,short,0.2,0.75,2.0,24,c1d38fed2e120b694498766f039b2a7409379767de53b4f2aa0515430eed4333,discovery_fit,190,61,-83.00132168597378,0.9429980312827124,-178.0013216859738,0.882941094865831,0.5,0.7646614573665926,419.3631104531132,0.7844214777611296,False
EURHUNT01_0145,145,trend_pullback_short,short,0.2,0.75,2.0,24,c1d38fed2e120b694498766f039b2a7409379767de53b4f2aa0515430eed4333,discovery_confirm,183,68,310.86528576961035,1.286665667194583,219.36528576961038,1.1921025578689415,0.4583333333333333,0.9289350134826881,155.08469393643495,0.16982882861155524,False
EURHUNT01_0146,146,trend_pullback_short,short,0.2,1.0,0.75,24,4a800f373f3f1af49bc8ed3bedf2f8890713a1ee993df7f2bf54db45a063c812,discovery_fit,198,110,-61.99080398922032,0.9521034399021061,-160.9908039892203,0.8797017796637304,0.4583333333333333,0.8111685958474268,254.14628081756914,0.8048503400406228,False
EURHUNT01_0146,146,trend_pullback_short,short,0.2,1.0,0.75,24,4a800f373f3f1af49bc8ed3bedf2f8890713a1ee993df7f2bf54db45a063c812,discovery_confirm,183,102,-55.55973355435786,0.9462718240415499,-147.05973355435782,0.863147968012671,0.375,0.7249483629664286,270.28995890104227,0.8036010220986878,False
EURHUNT01_0147,147,trend_pullback_short,short,0.2,1.0,1.0,24,fa89d7e63263d84a08940d8f6138d730e637050510c4d31ac6f09298c25f0981,discovery_fit,186,91,-70.04767832220705,0.9503789408824754,-163.04767832220705,0.8882586230882484,0.4583333333333333,0.8036519531525018,324.48934007800295,0.782075027210156,False
EURHUNT01_0147,147,trend_pullback_short,short,0.2,1.0,1.0,24,fa89d7e63263d84a08940d8f6138d730e637050510c4d31ac6f09298c25f0981,discovery_confirm,177,89,41.98671770224486,1.0374401984669535,-46.5132822977552,0.9600893094626846,0.375,0.7891855373656476,211.51549214090812,0.593089119064981,False
EURHUNT01_0148,148,trend_pullback_short,short,0.2,1.0,1.25,24,bc7cc2732ef996ec13ac1369a75b4d7f2af10390a5934faed0c6f0e008199a21,discovery_fit,180,76,-89.53804944783045,0.9412113756114063,-179.53804944783045,0.8860112495202487,0.375,0.7879598929437006,409.68694843722585,0.782033753310772,False
EURHUNT01_0148,148,trend_pullback_short,short,0.2,1.0,1.25,24,bc7cc2732ef996ec13ac1369a75b4d7f2af10390a5934faed0c6f0e008199a21,discovery_confirm,173,81,187.6223167494739,1.1608888377840374,101.12231674947388,1.0834231606372737,0.3333333333333333,0.8773067027072765,178.44650770167928,0.325280635842921,False
EURHUNT01_0149,149,trend_pullback_short,short,0.2,1.0,1.5,24,0cc39aaeae2f8c1147e4f8bb52ca3c6fa56fc8d2b84fd16333286a0f6d48038e,discovery_fit,178,69,-44.177561389062724,0.9725350705006045,-133.17756138906276,0.9199176709336999,0.4583333333333333,0.8080583132273789,368.4325807282332,0.7007970060486891,False
EURHUNT01_0149,149,trend_pullback_short,short,0.2,1.0,1.5,24,0cc39aaeae2f8c1147e4f8bb52ca3c6fa56fc8d2b84fd16333286a0f6d48038e,discovery_confirm,167,72,254.10813663456327,1.2110589011661657,170.6081366345632,1.1362828618799883,0.3333333333333333,0.8962290602838315,182.60387471843256,0.24459055092968884,False
EURHUNT01_0150,150,trend_pullback_short,short,0.2,1.0,2.0,24,2939c66afbed7d3d3cb09bbe87193910644a2d239011671ddef7190b01460534,discovery_fit,168,55,7.737926000122002,1.004653070494454,-76.262073999878,0.9556479701403197,0.375,0.8154306839322786,408.3428604117066,0.6048463875718653,False
EURHUNT01_0150,150,trend_pullback_short,short,0.2,1.0,2.0,24,2939c66afbed7d3d3cb09bbe87193910644a2d239011671ddef7190b01460534,discovery_confirm,161,58,322.76313723193834,1.2523960303917134,242.26313723193837,1.18205740667089,0.4583333333333333,0.8961003230655118,265.73839409013743,0.19900289907596003,False
EURHUNT01_0151,151,trend_pullback_short,short,0.2,1.25,0.75,24,7fa2e13cbcdf3abf66e10f9335c895e6f268955788888e0fbaae5e6bf76ff1af,discovery_fit,181,102,-62.17726745206818,0.9577524567853645,-152.67726745206815,0.8989719815338829,0.4583333333333333,0.822531691978792,295.85113186632134,0.7518475326598641,False
EURHUNT01_0151,151,trend_pullback_short,short,0.2,1.25,0.75,24,7fa2e13cbcdf3abf66e10f9335c895e6f268955788888e0fbaae5e6bf76ff1af,discovery_confirm,169,96,100.1771438283172,1.0900797908201887,15.677143828317185,1.0136489930868555,0.3333333333333333,0.8420785515406128,227.51440265406296,0.4694504768601965,False
EURHUNT01_0152,152,trend_pullback_short,short,0.2,1.25,1.0,24,42af3d0145ad832d98dfcefb81abd32325d5be67536dea91faf43780ee33149a,discovery_fit,172,82,-97.65765104169151,0.9405929431682921,-183.65765104169154,0.891254308960119,0.375,0.7998111652565055,424.74912466348917,0.7665954714171564,False
EURHUNT01_0152,152,trend_pullback_short,short,0.2,1.25,1.0,24,42af3d0145ad832d98dfcefb81abd32325d5be67536dea91faf43780ee33149a,discovery_confirm,164,87,238.60564922900676,1.196073414857727,156.6056492290067,1.1247436364619976,0.4166666666666667,0.9257294582699025,199.66735529795307,0.25733015897582,False
EURHUNT01_0153,153,trend_pullback_short,short,0.2,1.25,1.25,24,a2e2079c6e2d9f61e319130d862ecbf987f876921e2403ed78c3345cbcb780cc,discovery_fit,166,69,-156.9717770121959,0.9117154125771337,-239.9717770121959,0.8686180524360759,0.375,0.7659126357612249,506.2048177664343,0.8077885925589137,False
EURHUNT01_0153,153,trend_pullback_short,short,0.2,1.25,1.25,24,a2e2079c6e2d9f61e319130d862ecbf987f876921e2403ed78c3345cbcb780cc,discovery_confirm,157,73,213.63891434701625,1.1604881400976534,135.1389143470163,1.0983843118521592,0.375,0.870379741654323,213.43645423417962,0.308070729808147,False
EURHUNT01_0154,154,trend_pullback_short,short,0.2,1.25,1.5,24,8b6bdb99452617b5723b98c0d6abf4c63eb94def831aa9c371d89ce9d8a034cc,discovery_fit,161,63,-32.29255818714355,0.9820733424495302,-112.79255818714356,0.9390432686838462,0.5416666666666666,0.8170070730323381,453.8589434277601,0.6463548192273488,False
EURHUNT01_0154,154,trend_pullback_short,short,0.2,1.25,1.5,24,8b6bdb99452617b5723b98c0d6abf4c63eb94def831aa9c371d89ce9d8a034cc,discovery_confirm,154,65,240.05773538385398,1.172368041768734,163.05773538385398,1.1134232282306635,0.4166666666666667,0.8654268547438175,248.4131132386949,0.2887170821104579,False
EURHUNT01_0155,155,trend_pullback_short,short,0.2,1.25,2.0,24,5d27a3c10e26553ac4ffc829757d3e5fc8794ecb07a1394c167b1ab23e11a554,discovery_fit,153,50,-94.63758489149504,0.948740034882702,-171.13758489149504,0.9098197521719515,0.4166666666666667,0.758845848192896,354.9958860308993,0.7011203102946177,False
EURHUNT01_0155,155,trend_pullback_short,short,0.2,1.25,2.0,24,5d27a3c10e26553ac4ffc829757d3e5fc8794ecb07a1394c167b1ab23e11a554,discovery_confirm,147,55,221.8807065590766,1.156298201654101,148.3807065590766,1.101214767636556,0.5416666666666666,0.8506866379609556,264.19264476312617,0.31469210710555107,False
