candidate_id,attempt,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,sha256
EURHUNT01_0345,345,range_breakout_short,short,0.1,0.75,2.0,18,eeb2d594945561b0473177fec646f5dfb7768217afd58ae3acd044c576492bd4
EURHUNT01_0346,346,range_breakout_short,short,0.1,1.0,0.75,18,e36f235714c268235068023ac7b8a7f9a238c2f689cd72ee64820767347a3753
EURHUNT01_0347,347,range_breakout_short,short,0.1,1.0,1.0,18,828c01733a3e074c7906146841d738e29418ce8d25795fd47f08178316f00c4d
EURHUNT01_0348,348,range_breakout_short,short,0.1,1.0,1.25,18,13d7a8e11e606091b974861f61bab72eaf9b1bfe1086f31e47779295d627b1ca
EURHUNT01_0349,349,range_breakout_short,short,0.1,1.0,1.5,18,0a5b8996f4f31cb1082e1f9cf4fc2f2e82e916cf00508fbdeded9a98bd451414
EURHUNT01_0350,350,range_breakout_short,short,0.1,1.0,2.0,18,f6b7de5b080dc896c53cec5526fd7d6c54e6832d7b3fc4269b85aafd336b3fa7
EURHUNT01_0351,351,range_breakout_short,short,0.1,1.25,0.75,18,4f99225379d0255fc205a3d9a6980e0f10030e936923715bc7f0b5c576f2c0f1
EURHUNT01_0352,352,range_breakout_short,short,0.1,1.25,1.0,18,317655c46e39248c164f7996e9ee5087fbb043be74cfd2641440054d7b92cfac
EURHUNT01_0353,353,range_breakout_short,short,0.1,1.25,1.25,18,4b905e70fe2992a947904e5493a6ba4ef3b026166bdc4e9a128efa998d6eeae7
EURHUNT01_0354,354,range_breakout_short,short,0.1,1.25,1.5,18,a89aaf8444b1484c5c066d3c1b35ab348c24ab659f9bf46e3c475227c639584e
EURHUNT01_0355,355,range_breakout_short,short,0.1,1.25,2.0,18,83a8320e9d43160b6356f207abc2e4afdf44b52b304760019bbba8202675e290
EURHUNT01_0356,356,range_breakout_short,short,0.1,1.5,0.75,18,8e2d2e8f88d469903d3041d9bc1038488d8fd8b7f4f5c9bb582e911acfee6827
EURHUNT01_0357,357,range_breakout_short,short,0.1,1.5,1.0,18,e85018a29678922100dc4d46664ba3f1116a704143449f140f1650c6fafd1144
EURHUNT01_0358,358,range_breakout_short,short,0.1,1.5,1.25,18,6f8d2d074ad1fd546afea3c3963d092485f521b442f4c99df84521348c238824
EURHUNT01_0359,359,range_breakout_short,short,0.1,1.5,1.5,18,3743f3c721bf16134d249f5c9852203487083cfcd41806740b5bc2636464dc42
EURHUNT01_0360,360,range_breakout_short,short,0.1,1.5,2.0,18,4aa8173298ae6ce616979cd215de22171e51501f31bb827799be29acf1000105
EURHUNT01_0361,361,range_breakout_short,short,0.15,0.75,0.75,18,b37ab9c134c2eec12d64e5deea10605701a9c4a954005624dfd6dce2066c00b6
EURHUNT01_0362,362,range_breakout_short,short,0.15,0.75,1.0,18,781377a85ea0e0bf96e997077bc84061ed96ae3019878bde706ae6579d9e7ad7
EURHUNT01_0363,363,range_breakout_short,short,0.15,0.75,1.25,18,57e60988140472373d8995511e507fa4254412c528aff315747067eae13e846b
EURHUNT01_0364,364,range_breakout_short,short,0.15,0.75,1.5,18,8cf66243346b0da8eb118e848b895e91dbd29ac6d0b9aea14dc5e8576e0f6999
EURHUNT01_0365,365,range_breakout_short,short,0.15,0.75,2.0,18,e1d725290ff702f860113a6414bc8cd2f59d92f7cd22eb22e7308b4662c1c973
EURHUNT01_0366,366,range_breakout_short,short,0.15,1.0,0.75,18,f0835a257dc45e3fc6b850ab3a71d55d25cd78ade4bdae39667e5c4cf3fad300
EURHUNT01_0367,367,range_breakout_short,short,0.15,1.0,1.0,18,5c2a8fd10f7fd6e31737fdd72298a238ee8797a53f1efbf90a3004556869bdf9
EURHUNT01_0368,368,range_breakout_short,short,0.15,1.0,1.25,18,dc0365763a7fefb1be2172f1cf0c147f9a25db8f6c0cff7e1b0f4181de059a98
EURHUNT01_0369,369,range_breakout_short,short,0.15,1.0,1.5,18,054d574f3ad2ba652cc2c1b349cae078edfa4a6e9c5ecede9004c8b0afc0482a
EURHUNT01_0370,370,range_breakout_short,short,0.15,1.0,2.0,18,c5d6cdb274c63cfdda1bfb470e614d537fee03ae39ede1fbab31bbd611de487b
EURHUNT01_0371,371,range_breakout_short,short,0.15,1.25,0.75,18,1fd61f3a4c1d04d9a6c4ce273340c8351e9fa54dfdb30f7062645e4499458bd6
EURHUNT01_0372,372,range_breakout_short,short,0.15,1.25,1.0,18,91e8fbd54499e3fa01564370945411acb20c9cb93bbfa1dab536762a19a1b63c
EURHUNT01_0373,373,range_breakout_short,short,0.15,1.25,1.25,18,654ba861f892ea4be8a227be1df0265de9f8c398e65c610e5c2b901eb23f4050
EURHUNT01_0374,374,range_breakout_short,short,0.15,1.25,1.5,18,c9096b8d6bb7d52989f17abc4bd48ee351aeb75e2c3523c4ce61dcb5c35cfb4c
EURHUNT01_0375,375,range_breakout_short,short,0.15,1.25,2.0,18,f0a931b8c802a9175353da85241def530ae1db18c279d24949e98df600cab28b
EURHUNT01_0376,376,range_breakout_short,short,0.15,1.5,0.75,18,195935895d9ac0b2f806906b9a1d2fa1a39db2ba66698968eab08d342ea859ae
EURHUNT01_0377,377,range_breakout_short,short,0.15,1.5,1.0,18,54dd3ddbe329838bc507158b315631b2ef037314a488b4d2996d4f29c0be9e77
EURHUNT01_0378,378,range_breakout_short,short,0.15,1.5,1.25,18,42a04f1bcfce8b459f29eaf5a55fc66cb6784cba83ca4db6373352353274ff29
EURHUNT01_0379,379,range_breakout_short,short,0.15,1.5,1.5,18,8812292da045cd4aff7fed579fe9c4bdd046b1872f320f004c2f17e0c31b3dc6
EURHUNT01_0380,380,range_breakout_short,short,0.15,1.5,2.0,18,92c6442a1473d1379a37d4179327d081aab76dccfc0d987c6f97cc493ea8ffa9
EURHUNT01_0381,381,range_breakout_short,short,0.2,0.75,0.75,18,359d024e953f46e4f74bdb6943fccd95cb40e2ca6629422c3d26fa05084e56db
EURHUNT01_0382,382,range_breakout_short,short,0.2,0.75,1.0,18,64585c34fbc2e58edc83c9d719e94e3b9e936c4d937ac75b1e85b6d3ad39d21f
EURHUNT01_0383,383,range_breakout_short,short,0.2,0.75,1.25,18,34723e23cf2e0ca0c921657396cd7871436ab1f472b7bedde6269d1b6bff68f4
EURHUNT01_0384,384,range_breakout_short,short,0.2,0.75,1.5,18,56a4195ee95b9f046d4a236af21c931e46f4c0df833cc8cda1cec2f0ca8528f4
EURHUNT01_0385,385,range_breakout_short,short,0.2,0.75,2.0,18,d325fe0a63c8ccf7f3e8dcd82b33ba3c1767da717a0739900b940e318cb298aa
EURHUNT01_0386,386,range_breakout_short,short,0.2,1.0,0.75,18,9d62cef69897c710de3df211962eb55f73d809a1dee7cbb21afaf7846a592307
EURHUNT01_0387,387,range_breakout_short,short,0.2,1.0,1.0,18,d0a78155befef0b3f65efacc98eb3acb073df21a8e90caf392da57ccd52e5143
EURHUNT01_0388,388,range_breakout_short,short,0.2,1.0,1.25,18,57ddfb167f2a3a80983bb99a41acdc0a9418342594229fe3350d9ed2da004f56
EURHUNT01_0389,389,range_breakout_short,short,0.2,1.0,1.5,18,45cb97fe0947f6f9a9d325c97a794cf08fc6896929fe5e205d3243332437ef9b
EURHUNT01_0390,390,range_breakout_short,short,0.2,1.0,2.0,18,161771e0abea7f7f2a262dcdc938fbced8632f2dc934fc5f35dca776e396ff3d
EURHUNT01_0391,391,range_breakout_short,short,0.2,1.25,0.75,18,a85ca3815cf88540fafc3432d53517d8c6bd1d63154f4f0e6a243494a6a5f06b
EURHUNT01_0392,392,range_breakout_short,short,0.2,1.25,1.0,18,ea152b734e85fea2801287f8ff95a336f29b9d363a0638e9d41b32c5c458399c
EURHUNT01_0393,393,range_breakout_short,short,0.2,1.25,1.25,18,96fffe4de07d23a4d3f173d889f049ff5fffaade7fde9932ddad7195c181618f
EURHUNT01_0394,394,range_breakout_short,short,0.2,1.25,1.5,18,7e5fbbc94ed5e39222e2435f32d706aaa5577c409b4822c52ce2ecc7de33c722
EURHUNT01_0395,395,range_breakout_short,short,0.2,1.25,2.0,18,4896965e49ccbd63235ce3952979ded97b00b35fbba52ac4de314a0b522c9bcb
EURHUNT01_0396,396,range_breakout_short,short,0.2,1.5,0.75,18,da942f3376573739ae63ad1d7b0b27a6630d3ef66d6f76cf23f52d258d230f54
EURHUNT01_0397,397,range_breakout_short,short,0.2,1.5,1.0,18,584eeb1be05c37a38799e000860213c7a5ddd60081c766341ef7d3ca65bd4705
EURHUNT01_0398,398,range_breakout_short,short,0.2,1.5,1.25,18,b6a2d5a8320273e57c4554b540d941935aadfb9fea0281531088d73bfb0a1c3b
EURHUNT01_0399,399,range_breakout_short,short,0.2,1.5,1.5,18,adebcd5a5ee43866bca0ea6c4bf77313fc1cac8d52c89b6e9ea7e8688d083005
EURHUNT01_0400,400,range_breakout_short,short,0.2,1.5,2.0,18,6abc64ba233da9a804a5b6e4b7b23bebb4dfceb411ba20c67e7b531ce01415f7
EURHUNT01_0401,401,compression_breakout_long,long,0.55,0.75,0.75,24,3c18f0f460c9fef7aeefffb28cb3e65f5557bca3a475eb815d8a1e7f9607d47a
EURHUNT01_0402,402,compression_breakout_long,long,0.55,0.75,1.0,24,25e88f63e234130d2059f3762b884645909cb863e76fb5937ca4c2b03d05d6c2
EURHUNT01_0403,403,compression_breakout_long,long,0.55,0.75,1.25,24,a44f71d25bd6dce11986cb648a7a9f5f73a465aee2aa69ee2de923361eb0d965
EURHUNT01_0404,404,compression_breakout_long,long,0.55,0.75,1.5,24,b39f39a32154694e0a7a313034e512e9385185e8c60abbce342d1a7cabd2cc7a
EURHUNT01_0405,405,compression_breakout_long,long,0.55,0.75,2.0,24,d9811daa17ded2c10ecc0ce0b9e233aafaee3fafe81da82da23f8fe44adc229e
EURHUNT01_0406,406,compression_breakout_long,long,0.55,1.0,0.75,24,2a04839b91f793a2ea4dd4c48cde232c3a1cdbb95a5da7a5ba702f57fe840b7b
EURHUNT01_0407,407,compression_breakout_long,long,0.55,1.0,1.0,24,b1335f73408e7d22733473cc293250d506309159bc19ed170066c4f2107b87fc
EURHUNT01_0408,408,compression_breakout_long,long,0.55,1.0,1.25,24,01e1403869673d305a11579d367fe2fe6912188b86f3863c46fb7b5df2561921
EURHUNT01_0409,409,compression_breakout_long,long,0.55,1.0,1.5,24,72aa7ed3667dd42f4a0a3113c4a27f8d9158e30e343c8d0c5be8740f479e60e2
EURHUNT01_0410,410,compression_breakout_long,long,0.55,1.0,2.0,24,0838e2adfe396dd2be77f9e9cf5e86c193604ee237d9a1835944164aa145c3ac
EURHUNT01_0411,411,compression_breakout_long,long,0.55,1.25,0.75,24,ea29da568db111efa7832e81feeaddee7eb019431286c56836605b1c391070aa
EURHUNT01_0412,412,compression_breakout_long,long,0.55,1.25,1.0,24,a66918d36d147fa5fbf6d89bc144eada8853bcce45214fb5a640d2cd2f4a7f5b
EURHUNT01_0413,413,compression_breakout_long,long,0.55,1.25,1.25,24,4439c296857609e5f00605e76b36cc74bcd8b217e0b30d1775581166804bc3c8
EURHUNT01_0414,414,compression_breakout_long,long,0.55,1.25,1.5,24,89b6f11350191992f9236d21fe3c016ce8aa797e37c9d7b3f72f29eccec7f2f1
EURHUNT01_0415,415,compression_breakout_long,long,0.55,1.25,2.0,24,1ab6ff23d392a18f5ea12bf3e0bd8646d012cfdb76837e09069aad8b356cd6ef
EURHUNT01_0416,416,compression_breakout_long,long,0.55,1.5,0.75,24,ad7a7d0fe450bdedac101c9d097a4a0d94c7538fa20658a9e61ce55e119b0835
EURHUNT01_0417,417,compression_breakout_long,long,0.55,1.5,1.0,24,2368d027a8366117cc90fe82859732450f5a5246306bb014df69d27bdcb89b4c
EURHUNT01_0418,418,compression_breakout_long,long,0.55,1.5,1.25,24,6133f438ccd93923b6cbc979f04521c34c2cbb03ef7064c4c4716baa8961b8b0
EURHUNT01_0419,419,compression_breakout_long,long,0.55,1.5,1.5,24,e8b1f13f915d3418d53055ca02edd12ae8f46791abaa0aa74303cd86cec3efcc
EURHUNT01_0420,420,compression_breakout_long,long,0.55,1.5,2.0,24,298aeed87b89234804918ce48d3c6f557a0bdf3a7cf75a941731af5d7073f467
EURHUNT01_0421,421,compression_breakout_long,long,0.65,0.75,0.75,24,e267d2529164788e35b16980d136bd798e416fc71385eed3de0dd9067a0d8ee5
EURHUNT01_0422,422,compression_breakout_long,long,0.65,0.75,1.0,24,917c529493703f342e478d3a08f3dfb8500bdcf3ac2e8f66be01783daac1ce53
EURHUNT01_0423,423,compression_breakout_long,long,0.65,0.75,1.25,24,ff05bbb020458b71233b88d5d26d2ecb3c9daeac845d37e00e5f5e143bc93fb8
EURHUNT01_0424,424,compression_breakout_long,long,0.65,0.75,1.5,24,d2c5e124f3e4f2de731cd12a2793b9bbab73fc08783e39a22ad6ad4993fe9ecf
EURHUNT01_0425,425,compression_breakout_long,long,0.65,0.75,2.0,24,da57c13e2b25dcc18c2544ec98f284dea6f71e1ff0256483975785348f1806e3
EURHUNT01_0426,426,compression_breakout_long,long,0.65,1.0,0.75,24,b4381ce62c7ba5fd3712297e937df7d3b449c4b4a10d6b9b605840437e61c0c0
EURHUNT01_0427,427,compression_breakout_long,long,0.65,1.0,1.0,24,85f6732c3b963d23b24a6a9c182747fd0e0353bed3c08afa34d1ebd041190a29
EURHUNT01_0428,428,compression_breakout_long,long,0.65,1.0,1.25,24,a7a9633d102c4f6bded5e539f92b8dc5d3cfdf5967c4baf477edee52946cc41b
EURHUNT01_0429,429,compression_breakout_long,long,0.65,1.0,1.5,24,ddd6077b32e8a99de36c973f9aaa567b41642893e705fc7616885db2f7dcd46b
EURHUNT01_0430,430,compression_breakout_long,long,0.65,1.0,2.0,24,d3066ef90b088dff7a5b9478bb173242023757e992c419e16b5d607a8ee0bb38
EURHUNT01_0431,431,compression_breakout_long,long,0.65,1.25,0.75,24,efb3e11451914e57d546951cf04a5645404ff65de74819430fc83371daa7bf5c
EURHUNT01_0432,432,compression_breakout_long,long,0.65,1.25,1.0,24,ed5f044a4be5acad4229b4ea212241fc81838855f7c50857cbf8ec4ed78da5fb
EURHUNT01_0433,433,compression_breakout_long,long,0.65,1.25,1.25,24,46ccd92cfd66af8f367e0794ae5345fa7dbf6ac765b3765acb6818473f000055
EURHUNT01_0434,434,compression_breakout_long,long,0.65,1.25,1.5,24,e5dc7aced8612f66eca25b0361500826fa3060e9a14ed838efd5ffe7c4ff24c0
EURHUNT01_0435,435,compression_breakout_long,long,0.65,1.25,2.0,24,73fe01334880d20a8035ef18888836cda8af40b21f3534a681d0bfd869049668
EURHUNT01_0436,436,compression_breakout_long,long,0.65,1.5,0.75,24,5254f0ee92a7df3b964cad4ac2bfd13e2b8e3494bacc530174ba2e930d691e6e
EURHUNT01_0437,437,compression_breakout_long,long,0.65,1.5,1.0,24,b91c4d2e6c856220f5cbfd45b173f6bf9ceb4b67bc8f402f35d559d8bec07c0d
EURHUNT01_0438,438,compression_breakout_long,long,0.65,1.5,1.25,24,785dcb3a4e30bc2255a229ce4c6eec463630475ceb87c7867f36f55cf446a783
EURHUNT01_0439,439,compression_breakout_long,long,0.65,1.5,1.5,24,56740327865a9852855a5a670167803a19144c84b2142e93e25cea3b8d737056
EURHUNT01_0440,440,compression_breakout_long,long,0.65,1.5,2.0,24,e03355742772ddfa89476979e318e8900d30527c0f8de2df8b260d7ce023c399
EURHUNT01_0441,441,compression_breakout_long,long,0.75,0.75,0.75,24,7c0171a8a3a39e4b0266427a13617d28ecabc279bb80dc09f7bf247f29565a70
EURHUNT01_0442,442,compression_breakout_long,long,0.75,0.75,1.0,24,3e0414ce62e64b4a47f504c065422c6eaf6523632488dfc3790f1896c14d7a78
EURHUNT01_0443,443,compression_breakout_long,long,0.75,0.75,1.25,24,44045ad626adb29550d40b953f8509f70db816775bc1e872a15a699f5b81bc80
EURHUNT01_0444,444,compression_breakout_long,long,0.75,0.75,1.5,24,b6159b987d6562380962fde6362448a681454456f9ad4be31c6a1e8f5920b0b5
EURHUNT01_0445,445,compression_breakout_long,long,0.75,0.75,2.0,24,077241a748be4933d09a7f3a8813db80b08f15d49e69defe490380b2920b7b93
EURHUNT01_0446,446,compression_breakout_long,long,0.75,1.0,0.75,24,fbc70dd23a93dbb3120582f0ac55e26fa2df20314e2951287a1d17d7ece7739c
EURHUNT01_0447,447,compression_breakout_long,long,0.75,1.0,1.0,24,57011f54f2aab206bbe9e984f809f38e895c30aa859794872a21701ebe65a556
EURHUNT01_0448,448,compression_breakout_long,long,0.75,1.0,1.25,24,6b947e5d96fac9b0d9ca3e823f40d1af16cc2b13de81deda1e0bae023dcc94e4
EURHUNT01_0449,449,compression_breakout_long,long,0.75,1.0,1.5,24,a220a75da168a4f89febc5788c94e37eb88fe0ea0e5fe3eb7c68cad2b7dfbfad
EURHUNT01_0450,450,compression_breakout_long,long,0.75,1.0,2.0,24,56006f163600ffebe43fa786409735597c2cd1d66ea173d8c048a4c4f4a8b455
EURHUNT01_0451,451,compression_breakout_long,long,0.75,1.25,0.75,24,ab986e909d3836bfc6673c270972b951828f6af9432322126f4cb1dc3dce74e8
EURHUNT01_0452,452,compression_breakout_long,long,0.75,1.25,1.0,24,ef4c2d3dd886aeec85ec71ff196af2159cdb2921ddbfc371497b010da5c52afe
EURHUNT01_0453,453,compression_breakout_long,long,0.75,1.25,1.25,24,14acd9f3b9d787a7f4dfba0a49414ed8549fd33f31e0f367b1eca2b58ae2e729
EURHUNT01_0454,454,compression_breakout_long,long,0.75,1.25,1.5,24,394f90f11bd68a248de491723f65676417839e608f401310269f855d9f398bd6
EURHUNT01_0455,455,compression_breakout_long,long,0.75,1.25,2.0,24,c7fe029912e7be4e034457752e717d14c53bfb8798819733c6a3ea97951a94e3
EURHUNT01_0456,456,compression_breakout_long,long,0.75,1.5,0.75,24,aa4ebf26d74fb27231fd64ad75e7e995f77be06737a5047611ac898e73a3d377
EURHUNT01_0457,457,compression_breakout_long,long,0.75,1.5,1.0,24,a991b04dc86c143c10b1a5165e0811f8bd031c069213aa0c7cefbd01bab450af
EURHUNT01_0458,458,compression_breakout_long,long,0.75,1.5,1.25,24,e35b8aa9c50ea537de465158c2da44db1c41622a1d079b7c3e4b4f81a4d186c5
EURHUNT01_0459,459,compression_breakout_long,long,0.75,1.5,1.5,24,8598995ed7b285b3706f1638b3e54caf22b1adeb5aa423f35221fa1af9bd23b6
EURHUNT01_0460,460,compression_breakout_long,long,0.75,1.5,2.0,24,c54a775029ab5564b73c6ea128422b40dbd7db1d77436ead9ac291b42a09d82e
EURHUNT01_0461,461,compression_breakout_long,long,0.85,0.75,0.75,24,207e3aa3d7295bdf8059e9be62d7b37f6a1dc058508e74d3b4715331636f718d
EURHUNT01_0462,462,compression_breakout_long,long,0.85,0.75,1.0,24,54e4f76c3d8291aaec7fff40ecba13013f77ec4ec77f6a4b76df612ce3b947f6
EURHUNT01_0463,463,compression_breakout_long,long,0.85,0.75,1.25,24,1c176ce06a526005d2e9ac4d0f095849c9e5de668de0ccc70cde24a746b0fa9f
EURHUNT01_0464,464,compression_breakout_long,long,0.85,0.75,1.5,24,aaa1c5f00f32bc5b976cc95df3cc75d804ead2cd2eefbf95f7dc6d15118972ca
EURHUNT01_0465,465,compression_breakout_long,long,0.85,0.75,2.0,24,8a24ed8012cd4855e8d086584e9262c229eb92975fa867d1dc0b0e59886e4c9f
EURHUNT01_0466,466,compression_breakout_long,long,0.85,1.0,0.75,24,9042b0e33b27958fb22a461afb41657732f837aff92daa19cc908a97794ca7bb
EURHUNT01_0467,467,compression_breakout_long,long,0.85,1.0,1.0,24,5bb886c0ae1d608b5701afa8b3e5be0a6322459d427a32c85d186a7763772774
EURHUNT01_0468,468,compression_breakout_long,long,0.85,1.0,1.25,24,5cd89448f67d4e84e60a73b8c46a3c47ee45fdfe73899e692a8b53ae07fb82ca
EURHUNT01_0469,469,compression_breakout_long,long,0.85,1.0,1.5,24,6a7ea6bbc5bf581ce2e7d187c8e981863fc3bd51f35961f6fe0e118789edfbda
EURHUNT01_0470,470,compression_breakout_long,long,0.85,1.0,2.0,24,59104e1d13be2ec760ace35cea30dd6bc27b111855ff099ae2a85bb290476627
EURHUNT01_0471,471,compression_breakout_long,long,0.85,1.25,0.75,24,097f1c95bc16128cebef62d1a2784187b3c5dc4b0fde4b3d3ba97642b320ad25
EURHUNT01_0472,472,compression_breakout_long,long,0.85,1.25,1.0,24,8feacb7791c266899317b9b0c9ec218700e9fc28e7e832b448450a29e236a431
EURHUNT01_0473,473,compression_breakout_long,long,0.85,1.25,1.25,24,268a8342809b019d25f308fe9fa522f9ea8cd493d994a9c6501fe7fbd1be170b
EURHUNT01_0474,474,compression_breakout_long,long,0.85,1.25,1.5,24,91c69961b1f8cb079589cf1f586ef38bbede53a6e0345f2b83eaf840f802abef
EURHUNT01_0475,475,compression_breakout_long,long,0.85,1.25,2.0,24,cce57ee79adb8f39d24090fe662d878df62e8adc4a2fc621b903e75eae39ff0a
EURHUNT01_0476,476,compression_breakout_long,long,0.85,1.5,0.75,24,77060bbf730bf52bb13321e2306e86a738ae8c02e4619c07e40614f5dbe9d2b9
EURHUNT01_0477,477,compression_breakout_long,long,0.85,1.5,1.0,24,d2578e95c840917dc6ca6298ab869aac910e03861ce01560664cff9d706bb795
EURHUNT01_0478,478,compression_breakout_long,long,0.85,1.5,1.25,24,12732af6ae1e232b59a42763862bd8c4970519d80953d94338d30f649eddcb4d
EURHUNT01_0479,479,compression_breakout_long,long,0.85,1.5,1.5,24,a28c4490553b8e3e1742e798663bf65e32804a9089539baeb74a8633dc2c1152
EURHUNT01_0480,480,compression_breakout_long,long,0.85,1.5,2.0,24,e6ed38c0027ea3813a340303ed0e62e6b49fc94c6f143799bc976b608a398767
EURHUNT01_0481,481,compression_breakout_long,long,0.95,0.75,0.75,24,2900b6c5520a13666d2eb644b5b8bc6c3ad9930f083fd669a40236c8ea0d8c12
EURHUNT01_0482,482,compression_breakout_long,long,0.95,0.75,1.0,24,e02e1835be4f9e45e56bb00802ecc04a45040dc2489742b047d2de602f8a756f
EURHUNT01_0483,483,compression_breakout_long,long,0.95,0.75,1.25,24,4c04263a089922d5398eef429385f024a1edf971fefb4e9b92d0367da95662cd
EURHUNT01_0484,484,compression_breakout_long,long,0.95,0.75,1.5,24,12afe8f3cb910bef108e9d040ce2334e683246746af20bd9d4bbc5fd98b5b975
EURHUNT01_0485,485,compression_breakout_long,long,0.95,0.75,2.0,24,9626c4772dead444584dd4423b7f44aff5a5c014a79e07048851406aac4ed472
EURHUNT01_0486,486,compression_breakout_long,long,0.95,1.0,0.75,24,b5bae76f00fbfa6164082d8ffc44bc5c8526be4d1b97df02818351f81498c7b7
EURHUNT01_0487,487,compression_breakout_long,long,0.95,1.0,1.0,24,3d369ea917903dd15f20771b7c8553dde14070cc0333fa16e48db4eb202a3af4
EURHUNT01_0488,488,compression_breakout_long,long,0.95,1.0,1.25,24,d44b4fcb1959e9ce231cab28cfc5536af8f8e2c391452d59663ad633f002934d
EURHUNT01_0489,489,compression_breakout_long,long,0.95,1.0,1.5,24,4887c04d0897d2f9c555dc51e735ac4c12516f95efe70a3e9c877a1540b47e5e
EURHUNT01_0490,490,compression_breakout_long,long,0.95,1.0,2.0,24,57c57aad76146dbaf3d647c71624c5d780268c82dd9d2b0959acdbb00b6c930e
EURHUNT01_0491,491,compression_breakout_long,long,0.95,1.25,0.75,24,dbe9b3d64b18fe5a74669eb7e3b9f06198589db2797bc16623d914eb426677e0
EURHUNT01_0492,492,compression_breakout_long,long,0.95,1.25,1.0,24,317b16787a0319e74760fe7e43f0355243409ce3c0706140c347031275268515
EURHUNT01_0493,493,compression_breakout_long,long,0.95,1.25,1.25,24,114d65becec2a97fba9ba825dc9dd464dbaa469f260ba998dc9acf87df8702e4
EURHUNT01_0494,494,compression_breakout_long,long,0.95,1.25,1.5,24,ecc00df2b7ac37da7679f6ade4ba3bbe2f02149f75fed9126a8bcf8b24fcada1
EURHUNT01_0495,495,compression_breakout_long,long,0.95,1.25,2.0,24,45b4bd5a2aa1a7ca75273b9146b174dff93459bd007acfec9e3a0224ea14780a
EURHUNT01_0496,496,compression_breakout_long,long,0.95,1.5,0.75,24,c271bf440285d684016b588e1c041792312696996cb7da41ad6076a326250329
EURHUNT01_0497,497,compression_breakout_long,long,0.95,1.5,1.0,24,4cf547edaca6f37b1a4eaa3259fe6866ec76efbc934b329fabe7320d56bd9165
EURHUNT01_0498,498,compression_breakout_long,long,0.95,1.5,1.25,24,13e18a65bfd7a7a6de34095444e86ce2461809dffb29c51b1d6a39050f07773f
EURHUNT01_0499,499,compression_breakout_long,long,0.95,1.5,1.5,24,e92aa44602bcc35601041f9cb449ba991cd7383c7ac1f507fe75c73d3e5df2aa
EURHUNT01_0500,500,compression_breakout_long,long,0.95,1.5,2.0,24,2555b03e5d5ec669e58ab9ca977bfab4a0aadbc8e96dfe0e5e68374f88a1d04d
EURHUNT01_0501,501,compression_breakout_short,short,0.55,0.75,0.75,24,5ec6f452aec599d6be61ae76a00f442ffb1876b08525cb1589d769a771342bd9
EURHUNT01_0502,502,compression_breakout_short,short,0.55,0.75,1.0,24,28045bf338dfe064b3cefe01f743702d2958fe267acee8fad214ab01ec4be3e8
EURHUNT01_0503,503,compression_breakout_short,short,0.55,0.75,1.25,24,f1e5cbbf51cdd3f3775975fbcd369e05fd15215b0db0cdb9a72424ad5c6ddc04
EURHUNT01_0504,504,compression_breakout_short,short,0.55,0.75,1.5,24,efc7fde5ad85908b8edc7d33b6d10e6bc9e3c6936d7db9df2425053675ffe442
EURHUNT01_0505,505,compression_breakout_short,short,0.55,0.75,2.0,24,e111691aeb499019125924f82a9d5970cc7e919dbe23131be6d4f7fef63b1ef3
EURHUNT01_0506,506,compression_breakout_short,short,0.55,1.0,0.75,24,7fd3c422179b3aa9db3ca3fb365860e2b6b9cc275efe96b7ea2496115167142f
EURHUNT01_0507,507,compression_breakout_short,short,0.55,1.0,1.0,24,9ee4a32fd754438e95491cf9ac29c0bcb76dba70cca67a9db2fab75a31ef9130
EURHUNT01_0508,508,compression_breakout_short,short,0.55,1.0,1.25,24,3ba3d92ce9d7b19588a1a488099bca6ee62628976cb754b4fbea017682f7b253
EURHUNT01_0509,509,compression_breakout_short,short,0.55,1.0,1.5,24,4567a2b78d10676083df4a752300ab1f86d4028f706316f7f98d5bf95cc14b0f
EURHUNT01_0510,510,compression_breakout_short,short,0.55,1.0,2.0,24,28f9cb7188aed397cc1109288844ed48d6e8f0ae00958b9900b5ed2e7a57f141
EURHUNT01_0511,511,compression_breakout_short,short,0.55,1.25,0.75,24,eb0710df7b5a1ec1fd7990197efe82a88399d4cf29e2eca70f841c04a96d873f
EURHUNT01_0512,512,compression_breakout_short,short,0.55,1.25,1.0,24,71bab22f3ab97a2b8ddf5601e70fd1d0ee6c48526838bc9cc1d8c54c197ba65d
EURHUNT01_0513,513,compression_breakout_short,short,0.55,1.25,1.25,24,2670ec0bce88f7a4a3970d72ef6b1da32448d17644b70351210b4819d97c58c0
EURHUNT01_0514,514,compression_breakout_short,short,0.55,1.25,1.5,24,4c65821be7cc9132c25992479718f8b106359830455457a1d2a221dc6febb2a4
EURHUNT01_0515,515,compression_breakout_short,short,0.55,1.25,2.0,24,d8793676a5a52048d35efe97f251316bf79bd617f8e99b2dfdfa91681bc5356c
EURHUNT01_0516,516,compression_breakout_short,short,0.55,1.5,0.75,24,2e58e96d7d9a7af706a440e23d8bddc00e289523d2b0601edb4d1dbede8ff60a
EURHUNT01_0517,517,compression_breakout_short,short,0.55,1.5,1.0,24,20524a23e7a295753df9d3cb9ab734bf608fdb978966bde29f0a488445a346b3
EURHUNT01_0518,518,compression_breakout_short,short,0.55,1.5,1.25,24,8592d22dc505f5497368f2fecee4fe9c53de983600fe645f90cdfc39e72f9b0c
