timestamp_utc,timestamp_ms,missing_instruments,exclusion_reason,previous_synchronized_timestamp,next_synchronized_timestamp
2018-11-21T22:25:00.000Z,1542839100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-21T22:30:00.000Z,1542839400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-21T22:35:00.000Z,1542839700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-21T22:40:00.000Z,1542840000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-21T22:45:00.000Z,1542840300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-21T22:50:00.000Z,1542840600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-21T22:55:00.000Z,1542840900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-21T21:55:00.000Z,2018-11-21T23:00:00.000Z
2018-11-22T18:00:00.000Z,1542909600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:05:00.000Z,1542909900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:10:00.000Z,1542910200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:15:00.000Z,1542910500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:20:00.000Z,1542910800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:25:00.000Z,1542911100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:30:00.000Z,1542911400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:35:00.000Z,1542911700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:40:00.000Z,1542912000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:45:00.000Z,1542912300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:50:00.000Z,1542912600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T18:55:00.000Z,1542912900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:00:00.000Z,1542913200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:05:00.000Z,1542913500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:10:00.000Z,1542913800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:15:00.000Z,1542914100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:20:00.000Z,1542914400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:25:00.000Z,1542914700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:30:00.000Z,1542915000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:35:00.000Z,1542915300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:40:00.000Z,1542915600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:45:00.000Z,1542915900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:50:00.000Z,1542916200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T19:55:00.000Z,1542916500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:00:00.000Z,1542916800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:05:00.000Z,1542917100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:10:00.000Z,1542917400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:15:00.000Z,1542917700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:20:00.000Z,1542918000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:25:00.000Z,1542918300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:30:00.000Z,1542918600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:35:00.000Z,1542918900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:40:00.000Z,1542919200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:45:00.000Z,1542919500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:50:00.000Z,1542919800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T20:55:00.000Z,1542920100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:00:00.000Z,1542920400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:05:00.000Z,1542920700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:10:00.000Z,1542921000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:15:00.000Z,1542921300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:20:00.000Z,1542921600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:25:00.000Z,1542921900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:30:00.000Z,1542922200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:35:00.000Z,1542922500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:40:00.000Z,1542922800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:45:00.000Z,1542923100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:50:00.000Z,1542923400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T21:55:00.000Z,1542923700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:00:00.000Z,1542924000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:05:00.000Z,1542924300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:10:00.000Z,1542924600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:15:00.000Z,1542924900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:20:00.000Z,1542925200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:25:00.000Z,1542925500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:30:00.000Z,1542925800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:35:00.000Z,1542926100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:40:00.000Z,1542926400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:45:00.000Z,1542926700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:50:00.000Z,1542927000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-22T22:55:00.000Z,1542927300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-22T17:55:00.000Z,2018-11-22T23:00:00.000Z
2018-11-23T18:45:00.000Z,1542998700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T18:50:00.000Z,1542999000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T18:55:00.000Z,1542999300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:00:00.000Z,1542999600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:05:00.000Z,1542999900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:10:00.000Z,1543000200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:15:00.000Z,1543000500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:20:00.000Z,1543000800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:25:00.000Z,1543001100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:30:00.000Z,1543001400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:35:00.000Z,1543001700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:40:00.000Z,1543002000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:45:00.000Z,1543002300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:50:00.000Z,1543002600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T19:55:00.000Z,1543002900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:00:00.000Z,1543003200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:05:00.000Z,1543003500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:10:00.000Z,1543003800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:15:00.000Z,1543004100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:20:00.000Z,1543004400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:25:00.000Z,1543004700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:30:00.000Z,1543005000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:35:00.000Z,1543005300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:40:00.000Z,1543005600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:45:00.000Z,1543005900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:50:00.000Z,1543006200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T20:55:00.000Z,1543006500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:00:00.000Z,1543006800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:05:00.000Z,1543007100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:10:00.000Z,1543007400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:15:00.000Z,1543007700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:20:00.000Z,1543008000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:25:00.000Z,1543008300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:30:00.000Z,1543008600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:35:00.000Z,1543008900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:40:00.000Z,1543009200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:45:00.000Z,1543009500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:50:00.000Z,1543009800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-23T21:55:00.000Z,1543010100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:00:00.000Z,1543183200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:05:00.000Z,1543183500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:10:00.000Z,1543183800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:15:00.000Z,1543184100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:20:00.000Z,1543184400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:25:00.000Z,1543184700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:30:00.000Z,1543185000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:35:00.000Z,1543185300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:40:00.000Z,1543185600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:45:00.000Z,1543185900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:50:00.000Z,1543186200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-25T22:55:00.000Z,1543186500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-23T18:40:00.000Z,2018-11-25T23:00:00.000Z
2018-11-26T22:00:00.000Z,1543269600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:05:00.000Z,1543269900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:10:00.000Z,1543270200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:15:00.000Z,1543270500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:20:00.000Z,1543270800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:25:00.000Z,1543271100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:30:00.000Z,1543271400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:35:00.000Z,1543271700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:40:00.000Z,1543272000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:45:00.000Z,1543272300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:50:00.000Z,1543272600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-26T22:55:00.000Z,1543272900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-26T21:55:00.000Z,2018-11-26T23:00:00.000Z
2018-11-27T22:00:00.000Z,1543356000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:05:00.000Z,1543356300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:10:00.000Z,1543356600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:15:00.000Z,1543356900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:20:00.000Z,1543357200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:25:00.000Z,1543357500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:30:00.000Z,1543357800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:35:00.000Z,1543358100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:40:00.000Z,1543358400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:45:00.000Z,1543358700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:50:00.000Z,1543359000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-27T22:55:00.000Z,1543359300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-27T21:55:00.000Z,2018-11-27T23:00:00.000Z
2018-11-28T21:15:00.000Z,1543439700000,XAGUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:10:00.000Z,2018-11-28T21:20:00.000Z
2018-11-28T22:00:00.000Z,1543442400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:05:00.000Z,1543442700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:10:00.000Z,1543443000000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:15:00.000Z,1543443300000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:20:00.000Z,1543443600000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:25:00.000Z,1543443900000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:30:00.000Z,1543444200000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:35:00.000Z,1543444500000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:40:00.000Z,1543444800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:45:00.000Z,1543445100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:50:00.000Z,1543445400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-28T22:55:00.000Z,1543445700000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-28T21:55:00.000Z,2018-11-28T23:00:00.000Z
2018-11-29T22:00:00.000Z,1543528800000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-29T21:55:00.000Z,2018-11-29T23:00:00.000Z
2018-11-29T22:05:00.000Z,1543529100000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-29T21:55:00.000Z,2018-11-29T23:00:00.000Z
2018-11-29T22:10:00.000Z,1543529400000,XAGUSD|XAUUSD,MISSING_COMMON_M5_BAR,2018-11-29T21:55:00.000Z,2018-11-29T23:00:00.000Z
