simulation_id,month,trades,wins,losses,net_R,expectancy_R,profit_factor,maximum_closed_drawdown_R,top_ten_winners_fraction,top_three_winning_days_fraction,active_months,annualized_trades,median_monthly_trades
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-10,60,15,45,-22.336191508429433,-0.3722698584738239,0.4876872736760929,22.336191508429426,0.705465623691359,0.23023510574714492,1,20.0,60.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-11,45,14,31,-11.569435565992965,-0.257098568133177,0.6295403637549104,11.569435565992965,0.7629505714685034,0.38147528573425116,1,15.0,45.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2020-12,58,14,44,-24.37197135957935,-0.4202064027513681,0.4476736272090903,25.87197135957932,0.7593375384407812,0.1136813919726001,1,19.333333333333332,58.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2021-01,58,21,37,-7.334028928243368,-0.12644877462488566,0.8045208728068057,14.113401735055797,0.49694887933628107,0.1965856946617852,1,19.333333333333332,58.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2021-02,54,23,31,2.3743344257949097,0.04396915603323907,1.0762906758328992,10.15131930686452,0.44780738751220694,0.2829394747594867,1,18.0,54.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2021-03,66,23,43,-9.541262326958023,-0.1445645807114852,0.7797338956054001,11.982075685095866,0.44410604004271703,0.19185458532856633,1,22.0,66.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2021-04,64,23,41,-7.970375741649708,-0.12453712096327668,0.8027246478567563,14.01781648928982,0.4625074072429303,0.2522855513088263,1,21.333333333333332,64.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2021-05,52,8,44,-32.16468345225678,-0.618551604851092,0.27171031380701316,32.16468345225678,1.0,0.33266816751318956,1,17.333333333333332,52.0
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,2021-06,61,23,38,-6.748920644930227,-0.11063804335951191,0.8217867539619973,8.725571039860306,0.4819897263240396,0.15939912946640863,1,20.333333333333332,61.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2018-08,46,20,26,-0.3950377817877102,-0.008587777864950222,0.9853663634880301,6.638920949220398,0.563906571019036,0.2819532855095027,1,15.333333333333334,46.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2018-09,54,20,34,-6.104145946703886,-0.11303973975377567,0.8177531908507627,14.856156970288449,0.547651190508566,0.3394416456014908,1,18.0,54.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2018-10,53,19,34,-6.95035894223107,-0.13113884796662395,0.7948964962436478,11.453461536347131,0.5568606398108438,0.296458440825931,1,17.666666666666668,53.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2018-11,38,10,28,-14.568744997809814,-0.383388026258153,0.46632301710779006,18.495050419777478,1.0000000000000002,0.28642548443611804,1,12.666666666666666,38.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2018-12,44,14,30,-11.319326730837801,-0.25725742570085913,0.618632933635087,12.188621162706598,0.8169224153033388,0.3325840518919701,1,14.666666666666666,44.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-01,37,11,26,-9.638845744418177,-0.2605093444437345,0.6146694859939089,12.504989074415057,0.975568966748923,0.3171017232757572,1,12.333333333333334,37.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-02,52,16,36,-11.965503060580398,-0.23010582808808458,0.6673061116251959,17.324296503133905,0.6250000000000218,0.2856364494470205,1,17.333333333333332,52.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-03,51,12,39,-21.260836419768886,-0.4168791454856644,0.4502771082154424,21.756957949119844,0.8613404980722226,0.25284556500054733,1,17.0,51.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-04,55,20,35,-9.414026623482664,-0.17116412042695753,0.7378912619426998,10.815844387156003,0.5659850617829031,0.33652953809768715,1,18.333333333333332,55.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-05,62,20,42,-12.590586476192776,-0.20307397542246414,0.6999395016807609,17.520038796946757,0.5107326485679898,0.23696669442864524,1,20.666666666666668,62.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-06,31,18,13,13.71685492935828,0.44247919126962193,2.0326511422113938,3.1097667837510623,0.5555555555555708,0.46149629337650766,1,10.333333333333334,31.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-07,49,17,32,-7.70937131032227,-0.1573341083739239,0.7542535130438152,15.87600493723798,0.6339314122305196,0.4437519885613539,1,16.333333333333332,49.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-08,41,15,26,-5.282301593671875,-0.1288366242358994,0.80620229361526,9.154559652445592,0.682610035494075,0.22713159959838783,1,13.666666666666666,41.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-09,49,15,34,-10.642204855007247,-0.21718785418382136,0.6765934818168855,13.642204855007357,0.6737218053286457,0.19003230472975044,1,16.333333333333332,49.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-10,51,16,35,-13.551814073618079,-0.26572184458074666,0.6268325488540698,19.944573374488847,0.6589402571688072,0.36988159956180355,1,17.0,51.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-11,53,18,35,-9.064518470713711,-0.17102865039082474,0.73909864250621,15.064518470713793,0.5841447192387679,0.36968899558558277,1,17.666666666666668,53.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2019-12,49,10,39,-25.924448649346324,-0.5290703805989045,0.3501599335903462,25.92444864934633,1.0000000000000002,0.2976816583260264,1,16.333333333333332,49.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-01,39,18,21,1.49757577339747,0.03839937880506333,1.0676580882793343,7.439921987810989,0.6347313968784708,0.29931314413400556,1,13.0,39.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-02,35,14,21,-1.6039825605973836,-0.045828073159925244,0.9251215052261129,5.8918176921360725,0.7569199393287669,0.2783674814453157,1,11.666666666666666,35.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-03,19,5,14,-7.603796105986884,-0.40019979505194125,0.4641186825326749,10.529340953436265,1.0,0.531308242217205,1,6.333333333333333,19.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-04,39,14,25,-3.6773142538942123,-0.09429010907421057,0.8487421027279968,8.315867069596411,0.7269471299821504,0.26148211208136446,1,13.0,39.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-05,48,14,34,-15.397846958567712,-0.320788478303494,0.560968561130716,24.572310534809574,0.7624096048094327,0.3257591375434273,1,16.0,48.0
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,2020-06,49,12,37,-19.313341086376955,-0.3941498180893256,0.467440275604955,21.725279250684967,0.884863005435954,0.24468816822055883,1,16.333333333333332,49.0
