record_type,instrument,month,logical_path,item_count,bytes,SHA256
BAR,XAGUSD,2020-07,bars/XAGUSD/bid/H1/year=2020/month=07/bars.parquet,523,17168,6427bee3534dfbb3a7373f94d63b38039967f05c5b37f3e86c2c3eb7609bbc7e
BAR,XAGUSD,2020-07,bars/XAGUSD/ask/M5/year=2020/month=07/bars.parquet,6276,130668,d9545ad6c85b87e46fedc50213e08cb5e3ba35212ea9a950f373b41f2883b90f
BAR,XAGUSD,2020-07,bars/XAGUSD/ask/H1/year=2020/month=07/bars.parquet,523,17150,c507119b366a2bc00ce9cd306d41fdb75b4df0263b118bb510e1149168fe1a03
BAR,XAGUSD,2020-07,bars/XAGUSD/mid/M5/year=2020/month=07/bars.parquet,6276,140506,e7082753909525ca446f52a4db1ae75cda38492706f4bffe42749ccee7147f99
BAR,XAGUSD,2020-07,bars/XAGUSD/mid/H1/year=2020/month=07/bars.parquet,523,17649,0f2b2670b26c4e47cc896fb1460310d8bff91eec33839c37980df22e7dcef674
NORMALIZED_TICKS,XAGUSD,2020-08,normalized/XAGUSD/year=2020/month=08/ticks.parquet,2846650,29929120,4cfd55e16ac4dceca0c048820a8e24f0595860e90c50239e7adeb4fabc17f701
BAR,XAGUSD,2020-08,bars/XAGUSD/bid/M5/year=2020/month=08/bars.parquet,5820,127047,410d70003aa9e7e349f219e90640344f635b9a181c67a18ffb7dded3397acedc
BAR,XAGUSD,2020-08,bars/XAGUSD/bid/H1/year=2020/month=08/bars.parquet,485,16352,8c866aa64ef0b95058645f844a66cfe3448b1f5bc44050a4c72c2851e017d43a
BAR,XAGUSD,2020-08,bars/XAGUSD/ask/M5/year=2020/month=08/bars.parquet,5820,127166,199afbe02125385acccdfffe0704085abdcc4b8d58597d374cd733f9b4dc619d
BAR,XAGUSD,2020-08,bars/XAGUSD/ask/H1/year=2020/month=08/bars.parquet,485,16317,79d17fc2748a739cbd67a82c47f6bfaa07641b4283fad0f025817ecc103a0760
BAR,XAGUSD,2020-08,bars/XAGUSD/mid/M5/year=2020/month=08/bars.parquet,5820,135444,9ee45431063eb12e79c801371396d015106939546c047c9dacb1c213035e0bf8
BAR,XAGUSD,2020-08,bars/XAGUSD/mid/H1/year=2020/month=08/bars.parquet,485,16786,6f701e36846e8e74987e3717ce7f246178646345b59d8cb3463672d33e951313
NORMALIZED_TICKS,XAGUSD,2020-09,normalized/XAGUSD/year=2020/month=09/ticks.parquet,2307726,24490365,aca70446ea25316416cb8fb9a45bb744754ef5adfd11e2a9e052f5626d8d5b40
BAR,XAGUSD,2020-09,bars/XAGUSD/bid/M5/year=2020/month=09/bars.parquet,6024,127811,caacbf1a6f13af454412aa876bc004bbad49e038e053812a464b33f434f43dbb
BAR,XAGUSD,2020-09,bars/XAGUSD/bid/H1/year=2020/month=09/bars.parquet,502,16688,ca59d73edf1eec7eff85509e3b3d8848bd0de37a0a771a827b35c9be68a5e207
BAR,XAGUSD,2020-09,bars/XAGUSD/ask/M5/year=2020/month=09/bars.parquet,6024,128092,e68d26efafca033dc556d57d69b2a9a17269692db526d0aa9233f0fe7f34c4ca
BAR,XAGUSD,2020-09,bars/XAGUSD/ask/H1/year=2020/month=09/bars.parquet,502,16657,b0f39ad6b03c46ad045806f68d944f998b8ed1b6c48cba9aa20c0cfe72f8911e
BAR,XAGUSD,2020-09,bars/XAGUSD/mid/M5/year=2020/month=09/bars.parquet,6024,135221,dcd579ea8b7d12cec5ee7f468bb8b802e2389f81dee07c2b0f613887384c6eb7
BAR,XAGUSD,2020-09,bars/XAGUSD/mid/H1/year=2020/month=09/bars.parquet,502,16997,38bb4cde17b1a657aecf716c47bc97714e360c76cd48a201c9254a307605f505
NORMALIZED_TICKS,XAGUSD,2020-10,normalized/XAGUSD/year=2020/month=10/ticks.parquet,2069742,22692004,4a67c29247b5cbeac8183ea70ede48d5103a51d17e2ba0b24250853d122a141e
BAR,XAGUSD,2020-10,bars/XAGUSD/bid/M5/year=2020/month=10/bars.parquet,6048,125296,c983d002c85680a7ec53d788684a48720dc1fb24d40ececa340b4ae7bb3ebd0d
BAR,XAGUSD,2020-10,bars/XAGUSD/bid/H1/year=2020/month=10/bars.parquet,504,16483,8f423883c8a0263915f36aaecb86f3c9c1ddf1dd08c9b50dd0fd475dbe305a25
BAR,XAGUSD,2020-10,bars/XAGUSD/ask/M5/year=2020/month=10/bars.parquet,6048,125611,b88a4344292b898184b7616c7b777573dec92e959f2153a55b969265c728341f
BAR,XAGUSD,2020-10,bars/XAGUSD/ask/H1/year=2020/month=10/bars.parquet,504,16427,753d578b89fa85821f520de233fbb3dbb5929ac2914e58100f33ab473c983015
BAR,XAGUSD,2020-10,bars/XAGUSD/mid/M5/year=2020/month=10/bars.parquet,6048,131033,33cf42a1f7137204a78c4392c79eea5d6f65d1ce243642a7eeff12337ca35295
BAR,XAGUSD,2020-10,bars/XAGUSD/mid/H1/year=2020/month=10/bars.parquet,504,16665,25fb0c31460d69c53847571092a56ac0c619bf06fd5dbc81095095298b78343d
NORMALIZED_TICKS,XAGUSD,2020-11,normalized/XAGUSD/year=2020/month=11/ticks.parquet,2001183,21830241,421c388ad9cadbeedad56c28f2864a22d302308e1b74731546781696d0f1b45b
BAR,XAGUSD,2020-11,bars/XAGUSD/bid/M5/year=2020/month=11/bars.parquet,5721,118978,0c44e9f86921dc774e32ce3a48f76629d894199029b9e4fac2a4f61cd493b76f
BAR,XAGUSD,2020-11,bars/XAGUSD/bid/H1/year=2020/month=11/bars.parquet,477,15811,77a315cc05f48b7b8c6cf52e06c16811ab7fb075929c44060d72db9b5623d753
BAR,XAGUSD,2020-11,bars/XAGUSD/ask/M5/year=2020/month=11/bars.parquet,5721,119804,7d37fa561ff37ba797e3e703360763bcf2f05997cea26b4fa07b25ab7842c3df
BAR,XAGUSD,2020-11,bars/XAGUSD/ask/H1/year=2020/month=11/bars.parquet,477,15907,72aa8a9698e00586a6cc5f3c401410b2d15e68f1e771ba3fcdaa6a966f7ab0a9
BAR,XAGUSD,2020-11,bars/XAGUSD/mid/M5/year=2020/month=11/bars.parquet,5721,122758,51b2a88cb140cefba188256c8b13e988ebcbd5586d8658be02edb478b012f646
BAR,XAGUSD,2020-11,bars/XAGUSD/mid/H1/year=2020/month=11/bars.parquet,477,15946,4072646ece06ebaeca5afc6a3772fc0259989854e8b7ebd128c69cc3a8ed9945
NORMALIZED_TICKS,XAGUSD,2020-12,normalized/XAGUSD/year=2020/month=12/ticks.parquet,1742747,19446936,5444a5d1e5e1c36b28500c52be7f2888a04bc35efedf8cdc1f57cd9b4b9c632d
BAR,XAGUSD,2020-12,bars/XAGUSD/bid/M5/year=2020/month=12/bars.parquet,6021,124511,f695a177c8ddceb7ad754794b939484b0c683d1e1ff6d87cfa0a5400e5feefa3
BAR,XAGUSD,2020-12,bars/XAGUSD/bid/H1/year=2020/month=12/bars.parquet,502,16575,defd575839a673769d312d4b3eda6b183c7b301813309cca3298b1ddddc9823d
BAR,XAGUSD,2020-12,bars/XAGUSD/ask/M5/year=2020/month=12/bars.parquet,6021,125124,745ebffd961733d3a35da67419bc216a4041e0fb4af131f451f582b9c6a3864c
BAR,XAGUSD,2020-12,bars/XAGUSD/ask/H1/year=2020/month=12/bars.parquet,502,16572,4913d1c08587188deb58bdd13f5cd184f944bcb8418aeec84db83f176e91ea43
BAR,XAGUSD,2020-12,bars/XAGUSD/mid/M5/year=2020/month=12/bars.parquet,6021,129090,c6d0707e3c9a76cc7c06c66408dad5f12658a8a8f61aff5cc2f3c9db6c7db71a
BAR,XAGUSD,2020-12,bars/XAGUSD/mid/H1/year=2020/month=12/bars.parquet,502,16750,cc0d2d394653604b6dd70758750b8e634de117d820df8f3a61b3be7a6bae596f
NORMALIZED_TICKS,XAGUSD,2021-01,normalized/XAGUSD/year=2021/month=01/ticks.parquet,2257108,24566216,8f0842187c1493a9a17de747987683f4b9632788f5dd0543650784821558929f
BAR,XAGUSD,2021-01,bars/XAGUSD/bid/M5/year=2021/month=01/bars.parquet,5484,115286,27a5d0b204db1db851f9cfd0e53ad928aa5aa1b23cec259f7fb72615eaca0b3a
BAR,XAGUSD,2021-01,bars/XAGUSD/bid/H1/year=2021/month=01/bars.parquet,457,15403,deed11284b7722ac2825750afa2ece8a34692fec509335a30866d77999c9b8fa
BAR,XAGUSD,2021-01,bars/XAGUSD/ask/M5/year=2021/month=01/bars.parquet,5484,116181,5973cfe924adb986f95fb7f23549515c4770d554eae9b5a3bc6a775501beaf84
BAR,XAGUSD,2021-01,bars/XAGUSD/ask/H1/year=2021/month=01/bars.parquet,457,15411,c145c5e8c82c198045d37d63581f44e3bd94ac36a27e78161e03d7483bf379ea
BAR,XAGUSD,2021-01,bars/XAGUSD/mid/M5/year=2021/month=01/bars.parquet,5484,118644,4b657a913e5d177a18f1843e18ca06e4222f2eb8fa8cca8026fdade829df92a9
BAR,XAGUSD,2021-01,bars/XAGUSD/mid/H1/year=2021/month=01/bars.parquet,457,15461,c62c9c5353b630ffa24bd952e79c70e3d5eeaa5c03a9de18c31ad17fe2eb5d20
NORMALIZED_TICKS,XAGUSD,2021-02,normalized/XAGUSD/year=2021/month=02/ticks.parquet,2331679,25011397,107f163175a41f4f124e3c2eb972b7cf7601f0b6f357e754a349c8bbe45b0255
BAR,XAGUSD,2021-02,bars/XAGUSD/bid/M5/year=2021/month=02/bars.parquet,5472,115516,052600bac3b45eeff76876a21a484f6a563718e1db8c245bef07d8d8af0d8cf7
BAR,XAGUSD,2021-02,bars/XAGUSD/bid/H1/year=2021/month=02/bars.parquet,456,15362,1c227e48828f6f16df03176e87b0a028c239480248f99d67d281abd26e19d7ff
BAR,XAGUSD,2021-02,bars/XAGUSD/ask/M5/year=2021/month=02/bars.parquet,5472,116704,772a95f462a6a10f003906f6da17d3e768f6b3117b52a34c82d5fb1a9d3311e6
BAR,XAGUSD,2021-02,bars/XAGUSD/ask/H1/year=2021/month=02/bars.parquet,456,15358,bd5cf1847081c1916e71029f79a90451c775f41d933fdd749201350809522f86
BAR,XAGUSD,2021-02,bars/XAGUSD/mid/M5/year=2021/month=02/bars.parquet,5472,119278,f043af38e5c23741232f1be51063d018d15bfef8ab94e48909aaadeadec5ef7b
BAR,XAGUSD,2021-02,bars/XAGUSD/mid/H1/year=2021/month=02/bars.parquet,456,15499,54576e500189025411bb10ac606b8f1142289dc4e4cbd31de2d4dff5970b5e7a
NORMALIZED_TICKS,XAGUSD,2021-03,normalized/XAGUSD/year=2021/month=03/ticks.parquet,2477142,26598627,ece07906a36ffb555f2e6850e93bea4249546e3a55f941a1a968608bc6100277
BAR,XAGUSD,2021-03,bars/XAGUSD/bid/M5/year=2021/month=03/bars.parquet,6360,130392,fffaa8f3daf32ba0bcbe7882179aa12d73712e9450fe76f295286dbdf0cc4568
BAR,XAGUSD,2021-03,bars/XAGUSD/bid/H1/year=2021/month=03/bars.parquet,530,17116,af90b670ea9baa0d1c2df809d6b209da8133b4cd1a8f385d613f7394a0374292
BAR,XAGUSD,2021-03,bars/XAGUSD/ask/M5/year=2021/month=03/bars.parquet,6360,131960,6bfc6c7552c3cec0d9c8884cdf6189f77df01bf15741e9447ea7369e1b413159
BAR,XAGUSD,2021-03,bars/XAGUSD/ask/H1/year=2021/month=03/bars.parquet,530,17144,a2aa122e2267f7f97354ef42b7e79c54243e40509cc690768e20e3f3d482b13b
BAR,XAGUSD,2021-03,bars/XAGUSD/mid/M5/year=2021/month=03/bars.parquet,6360,133458,4a029904c3d131ad9a7e171a7ed29795fb8e23b6285d608d5578f6d73424f359
BAR,XAGUSD,2021-03,bars/XAGUSD/mid/H1/year=2021/month=03/bars.parquet,530,17154,04dc7494ed05cdf3aa71a029a2ff208d1c23061ee5a34f85ddf5087a7857743f
NORMALIZED_TICKS,XAGUSD,2021-04,normalized/XAGUSD/year=2021/month=04/ticks.parquet,1466988,16453844,3842da25ffadb1043eed10f91cd90f34ac72ce34fdf2f46e505f4528017f7258
BAR,XAGUSD,2021-04,bars/XAGUSD/bid/M5/year=2021/month=04/bars.parquet,5772,114456,b92a6b37a514f88e608b1fd495684bbac00c13bbea61d886a7059ad6fb897f76
BAR,XAGUSD,2021-04,bars/XAGUSD/bid/H1/year=2021/month=04/bars.parquet,481,15881,1ff92f34c65eb1dd44a3979d00026fd3e213b828ce92bcd727cb9d0f7ea80ca0
BAR,XAGUSD,2021-04,bars/XAGUSD/ask/M5/year=2021/month=04/bars.parquet,5772,116999,80d9a0411b13e0adf9cf73683da2585fed221cd32514dc606a66b60d68d3dcaf
BAR,XAGUSD,2021-04,bars/XAGUSD/ask/H1/year=2021/month=04/bars.parquet,481,15919,601354eb2e597663a86e7cb6e1dfa2c6f564fe37fb3d5d5dfdfa47033af25291
BAR,XAGUSD,2021-04,bars/XAGUSD/mid/M5/year=2021/month=04/bars.parquet,5772,117649,5ff90166640a3dd3c37f68ae6dd122396aa488382f4baaa584577369974209e4
BAR,XAGUSD,2021-04,bars/XAGUSD/mid/H1/year=2021/month=04/bars.parquet,481,15952,233d1e8e87ab1fc6415ea87718bc789d2c4474d7481696ee02874058ef6cc554
NORMALIZED_TICKS,XAGUSD,2021-05,normalized/XAGUSD/year=2021/month=05/ticks.parquet,1791247,19860130,2eedf8ebe194f08e975421faacac46e7ec676f33e8346e5bd4554321cb149b8c
BAR,XAGUSD,2021-05,bars/XAGUSD/bid/M5/year=2021/month=05/bars.parquet,5772,116526,d9c9a0b133aa44a465f46f780a9995a401a0952d03b804862345643babbd0b13
BAR,XAGUSD,2021-05,bars/XAGUSD/bid/H1/year=2021/month=05/bars.parquet,481,15788,11bbc767f465437429019af3535183fc12b009de8ce53bb671e669ca7c2d1817
BAR,XAGUSD,2021-05,bars/XAGUSD/ask/M5/year=2021/month=05/bars.parquet,5772,118599,4dabb865939eae938f91411b259d35fc3ac1113c0f7fce3e8ffa43eeae7acc44
BAR,XAGUSD,2021-05,bars/XAGUSD/ask/H1/year=2021/month=05/bars.parquet,481,15854,abede6a6c7226f20b58ba42ca1fe9bbe51741332b77fd1455a20dab3cf9f7c47
BAR,XAGUSD,2021-05,bars/XAGUSD/mid/M5/year=2021/month=05/bars.parquet,5772,119337,4fc163f2c511ea71ff09b15aae453d8974c4a07f3fb9ee49c5bbcaaadd0f1f85
BAR,XAGUSD,2021-05,bars/XAGUSD/mid/H1/year=2021/month=05/bars.parquet,481,15899,f3d3e8469bdb0eed590954b2e42835f1bbeec115dd309e8940935c48641436d7
NORMALIZED_TICKS,XAGUSD,2021-06,normalized/XAGUSD/year=2021/month=06/ticks.parquet,1859748,20568014,4c4800c62bb4ffa45080faf11f4d82b4be1f18ca8737c3e09f76819e50fefe1a
BAR,XAGUSD,2021-06,bars/XAGUSD/bid/M5/year=2021/month=06/bars.parquet,6072,120120,2a151dc878dd52173efd4d1dcb124ea497492c96c21563060e8f3076dffa9c69
BAR,XAGUSD,2021-06,bars/XAGUSD/bid/H1/year=2021/month=06/bars.parquet,506,16470,91d971afc1c9cb57e55333c2e5fe8541bc4b8d6e0068cfda2056cb6bf2734404
BAR,XAGUSD,2021-06,bars/XAGUSD/ask/M5/year=2021/month=06/bars.parquet,6072,122249,3bc3909ae8f0ef531f58a4f5ebb1f0e2604c512194017a73b5830ef65ddf4cb5
BAR,XAGUSD,2021-06,bars/XAGUSD/ask/H1/year=2021/month=06/bars.parquet,506,16534,107247d96556efde1f0376b605772b74e61911fbc52bd08eca6ce48f19b16988
BAR,XAGUSD,2021-06,bars/XAGUSD/mid/M5/year=2021/month=06/bars.parquet,6072,123159,4a781358223e2b74e2245379b06300ddd7ce1715b21e2eedc4ebd334802bd2a2
BAR,XAGUSD,2021-06,bars/XAGUSD/mid/H1/year=2021/month=06/bars.parquet,506,16614,cf41dbb88813f98fd305b5eceecb025c3f04c81ad57594a5ba0bd6e591a78a02
NORMALIZED_TICKS,XAUUSD,2018-07,normalized/XAUUSD/year=2018/month=07/ticks.parquet,2855747,30890661,9a841b19d58c6d9aefbf517252dbf4d57a81d68ebb346e7c18b59605bebf8a71
BAR,XAUUSD,2018-07,bars/XAUUSD/bid/M5/year=2018/month=07/bars.parquet,6048,126877,2609b9eaedc380bb4a713d4aec32c6c76bb926df88da44f2be79a13469ac1b65
BAR,XAUUSD,2018-07,bars/XAUUSD/bid/H1/year=2018/month=07/bars.parquet,504,15094,4beb021fddb2ed0d4d9970850cae79347cb8c0c689a64b5094d62fada16d8d05
BAR,XAUUSD,2018-07,bars/XAUUSD/ask/M5/year=2018/month=07/bars.parquet,6048,127062,e753d510edd50cc75fc25265dacdbbf28861db9ad785579419224a3ffc3413d8
BAR,XAUUSD,2018-07,bars/XAUUSD/ask/H1/year=2018/month=07/bars.parquet,504,15200,42a79e09ed2b6bf56d821a5d566f43ad50101dddf80370499e1b0346caaec4bd
BAR,XAUUSD,2018-07,bars/XAUUSD/mid/M5/year=2018/month=07/bars.parquet,6048,138039,ec60b1db136bf73a0c37594408e6717990eb78a6d15842ea632e1822a938e24d
BAR,XAUUSD,2018-07,bars/XAUUSD/mid/H1/year=2018/month=07/bars.parquet,504,17262,f6b98befe07de71e4959235604cbcf3698f961cd822898e02201e0621117e47e
NORMALIZED_TICKS,XAUUSD,2018-08,normalized/XAUUSD/year=2018/month=08/ticks.parquet,2946930,31749813,4b565988f9dfc2eb60c7255d9b8d6c0aa32d6107d5c5826803df57482a2ae85d
BAR,XAUUSD,2018-08,bars/XAUUSD/bid/M5/year=2018/month=08/bars.parquet,6324,133800,a6e4da92ce9f248f5351155a88a9f2334d0dc9aac3d05729250808ec968a4483
BAR,XAUUSD,2018-08,bars/XAUUSD/bid/H1/year=2018/month=08/bars.parquet,527,15910,62919430017bc455351db20b7d2f6fd3ccb7d520f99b4c55af4b9666aa88301d
BAR,XAUUSD,2018-08,bars/XAUUSD/ask/M5/year=2018/month=08/bars.parquet,6324,134178,87de3b22f5ff5d0da951e1f25f87bf0c7d8d92cdcb9343cfe54efa0a11610e14
BAR,XAUUSD,2018-08,bars/XAUUSD/ask/H1/year=2018/month=08/bars.parquet,527,16004,a52009e15e3219ff6ba5085007a13add8d1214583b070da7414db4c046cc0233
BAR,XAUUSD,2018-08,bars/XAUUSD/mid/M5/year=2018/month=08/bars.parquet,6324,145784,081e1e9e1bdcfbb967b11948dee60cbed1643aa839c5a212e554d9713de68b5c
BAR,XAUUSD,2018-08,bars/XAUUSD/mid/H1/year=2018/month=08/bars.parquet,527,18172,c06abe21ee7818baca2f51181fad42ba7f84c0e74ffa4258b5008b3b17d8eb01
NORMALIZED_TICKS,XAUUSD,2018-09,normalized/XAUUSD/year=2018/month=09/ticks.parquet,2413887,25826955,f2213aefb5a9368c541cba01c7869cbee990012a67d2b5a2809ab77ddb7b7282
BAR,XAUUSD,2018-09,bars/XAUUSD/bid/M5/year=2018/month=09/bars.parquet,5494,114135,fab8e3772777d6b19484d2a5957bbdc6841f481dc286e465af4af435aa709eb3
BAR,XAUUSD,2018-09,bars/XAUUSD/bid/H1/year=2018/month=09/bars.parquet,458,14131,3b1d464f518ecfe31dfd8eb26e77302f19e304813bb659b551e4fb195562dcd0
BAR,XAUUSD,2018-09,bars/XAUUSD/ask/M5/year=2018/month=09/bars.parquet,5494,114336,92f674edb7c429cc3c89aec4801e4bd1408c060dde80184294ea9fd0ee73a850
BAR,XAUUSD,2018-09,bars/XAUUSD/ask/H1/year=2018/month=09/bars.parquet,458,14233,5c67b7f88b5826ead13397f9551c51c3892502788d4fd0574c70511adc8483b6
BAR,XAUUSD,2018-09,bars/XAUUSD/mid/M5/year=2018/month=09/bars.parquet,5494,125047,0d6dd5e4ee4f5b2d4438e7331b4c5cab7b9554e07b35a0379c6cff96934bf818
BAR,XAUUSD,2018-09,bars/XAUUSD/mid/H1/year=2018/month=09/bars.parquet,458,15982,40826faff5fb191736c8ccd4a27e33dcf6ed745adc0893dbd0b74848bc7a9739
NORMALIZED_TICKS,XAUUSD,2018-10,normalized/XAUUSD/year=2018/month=10/ticks.parquet,2956491,32253655,56bdda682c668791cfd2a3b4f64dfcc1d33ac2eaceaba1a05f3e0d83bb713843
BAR,XAUUSD,2018-10,bars/XAUUSD/bid/M5/year=2018/month=10/bars.parquet,6348,135377,e98a1ff999e9946999603558fb8970a4b9db71c226ba14f697e1428fc2a2aace
BAR,XAUUSD,2018-10,bars/XAUUSD/bid/H1/year=2018/month=10/bars.parquet,529,16711,ec9d1e0bcaa7fba05258999bef8ad1fd1f767a8eb4ea3a17793ad00867638424
BAR,XAUUSD,2018-10,bars/XAUUSD/ask/M5/year=2018/month=10/bars.parquet,6348,135411,056e6fcf4a925dd03151c0dfe11bb16dbbfca04a0860d3c286fe1f5722dc3fcc
BAR,XAUUSD,2018-10,bars/XAUUSD/ask/H1/year=2018/month=10/bars.parquet,529,16705,57afce546b5444a542c8f97fb549ea6b71acf609c4665d0d2240fff53f885e75
BAR,XAUUSD,2018-10,bars/XAUUSD/mid/M5/year=2018/month=10/bars.parquet,6348,147447,18d582236860c5f5dd82c3fcb2524c76537f8659d4994a6304dabc56f74c5788
BAR,XAUUSD,2018-10,bars/XAUUSD/mid/H1/year=2018/month=10/bars.parquet,529,18564,7b61b8a8330219b7e999f88964acbfb4df23c421ab8670636bf50ee6ae39e7a0
NORMALIZED_TICKS,XAUUSD,2018-11,normalized/XAUUSD/year=2018/month=11/ticks.parquet,2159831,22205833,b4159fcdad0c59e1827a3a8e308a6e01516641a0c81aafee5d9e4ff6eea79d2d
BAR,XAUUSD,2018-11,bars/XAUUSD/bid/M5/year=2018/month=11/bars.parquet,5961,121633,85b228c47bfa25f24ddac2013f260b3a08eef66abfc2413f93c5c70b88275d88
BAR,XAUUSD,2018-11,bars/XAUUSD/bid/H1/year=2018/month=11/bars.parquet,497,14525,fabcb0858790a8a9ea356289e0e4a8d6949b2f921ccadd6eb720725b0f4fb79b
BAR,XAUUSD,2018-11,bars/XAUUSD/ask/M5/year=2018/month=11/bars.parquet,5961,121422,b3d8a1d11903d1dd89391bfce29cf719e1452291f1aa8bde365c45952e356b70
BAR,XAUUSD,2018-11,bars/XAUUSD/ask/H1/year=2018/month=11/bars.parquet,497,14550,0b90d66ca4c5ecbe2338f626e533ea80e21d1372f0b07271a2194075c8e49887
BAR,XAUUSD,2018-11,bars/XAUUSD/mid/M5/year=2018/month=11/bars.parquet,5961,131906,1589b528077bd23703cc5c140000c677b8c3357e199b149b570c7ba798f31299
BAR,XAUUSD,2018-11,bars/XAUUSD/mid/H1/year=2018/month=11/bars.parquet,497,16370,d250140c5c9eccff4cb2bd046a887824386f8d103fcd0a173e7e9e4150ac2a9a
NORMALIZED_TICKS,XAUUSD,2018-12,normalized/XAUUSD/year=2018/month=12/ticks.parquet,1979716,20269141,0c0e085e92c2aa484d36c8e27cf599a8339c17039fb67c56dfe5429b6a282834
BAR,XAUUSD,2018-12,bars/XAUUSD/bid/M5/year=2018/month=12/bars.parquet,5481,112159,d57b27a91efdfba6a073b17985c50c617bb86c9a9b528b57f301a202fec9f012
BAR,XAUUSD,2018-12,bars/XAUUSD/bid/H1/year=2018/month=12/bars.parquet,457,13433,a92e53ef41409688979207a33e90f575ad9b0d5a242e73d784d3473259463231
BAR,XAUUSD,2018-12,bars/XAUUSD/ask/M5/year=2018/month=12/bars.parquet,5481,112284,3db88a2502bf166a6608f17d2c0a8722d4a571959ecf0a5ed53fb43fa8ecd01a
BAR,XAUUSD,2018-12,bars/XAUUSD/ask/H1/year=2018/month=12/bars.parquet,457,13414,2a3cb636fa1ee88f34406e247c124ca31afeac7b14f09fd9071012a65cbb9d35
BAR,XAUUSD,2018-12,bars/XAUUSD/mid/M5/year=2018/month=12/bars.parquet,5481,120938,31c01da9dcaca09b021b3287e897fa000a166cd8803ee61f56f772aaa4d2f544
BAR,XAUUSD,2018-12,bars/XAUUSD/mid/H1/year=2018/month=12/bars.parquet,457,15211,547e8d3ff1f56a17576f75e66fc8b5e77529d99c501c6d9425efd1ebd4c7af84
NORMALIZED_TICKS,XAUUSD,2019-01,normalized/XAUUSD/year=2019/month=01/ticks.parquet,2118620,21949661,288e854fe03b81393b825cfedddd39d1e5c26114009299d9a9fffe7379a5afe4
BAR,XAUUSD,2019-01,bars/XAUUSD/bid/M5/year=2019/month=01/bars.parquet,6036,122590,e03c0f205455ab08fe6cb8c86c5f2290017b675cbd0dc19d85108ae97ff3aba1
BAR,XAUUSD,2019-01,bars/XAUUSD/bid/H1/year=2019/month=01/bars.parquet,503,14378,8dd6f3cbd9d4e2b800d88a2dac11e3abe43e4f08342e13e961c810113e16a825
BAR,XAUUSD,2019-01,bars/XAUUSD/ask/M5/year=2019/month=01/bars.parquet,6036,122793,d7b1e82219dff40682965029cde400579fa7fdd717bc088efd8d58d39301b06f
BAR,XAUUSD,2019-01,bars/XAUUSD/ask/H1/year=2019/month=01/bars.parquet,503,14388,86e2438dd7930c4c45909ec603b6336661750ca0b13d09bc30b79c409b8324a3
BAR,XAUUSD,2019-01,bars/XAUUSD/mid/M5/year=2019/month=01/bars.parquet,6036,132771,acb568824a473b360221b699e9fd87fafe77cd14c2445203098bcd98afda430c
BAR,XAUUSD,2019-01,bars/XAUUSD/mid/H1/year=2019/month=01/bars.parquet,503,16171,9dfda00df6451e6662c6b7678f89a8bc846b9491206c5aae82e250fc516a32c2
NORMALIZED_TICKS,XAUUSD,2019-02,normalized/XAUUSD/year=2019/month=02/ticks.parquet,1739405,18027579,5a80d467ec274491e348f14b4541290a433d6ef415037a92cff9c325e8d05ce4
BAR,XAUUSD,2019-02,bars/XAUUSD/bid/M5/year=2019/month=02/bars.parquet,5469,111121,07a4038d1ef6409405c26564d78f11e3577c7707002c92f8668d671260b7886e
BAR,XAUUSD,2019-02,bars/XAUUSD/bid/H1/year=2019/month=02/bars.parquet,456,13379,7082478173e35009795192687e4e5cf7d007d953f5332ead5e58831b3a138cdd
BAR,XAUUSD,2019-02,bars/XAUUSD/ask/M5/year=2019/month=02/bars.parquet,5469,110981,765c2bcf721ad273a4e5a586e6c7831d6b1a74805c50cada6f381214e8907abe
BAR,XAUUSD,2019-02,bars/XAUUSD/ask/H1/year=2019/month=02/bars.parquet,456,13291,15868d7231a062d2a1dd374ea202e0f5e6eab50bf2abb4991ea62e07d7db710f
BAR,XAUUSD,2019-02,bars/XAUUSD/mid/M5/year=2019/month=02/bars.parquet,5469,119876,3ab9e779504def3d75027638e6cf54c2db7fc77ad753a52462d9ffe31d10abeb
BAR,XAUUSD,2019-02,bars/XAUUSD/mid/H1/year=2019/month=02/bars.parquet,456,14995,35d0cdb8fe125f5ced71b1f176f0d82e16445e9369f250db0df7194d121e0e10
NORMALIZED_TICKS,XAUUSD,2019-03,normalized/XAUUSD/year=2019/month=03/ticks.parquet,2354110,23487051,12b84f0cb7e2040c4c28f4c04280cf3afb75696708b1b09c68c5d7a085b35603
BAR,XAUUSD,2019-03,bars/XAUUSD/bid/M5/year=2019/month=03/bars.parquet,5796,117862,53119b326faf67a46423d51efebc6f839847284eb8afddca0d5b55f58aae6b35
BAR,XAUUSD,2019-03,bars/XAUUSD/bid/H1/year=2019/month=03/bars.parquet,483,13848,038f6496f22cf1a05605fff8b197f30f351f9d7029a75883c51dce2b90e68326
BAR,XAUUSD,2019-03,bars/XAUUSD/ask/M5/year=2019/month=03/bars.parquet,5796,117766,2d56b7e52fdb7fe43f439dce96317f3b59fe1b557b69f3e6a53bb4f1579338b3
BAR,XAUUSD,2019-03,bars/XAUUSD/ask/H1/year=2019/month=03/bars.parquet,483,13804,7dbeb150858c70e4be823894381b745498e8684aa922b9828a82eb3ee0492aa8
BAR,XAUUSD,2019-03,bars/XAUUSD/mid/M5/year=2019/month=03/bars.parquet,5796,126634,4fa9273bdb90356a46e0d798c16bef51cebd695eaac5a2a13291d7e67ca36935
