simulation_id,specialist_id,direction,shock_episode_id,UTC_date,chronological_segment,candidate_time,entry_time,entry_source_sequence,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_source_sequence,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,residual_z_at_entry,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,convergence_exit,expiry_exit,forced_exit,Capital_minimum_volume_loss,Capital_required_margin,Capital_post_entry_free_margin,Capital_account_feasible,Capital_rejection_reason
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-11-27-00308,2018-11-27,INDEPENDENT_DEVELOPMENT,2018-11-27T13:50:00.000Z,2018-11-27T13:55:00.149Z,2018112713:0000005842,1221.665,1221.955,1221.665,0.2899999999999636,1222.5745015953435,1220.3007476069847,0.9095015953434976,2018-11-27T14:02:58.225Z,2018112714:0000000251,1222.338,1222.615,1222.615,0.27700000000004366,STOP,-2.90929634168815,-0.7328189454668523,-1.0445281293225797,0.16327623916254175,0.1704230105736519,0.05,-1.4282273790587734,-1.1945281293225796,0.0,-1.0445281293225797,7.967933333333334,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-11-27-00309,2018-11-27,INDEPENDENT_DEVELOPMENT,2018-11-27T15:05:00.000Z,2018-11-27T15:10:00.046Z,2018112715:0000001507,1217.785,1218.062,1217.785,0.2769999999998163,1219.018204717304,1215.9351929240445,1.2332047173037646,2018-11-27T15:44:49.751Z,2018112715:0000006400,1215.625,1215.932,1215.9351929240445,0.30700000000001637,TARGET,-6.086501500847982,1.7367814490997762,1.4999999999999585,0.12568878291268493,0.11352535230815762,0.05,1.2107858647791159,1.3499999999999586,1.5025891273359702,-0.7784595586844001,34.82841666666667,False,True,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-11-27-00295,2018-11-27,INDEPENDENT_DEVELOPMENT,2018-11-27T17:25:00.000Z,2018-11-27T17:30:00.174Z,2018112717:0000001965,1213.118,1213.395,1213.395,0.27700000000004366,1212.4365230670785,1214.832715399382,0.9584769329214066,2018-11-27T17:35:45.532Z,2018112717:0000002252,1212.405,1212.722,1212.405,0.3170000000000073,STOP,3.30624477544031,-0.7230220949478066,-1.032888707068329,0.16171489858138077,0.14084846005476703,0.05,-1.3854520657044769,-1.182888707068329,0.0,-1.032888707068329,5.755966666666667,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-11-28-00311,2018-11-28,INDEPENDENT_DEVELOPMENT,2018-11-28T05:55:00.000Z,2018-11-28T06:00:00.136Z,2018112806:0000000000,1212.788,1213.045,1212.788,0.25700000000006185,1213.2248915631515,1212.132662655273,0.4368915631513913,2018-11-28T06:00:53.497Z,2018112806:0000000071,1212.978,1213.245,1213.245,0.2669999999998254,STOP,-2.6614876751975354,-0.4463350095235533,-1.0460261505244968,0.37766808498152066,0.3662235975581067,0.05,-1.8399178330641242,-1.1960261505244967,0.0,-1.0460261505244968,0.88935,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-11-28-00312,2018-11-28,INDEPENDENT_DEVELOPMENT,2018-11-28T14:05:00.000Z,2018-11-28T14:10:00.212Z,2018112814:0000001317,1211.508,1211.752,1211.508,0.2439999999999145,1212.555846109829,1209.9362308352565,1.047846109828965,2018-11-28T14:21:17.934Z,2018112814:0000002527,1212.255,1212.572,1212.572,0.3169999999997799,STOP,-2.8760798873446096,-0.7477243009738239,-1.0154162810925762,0.16366907162353816,0.12883571235679392,0.05,-1.3579210650729083,-1.1654162810925761,0.14601380733759986,-1.0154162810925762,11.295366666666666,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-11-28-00297,2018-11-28,INDEPENDENT_DEVELOPMENT,2018-11-28T14:30:00.000Z,2018-11-28T14:35:00.116Z,2018112814:0000004180,1214.295,1214.585,1214.585,0.2899999999999636,1213.414953102629,1216.3400703460568,1.1700468973711322,2018-11-28T14:40:39.504Z,2018112814:0000005024,1213.408,1213.695,1213.408,0.28700000000003456,STOP,2.701427556487163,-0.7593712713536717,-1.005942584561888,0.12691798964098686,0.1281999895363199,0.05,-1.3110605637391948,-1.1559425845618878,0.4042573003378714,-1.005942584561888,5.656466666666667,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-11-28-00313,2018-11-28,INDEPENDENT_DEVELOPMENT,2018-11-28T17:15:00.000Z,2018-11-28T17:20:00.008Z,2018112817:0000005724,1222.905,1223.135,1222.905,0.2300000000000182,1224.7373809419878,1220.1564285870181,1.8323809419878687,2018-11-28T17:27:18.528Z,2018112817:0000007376,1219.745,1220.072,1220.1564285870181,0.3269999999999982,TARGET,-5.367432694062433,1.6519880466001349,1.5000000000000235,0.09741424171676015,0.07094594634834483,0.05,1.2816398119349186,1.3500000000000236,1.546075892345119,-0.7258316049484063,7.308666666666666,False,True,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-11-28-00299,2018-11-28,INDEPENDENT_DEVELOPMENT,2018-11-28T17:45:00.000Z,2018-11-28T17:50:00.092Z,2018112817:0000011244,1221.568,1221.855,1221.855,0.28700000000003456,1219.7917397684312,1224.9498903473532,2.06326023156877,2018-11-28T19:20:02.144Z,2018112819:0000001639,1222.028,1222.355,1222.028,0.3269999999999982,NINETY_MINUTE_EXPIRY,3.4044105529955577,0.23264152173138972,0.08384788179068609,0.07270047554104815,0.06300707880224943,0.05,-0.1018596725526115,-0.06615211820931391,1.2107052526770843,-0.5946898899258857,90.0342,False,False,False,False,True,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-11-29-00301,2018-11-29,INDEPENDENT_DEVELOPMENT,2018-11-29T10:15:00.000Z,2018-11-29T10:20:01.569Z,2018112910:0000000793,1226.795,1227.052,1227.052,0.25699999999983447,1226.4368820936718,1227.974676859492,0.6151179063280756,2018-11-29T10:25:24.396Z,2018112910:0000001034,1226.435,1226.732,1226.435,0.29700000000002547,STOP,2.659044859401701,-0.5527395585500832,-1.0030597283098477,0.2682412563552968,0.2357271646757279,0.05,-1.5570281493408724,-1.1530597283098476,0.3300180305463763,-1.0030597283098477,5.38045,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-11-30-00302,2018-11-30,INDEPENDENT_DEVELOPMENT,2018-11-30T14:35:00.000Z,2018-11-30T14:40:00.178Z,2018113014:0000005700,1218.588,1218.845,1218.845,0.25700000000006185,1217.7481051123175,1220.4903423315238,1.0968948876825921,2018-11-30T14:43:17.207Z,2018113014:0000005991,1217.745,1218.002,1217.745,0.25700000000006185,STOP,3.0664422350887595,-0.7685330741043741,-1.002830820302303,0.1504246230452986,0.1504246230452986,0.05,-1.3536800663929003,-1.152830820302303,0.0,-1.002830820302303,3.2838166666666666,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-11-30-00303,2018-11-30,INDEPENDENT_DEVELOPMENT,2018-11-30T16:30:00.000Z,2018-11-30T16:35:00.628Z,2018113016:0000003755,1220.695,1220.912,1220.912,0.21700000000009823,1219.8534351051005,1222.4998473423493,1.0585648948994668,2018-11-30T17:00:57.518Z,2018113017:0000000166,1222.548,1222.855,1222.4998473423493,0.30700000000001637,TARGET,3.514098422724251,1.7475049014590809,1.5000000000000733,0.1747649113354742,0.13225452749714298,0.05,1.1429805611674562,1.3500000000000734,1.5454886213238161,-0.913500914926841,25.948166666666665,False,True,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00319,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T06:00:00.000Z,2018-12-03T06:05:00.365Z,2018120306:0000000480,1226.348,1226.625,1226.348,0.27700000000004366,1226.8891606423626,1225.5362590364557,0.5411606423627701,2018-12-03T06:18:59.577Z,2018120306:0000001265,1226.618,1226.945,1226.945,0.3269999999999982,STOP,-2.8669505210796324,-0.5451246393528453,-1.1031844396396029,0.28642142067691806,0.24022441734196676,0.05,-1.6798302776584877,-1.2531844396396028,0.09793764706997066,-1.1031844396396029,13.986866666666666,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-03-00304,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T06:45:00.000Z,2018-12-03T06:50:00.495Z,2018120306:0000003186,1227.418,1227.732,1227.732,0.3140000000000782,1227.109048153159,1228.6664277702616,0.6229518468411082,2018-12-03T06:51:10.170Z,2018120306:0000003241,1227.055,1227.332,1227.055,0.27700000000004366,STOP,2.839882247895069,-0.6124068849532647,-1.0867613659592934,0.21911805975394588,0.2488153792078136,0.05,-1.604694804921053,-1.2367613659592933,0.0,-1.0867613659592934,1.16125,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-03-00305,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T07:05:00.000Z,2018-12-03T07:10:00.041Z,2018120307:0000001217,1228.565,1228.872,1228.872,0.30700000000001637,1228.1579384547422,1229.943092317887,0.7140615452579235,2018-12-03T07:13:48.965Z,2018120307:0000001755,1229.948,1230.232,1229.943092317887,0.2839999999998781,TARGET,2.7936849368825816,1.9138298749770597,1.5000000000000915,0.19606153129198817,0.2121665856482135,0.05,1.0417718830598897,1.3500000000000916,1.5068729119299706,-0.4299349293331936,3.8154,False,True,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-03-00306,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T09:35:00.000Z,2018-12-03T09:40:01.055Z,2018120309:0000002616,1230.668,1230.932,1230.932,0.2640000000001237,1230.1675243583777,1232.0787134624334,0.7644756416223107,2018-12-03T10:58:24.555Z,2018120310:0000003290,1230.108,1230.385,1230.108,0.27700000000004366,STOP,3.2956536000052323,-0.7240256848804114,-1.0778629888735767,0.2112559134745162,0.20275335348952284,0.05,-1.541872255837616,-1.2278629888735766,1.0543174381457197,-1.0778629888735767,78.39166666666667,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00320,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T11:00:00.000Z,2018-12-03T11:05:00.756Z,2018120311:0000000703,1228.888,1229.165,1228.888,0.27700000000004366,1229.6559378794927,1227.7360931807607,0.767937879492788,2018-12-03T11:12:06.235Z,2018120311:0000001308,1229.405,1229.682,1229.682,0.27700000000004366,STOP,-3.065332320191332,-0.6732315383915217,-1.0339377978392237,0.2018392426511809,0.2018392426511809,0.05,-1.4876162831415853,-1.1839377978392236,0.0,-1.0339377978392237,7.091316666666667,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00321,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T11:20:00.000Z,2018-12-03T11:25:00.281Z,2018120311:0000002472,1228.265,1228.532,1228.265,0.2669999999998254,1229.0938689778009,1227.021696533299,0.8288689778007283,2018-12-03T11:40:50.344Z,2018120311:0000003834,1228.808,1229.102,1229.102,0.2940000000000964,STOP,-3.057624874252768,-0.6713968249561133,-1.0098097798530656,0.19303412757058636,0.1767468730566635,0.05,-1.4295907804803154,-1.1598097798530655,0.11220108665043207,-1.0098097798530656,15.834383333333333,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00322,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T12:25:00.000Z,2018-12-03T12:30:00.104Z,2018120312:0000002046,1228.838,1229.132,1228.838,0.2940000000000964,1229.6625318668066,1227.60120219979,0.8245318668066631,2018-12-03T13:05:20.471Z,2018120313:0000000674,1229.408,1229.675,1229.675,0.26700000000005275,STOP,-2.856816392972025,-0.674928432002499,-1.01512146915754,0.1776765773375539,0.1940495042594764,0.05,-1.4368475507545704,-1.16512146915754,0.9132454794212255,-1.01512146915754,35.33945,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-03-00307,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T13:25:00.000Z,2018-12-03T13:30:00.239Z,2018120313:0000004220,1231.835,1232.0,1232.0,0.16499999999996362,1230.8608837109336,1233.7086744335995,1.1391162890662767,2018-12-03T14:17:30.144Z,2018120314:0000002572,1233.745,1234.022,1233.7086744335995,0.27700000000004366,TARGET,2.783383442583963,1.6940100428036777,1.5000000000000977,0.1852313078351052,0.13607039201153928,0.05,1.1286983001534532,1.3500000000000978,1.5318892520009977,-0.8120329845850669,47.498416666666664,False,True,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00323,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T14:00:00.000Z,2018-12-03T14:05:00.610Z,2018120314:0000000601,1232.488,1232.705,1232.488,0.21699999999987085,1233.5984299713057,1230.8223550430414,1.1104299713057004,2018-12-03T14:09:37.764Z,2018120314:0000001268,1233.328,1233.602,1233.602,0.2740000000001146,STOP,-2.9139881366701132,-0.7821294655608163,-1.0032149967009036,0.1666021314090902,0.1409363976513728,0.05,-1.3607535257613668,-1.1532149967009035,0.0,-1.0032149967009036,4.619233333333334,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00324,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T14:10:00.000Z,2018-12-03T14:15:00.073Z,2018120314:0000002223,1232.935,1233.235,1232.935,0.2999999999999545,1234.0604472711768,1231.2468290932347,1.1254472711768477,2018-12-03T14:17:39.258Z,2018120314:0000002582,1233.845,1234.122,1234.122,0.27700000000004366,STOP,-2.918867833726721,-0.7983492634538008,-1.0546917926762698,0.12750486288883967,0.13772302263250336,0.05,-1.3699196781976128,-1.2046917926762697,0.0,-1.0546917926762698,2.6530833333333335,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-03-00308,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T14:30:00.000Z,2018-12-03T14:35:00.123Z,2018120314:0000005044,1233.725,1234.002,1234.002,0.27700000000004366,1232.8465444245344,1235.735183363198,1.1554555754654907,2018-12-03T14:38:36.082Z,2018120314:0000005487,1232.845,1233.145,1232.845,0.2999999999999545,STOP,2.620731855369986,-0.751651572281383,-1.0013366368791916,0.13414622188095318,0.12419343767691962,0.05,-1.3096762964370645,-1.1513366368791915,0.0,-1.0013366368791916,3.5993166666666667,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00325,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T15:00:00.000Z,2018-12-03T15:05:00.177Z,2018120315:0000001084,1232.298,1232.595,1232.298,0.29700000000002547,1233.652555474203,1230.2661667886957,1.3545554742028256,2018-12-03T15:06:22.610Z,2018120315:0000001334,1233.358,1233.682,1233.682,0.3240000000000691,STOP,-2.575047978741526,-0.792510916270695,-1.0217374085875053,0.1070461880384203,0.09707981880724004,0.05,-1.2758634154331656,-1.1717374085875052,0.0,-1.0217374085875053,1.3738833333333333,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-03-00326,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T16:35:00.000Z,2018-12-03T16:40:00.083Z,2018120316:0000004998,1233.455,1233.752,1233.455,0.29700000000002547,1234.599295926476,1231.7385561102856,1.1442959264762085,2018-12-03T17:03:53.307Z,2018120317:0000000308,1234.328,1234.635,1234.635,0.30700000000001637,STOP,-3.9425008956209355,-0.7672840387571699,-1.0312017832955185,0.1267154733710415,0.12234597428928504,0.05,-1.3302632309558449,-1.1812017832955184,0.113606976125668,-1.0312017832955185,23.887066666666666,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-03-00309,2018-12-03,INDEPENDENT_DEVELOPMENT,2018-12-03T16:40:00.000Z,2018-12-03T16:45:00.045Z,2018120316:0000005496,1234.088,1234.345,1234.345,0.25700000000006185,1233.2064127111294,1236.0528809333061,1.1385872888707436,2018-12-03T16:51:38.052Z,2018120316:0000006232,1233.178,1233.445,1233.178,0.2669999999998254,STOP,3.5563936462282073,-0.7948446367230713,-1.0249543547577742,0.14491642547987416,0.14052501864725372,0.05,-1.360395798884902,-1.174954354757774,0.0,-1.0249543547577742,6.63345,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-04-00312,2018-12-04,INDEPENDENT_DEVELOPMENT,2018-12-04T14:05:00.000Z,2018-12-04T14:10:00.154Z,2018120414:0000001538,1241.618,1241.885,1241.885,0.26700000000005275,1240.8175016982777,1243.4862474525833,1.0674983017221815,2018-12-04T14:17:37.633Z,2018120414:0000002627,1240.808,1241.125,1240.808,0.3170000000000073,STOP,4.031683423485356,-0.7353641675434404,-1.0089009024768356,0.14988314242921758,0.12646390142466976,0.05,-1.335247946330723,-1.1589009024768355,0.0,-1.0089009024768356,7.62465,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-04-00313,2018-12-04,INDEPENDENT_DEVELOPMENT,2018-12-04T14:45:00.000Z,2018-12-04T14:50:00.110Z,2018120414:0000006949,1240.098,1240.405,1240.405,0.30700000000001637,1239.2900845961276,1242.0773731058086,1.1149154038723978,2018-12-04T15:23:31.873Z,2018120415:0000002690,1239.278,1239.572,1239.278,0.29399999999986903,STOP,3.0289413986178757,-0.7413118494276387,-1.0108390251722972,0.1255700652387926,0.13140010398208868,0.05,-1.3178091943931785,-1.160839025172297,0.7561111785451267,-1.0108390251722972,33.529383333333335,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-04-00327,2018-12-04,INDEPENDENT_DEVELOPMENT,2018-12-04T14:55:00.000Z,2018-12-04T15:00:00.261Z,2018120415:0000000000,1240.705,1241.015,1240.705,0.3100000000001728,1241.832918128849,1239.0131228067262,1.12791812884917,2018-12-04T15:25:46.530Z,2018120415:0000002991,1238.635,1238.932,1239.0131228067262,0.29700000000002547,TARGET,-3.017045616427557,1.7690798137181722,1.4999999999999867,0.12279260032926946,0.12855542994767954,0.05,1.1986519697230376,1.3499999999999868,1.5719226020499613,-0.4432945860265201,25.77115,False,True,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-05-00329,2018-12-05,INDEPENDENT_DEVELOPMENT,2018-12-05T15:00:00.000Z,2018-12-05T15:05:01.789Z,2018120515:0000000846,1235.915,1236.215,1235.915,0.2999999999999545,1236.6772086094156,1234.7716870858765,0.7622086094155969,2018-12-05T15:09:11.373Z,2018120515:0000001383,1236.408,1236.705,1236.705,0.29700000000002547,STOP,-3.2906729490188646,-0.6448365892597541,-1.036461659237456,0.18826866848177892,0.1902366336574998,0.05,-1.4649669613767349,-1.186461659237456,0.24009175144361475,-1.036461659237456,4.1597333333333335,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-06-00315,2018-12-06,INDEPENDENT_DEVELOPMENT,2018-12-06T13:15:00.000Z,2018-12-06T13:20:00.032Z,2018120613:0000002643,1239.028,1239.295,1239.295,0.26700000000005275,1238.5126779026739,1240.4684831459895,0.7823220973262588,2018-12-06T13:21:38.731Z,2018120613:0000003081,1238.478,1238.815,1238.478,0.3369999999999891,STOP,4.38210239799948,-0.658296629687569,-1.0443268863199278,0.20451934126212898,0.15978073536107157,0.05,-1.4586269629431283,-1.1943268863199277,0.6646878591020056,-1.0443268863199278,1.6449833333333332,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-06-00316,2018-12-06,INDEPENDENT_DEVELOPMENT,2018-12-06T14:15:00.000Z,2018-12-06T14:20:00.335Z,2018120614:0000004088,1242.208,1242.495,1242.495,0.2869999999998072,1241.1401474378424,1244.527278843236,1.3548525621574472,2018-12-06T14:27:23.518Z,2018120614:0000005572,1241.138,1241.475,1241.138,0.3369999999999891,STOP,2.9574513163074725,-0.7713016376748998,-1.001584997439946,0.11071315373330262,0.09226096144436358,0.05,-1.2545591126176123,-1.151584997439946,0.09816566297682676,-1.001584997439946,7.386383333333334,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2018-12-06-00331,2018-12-06,INDEPENDENT_DEVELOPMENT,2018-12-06T15:00:00.000Z,2018-12-06T15:05:00.253Z,2018120615:0000001246,1242.498,1242.795,1242.498,0.29700000000002547,1244.0027684223164,1240.2408473665255,1.5047684223164501,2018-12-06T16:35:00.504Z,2018120616:0000005553,1240.318,1240.622,1240.622,0.3040000000000873,NINETY_MINUTE_EXPIRY,-3.0113543474817277,1.4464019630671907,1.2467034609299217,0.09636034212943764,0.09403440283663736,0.05,1.0063087159638466,1.0967034609299218,1.33309549180467,-0.8798696067542856,90.00418333333333,False,False,False,False,True,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2018-12-06-00317,2018-12-06,INDEPENDENT_DEVELOPMENT,2018-12-06T16:05:00.000Z,2018-12-06T16:10:00.106Z,2018120616:0000001764,1242.205,1242.462,1242.462,0.25700000000006185,1241.0231298210963,1244.6203052683557,1.4388701789037037,2018-12-06T16:30:16.922Z,2018120616:0000004527,1241.018,1241.292,1241.018,0.2739999999998872,STOP,3.16987796480562,-0.8190453991463649,-1.003565172988827,0.11467330577779086,0.10876589305596424,0.05,-1.2770043718225823,-1.153565172988827,0.5115124427423139,-1.003565172988827,20.280266666666666,True,False,False,False,False,False,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
