instrument,official_identifier,year,month,official_source,expected_hourly_files,observed_hourly_files,raw_bytes,file_hash_map_SHA256,frozen_manifest_SHA256,acquisition_manifest_SHA256,first_timestamp,last_timestamp,tick_count,retry_count,freeze_status,hash_validation_status,reused_or_downloaded
USDJPY,USD-JPY,2018,8,https://jetta.dukascopy.com/v1,744,744,42685102,783264aba8e484fe6aa60b7cc60111b90a6be831674248473c02cd99543b7afc,aaf2dc800bad664130bc486b7616b401202d745ee6a5bc1e2e887d723593de03,57665379af91b5a92bd058b2dd3ebc3ea2ba48f27d62d208caadfadbc2ee318e,2018-08-01T00:00:00.000Z,2018-08-31T20:00:00.000Z,1477983,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2018,9,https://jetta.dukascopy.com/v1,720,720,33339735,9acb9e2a79e55ad1bfc58fcccac84641329e0117d566425dfb1c5ebde495afbc,2efbd101e7dd07222ca725e52a526c6c27dd71eedea4bc9eeca5079805e2c753,a3c8891f503ff832b0d2507dfad89867082e0ef45d2748504dd7b273f00ea1ea,2018-09-02T21:00:00.000Z,2018-09-30T23:00:00.000Z,1152685,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2018,10,https://jetta.dukascopy.com/v1,744,744,54873591,5727908eda21537e4ab149e97e4e7c9e5fd3246e4d74413e14303b67f79f1d89,06de2c3329ecb6f972a8262e6b42a20308d278e96638c47aa43f401a2507b456,7981787f8df95e5969b6df555d71888a3bb64463336551f968f47447a261f48c,2018-10-01T00:00:00.000Z,2018-10-31T23:00:00.000Z,1901238,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2018,11,https://jetta.dukascopy.com/v1,720,720,44099544,beb5e358a1051ea58f48c11ada7cd2a602f4097ff48afbfe9a58147fe487cde6,1def0ffc9576a7405c33a0714803caf74388ca1a92b14089513e120d5b5ae042,69de86cf128659129246b17b96f96a5f86ff1bcece11c556be4e413dc6429f1d,2018-11-01T00:00:00.000Z,2018-11-30T21:00:00.000Z,1525893,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2018,12,https://jetta.dukascopy.com/v1,744,744,57601784,e6fd7bc583f1572eeff5f9f936c9de0a1f9b284814d0c2484cfedf170a585b5e,3c5def6d842479b7d374a39bbb3ebb1ea762b2a2a119c53eb91ce199d8c77ada,8908af1bb063c948b2ce3364c289de39059d8a75fa3401f7bd39f691dc677938,2018-12-02T22:00:00.000Z,2018-12-31T21:00:00.000Z,2002644,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,1,https://jetta.dukascopy.com/v1,744,744,65656470,6367117e6741eeb410853cbe13cbaf31b52960c6ddcc552c7f74dc6cd6361b88,393d9d9ad74366de1e6d928bfcfac1b82839fc11396b67799fce3a3667ae7cc4,cf4f13969a394fd68e9176a26746286c3dd88b1f3b7fbbc66c7cb1f7c303f082,2019-01-01T22:00:00.000Z,2019-01-31T23:00:00.000Z,2285780,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,2,https://jetta.dukascopy.com/v1,672,672,42438659,7f490fece09ab754f5c2ac485bd487989ac07676e104fc8a1d94e58a6105fada,fb1287b743f09ad06b137649a9458ceedad7fbe1cfbc0840d0b29f438df32b7c,52b875110f2a259d71d5d854621d68a7fc9407a28ae17d431ba4f48caf21dd95,2019-02-01T00:00:00.000Z,2019-02-28T23:00:00.000Z,1474404,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,3,https://jetta.dukascopy.com/v1,744,744,47530511,79804b38626a8983e499cbaca1a8949ea853530b5e63fa504d1cbf1737cf55f3,dabbdabffa9561b59600d51b58adbff41c46aded136cf2e48362da4f1bc30bb4,c107377669fc183082d0e6381478c40150139cabd35e0063a40d0aaf27db0ca8,2019-03-01T00:00:00.000Z,2019-03-31T23:00:00.000Z,1652272,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,4,https://jetta.dukascopy.com/v1,720,720,35398478,ae1ea43b0ab550068301894faebb95c2f63e8f466f939ed0adaeb44c47cb0a2a,91aaf930f9776037425a782acd624269acc999da9aca4e8ac439464190e6ac31,ffde72c1e192b664f37789849969f6de28a6ea23174f163f89b85cacc92c45ae,2019-04-01T00:00:00.000Z,2019-04-30T23:00:00.000Z,1226916,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,5,https://jetta.dukascopy.com/v1,744,744,52875210,267baa54cd9d1dd35372c57ea462a15e89d13c4a69899b88596304a608273a28,8706ab3c9f3fa1f01c5bb77390501177e5793a13b8acb55399992b60fdb13a25,17ed2ef4780fe074717bd5fa51c8eec68b17cdf2b21a429ab17f2324ff1f282e,2019-05-01T00:00:00.000Z,2019-05-31T20:00:00.000Z,1835600,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,6,https://jetta.dukascopy.com/v1,720,720,50389061,c1059721227b8c3557f108e8ffda32d48bd5a6403e3939b1faae6c759b99581f,7716c4b322a67d32b1acdd8795446475c3adbd85007bb0c947139953ba038f30,cc2aa817a71bc0985b52671500f770245a082d2ff875f3e072bddcb427c69f82,2019-06-02T21:00:00.000Z,2019-06-30T23:00:00.000Z,1750307,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,7,https://jetta.dukascopy.com/v1,744,744,41884555,1a3f8bba74c6c2069ede235b854d99cfeff769c6abdfa65bc3bdec62e7df1d29,6996ba4d0ae726c2778ac539ad39729d14166ffc4db4491848a601d17faa7a9d,84d94cdf7155a2058eea83319c25268f6ddd5017638c62a91c8952e90e6006c0,2019-07-01T00:00:00.000Z,2019-07-31T23:00:00.000Z,1452204,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,8,https://jetta.dukascopy.com/v1,744,744,80007881,c912630c84e22b39f341fcbb666d803cfa444a166ebe733356b94e1aebdab637,dbd9ceec5a233f066e4c98550d1ee3272c61ebda16e4322387b100a1150e2cba,2d2b99196fef3e6bf56166cd32cf0a1932e9e2c509209abe73e5982607d62b7e,2019-08-01T00:00:00.000Z,2019-08-30T20:00:00.000Z,2789101,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,9,https://jetta.dukascopy.com/v1,720,720,56416375,931867e51dc2db1dc3d430fe9cb06d9c9930d70046679edbe660365b2529341a,9ce56538b5786069294503d67f6acf6bad6b41b547a77b8926863d7d0c0c6558,6db4f3abf6168d97ee2d1f19eeed20e189bf976f8cd757fa84c7870defa7b3b3,2019-09-01T21:00:00.000Z,2019-09-30T23:00:00.000Z,1963625,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,10,https://jetta.dukascopy.com/v1,744,744,58950630,e9eed28c9cfa4d4c919270401da11a47adce47c5640e8826a95ba12b6c4791b7,c442e5ec15ba00a288c18dedbd2b62474d33974969ddfe01572c82b87b151001,ab3ac934c360f09eeb44ab3a8f5a96b1cb23ec0282e3a38bc581245f54f4059d,2019-10-01T00:00:00.000Z,2019-10-31T23:00:00.000Z,2050721,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,11,https://jetta.dukascopy.com/v1,720,720,37157810,c316bf49405b187a7ea26b7fd0bd37cf75958054abd399ff4212672d2a46d6c7,cfcf4dce0957995987fadf060cad7eb6788f03503c482f054dbcb108f79457e4,6e096aa780cbf1661496a71637c963acea2efcc9dfddad373392cae786f96f28,2019-11-01T00:00:00.000Z,2019-11-29T21:00:00.000Z,1286500,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2019,12,https://jetta.dukascopy.com/v1,744,744,31371455,b48e41f5764f7972560b800e4bac5fecdff01f07b73cccc4758a966ae7c9eb4f,5f26d10aff9f83710636a6c8e7f4702f2ac25c70d8c83487083952740efa4881,19e2b38122936108035708f51d50b0466d13ba78a66f0ea5b45d1627044a7c8b,2019-12-01T22:00:00.000Z,2019-12-31T21:00:00.000Z,1084533,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,1,https://jetta.dukascopy.com/v1,744,744,40360813,6de3b476956c7a1cd83d87a03f0b6d6fd871b9bff394708be17b84109b8fcb01,27170aed3d90b07d6afedc71b56a73a82cc8cfd70ab6d056c50d04c4387e56fd,693e1a929005186852b1482791edd7ccf4d33991bf9ad34b117590fd2591c3d9,2020-01-01T22:00:00.000Z,2020-01-31T21:00:00.000Z,1398198,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,2,https://jetta.dukascopy.com/v1,696,696,62826565,a2bf9e1a10b7963f1d46f8a61586efaaaddab7fac6e35b401b036791c6e0aa9f,b5f0f4b22da0325b995e2a96d78d46e8c6d607a33c7425e5a17775d6492c518c,9eb6ef8b6a8f8abe80f7e73580935da9a40bcd49ebd8f204c747d6a02158222d,2020-02-02T22:00:00.000Z,2020-02-28T21:00:00.000Z,2190760,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,3,https://jetta.dukascopy.com/v1,744,744,189114965,6392fc1be0cadd2827f145bf61b3b944c7d6dcd3faaf3650b1861ee1b725999c,c83102ae9964e6e4698a92fd4924a6f93b0deb4f76390a7f09c15b05a8c1fc47,6394362224316f4aa10766c847e381333586e1000d7d012171063309e3f8dd49,2020-03-01T22:00:00.000Z,2020-03-31T23:00:00.000Z,6629455,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,4,https://jetta.dukascopy.com/v1,720,720,71109698,53dcd741bcbe8996ad96e16698f698383497a4ff51717d6eafddbf545522219f,c7957fda2258f3173bcf978099b73bd56a94f09d3e944f4d7ec8d067e38f83a5,3c96fe0052a3ce2e7f0a680dde573e35bbdb916b5365b6c1e3afffad160ede1b,2020-04-01T00:00:00.000Z,2020-04-30T23:00:00.000Z,2478845,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,5,https://jetta.dukascopy.com/v1,744,744,41840244,688a8d4f21e5aa70e1fbee1c6ec174199fef5e5d7662ea3ea8afe2c98809316a,e99fc1a6430e4092ad3c322b605243235053e8a5d3efef64f82a18a826f30942,20cbbfccedd43994316a028e6692ccdc07cf641e1fe3cfbb3fc4147f375fe1e4,2020-05-01T00:00:00.000Z,2020-05-31T23:00:00.000Z,1450931,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,6,https://jetta.dukascopy.com/v1,720,720,51812827,b87c68708d6d153f413fcae8919a21f53e9cd9811591ac503ae70d2ac5431e64,e583a5924a6bdef21d6e37cad674fb62e6a3117d770fc9b650ebe2b843e9c679,d12483e61878500ea4755fffa02575c71b085871cae4530a767df2ff169de64b,2020-06-01T00:00:00.000Z,2020-06-30T23:00:00.000Z,1798017,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,7,https://jetta.dukascopy.com/v1,744,744,38640986,4893de045695f23b5cf30f6b8f233daa18152e935d2095bb45a42a2b8a7c1170,c4300d76f6b11961aede763a04beca375b44a6b077940fee3b9cb671f616e10a,32995158739358ef71dd1e57ee07293167465f51b92ceec227082b500c4bdcc0,2020-07-01T00:00:00.000Z,2020-07-31T20:00:00.000Z,1337691,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,8,https://jetta.dukascopy.com/v1,744,744,46651742,f1a6dacd2e2a317e34ea92d390fd6c9aefc92621a67ef32aba9717a3490428f9,ea77295e09573c5740ac949e020e3ffda2b1905b42ec00ba50583954768d3a2c,2989e3e064bc439c76de356d8142b0f176a97e9b73adbbdd8984d79b68d2e884,2020-08-02T21:00:00.000Z,2020-08-31T23:00:00.000Z,1619097,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,9,https://jetta.dukascopy.com/v1,720,720,39267075,321a96779809ee60072f98ef3694fb54f2b72213a11449ffa200b6b3d5f5c789,b08f47a9e0a51dde82c9a489b89b3894a0fbc5c12b84aebaa7f6ac89babee182,3cec66390244cee1668df9cece1b9b43c497315ced2700877564cefbc6c1ec2f,2020-09-01T00:00:00.000Z,2020-09-30T23:00:00.000Z,1358518,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,10,https://jetta.dukascopy.com/v1,744,744,34777988,072d81e0112b60d19e6df00ada071fceadce6b7c52a87b5b1c426983b59f861e,3211bb7a0a298c5f6b85c906923760ff6c346c6631166dcfc2755442504e553b,9092b566303014a53ad29faeea1abe34240b7b8370460e73e2ba7aac58396a04,2020-10-01T00:00:00.000Z,2020-10-30T20:00:00.000Z,1202399,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,11,https://jetta.dukascopy.com/v1,720,720,45249741,f6cbc50dc2f7bdc0149b9252648daf427963d321b273f95a792cdc5d8c738814,ddd7d2920d4f4d0a0925496dedcd62270d42f4e817be4eaca14c071a389fddf2,80d82f9ac15f0360c11a04c4b2c793cbb43d795a10ec9cab3d5365967ffbd504,2020-11-01T22:00:00.000Z,2020-11-30T23:00:00.000Z,1568143,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2020,12,https://jetta.dukascopy.com/v1,744,744,37290503,ec81e54ea05b9953bca9ab2f24eeec1c397233120ee675ced2b75a2f5e2734a8,f0fd2e7e8ef40ebc32b3d387660e179bbfd0f837e0a52a55e7824f767af1a9ab,1cc1c65b5ebe4e4674de540d5eede202d82727a494f5d0fd8c1491de4356a19a,2020-12-01T00:00:00.000Z,2020-12-31T21:00:00.000Z,1289203,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2021,1,https://jetta.dukascopy.com/v1,744,744,35635501,3f933adf60a4031d942b1edbbc5c862093c8c037a091fab151584911d20c213d,b1c505bf2940d5c2d7affdb61b0b8b5312c033b48cd672cb80a9b7b43b107b6f,fd9646ff60119323e34505cabbab0bdf98f9b6782522c8b1ba9e0bcbc357efe0,2021-01-03T22:00:00.000Z,2021-01-31T23:00:00.000Z,1230927,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2021,2,https://jetta.dukascopy.com/v1,672,672,29331273,5b6983cd01b6de8f3d5fa69ad27cff2070f43def3c8d4cd3bdb20097095be7cd,2129c6e0bdc9ded60e6c5d0ec7b387162a89ea417bf39a38a2359cc0ae6c1fe7,6a96fe30fea442b49db9c08b8f5f8c865d6e4262faf6d3bd2c156231af9304d1,2021-02-01T00:00:00.000Z,2021-02-28T23:00:00.000Z,1010644,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2021,3,https://jetta.dukascopy.com/v1,744,744,38599761,cfa38260d65c677acb192a61bf4bc7edd489b4087f0548ef3005c24ee4b21827,4fc7b53b609dffff74177e16979ae47b455b826abd273d0ff86b23457678413e,fa782f2f1d1531848510e86dc1df251c23625397fccd663efc21d109765c39cb,2021-03-01T00:00:00.000Z,2021-03-31T23:00:00.000Z,1333001,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2021,4,https://jetta.dukascopy.com/v1,720,720,32020090,113908c80ac9c7a46076a7a309eb6af0e04365566468c0999bb1028f6a5dd921,7854e6f3c170396214986450b700704e9526b459d7f47fa4e52b84de7d5ca6ad,756a3109fcc0024c6e050bfa30a8314d0c9b6d8e6782694f23394d236d20f259,2021-04-01T00:00:00.000Z,2021-04-30T20:00:00.000Z,1103855,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2021,5,https://jetta.dukascopy.com/v1,744,744,30862382,d7ab406ef5a8ad9318e6df154d64f695ec093eaf367ad802fd774b6864e24087,6cfee362c6aabd353d2bb0cf762b658559c0ed5c94c4064cd739564d40e904c9,6b29a36e6cee00fb77efe510ecfcb7a07ed79030af069dd74174f3524bba0cc4,2021-05-02T21:00:00.000Z,2021-05-31T23:00:00.000Z,1063655,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
USDJPY,USD-JPY,2021,6,https://jetta.dukascopy.com/v1,720,720,29973424,617d2c0402260c98aafafbc223ad95a952c11824c6af36b8edf051426c202c30,5de4ce8e1d4298834b9afd045a2b57c3cf1b19da8dd4590bdfbd3f86c82a97fd,e9e9e47e6b845ad775d1f19706549f13395ce9decbeb761e198177328d00226b,2021-06-01T00:00:00.000Z,2021-06-30T23:00:00.000Z,1033682,0,FROZEN_COMPLETE,SHA256_VERIFIED,FROZEN_VERIFIED
