candidate_id,family,regime,direction,threshold,stop_atr,target_r,max_hold_bars,lookback,body_min,session,trades,trades_per_active_day,wins,win_rate,net_r,average_r,net_pips,profit_factor,maximum_drawdown_r,positive_active_month_share,top_5pct_removed_profit_factor,stage,parameter_sha256,gate_pass
EURF2_4190,scheduled_up_follow,chop,dynamic,15.0,1.25,0.6,32,16,0.25,all,178,0.09528907922912205,93,0.5224719101123596,-11.0008407222772,-0.061802475967849435,-135.34341607075896,0.8163384182283687,11.000840722277196,0.5,0.7265112314281936,development,2ef6e61803af97d5eeb8d423ade90ddbdd4e9cd996f346f5e3787e377c04edd9,False
EURF2_4191,scheduled_up_follow,chop,dynamic,15.0,1.25,0.9,16,16,0.25,all,178,0.09528907922912205,82,0.4606741573033708,-13.750085206701886,-0.0772476697005724,-188.96920722001335,0.7861600009646071,13.75008520670188,0.4838709677419355,0.6608535645861883,development,336769fee485809dfb993ee7b99d117d617b98cba3c896f4d0331a07f8752403,False
EURF2_4192,scheduled_up_follow,chop,dynamic,15.0,1.25,0.9,32,16,0.25,all,178,0.09528907922912205,88,0.4943820224719101,-6.546752127614955,-0.036779506334915474,-53.74755190433067,0.8975186521431984,9.387307902538742,0.46774193548387094,0.7713170329764695,development,7c5f333dcff02a905eedb0053154aec649fc2d20320dfdc6cdd5c1bdfe7ac90f,False
EURF2_4193,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,16,4,0.0,all,237,0.12687366167023553,133,0.5611814345991561,-7.947192292293915,-0.033532456929510186,-64.93115593185328,0.9000691905219329,18.79874691252371,0.49206349206349204,0.810210179239211,development,215b527114cb09f2c7e5796cfdc63ae447b6692777215dfb23f2e2fbf4f746bd,False
EURF2_4194,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,32,4,0.0,all,237,0.12687366167023553,144,0.6075949367088608,-4.668937400112696,-0.019700157806382686,39.30884406818219,0.9448654146596296,15.828220682563302,0.47619047619047616,0.8603699081446817,development,ea7c8c67189fdff5c7c60e982a5d3bb752bee7dca274e1a2ed03b805e8d54248,False
EURF2_4195,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,16,4,0.0,all,237,0.12687366167023553,111,0.46835443037974683,-20.79269192393974,-0.08773287731620143,-94.55975781434975,0.790197878901924,25.622772402326646,0.42857142857142855,0.6817827414386561,development,f8b2b54614f3426c033e52dc963cddef6a80d614b8d00806ebaab36ff0b29ea3,False
EURF2_4196,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,32,4,0.0,all,237,0.12687366167023553,115,0.48523206751054854,-22.431788224773353,-0.0946488954631787,-50.39072744132065,0.7989882269836409,27.87435783444328,0.38095238095238093,0.7026738870323862,development,f479af0af7aaf8fdb1a11faf545dce10f0138990165ccc9916b597e91f54a33a,False
EURF2_4197,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,16,4,0.0,all,237,0.12687366167023553,126,0.5316455696202531,-11.912726635241674,-0.05026466934701128,-94.79225756159782,0.8465245479857143,16.310669448997352,0.5238095238095238,0.7544472869959997,development,6b318e8bfcfe80396ef727fd3be530117275384fe00f2444cbaab79891c036a7,False
EURF2_4198,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,32,4,0.0,all,237,0.12687366167023553,139,0.5864978902953587,-9.534367442916723,-0.04022939849331951,10.013933954160464,0.8902609858081577,14.707795669254516,0.484375,0.8079047057957561,development,6f6e1c9383de8176d26e9d5f3e11b5499dcb46c3a1034d4a4b8bce1c063c4916,False
EURF2_4199,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,16,4,0.0,all,237,0.12687366167023553,112,0.47257383966244726,-14.163383167102529,-0.05976111040971531,-71.03515948555518,0.839301242660128,17.040359722173875,0.4444444444444444,0.717381793284997,development,cb60f150b4df7dbfece3607f8b73a4beca0d1f57dee2471c1a650d4085fecfa0,False
EURF2_4200,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,32,4,0.0,all,237,0.12687366167023553,115,0.48523206751054854,-20.430155496925764,-0.08620318775074162,-52.286020922791536,0.8099707963824834,23.631489301733115,0.421875,0.70999050279354,development,1bafee3f008730ebebd0fcea0fb3e69d652fc978a8936bc6dcf7b84aa6a1dc51,False
EURF2_4201,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,16,4,0.25,all,137,0.07334047109207709,73,0.5328467153284672,-7.8572057564979705,-0.05735186683575161,-73.07956343024723,0.8278586405772151,11.21102532722274,0.4444444444444444,0.7365121751696357,development,04765f0d7e844aa9bc2f0c42655a986a9b85c5c46b827818ec6c1899f05d6d09,False
EURF2_4202,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,32,4,0.25,all,137,0.07334047109207709,84,0.6131386861313869,-2.2439970231285806,-0.016379540314807157,46.14043656978373,0.9526112725739023,6.84993592622463,0.4716981132075472,0.8644220195593231,development,11cc9afe1f486dcda3816dfcfda0e5a9d22124149364f9250767b8bc4a9160bf,False
EURF2_4203,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,16,4,0.25,all,137,0.07334047109207709,61,0.44525547445255476,-16.402629429792434,-0.11972722211527324,-111.52093134014106,0.7019853255288759,19.415051151054595,0.3888888888888889,0.5880948679228288,development,ae11137fc0acef19b3d4331a0ea3e88154ae75f2f4dceeb004d1550d96101a9f,False
EURF2_4204,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,32,4,0.25,all,137,0.07334047109207709,66,0.48175182481751827,-16.559719044311525,-0.1208738616373104,-62.23093134011927,0.7397925780745686,19.442023625076075,0.33962264150943394,0.6412502098588069,development,c029a02ad9bd6746291eb9c3ee4e7c7180e5b12425ff6d77f0cdec182f2d04f5,False
EURF2_4205,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,16,4,0.25,all,137,0.07334047109207709,69,0.5036496350364964,-9.826478624259522,-0.07172612134496001,-94.90089715486374,0.783227214762798,13.181557364071537,0.46296296296296297,0.6912497384717833,development,a40c0787b479c199bff746be27a31729a80112207d6151cc3a1dafd270d86128,False
EURF2_4206,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,32,4,0.25,all,137,0.07334047109207709,82,0.5985401459854015,-4.729018055342142,-0.03451837996600104,20.559178135672866,0.9029512933071536,10.655343279976613,0.49056603773584906,0.8172511251279427,development,1057d75f10546ae65927ca1bb6e99b73e0b39177bdc5af83ae72c5a837a702ce,False
EURF2_4207,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,16,4,0.25,all,137,0.07334047109207709,56,0.40875912408759124,-20.609567921399464,-0.1504348023459815,-172.65073120995348,0.6241887483886127,21.72324881174876,0.3888888888888889,0.509884057556797,development,aab85b092470c4ffe83c06f3a1a6dffb92f05688720215050dac01efae9b3b6f,False
EURF2_4208,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,32,4,0.25,all,137,0.07334047109207709,63,0.45985401459854014,-22.326237367436544,-0.1629652362586609,-133.29560838281517,0.6617926902981477,23.309801117288227,0.34615384615384615,0.5667926626609152,development,dfc4481348046e614931779223deaad3acbec9cdf42c787bf421df7f2b74512c,False
EURF2_4209,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,16,16,0.0,all,215,0.11509635974304068,109,0.5069767441860465,-26.434930651107177,-0.12295316581910315,-171.9946458565036,0.6935034368869522,33.0391676325296,0.421875,0.6175731869114859,development,818fba6d7a8c0d359323232c6da700ef7978100605fbd45209f70619001114f8,False
EURF2_4210,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,32,16,0.0,all,215,0.11509635974304068,124,0.5767441860465117,-16.472259493125808,-0.07661516043314329,-1.6896410623257339,0.806427482290528,24.034075954830715,0.4375,0.7293620184150027,development,e2936cd377a3ac9c69691c29910e4d35d73e899ae9b9c288124d7e6c10171a24,False
EURF2_4211,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,16,16,0.0,all,215,0.11509635974304068,94,0.4372093023255814,-32.02260656101871,-0.14894235609776146,-178.17949394523856,0.6844877356880632,38.83909564712597,0.375,0.5874651318391789,development,d377d73384b835c50d894dc96a4085ad44fbb2ee27695299d59e8556930ccf46,False
EURF2_4212,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,32,16,0.0,all,215,0.11509635974304068,104,0.48372093023255813,-22.636206123382046,-0.10528467964363743,-19.79295638099066,0.7823825741411521,30.186147276044167,0.421875,0.6876799249556651,development,4eae36f62af57d26799f5c6440fae319274d8d1f3e33e43524906f658f3678ca,False
EURF2_4213,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,16,16,0.0,all,215,0.11509635974304068,110,0.5116279069767442,-18.832573254388947,-0.08759336397390208,-164.10028037958432,0.7523687010298412,22.136067290958565,0.484375,0.6662462457471586,development,070f1aad317839b14a50f338fb93de2e60779718cc189b3fd07dbcb5899f9a27,False
EURF2_4214,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,32,16,0.0,all,215,0.11509635974304068,130,0.6046511627906976,-5.946175519699808,-0.027656630324185152,45.915938501110986,0.9237958906980637,11.339156411029753,0.5384615384615384,0.8397512664147098,development,ce67744eec7e59a8940eb1f5ea7e9b9ce74a10cf820e162b86f8318d9cde48be,False
EURF2_4215,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,16,16,0.0,all,215,0.11509635974304068,101,0.4697674418604651,-19.13708697240844,-0.08900970684841135,-142.78650140746362,0.7730006499121511,22.217187348676894,0.3968253968253968,0.65618468573855,development,578e1a08e3b457d36a35257fbdca2761a88fc29b534cd5b793a500f76d803b95,False
EURF2_4216,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,32,16,0.0,all,215,0.11509635974304068,111,0.5162790697674419,-7.315856526143803,-0.034027239656482806,61.566056568373995,0.9218842753475708,13.999029624967767,0.4375,0.8166927600420872,development,4d2459a7182f0d6e91a1aa501446221779d527a5f05590c78c781ca19e2fdaf0,False
EURF2_4217,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,16,16,0.25,all,158,0.08458244111349036,84,0.5316455696202531,-11.68243348615393,-0.0739394524440122,-65.09790950782967,0.7980704225267051,16.60509654214995,0.4406779661016949,0.7157002793814765,development,26996e4b79557ac89232fe1e29e8c35119a34054c2f003e86efb1e8518129269,False
EURF2_4218,scheduled_up_follow,chop,dynamic,18.0,0.75,0.6,32,16,0.25,all,158,0.08458244111349036,96,0.6075949367088608,-4.655433472353252,-0.029464768812362353,67.26855903749885,0.9191772343825385,10.735582042878216,0.4576271186440678,0.8363298101774369,development,793cc1e6f60db213ecd534975bd90d070066ca7d0c40bf0837965a084a09bcc2,False
EURF2_4219,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,16,16,0.25,all,158,0.08458244111349036,73,0.4620253164556962,-15.75899828495378,-0.09974049547439101,-70.33375480815172,0.771692936377471,21.25220287045686,0.4067796610169492,0.6678975280816671,development,3d13e0ba79c99345d2fe9199081f152e06d2306a28018ffe826a92f966170ca3,False
EURF2_4220,scheduled_up_follow,chop,dynamic,18.0,0.75,0.9,32,16,0.25,all,158,0.08458244111349036,81,0.5126582278481012,-8.55271343594247,-0.05413109769583842,53.26497838282539,0.8802589206642444,16.242933403349703,0.423728813559322,0.7799139479270318,development,6d0522b1d142f09b5d32c97cae601c1d69e5f2d49951daee1e7997d833f600b2,False
EURF2_4221,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,16,16,0.25,all,158,0.08458244111349036,83,0.5253164556962026,-8.843588574571395,-0.05597207958589491,-55.17737758779838,0.8298522708413535,10.958601854826304,0.4745762711864407,0.7381628233824991,development,13f68b2ed4de3ef889b7665de6891c0525171b33f325fb149cb1fb363af53b6b,False
EURF2_4222,scheduled_up_follow,chop,dynamic,18.0,1.25,0.6,32,16,0.25,all,158,0.08458244111349036,99,0.6265822784810127,1.2150476906429568,0.007690175257233904,110.472139486697,1.0225948450419153,6.516982348704086,0.5333333333333333,0.9338544268660459,development,157fc730c71a1cc039f2a41e805f80bb9903a2e08692413293fc6f3184e4c8a5,False
EURF2_4223,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,16,16,0.25,all,158,0.08458244111349036,75,0.47468354430379744,-12.836413477483427,-0.08124312327521156,-76.4792813508808,0.7832349668631792,13.461686957169519,0.4406779661016949,0.6622360449986253,development,57aca22974c33ae85a28199eee026e7cdbe80f9f6a7b1de251567c221a1dbab3,False
EURF2_4224,scheduled_up_follow,chop,dynamic,18.0,1.25,0.9,32,16,0.25,all,158,0.08458244111349036,83,0.5253164556962026,-2.4155929911794045,-0.015288563235312688,91.99913297067934,0.9639265604217825,10.296815175056494,0.4406779661016949,0.8568923732743366,development,883ece0e571b733afef5f08fe57e7b91273c4db58657709f409433955671fded,False
EURF2_4225,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,16,4,0.0,all,204,0.10920770877944326,115,0.5637254901960784,-15.323442108934941,-0.0751149122987007,-136.1515638768429,0.8041991859573939,24.46587854018205,0.4,0.7207607732009089,development,407f79d16c7ef67b0e4f3ec1900577336d59978971f4b5ffc7532ebae74536d7,False
EURF2_4226,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,32,4,0.0,all,204,0.10920770877944326,115,0.5637254901960784,-18.19589546571903,-0.08919556600842661,-151.6515638768223,0.7848547072800021,25.598909803181904,0.43333333333333335,0.7075600887201339,development,53ceab017df1434f2a9db606a8847e48716206e1873470e445074b710ef796c0,False
EURF2_4227,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,16,4,0.0,all,204,0.10920770877944326,102,0.5,-11.062969107035725,-0.05423024072076336,-87.28947766136085,0.8777257605071191,21.60291557721906,0.36666666666666664,0.7691034838812799,development,e2d7a799492d732d34e10b86caecb0bc86749d13f2a68be28092b04e003655bb,False
EURF2_4228,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,32,4,0.0,all,204,0.10920770877944326,99,0.4852941176470588,-14.043277714895236,-0.06883959664164331,-94.75947766133918,0.8558977752686908,21.476949583039286,0.38333333333333336,0.7550154931954294,development,9754c40b4c122cf5344343e3498b217e1cd0e19dc80e4897d5347203848642f5,False
EURF2_4229,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,16,4,0.0,all,204,0.10920770877944326,117,0.5735294117647058,-11.983824653200761,-0.058744238496082166,-109.78318286438918,0.8423099120517834,21.036349685598616,0.43333333333333335,0.7563512420854814,development,654c7d92969b978d3f42885b089be5c297e4bb8a921174bde4e22fe3c10027bd,False
EURF2_4230,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,32,4,0.0,all,204,0.10920770877944326,117,0.5735294117647058,-14.483475530706983,-0.07099742907209305,-121.68793868760467,0.8241274452911432,23.247379681724496,0.4666666666666667,0.7447242381450188,development,55b8a8488f8ff23de61608709f48af14894784667776fc9f4a9aaae23161ee52,False
EURF2_4231,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,16,4,0.0,all,204,0.10920770877944326,99,0.4852941176470588,-15.737626727006644,-0.07714522905395414,-95.58976343566172,0.8251960325743525,19.680994375464085,0.36666666666666664,0.7160139560589708,development,9bbbe88102f6ef5fa99fb92d14b8cb3945ddede9342a0749e70d1e55a965304a,False
EURF2_4232,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,32,4,0.0,all,204,0.10920770877944326,96,0.47058823529411764,-19.232184033309153,-0.09427541192798604,-96.62934123468187,0.8082415827968682,25.01204218091372,0.36666666666666664,0.7101902841328495,development,5bbb277e25275b68bd7b4ca4fe1c89c496dbdeedee961154d45d771d694bb07b,False
EURF2_4233,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,16,4,0.25,all,111,0.059421841541755886,63,0.5675675675675675,-7.04751835674991,-0.0634911563671163,-94.51601664391517,0.8311028242114389,11.420926504498949,0.48,0.7456450077940495,development,6ee9b0d6266dbad82b25962010b5213abb4a3e69556962724edd1a16e1b48986,False
EURF2_4234,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,32,4,0.25,all,111,0.059421841541755886,64,0.5765765765765766,-6.755881734860487,-0.06086379941315754,-77.3160166439113,0.8458303738906442,11.307645878988572,0.5,0.7643553189899402,development,5fee9ab2dcae169651114fda46ce0b5514dec952e3047b78ce9dca01371f1ac5,False
EURF2_4235,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,16,4,0.25,all,111,0.059421841541755886,55,0.4954954954954955,-6.2414820901106935,-0.056229568379375615,-76.43755250879458,0.8740062097866399,10.489243703833136,0.4,0.7657060735498864,development,248825f84d8f26c681b4f503243a3a52e0ac8f85a1bdf9f0ab9055dbe6b6758f,False
EURF2_4236,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,32,4,0.25,all,111,0.059421841541755886,55,0.4954954954954955,-5.13122770585766,-0.04622727662934829,-45.567552508789525,0.9005422081044404,10.146690512344033,0.4,0.7965232088385449,development,2e8bfeb5fe3dd22856e4c5ce96fb776b74a80d2291bea185a1b6b100b0b45c57,False
EURF2_4237,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,16,4,0.25,all,111,0.059421841541755886,62,0.5585585585585585,-8.824911444306272,-0.0795037067054619,-109.45011346741083,0.7932704129183596,11.354489856211082,0.46,0.7097066665415802,development,fce3be990a9907e888b2cec955dd0e6d8667255f3a898459dd17a8b736cb2fc0,False
EURF2_4238,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,32,4,0.25,all,111,0.059421841541755886,63,0.5675675675675675,-8.168562616655574,-0.07359065420410427,-89.21626182589291,0.8175951784830381,11.241209230700706,0.48,0.7378420574375847,development,0e8e9c73e1e4a2c142da7c495640047560eecfed97dd830facc01c4814b9fb1f,False
EURF2_4239,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,16,4,0.25,all,111,0.059421841541755886,50,0.45045045045045046,-14.593799299024742,-0.13147566936058325,-127.00712164481321,0.7242896670205584,15.245588170582431,0.34,0.6228972373159039,development,e770179ea83b6c96367ff74120da0931598ebf1256e2ab097d989612e6785e34,False
EURF2_4240,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,32,4,0.25,all,111,0.059421841541755886,50,0.45045045045045046,-14.443908587650936,-0.1301253025914499,-99.47840352132476,0.7448555594537966,15.095697459208624,0.34,0.6500349274479844,development,9ee90aaa23d54cb0019367742e26fbc1eb27a29e87ca34ac47c8b64898026a1d,False
EURF2_4241,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,16,16,0.0,all,225,0.12044967880085652,127,0.5644444444444444,-18.699339033242325,-0.083108173481077,-192.25079805635036,0.7889052551679073,24.96909129287948,0.5454545454545454,0.7085451515259757,development,ba228213c33cff0020b339053bdd746b626b3e87e6c7648fe9c18840220fb176,False
EURF2_4242,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,32,16,0.0,all,225,0.12044967880085652,128,0.5688888888888889,-19.651223660644618,-0.08733877182508719,-205.20176700440152,0.789504151853012,24.11473147992392,0.5454545454545454,0.7131464223966285,development,720812a1d2246882d953d31a505209344e0c4fe218b1185fb4526586b791aa84,False
EURF2_4243,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,16,16,0.0,all,225,0.12044967880085652,110,0.4888888888888889,-19.096372648650732,-0.08487276732733659,-176.28902678751945,0.8193100771566215,24.827356133063745,0.4696969696969697,0.717931805161432,development,c01f1668c3952272cc6d7dd12f91753f1114135d2725a5babb71cdfcbc8ab953,False
EURF2_4244,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,32,16,0.0,all,225,0.12044967880085652,107,0.47555555555555556,-21.300864450281768,-0.09467050866791897,-192.8154802096027,0.8104399427715376,23.177504001747636,0.4393939393939394,0.715033174524341,development,0fed75a7d44436b814ec78836a05171d80d6cb516112e61998d779479002e8c0,False
EURF2_4245,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,16,16,0.0,all,225,0.12044967880085652,125,0.5555555555555556,-18.212279206397042,-0.08094346313954241,-201.37631613816427,0.7917348080393415,22.565045443770497,0.5303030303030303,0.7103010745741987,development,b9b70a41ce6bf1a968351a0ef48271e0ff6fdff5edf7d642c22912687e2a1e32,False
EURF2_4246,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,32,16,0.0,all,225,0.12044967880085652,129,0.5733333333333334,-17.17859759975579,-0.07634932266558128,-193.7932115011209,0.8133098657345997,21.069338182299376,0.5454545454545454,0.7358311442246809,development,f4e6467508a7fd159cda293a46841d46f3acc069bc49b978db8b2809431a600a,False
EURF2_4247,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,16,16,0.0,all,225,0.12044967880085652,103,0.4577777777777778,-24.57964648489099,-0.10924287326618218,-214.18371872714113,0.7617543284230485,29.114586068587254,0.48484848484848486,0.6578693798659624,development,5e701df69b688b43813aeb439a54e419bd026982022f52b3a51381c154e4d854,False
EURF2_4248,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,32,16,0.0,all,225,0.12044967880085652,104,0.4622222222222222,-25.97555258307421,-0.11544690036921872,-204.6045451998801,0.7724682232003973,30.997989215510657,0.42424242424242425,0.6785406940159522,development,48ece628be524ea600f141118360883110b64341008ae7bec9dbbad4f346d6a5,False
EURF2_4249,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,16,16,0.25,all,125,0.06691648822269808,77,0.616,-0.5222325402418121,-0.004177860321934497,-38.0541763155051,0.9878233987907281,10.741620752422612,0.5535714285714286,0.8908791149147895,development,4191d0d51601cd668730adb914f9a93f7a1371f8a1a24aad29bcd47874b33f1b,False
EURF2_4250,scheduled_up_follow,chop,dynamic,21.0,0.75,0.6,32,16,0.25,all,125,0.06691648822269808,76,0.608,-2.0676246633810687,-0.016540997307048548,-49.405145263570176,0.9550686692430205,10.387000605667414,0.5178571428571429,0.8645926005089825,development,429764760c4bd19d6dbd4f16ae4dd114b5f1839bb8357f1af2a5527033c5f5a0,False
EURF2_4251,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,16,16,0.25,all,125,0.06691648822269808,66,0.528,-2.772916949302846,-0.02218333559442277,-37.95963649586564,0.9487399798940102,11.466186568071377,0.5,0.8331153003157701,development,acf64fa732fef7991918a0e2962a7db44d58b1fcf594df0c9256b67ef7c8d811,False
EURF2_4252,scheduled_up_follow,chop,dynamic,21.0,0.75,0.9,32,16,0.25,all,125,0.06691648822269808,63,0.504,-4.083138404118395,-0.03266510723294716,-41.44608991795806,0.9294694912125847,10.511566421316031,0.44642857142857145,0.8213458895402901,development,90e131b8a92f0b3cd306ea3934b806db30482c24a9e734c9c36ae9c24a8f05f3,False
EURF2_4253,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,16,16,0.25,all,125,0.06691648822269808,73,0.584,-5.8058082557517965,-0.04644646604601437,-66.99894353010549,0.8741348742931456,12.823043671815313,0.5357142857142857,0.7839979409246559,development,64f5bae57d57c245d3de8bdadf1e091c1e156ce8896621f01b5beb047c412fe8,False
EURF2_4254,scheduled_up_follow,chop,dynamic,21.0,1.25,0.6,32,16,0.25,all,125,0.06691648822269808,73,0.584,-6.447288285971301,-0.05157830628777041,-64.79224764065927,0.868289583812065,11.444179421523978,0.5,0.7832347154992372,development,1da8ea044c31e3fa24cbd413a006a3300ff8ab0f3737b344203af78bb219d753,False
EURF2_4255,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,16,16,0.25,all,125,0.06691648822269808,58,0.464,-13.076727878923847,-0.10461382303139077,-97.14786102871683,0.7679617329113124,18.724309797790205,0.44642857142857145,0.6569742112339849,development,07eddc1cb18c6723fd389485ce19d4b4ad651c867d36ed8ba63e0323781bd36d,False
EURF2_4256,scheduled_up_follow,chop,dynamic,21.0,1.25,0.9,32,16,0.25,all,125,0.06691648822269808,56,0.448,-16.808652797194913,-0.13446922237755932,-100.57251240314092,0.7372886218734498,23.147609054126832,0.35714285714285715,0.6394560288191834,development,02ecfc45819fa4eb37c5be5b71cfe0a789c65beb3a31c098270b3259bd3356a6,False
EURF2_4257,scheduled_up_follow,transition,dynamic,0.0,0.75,0.6,16,4,0.0,all,293,0.15685224839400427,147,0.5017064846416383,-48.95707775516443,-0.16708900257735299,-255.78031221960225,0.6254128404968552,49.69376546420789,0.3880597014925373,0.5571329745775884,development,868fbe5a9f439de41041fb3b3a8279233b655f870778163ecb5d7620fbd43d3d,False
EURF2_4258,scheduled_up_follow,transition,dynamic,0.0,0.75,0.6,32,4,0.0,all,293,0.15685224839400427,155,0.5290102389078498,-49.22777097453404,-0.16801287022025269,-254.64031221957174,0.6483329565921007,50.28954659538992,0.417910447761194,0.584569812567651,development,e56992c04717311fd930c5e9ee57abd180b001b476c0509a38369ac5b16944d3,False
EURF2_4259,scheduled_up_follow,transition,dynamic,0.0,0.75,0.9,16,4,0.0,all,293,0.15685224839400427,131,0.447098976109215,-40.614723386549024,-0.1386168033670615,-182.72809900431454,0.7113874155776296,42.463708309729604,0.3880597014925373,0.6161383076575003,development,3f7231f0c4cc10d8dbc6da3bc8239bb4db3de5659f07fd1acd651693683982ee,False
EURF2_4260,scheduled_up_follow,transition,dynamic,0.0,0.75,0.9,32,4,0.0,all,293,0.15685224839400427,134,0.45733788395904434,-41.76450095442141,-0.14254095888881027,-179.27809900428082,0.7381220380677677,44.92627657527648,0.373134328358209,0.6539610423058921,development,c7dd8ac457f5ff57a525de9e70ab75343737d344f9b729405973e6eb7048c70a,False
EURF2_4261,scheduled_up_follow,transition,dynamic,0.0,1.25,0.6,16,4,0.0,all,293,0.15685224839400427,150,0.5119453924914675,-42.77261186327873,-0.14598161045487623,-235.77754501023395,0.661898953915881,43.52118169188438,0.40298507462686567,0.5913588647788585,development,4f7790723c1a004d87f9efcd5ee487ee2c9d3670d69db273ed8f7608d81060fa,False
EURF2_4262,scheduled_up_follow,transition,dynamic,0.0,1.25,0.6,32,4,0.0,all,293,0.15685224839400427,158,0.5392491467576792,-43.92166714927271,-0.1499033008507601,-240.41444070219242,0.6786407718486409,45.05140857162844,0.417910447761194,0.613333704264673,development,e5c013bb8e2c654489513b16117b10795471b5e1b073faa67c236032f4ec1e47,False
EURF2_4263,scheduled_up_follow,transition,dynamic,0.0,1.25,0.9,16,4,0.0,all,293,0.15685224839400427,133,0.4539249146757679,-35.430257494663536,-0.1209223805278619,-171.4373460010199,0.7423725386134569,38.872623301892745,0.373134328358209,0.6449079176292747,development,0fc05bb9c98d775054491619aa8d56b7eda4925e4a45979a0d92f76e96ebe010,False
EURF2_4264,scheduled_up_follow,transition,dynamic,0.0,1.25,0.9,32,4,0.0,all,293,0.15685224839400427,136,0.4641638225255973,-37.458397129160275,-0.1278443588025948,-173.76424169297525,0.761654803516782,43.72468811121529,0.3582089552238806,0.67625115523205,development,099998230ac7898681fdcf6e1bceba617a8a5f2badff469f5652707e2c03f030,False
EURF2_4265,scheduled_up_follow,transition,dynamic,0.0,0.75,0.6,16,4,0.25,all,188,0.1006423982869379,88,0.46808510638297873,-38.35809572689054,-0.204032424079205,-242.23046191209406,0.5571625035740775,40.3693148291681,0.3620689655172414,0.48843857006418073,development,2c1a51298694cd33d9c5d355e6efa22673488d239a38361a81b71bd2e87e717d,False
EURF2_4266,scheduled_up_follow,transition,dynamic,0.0,0.75,0.6,32,4,0.25,all,188,0.1006423982869379,96,0.5106382978723404,-36.60441236389072,-0.1947043210845251,-224.71046191207205,0.6064291964626992,40.02198565002288,0.3793103448275862,0.5424206806561815,development,6aa751798712c3a45a5ab2fa0975676c6f1017915dd4ffe96f8d0dc27e59025d,False
EURF2_4267,scheduled_up_follow,transition,dynamic,0.0,0.75,0.9,16,4,0.25,all,188,0.1006423982869379,80,0.425531914893617,-31.01625901276583,-0.16498010113173314,-185.51650486463348,0.6559859335606938,35.05215087077266,0.3448275862068966,0.5568102018174663,development,3dc6dc57b6b1bebbfa00bc721a082a90a54204585bb6d58ed7afa2cd61287548,False
