family_id,direction,barrier_profile_id,segment,profile_id,session_utc,volatility_bin,trend_alignment,events,wins,win_rate_pct,stress_net_usd,stress_net_r,stress_profit_factor,average_stress_r,max_closed_drawdown_r,source_days,events_per_source_day,active_exit_months,positive_exit_month_share,top_five_winners_removed_net_r,top_ten_winners_removed_net_r,bootstrap_mean_stress_r_p025
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,72,21,29.166666666666668,-43.176664685142946,-35.16970716239043,0.4369313894245946,-0.4884681550332004,40.547027106820316,620,0.11612903225806452,22,0.18181818181818182,-41.965005845147765,-48.5631544782985,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,3,1,33.333333333333336,-2.202355791869043,-1.0752261283370799,0.5444150270141068,-0.3584087094456933,2.360100073736131,620,0.004838709677419355,3,0.3333333333333333,-2.360100073736131,-2.360100073736131,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,internal_test,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,2,2,100.0,3.6857868676280408,2.5785222288927816,,1.2892611144463908,0.0,620,0.0032258064516129032,2,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,LONDON_ASIA,LONDON,HIGH,ALIGNED,3,1,33.333333333333336,-0.6415086549673862,-1.9592731523119198,0.37626034106395234,-0.6530910507706399,1.9592731523119198,1244,0.002411575562700965,3,0.3333333333333333,-3.1411713593039385,-3.1411713593039385,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,LONDON_ASIA,LONDON,LOW,ALIGNED,1,0,0.0,-1.8014405205510178,-1.2007800356838987,0.0,-1.2007800356838987,1.2007800356838987,1244,0.0008038585209003215,1,0.0,-1.2007800356838987,-1.2007800356838987,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,LONDON_ASIA,LONDON,NORMAL,ALIGNED,4,1,25.0,-2.9933742271762434,-2.552383541328589,0.32963056055236295,-0.6380958853321472,3.8074282494614775,1244,0.003215434083601286,3,0.3333333333333333,-3.8074282494614775,-3.8074282494614775,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,36,10,27.77777777777778,-21.597825704282616,-21.356826045988797,0.3656251033437897,-0.5932451679441333,21.40555243306329,1244,0.028938906752411574,22,0.22727272727272727,-27.801952066366848,-33.66593816773112,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,3,0,0.0,-4.390960541554326,-3.797422122615832,0.0,-1.2658073742052773,3.797422122615832,1244,0.002411575562700965,3,0.0,-3.797422122615832,-3.797422122615832,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,LOW,ALIGNED,1,0,0.0,-1.4790571190585018,-1.2557349104276696,0.0,-1.2557349104276696,1.2557349104276696,1244,0.0008038585209003215,1,0.0,-1.2557349104276696,-1.2557349104276696,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,train,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,1,100.0,0.15130794972338257,0.5015475688139284,,0.5015475688139284,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,validation,LONDON_ASIA,LONDON,HIGH,ALIGNED,4,4,100.0,6.833541663365921,5.077950528686335,,1.2694876321715838,0.0,621,0.00644122383252818,4,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,validation,LONDON_ASIA,LONDON,NORMAL,ALIGNED,3,2,66.66666666666667,1.3359491498473899,1.2236010129977033,1.9995781600563667,0.4078670043325678,1.2241173946104462,621,0.004830917874396135,3,0.6666666666666666,-1.2241173946104462,-1.2241173946104462,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,71,20,28.169014084507044,-48.10689201764197,-36.35270440705412,0.415174930473233,-0.5120099212261143,38.82804779248237,621,0.1143317230273752,23,0.34782608695652173,-43.20520690284846,-49.77670685460973,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,6,5,83.33333333333333,12.957856763519137,5.471411514191979,5.59618110824897,0.9119019190319962,1.1904255696913673,621,0.00966183574879227,5,0.8,-1.1904255696913664,-1.1904255696913664,
session_range_break_v1,SHORT,stop_0p50_target_0p75_h120,validation,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-1.8669229344508897,-1.1923828350037793,0.0,-1.1923828350037793,1.1923828350037793,621,0.001610305958132045,1,0.0,-1.1923828350037793,-1.1923828350037793,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,exam,LONDON_ASIA,LONDON,HIGH,ALIGNED,24,6,25.0,-39.21757453034589,-10.530756309475253,0.4487050041568389,-0.4387815128948022,14.748202606507606,624,0.038461538461538464,13,0.38461538461538464,-17.72871392021633,-19.101853615357623,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,exam,LONDON_ASIA,LONDON,NORMAL,ALIGNED,21,7,33.333333333333336,-41.581502707414984,-4.923491417603062,0.6690740714359084,-0.23445197226681258,9.139747868323488,624,0.03365384615384615,8,0.375,-12.040945068051196,-14.877925821546834,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,99,32,32.323232323232325,-88.76059963387166,-26.569465616587202,0.6321250242924131,-0.2683784405715879,29.440201613999022,624,0.15865384615384615,22,0.3181818181818182,-33.9459118524589,-41.2360720463085,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,6,1,16.666666666666668,-20.358875033768488,-4.024136426078443,0.25795625830279867,-0.6706894043464072,5.423044761316151,624,0.009615384615384616,5,0.2,-5.423044761316151,-5.423044761316151,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,15,4,26.666666666666668,-28.087076224147072,-5.9178848750167505,0.4938458196980288,-0.39452565833445,7.355187778818487,624,0.02403846153846154,8,0.25,-11.691862095233798,-11.691862095233798,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,internal_test,LONDON_ASIA,LONDON,HIGH,ALIGNED,4,2,50.0,1.460549199748908,0.2696869580749015,1.1135302307918278,0.06742173951872538,1.2355895056244925,620,0.0064516129032258064,4,0.5,-2.375463840722804,-2.375463840722804,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,internal_test,LONDON_ASIA,LONDON,NORMAL,ALIGNED,2,2,100.0,4.161910811692097,2.607613502182123,,1.3038067510910616,0.0,620,0.0032258064516129032,2,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,72,29,40.27777777777778,-14.665227051004218,-9.95759579321087,0.7984048000752972,-0.13829994157237321,13.493602078097302,620,0.11612903225806452,22,0.45454545454545453,-16.973828267447704,-23.869725796538294,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,3,0,0.0,-8.104817697630661,-3.3846413438730796,0.0,-1.1282137812910265,3.3846413438730796,620,0.004838709677419355,3,0.0,-3.3846413438730796,-3.3846413438730796,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,2,2,100.0,5.828680301442516,2.7184438452373145,,1.3592219226186573,0.0,620,0.0032258064516129032,2,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,LONDON_ASIA,LONDON,HIGH,ALIGNED,3,2,66.66666666666667,2.3046237480726885,1.0252172945477362,1.6864488686916828,0.34173909818257875,1.4935086082984148,1244,0.002411575562700965,3,0.6666666666666666,-1.4935086082984148,-1.4935086082984148,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,LONDON_ASIA,LONDON,LOW,ALIGNED,1,0,0.0,-2.551553141937524,-1.1338533571225704,0.0,-1.1338533571225704,1.1338533571225704,1244,0.0008038585209003215,1,0.0,-1.1338533571225704,-1.1338533571225704,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,LONDON_ASIA,LONDON,NORMAL,ALIGNED,4,1,25.0,-3.8888460629865875,-2.20254003294128,0.3776793300444632,-0.55063500823532,3.5392365050298675,1244,0.003215434083601286,3,0.3333333333333333,-3.5392365050298675,-3.5392365050298675,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,36,11,30.555555555555557,-23.310524560234438,-15.423252998018823,0.4845170314212071,-0.42842369438941175,16.924308124246505,1244,0.028938906752411574,22,0.36363636363636365,-22.218344243663577,-28.668552738779944,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,3,1,33.333333333333336,-2.2316808749939456,-1.0347768343541428,0.5578860175747852,-0.34492561145138095,2.3405204890328903,1244,0.002411575562700965,3,0.3333333333333333,-2.3405204890328903,-2.3405204890328903,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,LOW,ALIGNED,1,0,0.0,-2.069193317476528,-1.1711777959519298,0.0,-1.1711777959519298,1.1711777959519298,1244,0.0008038585209003215,1,0.0,-1.1711777959519298,-1.1711777959519298,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,train,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,1,100.0,0.37756956347407644,0.8343650458761273,,0.8343650458761273,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,validation,LONDON_ASIA,LONDON,HIGH,ALIGNED,4,2,50.0,1.8249786740489677,0.38058985125879885,1.1626596644720355,0.09514746281469971,2.339792427914606,621,0.00644122383252818,4,0.5,-2.339792427914606,-2.339792427914606,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,validation,LONDON_ASIA,LONDON,NORMAL,ALIGNED,3,2,66.66666666666667,2.4545313636599735,1.4814390605277055,2.288867334520347,0.49381302017590184,1.1494115964068747,621,0.004830917874396135,3,0.6666666666666666,-1.1494115964068747,-1.1494115964068747,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,71,22,30.985915492957748,-48.78048882775694,-26.267655507952327,0.5330591014504071,-0.36996697898524417,26.580209705539826,621,0.1143317230273752,23,0.34782608695652173,-33.33459975078045,-40.23450706493649,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,6,4,66.66666666666667,12.676298102570586,3.3118195474217593,2.486985801084401,0.5519699245702933,1.1269503797942448,621,0.00966183574879227,5,0.6,-2.2272032086699003,-2.2272032086699003,
session_range_break_v1,SHORT,stop_0p75_target_1p125_h240,validation,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-2.6497767627872184,-1.1282552233357772,0.0,-1.1282552233357772,1.1282552233357772,621,0.001610305958132045,1,0.0,-1.1282552233357772,-1.1282552233357772,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,exam,LONDON_ASIA,LONDON,HIGH,ALIGNED,24,8,33.333333333333336,45.220134384703414,-5.158176956008964,0.6929484147659412,-0.2149240398337068,9.02076941024226,624,0.038461538461538464,13,0.38461538461538464,-12.513313556539805,-16.79905658873897,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,exam,LONDON_ASIA,LONDON,NORMAL,ALIGNED,21,8,38.095238095238095,-7.800719046729477,-2.075642719172486,0.8483265553195182,-0.0988401294844041,5.583261915554041,624,0.03365384615384615,8,0.375,-9.367291426983993,-13.684944807214446,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,99,37,37.37373737373738,0.5287930016329794,-12.207419674385015,0.8142900884072516,-0.12330726943823248,20.05178564994741,624,0.15865384615384615,22,0.5,-19.622469953657802,-26.972598519497083,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,6,3,50.0,18.890674612590857,1.1057163815297943,1.3426480112920147,0.18428606358829905,2.1301666728262996,624,0.009615384615384616,5,0.6,-3.226974460935863,-3.226974460935863,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,exam,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,15,2,13.333333333333334,-66.8354149927351,-10.69198137749627,0.2149500164781643,-0.7127987584997513,10.691981377496269,624,0.02403846153846154,8,0.125,-13.619491245042335,-13.619491245042335,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,LONDON_ASIA,LONDON,HIGH,ALIGNED,4,2,50.0,2.3502345811470713,0.4519451809214168,1.1980827492765964,0.1129862952303542,1.1766921292183194,620,0.0064516129032258064,4,0.5,-2.2815978805420105,-2.2815978805420105,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,LONDON_ASIA,LONDON,NORMAL,ALIGNED,2,2,100.0,5.750024600774497,2.705710126636542,,1.352855063318271,0.0,620,0.0032258064516129032,2,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,72,31,43.05555555555556,-9.3242581338972,-3.808271273698893,0.9163145542452993,-0.052892656579151306,13.74761729042196,620,0.11612903225806452,22,0.5,-10.93868395268433,-17.979414964992632,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,3,0,0.0,-10.505613411655773,-3.288889607990779,0.0,-1.0962965359969263,3.288889607990779,620,0.004838709677419355,3,0.0,-3.288889607990779,-3.288889607990779,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,internal_test,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,2,2,100.0,7.971573735256991,2.7884046534095805,,1.3942023267047903,0.0,620,0.0032258064516129032,2,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,LONDON_ASIA,LONDON,HIGH,ALIGNED,3,2,66.66666666666667,3.372426571504401,1.2659263193909471,1.9219354928405459,0.4219754397969824,1.37311810774368,1244,0.002411575562700965,3,0.6666666666666666,-1.3731181077436803,-1.3731181077436803,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,LONDON_ASIA,LONDON,LOW,ALIGNED,1,0,0.0,-3.304096318879586,-1.1012000813864522,0.0,-1.1012000813864522,1.1012000813864522,1244,0.0008038585209003215,1,0.0,-1.1012000813864522,-1.1012000813864522,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,LONDON_ASIA,LONDON,NORMAL,ALIGNED,4,0,0.0,-10.938766822972902,-4.52986990143752,0.0,-1.13246747535938,4.52986990143752,1244,0.003215434083601286,3,0.0,-4.52986990143752,-4.52986990143752,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,36,13,36.111111111111114,-9.145049418002143,-8.727762896688576,0.6714187960614643,-0.24243785824134934,12.114817958695115,1244,0.028938906752411574,22,0.36363636363636365,-15.792480261623025,-22.59900469064624,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,3,0,0.0,-7.884351638664435,-3.401665728002893,0.0,-1.1338885760009643,3.401665728002893,1244,0.002411575562700965,3,0.0,-3.401665728002893,-3.401665728002893,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,LOW,ALIGNED,1,0,0.0,-2.6581142381167764,-1.1283833469639177,0.0,-1.1283833469639177,1.1283833469639177,1244,0.0008038585209003215,1,0.0,-1.1283833469639177,-1.1283833469639177,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,train,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,1,100.0,0.6038311772247703,1.0007737844072266,,1.0007737844072266,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,validation,LONDON_ASIA,LONDON,HIGH,ALIGNED,4,2,50.0,2.8369507320650627,0.534957195198412,1.2372479511030448,0.133739298799603,2.2548443209360407,621,0.00644122383252818,4,0.5,-2.2548443209360407,-2.2548443209360407,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,validation,LONDON_ASIA,LONDON,NORMAL,ALIGNED,3,2,66.66666666666667,3.5706830219172287,1.6098413821391369,2.4470343762436557,0.536613794046379,1.1125108073231198,621,0.004830917874396135,3,0.6666666666666666,-1.1125108073231196,-1.1125108073231196,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,ALIGNED,71,22,30.985915492957748,-46.23167293711953,-23.75407561604211,0.5654112035858235,-0.3345644452963677,29.750112795386315,621,0.1143317230273752,23,0.43478260869565216,-30.932461509701938,-38.01323784311755,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,validation,NEW_YORK_LONDON,NEW_YORK,HIGH,NEUTRAL,6,4,66.66666666666667,17.48512200713191,3.47635628227673,2.6008331801979305,0.5793927137127883,1.0952127848456836,621,0.00966183574879227,5,0.6,-2.1715918468449704,-2.1715918468449704,
session_range_break_v1,SHORT,stop_1p00_target_1p50_h240,validation,NEW_YORK_LONDON,NEW_YORK,NORMAL,ALIGNED,1,0,0.0,-3.4326305911237744,-1.096191417501849,0.0,-1.096191417501849,1.096191417501849,621,0.001610305958132045,1,0.0,-1.096191417501849,-1.096191417501849,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,ASIA,HIGH,ALIGNED,77,26,33.76623376623377,-53.4869440605208,-19.34498494147965,0.6535147585592836,-0.251233570668567,23.33955148292035,624,0.1233974358974359,16,0.3125,-26.658207063537077,-33.841433733623866,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,ASIA,LOW,ALIGNED,37,15,40.54054054054054,0.12847317152760773,-3.215927132805932,0.8678623346674119,-0.08691694953529544,6.693673119363906,624,0.05929487179487179,8,0.375,-10.46279926156337,-17.531061068122018,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,ASIA,NORMAL,ALIGNED,125,39,31.2,-113.33017614262909,-40.43711235513553,0.5749455215830258,-0.3234968988410843,47.569205864430366,624,0.20032051282051283,15,0.2,-47.71837180502907,-54.89341588146366,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,LONDON,HIGH,ALIGNED,30,5,16.666666666666668,-60.336463200330805,-20.839426920749528,0.2531922546335518,-0.6946475640249842,20.839426920749524,624,0.04807692307692308,12,0.08333333333333333,-27.904674328898277,-27.904674328898277,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,LONDON,LOW,ALIGNED,61,19,31.147540983606557,-66.35618535186657,-19.41837340025402,0.5775953026896458,-0.3183339901680986,24.627405703831858,624,0.09775641025641026,9,0.3333333333333333,-26.676310287128178,-33.758819484263455,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,LONDON,NORMAL,ALIGNED,167,46,27.54491017964072,-187.2809127220223,-71.96618488820222,0.46969083474933887,-0.4309352388515103,71.9661848882022,624,0.2676282051282051,14,0.21428571428571427,-79.15577781974402,-86.22237271978668,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,NEW_YORK,HIGH,ALIGNED,332,109,32.83132530120482,-290.2837601307312,-103.83843381790291,0.5893787470953317,-0.31276636692139426,108.34533885253981,624,0.532051282051282,24,0.20833333333333334,-111.08445003176806,-118.28022864549672,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,NEW_YORK,LOW,ALIGNED,18,4,22.22222222222222,-44.50463090099155,-9.603692897084837,0.3699252743767994,-0.533538494282491,9.603692897084837,624,0.028846153846153848,5,0.2,-15.242149076184448,-15.242149076184448,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,NEW_YORK,NORMAL,ALIGNED,168,47,27.976190476190474,-215.12795894568504,-68.94416616374798,0.48636555548255395,-0.4103819414508808,75.27138136409894,624,0.2692307692307692,17,0.23529411764705882,-76.1665104937275,-83.30151057869999,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,OFF_HOURS,HIGH,ALIGNED,18,5,27.77777777777778,-28.196456576680983,-7.206235557880268,0.4933421714729751,-0.40034641988223707,9.867449528708825,624,0.028846153846153848,6,0.16666666666666666,-14.22308144103983,-14.22308144103983,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,OFF_HOURS,LOW,ALIGNED,12,4,33.333333333333336,-14.67466458543321,-3.519478410628799,0.6066451198939316,-0.2932898675524,7.826279065438928,624,0.019230769230769232,8,0.375,-8.947336333236208,-8.947336333236208,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,exam,FIXED,OFF_HOURS,NORMAL,ALIGNED,34,12,35.294117647058826,-16.12180183596386,-7.6226426738725115,0.6867414905930892,-0.22419537276095625,11.115793623500322,624,0.05448717948717949,10,0.4,-14.763261866554021,-21.65978810890493,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,ASIA,HIGH,ALIGNED,17,3,17.647058823529413,-20.83669159790543,-13.036179736511924,0.22770763045370307,-0.7668341021477604,14.314827258493477,620,0.027419354838709678,6,0.16666666666666666,-16.879850495182758,-16.879850495182758,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,ASIA,NORMAL,ALIGNED,1,0,0.0,-2.0550268201086004,-1.1717489425218919,0.0,-1.1717489425218919,1.1717489425218919,620,0.0016129032258064516,1,0.0,-1.1717489425218919,-1.1717489425218919,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,LONDON,HIGH,ALIGNED,10,3,30.0,-7.885386629215342,-4.673426223570991,0.4460388329083828,-0.4673426223570991,4.782521422761617,620,0.016129032258064516,4,0.25,-8.43637875937624,-8.43637875937624,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,LONDON,LOW,ALIGNED,1,1,100.0,1.3164601593370309,1.2197798287677006,,1.2197798287677006,0.0,620,0.0016129032258064516,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,LONDON,NORMAL,ALIGNED,7,1,14.285714285714286,-7.343818509768561,-6.730373710837282,0.13908203282244852,-0.9614819586910401,7.817671331569784,620,0.01129032258064516,2,0.0,-7.817671331569786,-7.817671331569786,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,NEW_YORK,HIGH,ALIGNED,212,83,39.15094339622642,-66.83570492476477,-52.130310159382546,0.6704362507708546,-0.24589768943104975,57.56260172557238,620,0.3419354838709677,23,0.34782608695652173,-58.94080203161635,-65.60128994389345,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,NEW_YORK,NORMAL,ALIGNED,4,2,50.0,-0.1832709182584189,0.05403285283963277,1.0220083508755746,0.013508213209908193,2.455106843084706,620,0.0064516129032258064,2,0.5,-2.455106843084706,-2.455106843084706,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,OFF_HOURS,HIGH,ALIGNED,9,4,44.44444444444444,2.9645647733247795,-0.9973804093117757,0.842464482194275,-0.11082004547908622,5.067161702339931,620,0.014516129032258065,7,0.2857142857142857,-6.331146291351001,-6.331146291351001,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,internal_test,FIXED,OFF_HOURS,NORMAL,ALIGNED,2,1,50.0,0.16477642548518112,-0.20157523374106834,0.8564702609859066,-0.10078761687053417,1.4044144100427534,620,0.0032258064516129032,2,0.5,-1.4044144100427534,-1.4044144100427534,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,ASIA,HIGH,ALIGNED,14,4,28.571428571428573,-6.348482041818629,-6.9641095471415175,0.43512853517264977,-0.49743639622439406,8.502635161462257,1244,0.011254019292604502,7,0.14285714285714285,-12.328662325454975,-12.328662325454975,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,ASIA,NORMAL,ALIGNED,3,0,0.0,-4.519592827380827,-3.807656113807363,0.0,-1.2692187046024543,3.807656113807363,1244,0.002411575562700965,3,0.0,-3.807656113807363,-3.807656113807363,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,LONDON,HIGH,ALIGNED,4,0,0.0,-7.2311217373772045,-4.918457880947686,0.0,-1.2296144702369216,4.918457880947686,1244,0.003215434083601286,3,0.0,-4.918457880947686,-4.918457880947686,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,LONDON,LOW,ALIGNED,7,3,42.857142857142854,-4.4593621255677585,-1.7093704529731306,0.6490371889605616,-0.24419577899616152,4.870517328917352,1244,0.005627009646302251,3,0.6666666666666666,-4.870517328917352,-4.870517328917352,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,LONDON,NORMAL,ALIGNED,15,7,46.666666666666664,0.409703748072217,-4.590996278455218,0.6504436303626417,-0.3060664185636812,9.190417987050198,1244,0.012057877813504822,8,0.375,-10.959566557526,-13.13377949089606,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,NEW_YORK,HIGH,ALIGNED,101,27,26.73267326732673,-63.72570554026483,-64.61554192740626,0.3394732911315027,-0.6397578408654084,65.70721873786322,1244,0.08118971061093247,27,0.14814814814814814,-71.41600032855973,-77.8240048451864,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,NEW_YORK,LOW,ALIGNED,1,1,100.0,1.9699369385410188,1.3010600463410962,,1.3010600463410962,0.0,1244,0.0008038585209003215,1,1.0,0.0,0.0,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,NEW_YORK,NORMAL,ALIGNED,14,4,28.571428571428573,-6.147126069432018,-8.844787060709725,0.3511433879764937,-0.6317705043364089,10.221941533611957,1244,0.011254019292604502,7,0.14285714285714285,-13.631343037603665,-13.631343037603665,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,OFF_HOURS,HIGH,ALIGNED,15,6,40.0,-3.090892637991666,-4.1508146593400586,0.6381959641487629,-0.27672097728933726,9.185282346623525,1244,0.012057877813504822,10,0.4,-10.378748800758514,-11.472549358312708,
trend_pullback_resumption_v1,LONG,stop_0p50_target_0p75_h120,train,FIXED,OFF_HOURS,LOW,ALIGNED,2,0,0.0,-3.481571146725658,-2.4207089027734883,0.0,-1.2103544513867441,2.4207089027734883,1244,0.001607717041800643,1,0.0,-2.4207089027734883,-2.4207089027734883,
