source,assigned_regime,entry_time,exit_time,direction,volume,entry_price,exit_price,profit_usd,stress_profit_usd,exit_comment
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.17 20:00:00,2017.09.05 18:59:36,LONG,0.01,1288.85,1343.58,50.43,50.13,tp 1343.57
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.18 08:00:00,2017.09.08 00:41:05,LONG,0.01,1293.15,1350.43,54.93,54.63,tp 1350.42
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.18 12:00:00,2017.09.08 02:27:23,LONG,0.01,1295.5,1350.93,66.17,65.87,tp 1350.92
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.28 08:00:00,2017.09.08 02:29:00,LONG,0.01,1296.54,1351.31,59.84,59.540000000000006,tp 1351.31
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.28 12:00:00,2017.09.08 05:00:04,LONG,0.01,1298.3,1354.15,68.22,67.92,tp 1354.15
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.28 16:00:00,2017.09.29 20:30:35,LONG,0.01,1306.38,1276.64,-29.74,-30.04,sl 1276.65
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2017.08.28 20:00:00,2017.09.29 20:30:35,LONG,0.01,1311.63,1276.6,-35.03,-35.33,sl 1276.60
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.06 12:00:00,2017.10.06 13:35:41,SHORT,0.01,1268.47,1261.47,7.0,6.7,tp 1261.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.06 14:00:00,2017.10.06 14:51:40,SHORT,0.01,1260.85,1271.67,-10.82,-11.120000000000001,sl 1271.67
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.23 00:00:00,2017.10.23 16:16:38,SHORT,0.01,1274.84,1281.98,-7.14,-7.4399999999999995,sl 1281.97
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.24 11:00:00,2017.10.24 18:48:32,SHORT,0.01,1278.27,1278.9,-4.69,-4.99,sl 1278.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.24 12:00:00,2017.10.24 18:53:40,SHORT,0.01,1276.52,1280.02,-3.5,-3.8,sl 1280.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.24 15:00:00,2017.10.25 12:38:05,SHORT,0.01,1274.21,1271.26,7.01,6.71,tp 1271.27
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.24 20:00:00,2017.10.25 13:12:29,SHORT,0.01,1277.2,1277.74,-3.5,-3.8,sl 1277.74
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.24 22:05:00,2017.10.25 13:12:39,SHORT,0.01,1276.32,1278.57,-3.5,-3.8,sl 1278.57
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.25 00:00:00,2017.10.25 13:12:41,SHORT,0.01,1275.43,1278.93,-3.5,-3.8,sl 1278.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.25 02:00:00,2017.10.26 05:21:37,SHORT,0.01,1275.07,1281.77,-5.45,-5.75,sl 1281.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.25 03:00:00,2017.10.26 05:21:39,SHORT,0.01,1274.24,1281.93,-4.73,-5.03,sl 1281.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.26 17:00:00,2017.10.27 14:01:38,SHORT,0.01,1270.24,1269.88,-3.52,-3.82,sl 1269.86
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.27 12:00:00,2017.10.30 15:12:31,SHORT,0.01,1266.36,1276.32,-6.08,-6.38,sl 1276.23
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.10.31 23:00:00,2017.11.01 04:56:28,SHORT,0.01,1269.83,1271.7,-3.59,-3.8899999999999997,sl 1271.70
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.11.01 00:00:00,2017.11.01 04:57:41,SHORT,0.01,1268.11,1273.33,-3.5,-3.8,sl 1273.33
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.05 12:00:00,2017.12.05 13:44:41,SHORT,0.01,1273.78,1266.78,7.0,6.7,tp 1266.78
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.05 15:00:00,2017.12.06 13:50:42,SHORT,0.01,1263.95,1268.63,-3.84,-4.14,sl 1268.62
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.06 12:00:00,2017.12.07 05:33:26,SHORT,0.01,1266.13,1259.06,7.07,6.7700000000000005,tp 1259.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.06 13:00:00,2017.12.07 15:01:42,SHORT,0.01,1264.79,1252.14,11.2,10.899999999999999,tp 1252.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.06 15:00:00,2017.12.11 05:13:39,SHORT,0.01,1263.34,1250.77,-3.5,-3.8,sl 1250.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.08 15:00:00,2017.12.11 06:22:27,SHORT,0.01,1247.59,1251.3,-3.5,-3.8,sl 1251.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.08 20:00:00,2017.12.11 18:26:26,SHORT,0.01,1247.8,1242.91,21.04,20.74,tp 1242.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.11 00:00:00,2017.12.12 14:34:41,SHORT,0.01,1247.27,1238.52,7.02,6.72,tp 1238.54
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.11 17:00:00,2017.12.12 14:40:38,SHORT,0.01,1245.54,1237.18,10.41,10.11,tp 1237.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.11 19:00:00,2017.12.13 12:30:31,SHORT,0.01,1241.38,1244.4,-3.51,-3.8099999999999996,sl 1244.39
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.12 07:00:00,2017.12.13 12:30:31,SHORT,0.01,1243.68,1244.51,-3.52,-3.82,sl 1244.49
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.12 11:00:00,2017.12.13 12:32:30,SHORT,0.01,1243.0,1246.5,-3.5,-3.8,sl 1246.50
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.13 09:00:00,2017.12.13 12:32:41,SHORT,0.01,1240.99,1247.18,-3.5,-3.8,sl 1247.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2017.12.13 11:00:00,2017.12.13 12:33:16,SHORT,0.01,1240.89,1247.41,-6.03,-6.33,sl 1247.36
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.01.23 04:00:00,2018.01.24 11:58:05,LONG,0.01,1336.52,1352.22,15.7,15.399999999999999,tp 1352.22
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.01.23 20:00:00,2018.02.02 13:59:42,LONG,0.01,1341.14,1331.59,-32.2,-32.5,sl 1331.67
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.01.24 08:00:00,2018.02.02 14:17:31,LONG,0.01,1347.25,1328.68,-12.46,-12.760000000000002,sl 1328.69
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.01.24 12:00:00,2018.02.02 14:17:31,LONG,0.01,1352.58,1328.65,-18.6,-18.900000000000002,sl 1328.65
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.01.24 20:00:00,2018.02.02 14:17:31,LONG,0.01,1357.88,1328.63,-23.95,-24.25,sl 1328.63
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.01.25 04:00:00,2018.02.02 14:17:31,LONG,0.01,1363.79,1328.63,-29.25,-29.55,sl 1328.63
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.03.20 09:00:00,2018.03.21 01:10:19,SHORT,0.01,1313.12,1313.53,-3.51,-3.8099999999999996,sl 1313.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.03.20 11:00:00,2018.03.21 01:10:29,SHORT,0.01,1311.74,1313.84,-3.52,-3.82,sl 1313.84
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.03.20 16:00:00,2018.03.21 01:10:40,SHORT,0.01,1310.32,1314.15,-3.5,-3.8,sl 1314.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.03.20 18:00:00,2018.03.21 06:55:05,SHORT,0.01,1310.65,1316.75,-3.63,-3.9299999999999997,sl 1316.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.03.20 23:00:00,2018.03.21 06:57:37,SHORT,0.01,1310.02,1316.82,-5.08,-5.38,sl 1316.80
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.03.26 16:00:00,2018.03.28 12:07:40,LONG,0.01,1355.35,1335.86,-19.49,-19.79,sl 1335.91
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.10 16:00:00,2018.04.11 15:18:37,LONG,0.01,1338.8,1362.3,23.5,23.2,tp 1362.30
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.10 20:00:00,2018.04.22 22:25:28,LONG,0.01,1340.72,1333.24,-14.24,-14.540000000000001,sl 1333.24
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.11 08:00:00,2018.04.22 22:25:29,LONG,0.01,1345.01,1333.12,-14.24,-14.540000000000001,sl 1333.21
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.11 12:00:00,2018.04.23 11:42:03,LONG,0.01,1348.84,1327.04,-13.68,-13.98,sl 1327.05
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.11 16:00:00,2018.04.23 11:42:03,LONG,0.01,1361.4,1327.01,-18.0,-18.3,sl 1327.02
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.16 04:00:00,2018.04.23 11:42:03,LONG,0.01,1347.48,1327.01,-34.39,-34.69,sl 1327.01
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2018.04.16 16:00:00,2018.04.23 11:42:05,LONG,0.01,1347.36,1326.9,-21.94,-22.240000000000002,sl 1326.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.02 14:00:00,2018.05.02 18:08:40,SHORT,0.01,1305.02,1311.2,-6.18,-6.4799999999999995,sl 1311.20
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.02 20:00:00,2018.05.03 11:48:20,SHORT,0.01,1304.5,1314.18,-9.68,-9.98,sl 1314.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.09 07:00:00,2018.05.09 11:35:30,SHORT,0.01,1308.12,1311.95,-3.83,-4.13,sl 1311.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.15 14:00:00,2018.05.17 02:12:38,SHORT,0.01,1292.86,1294.09,-3.5,-3.8,sl 1294.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.16 09:00:00,2018.05.17 02:29:05,SHORT,0.01,1293.06,1294.38,-3.9,-4.2,sl 1294.36
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.16 10:00:00,2018.05.18 14:50:27,SHORT,0.01,1290.98,1292.23,-3.51,-3.8099999999999996,sl 1292.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.16 19:00:00,2018.05.18 18:26:27,SHORT,0.01,1291.68,1293.44,-5.22,-5.52,sl 1293.43
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.16 20:00:00,2018.05.18 18:34:30,SHORT,0.01,1290.48,1293.71,-4.26,-4.56,sl 1293.69
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.17 01:00:00,2018.05.21 06:19:39,SHORT,0.01,1290.59,1285.03,7.0,6.7,tp 1285.03
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.17 04:00:00,2018.05.21 06:19:42,SHORT,0.01,1292.03,1284.67,7.01,6.71,tp 1284.68
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.17 07:00:00,2018.05.21 06:28:17,SHORT,0.01,1289.45,1284.54,8.52,8.219999999999999,tp 1284.54
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.17 09:00:00,2018.05.21 07:05:15,SHORT,0.01,1288.22,1282.15,7.02,6.72,tp 1282.17
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.18 09:00:00,2018.05.21 13:20:37,SHORT,0.01,1288.72,1289.15,-5.85,-6.1499999999999995,sl 1289.12
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.21 03:00:00,2018.05.21 17:15:39,SHORT,0.01,1289.17,1292.02,-3.55,-3.8499999999999996,sl 1291.97
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.21 04:00:00,2018.05.23 09:51:29,SHORT,0.01,1288.47,1297.3,-6.32,-6.62,sl 1297.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.05.21 07:00:00,2018.06.05 13:00:36,SHORT,0.01,1283.3,1294.06,-3.51,-3.8099999999999996,sl 1294.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.04 18:00:00,2018.06.05 15:05:40,SHORT,0.01,1292.94,1295.17,-3.51,-3.8099999999999996,sl 1295.16
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.04 19:00:00,2018.06.05 15:06:16,SHORT,0.01,1292.4,1295.19,-3.5,-3.8,sl 1295.19
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.04 20:00:00,2018.06.05 15:08:15,SHORT,0.01,1291.76,1295.26,-3.5,-3.8,sl 1295.26
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.05 03:00:00,2018.06.05 15:30:05,SHORT,0.01,1291.66,1295.93,-3.53,-3.8299999999999996,sl 1295.90
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.05 08:00:00,2018.06.05 15:34:29,SHORT,0.01,1291.69,1296.44,-3.5,-3.8,sl 1296.44
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.05 11:00:00,2018.06.13 13:01:01,SHORT,0.01,1290.55,1297.31,-3.51,-3.8099999999999996,sl 1297.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.13 07:00:00,2018.06.13 13:01:01,SHORT,0.01,1294.65,1297.35,-3.5,-3.8,sl 1297.35
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.13 08:00:00,2018.06.13 15:11:41,SHORT,0.01,1293.8,1298.16,-3.51,-3.8099999999999996,sl 1298.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.13 12:00:00,2018.06.19 00:04:14,SHORT,0.01,1293.85,1281.88,-3.5,-3.8,sl 1281.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.18 12:00:00,2018.06.19 00:04:26,SHORT,0.01,1279.18,1282.28,-3.74,-4.04,sl 1282.28
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.18 15:00:00,2018.06.19 00:04:37,SHORT,0.01,1278.54,1282.7,-3.52,-3.82,sl 1282.68
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.18 20:00:00,2018.06.20 20:50:27,SHORT,0.01,1278.38,1267.94,7.0,6.7,tp 1267.94
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.19 12:00:00,2018.06.21 01:57:39,SHORT,0.01,1272.48,1267.1,7.0,6.7,tp 1267.10
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.19 22:05:00,2018.06.21 01:57:40,SHORT,0.01,1274.94,1267.02,7.03,6.73,tp 1267.05
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.20 03:00:00,2018.06.21 03:00:16,SHORT,0.01,1274.05,1266.6,7.05,6.75,tp 1266.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.20 04:00:00,2018.06.21 03:00:38,SHORT,0.01,1273.65,1266.48,7.0,6.7,tp 1266.48
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.20 07:00:00,2018.06.21 03:26:36,SHORT,0.01,1273.48,1265.76,7.01,6.71,tp 1265.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.20 14:00:00,2018.06.21 15:03:29,SHORT,0.01,1274.1,1268.63,-3.5,-3.8,sl 1268.63
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.20 17:00:00,2018.06.25 08:15:25,SHORT,0.01,1272.77,1269.77,-4.62,-4.92,sl 1269.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.21 14:00:00,2018.06.26 08:02:27,SHORT,0.01,1265.13,1259.33,7.77,7.47,tp 1259.33
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.25 06:00:00,2018.06.26 08:02:28,SHORT,0.01,1265.15,1259.27,7.0,6.7,tp 1259.27
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.25 11:00:00,2018.06.26 08:02:31,SHORT,0.01,1267.1,1258.78,34.08,33.78,tp 1258.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.25 16:00:00,2018.06.26 08:02:39,SHORT,0.01,1266.27,1258.32,7.02,6.72,tp 1258.34
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.25 20:00:00,2018.06.26 08:02:39,SHORT,0.01,1265.34,1258.29,7.02,6.72,tp 1258.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.26 02:00:00,2018.06.26 12:15:42,SHORT,0.01,1265.31,1255.12,8.65,8.35,tp 1255.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.26 03:00:00,2018.06.26 12:19:17,SHORT,0.01,1263.77,1255.11,17.37,17.07,tp 1255.11
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.26 10:00:00,2018.06.27 11:58:41,SHORT,0.01,1256.63,1260.0,-5.07,-5.37,sl 1259.98
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.26 17:00:00,2018.06.27 11:58:41,SHORT,0.01,1259.75,1260.0,-5.75,-6.05,sl 1259.98
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.26 18:00:00,2018.06.27 11:59:05,SHORT,0.01,1257.91,1260.14,-3.92,-4.22,sl 1260.14
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.27 02:00:00,2018.06.27 15:24:39,SHORT,0.01,1254.93,1252.73,7.02,6.72,tp 1252.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.27 03:00:00,2018.06.28 17:30:25,SHORT,0.01,1254.25,1248.16,9.75,9.45,tp 1248.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.27 09:00:00,2018.06.29 04:39:05,SHORT,0.01,1256.22,1251.62,-4.04,-4.34,sl 1251.62
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.27 13:00:00,2018.06.29 16:54:41,SHORT,0.01,1254.95,1254.78,-3.99,-4.29,sl 1254.78
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.27 20:00:00,2018.06.29 16:59:14,SHORT,0.01,1251.78,1255.48,-3.5,-3.8,sl 1255.48
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.28 05:00:00,2018.07.02 15:59:39,SHORT,0.01,1251.98,1243.63,8.15,7.8500000000000005,tp 1243.64
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.28 14:00:00,2018.07.02 15:59:42,SHORT,0.01,1250.79,1243.54,11.41,11.11,tp 1243.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.06.28 18:00:00,2018.07.02 16:51:38,SHORT,0.01,1247.58,1242.25,7.01,6.71,tp 1242.26
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.02 06:00:00,2018.07.02 17:06:27,SHORT,0.01,1249.26,1241.15,15.48,15.18,tp 1241.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.02 08:00:00,2018.07.02 17:09:38,SHORT,0.01,1247.81,1240.81,7.0,6.7,tp 1240.81
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.02 14:00:00,2018.07.03 05:21:04,SHORT,0.01,1246.31,1238.14,8.17,7.87,tp 1238.14
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.02 16:00:00,2018.07.03 11:57:41,SHORT,0.01,1243.59,1248.29,-6.44,-6.74,sl 1248.27
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.02 17:00:00,2018.07.03 12:43:16,SHORT,0.01,1241.85,1249.72,-6.13,-6.43,sl 1249.69
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.10 14:00:00,2018.07.10 23:45:59,SHORT,0.01,1253.08,1256.58,-3.5,-3.8,sl 1256.58
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.10 17:00:00,2018.07.11 15:03:28,SHORT,0.01,1254.45,1247.94,7.0,6.7,tp 1247.94
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.10 19:00:00,2018.07.11 15:03:38,SHORT,0.01,1254.94,1247.43,7.02,6.72,tp 1247.45
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.11 01:00:00,2018.07.11 16:55:41,SHORT,0.01,1253.27,1245.01,8.26,7.96,tp 1245.01
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.11 09:00:00,2018.07.11 17:20:35,SHORT,0.01,1250.88,1243.88,7.0,6.7,tp 1243.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.11 10:00:00,2018.07.11 17:22:30,SHORT,0.01,1249.87,1243.64,7.01,6.71,tp 1243.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.11 14:00:00,2018.07.11 20:32:54,SHORT,0.01,1250.65,1241.88,7.99,7.69,tp 1241.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.11 15:00:00,2018.07.12 13:09:19,SHORT,0.01,1248.94,1246.47,-3.5,-3.8,sl 1246.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.11 17:00:00,2018.07.13 08:43:35,SHORT,0.01,1245.05,1240.61,8.33,8.03,tp 1240.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.12 11:00:00,2018.07.13 12:00:20,SHORT,0.01,1242.97,1237.68,7.01,6.71,tp 1237.69
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.13 07:00:00,2018.07.16 01:33:04,SHORT,0.01,1244.69,1244.31,-4.07,-4.37,sl 1244.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.13 08:00:00,2018.07.16 01:34:37,SHORT,0.01,1241.71,1244.51,-3.5,-3.8,sl 1244.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.13 09:00:00,2018.07.16 01:35:13,SHORT,0.01,1240.84,1244.61,-3.5,-3.8,sl 1244.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.13 14:00:00,2018.07.16 05:06:12,SHORT,0.01,1240.24,1244.78,-3.51,-3.8099999999999996,sl 1244.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.13 19:00:00,2018.07.17 06:18:41,SHORT,0.01,1241.01,1242.36,-3.5,-3.8,sl 1242.36
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.15 22:05:00,2018.07.17 06:29:15,SHORT,0.01,1241.27,1242.73,-3.5,-3.8,sl 1242.73
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.16 00:00:00,2018.07.17 07:44:36,SHORT,0.01,1241.11,1244.55,-4.64,-4.9399999999999995,sl 1244.55
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.16 15:00:00,2018.07.17 13:21:28,SHORT,0.01,1239.91,1231.76,9.95,9.649999999999999,tp 1231.76
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.16 17:00:00,2018.07.17 13:22:02,SHORT,0.01,1238.86,1231.25,13.8,13.5,tp 1231.27
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.17 01:00:00,2018.07.17 14:31:31,SHORT,0.01,1239.23,1229.26,11.58,11.28,tp 1229.26
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.19 02:00:00,2018.07.19 09:31:13,SHORT,0.01,1224.91,1216.91,8.0,7.7,tp 1216.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.19 06:00:00,2018.07.19 10:05:38,SHORT,0.01,1223.25,1216.24,7.01,6.71,tp 1216.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.30 00:00:00,2018.07.30 13:51:38,SHORT,0.01,1222.42,1224.48,-4.75,-5.05,sl 1224.48
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.30 03:00:00,2018.07.30 14:24:28,SHORT,0.01,1219.73,1224.93,-3.51,-3.8099999999999996,sl 1224.92
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.30 11:00:00,2018.07.31 12:30:24,SHORT,0.01,1221.42,1223.05,-4.45,-4.75,sl 1223.02
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.31 08:00:00,2018.07.31 12:30:24,SHORT,0.01,1218.59,1223.22,-4.63,-4.93,sl 1223.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.07.31 10:00:00,2018.07.31 13:15:29,SHORT,0.01,1218.6,1215.28,7.14,6.84,tp 1215.42
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.06 11:00:00,2018.08.07 06:07:33,SHORT,0.01,1209.89,1211.96,-3.5,-3.8,sl 1211.96
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.06 12:00:00,2018.08.07 06:21:15,SHORT,0.01,1208.59,1212.45,-3.54,-3.84,sl 1212.41
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.06 13:00:00,2018.08.07 06:27:36,SHORT,0.01,1207.79,1212.77,-4.98,-5.28,sl 1212.77
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.06 18:00:00,2018.08.07 06:46:16,SHORT,0.01,1208.91,1213.02,-4.43,-4.7299999999999995,sl 1213.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.07 02:00:00,2018.08.07 07:02:41,SHORT,0.01,1208.46,1213.5,-3.61,-3.9099999999999997,sl 1213.50
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.07 18:00:00,2018.08.08 05:14:27,SHORT,0.01,1209.58,1214.35,-4.77,-5.069999999999999,sl 1214.35
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2018.08.13 08:00:00,2018.08.13 16:50:19,SHORT,0.01,1204.41,1193.41,11.0,10.7,tp 1193.44
