timestamp_broker,date,hour,regime,bid,ask,spread_points,signal_open,signal_high,signal_low,signal_close,atr,body_fraction,close_location,source_row
2026-04-06 01:55:00,2026-04-06,1,chop,4625.69,4626.19,50,4623.18,4626.41,4621.36,4625.92,9.6,0.5426,0.903,17929
2026-04-06 02:00:00,2026-04-06,2,chop,4625.83,4626.33,50,4625.69,4627.63,4622.1,4625.74,9.65,0.009,0.6582,17930
2026-04-06 02:05:00,2026-04-06,2,chop,4629.24,4629.74,50,4625.83,4631.19,4623.52,4629.25,9.79,0.4459,0.7471,17931
2026-04-06 02:10:00,2026-04-06,2,chop,4632.05,4632.55,50,4629.24,4633.45,4626.48,4632.1,9.81,0.4103,0.8063,17932
2026-04-06 02:15:00,2026-04-06,2,chop,4636.25,4636.75,50,4632.05,4640.09,4630.89,4636.14,9.75,0.4446,0.5707,17933
2026-04-06 02:20:00,2026-04-06,2,chop,4663.09,4663.59,50,4636.25,4664.98,4636.25,4663.05,10.86,0.9328,0.9328,17934
2026-04-06 02:25:00,2026-04-06,2,chop,4665.02,4665.52,50,4663.09,4671.8,4662.65,4665.11,11.15,0.2208,0.2689,17935
2026-04-06 02:30:00,2026-04-06,2,chop,4661.01,4661.51,50,4665.02,4667.73,4659.2,4661.01,10.46,0.4701,0.2122,17936
2026-04-06 02:35:00,2026-04-06,2,chop,4654.28,4654.78,50,4661.01,4666.49,4653.84,4654.33,10.32,0.5281,0.0387,17937
2026-04-06 02:40:00,2026-04-06,2,chop,4651.12,4651.62,50,4654.28,4654.59,4644.23,4651.08,10.44,0.3089,0.6612,17938
2026-04-06 02:45:00,2026-04-06,2,chop,4650.99,4651.49,50,4651.12,4654.5,4648.71,4650.96,9.83,0.0276,0.3886,17939
2026-04-06 02:50:00,2026-04-06,2,chop,4652.17,4652.67,50,4650.99,4654.75,4650.63,4652.18,9.43,0.2888,0.3762,17940
2026-04-06 02:55:00,2026-04-06,2,chop,4650.27,4650.77,50,4652.17,4656.08,4647.45,4650.38,9.2,0.2074,0.3395,17941
2026-04-06 03:00:00,2026-04-06,3,chop,4647.86,4648.36,50,4650.27,4651.89,4647.07,4647.88,9.09,0.4959,0.168,17942
2026-04-06 03:05:00,2026-04-06,3,chop,4634.49,4634.99,50,4647.86,4647.98,4630.81,4634.51,9.96,0.7775,0.2155,17943
2026-04-06 03:10:00,2026-04-06,3,chop,4630.74,4631.24,50,4634.49,4635.3,4629.28,4630.73,9.99,0.6246,0.2409,17944
2026-04-06 03:15:00,2026-04-06,3,chop,4633.19,4633.69,50,4630.74,4638.0,4628.5,4633.2,10.12,0.2589,0.4947,17945
2026-04-06 03:20:00,2026-04-06,3,chop,4626.43,4626.93,50,4633.19,4636.46,4626.58,4626.58,10.33,0.669,0.0,17946
2026-04-06 03:25:00,2026-04-06,3,chop,4630.82,4631.32,50,4626.43,4631.86,4625.19,4630.8,10.15,0.6552,0.8411,17947
2026-04-06 03:30:00,2026-04-06,3,chop,4630.22,4630.72,50,4630.82,4633.82,4629.59,4630.2,8.39,0.1466,0.1442,17948
2026-04-06 03:35:00,2026-04-06,3,chop,4631.39,4631.89,50,4630.22,4632.23,4625.59,4631.31,8.21,0.1642,0.8614,17949
2026-04-06 03:40:00,2026-04-06,3,chop,4628.9,4629.4,50,4631.39,4633.31,4628.83,4628.94,7.93,0.5469,0.0246,17950
2026-04-06 03:45:00,2026-04-06,3,chop,4632.43,4632.93,50,4628.9,4632.82,4625.29,4632.45,7.56,0.4714,0.9509,17951
2026-04-06 03:50:00,2026-04-06,3,chop,4634.44,4634.94,50,4632.43,4634.5,4630.37,4634.45,7.11,0.4891,0.9879,17952
2026-04-06 03:55:00,2026-04-06,3,chop,4635.27,4635.77,50,4634.44,4638.13,4633.47,4635.28,7.03,0.1803,0.3884,17953
2026-04-06 04:00:00,2026-04-06,4,chop,4640.39,4640.89,50,4635.27,4641.99,4635.15,4640.38,7.23,0.7471,0.7646,17954
2026-04-06 04:05:00,2026-04-06,4,chop,4647.85,4648.35,50,4640.39,4648.09,4639.79,4647.84,7.2,0.8976,0.9699,17955
2026-04-06 04:10:00,2026-04-06,4,chop,4646.36,4646.86,50,4647.85,4648.07,4642.72,4646.33,7.24,0.2841,0.6748,17956
2026-04-06 04:15:00,2026-04-06,4,chop,4643.37,4643.87,50,4646.36,4648.43,4642.28,4643.33,6.46,0.4927,0.1707,17957
2026-04-06 04:20:00,2026-04-06,4,chop,4643.34,4643.84,50,4643.37,4645.18,4642.78,4643.33,6.2,0.0167,0.2292,17958
2026-04-06 04:25:00,2026-04-06,4,chop,4641.88,4642.38,50,4643.34,4644.48,4641.1,4641.89,5.76,0.429,0.2337,17959
2026-04-06 04:30:00,2026-04-06,4,chop,4646.57,4647.07,50,4641.88,4646.56,4641.62,4646.55,5.41,0.9453,0.998,17960
2026-04-06 04:35:00,2026-04-06,4,chop,4648.31,4648.81,50,4646.57,4648.33,4642.79,4648.28,5.33,0.3087,0.991,17961
2026-04-06 04:40:00,2026-04-06,4,chop,4648.17,4648.67,50,4648.31,4651.03,4648.14,4648.14,5.23,0.0588,0.0,17962
2026-04-06 04:45:00,2026-04-06,4,chop,4648.77,4649.27,50,4648.17,4650.2,4647.17,4648.76,4.97,0.1947,0.5248,17963
2026-04-06 04:50:00,2026-04-06,4,chop,4651.8,4652.3,50,4648.77,4651.81,4646.71,4651.79,5.02,0.5922,0.9961,17964
2026-04-06 04:55:00,2026-04-06,4,chop,4655.96,4656.46,50,4651.8,4656.11,4651.8,4655.99,4.79,0.9722,0.9722,17965
2026-04-06 05:00:00,2026-04-06,5,chop,4658.91,4659.41,50,4655.96,4659.77,4654.5,4658.94,4.87,0.5655,0.8425,17966
2026-04-06 05:05:00,2026-04-06,5,chop,4662.95,4663.45,50,4658.91,4663.83,4657.83,4662.98,4.96,0.6783,0.8583,17967
2026-04-06 05:10:00,2026-04-06,5,chop,4670.69,4671.19,50,4662.95,4671.02,4662.18,4670.67,5.11,0.8733,0.9604,17968
2026-04-06 05:15:00,2026-04-06,5,chop,4673.56,4674.06,50,4670.69,4676.73,4669.72,4673.57,5.02,0.4108,0.5492,17969
2026-04-06 05:20:00,2026-04-06,5,chop,4677.18,4677.68,50,4673.56,4677.95,4673.3,4677.24,4.97,0.7914,0.8473,17970
2026-04-06 05:25:00,2026-04-06,5,chop,4673.42,4673.92,50,4677.18,4678.67,4668.21,4673.41,5.27,0.3604,0.4971,17971
2026-04-06 05:30:00,2026-04-06,5,chop,4667.25,4667.75,50,4673.42,4673.61,4666.76,4667.2,5.59,0.908,0.0642,17972
2026-04-06 05:35:00,2026-04-06,5,chop,4667.26,4667.76,50,4667.25,4668.78,4664.46,4667.27,5.66,0.0046,0.6505,17973
2026-04-06 05:40:00,2026-04-06,5,chop,4665.62,4666.12,50,4667.26,4668.02,4665.34,4665.63,5.5,0.6082,0.1082,17974
2026-04-06 05:45:00,2026-04-06,5,chop,4661.4,4661.9,50,4665.62,4666.64,4661.12,4661.39,5.5,0.7663,0.0489,17975
2026-04-06 05:50:00,2026-04-06,5,chop,4660.02,4660.52,50,4661.4,4663.01,4659.21,4660.02,5.56,0.3632,0.2132,17976
2026-04-06 05:55:00,2026-04-06,5,chop,4666.83,4667.33,50,4660.02,4666.86,4658.68,4666.79,5.93,0.8276,0.9914,17977
2026-04-06 06:00:00,2026-04-06,6,chop,4652.46,4652.96,50,4666.83,4667.3,4651.24,4652.49,6.71,0.8929,0.0778,17978
2026-04-06 06:05:00,2026-04-06,6,chop,4652.54,4653.04,50,4652.46,4653.23,4643.11,4652.55,7.13,0.0089,0.9328,17979
2026-04-06 06:10:00,2026-04-06,6,chop,4658.02,4658.52,50,4652.54,4659.36,4652.54,4657.94,7.24,0.7918,0.7918,17980
2026-04-06 06:15:00,2026-04-06,6,chop,4660.79,4661.29,50,4658.02,4661.77,4656.75,4660.85,7.17,0.5637,0.8167,17981
2026-04-06 06:20:00,2026-04-06,6,chop,4658.7,4659.2,50,4660.79,4662.14,4657.98,4658.69,6.83,0.5048,0.1707,17982
2026-04-06 06:25:00,2026-04-06,6,chop,4655.04,4655.54,50,4658.7,4660.35,4653.32,4655.03,6.83,0.522,0.2432,17983
2026-04-06 06:30:00,2026-04-06,6,chop,4657.22,4657.72,50,4655.04,4658.04,4652.48,4657.21,6.9,0.3903,0.8507,17984
2026-04-06 06:35:00,2026-04-06,6,chop,4658.0,4658.5,50,4657.22,4659.89,4655.38,4658.03,6.47,0.1796,0.5876,17985
2026-04-06 06:40:00,2026-04-06,6,chop,4654.64,4655.14,50,4658.0,4658.77,4651.68,4654.66,6.49,0.4711,0.4203,17986
2026-04-06 06:45:00,2026-04-06,6,chop,4655.49,4655.99,50,4654.64,4658.19,4653.09,4655.47,6.55,0.1627,0.4667,17987
2026-04-06 06:50:00,2026-04-06,6,chop,4656.56,4657.06,50,4655.49,4656.93,4653.6,4656.57,6.59,0.3243,0.8919,17988
2026-04-06 06:55:00,2026-04-06,6,chop,4662.14,4662.64,50,4656.56,4667.65,4655.45,4662.15,7.07,0.4582,0.5492,17989
2026-04-06 07:00:00,2026-04-06,7,chop,4665.82,4666.32,50,4662.14,4665.98,4658.47,4665.9,7.34,0.5007,0.9893,17990
2026-04-06 07:05:00,2026-04-06,7,chop,4658.55,4659.05,50,4665.82,4666.57,4658.02,4658.66,7.36,0.8374,0.0749,17991
2026-04-06 07:10:00,2026-04-06,7,chop,4656.67,4657.17,50,4658.55,4659.73,4655.19,4656.64,6.54,0.4207,0.3194,17992
2026-04-06 07:15:00,2026-04-06,7,chop,4651.69,4652.19,50,4656.67,4656.69,4647.75,4651.65,6.45,0.5615,0.4362,17993
2026-04-06 07:20:00,2026-04-06,7,chop,4649.28,4649.78,50,4651.69,4655.44,4646.31,4649.28,6.62,0.264,0.3253,17994
2026-04-06 07:25:00,2026-04-06,7,chop,4645.17,4645.67,50,4649.28,4649.98,4644.9,4645.23,6.62,0.7972,0.065,17995
2026-04-06 07:30:00,2026-04-06,7,chop,4650.64,4651.14,50,4645.17,4650.63,4644.73,4650.63,6.75,0.9254,1.0,17996
2026-04-06 07:35:00,2026-04-06,7,chop,4653.22,4653.72,50,4650.64,4653.6,4650.05,4653.21,6.5,0.7239,0.8901,17997
2026-04-06 07:40:00,2026-04-06,7,chop,4656.75,4657.25,50,4653.22,4657.55,4653.02,4656.74,6.43,0.777,0.8212,17998
2026-04-06 07:45:00,2026-04-06,7,chop,4664.25,4664.75,50,4656.75,4665.47,4656.36,4664.26,6.75,0.8244,0.8672,17999
2026-04-06 07:50:00,2026-04-06,7,chop,4671.93,4672.43,50,4664.25,4671.95,4662.49,4671.95,6.92,0.814,1.0,18000
2026-04-06 07:55:00,2026-04-06,7,chop,4680.86,4681.36,50,4671.93,4685.89,4671.91,4680.84,7.56,0.6373,0.6388,18001
2026-04-06 08:00:00,2026-04-06,8,chop,4684.7,4685.2,50,4680.86,4688.48,4680.48,4684.72,7.89,0.4825,0.53,18002
2026-04-06 08:05:00,2026-04-06,8,chop,4693.32,4693.82,50,4684.7,4694.69,4680.3,4693.36,8.05,0.6018,0.9076,18003
2026-04-06 08:10:00,2026-04-06,8,chop,4684.55,4685.05,50,4693.32,4693.4,4682.32,4684.53,8.3,0.7933,0.1995,18004
2026-04-06 08:15:00,2026-04-06,8,chop,4689.56,4690.06,50,4684.55,4691.9,4683.62,4689.61,8.28,0.6111,0.7234,18005
2026-04-06 08:20:00,2026-04-06,8,chop,4686.56,4687.06,50,4689.56,4692.27,4685.1,4686.49,8.47,0.4282,0.1939,18006
2026-04-06 08:25:00,2026-04-06,8,chop,4692.69,4693.19,50,4686.56,4693.2,4684.33,4692.71,8.47,0.6933,0.9448,18007
2026-04-06 08:30:00,2026-04-06,8,chop,4691.01,4691.51,50,4692.69,4695.67,4689.75,4691.12,8.24,0.2652,0.2314,18008
2026-04-06 08:35:00,2026-04-06,8,chop,4694.48,4694.98,50,4691.01,4694.6,4689.83,4694.46,8.22,0.7233,0.9706,18009
2026-04-06 08:40:00,2026-04-06,8,chop,4690.22,4690.72,50,4694.48,4695.68,4690.0,4690.28,8.2,0.7394,0.0493,18010
2026-04-06 08:45:00,2026-04-06,8,chop,4692.99,4693.49,50,4690.22,4693.51,4689.76,4693.01,8.21,0.744,0.8667,18011
2026-04-06 08:50:00,2026-04-06,8,chop,4696.69,4697.19,50,4692.99,4696.93,4692.59,4696.67,8.2,0.8479,0.9401,18012
2026-04-06 08:55:00,2026-04-06,8,chop,4694.02,4694.52,50,4696.69,4697.17,4691.5,4694.16,7.95,0.4462,0.4691,18013
2026-04-06 09:00:00,2026-04-06,9,chop,4695.66,4696.16,50,4694.02,4698.08,4693.23,4695.65,7.63,0.3361,0.499,18014
2026-04-06 09:05:00,2026-04-06,9,chop,4698.81,4699.31,50,4695.66,4702.76,4695.66,4698.83,7.13,0.4465,0.4465,18015
2026-04-06 09:10:00,2026-04-06,9,chop,4698.99,4699.49,50,4698.81,4703.09,4698.19,4699.03,6.91,0.0449,0.1714,18016
2026-04-06 09:15:00,2026-04-06,9,chop,4701.03,4701.53,50,4698.99,4701.16,4697.28,4701.05,6.16,0.5309,0.9716,18017
2026-04-06 09:20:00,2026-04-06,9,chop,4700.11,4700.61,50,4701.03,4703.6,4698.29,4700.13,5.75,0.1695,0.3465,18018
2026-04-06 09:25:00,2026-04-06,9,chop,4701.05,4701.55,50,4700.11,4702.56,4696.96,4701.08,5.56,0.1732,0.7357,18019
2026-04-06 09:30:00,2026-04-06,9,chop,4702.26,4702.76,50,4701.05,4702.88,4699.45,4702.27,5.29,0.3557,0.8222,18020
2026-04-06 09:35:00,2026-04-06,9,chop,4703.6,4704.1,50,4702.26,4704.63,4700.79,4703.59,4.93,0.3464,0.7292,18021
2026-04-06 09:40:00,2026-04-06,9,chop,4702.58,4703.08,50,4703.6,4704.17,4701.72,4702.59,4.68,0.4122,0.3551,18022
2026-04-06 09:45:00,2026-04-06,9,chop,4703.2,4703.7,50,4702.58,4706.44,4701.92,4703.14,4.67,0.1239,0.2699,18023
2026-04-06 09:50:00,2026-04-06,9,chop,4700.47,4700.97,50,4703.2,4704.87,4700.07,4700.45,4.6,0.5729,0.0792,18024
2026-04-06 09:55:00,2026-04-06,9,chop,4693.5,4694.0,50,4700.47,4700.5,4691.2,4693.52,5.0,0.7473,0.2495,18025
2026-04-06 10:00:00,2026-04-06,10,chop,4693.5,4694.0,50,4693.5,4695.12,4690.72,4693.43,5.0,0.0159,0.6159,18026
2026-04-06 10:05:00,2026-04-06,10,chop,4697.37,4697.87,50,4693.5,4697.36,4692.77,4697.28,4.93,0.8235,0.9826,18027
2026-04-06 10:10:00,2026-04-06,10,chop,4693.28,4693.78,50,4697.37,4697.45,4691.46,4693.33,5.01,0.6745,0.3122,18028
2026-04-06 10:15:00,2026-04-06,10,chop,4686.62,4687.12,50,4693.28,4696.6,4685.94,4686.64,5.26,0.6229,0.0657,18029
2026-04-06 10:20:00,2026-04-06,10,chop,4690.26,4690.76,50,4686.62,4690.69,4686.0,4690.29,5.25,0.7825,0.9147,18030
2026-04-06 10:25:00,2026-04-06,10,chop,4689.25,4689.75,50,4690.26,4692.94,4688.88,4689.24,5.26,0.2512,0.0887,18031
2026-04-06 10:30:00,2026-04-06,10,chop,4689.67,4690.17,50,4689.25,4689.65,4686.29,4689.61,5.12,0.1071,0.9881,18032
2026-04-06 10:35:00,2026-04-06,10,chop,4689.52,4690.02,50,4689.67,4693.74,4688.83,4689.5,5.07,0.0346,0.1365,18033
2026-04-06 10:40:00,2026-04-06,10,chop,4691.58,4692.08,50,4689.52,4691.95,4687.57,4691.59,5.14,0.4726,0.9178,18034
2026-04-06 10:45:00,2026-04-06,10,chop,4695.33,4695.83,50,4691.58,4696.71,4691.57,4695.31,5.23,0.7257,0.7276,18035
2026-04-06 10:50:00,2026-04-06,10,chop,4692.52,4693.02,50,4695.33,4695.68,4684.73,4692.51,5.84,0.2575,0.7105,18036
2026-04-06 10:55:00,2026-04-06,10,chop,4691.0,4691.5,50,4692.52,4694.41,4690.87,4690.94,5.77,0.4463,0.0198,18037
2026-04-06 11:00:00,2026-04-06,11,chop,4689.72,4690.22,50,4691.0,4692.56,4688.6,4689.61,5.71,0.351,0.2551,18038
2026-04-06 11:05:00,2026-04-06,11,chop,4692.82,4693.32,50,4689.72,4695.86,4688.97,4692.79,5.54,0.4456,0.5544,18039
2026-04-06 11:10:00,2026-04-06,11,chop,4692.43,4692.93,50,4692.82,4696.63,4691.74,4692.45,5.57,0.0757,0.1452,18040
2026-04-06 11:15:00,2026-04-06,11,chop,4689.29,4689.79,50,4692.43,4693.33,4688.52,4689.32,5.59,0.6466,0.1663,18041
2026-04-06 11:20:00,2026-04-06,11,chop,4691.49,4691.99,50,4689.29,4691.71,4687.88,4691.52,5.43,0.5822,0.9504,18042
2026-04-06 11:25:00,2026-04-06,11,chop,4687.92,4688.42,50,4691.49,4692.23,4685.18,4687.91,5.18,0.5078,0.3872,18043
2026-04-06 11:30:00,2026-04-06,11,chop,4688.35,4688.85,50,4687.92,4690.36,4685.99,4688.26,5.15,0.0778,0.5195,18044
2026-04-06 11:35:00,2026-04-06,11,chop,4689.11,4689.61,50,4688.35,4690.93,4687.07,4689.12,5.14,0.1995,0.5311,18045
2026-04-06 11:40:00,2026-04-06,11,chop,4689.29,4689.79,50,4689.11,4693.46,4685.2,4689.32,5.49,0.0254,0.4988,18046
2026-04-06 11:45:00,2026-04-06,11,chop,4685.26,4685.76,50,4689.29,4694.39,4685.2,4685.2,5.79,0.445,0.0,18047
2026-04-06 11:50:00,2026-04-06,11,chop,4682.68,4683.18,50,4685.26,4685.69,4681.19,4682.68,5.8,0.5733,0.3311,18048
2026-04-06 11:55:00,2026-04-06,11,chop,4683.25,4683.75,50,4682.68,4683.51,4678.64,4683.24,5.78,0.115,0.9446,18049
2026-04-06 12:00:00,2026-04-06,12,chop,4677.69,4678.19,50,4683.25,4684.47,4676.82,4677.77,5.55,0.7163,0.1242,18050
2026-04-06 12:05:00,2026-04-06,12,chop,4681.84,4682.34,50,4677.69,4683.46,4677.69,4681.85,5.71,0.721,0.721,18051
2026-04-06 12:10:00,2026-04-06,12,chop,4679.3,4679.8,50,4681.84,4686.62,4677.96,4679.26,6.04,0.2979,0.1501,18052
2026-04-06 12:15:00,2026-04-06,12,chop,4672.28,4672.78,50,4679.3,4679.66,4671.31,4672.3,6.15,0.8383,0.1186,18053
2026-04-06 12:20:00,2026-04-06,12,chop,4672.78,4673.28,50,4672.28,4673.9,4668.99,4672.87,6.15,0.1202,0.7902,18054
2026-04-06 12:25:00,2026-04-06,12,chop,4663.88,4664.38,50,4672.78,4673.03,4661.38,4663.87,6.64,0.7648,0.2137,18055
2026-04-06 12:30:00,2026-04-06,12,chop,4665.92,4666.42,50,4663.88,4667.63,4659.56,4665.87,6.94,0.2466,0.7819,18056
2026-04-06 12:35:00,2026-04-06,12,chop,4673.35,4673.85,50,4665.92,4675.53,4665.35,4673.37,7.16,0.7318,0.7878,18057
2026-04-06 12:40:00,2026-04-06,12,chop,4676.35,4676.85,50,4673.35,4677.41,4670.0,4676.34,7.38,0.4035,0.8556,18058
2026-04-06 12:45:00,2026-04-06,12,chop,4676.71,4677.21,50,4676.35,4678.64,4673.36,4676.76,7.48,0.0777,0.6439,18059
2026-04-06 12:50:00,2026-04-06,12,chop,4678.49,4678.99,50,4676.71,4681.05,4675.89,4678.47,7.26,0.3411,0.5,18060
2026-04-06 12:55:00,2026-04-06,12,chop,4676.86,4677.36,50,4678.49,4678.68,4673.99,4676.95,6.94,0.3284,0.6311,18061
2026-04-06 13:00:00,2026-04-06,13,chop,4675.87,4676.37,50,4676.86,4678.3,4674.06,4675.73,6.92,0.2665,0.3939,18062
2026-04-06 13:05:00,2026-04-06,13,chop,4671.63,4672.13,50,4675.87,4677.48,4670.98,4671.6,7.04,0.6569,0.0954,18063
2026-04-06 13:10:00,2026-04-06,13,chop,4669.73,4670.23,50,4671.63,4672.24,4662.01,4669.74,7.22,0.1848,0.7556,18064
2026-04-06 13:15:00,2026-04-06,13,chop,4668.47,4668.97,50,4669.73,4671.02,4667.09,4668.45,7.09,0.3257,0.3461,18065
2026-04-06 13:20:00,2026-04-06,13,chop,4663.71,4664.21,50,4668.47,4669.57,4663.69,4663.77,6.89,0.7993,0.0136,18066
2026-04-06 13:25:00,2026-04-06,13,chop,4672.27,4672.77,50,4663.71,4672.68,4659.48,4672.34,7.24,0.6538,0.9742,18067
2026-04-06 13:30:00,2026-04-06,13,chop,4668.59,4669.09,50,4672.27,4673.23,4667.26,4668.51,7.31,0.6298,0.2094,18068
2026-04-06 13:35:00,2026-04-06,13,chop,4671.36,4671.86,50,4668.59,4676.26,4660.98,4671.23,7.57,0.1728,0.6708,18069
2026-04-06 13:40:00,2026-04-06,13,chop,4673.85,4674.35,50,4671.36,4675.13,4663.44,4673.76,7.83,0.2053,0.8828,18070
2026-04-06 13:45:00,2026-04-06,13,chop,4665.61,4666.11,50,4673.85,4679.05,4665.0,4665.55,8.11,0.5907,0.0391,18071
2026-04-06 13:50:00,2026-04-06,13,chop,4664.1,4664.6,50,4665.61,4676.53,4661.46,4664.01,8.66,0.1062,0.1692,18072
2026-04-06 13:55:00,2026-04-06,13,chop,4678.9,4679.4,50,4664.1,4680.09,4663.21,4678.92,9.48,0.878,0.9307,18073
2026-04-06 14:00:00,2026-04-06,14,chop,4679.89,4680.39,50,4678.9,4681.71,4675.08,4679.88,9.59,0.1478,0.724,18074
2026-04-06 14:05:00,2026-04-06,14,chop,4669.7,4670.2,50,4679.89,4690.8,4668.73,4669.57,10.83,0.4676,0.0381,18075
2026-04-06 14:10:00,2026-04-06,14,chop,4671.02,4671.52,50,4669.7,4673.69,4665.77,4671.0,11.09,0.1641,0.6604,18076
2026-04-06 14:15:00,2026-04-06,14,chop,4672.63,4673.13,50,4671.02,4672.52,4660.16,4672.52,11.51,0.1214,1.0,18077
2026-04-06 14:20:00,2026-04-06,14,chop,4683.17,4683.67,50,4672.63,4683.1,4670.54,4683.09,11.68,0.8328,0.9992,18078
2026-04-06 14:25:00,2026-04-06,14,chop,4685.65,4686.15,50,4683.17,4686.22,4677.34,4685.78,12.03,0.2939,0.9505,18079
2026-04-06 14:30:00,2026-04-06,14,chop,4686.14,4686.64,50,4685.65,4688.37,4683.59,4686.06,11.95,0.0858,0.5167,18080
2026-04-06 14:35:00,2026-04-06,14,chop,4691.53,4692.03,50,4686.14,4691.73,4682.96,4691.55,11.64,0.6169,0.9795,18081
2026-04-06 14:40:00,2026-04-06,14,chop,4684.08,4684.58,50,4691.53,4697.53,4678.18,4683.96,12.59,0.3912,0.2987,18082
2026-04-06 14:45:00,2026-04-06,14,chop,4684.34,4684.84,50,4684.08,4691.73,4682.13,4684.46,12.19,0.0396,0.2427,18083
2026-04-06 14:50:00,2026-04-06,14,chop,4678.49,4678.99,50,4684.34,4684.43,4677.18,4678.44,11.87,0.8138,0.1738,18084
2026-04-06 14:55:00,2026-04-06,14,chop,4684.63,4685.13,50,4678.49,4686.22,4674.81,4684.55,11.68,0.5311,0.8536,18085
2026-04-06 15:00:00,2026-04-06,15,chop,4682.68,4683.18,50,4684.63,4688.3,4679.85,4682.66,11.21,0.2331,0.3325,18086
2026-04-06 15:05:00,2026-04-06,15,chop,4671.97,4672.47,50,4682.68,4683.79,4668.91,4672.04,11.07,0.7151,0.2103,18087
2026-04-06 15:10:00,2026-04-06,15,chop,4667.3,4667.8,50,4671.97,4672.29,4663.79,4667.31,11.2,0.5482,0.4141,18088
2026-04-06 15:15:00,2026-04-06,15,chop,4661.89,4662.39,50,4667.3,4670.1,4661.11,4661.97,10.27,0.5929,0.0957,18089
2026-04-06 15:20:00,2026-04-06,15,chop,4666.22,4666.72,50,4661.89,4666.91,4654.96,4666.2,10.55,0.3607,0.9406,18090
2026-04-06 15:25:00,2026-04-06,15,chop,4665.7,4666.2,50,4666.22,4669.95,4664.47,4665.79,10.06,0.0785,0.2409,18091
2026-04-06 15:30:00,2026-04-06,15,chop,4667.14,4667.64,50,4665.7,4668.52,4661.67,4667.05,9.65,0.1971,0.7854,18092
2026-04-06 15:35:00,2026-04-06,15,chop,4667.46,4667.96,50,4667.14,4670.92,4666.7,4667.49,9.32,0.0829,0.1872,18093
2026-04-06 15:40:00,2026-04-06,15,chop,4654.98,4655.48,50,4667.46,4667.83,4651.89,4655.02,10.12,0.7804,0.1964,18094
2026-04-06 15:45:00,2026-04-06,15,chop,4660.62,4661.12,50,4654.98,4661.21,4653.44,4660.61,10.05,0.7246,0.9228,18095
2026-04-06 15:50:00,2026-04-06,15,chop,4664.03,4664.53,50,4660.62,4666.23,4659.52,4664.05,9.14,0.5112,0.6751,18096
2026-04-06 15:55:00,2026-04-06,15,chop,4665.51,4666.01,50,4664.03,4667.92,4662.43,4665.59,8.85,0.2842,0.5756,18097
2026-04-06 16:00:00,2026-04-06,16,chop,4668.14,4668.64,50,4665.51,4669.13,4662.81,4668.03,8.78,0.3987,0.8259,18098
2026-04-06 16:05:00,2026-04-06,16,chop,4666.57,4667.07,50,4668.14,4670.49,4664.84,4666.55,8.37,0.2814,0.3027,18099
2026-04-06 16:10:00,2026-04-06,16,chop,4663.05,4663.55,50,4666.57,4667.14,4662.77,4663.14,8.08,0.7849,0.0847,18100
2026-04-06 16:15:00,2026-04-06,16,chop,4670.22,4670.72,50,4663.05,4671.3,4662.32,4670.22,7.66,0.7984,0.8797,18101
2026-04-06 16:20:00,2026-04-06,16,chop,4668.48,4668.98,50,4670.22,4672.48,4664.9,4668.47,7.59,0.2309,0.471,18102
2026-04-06 16:25:00,2026-04-06,16,chop,4668.55,4669.05,50,4668.48,4670.67,4664.88,4668.53,7.36,0.0086,0.6304,18103
2026-04-06 16:30:00,2026-04-06,16,chop,4665.46,4665.96,50,4668.55,4670.07,4665.43,4665.47,6.84,0.6638,0.0086,18104
2026-04-06 16:35:00,2026-04-06,16,chop,4666.72,4667.22,50,4665.46,4667.48,4664.61,4666.76,6.66,0.453,0.7491,18105
2026-04-06 16:40:00,2026-04-06,16,chop,4664.29,4664.79,50,4666.72,4670.95,4664.21,4664.43,6.65,0.3398,0.0326,18106
2026-04-06 16:45:00,2026-04-06,16,chop,4663.25,4663.75,50,4664.29,4666.14,4662.62,4663.19,6.6,0.3125,0.1619,18107
2026-04-06 16:50:00,2026-04-06,16,chop,4664.53,4665.03,50,4663.25,4665.13,4661.29,4664.5,5.73,0.3255,0.8359,18108
2026-04-06 16:55:00,2026-04-06,16,chop,4662.68,4663.18,50,4664.53,4666.59,4661.75,4662.65,5.52,0.3884,0.186,18109
2026-04-06 17:00:00,2026-04-06,17,chop,4660.28,4660.78,50,4662.68,4663.03,4657.76,4660.22,5.42,0.4668,0.4668,18110
2026-04-06 17:05:00,2026-04-06,17,chop,4658.91,4659.41,50,4660.28,4661.08,4654.85,4659.02,5.47,0.2022,0.6693,18111
2026-04-06 17:10:00,2026-04-06,17,chop,4658.0,4658.5,50,4658.91,4659.92,4655.77,4658.18,5.32,0.1759,0.5807,18112
2026-04-06 17:15:00,2026-04-06,17,chop,4653.66,4654.16,50,4658.0,4659.66,4645.75,4653.79,5.91,0.3027,0.578,18113
2026-04-06 17:20:00,2026-04-06,17,chop,4659.58,4660.08,50,4653.66,4659.61,4650.21,4659.57,6.27,0.6287,0.9957,18114
2026-04-06 17:25:00,2026-04-06,17,chop,4659.72,4660.22,50,4659.58,4660.15,4657.8,4659.71,5.79,0.0553,0.8128,18115
2026-04-06 17:30:00,2026-04-06,17,chop,4656.1,4656.6,50,4659.72,4660.18,4654.89,4656.02,5.63,0.6994,0.2136,18116
