profile,candidate_id,entry_time_utc,accepted,decision_reason,balance_before_usd,equity_before_usd,open_positions_before,trade_initial_risk_usd,trade_initial_risk_pct,total_initial_risk_pct_after,same_direction_initial_risk_pct_after,margin_utilization_pct_after,daily_realized_loss_pct
frozen_r1_baseline,6c23cb1da3ae61a05114a0bb,2025-01-16T16:00:00.117Z,True,ACCEPT,11988.846399670902,11998.981066094511,1,58.003999999999905,0.483407713375777,0.8791079794105666,0.8791079794105666,0.904021761535344,0.0025022632137366753
frozen_r1_baseline,d4648361445f892f2ae71e2a,2025-01-21T04:00:00.097Z,True,ACCEPT,11988.546399670902,12010.21806625655,2,34.95699999999988,0.29106049371587794,1.1693459621235145,1.1693459621235145,1.3568737811502027,0.0
frozen_r1_baseline,b31aec53b48cf6071ace9175,2025-01-21T16:00:00.079Z,True,ACCEPT,11988.246399670903,12052.183066475302,3,49.33699999999999,0.4093615217083551,1.5746358892265067,1.5746358892265067,1.8066950924906635,0.002502388446427795
frozen_r1_baseline,bd195bfeaa0560280eb61926,2025-01-22T04:00:00.049Z,True,ACCEPT,11987.946399670904,12096.955066961415,4,60.88000000000011,0.5032671417146324,2.072075151246814,2.072075151246814,2.2547682329162613,0.0
frozen_r1_baseline,d313bf7e168f3e4cb0e60401,2025-01-24T04:00:00.332Z,True,ACCEPT,11987.646399670904,12202.988061229353,5,36.57999999999993,0.2997626467915661,2.353833328023947,2.353833328023947,2.6896051881159946,0.0
frozen_r1_baseline,8f9dc9232eb7cb7bf6c06056,2025-01-24T12:00:00.093Z,True,ACCEPT,11987.346399670905,12227.193067038379,6,40.82999999999993,0.33392782608518673,2.6831014951779366,2.6831014951779366,3.1385118227543525,0.002502576318969801
frozen_r1_baseline,0b9532a6431957e2bcc38518,2025-01-30T08:00:00.036Z,True,ACCEPT,11906.984976821946,12095.119977709099,5,34.18700000000035,0.28265118546162293,2.3550407149739736,2.3550407149739736,2.7130490694161207,0.0
frozen_r1_baseline,fed924e882b004c4f9ea4ca7,2025-01-30T12:00:00.093Z,True,ACCEPT,11906.684976821947,12146.032976323682,6,42.88700000000017,0.3530947107059564,2.698263709960692,2.698263709960692,3.15910915726938,0.002519529507965097
frozen_r1_baseline,8ce27d0052db8b94511b6621,2025-01-30T16:00:00.043Z,True,ACCEPT,11973.181783413384,12268.33645078086,6,60.59700000000021,0.4939300470207051,2.880357915009,2.880357915009,3.139223003421031,0.0
frozen_r1_baseline,32d0ae82fa549330b363741b,2025-01-31T16:00:00.104Z,True,ACCEPT,12062.610963372297,12353.843962533756,6,63.934999999999945,0.517531225049462,2.9936188373561885,2.9936188373561885,3.1341600328954464,0.0
frozen_r1_baseline,d9acbac31e412614e908c784,2025-02-04T16:00:00.036Z,True,ACCEPT,12332.121027924382,12531.387695178433,4,63.81999999999971,0.509281186987416,2.331098575079563,2.331098575079563,2.229593775216941,0.0
frozen_r1_baseline,fda8d2f442d14b3c8d6fb7bc,2025-02-05T04:00:00.029Z,True,ACCEPT,12331.821027924383,12611.735695320216,5,80.25,0.6363120980229393,2.952559496930891,2.952559496930891,2.667767134739795,0.0
frozen_r1_baseline,76310b452f84cbe3150900a5,2025-02-05T08:00:00.168Z,True,ACCEPT,12415.259442616514,12681.52577360436,5,92.09999999999991,0.7262533045644958,3.324379160096737,3.324379160096737,2.6667133437830963,0.0
frozen_r1_baseline,efcfa6ace9a45994b11dd025,2025-02-05T16:00:00.024Z,True,ACCEPT,12531.744358517557,12768.650692904132,5,108.08999999999969,0.8465264075245483,3.6714294350656744,3.6714294350656744,2.668857878533545,0.0
frozen_r1_baseline,7d708f0f5b500ea38d50d36f,2025-02-10T08:00:00.097Z,True,ACCEPT,12531.444358517558,12850.665691129825,6,43.309999999999945,0.3370253420404103,3.9850231288288662,3.9850231288288662,3.102516628964978,0.0
frozen_r1_baseline,a81a006fb7537283558e9872,2025-02-10T12:00:00.067Z,True,ACCEPT,12531.144358517558,12912.367358647187,7,52.320000000000164,0.4051929328432743,4.3711736533116525,4.3711736533116525,3.537632777262136,0.002393977832220845
frozen_r1_baseline,415e1ad6e8ab1fc3ef3e6085,2025-02-11T00:00:00.051Z,True,ACCEPT,12648.303589873462,13016.063257220681,7,63.207000000000335,0.4856076584057484,4.35640169223546,4.35640169223546,3.5282752620707685,0.0
frozen_r1_baseline,ae9a0ed5eaa8aa0fccd3f0c0,2025-03-18T04:00:00.878Z,True,ACCEPT,12856.055848090477,13105.249175088162,2,29.610000000000127,0.2259400001053466,1.7534958468155475,1.7534958468155475,1.3363645182184933,0.0
frozen_r1_baseline,b0c48930a79f7440e3efb33f,2025-03-18T08:00:00.122Z,True,ACCEPT,12855.755848090477,13119.346184275662,3,34.6840000000002,0.26437293073012347,2.0159846099419205,2.0159846099419205,1.794822674030997,0.0
frozen_r1_baseline,91ed9b90d668de6d3c74d859,2025-03-18T12:00:00.063Z,True,ACCEPT,12855.455848090478,13159.726851898347,4,45.02399999999989,0.3421347609012491,2.3519333150547266,2.3519333150547266,2.249374195462872,0.0
frozen_r1_baseline,c455996bb28cd9047ec653d2,2025-03-18T16:00:00.080Z,True,ACCEPT,12855.155848090479,13183.139184887354,5,49.940000000000055,0.3788172096161236,2.7265736556286786,2.7265736556286786,2.7053718768960073,0.0
frozen_r1_baseline,31803c28f92b93ecae2fb43a,2025-03-27T12:00:00.102Z,True,ACCEPT,13024.206154418604,13298.13082374673,5,48.9699999999998,0.36824724203008385,2.378665123636358,2.378665123636358,2.7106556912217163,0.0
frozen_r1_baseline,bc270929d06ac799b8b066c7,2025-03-28T04:00:00.013Z,True,ACCEPT,13079.818175250202,13415.63284323747,5,62.940000000000055,0.4691541631726061,2.6062728764692578,2.6062728764692578,2.6964224813468003,0.0
frozen_r1_baseline,0865f31288cfdb119925e6f2,2025-03-28T16:00:00.039Z,True,ACCEPT,13145.319261825434,13467.200595511198,5,71.42000000000007,0.5303255082114492,2.8690743652306376,2.8690743652306376,2.6960991441756836,0.0
frozen_r1_baseline,36df8bcd8cb6250a831b6756,2025-03-31T04:00:02.768Z,True,ACCEPT,13342.709641668027,13591.078920139671,5,53.072999999999865,0.39049879933634035,2.4381213731970175,2.4381213731970175,2.704941102617201,0.0
frozen_r1_baseline,823e7f42c7db5d18d016f521,2025-03-31T08:00:00.069Z,True,ACCEPT,13428.071643281453,13687.527654044763,5,70.47299999999996,0.5148701926397546,2.606869618959696,2.606869618959696,2.700162435038331,0.0
frozen_r1_baseline,1864e8756e52098026c2490f,2025-04-01T04:00:00.082Z,True,ACCEPT,13522.993007098583,13799.966017554023,5,69.32999999999993,0.5023925414874922,2.726137147884661,2.726137147884661,2.6947235922680357,0.0
frozen_r1_baseline,a8a74a94b3bfe561fc1225c5,2025-04-03T00:00:00.087Z,True,ACCEPT,13618.393160374624,13885.731170647772,5,61.809999999999945,0.4451332035770393,2.8017681980073275,2.8017681980073275,2.6936452636404544,0.0
frozen_r1_baseline,0b71ffae1907a7ce5bd84fc7,2025-07-21T08:00:00.070Z,True,ACCEPT,13206.871208344533,13206.871208344533,0,32.86000000000013,0.24880987693162407,0.24880987693162407,0.24880987693162407,0.5095930666566721,0.0
frozen_r1_baseline,54b91012a6f5cd5cad111b21,2025-07-21T12:00:00.014Z,True,ACCEPT,13206.571208344534,13216.642875238053,1,43.559999999999945,0.3295844520518253,0.5782103724931255,0.5782103724931255,1.0200442069338411,0.0022715448289557802
frozen_r1_baseline,f32fd1190beecb2e38fb11b9,2025-07-21T16:00:00.308Z,True,ACCEPT,13206.271208344535,13260.966206189441,2,66.13000000000011,0.4986816116697025,1.074959379154938,1.074959379154938,1.5291713804786928,0.0045430896579115605
frozen_r1_baseline,c74c725a288299d47766cc5a,2025-07-22T16:00:00.072Z,True,ACCEPT,13205.971208344536,13344.5462090575,3,81.4970000000003,0.6107139105613414,1.678940568604202,1.678940568604202,2.033190156858566,0.0
frozen_r1_baseline,9ebde8e81eaee613a64a4c6b,2025-08-07T08:00:00.096Z,True,ACCEPT,13075.895587549976,13075.895587549976,0,46.335999999999785,0.35436196082903826,0.35436196082903826,0.35436196082903826,0.519512407736564,0.0
frozen_r1_baseline,0d6a7f2b20be01f5560b7e16,2025-08-26T08:00:00.078Z,True,ACCEPT,13027.769151804607,13027.769151804607,0,17.140000000000327,0.13156511909505317,0.13156511909505317,0.13156511909505317,0.5184588336879139,0.0
frozen_r1_baseline,dc708af4622e13d4d35820d9,2025-08-26T16:00:00.064Z,True,ACCEPT,13027.469151804607,13036.519485194653,1,26.853000000000065,0.20598289313721005,0.3374597034888221,0.3374597034888221,1.037721150600344,0.002302773379726674
frozen_r1_baseline,14021bb2e9a50eeaa6003768,2025-08-28T12:00:00.085Z,True,ACCEPT,13027.169151804608,13069.423151691182,2,52.710000000000036,0.4033077771544903,0.7399178898533642,0.7399178898533642,1.556078930489628,0.0
frozen_r1_baseline,be25a4b3131682a5e3750548,2025-08-28T16:00:00.064Z,True,ACCEPT,13060.362512555766,13089.854179307502,2,59.62299999999959,0.45549017722635815,1.0633120743241398,1.0633120743241398,1.5588609101739823,0.0
frozen_r1_baseline,87c010d92086b6f64ff91677,2025-08-29T16:00:00.056Z,True,ACCEPT,13112.84715350947,13186.882820326022,2,71.57999999999993,0.5428121336580607,1.3946662187406367,1.3946662187406367,1.5563179167988246,0.0
frozen_r1_baseline,3cf693ccb1c27dc0afddcaa7,2025-09-01T04:00:00.150Z,True,ACCEPT,13112.547153509471,13270.887819183661,3,70.17999999999984,0.5288267142048441,1.9146646664641125,1.9146646664641125,2.0701638333711694,0.0
frozen_r1_baseline,fef3a78918b94c1196507c83,2025-09-02T04:00:00.003Z,True,ACCEPT,13112.247153509472,13350.347821565607,4,58.327000000000226,0.43689498415750017,2.340163748358145,2.340163748358145,2.581490943953429,0.0
frozen_r1_baseline,7bee64dc06f96a9384a8d987,2025-09-02T16:00:00.083Z,True,ACCEPT,13215.741083548824,13465.20108330982,4,83.66700000000037,0.621357226545291,2.5501067371776376,2.5501067371776376,2.5767549838528967,0.0
frozen_r1_baseline,9d04ae0889a8de1a652ce9fd,2025-09-05T16:00:00.060Z,True,ACCEPT,13473.759294353802,13754.102294580653,3,81.39999999999964,0.5918234302508613,2.1344468269344863,2.1344468269344863,2.047907845726749,0.0
frozen_r1_baseline,734328e91b8f2bf61f775d0e,2025-09-08T08:00:00.059Z,True,ACCEPT,13588.00891885554,13821.926919325448,3,69.4699999999998,0.5026072009024205,2.20459131189554,2.20459131189554,2.0544034247712406,0.0
frozen_r1_baseline,69f636bdfd70fccd09652e95,2025-09-08T12:00:00.057Z,True,ACCEPT,13725.595009771048,13858.46634322996,3,79.94000000000005,0.5768315051618376,2.269204919299212,2.269204919299212,2.0699356833242626,0.0
frozen_r1_baseline,ce10565debf0b1047be9c165,2025-09-08T16:00:00.045Z,True,ACCEPT,13725.295009771049,13935.523010091072,4,99.44000000000005,0.7135720699394847,2.9702293893115597,2.9702293893115597,2.580847807000604,0.0
frozen_r1_baseline,5aa253c18fadc5907af417f7,2025-09-15T16:00:00.043Z,True,ACCEPT,13724.99500977105,14127.813010131582,5,49.90000000000009,0.35320399529789176,3.283006362466572,3.283006362466572,3.0667941293481533,0.0
frozen_r1_baseline,a50b7eaec30d4901308eb596,2025-09-16T08:00:00.064Z,True,ACCEPT,13887.459742805773,14163.598075912254,5,60.07699999999977,0.4241648179933284,3.1081579528063887,3.1081579528063887,3.0824822736427446,0.0
frozen_r1_baseline,8e18da6053c9443b6ed742f7,2025-09-16T12:00:00.110Z,True,ACCEPT,13887.159742805774,14227.6080747942,6,70.86699999999973,0.49809496879203863,3.592269321119826,3.592269321119826,3.5884099232708513,0.0
frozen_r1_baseline,c10f5d9be9e22a6182655151,2025-09-22T04:00:00.116Z,True,ACCEPT,13835.885692235173,14136.895691015845,6,63.32699999999977,0.44795548742886165,3.7102982964876636,3.7102982964876636,3.613552162831952,0.0
frozen_r1_baseline,6ca4d2e5a87a2a8ff546d6c9,2025-09-22T08:00:00.065Z,True,ACCEPT,13835.585692235174,14259.857359128695,7,81.10699999999997,0.5687784804388518,4.247083156216114,4.247083156216114,4.103227579800642,0.0021682746350554396
frozen_r1_baseline,cf80a1da59147290b4fa219b,2025-09-22T12:00:00.086Z,True,ACCEPT,13835.285692235175,14350.740691781473,8,92.53699999999981,0.6448238595307825,4.86501021093518,4.86501021093518,4.5963808709731255,0.004336549270110879
frozen_r1_baseline,b2a5c5755bdbc6ad64adc066,2025-09-22T16:00:00.030Z,True,ACCEPT,13834.985692235176,14452.745693823139,9,104.09699999999975,0.7202576050617777,5.550931407745392,5.550931407745392,5.081007827556578,0.006504823905166318
frozen_r1_baseline,52e8e547671dfdc43351e350,2025-09-23T08:00:00.085Z,True,ACCEPT,14125.248304853232,14618.731304419784,8,72.40000000000009,0.49525501558477164,4.9511273237587305,4.9511273237587305,4.55152246897672,0.0
frozen_r1_baseline,1a4553cdf3c9104ea34e5d4f,2025-09-23T12:00:00.054Z,True,ACCEPT,14279.641083473603,14886.45908415821,8,102.61000000000013,0.6892841300937378,5.0143690704417745,5.0143690704417745,4.491674186721553,0.0
frozen_r1_baseline,0eef3c6b558c0346c7546bf3,2025-09-29T04:00:00.100Z,True,ACCEPT,14279.341083473604,14964.419082481128,9,59.88000000000011,0.4001491783272879,5.388394935717787,5.388394935717787,4.975438978928629,0.0
frozen_r1_baseline,5d5ecb4b2948e7e34b799d51,2025-09-29T08:00:00.082Z,True,ACCEPT,14394.717841990967,15082.53950846724,9,71.72299999999996,0.47553662935698016,5.423410292018702,5.423410292018702,4.952376485277366,0.0
frozen_r1_baseline,c171579bd775bdee9d1e7b2e,2025-09-29T12:00:00.013Z,True,ACCEPT,14518.531468236917,15302.269470424419,9,94.46000000000004,0.6172940568231944,5.54898736844979,5.54898736844979,4.898701734725163,0.0
frozen_r1_baseline,e168a9f7d9ae3159aa8b6735,2025-10-06T00:00:00.085Z,True,ACCEPT,15449.289383197567,15917.022382545369,4,71.57000000000016,0.44964440132021133,2.792356442794197,2.792356442794197,2.3957080089185654,0.0
frozen_r1_baseline,e56b543977c7dd9bc550b269,2025-10-06T04:00:00.025Z,True,ACCEPT,15448.989383197568,16015.65371709398,5,91.59000000000015,0.5718779989744873,3.347037900974708,3.347037900974708,2.871718433254517,0.0
frozen_r1_baseline,f7f7c04d3555031ae051f531,2025-10-06T08:00:00.082Z,True,ACCEPT,15652.280239954513,16090.09490600949,5,103.53999999999996,0.6435014871250312,3.3280909971512913,3.3280909971512913,2.8839735421739983,0.0
frozen_r1_baseline,1b6ed93698530180dd23a35c,2025-10-06T16:00:00.026Z,True,ACCEPT,15792.979257519328,16201.713591375228,5,124.49000000000024,0.7683755134782216,3.6308505065362544,3.6308505065362544,2.883381917383635,0.0
frozen_r1_baseline,1246c8ba26b58f9827073a85,2025-12-05T16:00:00.034Z,True,ACCEPT,16952.47205254016,16952.47205254016,0,68.46000000000004,0.40383490848900694,0.40383490848900694,0.40383490848900694,0.5007193035736692,0.0
frozen_r1_baseline,97c7ec9bd2030f0d5faaa3ba,2025-12-11T00:00:00.050Z,True,ACCEPT,16882.065563927314,16882.065563927314,0,62.38000000000011,0.36950454767389557,0.36950454767389557,0.36950454767389557,0.5014605569409131,0.0
frozen_r1_baseline,cfff0a09ca73a8a6efe01df7,2025-12-11T16:00:00.001Z,True,ACCEPT,16881.765563927314,16904.512230792476,1,85.9399999999996,0.5083849733531813,0.8773988741883181,0.8773988741883181,1.0043791721521949,0.001777033733603214
frozen_r1_baseline,eaf7af8f1954a959f3fcd5b7,2025-12-12T08:00:00.168Z,True,ACCEPT,16881.465563927315,16965.285562772802,2,105.41000000000076,0.6213275904491913,1.49558343159731,1.49558343159731,1.506216320700915,0.0
frozen_r1_baseline,8d2619fe001705174ce89479,2025-12-12T12:00:00.090Z,True,ACCEPT,16881.165563927316,17112.000563720718,3,154.60000000000036,0.9034595307796389,2.3862201177441777,2.3862201177441777,2.0001752496762375,0.0017770968928257423
frozen_r1_baseline,996036de3c7860f4e63bf3bb,2025-12-22T16:00:00.055Z,True,ACCEPT,17171.99362848808,17403.684629087613,2,122.83299999999963,0.7057873238791224,2.199781300105478,2.199781300105478,1.5004230745687195,0.0
frozen_r1_baseline,57accb573bc9688b7392e73e,2025-12-23T00:00:00.080Z,True,ACCEPT,17171.69362848808,17487.318628783796,3,123.59000000000015,0.7067407109319398,2.8960014439630655,2.8960014439630655,2.003394616618622,0.0
frozen_r1_baseline,bd6ca36ed62a96323d924e13,2025-12-23T12:00:00.095Z,True,ACCEPT,17171.39362848808,17619.228628540743,4,157.05000000000018,0.8913557075115118,3.7656756376113383,3.7656756376113383,2.498512899065887,0.0017470612188322287
frozen_r1_baseline,30144913f93e52599b79a08e,2025-12-24T00:00:00.070Z,True,ACCEPT,17377.888289895487,17661.741623390855,4,166.48999999999978,0.942659017157763,4.102443662976043,4.102443662976043,2.5169969614505794,0.0
frozen_r1_baseline,d734df4f0b894de7c75299c7,2025-12-26T16:00:00.015Z,True,ACCEPT,17377.588289895488,17872.004957838195,5,116.26999999999953,0.6505705446831053,4.704749142491885,4.704749142491885,2.9962256683749975,0.0
frozen_r1_baseline,0f7aceb72c38c146717c2511,2026-01-09T16:00:00.070Z,True,ACCEPT,16676.99734163507,16842.322008382755,1,104.50300000000061,0.6204785774074822,1.5384042643944245,1.5384042643944245,1.050866976132557,0.0
frozen_r1_baseline,569cebc5aa98d930081bc75c,2026-01-12T04:00:00.059Z,True,ACCEPT,16676.69734163507,16956.179008471874,2,119.0,0.7018090569847347,2.229883276244536,2.229883276244536,1.5829621748266134,0.0
frozen_r1_baseline,95d750701eaf3dcece86d5cf,2026-01-12T08:00:00.070Z,True,ACCEPT,16676.39734163507,17006.484008338193,3,136.19999999999982,0.8008710085707407,3.0241583136634276,3.0241583136634276,2.117836936920122,0.0017989173386928328
frozen_r1_baseline,71649551fb13a117ece1cfc1,2026-01-12T16:00:00.064Z,True,ACCEPT,16676.09734163507,17138.427341768755,4,169.85000000000036,0.9910477584256057,3.991924033383298,3.991924033383298,2.6408423070240117,0.0035978346773856656
frozen_r1_baseline,059aa8e5a16d7d731e6225d2,2026-01-19T16:00:00.073Z,True,ACCEPT,16975.556051989817,17367.61738520567,4,137.53999999999996,0.7919336138597873,3.8410162154323673,3.8410162154323673,2.6449007357295615,0.0
frozen_r1_baseline,f4403e62e98a483241ee7eea,2026-01-20T08:00:00.056Z,True,ACCEPT,17180.560780027434,17580.66878019757,4,135.57999999999993,0.771187954764917,3.9712368666338866,3.9712368666338866,2.636033053088393,0.0
frozen_r1_baseline,efade092a0beb202eba218ff,2026-01-20T12:00:00.088Z,True,ACCEPT,17180.260780027435,17663.172112882756,5,152.55000000000018,0.8636614025220124,4.81634892398247,4.81634892398247,3.1596722062904385,0.0
frozen_r1_baseline,47f9f8dc0e96ef4f6ef3c945,2026-01-21T00:00:00.085Z,True,ACCEPT,17179.960780027435,17918.75711295567,6,156.63699999999972,0.8741510307472586,5.621801744673785,5.621801744673785,3.647704111840522,0.0
frozen_r1_baseline,14583c598970d451d3ec2f37,2026-01-21T04:00:00.096Z,True,ACCEPT,17414.701051558106,18365.389050990976,6,225.7469999999994,1.229198027731508,6.066323979888047,6.066323979888047,3.5888694662008005,0.0
frozen_r1_baseline,046cd8684dc3381e1def2254,2026-01-21T12:00:00.085Z,True,ACCEPT,17683.750072910538,18511.869739382757,6,247.71699999999964,1.3381522422502703,6.620730467828287,6.620730467828287,3.5906531828381536,0.0
demo_guard_10k,609490d68f48300bb074acfb,2017-06-02T16:00:00.163Z,True,ACCEPT,10000.0,10000.0,0,16.91300000000001,0.1691300000000001,0.1691300000000001,0.1691300000000001,0.2553436,0.0
demo_guard_10k,516c79ccfa5189d9c7c16f0b,2017-06-06T04:00:00.379Z,True,ACCEPT,9999.7,10006.307999125002,1,6.801999999999907,0.0679771200386267,0.2370005001052703,0.2370005001052703,0.5119850398816412,0.0
demo_guard_10k,f06429e5829ff069e0fa53ec,2017-06-06T08:00:00.317Z,True,ACCEPT,9999.400000000001,10015.11633296065,2,11.549999999999955,0.11532566987752169,0.3521177271195501,0.3521177271195501,0.7690518755784744,0.0030000900027000806
demo_guard_10k,9de02e6fb3e7aef571f67935,2017-06-06T16:00:00.123Z,True,ACCEPT,9999.100000000002,10027.799335318288,3,16.07199999999989,0.16027444768857407,0.5119468218633864,0.5119468218633864,1.0261633341382956,0.006000180005400161
demo_guard_10k,2fafb4fad1a7e929e6ef2c69,2017-08-01T16:00:00.181Z,True,ACCEPT,9941.204109873845,9941.204109873845,0,5.9220000000000255,0.059570248579024265,0.059570248579024265,0.059570248579024265,0.25588429448636285,0.0
demo_guard_10k,a319b6f054fe1423517a7342,2017-08-09T08:00:00.266Z,True,ACCEPT,9934.77267556829,9934.77267556829,0,16.51299999999992,0.1662141705628442,0.1662141705628442,0.1662141705628442,0.2553095156608513,0.0
demo_guard_10k,86afdd1dac885c03643f10a9,2017-08-09T16:00:00.047Z,True,ACCEPT,9934.472675568291,9938.954009788777,1,21.330999999999904,0.21462017008018364,0.38076441406940453,0.38076441406940453,0.5113656824444861,0.003019696673460516
demo_guard_10k,547e107ed1a124506555e999,2017-08-10T12:00:00.045Z,True,ACCEPT,9934.172675568292,9953.988676471648,2,29.3599999999999,0.2949571368249439,0.6751464381193295,0.6751464381193295,0.7679960514793112,0.0
demo_guard_10k,40914eab1396bd483d7395a3,2017-08-10T16:00:00.259Z,True,ACCEPT,9933.872675568293,9964.299673870955,3,33.0329999999999,0.33151351405680035,1.0059613147007984,1.0059613147007984,1.0250576893811993,0.003019879055835299
demo_guard_10k,eda340dc18f1025befd74fa6,2017-08-17T04:00:00.344Z,True,ACCEPT,9933.572675568294,9965.71867249364,4,20.0,0.20068798505422353,1.20650606294823,1.20650606294823,1.2832812585105775,0.0
demo_guard_10k,ab849b6c45a793d3fc2f9ba3,2017-08-18T08:00:00.000Z,True,ACCEPT,9933.272675568294,9991.591012794568,5,25.218000000000075,0.25239223630858765,1.4557741586273867,1.4557741586273867,1.5388137865442593,0.0
demo_guard_10k,ee4f2c7c308c680cacf0158e,2017-08-18T12:00:00.017Z,True,ACCEPT,9932.972675568295,10004.255012381373,6,27.47700000000009,0.27465313475110603,1.7285844851613368,1.7285844851613368,1.7958454655309133,0.0030201526707091695
demo_guard_10k,18caffb8e38fe379d15caf6a,2017-08-28T08:00:00.237Z,True,ACCEPT,9932.672675568296,9986.342339476281,7,20.03099999999995,0.20058395075058527,1.932269027441727,1.932269027441727,2.058707713106317,0.0
demo_guard_10k,44949b4090426bcb41b185c9,2017-08-28T12:00:00.191Z,False,MAX_CONCURRENT_POSITIONS,9932.372675568296,10001.095674300355,8,22.00500000000011,0.2200258923284374,2.1494444908911277,2.1494444908911277,2.3153181165442556,0.0030203351081720367
demo_guard_10k,03140845e04216d42bf8c583,2017-08-28T16:00:00.114Z,False,MAX_TOTAL_INITIAL_RISK,9960.228915770263,10060.981916381952,7,29.96199999999999,0.29780393453658727,2.051608895786864,2.051608895786864,2.0510141228263605,0.0
demo_guard_10k,5c9f95f70848901483c91d20,2018-01-03T00:00:00.101Z,True,ACCEPT,10267.812901530679,10267.812901530679,0,18.1099999999999,0.17637641213057303,0.17637641213057303,0.17637641213057303,0.2572035569138881,0.0
demo_guard_10k,b6068ef00e0f3be5f8f45553,2018-01-12T12:00:00.064Z,True,ACCEPT,10267.51290153068,10275.010901680564,1,23.113000000000056,0.22494380026613628,0.4011966546260072,0.4011966546260072,0.5161845618219753,0.0
demo_guard_10k,0fb9dd563d38497b71f0419b,2018-01-15T04:00:00.566Z,True,ACCEPT,10267.21290153068,10292.122230946768,2,19.840999999999894,0.19277851112515137,0.5933081499594919,0.5933081499594919,0.7759550285932963,0.0
demo_guard_10k,ccf5e7aae43d301607f88a62,2018-01-15T08:00:00.098Z,True,ACCEPT,10266.91290153068,10297.347236634268,3,21.829999999999927,0.211996347198399,0.8050034450143884,0.8050034450143884,1.0364477136432282,0.0029219224620858374
demo_guard_10k,30f562f86d8e4f326aabdfca,2018-01-23T04:00:00.065Z,True,ACCEPT,10266.612901530681,10257.516570502325,4,7.481999999999971,0.0729416321053388,0.8810709627308349,0.8810709627308349,1.3009891729910683,0.0
demo_guard_10k,15c66f6d0279ebbf55d6b1b5,2018-01-24T00:00:00.077Z,True,ACCEPT,10266.312901530682,10285.302236925936,5,13.408999999999878,0.13037050045898846,1.0090612566288457,1.0090612566288457,1.558438987087145,0.0
demo_guard_10k,122964b6b0a701e19698216b,2018-01-24T08:00:00.035Z,True,ACCEPT,10266.012901530683,10292.16523794677,6,14.791999999999916,0.14372097277900717,1.1521093692006734,1.1521093692006734,1.81845312111737,0.002922178613465704
demo_guard_10k,faa3afb49f79dde58b244d1b,2018-01-24T12:00:00.134Z,True,ACCEPT,10265.712901530684,10334.989901806146,7,21.0329999999999,0.20351253556933005,1.3508479575350254,1.3508479575350254,2.072100911899051,0.005844357226931408
demo_guard_10k,6ffc493277aba98abbf26e44,2018-01-24T16:00:00.106Z,True,ACCEPT,10279.979645310199,10364.06197999249,7,25.08199999999988,0.24200935934597773,1.5168763010438235,1.5168763010438235,2.0696757739782976,0.0
demo_guard_10k,be3162d17a427ac6cf48804c,2018-01-25T04:00:00.655Z,True,ACCEPT,10308.31207036807,10433.780722836242,7,31.889999999999873,0.30564184591499766,1.6388115156163516,1.6388115156163516,2.064090531715309,0.0
demo_guard_10k,95de3f0e6e11d59b37f97a54,2018-03-26T16:00:00.119Z,True,ACCEPT,10095.630346050362,10095.630346050362,0,27.013000000000147,0.26757120728541967,0.26757120728541967,0.26757120728541967,0.2685106236145542,0.0
demo_guard_10k,762fc9cba1244c35c8ad60e8,2018-04-10T16:00:00.086Z,True,ACCEPT,10067.536678085085,10067.536678085085,0,11.779999999999973,0.11700975498447957,0.11700975498447957,0.11700975498447957,0.26597012612119036,0.0
demo_guard_10k,f54458b5bbacf7e2802fca94,2018-04-11T08:00:05.732Z,True,ACCEPT,10067.236678085086,10073.009321880225,1,18.02800000000002,0.1789733278697584,0.29591951171187875,0.29591951171187875,0.5328822627355676,0.0
demo_guard_10k,a2fe8a7dce25d89e27e3ec4d,2018-04-11T12:00:00.206Z,True,ACCEPT,10066.936678085087,10080.060699984393,2,21.947000000000116,0.21772686349035672,0.5134393684760276,0.5134393684760276,0.8001483562507206,0.0029799637139062843
demo_guard_10k,8083922a0afddc2dc0d10652,2018-04-11T16:00:00.162Z,True,ACCEPT,10090.085677362287,10118.414700104186,2,34.41000000000008,0.34007303535054534,0.7351448048401723,0.7351448048401723,0.8015903914193678,0.0
demo_guard_10k,87f41788161cd445c49644f0,2018-10-23T12:00:00.092Z,True,ACCEPT,10002.429506190992,10002.429506190992,0,16.74000000000001,0.16735933994474847,0.16735933994474847,0.16735933994474847,0.24733610953906188,0.0
demo_guard_10k,c5c9e3f96ac2edcd516b1601,2018-10-26T16:00:00.386Z,True,ACCEPT,10002.129506190993,10004.073171666687,1,14.417000000000144,0.14411130099319594,0.31144314386106564,0.31144314386106564,0.4952598721521103,0.0
demo_guard_10k,274e30db66f66cd2e31d503c,2018-11-06T12:00:00.642Z,True,ACCEPT,9967.118432320045,9967.118432320045,0,8.930000000000064,0.08959460109396361,0.08959460109396361,0.08959460109396361,0.2480185237875804,0.0
demo_guard_10k,1b0c564a7fa8c828d85ae47a,2018-12-03T08:00:00.071Z,True,ACCEPT,9957.750480946203,9957.750480946203,0,14.940000000000055,0.15003388595232636,0.15003388595232636,0.15003388595232636,0.24741833054707071,0.0
demo_guard_10k,f1b2062330ebeea6edb11a89,2018-12-03T16:00:00.199Z,True,ACCEPT,9957.450480946203,9958.436813761018,1,16.34999999999991,0.16418239434332443,0.3142059400001617,0.3142059400001617,0.49507970901489273,0.0030127286335808394
