account,magic,candidate,direction,entry_time_dubai,exit_time_dubai,session,lots,entry,exit,sl,tp,stop_distance_points,spread_points,cost_r,profit_aed,profit_aed_001,exit_reason,unique_signal,account_unique_signal,cofire,source_csv
1025742,920401,round_number_retest_v0,SELL,2026-06-15 19:55:00,2026-06-15 20:12:30,Evening 16:00-19:59,0.01000,4356.50000,4349.77000,4360.86000,4349.77000,443.57000,50.00000,0.1127,24.71,24.71,TP,2026-06-15 19:55|SELL|round_family,1025742|2026-06-15 19:55|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,920301,symbol_normalized_round_retest_v0,BUY,2026-06-15 19:40:01,2026-06-15 20:12:30,Evening 16:00-19:59,0.01000,4354.78000,4349.11000,4349.22000,4363.37000,565.73000,50.00000,0.0884,-20.83,-20.83,SL,2026-06-15 19:40|BUY|round_family,1025742|2026-06-15 19:40|BUY|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-15 19:55:01,2026-06-15 20:12:30,Evening 16:00-19:59,0.01000,4356.40000,4349.65000,4360.74000,4349.65000,443.57000,75.00000,0.1691,24.79,24.79,TP,2026-06-15 19:55|SELL|round_family,1025742|2026-06-15 19:55|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,920301,symbol_normalized_round_retest_v0,SELL,2026-06-15 19:05:01,2026-06-15 20:18:38,Evening 16:00-19:59,0.01000,4355.01000,4345.21000,4361.54000,4345.21000,653.36000,50.00000,0.0765,35.98,35.98,TP,2026-06-15 19:05|SELL|round_family,1025742|2026-06-15 19:05|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,921101,symbol_normalized_round_retest_v0_repair_v1,SELL,2026-06-15 19:05:01,2026-06-15 20:18:38,Evening 16:00-19:59,0.01000,4355.01000,4345.21000,4361.54000,4345.21000,653.36000,50.00000,0.0765,35.98,35.98,TP,2026-06-15 19:05|SELL|round_family,1025742|2026-06-15 19:05|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,920501,session_extreme_retest_v0,BUY,2026-06-15 21:00:00,2026-06-15 21:01:18,Night 20:00-05:59,0.01000,4339.50000,4334.32000,4334.43000,4346.91000,499.27000,50.00000,0.1001,-19.03,-19.03,SL,2026-06-15 21:00|BUY|session_extreme_family,1025742|2026-06-15 21:00|BUY|session_extreme_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,920301,symbol_normalized_round_retest_v0,SELL,2026-06-15 21:55:00,2026-06-15 22:18:05,Night 20:00-05:59,0.01000,4321.20000,4325.89000,4325.80000,4314.41000,455.58000,50.00000,0.1098,-17.23,-17.23,SL,2026-06-15 21:55|SELL|round_family,1025742|2026-06-15 21:55|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,920301,symbol_normalized_round_retest_v0,SELL,2026-06-15 22:35:00,2026-06-15 22:52:19,Night 20:00-05:59,0.01000,4323.09000,4327.29000,4327.28000,4316.78000,420.09000,50.00000,0.1190,-15.43,-15.43,SL,2026-06-15 22:35|SELL|round_family,1025742|2026-06-15 22:35|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1025742,920301,symbol_normalized_round_retest_v0,BUY,2026-06-15 22:15:00,2026-06-15 23:11:26,Night 20:00-05:59,0.01000,4324.68000,4320.82000,4320.93000,4330.31000,375.11000,50.00000,0.1333,-14.18,-14.18,SL,2026-06-15 22:15|BUY|round_family,1025742|2026-06-15 22:15|BUY|round_family,false,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A1_20260615.csv
1033030,920101,breakout_retest,BUY,2026-06-15 16:40:01,2026-06-15 17:30:50,Evening 16:00-19:59,0.01000,4344.28000,4357.82000,4335.22000,4357.82000,904.12000,50.00000,0.0553,49.71,49.71,TP,2026-06-15 16:40|BUY|breakout_family,1033030|2026-06-15 16:40|BUY|breakout_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A2_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 02:40:01,2026-06-15 04:10:07,Night 20:00-05:59,0.01000,4285.39000,4297.68000,4277.30000,4297.68000,815.41000,50.00000,0.0613,45.12,45.12,TP,2026-06-15 02:40|BUY|round_family,1033669|2026-06-15 02:40|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 02:40:01,2026-06-15 04:10:07,Night 20:00-05:59,0.01000,4285.39000,4297.68000,4277.30000,4297.68000,815.41000,50.00000,0.0613,45.12,45.12,TP,2026-06-15 02:40|BUY|round_family,1033669|2026-06-15 02:40|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 05:10:00,2026-06-15 05:22:37,Night 20:00-05:59,0.01000,4289.32000,4305.03000,4304.90000,4265.89000,1560.35000,50.00000,0.0320,-57.72,-57.72,SL,2026-06-15 05:10|SELL|round_family,1033669|2026-06-15 05:10|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 05:25:00,2026-06-15 05:34:24,Night 20:00-05:59,0.01000,4303.30000,4314.58000,4295.63000,4314.58000,757.75000,75.00000,0.0990,41.42,41.42,TP,2026-06-15 05:25|BUY|round_family,1033669|2026-06-15 05:25|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 05:25:00,2026-06-15 05:34:24,Night 20:00-05:59,0.01000,4303.30000,4314.58000,4295.63000,4314.58000,757.75000,75.00000,0.0990,41.42,41.42,TP,2026-06-15 05:25|BUY|round_family,1033669|2026-06-15 05:25|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 05:35:00,2026-06-15 06:13:12,Night 20:00-05:59,0.01000,4312.53000,4325.27000,4304.12000,4325.27000,846.16000,50.00000,0.0591,46.78,46.78,TP,2026-06-15 05:35|BUY|round_family,1033669|2026-06-15 05:35|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 05:35:00,2026-06-15 06:13:12,Night 20:00-05:59,0.01000,4312.53000,4325.27000,4304.12000,4325.27000,846.16000,50.00000,0.0591,46.78,46.78,TP,2026-06-15 05:35|BUY|round_family,1033669|2026-06-15 05:35|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 06:50:01,2026-06-15 06:53:17,Morning 06:00-11:59,0.01000,4334.80000,4329.28000,4329.45000,4342.77000,532.95000,50.00000,0.0938,-20.28,-20.28,SL,2026-06-15 06:50|BUY|round_family,1033669|2026-06-15 06:50|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 06:50:01,2026-06-15 06:53:17,Morning 06:00-11:59,0.01000,4334.80000,4329.28000,4329.45000,4342.77000,532.95000,50.00000,0.0938,-20.28,-20.28,SL,2026-06-15 06:50|BUY|round_family,1033669|2026-06-15 06:50|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 07:20:01,2026-06-15 07:26:00,Morning 06:00-11:59,0.01000,4327.25000,4323.13000,4323.33000,4332.85000,380.98000,50.00000,0.1312,-15.14,-15.14,SL,2026-06-15 07:20|BUY|round_family,1033669|2026-06-15 07:20|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 07:10:01,2026-06-15 08:35:53,Morning 06:00-11:59,0.01000,4323.61000,4330.20000,4330.01000,4314.09000,636.52000,50.00000,0.0786,-24.21,-24.21,SL,2026-06-15 07:10|SELL|round_family,1033669|2026-06-15 07:10|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 08:45:00,2026-06-15 09:21:50,Morning 06:00-11:59,0.01000,4327.70000,4331.51000,4331.35000,4322.23000,364.65000,50.00000,0.1371,-14.00,-14.00,SL,2026-06-15 08:45|SELL|round_family,1033669|2026-06-15 08:45|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 08:35:01,2026-06-15 09:36:11,Morning 06:00-11:59,0.01000,4328.82000,4323.46000,4323.15000,4337.32000,566.72000,50.00000,0.0882,-19.70,-19.70,SL,2026-06-15 08:35|BUY|round_family,1033669|2026-06-15 08:35|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 09:40:01,2026-06-15 10:08:21,Morning 06:00-11:59,0.01000,4319.74000,4307.19000,4328.11000,4307.19000,836.77000,50.00000,0.0598,46.08,46.08,TP,2026-06-15 09:40|SELL|round_family,1033669|2026-06-15 09:40|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 11:10:00,2026-06-15 11:54:49,Morning 06:00-11:59,0.01000,4312.74000,4321.92000,4306.82000,4321.92000,603.94000,50.00000,0.0828,33.70,33.70,TP,2026-06-15 11:10|BUY|round_family,1033669|2026-06-15 11:10|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 11:10:00,2026-06-15 11:54:49,Morning 06:00-11:59,0.01000,4312.74000,4321.92000,4306.82000,4321.92000,603.94000,50.00000,0.0828,33.70,33.70,TP,2026-06-15 11:10|BUY|round_family,1033669|2026-06-15 11:10|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 12:20:01,2026-06-15 12:33:10,Afternoon 12:00-15:59,0.01000,4329.93000,4338.77000,4324.07000,4338.77000,587.82000,50.00000,0.0851,32.46,32.46,TP,2026-06-15 12:20|BUY|round_family,1033669|2026-06-15 12:20|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 12:20:01,2026-06-15 12:33:10,Afternoon 12:00-15:59,0.01000,4329.93000,4338.77000,4324.07000,4338.77000,587.82000,50.00000,0.0851,32.46,32.46,TP,2026-06-15 12:20|BUY|round_family,1033669|2026-06-15 12:20|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,SELL,2026-06-15 13:20:00,2026-06-15 13:24:40,Afternoon 12:00-15:59,0.01000,4339.16000,4343.49000,4343.41000,4332.79000,424.66000,50.00000,0.1177,-15.91,-15.91,SL,2026-06-15 13:20|SELL|round_family,1033669|2026-06-15 13:20|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 13:35:01,2026-06-15 13:36:25,Afternoon 12:00-15:59,0.01000,4335.72000,4340.80000,4340.79000,4328.17000,504.63000,50.00000,0.0991,-18.67,-18.67,SL,2026-06-15 13:35|SELL|round_family,1033669|2026-06-15 13:35|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,SELL,2026-06-15 13:35:01,2026-06-15 13:36:25,Afternoon 12:00-15:59,0.01000,4335.72000,4340.80000,4340.79000,4328.17000,504.63000,50.00000,0.0991,-18.67,-18.67,SL,2026-06-15 13:35|SELL|round_family,1033669|2026-06-15 13:35|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 13:45:01,2026-06-15 14:46:05,Afternoon 12:00-15:59,0.01000,4335.75000,4341.98000,4341.92000,4326.38000,621.64000,50.00000,0.0804,-22.89,-22.89,SL,2026-06-15 13:45|SELL|round_family,1033669|2026-06-15 13:45|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,SELL,2026-06-15 13:45:01,2026-06-15 14:46:05,Afternoon 12:00-15:59,0.01000,4335.75000,4341.98000,4341.92000,4326.38000,621.64000,50.00000,0.0804,-22.89,-22.89,SL,2026-06-15 13:45|SELL|round_family,1033669|2026-06-15 13:45|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 15:50:00,2026-06-15 16:34:37,Afternoon 12:00-15:59,0.01000,4333.66000,4343.46000,4343.42000,4318.73000,987.58000,75.00000,0.0759,-36.01,-36.01,SL,2026-06-15 15:50|SELL|round_family,1033669|2026-06-15 15:50|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,SELL,2026-06-15 15:50:00,2026-06-15 16:34:37,Afternoon 12:00-15:59,0.01000,4333.66000,4343.46000,4343.42000,4318.73000,987.58000,75.00000,0.0759,-36.01,-36.01,SL,2026-06-15 15:50|SELL|round_family,1033669|2026-06-15 15:50|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 16:40:00,2026-06-15 17:30:50,Evening 16:00-19:59,0.01000,4344.26000,4357.84000,4335.24000,4357.84000,904.12000,50.00000,0.0553,49.86,49.86,TP,2026-06-15 16:40|BUY|round_family,1033669|2026-06-15 16:40|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 16:40:00,2026-06-15 17:30:50,Evening 16:00-19:59,0.01000,4344.26000,4357.84000,4335.24000,4357.84000,904.12000,50.00000,0.0553,49.86,49.86,TP,2026-06-15 16:40|BUY|round_family,1033669|2026-06-15 16:40|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,BUY,2026-06-15 17:45:01,2026-06-15 17:58:35,Evening 16:00-19:59,0.01000,4364.05000,4356.09000,4356.07000,4375.84000,790.59000,50.00000,0.0632,-29.25,-29.25,SL,2026-06-15 17:45|BUY|round_family,1033669|2026-06-15 17:45|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 17:45:01,2026-06-15 17:58:35,Evening 16:00-19:59,0.01000,4364.05000,4356.09000,4356.07000,4375.84000,790.59000,50.00000,0.0632,-29.25,-29.25,SL,2026-06-15 17:45|BUY|round_family,1033669|2026-06-15 17:45|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 18:00:01,2026-06-15 18:05:24,Evening 16:00-19:59,0.01000,4354.48000,4361.54000,4361.49000,4344.12000,694.91000,75.00000,0.1079,-25.94,-25.94,SL,2026-06-15 18:00|SELL|round_family,1033669|2026-06-15 18:00|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,BUY,2026-06-15 19:20:01,2026-06-15 19:45:16,Evening 16:00-19:59,0.01000,4351.74000,4359.93000,4346.24000,4359.93000,547.61000,50.00000,0.0913,30.07,30.07,TP,2026-06-15 19:20|BUY|round_family,1033669|2026-06-15 19:20|BUY|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 19:05:00,2026-06-15 19:45:22,Evening 16:00-19:59,0.01000,4355.03000,4361.07000,4361.23000,4344.90000,653.36000,50.00000,0.0765,-22.19,-22.19,SL,2026-06-15 19:05|SELL|round_family,1033669|2026-06-15 19:05|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,SELL,2026-06-15 21:55:00,2026-06-15 22:17:54,Night 20:00-05:59,0.01000,4321.18000,4325.74000,4325.76000,4314.37000,455.58000,50.00000,0.1098,-16.75,-16.75,SL,2026-06-15 21:55|SELL|round_family,1033669|2026-06-15 21:55|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 21:55:00,2026-06-15 22:17:54,Night 20:00-05:59,0.01000,4321.18000,4325.74000,4325.76000,4314.37000,455.58000,50.00000,0.1098,-16.75,-16.75,SL,2026-06-15 21:55|SELL|round_family,1033669|2026-06-15 21:55|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933000,a3_round_retest_guarded_v1,SELL,2026-06-15 22:35:01,2026-06-15 22:52:19,Night 20:00-05:59,0.01000,4323.19000,4327.29000,4327.29000,4316.79000,420.09000,50.00000,0.1190,-15.06,-15.06,SL,2026-06-15 22:35|SELL|round_family,1033669|2026-06-15 22:35|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
1033669,933100,a3_round_retest_structured_v1,SELL,2026-06-15 22:35:01,2026-06-15 22:52:19,Night 20:00-05:59,0.01000,4323.19000,4327.29000,4327.29000,4316.79000,420.09000,50.00000,0.1190,-15.06,-15.06,SL,2026-06-15 22:35|SELL|round_family,1033669|2026-06-15 22:35|SELL|round_family,true,C:/Users/ZHAO ZHU INFORMATION/Downloads/algo-trading-system/xau-usd/xauusd-phase1/outputs/reports/EOD_GOLD_A3_20260615.csv
