date,open,high,low,close,source,regime,atr14,atr14_pct_252,ema50,ema200,ema50_slope_20_pct,ret20_pct,ret60_pct,range20_pct_rank_252
2021-03-20,1730.7,1746.72,1728.5,1745.14,capital_com_processed_d1,downtrend,23.479285714285716,42.857142857142854,1773.946650120355,1814.613524650835,-3.1854391757457745,-2.956664868682257,-5.619132090165701,64.68253968253968
2021-03-22,1743.8,1744.33,1737.37,1739.63,capital_com_processed_d1,downtrend,21.597142857142867,25.0,1772.600899135243,1813.8674199279412,-3.135297557999972,-1.865515879731483,-5.5283122355995085,37.698412698412696
2021-03-23,1739.63,1743.09,1727.39,1737.15,capital_com_processed_d1,compression,21.26571428571429,20.634920634920633,1771.2106677966062,1813.104062515723,-3.011455588800327,0.19090573524662702,-5.846038774857587,23.015873015873016
2021-03-24,1737.15,1742.6,1724.68,1727.64,capital_com_processed_d1,compression,21.602142857142844,25.0,1769.5020141575237,1812.2536738339745,-2.9214316114355654,-0.6040940315509724,-6.962567248092277,24.6031746031746
2021-03-25,1727.64,1738.47,1723.79,1733.95,capital_com_processed_d1,compression,19.974285714285706,13.88888888888889,1768.1078175238954,1811.4745328008007,-2.7982422738770163,0.3867374527433576,-6.217717465966432,16.666666666666664
2021-03-26,1733.95,1745.43,1721.76,1728.4,capital_com_processed_d1,compression,18.774999999999995,9.523809523809524,1766.5506482092328,1810.6479205341261,-2.7079551563158444,-0.389015358902689,-6.662778515806411,17.063492063492063
2021-03-27,1728.4,1736.65,1721.63,1732.7,capital_com_processed_d1,compression,18.436428571428564,9.126984126984127,1765.2231718088708,1809.8723193347817,-2.569184542080938,1.0303026769211021,-5.195196016742809,16.26984126984127
2021-03-29,1731.17,1732.55,1730.63,1731.09,capital_com_processed_d1,compression,17.116428571428564,5.555555555555555,1763.88461605166,1809.0884156598088,-2.3957793856936638,2.1460772280966767,-4.944704965021918,16.26984126984127
2021-03-30,1731.09,1732.84,1705.65,1711.95,capital_com_processed_d1,compression,17.004999999999978,4.761904761904762,1761.8479644417912,1808.121864260209,-2.2828167924690668,0.6579411557186221,-6.927371871890909,18.650793650793652
2021-03-31,1711.93,1714.36,1678.77,1685.5,capital_com_processed_d1,compression,19.238571428571408,13.095238095238097,1758.8539266205444,1806.9017462078687,-2.2446382811731613,-1.256627317730452,-8.574621117608128,20.634920634920633
2021-04-01,1685.5,1715.34,1677.86,1707.44,capital_com_processed_d1,compression,20.995714285714275,18.650793650793652,1756.8376942040525,1805.9120770913723,-2.1119596271584773,1.360023270585864,-8.595778395190601,17.063492063492063
2021-04-02,1707.4,1730.4,1705.76,1729.49,capital_com_processed_d1,downtrend,21.68714285714285,25.793650793650798,1755.7652356078152,1805.1516584138465,-2.0017352285684464,0.8237337934894118,-7.358345028550605,15.476190476190476
2021-04-05,1728.66,1729.84,1726.9,1728.05,capital_com_processed_d1,compression,19.935714285714262,15.079365079365079,1754.678363623195,1804.3844777331117,-1.9191870628618823,0.18145769079145335,-6.827090533625935,15.873015873015872
2021-04-06,1728.04,1733.57,1721.25,1729.35,capital_com_processed_d1,compression,18.229285714285684,9.523809523809524,1753.6850944615012,1803.6378660143744,-1.8358250447357172,0.2829854969932821,-6.938136341132662,15.873015873015872
2021-04-07,1729.38,1745.47,1727.52,1743.23,capital_com_processed_d1,compression,18.209999999999972,9.523809523809524,1753.2750907571285,1803.036792720699,-1.7302915435616906,0.9444560257568346,-6.0126701711821,15.079365079365079
2021-04-08,1743.22,1743.33,1730.57,1736.84,capital_com_processed_d1,compression,18.566428571428528,11.11111111111111,1752.6305773941037,1802.3781181662644,-1.6432617661209847,0.559293183107723,-6.066489634993866,15.079365079365079
2021-04-09,1736.81,1758.66,1733.14,1754.16,capital_com_processed_d1,compression,19.26785714285711,14.682539682539684,1752.6905547511976,1801.8983358959536,-1.5285445404864983,1.365477628241063,-4.6657355123069895,20.634920634920633
2021-04-10,1754.16,1757.32,1731.26,1743.46,capital_com_processed_d1,compression,19.84928571428569,16.666666666666664,1752.328572211935,1801.3168599168896,-1.4460943426582995,0.6291268412060846,-5.276082952563598,21.428571428571427
2021-04-12,1742.71,1743.45,1740.41,1741.56,capital_com_processed_d1,compression,19.018571428571395,13.88888888888889,1751.9062752624473,1800.7222642958259,-1.4085663591141717,-0.4743236601785217,-5.738827337233909,21.428571428571427
2021-04-13,1741.51,1745.0,1727.48,1731.96,capital_com_processed_d1,compression,18.579285714285675,11.507936507936508,1751.1240683894102,1800.0380626610415,-1.3519272214223776,0.07280291211648748,-6.5991490187830575,21.825396825396826
2021-04-14,1731.94,1748.99,1723.7,1746.65,capital_com_processed_d1,compression,19.3128571428571,15.873015873015872,1750.9486147270804,1799.5068381569515,-1.2964333167355457,0.08652600937459898,-5.941873677294973,20.238095238095237
2021-04-15,1746.62,1749.31,1732.58,1736.64,capital_com_processed_d1,compression,20.359999999999964,19.841269841269842,1750.3874925809205,1798.881297478773,-1.2531532938496959,-0.17187562872564843,-5.580957869612724,21.03174603174603
2021-04-16,1736.64,1769.68,1734.35,1763.96,capital_com_processed_d1,compression,20.94142857142856,22.22222222222222,1750.9197477738257,1798.5338218819693,-1.1455960824819589,1.543332469850034,-3.7586272744632554,33.33333333333333
2021-04-17,1763.97,1783.79,1759.72,1776.67,capital_com_processed_d1,chop,20.118571428571418,19.047619047619047,1751.929561586617,1798.316271415482,-0.9930733296889316,2.837975504155965,-1.0239269101139148,43.65079365079365
2021-04-19,1775.67,1778.16,1774.85,1776.79,capital_com_processed_d1,chop,17.677857142857142,7.936507936507936,1752.904480740083,1798.1020796601042,-0.8598648019725097,2.47065947691687,-2.018859600749978,43.65079365079365
2021-04-20,1776.79,1790.03,1766.76,1772.21,capital_com_processed_d1,chop,17.57999999999999,7.5396825396825395,1753.6615599267466,1797.8444470266704,-0.7296189495360372,2.534714186530884,-2.253636097889211,53.57142857142857
2021-04-21,1772.21,1780.41,1763.53,1776.91,capital_com_processed_d1,chop,18.575714285714298,12.3015873015873,1754.573263459031,1797.6361440711814,-0.6033179554813195,2.5515092052865507,-3.1170941289365706,53.17460317460318
2021-04-22,1776.92,1797.63,1776.55,1793.55,capital_com_processed_d1,chop,19.2014285714286,15.476190476190476,1756.101762931226,1797.5954859212195,-0.4412336866940536,3.6081312930003717,-2.3424100360999067,59.523809523809526
2021-04-23,1793.56,1797.88,1777.45,1783.17,capital_com_processed_d1,transition,19.37857142857146,17.063492063492063,1757.1632624241192,1797.4519487478742,-0.2658970644584646,4.160168229212302,-3.0764715154611655,60.71428571428571
2021-04-24,1783.17,1795.95,1770.01,1776.48,capital_com_processed_d1,transition,20.320000000000032,19.444444444444446,1757.920781544742,1797.2432726409302,-0.053054154280751664,5.39780480569565,-2.613805806508207,60.71428571428571
2021-04-26,1775.48,1775.99,1773.89,1774.86,capital_com_processed_d1,compression,18.682142857142885,11.904761904761903,1758.585064621419,1797.0205535101745,0.09946111829972626,3.948601414983832,-2.7031471847470456,32.93650793650794
2021-04-27,1774.86,1783.5,1768.84,1780.04,capital_com_processed_d1,compression,17.867857142857183,8.333333333333332,1759.4264346362652,1796.85159277873,0.20852440600822586,2.922826960549063,-2.350662958269567,9.523809523809524
2021-04-28,1780.05,1785.55,1773.76,1775.48,capital_com_processed_d1,compression,18.4921428571429,10.317460317460316,1760.0559862191567,1796.638940114265,0.3064734088848997,2.7447122479094865,-2.5350504484920378,9.920634920634921
2021-04-29,1775.47,1784.06,1762.62,1783.96,capital_com_processed_d1,compression,18.772142857142903,11.904761904761903,1760.9933985242878,1796.512781506163,0.41673981753438394,3.1578338682163976,-0.28450853805092047,9.126984126984127
2021-04-30,1783.96,1789.98,1756.19,1773.17,capital_com_processed_d1,compression,19.37928571428576,16.666666666666664,1761.470912307649,1796.2805150235147,0.46745782186303764,1.7175014197782223,-0.43684550380415077,9.920634920634921
2021-05-01,1773.17,1773.2,1764.24,1768.97,capital_com_processed_d1,compression,18.82428571428576,12.3015873015873,1761.7649941779373,1796.0087686053703,0.5211832374518499,1.8499113332258732,-0.030516922763923482,10.317460317460316
2021-05-03,1766.81,1769.17,1766.04,1769.12,capital_com_processed_d1,compression,16.524285714285757,2.380952380952381,1762.0534257788026,1795.7412186689985,0.5341998906894352,0.8528298444839599,-0.7812456184627448,10.317460317460316
2021-05-04,1769.12,1797.91,1767.39,1792.64,capital_com_processed_d1,compression,16.985000000000046,3.968253968253968,1763.2528992776731,1795.7103607717947,0.623417733350573,2.8208275498147417,0.4060737429917305,8.73015873015873
2021-05-05,1792.61,1799.09,1771.01,1778.62,capital_com_processed_d1,compression,18.754285714285743,10.714285714285714,1763.8555306785488,1795.540307430782,0.682071614493851,2.1279772158294907,-1.7146962119746978,11.507936507936508
2021-05-06,1778.62,1787.97,1770.49,1785.3,capital_com_processed_d1,compression,18.340714285714316,7.936507936507936,1764.6964902597822,1795.4384138245055,0.7750691179097879,3.0797478001801437,-1.2238439322349026,11.507936507936508
2021-05-07,1785.3,1818.12,1782.0,1814.79,capital_com_processed_d1,compression,19.715000000000014,17.063492063492063,1766.6609416221438,1795.6309669207792,0.8973608227510699,3.9011822631895177,0.9164159683258122,27.380952380952383
2021-05-08,1814.79,1843.3,1812.85,1830.85,capital_com_processed_d1,transition,20.38428571428572,20.634920634920633,1769.1781595977461,1795.981405060871,1.0735146986864619,5.424843375714006,3.280306876516037,42.46031746031746
2021-05-10,1833.04,1836.83,1832.12,1836.33,capital_com_processed_d1,compression,19.352142857142862,15.079365079365079,1771.811565103717,1796.3828836174794,1.1931910275415847,4.102700741513399,5.911156738799428,26.984126984126984
2021-05-11,1836.28,1845.49,1829.97,1836.24,capital_com_processed_d1,compression,18.607857142857142,8.73015873015873,1774.3381703937673,1796.779471840191,1.2790816079874867,3.3529017769197367,5.6439642376333365,28.174603174603174
2021-05-12,1836.15,1841.8,1818.09,1835.5,capital_com_processed_d1,compression,20.116428571428578,18.253968253968253,1776.7366735155804,1797.1647507273533,1.35958308266948,3.3042734369283844,6.26595726203778,28.174603174603174
2021-05-13,1835.51,1843.68,1813.24,1817.62,capital_com_processed_d1,compression,21.243571428571435,24.206349206349206,1778.3399412208519,1797.3682855459867,1.4072488020514085,2.5623374205088423,4.752903207215509,28.57142857142857
2021-05-14,1817.63,1828.8,1808.77,1825.1,capital_com_processed_d1,chop,21.832142857142863,29.761904761904763,1780.1736690161126,1797.6442230032405,1.4590673464732973,2.7120113005160595,6.417963534165572,27.77777777777778
2021-05-15,1825.2,1845.93,1819.77,1842.56,capital_com_processed_d1,transition,22.169285714285724,32.93650793650794,1782.6201917997946,1798.0911461574372,1.5100735861858672,2.73256948509939,8.723564954682782,27.77777777777778
2021-05-17,1843.52,1848.07,1843.52,1847.11,capital_com_processed_d1,compression,20.149285714285725,17.46031746031746,1785.1492038860772,1798.5788959469153,1.5926773601759425,3.5857489751397686,8.604976598697057,30.158730158730158
2021-05-18,1847.06,1869.05,1843.55,1868.97,capital_com_processed_d1,transition,21.330714285714294,26.190476190476193,1788.4362939297605,1799.2793049424686,1.7358866625493352,5.206363145095927,9.491783590614844,44.84126984126984
2021-05-19,1868.95,1875.03,1863.2,1870.13,capital_com_processed_d1,transition,21.952142857142853,29.761904761904763,1791.639968677613,1799.9842869828421,1.879630659965259,5.367747315281224,11.01791004018926,53.57142857142857
2021-05-20,1870.12,1890.09,1852.23,1865.9,capital_com_processed_d1,transition,22.47642857142856,35.714285714285715,1794.5521267686872,1800.6401647243065,1.9964285770029289,4.823487112649172,8.776000373099535,64.68253968253968
2021-05-21,1865.89,1883.94,1863.86,1874.1,capital_com_processed_d1,transition,21.905000000000005,28.968253968253972,1797.671651209131,1801.3711083588908,2.137185707982958,5.554554261382827,8.648517032673976,64.68253968253968
2021-05-22,1874.1,1889.41,1870.1,1881.74,capital_com_processed_d1,transition,22.035714285714302,30.158730158730158,1800.9684492009296,1802.1707988229814,2.270028423169612,5.48106459786093,9.119903506584626,64.68253968253968
2021-05-24,1881.41,1883.83,1880.13,1883.53,capital_com_processed_d1,uptrend,19.72000000000001,13.88888888888889,1804.2061570754029,1802.9803431133,2.426111295347333,6.223881522922214,9.068746670372674,59.92063492063492
2021-05-25,1883.53,1887.02,1875.17,1877.45,capital_com_processed_d1,uptrend,18.391428571428573,4.365079365079365,1807.0784646410734,1803.7213347241131,2.572049655480857,6.132382120669089,8.700309174492515,57.936507936507944
2021-05-26,1877.44,1900.21,1872.71,1898.29,capital_com_processed_d1,uptrend,19.928571428571427,15.079365079365079,1810.6553875963255,1804.6623164681519,2.758256991898045,7.301370172741262,9.694139945565805,63.888888888888886
2021-05-27,1898.31,1912.74,1890.77,1896.2,capital_com_processed_d1,uptrend,20.389285714285716,19.841269841269842,1814.0100782788224,1805.5731391898619,2.8786102675312453,5.776954659050326,9.444983146326823,71.82539682539682
2021-05-28,1896.12,1903.67,1888.28,1898.06,capital_com_processed_d1,uptrend,19.79500000000001,14.682539682539684,1817.3061536404373,1806.4934064616045,3.0303288467920186,6.715318617804811,8.469248968488907,71.82539682539682
2021-05-29,1898.06,1905.95,1882.27,1903.18,capital_com_processed_d1,uptrend,19.312142857142867,11.507936507936508,1820.6737554584595,1807.455462118703,3.1720619102289183,6.602811852349744,9.965909747501023,62.698412698412696
2021-05-31,1903.74,1904.87,1903.25,1903.87,capital_com_processed_d1,uptrend,18.002142857142854,3.1746031746031744,1823.936353283618,1808.414810754338,3.2420149397135667,4.908556912921047,9.095545343067023,36.904761904761905
2021-06-01,1903.91,1910.65,1902.14,1908.1,capital_com_processed_d1,uptrend,16.741428571428564,0.7936507936507936,1827.2368884489663,1809.4067031846432,3.2816779099523075,4.219351667258375,9.684243201140452,36.904761904761905
2021-06-02,1908.1,1916.58,1892.37,1898.85,capital_com_processed_d1,uptrend,18.077142857142853,3.968253968253968,1830.0452457646932,1810.2966862375324,3.2866745994835744,3.404616817238737,9.308349883429745,38.88888888888889
2021-06-03,1898.86,1909.63,1894.37,1907.85,capital_com_processed_d1,uptrend,17.345714285714298,2.380952380952381,1833.0964125974504,1811.2673659764625,3.3115582578400637,3.8998170173833335,10.43099256789608,38.88888888888889
2021-06-04,1907.84,1909.64,1865.37,1870.97,capital_com_processed_d1,uptrend,19.662857142857174,15.873015873015872,1834.581651319119,1811.8614220363982,3.25568660037181,1.9324434758921205,7.902188644424579,41.269841269841265
2021-06-05,1870.95,1896.14,1855.5,1891.51,capital_com_processed_d1,uptrend,19.861428571428615,17.857142857142858,1836.8141355811144,1812.6539452002153,3.2881336692083263,4.065206148699962,9.437051608423964,40.07936507936508
2021-06-07,1890.19,1890.68,1888.75,1889.39,capital_com_processed_d1,compression,18.624285714285747,8.73015873015873,1838.8759341857765,1813.417488034044,3.2975583332893743,3.5225467097693475,9.043111906273449,34.12698412698413
2021-06-08,1889.39,1900.13,1881.57,1898.78,capital_com_processed_d1,compression,18.57071428571432,7.5396825396825395,1841.2251132373146,1814.2668662625613,3.2875719520685243,3.0511896491837387,9.686960238924613,5.158730158730158
2021-06-09,1898.74,1903.67,1883.84,1893.41,capital_com_processed_d1,compression,19.7228571428572,17.857142857142858,1843.271579384871,1815.0543601305956,3.2558833386177266,2.5066184471959074,10.599608633429725,5.555555555555555
2021-06-10,1893.41,1898.95,1887.33,1888.73,capital_com_processed_d1,compression,19.706428571428642,17.063492063492063,1845.0542625462488,1815.7874510745698,3.165780565327303,1.0572668368138638,12.057549688519732,3.1746031746031744
2021-06-11,1888.73,1899.86,1869.84,1898.4,capital_com_processed_d1,compression,19.88642857142864,19.841269841269842,1847.1462522503175,1816.6094664867633,3.098071294629179,1.511659617245864,11.183994752377835,2.7777777777777777
2021-06-12,1898.36,1903.03,1874.44,1876.16,capital_com_processed_d1,compression,20.35928571428578,23.809523809523807,1848.284046279717,1817.2020091087857,2.9941687794703853,0.5498686960716093,8.480534724109434,2.7777777777777777
2021-06-14,1876.07,1877.62,1873.24,1873.66,capital_com_processed_d1,compression,19.572857142857192,16.666666666666664,1849.279181719728,1817.7637801624298,2.870798484021564,-0.023477936075977368,8.426260814212561,3.1746031746031744
2021-06-15,1873.65,1873.87,1844.77,1866.82,capital_com_processed_d1,compression,19.960000000000036,21.428571428571427,1849.9670569464056,1818.2519017528537,2.720681073964193,-0.7928831825863347,7.949229479284137,6.746031746031746
2021-06-16,1866.82,1869.16,1851.65,1857.82,capital_com_processed_d1,uptrend,21.09000000000005,28.57142857142857,1850.275015497527,1818.6456141732235,2.553414322496339,-1.3649902045627105,6.573429782644857,7.936507936507936
2021-06-17,1857.82,1862.91,1803.33,1818.79,capital_com_processed_d1,chop,24.7378571428572,65.47619047619048,1849.0403090074278,1818.6470508481168,2.3220820339247883,-3.124450717728844,4.718339052532183,57.53968253968254
2021-06-18,1818.75,1825.33,1767.3,1776.82,capital_com_processed_d1,transition,27.153571428571485,76.5873015873016,1846.2081400267446,1818.230861287439,1.9635294862826447,-6.398916919964814,1.291786382086002,91.26984126984127
2021-06-19,1776.79,1797.14,1760.91,1764.52,capital_com_processed_d1,transition,28.651428571428614,81.74603174603175,1843.0046835551077,1817.6964248567183,1.59837068291242,-6.9444151460816395,1.2079428263338299,93.25396825396825
2021-06-21,1768.64,1770.1,1767.27,1769.36,capital_com_processed_d1,transition,25.887857142857165,72.61904761904762,1840.116656749025,1817.2154654054077,1.255182186165693,-6.780607567727048,1.5962700107949201,93.25396825396825
2021-06-22,1769.36,1787.61,1766.4,1783.57,capital_com_processed_d1,transition,24.5,63.49206349206349,1837.899140798083,1816.8806846551054,0.94609950233977,-6.2847444802908825,2.979860966765968,92.85714285714286
2021-06-23,1783.55,1790.09,1772.44,1777.64,capital_com_processed_d1,transition,25.563571428571418,72.22222222222221,1835.5360372373739,1816.4902300814229,0.6359697767344352,-6.6301795815890685,1.7742535711218643,93.65079365079364
2021-06-24,1777.62,1794.95,1773.33,1777.32,capital_com_processed_d1,transition,25.782142857142844,73.4126984126984,1833.2530553849278,1816.1004765482746,0.32924942430798687,-6.853938472826371,2.342454394693183,94.04761904761905
2021-06-25,1777.27,1787.97,1772.85,1775.2,capital_com_processed_d1,transition,25.44571428571427,71.42857142857143,1830.9764649776757,1815.6935066323715,0.05088503768624353,-6.511836111330538,0.6372026576566325,90.87301587301587
2021-06-26,1775.2,1790.34,1773.7,1781.11,capital_com_processed_d1,transition,25.80428571428568,74.20634920634922,1829.0209173314922,1815.3493921385173,-0.2223284731752484,-6.643079906701265,0.24990572250331855,90.87301587301587
2021-06-28,1781.24,1782.88,1780.65,1782.03,capital_com_processed_d1,transition,23.819285714285684,57.14285714285714,1827.178136259669,1815.017855898333,-0.403553314409677,-4.753683917967688,0.294913861514301,85.31746031746032
2021-06-29,1781.99,1785.74,1770.67,1778.14,capital_com_processed_d1,transition,22.8535714285714,47.61904761904761,1825.255072092623,1814.6509120585488,-0.6292995717192884,-5.9936241415588505,0.33461045812854806,85.71428571428571
2021-06-30,1778.06,1778.96,1750.69,1761.45,capital_com_processed_d1,transition,24.559999999999977,65.47619047619048,1822.7529124027162,1814.1215497495086,-0.8767868176054683,-6.7714976791451225,-0.8700496930064028,93.25396825396825
2021-07-01,1761.48,1774.39,1753.33,1768.13,capital_com_processed_d1,transition,23.985714285714284,60.317460317460316,1820.6108374065313,1813.663922388817,-1.119595625900327,-6.8807339449541205,-1.4173008837222167,92.46031746031747
2021-07-02,1768.17,1782.78,1765.64,1775.57,capital_com_processed_d1,transition,23.959285714285702,60.317460317460316,1818.8445300572557,1813.2848783849483,-1.3252007789197884,-6.223691646288976,-0.4262072601042055,92.06349206349206
2021-07-03,1775.57,1795.04,1774.33,1787.33,capital_com_processed_d1,transition,21.182857142857124,29.365079365079367,1817.6086661334418,1813.0266208885807,-1.4875224523169805,-5.368686895427088,0.6107583535981176,91.26984126984127
2021-07-05,1787.11,1787.63,1785.57,1786.22,capital_com_processed_d1,transition,17.184999999999995,2.380952380952381,1816.3777380497775,1812.7598883424257,-1.6657324325594525,-5.909186683522972,0.6400504828550035,91.26984126984127
2021-07-06,1786.22,1794.34,1784.47,1791.26,capital_com_processed_d1,transition,15.302142857142842,0.3968253968253968,1815.392728714492,1812.5459591051879,-1.7795596749011322,-4.525200409346752,0.6303229140918187,69.84126984126983
2021-07-07,1791.26,1814.97,1790.11,1795.49,capital_com_processed_d1,transition,16.679285714285715,1.1904761904761905,1814.612229549218,1812.3762480693154,-1.8746197174118295,-4.17204829051162,1.1270191722801748,66.26984126984127
2021-07-08,1795.49,1809.72,1793.85,1803.35,capital_com_processed_d1,chop,16.297857142857165,0.7936507936507936,1814.1705734884645,1812.2864346556903,-1.9349795080690568,-3.3998992939865635,1.086907778201307,59.92063492063492
2021-07-09,1803.35,1818.33,1793.83,1803.78,capital_com_processed_d1,chop,16.78714285714289,2.380952380952381,1813.7631000183287,1812.2017935148378,-1.9733237044969987,-2.90878556587828,1.7262868196506798,53.96825396825397
2021-07-10,1803.8,1812.33,1796.38,1808.04,capital_com_processed_d1,compression,16.382142857142867,1.1904761904761905,1813.5386647234925,1812.1603826340931,-1.920003804730075,-0.5910522930079876,2.208629880665014,9.920634920634921
2021-07-12,1807.97,1808.6,1806.34,1806.46,capital_com_processed_d1,compression,15.463571428571429,0.7936507936507936,1813.2610700284536,1812.1036624088783,-1.7845804751902894,1.6681487151202656,2.110653884417113,5.952380952380952
2021-07-13,1806.43,1810.82,1791.65,1807.15,capital_com_processed_d1,compression,15.644285714285713,1.1904761904761905,1813.021420223416,1812.0543722356556,-1.6268685369727143,2.415954480538618,0.8094207425919375,5.952380952380952
2021-07-14,1807.13,1817.14,1798.6,1806.06,capital_com_processed_d1,compression,16.809285714285725,3.968253968253968,1812.7484233519094,1811.9947267407736,-1.4873096929336915,2.074196319573174,1.542769113132647,6.746031746031746
2021-07-15,1806.06,1829.73,1804.55,1826.36,capital_com_processed_d1,compression,17.53142857142859,6.349206349206349,1813.2822106714423,1812.137664783154,-1.3394059325775087,2.3991208643338924,2.299893575309464,15.079365079365079
2021-07-16,1826.36,1834.07,1820.22,1829.5,capital_com_processed_d1,compression,16.501428571428587,2.380952380952381,1813.9182024098172,1812.3104243375506,-1.1777396024375109,2.9173510947098302,0.8105621036042843,21.825396825396826
2021-07-17,1829.5,1831.48,1808.96,1811.51,capital_com_processed_d1,compression,16.60571428571429,3.1746031746031744,1813.8237630996284,1812.3024599162816,-1.059825986828633,1.9236828483334412,-1.0563399513886962,22.61904761904762
2021-07-19,1811.29,1815.9,1810.37,1815.72,capital_com_processed_d1,compression,15.776428571428596,1.5873015873015872,1813.8981253310155,1812.336465290249,-0.9327449026969581,2.2825597115817997,-1.1223472905196763,22.22222222222222
2021-07-20,1815.66,1817.27,1794.98,1811.47,capital_com_processed_d1,compression,15.889285714285734,1.984126984126984,1813.8029047297994,1812.3278437450724,-0.8320305392622629,1.7045550246756358,-1.3489522066832182,23.41269841269841
2021-07-21,1811.48,1824.92,1805.1,1809.73,capital_com_processed_d1,compression,17.15785714285716,7.142857142857142,1813.6431829756896,1812.3019945535793,-0.7407571826404502,1.5544070526309905,-1.403977117951516,24.206349206349206
2021-07-22,1809.68,1813.74,1794.68,1802.59,capital_com_processed_d1,compression,17.814285714285738,9.523809523809524,1813.2097248197804,1812.2053577918523,-0.6599267936307052,1.3750323371612971,-0.8269055138037662,24.6031746031746
2021-07-23,1802.59,1808.41,1792.74,1807.12,capital_com_processed_d1,compression,17.15785714285716,7.5396825396825395,1812.9709120817497,1812.154757216809,-0.536660797763977,2.5927502909534716,-0.9851514985480203,18.253968253968253
2021-07-24,1807.12,1810.3,1789.63,1801.93,capital_com_processed_d1,compression,17.500714285714285,8.73015873015873,1812.5379351373674,1812.05301833903,-0.44341723685792367,1.9116241452834304,-2.2050842306356344,7.936507936507936
2021-07-26,1802.26,1802.76,1799.98,1800.27,capital_com_processed_d1,compression,15.949285714285711,2.380952380952381,1812.0568396417843,1811.9357743754574,-0.3731869493682205,1.3911025755109607,-2.5358533059752775,3.571428571428571
2021-07-27,1800.27,1811.46,1796.38,1797.74,capital_com_processed_d1,compression,15.887142857142862,1.984126984126984,1811.4953949499497,1811.7945228891344,-0.33633593949002893,0.5824330146083856,-3.8111901207617094,0.3968253968253968
2021-07-28,1797.72,1805.22,1793.6,1799.91,capital_com_processed_d1,compression,16.5557142857143,4.761904761904762,1811.0410657362263,1811.6762689300385,-0.2938085069948637,0.7664229490208507,-3.7548191836931144,0.3968253968253968
2021-07-29,1799.91,1810.18,1792.36,1809.33,capital_com_processed_d1,compression,16.459285714285752,3.968253968253968,1810.9739651191194,1811.6529229705359,-0.24340538140755763,1.0087871107488544,-3.0317809100166238,0.3968253968253968
2021-07-30,1809.28,1832.62,1808.6,1830.19,capital_com_processed_d1,compression,16.850714285714307,7.5396825396825395,1811.727535114448,1811.8373714981924,-0.158970296121419,1.932620064717705,-2.342991302491859,0.3968253968253968
2021-07-31,1830.19,1831.34,1810.2,1814.28,capital_com_processed_d1,compression,16.562142857142867,5.555555555555555,1811.8276317766267,1811.8616762594045,-0.1291467156438575,0.6060942135470038,-3.584979859066606,0.7936507936507936
2021-08-02,1814.6,1814.86,1812.08,1813.9,capital_com_processed_d1,compression,15.771428571428585,1.5873015873015872,1811.90890111872,1811.8819580876693,-0.10222938704563811,0.5610440297597385,-3.696782105939378,1.1904761904761905
2021-08-03,1813.82,1819.51,1805.78,1812.47,capital_com_processed_d1,compression,15.143571428571445,0.3968253968253968,1811.9309049964172,1811.887809250976,-0.08865318166901837,0.24501670317029767,-3.4610775253668513,1.5873015873015872
2021-08-04,1812.47,1814.99,1807.12,1811.13,capital_com_processed_d1,compression,15.310714285714296,1.1904761904761905,1811.899496957342,1811.8802688604192,-0.07508974265300061,0.25851665688696457,-4.591500771747192,1.984126984126984
2021-08-05,1811.15,1831.65,1806.4,1811.6,capital_com_processed_d1,compression,15.52214285714287,1.984126984126984,1811.8877519786229,1811.8774801155394,-0.06252922509064618,0.24624408599174252,-4.461554688324021,1.984126984126984
2021-08-06,1811.61,1814.81,1797.83,1803.48,capital_com_processed_d1,compression,15.319285714285716,1.5873015873015872,1811.5580362147555,1811.7939230994643,-0.06566753123705693,-0.14285239693032636,-4.982982624363819,3.1746031746031744
2021-08-07,1803.48,1803.63,1758.65,1763.18,capital_com_processed_d1,compression,17.170714285714293,12.3015873015873,1809.6608583239808,1811.310202471609,-0.19971256135140614,-3.45933988917847,-7.356109248731069,19.047619047619047
2021-08-09,1761.08,1762.27,1683.2,1718.53,capital_com_processed_d1,shock,21.764285714285716,48.41269841269841,1806.087099174021,1810.3870163773643,-0.4317230636636471,-6.065591691719052,-9.734908370844641,93.25396825396825
2021-08-10,1718.48,1752.56,1706.34,1731.43,capital_com_processed_d1,downtrend,23.58928571428573,65.87301587301587,1803.1593697946478,1809.6013744233608,-0.5879509091200941,-4.4206214704859415,-9.258948692416535,91.66666666666666
2021-08-11,1731.43,1738.27,1717.71,1726.89,capital_com_processed_d1,downtrend,24.85928571428573,78.17460317460318,1800.1684141164264,1808.7783756728797,-0.7569174378017296,-4.892274139184449,-9.056007583537395,92.06349206349206
2021-08-12,1726.88,1754.37,1724.08,1752.32,capital_com_processed_d1,downtrend,25.945714285714303,83.33333333333334,1798.2920057197039,1808.2166007905626,-0.8551590125723263,-3.2653038692332825,-8.1521083942658,89.68253968253968
2021-08-13,1752.31,1758.15,1741.58,1753.39,capital_com_processed_d1,downtrend,26.299285714285734,83.33333333333334,1796.5311427503038,1807.6710624742386,-0.9435174672732249,-3.113171578080709,-6.284440691192261,88.88888888888889
2021-08-14,1753.39,1779.79,1751.69,1779.7,capital_com_processed_d1,downtrend,27.03357142857143,84.12698412698413,1795.8710979365665,1807.3927434446443,-0.9562394601064228,-1.2698395087069048,-5.91115035077795,87.6984126984127
