split,strategy_family,direction,entry_time,source_summary,profit_aed,y_win,spread_points,log_atr,body_fraction,aligned_close_location,aligned_three_bar_move_atr,break_distance_atr,estimated_cost_r,recent_range_atr,hour_sin,hour_cos,weekday_sin,weekday_cos,h1_return_3,h1_return_12,h1_range_atr,h1_ema20_distance_atr,h1_ema20_slope_atr,h1_atr_ratio_60,h4_return_3,h4_return_12,h4_range_atr,h4_ema20_distance_atr,h4_ema20_slope_atr,h4_atr_ratio_60,d1_return_5,d1_return_20,d1_range_atr,d1_ema20_distance_atr,d1_ema50_distance_atr,d1_ema20_slope_atr,d1_atr_ratio_60,d1_volatility_20,duka_spread_last_bps,duka_spread_p95_60m_bps,duka_spread_last_to_median_60m,duka_tick_count_5m_log1p,duka_tick_count_60m_log1p,duka_mid_return_5m,duka_mid_return_60m,duka_realized_vol_60m_bps
train,r2_pullback_short_h1_confirm,SHORT,2019-04-16T02:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,7.22,1,24.0,0.412109650826833,0.7692,0.7692,0.9818,1.1615,0.0666,3.4313725490196076,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.0017548763821593205,0.00045136186770422526,1.0607748598463949,-1.296044005277331,-0.20494970468834903,0.8451978732942963,0.002037800420004565,-0.0027402350099855477,0.3729679858598631,-1.0772058919452847,-0.8449294063080733,0.9102860031066082,-0.015055603210353374,-0.02129587847682768,1.00012928966107,-0.8879584740709666,-1.3322337412016574,-0.4434496707861499,0.9101852822517147,0.004718293946868568,2.411137901531815,2.4107441422801394,1.0915832554628042,5.272999558563747,7.992944547318106,-0.000238334720703115,-0.0013076911425382587,10.498510188493002
train,r2_pullback_short_h1_confirm,SHORT,2019-04-16T08:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,7.02,1,22.0,0.5007752879124893,0.7982,0.8716,1.5315,1.3061,0.0629,4.061538461538266,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-1.5566382839615756e-05,-0.0023760346621526374,1.5841050628064557,-1.0460222974775601,-0.5466820276215314,0.884906943875409,-0.0023450482210246593,-0.005888224325098168,1.0869537429467535,-1.7289703957202163,-0.7522430762658562,0.929544927041687,-0.015055603210353374,-0.02129587847682768,1.00012928966107,-0.8879584740709666,-1.3322337412016574,-0.4434496707861499,0.9101852822517147,0.004718293946868568,2.311385675712788,2.540849497876056,0.9786475380005965,5.908082938168931,8.708309295891688,-0.0006816661741144703,-0.0013301934084893885,11.649543445865607
train,r2_pullback_short_h1_confirm,SHORT,2019-04-17T09:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.53,0,23.0,0.4700036292457356,0.5577,0.4423,0.2843,1.2719,0.0613,6.133333333333061,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.001884638243298209,-1.5669437545495768e-05,1.8959531971872796,-1.023635548868415,-0.12740808522877073,1.0649323200545517,0.001966514411965381,-0.006247474590495128,0.8133309436757131,-1.644917437998327,-1.4053125922415282,1.0086707847829381,-0.012049824515240282,-0.025027972214902938,1.829852216064368,-2.014728470464067,-2.5390841158007884,-0.5515716968616877,0.9722485609329126,0.0049685505735215805,2.248367876855517,2.5013386069883987,1.0019416654281639,5.723585101952381,8.524168805152662,0.00022175233711685394,-0.001952339308284201,10.884601675716922
train,r2_pullback_short_h1_confirm,SHORT,2019-04-17T10:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.52,0,22.0,0.4824261492442927,0.4824,0.0706,0.0163,1.6804,0.0503,3.3548387096776686,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.0024794487332912007,-0.0010574219270145235,1.183483888910274,-1.3772286958552382,-0.2200710451889712,1.080178110861991,0.001966514411965381,-0.006247474590495128,0.8133309436757131,-1.644917437998327,-1.4053125922415282,1.0086707847829381,-0.012049824515240282,-0.025027972214902938,1.829852216064368,-2.014728470464067,-2.5390841158007884,-0.5515716968616877,0.9722485609329126,0.0049685505735215805,1.5444154681449918,2.509439806772636,0.6631972222739969,6.364750756851911,8.736649954872451,0.00043019101736074816,-0.0007191643592170394,11.385764971992947
train,r2_pullback_short_h1_confirm,SHORT,2019-04-17T15:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.52,0,20.0,0.5653138090500605,0.0299,0.6119,-0.4584,1.7703,0.0428,4.1710526315787435,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.0015443591693384828,-0.002678026091178065,1.4094889973942444,-1.6772257988566088,-0.5044840024491732,1.0764373513620364,-0.0007520151656391638,-0.007847864976277652,1.2680984705924472,-2.245751190890609,-1.245505476884621,1.0299105889164353,-0.012049824515240282,-0.025027972214902938,1.829852216064368,-2.014728470464067,-2.5390841158007884,-0.5515716968616877,0.9722485609329126,0.0049685505735215805,2.4101521575377225,2.51036506199375,1.034934349179696,6.846943139585379,9.226804098006848,-3.140164787995836e-05,-0.0018309478377733779,11.46152595816781
train,r2_pullback_short_h1_confirm,SHORT,2019-04-17T17:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-4.67,0,25.0,0.412109650826833,0.1935,0.6452,1.7306,1.7148,0.0714,2.490196078431337,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.002217903101929486,-0.0034362916229627727,0.7858787843474782,-1.6644851608868894,-0.6512143031751079,1.0360978768230347,-0.002028635879441021,-0.01122924103678391,1.2299646537250215,-2.346348718845127,-1.1627799422491134,1.0484573685866252,-0.012049824515240282,-0.025027972214902938,1.829852216064368,-2.014728470464067,-2.5390841158007884,-0.5515716968616877,0.9722485609329126,0.0049685505735215805,2.0734015566228976,2.5117837982090694,0.8896034095940114,6.214608098422191,8.717354666338522,-0.00011268924037644013,-0.0007847630407998851,8.73738132898349
train,r2_pullback_short_h1_confirm,SHORT,2019-04-18T02:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-4.37,0,22.0,0.4637340162321401,0.4348,0.7826,0.5103,1.9025,0.0629,4.406779661017181,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.001624535987003628,-0.0031032050779717935,1.593036926696274,-1.7658158562396657,-0.5370504215138024,0.8386017802571843,-0.0011759079969583253,-0.011029868355688088,0.2535684094749877,-2.1203089608437216,-1.1800135179574576,0.9522107387389619,-0.012418451111746664,-0.01342630052768301,0.8170890368374435,-2.110889419431466,-2.7524757258109496,-0.6896855863925421,0.9587587542270509,0.004036195198833422,2.412936799526344,2.724321795006012,1.0111435470140349,5.5909869805108565,8.392310009269547,-0.00015441982546238187,-0.0016948241561088873,15.076262949359407
train,r2_pullback_short_h1_confirm,SHORT,2019-04-18T19:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,7.5,1,24.0,0.23901690047049992,0.1,0.09999999999999998,1.2063,0.2195,0.0686,2.925925925925791,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.00017271699535226226,0.0017377355968453134,0.37460537372533376,-0.2552601794534432,-0.07558209682531997,1.000939649263767,0.0009665783910792758,-0.0014581144855050354,1.1793281310754542,-1.508491724528687,-0.8565852923696603,0.9928051859797569,-0.012418451111746664,-0.01342630052768301,0.8170890368374435,-2.110889419431466,-2.7524757258109496,-0.6896855863925421,0.9587587542270509,0.004036195198833422,2.542931591999512,2.6208103325844414,1.0656974597113051,6.059123195581797,8.132706489693264,7.848615896310918e-06,-0.00040521356480860415,4.662017208432142
train,r2_pullback_short_h1_confirm,SHORT,2019-04-22T16:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,7.0,1,23.0,0.4252677354043441,0.5143,0.5619000000000001,1.1746,1.4412,0.0608,2.622641509434151,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.0019893639517852835,-0.003152673905560621,1.0518753667380725,-1.3801598314616181,-0.3619695758609658,1.0147316833788387,-0.003152673905560621,8.633274208480479e-05,1.702352245017398,-1.093001310048989,-0.16165511221703158,0.9493700282014969,0.0001096693078690425,-0.008251976186333332,0.3264917792638225,-1.45461584236134,-2.5618621000651394,-1.0556341764355448,0.7738928171591346,0.004010099225186006,2.4639335836489824,2.4869854972966783,1.0580674200947853,6.261491684321042,8.419580362549237,-0.00036749320608209235,-0.0008024879871821877,10.794223312638627
train,r2_pullback_short_h1_confirm,SHORT,2019-04-23T05:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,7.57,1,24.0,0.19062035960864973,0.3636,0.4545,-0.0956,0.8631,0.0686,5.1904761904768835,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.0008153729155069289,0.00015695507161073152,0.7865418472439656,-0.7617257077685191,-0.184285167046038,0.8234070152093695,0.0007376888365706602,-7.84190715186206e-06,0.9430189792286492,-0.6254130491693174,-0.3818357927365443,0.8840071900143369,0.0003476814045386689,-0.01324373599235118,0.9069093841068645,-1.6117422329998967,-2.7829832040656197,-0.9556019432360797,0.7702676303893912,0.003915679463042927,2.487067445424814,2.4855600331356302,1.1044472921924655,4.6913478822291435,6.984716320118266,2.3537469886703022e-05,-0.0005488932547684788,4.07779897987785
train,r2_pullback_short_h1_confirm,SHORT,2019-04-23T06:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.52,0,17.0,0.3001045924503381,0.7755,0.7755,1.6812,1.8279,0.0486,4.5142857142861565,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.001615610245792265,-0.000957448478284828,1.4248412893068454,-1.5740637787580307,-0.3378259769048734,0.852705195562942,0.0007376888365706602,-7.84190715186206e-06,0.9430189792286492,-0.6254130491693174,-0.3818357927365443,0.8840071900143369,0.0003476814045386689,-0.01324373599235118,0.9069093841068645,-1.6117422329998967,-2.7829832040656197,-0.9556019432360797,0.7702676303893912,0.003915679463042927,2.2542539224592195,2.4342363564974123,1.0361051520828837,5.676753802268282,7.621195162809845,-0.0002771885231386273,-0.001133694781904948,7.167828718619405
train,r2_pullback_short_h1_confirm,SHORT,2019-04-23T19:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.53,0,20.0,0.29266961396282,0.4286,0.33330000000000004,-1.174,0.7337,0.0571,4.705882352940908,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.0006606214560410661,-0.0015087104454623024,0.7113340869972251,-0.8286014229974267,-0.38498886903319507,1.2332648662385999,-0.002870160525098253,-0.0027841390344135464,2.2071874967754135,-1.2671654279063953,-0.5061506890380477,0.9895804662693632,0.0003476814045386689,-0.01324373599235118,0.9069093841068645,-1.6117422329998967,-2.7829832040656197,-0.9556019432360797,0.7702676303893912,0.003915679463042927,2.415779208797028,2.5493845628571297,1.023239518292503,4.709530201312334,7.499423290592229,8.381174230032151e-05,-0.0008204551619486189,6.33951088137536
train,r2_pullback_short_h1_confirm,SHORT,2019-04-24T01:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.51,0,23.0,0.3435897043900769,0.8485,0.9394,1.1364,0.6964,0.0657,3.7317073170731043,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.0012734847889316336,-0.0012185247203289062,0.9065597323099662,-0.8765277176541988,-0.22586857432910287,1.027432874042644,-0.0005267171371744483,-0.004206057662935914,0.37686286858546,-1.161886640593683,-0.62147321151861,0.932827123170248,-0.003230169152668494,-0.015792468386032987,1.479396238653015,-1.8287845871072452,-3.0258343324653683,-0.889452571176936,0.8020305832410694,0.0039340087293018395,2.258719384810109,2.4689688491110813,0.9769691197612689,5.153291594497779,7.677400430514807,-0.0002309341621261618,-0.0006909108068360315,8.958981485414117
train,r2_pullback_short_h1_confirm,SHORT,2019-04-24T03:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.51,0,24.0,0.3074846997479606,0.2051,0.8462000000000001,0.84,0.879,0.0686,3.6111111111116165,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.0012978228039264295,-9.450083869488868e-05,0.7548948036236057,-1.1444110197016746,-0.39322018824302213,1.0001250116322746,-0.0005267171371744483,-0.004206057662935914,0.37686286858546,-1.161886640593683,-0.62147321151861,0.932827123170248,-0.003230169152668494,-0.015792468386032987,1.479396238653015,-1.8287845871072452,-3.0258343324653683,-0.889452571176936,0.8020305832410694,0.0039340087293018395,1.6694149015753061,2.6299316139044646,0.7071363287147663,5.181783550292085,7.6838639802564295,-1.9686108930438984e-05,-0.0006118754198036758,6.5606856411418155
train,r2_pullback_short_h1_confirm,SHORT,2019-05-02T20:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,20.0,0.3293037471426004,0.2182,0.7636000000000001,1.6821,0.8189,0.0571,2.6923076923075757,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.00025191296407078845,-0.0007471196571113836,0.5987928025101517,-0.8140231236244351,-0.4476448661779608,1.0963011426270493,-0.0007471196571113836,-0.010181744529357384,0.4939045072576666,-1.672516191294677,-0.8852976789234548,1.158943443066925,-0.006748879010962883,-0.011699241952272788,1.9149944194875415,-0.7503927837811845,-1.6575664101340783,-0.052040467694737934,0.8783726047670584,0.003141101080855587,2.7071479723937872,2.7294283106213695,1.1214351656008983,6.2324480165505225,8.190077049719049,-0.00010622853298392076,-0.00040787317150314806,5.8308923135797155
train,r2_pullback_short_h1_confirm,SHORT,2019-05-03T05:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,20.0,0.23111172096338664,0.0,0.5556,0.8944,0.0254,0.0571,4.115384615384371,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.00029101548674304034,0.0002438122802739251,0.6633500560894506,-0.022434587004671293,-0.04782505796590128,0.8272513338403364,0.0006606526304198113,-0.00634161961216162,0.533342556315212,-1.0785643285938469,-0.8650247046119935,1.0569014598647004,-0.011680064089850117,-0.015113430172759124,1.455241539665201,-1.4022691473192745,-2.3301730174013002,-0.23171238013612275,0.9134802364156822,0.003286296549590408,2.3900874268810925,2.490878238878423,1.0240007683174615,4.770684624465665,7.088408778675395,1.2972682283063364e-05,-0.000411413159012608,5.085247058451973
train,r2_pullback_short_h1_confirm,SHORT,2019-05-03T07:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,23.0,0.37156355643248307,0.4516,0.1935,1.1024,0.5622,0.0657,3.288888888888929,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.0009195872075200562,0.0001416252281740693,1.0452613789843073,-0.3961768147529472,-0.04785017997260234,0.8158695265635036,0.0006606526304198113,-0.00634161961216162,0.533342556315212,-1.0785643285938469,-0.8650247046119935,1.0569014598647004,-0.011680064089850117,-0.015113430172759124,1.455241539665201,-1.4022691473192745,-2.3301730174013002,-0.23171238013612275,0.9134802364156822,0.003286296549590408,2.100275985704379,2.4392546896652143,0.9307797476673225,5.58724865840025,7.9102237070973445,0.0002635872334080247,-0.0006053309214433256,7.538157389048441
train,r2_pullback_short_h1_confirm,SHORT,2019-05-22T01:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.51,0,23.0,0.2851789422336624,0.6667,0.9697,2.1,0.2389,0.0657,2.9090909090910193,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.0004550125912968772,0.0016036853317820121,0.79922266606404,-0.2856497517117616,-0.019488464804326304,0.8011289474840294,0.0019495782464802325,-0.0024497526767266464,0.2618216811957613,-1.2827049302889495,-0.918832930580181,0.8617315329555633,-0.00869525991671849,-0.0019107013370210923,1.0375060955602355,-1.088098481838989,-1.5067937699869638,-0.5182355067834065,0.9561840783646273,0.004328739403076714,2.330825799024157,2.431289599172761,1.01057550744426,5.231108616854587,7.682021510826875,-0.0002040037301297426,-0.0003832229164951739,5.938891574473162
train,r2_pullback_short_h1_confirm,SHORT,2019-05-22T02:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,23.0,0.35767444427181594,0.7674,0.7907,2.1431,0.5191,0.0657,2.6744186046513745,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.0007453961976947587,0.0013051545743307802,0.9031952845651856,-0.6214475991028545,-0.09378015655920775,0.7952074222362424,0.0019495782464802325,-0.0024497526767266464,0.2618216811957613,-1.2827049302889495,-0.918832930580181,0.8617315329555633,-0.00869525991671849,-0.0019107013370210923,1.0375060955602355,-1.088098481838989,-1.5067937699869638,-0.5182355067834065,0.9561840783646273,0.004328739403076714,2.3553334563337236,2.4331855107723044,1.0107104625456165,5.176149732573829,7.866338923046544,-0.000219782807490021,-0.0004092678970341046,6.740428559024466
train,r2_pullback_short_h1_confirm,SHORT,2019-05-22T06:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,23.0,0.2546422183735807,0.525,0.22499999999999998,0.315,0.9599,0.0657,3.6551724137936996,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.00023557311011468407,-7.854225573367124e-06,0.8225912046563819,-0.7379999206556591,-0.29491147591861927,0.7263811400102029,0.00031408021608725356,-0.0022477542037702136,0.6849559325858574,-1.3611371402575203,-0.906243353514218,0.8413423096239075,-0.00869525991671849,-0.0019107013370210923,1.0375060955602355,-1.088098481838989,-1.5067937699869638,-0.5182355067834065,0.9561840783646273,0.004328739403076714,2.018430548514878,2.4338655909859943,0.8954084941164027,5.147494476813453,7.408530566894626,0.00014138866447810372,-0.0004149019269192866,5.430714020963461
train,r2_pullback_short_h1_confirm,SHORT,2019-05-22T10:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,23.0,0.3001045924503381,0.8788,0.9394,0.6062,0.2685,0.0657,2.7714285714286495,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.00015704380737013857,-0.0007531242890428391,0.7466567087321313,-0.2025146433443046,-0.17910119655401374,0.7897122675548807,-0.001200301252078928,-0.0023977245124234825,0.6185836626420465,-1.5113647066370732,-0.8097837173468425,0.8224428190903585,-0.00869525991671849,-0.0019107013370210923,1.0375060955602355,-1.088098481838989,-1.5067937699869638,-0.5182355067834065,0.9561840783646273,0.004328739403076714,2.2765810462849623,2.3312337838948283,1.0470246902339106,5.3706380281276624,7.758760544157663,-0.00029155285445148227,-0.0005323579061428108,6.386174934412083
train,r2_pullback_short_h1_confirm,SHORT,2019-05-23T03:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.51,0,23.0,0.22314355131420976,0.0,0.6522,0.44,0.5616,0.0657,4.0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.0005729129878589978,-0.0005885999952911503,0.8279110084190326,-0.5666143056560464,-0.11713623543905001,0.8224178055977425,-0.0013402304255819564,-0.0025129168623767573,0.3539805109200045,-0.8531711948237396,-0.47687432199797897,0.8237532724575428,-0.0025988563466498027,0.002744204275197948,0.6540559687135228,-1.0610282435654113,-1.5397074468617358,-0.5239712487307899,0.9321007833129821,0.004175156931255938,2.175011473774769,2.4101986101956796,0.9656433300927758,4.844187086458591,7.370860166536716,-1.57038073489435e-05,-0.0006109068651494187,4.528169692892425
train,r2_pullback_short_h1_confirm,SHORT,2019-05-23T04:00:00Z,C:\Users\ZHAO ZHU INFORMATION\Downloads\algo-trading-system-xau-duka-ml-v1\xau-usd\xauusd-phase1\outputs\reports\mt5_backtests\a1_momentum_variants_a3_ml_regime_portfolio_continuous_10y_20260713_20260701\A1XauM5Momentum_A3_ML_REGIME_PORTFOLIO_CONTINUOUS_10Y_20260713_XAUUSD_M5_r2_pullback_short_h1_confirm_summary.json,-3.5,0,21.0,0.22314355131420976,0.4348,0.13039999999999996,0.0405,0.8846,0.06,3.5600000000004,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.0008241305422778122,-0.0017330207099895967,0.7509565930752388,-0.8583733867482343,-0.16747648733679013,0.8156600795874627,-0.0021790249255368987,-0.0020147539569923545,0.6154420926836122,-1.158711724608319,-0.44847768232353236,0.8017831413974745,-0.0025988563466498027,0.002744204275197948,0.6540559687135228,-1.0610282435654113,-1.5397074468617358,-0.5239712487307899,0.9321007833129821,0.004175156931255938,2.2542893352873223,2.4347334359582278,1.0001256746667757,5.6131281063880705,7.813591552952433,0.00011547693348257226,-0.00033606675479269654,5.061159245228074
