schema_version,model_id,dataset_version,account_scope,account_label,symbol,source_signal_id,setup_group_id,decision_time_utc,direction,regime,session_bucket,p_win_rehearsal,model_group,preview_action,authorization_status,reason,broker_action_authorized
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 10:40:00Z|2026-06-17 10:45:00Z|2026-06-17 10:50:00Z|4330.93,A3_ML_C01_G00199,2026-06-17 10:59:56Z,LONG,FALLING,Morning 06:00-11:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-17 11:25:00Z|2026-06-17 11:30:00Z|2026-06-17 11:35:00Z|4326.61,A3_ML_C01_G00200,2026-06-17 11:44:55Z,SHORT,FALLING,Morning 06:00-11:59,0.2485380117,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|SHORT|2026-06-17 11:25:00Z|2026-06-17 11:30:00Z|2026-06-17 11:35:00Z|4326.61,A3_ML_C01_G00201,2026-06-17 11:44:55Z,SHORT,FALLING,Morning 06:00-11:59,0.3850574713,account_direction:1033030|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|SHORT|2026-06-17 11:25:00Z|2026-06-17 11:30:00Z|2026-06-17 11:35:00Z|4326.61,A3_ML_C01_G00202,2026-06-17 11:44:55Z,SHORT,FALLING,Morning 06:00-11:59,0.2986111111,account_direction:1033669|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-17 11:30:00Z|2026-06-17 11:35:00Z|2026-06-17 11:40:00Z|4326.61,A3_ML_C01_G00200,2026-06-17 11:49:55Z,SHORT,FALLING,Morning 06:00-11:59,0.2485380117,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|SHORT|2026-06-17 11:30:00Z|2026-06-17 11:35:00Z|2026-06-17 11:40:00Z|4326.61,A3_ML_C01_G00201,2026-06-17 11:49:55Z,SHORT,FALLING,Morning 06:00-11:59,0.3850574713,account_direction:1033030|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|SHORT|2026-06-17 11:30:00Z|2026-06-17 11:35:00Z|2026-06-17 11:40:00Z|4326.61,A3_ML_C01_G00202,2026-06-17 11:49:55Z,SHORT,FALLING,Morning 06:00-11:59,0.2986111111,account_direction:1033669|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 14:40:00Z|2026-06-17 14:45:00Z|2026-06-17 14:50:00Z|4335.28,A3_ML_C01_G00203,2026-06-17 14:55:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|LONG|2026-06-17 14:40:00Z|2026-06-17 14:45:00Z|2026-06-17 14:50:00Z|4335.28,A3_ML_C01_G00204,2026-06-17 14:55:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.3360655738,account_direction:1033030|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 14:40:00Z|2026-06-17 14:45:00Z|2026-06-17 14:50:00Z|4335.28,A3_ML_C01_G00205,2026-06-17 14:55:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 15:15:00Z|2026-06-17 15:20:00Z|2026-06-17 15:25:00Z|4354.84,A3_ML_C01_G00206,2026-06-17 15:34:59Z,LONG,FALLING,Afternoon 12:00-15:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 15:20:00Z|2026-06-17 15:25:00Z|2026-06-17 15:30:00Z|4354.84,A3_ML_C01_G00207,2026-06-17 15:35:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|LONG|2026-06-17 15:20:00Z|2026-06-17 15:25:00Z|2026-06-17 15:30:00Z|4354.84,A3_ML_C01_G00208,2026-06-17 15:35:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.3360655738,account_direction:1033030|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 15:20:00Z|2026-06-17 15:25:00Z|2026-06-17 15:30:00Z|4354.84,A3_ML_C01_G00206,2026-06-17 15:35:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 15:25:00Z|2026-06-17 15:30:00Z|2026-06-17 15:35:00Z|4354.84,A3_ML_C01_G00207,2026-06-17 15:40:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|LONG|2026-06-17 15:25:00Z|2026-06-17 15:30:00Z|2026-06-17 15:35:00Z|4354.84,A3_ML_C01_G00208,2026-06-17 15:40:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.3360655738,account_direction:1033030|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 15:25:00Z|2026-06-17 15:30:00Z|2026-06-17 15:35:00Z|4354.84,A3_ML_C01_G00206,2026-06-17 15:40:00Z,LONG,FALLING,Afternoon 12:00-15:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 16:00:00Z|2026-06-17 16:05:00Z|2026-06-17 16:10:00Z|4360.99,A3_ML_C01_G00209,2026-06-17 16:19:59Z,LONG,FALLING,Evening 16:00-19:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 16:00:00Z|2026-06-17 16:05:00Z|2026-06-17 16:10:00Z|4360.99,A3_ML_C01_G00210,2026-06-17 16:19:59Z,LONG,FALLING,Evening 16:00-19:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 16:05:00Z|2026-06-17 16:10:00Z|2026-06-17 16:15:00Z|4360.99,A3_ML_C01_G00209,2026-06-17 16:20:00Z,LONG,FALLING,Evening 16:00-19:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|LONG|2026-06-17 16:05:00Z|2026-06-17 16:10:00Z|2026-06-17 16:15:00Z|4360.99,A3_ML_C01_G00211,2026-06-17 16:20:00Z,LONG,FALLING,Evening 16:00-19:59,0.3360655738,account_direction:1033030|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 16:05:00Z|2026-06-17 16:10:00Z|2026-06-17 16:15:00Z|4360.99,A3_ML_C01_G00210,2026-06-17 16:20:00Z,LONG,FALLING,Evening 16:00-19:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 16:10:00Z|2026-06-17 16:15:00Z|2026-06-17 16:20:00Z|4360.99,A3_ML_C01_G00209,2026-06-17 16:25:00Z,LONG,FALLING,Evening 16:00-19:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|LONG|2026-06-17 16:10:00Z|2026-06-17 16:15:00Z|2026-06-17 16:20:00Z|4360.99,A3_ML_C01_G00211,2026-06-17 16:25:00Z,LONG,FALLING,Evening 16:00-19:59,0.3360655738,account_direction:1033030|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 16:10:00Z|2026-06-17 16:15:00Z|2026-06-17 16:20:00Z|4360.99,A3_ML_C01_G00210,2026-06-17 16:25:00Z,LONG,FALLING,Evening 16:00-19:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|LONG|2026-06-17 17:15:00Z|2026-06-17 17:20:00Z|2026-06-17 17:25:00Z|4360.99,A3_ML_C01_G00212,2026-06-17 17:34:59Z,LONG,FALLING,Evening 16:00-19:59,0.2722222222,account_direction:1025742|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|LONG|2026-06-17 17:15:00Z|2026-06-17 17:20:00Z|2026-06-17 17:25:00Z|4360.99,A3_ML_C01_G00213,2026-06-17 17:34:59Z,LONG,FALLING,Evening 16:00-19:59,0.3360655738,account_direction:1033030|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 17:15:00Z|2026-06-17 17:20:00Z|2026-06-17 17:25:00Z|4360.99,A3_ML_C01_G00214,2026-06-17 17:34:59Z,LONG,FALLING,Evening 16:00-19:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|LONG|2026-06-17 17:20:00Z|2026-06-17 17:25:00Z|2026-06-17 17:30:00Z|4360.99,A3_ML_C01_G00214,2026-06-17 17:35:00Z,LONG,FALLING,Evening 16:00-19:59,0.2567567568,account_direction:1033669|LONG,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-17 18:05:00Z|2026-06-17 18:10:00Z|2026-06-17 18:15:00Z|4306.71,A3_ML_C01_G00215,2026-06-17 18:24:59Z,SHORT,FALLING,Evening 16:00-19:59,0.2485380117,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|SHORT|2026-06-17 18:05:00Z|2026-06-17 18:10:00Z|2026-06-17 18:15:00Z|4306.71,A3_ML_C01_G00216,2026-06-17 18:24:59Z,SHORT,FALLING,Evening 16:00-19:59,0.3850574713,account_direction:1033030|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|SHORT|2026-06-17 18:05:00Z|2026-06-17 18:10:00Z|2026-06-17 18:15:00Z|4306.71,A3_ML_C01_G00217,2026-06-17 18:24:59Z,SHORT,FALLING,Evening 16:00-19:59,0.2986111111,account_direction:1033669|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-17 18:45:00Z|2026-06-17 18:50:00Z|2026-06-17 18:55:00Z|4306.71,A3_ML_C01_G00218,2026-06-17 19:04:59Z,SHORT,FALLING,Evening 16:00-19:59,0.2485380117,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|SHORT|2026-06-17 18:45:00Z|2026-06-17 18:50:00Z|2026-06-17 18:55:00Z|4306.71,A3_ML_C01_G00219,2026-06-17 19:04:59Z,SHORT,FALLING,Evening 16:00-19:59,0.3850574713,account_direction:1033030|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|SHORT|2026-06-17 18:45:00Z|2026-06-17 18:50:00Z|2026-06-17 18:55:00Z|4306.71,A3_ML_C01_G00220,2026-06-17 19:04:59Z,SHORT,FALLING,Evening 16:00-19:59,0.2986111111,account_direction:1033669|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|SHORT|2026-06-17 20:10:00Z|2026-06-17 20:15:00Z|2026-06-17 20:20:00Z|4269.46,A3_ML_C01_G00221,2026-06-17 20:29:58Z,SHORT,FALLING,Night 20:00-05:59,0.3850574713,account_direction:1033030|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-17 20:10:00Z|2026-06-17 20:15:00Z|2026-06-17 20:20:00Z|4269.46,A3_ML_C01_G00222,2026-06-17 20:29:59Z,SHORT,FALLING,Night 20:00-05:59,0.2485380117,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|SHORT|2026-06-17 20:10:00Z|2026-06-17 20:15:00Z|2026-06-17 20:20:00Z|4269.46,A3_ML_C01_G00223,2026-06-17 20:29:59Z,SHORT,FALLING,Night 20:00-05:59,0.2986111111,account_direction:1033669|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033030,A2,XAUUSD,1033030|XAUUSD|breakout_retest|SHORT|2026-06-18 02:55:00Z|2026-06-18 03:00:00Z|2026-06-18 03:05:00Z|4316.10,A3_ML_C01_G00224,2026-06-18 03:14:57Z,SHORT,FALLING,Night 20:00-05:59,0.3850574713,account_direction:1033030|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1033669,A3,XAUUSD,1033669|XAUUSD|breakout_retest|SHORT|2026-06-18 02:55:00Z|2026-06-18 03:00:00Z|2026-06-18 03:05:00Z|4316.10,A3_ML_C01_G00225,2026-06-18 03:14:57Z,SHORT,FALLING,Night 20:00-05:59,0.2986111111,account_direction:1033669|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
a3_ml_exploratory_shadow_preview_v1,a3_m0_exploratory_rehearsal_xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066_21622d3f,xauusd_c02_multiacct_202606242335_g0a9823b0_c9221d066,1025742,A1,XAUUSD,1025742|XAUUSD|breakout_retest|SHORT|2026-06-18 02:55:00Z|2026-06-18 03:00:00Z|2026-06-18 03:05:00Z|4316.10,A3_ML_C01_G00226,2026-06-18 03:14:58Z,SHORT,FALLING,Night 20:00-05:59,0.2485380117,account_direction:1025742|SHORT,ABSTAIN,RESEARCH_ONLY_NOT_AUTHORIZED,EXPLORATORY_REHEARSAL_NOT_AUTHORIZED_FOR_DEMO,false
