profile,hour_utc,last_bid,stress_balance_usd,stress_equity_usd,drawdown_usd,open_positions,margin_usd,original_stop_risk_usd
frozen_r1_baseline,2024-03-12T02:00:00Z,2179.015,11103.32524731381,11185.640683862415,435.4800855393023,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T02:00:00Z,2179.015,11154.765032328838,11237.080468877442,158.23630833100106,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T03:00:00Z,2177.385,11103.32524731381,11180.706980881512,440.41378852020534,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T03:00:00Z,2177.385,11154.765032328838,11232.14676589654,163.1700113119041,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T04:00:00Z,2178.085,11103.32524731381,11182.763285362415,438.357484039303,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T04:00:00Z,2178.085,11154.765032328838,11234.203070377442,161.11370683100176,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T05:00:00Z,2176.055,11103.32524731381,11176.629415256511,444.49135414520606,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T05:00:00Z,2176.055,11154.765032328838,11228.069200271539,167.2475769369048,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T06:00:00Z,2175.285,11103.32524731381,11174.27578530165,446.84498410006745,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T06:00:00Z,2175.285,11154.765032328838,11225.715570316677,169.6012068917662,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T07:00:00Z,2176.925,11103.32524731381,11179.151972593318,441.96879680839993,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T07:00:00Z,2176.925,11154.765032328838,11230.591757608345,164.72501960009868,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T08:00:00Z,2177.715,11103.32524731381,11181.478182075956,439.64258732576127,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T08:00:00Z,2177.715,11154.765032328838,11232.917967090983,162.39881011746002,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T09:00:00Z,2176.925,11103.32524731381,11179.064421709636,442.05634769208154,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T09:00:00Z,2176.925,11154.765032328838,11230.504206724663,164.8125704837803,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T10:00:00Z,2176.395,11103.32524731381,11177.430667759983,443.69010164173415,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T10:00:00Z,2176.395,11154.765032328838,11228.87045277501,166.4463244334329,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T11:00:00Z,2171.825,11103.32524731381,11163.676936742624,457.44383265909346,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T11:00:00Z,2171.825,11154.765032328838,11215.116721757651,180.2000554507922,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T12:00:00Z,2169.675,11103.32524731381,11157.18316537804,463.93760402367843,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T12:00:00Z,2169.675,11154.765032328838,11208.622950393066,186.69382681537718,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T13:00:00Z,2160.295,11103.32524731381,11128.999418294707,492.1213511070109,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T13:00:00Z,2160.295,11154.765032328838,11180.439203309734,214.87757389870967,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T14:00:00Z,2161.955,11103.32524731381,11133.935677907553,487.1850914941642,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T14:00:00Z,2161.955,11154.765032328838,11185.37546292258,209.94131428586297,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T15:00:00Z,2162.878,11103.32524731381,11136.660925817276,484.45984358444184,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T15:00:00Z,2162.878,11154.765032328838,11188.100710832303,207.2160663761406,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T16:00:00Z,2165.655,11103.32524731381,11144.94817098047,476.17259842124804,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T16:00:00Z,2165.655,11154.765032328838,11196.387955995497,198.9288212129468,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T17:00:00Z,2155.0,11103.32524731381,11112.939422694011,508.1813467077063,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T17:00:00Z,2155.0,11154.765032328838,11164.379207709038,230.93756949940507,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T18:00:00Z,2153.455,11103.32524731381,11108.260688589846,512.8600808118717,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T18:00:00Z,2153.455,11154.765032328838,11159.700473604873,235.6163036035705,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T19:00:00Z,2157.285,11103.32524731381,11119.706924456164,501.41384494555314,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T19:00:00Z,2157.285,11154.765032328838,11171.146709471192,224.17006773725188,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T20:00:00Z,2158.045,11103.32524731381,11121.94317548915,499.1775939125673,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T20:00:00Z,2158.045,11154.765032328838,11173.382960504177,221.93381670426606,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T22:00:00Z,2158.655,11103.32524731381,11123.685676983943,497.4350924177743,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T22:00:00Z,2158.655,11154.765032328838,11175.12546199897,220.19131520947303,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-12T23:00:00Z,2156.885,11103.32524731381,11118.331950876303,502.7888185254142,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-12T23:00:00Z,2156.885,11154.765032328838,11169.77173589133,225.54504131711292,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T00:00:00Z,2159.215,11103.32524731381,11125.27819272179,495.84257667992824,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T00:00:00Z,2159.215,11154.765032328838,11176.717977736816,218.598799471627,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T01:00:00Z,2158.525,11103.32524731381,11123.164446841582,497.95632256013596,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T01:00:00Z,2158.525,11154.765032328838,11174.604231856609,220.7125453518347,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T02:00:00Z,2160.325,11103.32524731381,11128.520713648873,492.6000557528441,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T02:00:00Z,2160.325,11154.765032328838,11179.9604986639,215.35627854454287,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T03:00:00Z,2159.045,11103.32524731381,11124.636957062068,496.4838123396494,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T03:00:00Z,2159.045,11154.765032328838,11176.076742077095,219.24003513134812,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T04:00:00Z,2159.255,11103.32524731381,11125.223183522137,495.8975858795802,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T04:00:00Z,2159.255,11154.765032328838,11176.662968537164,218.65380867127897,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T05:00:00Z,2159.935,11103.32524731381,11127.219422706165,493.901346695553,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T05:00:00Z,2159.935,11154.765032328838,11178.659207721192,216.65756948725175,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T06:00:00Z,2159.355,11103.32524731381,11125.43566515929,495.68510424242777,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T06:00:00Z,2159.355,11154.765032328838,11176.875450174317,218.44132703412652,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T07:00:00Z,2159.615,11103.32524731381,11126.1719152079,494.94885419381717,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T07:00:00Z,2159.615,11154.765032328838,11177.611700222928,217.70507698551592,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T08:00:00Z,2158.115,11103.32524731381,11121.628166009983,499.4926033917345,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T08:00:00Z,2158.115,11154.765032328838,11173.06795102501,222.24882618343327,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T09:00:00Z,2158.465,11103.32524731381,11122.634422183595,498.4863472181223,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T09:00:00Z,2158.465,11154.765032328838,11174.074207198622,221.24257000982107,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T10:00:00Z,2163.285,11103.32524731381,11137.050722508247,484.07004689347013,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T10:00:00Z,2163.285,11154.765032328838,11188.490507523275,206.82626968516888,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T11:00:00Z,2163.895,11103.32524731381,11138.83693301172,482.2838363899973,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T11:00:00Z,2163.895,11154.765032328838,11190.276718026747,205.04005918169605,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T12:00:00Z,2163.408,11103.32524731381,11137.332170640193,483.78859876152455,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T12:00:00Z,2163.408,11154.765032328838,11188.77195565522,206.5448215532233,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T13:00:00Z,2165.915,11103.32524731381,11144.809416046442,476.31135335527506,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T13:00:00Z,2165.915,11154.765032328838,11196.24920106147,199.0675761469738,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T14:00:00Z,2168.755,11103.32524731381,11153.285666982207,467.8351024195108,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T14:00:00Z,2168.755,11154.765032328838,11204.725451997234,190.59132521120955,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T15:00:00Z,2171.635,11103.32524731381,11161.881915268665,459.2388541330529,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T15:00:00Z,2171.635,11154.765032328838,11213.321700283692,181.99507692475163,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T16:00:00Z,2173.585,11103.32524731381,11167.68817198915,453.4325974125677,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T16:00:00Z,2173.585,11154.765032328838,11219.127957004177,176.18882020426645,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T17:00:00Z,2174.415,11103.32524731381,11170.13444731554,450.9863220861771,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T17:00:00Z,2174.415,11154.765032328838,11221.574232330568,173.74254487787584,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T18:00:00Z,2174.765,11103.32524731381,11171.140670956165,449.98009844555236,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T18:00:00Z,2174.765,11154.765032328838,11222.580455971192,172.7363212372511,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T19:00:00Z,2172.485,11103.32524731381,11164.25691923047,456.86385017124667,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T19:00:00Z,2172.485,11154.765032328838,11215.696704245498,179.62007296294541,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T20:00:00Z,2174.065,11103.32524731381,11168.953175379775,452.16759402194293,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T20:00:00Z,2174.065,11154.765032328838,11220.392960394802,174.92381681364168,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T22:00:00Z,2174.505,11103.32524731381,11170.185672049916,450.93509735180123,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T22:00:00Z,2174.505,11154.765032328838,11221.625457064943,173.69132014349998,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-13T23:00:00Z,2175.345,11103.32524731381,11172.661915584637,448.45885381708104,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-13T23:00:00Z,2175.345,11154.765032328838,11224.101700599664,171.21507660877978,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T00:00:00Z,2176.195,11103.32524731381,11175.16829186415,445.95247753756666,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T00:00:00Z,2176.195,11154.765032328838,11226.608076879178,168.7087003292654,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T01:00:00Z,2174.675,11103.32524731381,11170.564418161026,450.5563512406916,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T01:00:00Z,2174.675,11154.765032328838,11222.004203176053,173.31257403239033,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T02:00:00Z,2172.655,11103.32524731381,11164.460765310332,456.6600040913854,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T02:00:00Z,2172.655,11154.765032328838,11215.90055032536,179.41622688308416,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T03:00:00Z,2172.165,11103.32524731381,11162.946967513457,458.17380188826064,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T03:00:00Z,2172.165,11154.765032328838,11214.386752528484,180.9300246799594,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T04:00:00Z,2171.635,11103.32524731381,11161.313173131512,459.807596270206,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T04:00:00Z,2171.635,11154.765032328838,11212.752958146539,182.56381906190472,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T05:00:00Z,2168.765,11103.32524731381,11152.659420822483,468.46134857923425,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T05:00:00Z,2168.765,11154.765032328838,11204.09920583751,191.217571370933,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T06:00:00Z,2168.645,11103.32524731381,11152.25566569401,468.865103707707,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T06:00:00Z,2168.645,11154.765032328838,11203.695450709038,191.62132649940577,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T07:00:00Z,2168.575,11103.32524731381,11152.001928575957,469.11884082576034,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T07:00:00Z,2168.575,11154.765032328838,11203.441713590984,191.8750636174591,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T08:00:00Z,2169.465,11103.32524731381,11154.628202674916,466.49256672680167,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T08:00:00Z,2169.465,11154.765032328838,11206.067987689943,189.24878951850042,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T09:00:00Z,2169.955,11103.32524731381,11156.0544222079,465.0663471938169,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T09:00:00Z,2169.955,11154.765032328838,11207.494207222928,187.82256998551566,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T10:00:00Z,2170.505,11103.32524731381,11157.660676424915,463.4600929768021,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T10:00:00Z,2170.505,11154.765032328838,11209.100461439943,186.21631576850086,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T11:00:00Z,2168.375,11103.32524731381,11151.226923836373,469.89384556534424,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T11:00:00Z,2168.375,11154.765032328838,11202.6667088514,192.65006835704298,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T12:00:00Z,2162.675,11103.32524731381,11134.083167383247,487.03760201847035,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T12:00:00Z,2162.675,11154.765032328838,11185.522952398274,209.7938248101691,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T13:00:00Z,2162.425,11103.32524731381,11133.289418039498,487.8313513622197,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T13:00:00Z,2162.425,11154.765032328838,11184.729203054525,210.58757415391847,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T14:00:00Z,2161.895,11103.32524731381,11131.655668829428,489.4651005722899,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T14:00:00Z,2161.895,11154.765032328838,11183.095453844455,212.22132336398863,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T15:00:00Z,2157.095,11103.32524731381,11117.211932185332,503.908837216386,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T15:00:00Z,2157.095,11154.765032328838,11168.651717200359,226.66506000808477,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T16:00:00Z,2158.548,11103.32524731381,11121.527174638455,499.59359476326244,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T16:00:00Z,2158.548,11154.765032328838,11172.966959653482,222.3498175549612,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T17:00:00Z,2160.155,11103.32524731381,11126.304416799914,494.8163526018034,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T17:00:00Z,2160.155,11154.765032328838,11177.744201814941,217.57257539350212,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T18:00:00Z,2161.365,11103.32524731381,11129.890665134983,491.230104266735,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T18:00:00Z,2161.365,11154.765032328838,11181.33045015001,213.98632705843374,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T19:00:00Z,2163.345,11103.32524731381,11135.786921259984,485.33384814173405,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T19:00:00Z,2163.345,11154.765032328838,11187.22670627501,208.0900709334328,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T20:00:00Z,2161.765,11103.32524731381,11131.00316726172,490.11760213999696,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T20:00:00Z,2161.765,11154.765032328838,11182.442952276748,212.8738249316957,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T22:00:00Z,2161.308,11103.32524731381,11129.544666787762,491.5761026139553,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T22:00:00Z,2161.308,11154.765032328838,11180.98445180279,214.33232540565405,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-14T23:00:00Z,2161.555,11103.32524731381,11130.241936584636,490.8788328170813,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-14T23:00:00Z,2161.555,11154.765032328838,11181.681721599663,213.63505560878002,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T00:00:00Z,2162.575,11103.32524731381,11133.258168950957,487.8626004507605,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T00:00:00Z,2162.575,11154.765032328838,11184.697953965984,210.61882324245926,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T01:00:00Z,2162.605,11103.32524731381,11133.30442500304,487.81634439867776,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T01:00:00Z,2162.605,11154.765032328838,11184.744210018067,210.5725671903765,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T02:00:00Z,2162.305,11103.32524731381,11132.360670907552,488.7600984941655,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T02:00:00Z,2162.305,11154.765032328838,11183.80045592258,211.51632128586425,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T03:00:00Z,2164.478,11103.32524731381,11138.835975643664,482.28479375805364,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T03:00:00Z,2164.478,11154.765032328838,11190.275760658691,205.04101654975238,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T04:00:00Z,2164.365,11103.32524731381,11138.453219652345,482.6675497493725,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T04:00:00Z,2164.365,11154.765032328838,11189.893004667372,205.42377254107123,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T05:00:00Z,2169.065,11103.32524731381,11152.509416678387,468.6113527233301,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T05:00:00Z,2169.065,11154.765032328838,11203.949201693415,191.36757551502888,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T06:00:00Z,2168.798,11103.32524731381,11151.664676084636,469.45609331708147,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T06:00:00Z,2168.798,11154.765032328838,11203.104461099663,192.21231610878021,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T07:00:00Z,2166.925,11103.32524731381,11146.001917383248,475.1188520184696,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T07:00:00Z,2166.925,11154.765032328838,11197.441702398275,197.87507481016837,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T08:00:00Z,2168.895,11103.32524731381,11151.868167796441,469.25260160527614,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T08:00:00Z,2168.895,11154.765032328838,11203.307952811469,192.0088243969749,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T09:00:00Z,2171.745,11103.32524731381,11160.374417869358,460.74635153235977,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T09:00:00Z,2171.745,11154.765032328838,11211.814202884385,183.50257432405851,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T10:00:00Z,2169.185,11103.32524731381,11152.650716553388,468.47005284832994,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T10:00:00Z,2169.185,11154.765032328838,11204.090501568415,191.2262756400287,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T11:00:00Z,2166.905,11103.32524731381,11145.76703547179,475.35373392992733,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T11:00:00Z,2166.905,11154.765032328838,11197.206820486817,198.10995672162608,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T12:00:00Z,2161.705,11103.32524731381,11130.123170069011,490.99759933270616,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T12:00:00Z,2161.705,11154.765032328838,11181.562955084039,213.7538221244049,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T13:00:00Z,2160.095,11103.32524731381,11125.249416423178,495.87135297854,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T13:00:00Z,2160.095,11154.765032328838,11176.689201438205,218.62757577023876,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T14:00:00Z,2164.175,11103.32524731381,11137.445679341581,483.6750900601364,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T14:00:00Z,2164.175,11154.765032328838,11188.885464356608,206.43131285183517,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T15:00:00Z,2159.925,11103.32524731381,11124.651926753038,496.46884264867913,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T15:00:00Z,2159.925,11154.765032328838,11176.091711768066,219.22506544037788,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T16:00:00Z,2158.685,11103.32524731381,11120.888185733942,500.23258366777554,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T16:00:00Z,2158.685,11154.765032328838,11172.32797074897,222.9888064594743,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T17:00:00Z,2156.685,11103.32524731381,11114.844416921444,506.276352480274,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T17:00:00Z,2156.685,11154.765032328838,11166.28420193647,229.03257527197275,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T18:00:00Z,2159.215,11103.32524731381,11122.39066546311,498.7301039386075,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T18:00:00Z,2159.215,11154.765032328838,11173.830450478137,221.48632673030625,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T19:00:00Z,2156.795,11103.32524731381,11115.086919194013,506.03385020770475,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T19:00:00Z,2156.795,11154.765032328838,11166.52670420904,228.7900729994035,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-15T20:00:00Z,2155.625,11103.32524731381,11111.533175987415,509.5875934143023,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-15T20:00:00Z,2155.625,11154.765032328838,11162.972961002442,232.34381620600107,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-17T22:00:00Z,2154.815,11103.32524731381,11106.915696173179,514.2050732285388,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-17T22:00:00Z,2154.815,11154.765032328838,11158.355481188206,236.96129602023757,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-17T23:00:00Z,2156.428,11103.32524731381,11111.71094924783,509.40982015388727,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-17T23:00:00Z,2156.428,11154.765032328838,11163.150734262857,232.166042945586,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T00:00:00Z,2156.515,11103.32524731381,11111.928168161026,509.19260124069115,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-18T00:00:00Z,2156.515,11154.765032328838,11163.367953176054,231.9488240323899,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T01:00:00Z,2152.175,11103.32524731381,11098.864425647136,522.2563437545814,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-18T01:00:00Z,2152.175,11154.765032328838,11150.304210662163,245.01256654628014,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T02:00:00Z,2147.845,11103.32524731381,11085.830672536025,535.2900968656922,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-18T02:00:00Z,2147.845,11154.765032328838,11137.270457551052,258.046319657391,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T03:00:00Z,2146.675,11103.32524731381,11082.276950888456,538.8438185132618,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-18T03:00:00Z,2146.675,11154.765032328838,11133.716735903483,261.60004130496054,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T04:00:00Z,2147.255,11103.32524731381,11083.97320890929,537.1475604924271,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-18T04:00:00Z,2147.255,11154.765032328838,11135.412993924318,259.9037832841259,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T05:00:00Z,2146.985,11103.32524731381,11083.119416058595,538.0013533431229,3,128.98930000000013,135.15000000000055
demo_guard_10k,2024-03-18T05:00:00Z,2146.985,11154.765032328838,11134.559201073622,260.75757613482165,3,128.98930000000001,135.15000000000055
frozen_r1_baseline,2024-03-18T06:00:00Z,2148.015,11103.32524731381,11086.165683048179,534.9550863535387,3,128.98930000000013,135.15000000000055
