timestamp_broker,m5_bar_time,time_bucket,candidate,family,symbol,direction,normalized_direction,legacy_shadow_action,legacy_shadow_reason,proposed_v2_shadow_action,proposed_v2_shadow_reason,trend_veto_action,trend_veto_reason,fixed_shadow_action,fixed_shadow_reason,entry_price,stop_loss,take_profit,stop_distance_points,spread_points,resolution_status,resolution_source,matched_position_ticket,actual_state,actual_profit_aed,actual_exit_time,actual_exit_price,replay_model,replay_entry_time,replay_entry_price,replay_synthetic_stop_loss,replay_synthetic_take_profit,replay_signal_risk_points,replay_spread_points,replay_bars_scanned,replay_exit_time,replay_exit_price,gross_outcome_r,estimated_cost_r,cost_source,net_outcome_r,v1_resolution_status,v1_resolution_source,v1_replay_bars_scanned,v1_replay_exit_time,v1_replay_exit_price,v1_gross_outcome_r,v1_estimated_cost_r,v1_cost_source,v1_net_outcome_r,_source_file
2026.06.12 08:05:47,2026.06.12 08:05:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,LONG,BUY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,KEEP,KEEP_TREND_NOT_OPPOSED,KEEP,KEEP_TREND_NOT_OPPOSED,4194.39,4174.52,4224.19,1986.51,50.00,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-12 08:10:00,4202.095000,4174.520000,4243.457500,2757.500000,75.000000,14,,,,,measured_p95_spread_table,,REPLAY_TP,m5_bar_replay_plan_v1_adverse_first,11,2026-06-12 09:00:00,4224.19,1.499748,0.037755,measured_p95_spread_table,1.461994,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 08:25:47,2026.06.12 08:25:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,LONG,BUY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,KEEP,KEEP_TREND_NOT_OPPOSED,KEEP,KEEP_TREND_NOT_OPPOSED,4219.71,4198.42,4251.65,2129.06,75.00,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,2026-06-12 08:30:00,4213.445000,4198.420000,4235.982500,1502.500000,75.000000,10,,,,,measured_p95_spread_table,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,11,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 09:20:47,2026.06.12 09:20:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4221.49,4225.98,4214.75,449.46,50.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 09:25:46,2026.06.12 09:25:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4220.75,4227.37,4210.83,661.66,75.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 09:30:47,2026.06.12 09:30:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4218.76,4226.20,4207.60,743.89,50.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 09:35:47,2026.06.12 09:35:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,LONG,BUY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,KEEP,KEEP_TREND_NOT_OPPOSED,KEEP,KEEP_TREND_NOT_OPPOSED,4225.69,4218.59,4236.34,709.86,50.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 09:50:47,2026.06.12 09:50:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4222.70,4228.31,4214.29,560.81,50.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 09:55:47,2026.06.12 09:55:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4223.20,4228.39,4215.42,518.98,50.00,BROKER_CLOSED_LOSS,broker_trade_join,4016627,CLOSED,-19.44,2026-06-12 10:02:37,4180.43,,,,,,,,,,,,,,,,,,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 10:05:47,2026.06.12 10:05:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4221.31,4225.84,4214.51,453.48,50.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 10:10:47,2026.06.12 10:10:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,LONG,BUY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,KEEP,KEEP_TREND_NOT_OPPOSED,KEEP,KEEP_TREND_NOT_OPPOSED,4224.45,4218.17,4233.87,628.21,50.00,BROKER_CLOSED_LOSS,broker_trade_join,4017368,CLOSED,-40.16,2026-06-12 11:33:00,4170.98,,,,,,,,,,,,,,,,,,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.12 10:15:47,2026.06.12 10:15:00,Afternoon 12:00-15:59,symbol_normalized_round_retest_v0,round,XAUUSD,SHORT,SELL,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,BLOCK,BLOCK_XAUUSD_SHORT_UPTREND_M15_H1,4220.06,4226.00,4211.14,594.39,50.00,UNRESOLVED_REPLAY_NO_EXECUTOR_ENTRY_BAR,m5_bar_replay_executor_v2_adverse_first,,,,,,executor_v2,,,,,,,0,,,,,,,UNRESOLVED_REPLAY_NO_SL_TP_HIT,m5_bar_replay_plan_v1_adverse_first,0,,,,,,,trend_guarded_fix_observer_v2_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
