time_utc,event,trade_id,source,direction,decision,equity_usd,active_trades,active_gross_lots
2022-10-31T12:00:00Z,ENTRY,T00750,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-10-31T16:00:00Z,ENTRY,T00751,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-10-31T17:00:00Z,ENTRY,T00752,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-11-03T15:00:00Z,ENTRY,T00753,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-11-24T04:00:00Z,ENTRY,T00754,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-11-24T12:00:00Z,ENTRY,T00755,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-11-30T20:00:00Z,ENTRY,T00756,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-01T12:00:00Z,ENTRY,T00757,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-01T16:00:00Z,ENTRY,T00758,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-05T04:00:00Z,ENTRY,T00759,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-09T04:00:00Z,ENTRY,T00760,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-09T12:00:00Z,ENTRY,T00761,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-13T16:00:00Z,ENTRY,T00762,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-19T08:00:00Z,ENTRY,T00763,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-20T08:00:00Z,ENTRY,T00764,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-20T16:00:00Z,ENTRY,T00765,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-27T12:00:00Z,ENTRY,T00766,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-27T16:00:00Z,ENTRY,T00767,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2022-12-30T20:00:00Z,ENTRY,T00768,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-03T04:00:00Z,ENTRY,T00769,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-03T20:00:00Z,ENTRY,T00770,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-04T08:00:00Z,ENTRY,T00771,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-04T16:00:00Z,ENTRY,T00772,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-06T20:00:00Z,ENTRY,T00773,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-09T04:00:00Z,ENTRY,T00774,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-11T08:00:00Z,ENTRY,T00775,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-12T12:00:00Z,ENTRY,T00776,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-12T20:00:00Z,ENTRY,T00777,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-13T08:00:00Z,ENTRY,T00778,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-13T16:00:00Z,ENTRY,T00779,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-13T20:00:00Z,ENTRY,T00780,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-19T20:00:00Z,ENTRY,T00781,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-24T08:00:00Z,ENTRY,T00782,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-24T20:00:00Z,ENTRY,T00783,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-01-25T20:00:00Z,ENTRY,T00784,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-02-01T20:00:00Z,ENTRY,T00785,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-02-27T02:00:00Z,ENTRY,T00786,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-02-27T03:00:00Z,ENTRY,T00787,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-02-27T09:00:00Z,ENTRY,T00788,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-02-28T07:00:00Z,ENTRY,T00789,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-02-28T10:00:00Z,ENTRY,T00790,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-03-09T01:00:00Z,ENTRY,T00791,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-03-09T06:00:00Z,ENTRY,T00792,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-04-12T04:00:00Z,ENTRY,T00793,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-04-12T20:00:00Z,ENTRY,T00794,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-08T10:00:00Z,ENTRY,T00795,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-14T06:00:00Z,ENTRY,T00796,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-14T11:00:00Z,ENTRY,T00797,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-14T22:02:00Z,ENTRY,T00798,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-19T16:00:00Z,ENTRY,T00799,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-19T18:00:00Z,ENTRY,T00800,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-20T01:00:00Z,ENTRY,T00801,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-20T02:00:00Z,ENTRY,T00802,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-20T13:00:00Z,ENTRY,T00803,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-21T05:00:00Z,ENTRY,T00804,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-21T10:00:00Z,ENTRY,T00805,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-21T20:00:00Z,ENTRY,T00806,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-21T22:00:00Z,ENTRY,T00807,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-22T01:00:00Z,ENTRY,T00808,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-22T04:00:00Z,ENTRY,T00809,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-22T05:00:00Z,ENTRY,T00810,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-22T07:00:00Z,ENTRY,T00811,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-22T13:00:00Z,ENTRY,T00812,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-22T15:00:00Z,ENTRY,T00813,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-23T06:00:00Z,ENTRY,T00814,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-23T07:00:00Z,ENTRY,T00815,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-23T20:00:00Z,ENTRY,T00816,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-27T16:00:00Z,ENTRY,T00817,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-28T07:00:00Z,ENTRY,T00818,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-28T15:00:00Z,ENTRY,T00819,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-28T20:00:00Z,ENTRY,T00820,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-28T22:02:00Z,ENTRY,T00821,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-29T03:00:00Z,ENTRY,T00822,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-30T08:00:00Z,ENTRY,T00823,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-06-30T09:00:00Z,ENTRY,T00824,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-07-06T04:00:00Z,ENTRY,T00825,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-07-06T08:00:00Z,ENTRY,T00826,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-07-26T08:00:00Z,ENTRY,T00827,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T01:00:00Z,ENTRY,T00828,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T02:00:00Z,ENTRY,T00829,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T04:00:00Z,ENTRY,T00830,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T07:00:00Z,ENTRY,T00831,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T08:00:00Z,ENTRY,T00832,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T11:00:00Z,ENTRY,T00833,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T12:00:00Z,ENTRY,T00834,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T13:00:00Z,ENTRY,T00835,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-08T16:00:00Z,ENTRY,T00836,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-09T11:00:00Z,ENTRY,T00837,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-10T03:00:00Z,ENTRY,T00838,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-10T05:00:00Z,ENTRY,T00839,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-10T18:00:00Z,ENTRY,T00840,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-10T20:00:00Z,ENTRY,T00841,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-11T03:00:00Z,ENTRY,T00842,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-11T16:00:00Z,ENTRY,T00843,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-11T18:00:00Z,ENTRY,T00844,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-14T01:00:00Z,ENTRY,T00845,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-14T14:00:00Z,ENTRY,T00846,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-14T18:00:00Z,ENTRY,T00847,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-14T19:00:00Z,ENTRY,T00848,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-14T20:00:00Z,ENTRY,T00849,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-15T17:00:00Z,ENTRY,T00850,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-15T19:00:00Z,ENTRY,T00851,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-16T13:00:00Z,ENTRY,T00852,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-16T19:00:00Z,ENTRY,T00853,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-17T09:00:00Z,ENTRY,T00854,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-17T16:00:00Z,ENTRY,T00855,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-17T18:00:00Z,ENTRY,T00856,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-18T13:00:00Z,ENTRY,T00857,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-18T16:00:00Z,ENTRY,T00858,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-18T17:00:00Z,ENTRY,T00859,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-21T02:00:00Z,ENTRY,T00860,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-08-21T06:00:00Z,ENTRY,T00861,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-12T08:00:00Z,ENTRY,T00862,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-12T10:00:00Z,ENTRY,T00863,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-12T11:00:00Z,ENTRY,T00864,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-12T13:00:00Z,ENTRY,T00865,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T03:00:00Z,ENTRY,T00866,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T06:00:00Z,ENTRY,T00867,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T10:00:00Z,ENTRY,T00868,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T16:00:00Z,ENTRY,T00869,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T17:00:00Z,ENTRY,T00870,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T19:00:00Z,ENTRY,T00871,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-13T22:00:00Z,ENTRY,T00872,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-14T06:00:00Z,ENTRY,T00873,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-14T07:00:00Z,ENTRY,T00874,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-14T08:00:00Z,ENTRY,T00875,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-14T12:00:00Z,ENTRY,T00876,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-28T13:00:00Z,ENTRY,T00877,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-28T15:00:00Z,ENTRY,T00878,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-09-29T15:00:00Z,ENTRY,T00879,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-03T22:00:00Z,ENTRY,T00880,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-04T03:00:00Z,ENTRY,T00881,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-04T06:00:00Z,ENTRY,T00882,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-04T15:00:00Z,ENTRY,T00883,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-04T17:00:00Z,ENTRY,T00884,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-04T18:00:00Z,ENTRY,T00885,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-04T22:00:00Z,ENTRY,T00886,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-05T16:00:00Z,ENTRY,T00887,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-10-06T10:00:00Z,ENTRY,T00888,r2_pullback_short_h1_confirm,SHORT,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-11-21T04:00:00Z,ENTRY,T00889,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-11-21T16:00:00Z,ENTRY,T00890,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-11-27T04:00:00Z,ENTRY,T00891,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-11-27T20:00:00Z,ENTRY,T00892,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-11-28T16:00:00Z,ENTRY,T00893,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-12-01T16:00:00Z,ENTRY,T00894,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-12-01T20:00:00Z,ENTRY,T00895,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-12-22T12:00:00Z,ENTRY,T00896,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-12-27T16:00:00Z,ENTRY,T00897,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2023-12-28T04:00:00Z,ENTRY,T00898,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-02-29T16:00:00Z,ENTRY,T00899,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-01T12:00:00Z,ENTRY,T00900,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-01T16:00:00Z,ENTRY,T00901,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-05T08:00:00Z,ENTRY,T00902,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-05T12:00:00Z,ENTRY,T00903,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-07T04:00:00Z,ENTRY,T00904,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-07T12:00:00Z,ENTRY,T00905,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-07T20:00:00Z,ENTRY,T00906,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-08T08:00:00Z,ENTRY,T00907,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-03-08T16:00:00Z,ENTRY,T00908,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-05-20T04:00:00Z,ENTRY,T00909,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-05T08:00:00Z,ENTRY,T00910,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-05T16:00:00Z,ENTRY,T00911,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-05T20:00:00Z,ENTRY,T00912,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-11T16:00:00Z,ENTRY,T00913,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-15T12:00:00Z,ENTRY,T00914,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-15T16:00:00Z,ENTRY,T00915,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-16T16:00:00Z,ENTRY,T00916,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-07-16T20:00:00Z,ENTRY,T00917,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-08-26T08:00:00Z,ENTRY,T00918,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-08-26T12:00:00Z,ENTRY,T00919,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-10T16:00:00Z,ENTRY,T00920,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-10T20:00:00Z,ENTRY,T00921,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-12T16:00:00Z,ENTRY,T00922,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-13T04:00:00Z,ENTRY,T00923,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-13T16:00:00Z,ENTRY,T00924,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-16T04:00:00Z,ENTRY,T00925,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-20T08:00:00Z,ENTRY,T00926,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-20T12:00:00Z,ENTRY,T00927,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-20T16:00:00Z,ENTRY,T00928,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-23T04:00:00Z,ENTRY,T00929,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-23T16:00:00Z,ENTRY,T00930,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-24T16:00:00Z,ENTRY,T00931,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-24T20:00:00Z,ENTRY,T00932,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-09-26T12:00:00Z,ENTRY,T00933,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-16T08:00:00Z,ENTRY,T00934,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-16T20:00:00Z,ENTRY,T00935,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
2024-10-17T16:00:00Z,ENTRY,T00936,r1_box_clean_strict_uptrend,LONG,EMERGENCY_DRAWDOWN_HALT,832.67,0,0
