dedup_key,entry_minute,entry_date,entry_time,time_bucket,account,account_role,lane,symbol,direction,volume,selected_candidate,selected_family,selected_status,selected_position_ticket,selected_profit_aed,selected_outcome,group_size,duplicate_count,group_raw_profit_aed,candidate_members,family_members,has_round_family,has_breakout_core,has_p2weakness,actual_join_status,entry_price,sl,tp,magic,entry_comment,exit_comment,cost_join_status,cost_r,spread_points,stop_distance_points,result_r,is_breakout_core,is_round_family,is_evening_night,is_morning_afternoon,is_protected_breakout_cluster,is_mixed_family_group
2026-06-05 16:00|XAUUSD|SELL|0.01,2026-06-05 16:00,2026-06-05,2026-06-05 16:00:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3828981,48.29,WIN,2,1,96.58,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4470.00,4479.55,4456.85,920301,P2DEMO_sn_round_XAUUSD,[tp 4456.85],COST_MISSING,,,955.00,1.3770,false,true,true,false,false,false
2026-06-05 11:50|XAUUSD|BUY|0.01,2026-06-05 11:50,2026-06-05,2026-06-05 11:50:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3825445,38.40,WIN,2,1,76.80,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4463.04,4456.05,4473.50,920301,P2DEMO_sn_round_XAUUSD,[tp 4473.50],COST_MISSING,,,699.00,1.4964,false,true,false,true,false,false
2026-06-05 10:25|XAUUSD|BUY|0.01,2026-06-05 10:25,2026-06-05,2026-06-05 10:25:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3823971,49.06,WIN,2,1,98.12,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4444.72,4435.43,4458.08,920301,P2DEMO_sn_round_XAUUSD,[tp 4458.08],COST_MISSING,,,929.00,1.4381,false,true,false,true,false,false
2026-06-05 10:05|XAUUSD|SELL|0.01,2026-06-05 10:05,2026-06-05,2026-06-05 10:05:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3823694,-25.06,LOSS,1,0,-25.06,breakout_retest,breakout_core,false,true,false,MATCHED,4437.17,4444.05,4427.00,920101,P2DEMO_br_XAUUSD,[sl 4444.05],COST_MISSING,,,688.00,-0.9913,true,false,false,true,false,false
2026-06-05 08:35|XAUUSD|SELL|0.01,2026-06-05 08:35,2026-06-05,2026-06-05 08:35:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3822876,-18.19,LOSS,2,1,-36.38,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4439.02,4443.69,4432.07,920101,P2DEMO_br_XAUUSD,[sl 4443.69],COST_MISSING,,,467.00,-1.0600,true,false,false,true,false,false
2026-06-05 08:10|XAUUSD|SELL|0.01,2026-06-05 08:10,2026-06-05,2026-06-05 08:10:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3822697,-13.63,LOSS,1,0,-13.63,breakout_retest,breakout_core,false,true,false,MATCHED,4440.43,4444.28,4434.75,920101,P2DEMO_br_XAUUSD,[sl 4444.28],COST_MISSING,,,385.00,-0.9636,true,false,false,true,false,false
2026-06-05 07:25|XAUUSD|SELL|0.01,2026-06-05 07:25,2026-06-05,2026-06-05 07:25:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3822354,-23.37,LOSS,2,1,-46.74,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4437.29,4443.58,4427.76,920101,P2DEMO_br_XAUUSD,[sl 4443.58],COST_MISSING,,,629.00,-1.0111,true,false,false,true,false,false
2026-06-05 06:35|XAUUSD|SELL|0.01,2026-06-05 06:35,2026-06-05,2026-06-05 06:35:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3821897,31.09,WIN,2,1,62.18,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4444.71,4450.35,4436.24,920101,P2DEMO_br_XAUUSD,[tp 4436.24],COST_MISSING,,,564.00,1.5018,true,false,false,true,false,false
2026-06-05 06:10|XAUUSD|SELL|0.01,2026-06-05 06:10,2026-06-05,2026-06-05 06:10:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3821444,50.70,WIN,2,1,101.40,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4447.65,4456.87,4433.84,920301,P2DEMO_sn_round_XAUUSD,[tp 4433.84],COST_MISSING,,,922.00,1.4978,false,true,false,true,false,false
2026-06-05 05:25|XAUUSD|SELL|0.01,2026-06-05 05:25,2026-06-05,2026-06-05 05:25:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3820690,43.73,WIN,4,3,226.23,WR50_BreakoutEvening_v0;WR50_BreakoutExit1R_v0;breakout_retest;swing_breakout_retest_v0,breakout_core;wr50,false,true,false,MATCHED,4454.64,4462.67,4442.73,920101,P2DEMO_br_XAUUSD,[tp 4442.73],COST_MISSING,,,803.00,1.4832,true,false,true,false,true,true
2026-06-05 04:45|XAUUSD|SELL|0.01,2026-06-05 04:45,2026-06-05,2026-06-05 04:45:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3820243,-27.33,LOSS,2,1,-54.66,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4462.77,4469.77,4452.72,920101,P2DEMO_br_XAUUSD,[sl 4469.77],COST_MISSING,,,700.00,-1.0629,true,false,true,false,true,false
2026-06-05 04:40|XAUUSD|BUY|0.01,2026-06-05 04:40,2026-06-05,2026-06-05 04:40:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3820210,-20.72,LOSS,2,1,-41.44,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4464.71,4459.08,4472.86,920301,P2DEMO_sn_round_XAUUSD,[sl 4459.08],COST_MISSING,,,563.00,-1.0018,false,true,true,false,false,false
2026-06-05 04:15|XAUUSD|SELL|0.01,2026-06-05 04:15,2026-06-05,2026-06-05 04:15:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3819923,-23.62,LOSS,2,1,-47.24,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4455.66,4461.79,4447.49,920101,P2DEMO_br_XAUUSD,[sl 4461.79],COST_MISSING,,,613.00,-1.0489,true,false,true,false,true,false
2026-06-05 03:15|XAUUSD|SELL|0.01,2026-06-05 03:15,2026-06-05,2026-06-05 03:15:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3819139,35.98,WIN,2,1,71.96,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4470.82,4477.35,4461.02,920101,P2DEMO_br_XAUUSD,[tp 4461.02],COST_MISSING,,,653.00,1.5008,true,false,true,false,true,false
2026-06-05 02:50|XAUUSD|SELL|0.01,2026-06-05 02:50,2026-06-05,2026-06-05 02:50:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3818897,26.03,WIN,4,3,104.12,breakout_retest;round_number_retest_v0;swing_breakout_retest_v0;symbol_normalized_round_retest_v0,breakout_core;round_family,true,true,false,MATCHED,4473.53,4478.23,4466.44,920101,P2DEMO_br_XAUUSD,[tp 4466.44],COST_MISSING,,,470.00,1.5085,true,false,true,false,true,true
2026-06-05 02:25|XAUUSD|BUY|0.01,2026-06-05 02:25,2026-06-05,2026-06-05 02:25:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3818620,-16.61,LOSS,1,0,-16.61,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4479.57,4475.17,4486.18,920501,P2DEMO_sess_ext_XAUUSD,[sl 4475.17],COST_MISSING,,,440.00,-1.0273,false,false,true,false,false,false
2026-06-05 02:20|XAUUSD|BUY|0.01,2026-06-05 02:20,2026-06-05,2026-06-05 02:20:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3818581,-11.43,LOSS,2,1,-22.86,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4478.36,4475.36,4482.86,920301,P2DEMO_sn_round_XAUUSD,[sl 4475.36],COST_MISSING,,,300.00,-1.0367,false,true,true,false,false,false
2026-06-05 00:50|XAUUSD|SELL|0.01,2026-06-05 00:50,2026-06-05,2026-06-05 00:50:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3818216,-2.84,LOSS,2,1,-5.68,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4474.76,4477.74,4470.24,920101,P2DEMO_br_XAUUSD,[sl 4477.74],COST_MISSING,,,298.00,-0.3758,true,false,true,false,true,false
2026-06-05 00:40|XAUUSD|BUY|0.01,2026-06-05 00:40,2026-06-05,2026-06-05 00:40:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3818027,-16.08,LOSS,1,0,-16.08,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4476.72,4473.74,4481.24,920501,P2DEMO_sess_ext_XAUUSD,[sl 4473.74],COST_MISSING,,,298.00,-1.2282,false,false,true,false,false,false
2026-06-04 21:35|XAUUSD|BUY|0.01,2026-06-04 21:35,2026-06-04,2026-06-04 21:35:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3816382,-15.54,LOSS,1,0,-15.54,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4480.43,4476.10,4486.88,920501,P2DEMO_sess_ext_XAUUSD,[sl 4476.10],COST_MISSING,,,433.00,-0.9769,false,false,true,false,false,false
2026-06-04 21:30|XAUUSD|BUY|0.01,2026-06-04 21:30,2026-06-04,2026-06-04 21:30:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3816318,-9.48,LOSS,2,1,-20.87,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4477.57,4474.75,4482.25,920101,P2DEMO_br_XAUUSD,[sl 4474.75],COST_MISSING,,,282.00,-0.9149,true,false,true,false,true,false
2026-06-04 18:05|XAUUSD|SELL|0.01,2026-06-04 18:05,2026-06-04,2026-06-04 18:05:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3813119,46.52,WIN,2,1,93.23,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4495.50,4503.68,4482.83,920101,P2DEMO_br_XAUUSD,[tp 4482.83],COST_MISSING,,,818.00,1.5489,true,false,true,false,true,false
2026-06-04 16:30|XAUUSD|BUY|0.01,2026-06-04 16:30,2026-06-04,2026-06-04 16:30:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3811214,37.97,WIN,1,0,37.97,breakout_retest,breakout_core,false,true,false,MATCHED,4500.77,4491.74,4511.11,920101,P2DEMO_br_XAUUSD,[tp 4511.11],COST_MISSING,,,903.00,1.1451,true,false,true,false,true,false
2026-06-04 15:45|XAUUSD|BUY|0.01,2026-06-04 15:45,2026-06-04,2026-06-04 15:45:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3810574,38.26,WIN,1,0,38.26,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4491.86,4485.15,4502.28,920501,P2DEMO_sess_ext_XAUUSD,[tp 4502.28],COST_MISSING,,,671.00,1.5529,false,false,false,true,false,false
2026-06-04 15:25|XAUUSD|BUY|0.01,2026-06-04 15:25,2026-06-04,2026-06-04 15:25:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3810242,34.22,WIN,2,1,68.22,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4479.23,4472.78,4488.55,920101,P2DEMO_br_XAUUSD,[tp 4488.55],COST_MISSING,,,645.00,1.4450,true,false,false,true,false,false
2026-06-04 11:25|XAUUSD|SELL|0.01,2026-06-04 11:25,2026-06-04,2026-06-04 11:25:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3807896,-30.35,LOSS,2,1,-60.88,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4465.95,4474.10,4453.50,920301,P2DEMO_sn_round_XAUUSD,[sl 4474.10],COST_MISSING,,,815.00,-1.0135,false,true,false,true,false,false
2026-06-04 11:15|XAUUSD|SELL|0.01,2026-06-04 11:15,2026-06-04,2026-06-04 11:15:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3807763,-25.64,LOSS,2,1,-51.28,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4463.95,4470.93,4453.47,920301,P2DEMO_sn_round_XAUUSD,[sl 4470.93],COST_MISSING,,,698.00,-1.0000,false,true,false,true,false,false
2026-06-04 10:50|XAUUSD|SELL|0.01,2026-06-04 10:50,2026-06-04,2026-06-04 10:50:01,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3807615,24.23,WIN,2,1,48.76,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4469.50,4474.83,4462.90,920301,P2DEMO_sn_round_XAUUSD,[tp 4462.90],COST_MISSING,,,533.00,1.2383,false,true,false,true,false,false
2026-06-04 08:20|XAUUSD|BUY|0.01,2026-06-04 08:20,2026-06-04,2026-06-04 08:20:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3806189,-29.80,LOSS,2,1,-59.60,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4472.25,4464.18,4484.35,920301,P2DEMO_sn_round_XAUUSD,[sl 4464.18],COST_MISSING,,,807.00,-1.0050,false,true,false,true,false,false
2026-06-04 08:00|XAUUSD|BUY|0.01,2026-06-04 08:00,2026-06-04,2026-06-04 08:00:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3806079,28.97,WIN,2,1,57.94,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4464.20,4458.94,4472.09,920301,P2DEMO_sn_round_XAUUSD,[tp 4472.09],COST_MISSING,,,526.00,1.5000,false,true,false,true,false,false
2026-06-04 06:50|XAUUSD|BUY|0.01,2026-06-04 06:50,2026-06-04,2026-06-04 06:50:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3805530,-27.67,LOSS,2,1,-55.70,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4470.75,4463.32,4482.02,920301,P2DEMO_sn_round_XAUUSD,[sl 4463.32],COST_MISSING,,,743.00,-1.0135,false,true,false,true,false,false
2026-06-04 06:30|XAUUSD|BUY|0.01,2026-06-04 06:30,2026-06-04,2026-06-04 06:30:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3805467,21.96,WIN,2,1,44.25,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4461.31,4457.04,4467.29,920301,P2DEMO_sn_round_XAUUSD,[tp 4467.29],COST_MISSING,,,427.00,1.4005,false,true,false,true,false,false
2026-06-04 06:00|XAUUSD|BUY|0.01,2026-06-04 06:00,2026-06-04,2026-06-04 06:00:00,Morning 06:00-11:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3804973,-37.00,LOSS,2,1,-75.25,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4466.61,4456.65,4482.15,920301,P2DEMO_sn_round_XAUUSD,[sl 4456.65],COST_MISSING,,,996.00,-1.0110,false,true,false,true,false,false
2026-06-04 05:45|XAUUSD|SELL|0.01,2026-06-04 05:45,2026-06-04,2026-06-04 05:45:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3804767,-21.90,LOSS,2,1,-43.80,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4459.11,4465.07,4450.17,920301,P2DEMO_sn_round_XAUUSD,[sl 4465.07],COST_MISSING,,,596.00,-1.0000,false,true,true,false,false,false
2026-06-04 05:25|XAUUSD|BUY|0.01,2026-06-04 05:25,2026-06-04,2026-06-04 05:25:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3804685,-20.61,LOSS,2,1,-43.69,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4469.89,4464.22,4478.72,920301,P2DEMO_sn_round_XAUUSD,[sl 4464.22],COST_MISSING,,,567.00,-0.9894,false,true,true,false,false,false
2026-06-04 05:10|XAUUSD|BUY|0.01,2026-06-04 05:10,2026-06-04,2026-06-04 05:10:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3804542,77.64,WIN,2,1,155.36,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4459.95,4445.50,4481.10,920101,P2DEMO_br_XAUUSD,[tp 4481.10],COST_MISSING,,,1445.00,1.4637,true,false,true,false,true,false
2026-06-04 04:20|XAUUSD|BUY|0.01,2026-06-04 04:20,2026-06-04,2026-06-04 04:20:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3804232,-19.73,LOSS,2,1,-39.28,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4455.73,4450.64,4463.14,920101,P2DEMO_br_XAUUSD,[sl 4450.64],COST_MISSING,,,509.00,-1.0550,true,false,true,false,true,false
2026-06-04 04:15|XAUUSD|SELL|0.01,2026-06-04 04:15,2026-06-04,2026-06-04 04:15:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3804205,-26.68,LOSS,3,2,-75.04,round_number_retest_v0;session_extreme_retest_v0;symbol_normalized_round_retest_v0,round_family;session_extreme,true,false,false,MATCHED,4453.45,4460.32,4442.94,920301,P2DEMO_sn_round_XAUUSD,[sl 4460.32],COST_MISSING,,,687.00,-1.0568,false,true,true,false,false,true
2026-06-04 04:00|XAUUSD|SELL|0.01,2026-06-04 04:00,2026-06-04,2026-06-04 04:00:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3804085,-18.15,LOSS,2,1,-36.85,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4455.88,4460.04,4449.39,920301,P2DEMO_sn_round_XAUUSD,[sl 4460.04],COST_MISSING,,,416.00,-1.1875,false,true,true,false,false,false
2026-06-04 02:20|XAUUSD|SELL|0.01,2026-06-04 02:20,2026-06-04,2026-06-04 02:20:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3803300,-28.07,LOSS,2,1,-53.27,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4427.48,4434.52,4417.57,920101,P2DEMO_br_XAUUSD,[sl 4434.52],COST_MISSING,,,704.00,-1.0852,true,false,true,false,true,false
2026-06-04 02:05|XAUUSD|SELL|0.01,2026-06-04 02:05,2026-06-04,2026-06-04 02:05:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3803215,-10.07,LOSS,2,1,-21.64,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4432.15,4435.00,4427.50,920101,P2DEMO_br_XAUUSD,[sl 4435.00],COST_MISSING,,,285.00,-0.9614,true,false,true,false,true,false
2026-06-03 22:40|XAUUSD|SELL|0.01,2026-06-03 22:40,2026-06-03,2026-06-03 22:40:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3801784,-15.21,LOSS,1,0,-15.21,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4438.43,4442.66,4432.03,920501,P2DEMO_sess_ext_XAUUSD,[sl 4442.66],COST_MISSING,,,423.00,-0.9787,false,false,true,false,false,false
2026-06-03 21:55|XAUUSD|SELL|0.01,2026-06-03 21:55,2026-06-03,2026-06-03 21:55:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3801572,-13.12,LOSS,1,0,-13.12,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4437.97,4441.47,4432.40,920501,P2DEMO_sess_ext_XAUUSD,[sl 4441.47],COST_MISSING,,,350.00,-1.0200,false,false,true,false,false,false
2026-06-03 20:50|XAUUSD|SELL|0.01,2026-06-03 20:50,2026-06-03,2026-06-03 20:50:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3801019,-16.13,LOSS,1,0,-16.13,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4437.86,4441.89,4431.54,920501,P2DEMO_sess_ext_XAUUSD,[sl 4441.89],COST_MISSING,,,403.00,-1.0893,false,false,true,false,false,false
2026-06-03 19:20|XAUUSD|SELL|0.01,2026-06-03 19:20,2026-06-03,2026-06-03 19:20:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3800000,42.82,WIN,2,1,85.34,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4445.60,4453.22,4433.94,920101,P2DEMO_br_XAUUSD,[tp 4433.94],COST_MISSING,,,762.00,1.5302,true,false,true,false,true,false
2026-06-03 19:10|XAUUSD|SELL|0.01,2026-06-03 19:10,2026-06-03,2026-06-03 19:10:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3799878,35.36,WIN,1,0,35.36,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4448.99,4455.44,4439.36,920501,P2DEMO_sess_ext_XAUUSD,[tp 4439.36],COST_MISSING,,,645.00,1.4930,false,false,true,false,false,false
2026-06-03 18:20|XAUUSD|SELL|0.01,2026-06-03 18:20,2026-06-03,2026-06-03 18:20:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3799276,-27.41,LOSS,1,0,-27.41,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4447.84,4455.02,4437.04,920501,P2DEMO_sess_ext_XAUUSD,[sl 4455.02],COST_MISSING,,,718.00,-1.0390,false,false,true,false,false,false
2026-06-03 17:30|XAUUSD|SELL|0.01,2026-06-03 17:30,2026-06-03,2026-06-03 17:30:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,swing_breakout_retest_v0,breakout_core,ACCEPTED,3798039,63.92,WIN,2,1,127.62,session_extreme_retest_v0;swing_breakout_retest_v0,breakout_core;session_extreme,false,true,false,MATCHED,4448.14,4459.98,4430.73,920201,P2DEMO_swing_br_XAUUSD,[tp 4430.73],COST_MISSING,,,1184.00,1.4704,true,false,true,false,true,true
2026-06-03 17:25|XAUUSD|SELL|0.01,2026-06-03 17:25,2026-06-03,2026-06-03 17:25:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3797950,46.48,WIN,1,0,46.48,breakout_retest,breakout_core,false,true,false,MATCHED,4449.79,4458.40,4437.13,920101,P2DEMO_br_XAUUSD,[tp 4437.13],COST_MISSING,,,861.00,1.4704,true,false,true,false,true,false
2026-06-03 17:00|XAUUSD|SELL|0.01,2026-06-03 17:00,2026-06-03,2026-06-03 17:00:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3797624,39.65,WIN,1,0,39.65,breakout_retest,breakout_core,false,true,false,MATCHED,4459.54,4466.84,4448.74,920101,P2DEMO_br_XAUUSD,[tp 4448.74],COST_MISSING,,,730.00,1.4795,true,false,true,false,true,false
2026-06-03 16:40|XAUUSD|SELL|0.01,2026-06-03 16:40,2026-06-03,2026-06-03 16:40:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,3797375,-23.29,LOSS,1,0,-23.29,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4450.05,4456.52,4440.40,920501,P2DEMO_sess_ext_XAUUSD,[sl 4456.52],COST_MISSING,,,647.00,-0.9799,false,false,true,false,false,false
