candidate_id,family_id,profile_id,mechanism,event_id,symbol,split,direction,signal_bar_start_utc,decision_time_utc,decision_timestamp_ms,signal_open,signal_high,signal_low,signal_close,atr,atr_ratio,body_fraction,close_location,price_efficiency_5m,tick_imbalance_5m,tick_imbalance_15m,quote_intensity_ratio,reference_level,structural_extreme,stop_distance,stop_distance_atr,reward_r,maximum_hold_hours,signal_tick_count,status,entry_time_utc,entry_timestamp_ms,exit_time_utc,exit_timestamp_ms,entry_price,exit_price,entry_bid,entry_ask,entry_spread,entry_spread_r,planned_stop,planned_target,exit_reason,duration_hours,gross_pnl_usd,execution_stress_usd,holding_stress_usd,stress_net_pnl_usd,gross_r,stress_net_r,mfe_r,mae_r,label_profitable_after_stress
01ae171fd1b5620f410873e00dbd9199e0b67d3d8f28304e0f9ed3e8f97091e4,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1608649800000:LONG,XAUUSD,validation,LONG,2020-12-22T15:30:00.000Z,2020-12-22T15:35:00.000Z,1608651300000,1871.4765,1872.6965,1871.2835,1872.58,2.1387596615571383,1.396149782529713,0.7809624911535255,0.9175513092709934,0.05435558948846631,0.12449799196787148,0.006095374686267479,1.0053547523427042,1872.46925,1870.078,2.9108759661557997,1.3610112526792828,1.5,3,751,RESOLVED,2020-12-22T15:35:00.332Z,1608651300332,2020-12-22T15:48:17.859Z,1608652097859,1872.775,1869.838,1872.428,1872.775,0.34699999999998,0.11920810231507041,1869.8641240338443,1877.1413139492338,STOP,0.2215352777777778,-2.9370000000001255,0.3,0.003230722800925926,-3.2402307228010514,-1.0089746296812592,-1.1131462695335002,0.11783394551600372,1.0089746296812592,0
87a492c7438e79b3fd093a12919bb3885a0ae50f2a90ab42eed98b7a91c914f8,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1609941600000:LONG,XAUUSD,validation,LONG,2021-01-06T14:10:00.000Z,2021-01-06T14:15:00.000Z,1609942500000,1932.0265,1935.6665,1931.635,1935.245,3.5162970082958678,2.0202501929395376,0.7983380875604387,0.8954483442886901,0.0855699567962802,0.12674094707520892,0.06700428515777172,1.9645776566757494,1934.7707500000001,1930.528,5.26562970082955,1.4974928705984014,1.5,3,1442,RESOLVED,2021-01-06T14:15:00.113Z,1609942500113,2021-01-06T14:33:20.594Z,1609943600594,1935.392,1930.078,1935.048,1935.392,0.34400000000005093,0.06532931853256924,1930.1263702991705,1943.2904445512445,STOP,0.3056891666666667,-5.314000000000078,0.3,0.004457967013888889,-5.618457967013967,-1.00918604268031,-1.0670059017117806,0.5057324861982757,1.00918604268031,0
05010912057452a9c723c6a23fc96565c87c7436a5c73e39f0d24780fe9838c0,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1610630700000:LONG,XAUUSD,validation,LONG,2021-01-14T13:35:00.000Z,2021-01-14T13:40:00.000Z,1610631600000,1841.1635,1842.8850000000002,1840.7485000000001,1841.6615000000002,1.9586219939063472,1.2341176182739482,0.2330915047975807,0.4273344254621958,0.0205352356603796,0.09695817490494296,0.0348721355031551,1.7154471544715446,1841.35275,1839.485,2.555862199390731,1.304928775099286,1.5,3,1055,RESOLVED,2021-01-14T13:40:00.053Z,1610631600053,2021-01-14T13:42:20.188Z,1610631740188,1841.825,1839.268,1841.445,1841.825,0.38000000000010914,0.14867781216479273,1839.2691378006093,1845.658793299086,STOP,0.03892638888888889,-2.5570000000000164,0.3,0.0005676765046296297,-2.8575676765046456,-1.0004451729086008,-1.118044500672155,0.0,1.0004451729086008,0
e8a874e11e77f60bb71cda2e4675b1a3db98ad9b1fc47d038e6a24d7b79adb9b,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1610641800000:LONG,XAUUSD,validation,LONG,2021-01-14T16:50:00.000Z,2021-01-14T16:55:00.000Z,1610643300000,1847.6385,1848.7065,1847.5835,1848.545,1.9394862582562558,1.2095426765194517,0.8072128227960933,0.8561887800534943,0.09361284659470095,0.13066666666666665,0.09004092769440655,0.6262458471760798,1848.2440000000001,1846.228,2.670948625825531,1.3771423305813546,1.5,3,377,RESOLVED,2021-01-14T16:55:01.204Z,1610643301204,2021-01-14T17:27:33.351Z,1610645253351,1848.715,1846.005,1848.385,1848.715,0.32999999999992724,0.1235516088962331,1846.0440513741744,1852.7214229387382,STOP,0.5422630555555555,-2.709999999999809,0.3,0.007908002893518519,-3.017908002893327,-1.0146207882086118,-1.1299011795708196,0.008611172741306267,1.0146207882086118,0
f95feb70b597ac788299c162d1048222f4ef2eb4abbeb90350dbb52b66ea0c2c,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1611319800000:LONG,XAUUSD,validation,LONG,2021-01-22T12:55:00.000Z,2021-01-22T13:00:00.000Z,1611320400000,1841.13,1844.0500000000002,1840.99,1843.3775,2.22950356792291,1.925711268519758,0.7344771241829472,0.7802287581699054,0.057863367789595596,0.055040871934604906,-0.0033071517155849523,2.287662740235586,1842.91375,1840.445,3.2779503567924166,1.4702601978099903,1.5,3,1845,RESOLVED,2021-01-22T13:00:00.046Z,1611320400046,2021-01-22T13:00:23.759Z,1611320423759,1843.5,1840.185,1843.265,1843.5,0.23499999999989996,0.07169114062784504,1840.2220496432076,1848.4169255351885,STOP,0.006586944444444445,-3.3150000000000546,0.3,9.605960648148149e-05,-3.615096059606536,-1.0113026858783463,-1.1028525957128978,0.0,1.0113026858783463,0
bda9f92e1416314f9e6ea29dd12df88b57cb5c9ec0a90d2db66a54cfdd65dfc3,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1611926700000:LONG,XAUUSD,validation,LONG,2021-01-29T13:30:00.000Z,2021-01-29T13:35:00.000Z,1611927300000,1864.9985000000001,1868.4075,1864.9985000000001,1867.8085,2.5291984720582206,1.4106862520452808,0.8242886476972854,0.8242886476972854,0.05505485893415402,0.059558517284464804,0.027894654823126072,1.908300395256917,1866.9167499999999,1864.708,3.539919847205738,1.3996212184665004,1.5,3,2414,RESOLVED,2021-01-29T13:35:00.023Z,1611927300023,2021-01-29T13:47:06.539Z,1611928026539,1867.995,1873.308,1867.642,1867.995,0.3529999999998381,0.09971977198254399,1864.4550801527942,1873.3048797708084,TARGET,0.20181,5.313000000000102,0.3,0.0029430624999999995,5.010056937500102,1.500881440633171,1.4153023666495805,1.500881440633171,0.11243192421830543,1
e4b7d4eafbb63da3cd9c0959e918192df399c55036a2e32b8eff03eb60cc131e,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1612457400000:SHORT,XAUUSD,validation,SHORT,2021-02-04T17:00:00.000Z,2021-02-04T17:05:00.000Z,1612458300000,1792.65,1792.65,1789.9299999999998,1790.7235,2.411404096691266,1.6325558935142113,0.7082720588234751,0.29172794117652484,0.08523393429927732,-0.10850801479654747,-0.07828054298642534,1.7345415778251598,1790.80575,1793.455,3.191140409668833,1.323353648626316,1.5,3,1627,RESOLVED,2021-02-04T17:05:01.095Z,1612458301095,2021-02-04T19:36:57.884Z,1612467417884,1790.575,1793.835,1790.575,1790.942,0.3669999999999618,0.11500590788421246,1793.7661404096689,1785.7882893854967,STOP,2.532441388888889,-3.259999999999991,0.3,0.036931436921296294,-3.596931436921287,-1.0215783643121814,-1.1271617588567862,1.127183244303959,1.0215783643121814,0
00dd8deff9d4f2bcd3acbbf68028e802f0d4d5fb761081c3ca4ee70532771cc4,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1615987500000:SHORT,XAUUSD,validation,SHORT,2021-03-17T13:45:00.000Z,2021-03-17T13:50:00.000Z,1615989000000,1730.993,1731.5810000000001,1729.8085,1729.873,1.839157443571171,1.8368123430263827,0.6318758815231976,0.036389280676982445,0.02758077226162299,-0.05142857142857143,-0.04329896907216495,2.4437460716530484,1730.0365,1732.126,2.5859157443571803,1.4060328295417692,1.5,3,1944,RESOLVED,2021-03-17T13:50:00.156Z,1615989000156,2021-03-17T14:02:36.767Z,1615989756767,1729.704,1725.702,1729.704,1730.022,0.31799999999998363,0.12297384425378238,1732.2899157443571,1725.825126383464,TARGET,0.21016972222222222,4.001999999999953,0.3,0.0030649751157407405,3.698935024884212,1.547614228627851,1.4304159108647647,1.547614228627851,0.19760891325057234,1
8880134252a150c5a42293efdaa9374f53fcccd5cd206b15b559364dcae023df,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1616514900000:SHORT,XAUUSD,validation,SHORT,2021-03-23T16:00:00.000Z,2021-03-23T16:05:00.000Z,1616515500000,1730.3449999999998,1730.3449999999998,1728.3249999999998,1728.345,1.9051399713571002,1.895254778207286,0.9900990099008865,0.009900990099113546,0.10275380189066458,-0.0593607305936073,-0.03664921465968586,1.4885906040268457,1728.8075,1730.672,2.684513997135582,1.4090901652875958,1.5,3,1109,RESOLVED,2021-03-23T16:05:00.032Z,1616515500032,2021-03-23T19:05:00.069Z,1616526300069,1728.178,1727.092,1728.178,1728.515,0.3369999999999891,0.12553482692195805,1730.8625139971357,1724.1512290042967,TIMEOUT,3.0000102777777777,1.0860000000000127,0.3,0.04375014988425925,0.7422498501157534,0.40454249862686187,0.27649319426449087,1.2128824820709774,0.2521871745583285,1
f47a51c708d13fef6f704cf3cc77e918f97c885cb62077b0e02b26374b5b766f,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1618584000000:LONG,XAUUSD,validation,LONG,2021-04-16T14:45:00.000Z,2021-04-16T14:50:00.000Z,1618584600000,1776.0504999999998,1778.1365,1775.8,1777.8449999999998,2.1440741203998352,2.039844889836667,0.768029103359676,0.8752407447035074,0.05255143129071266,0.05387647831800263,0.004776739356178609,2.056,1777.82125,1775.598,2.6384074120398964,1.2305579303144034,1.5,3,1542,RESOLVED,2021-04-16T14:50:00.363Z,1618584600363,2021-04-16T17:50:00.401Z,1618595400401,1778.022,1778.205,1777.678,1778.022,0.34399999999982356,0.1303816834466283,1775.38359258796,1781.97961111806,TIMEOUT,3.0000105555555554,0.18299999999999272,0.3,0.043750153935185186,-0.16075015393519246,0.0693600234614659,-0.06092696419879588,0.8311832319726755,0.5207687007434949,0
8321783d5178fcab95ef7a81a8e64d397668e65800bf4d302f345a4a19dd7e6b,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1620743700000:LONG,XAUUSD,validation,LONG,2021-05-11T15:05:00.000Z,2021-05-11T15:10:00.000Z,1620745800000,1829.1385,1829.4165,1828.355,1829.4165,2.4201878311875697,2.114001917710987,0.26189354686765315,1.0,0.005780106453760903,0.08320251177394035,0.0102880658436214,2.1777023203169215,1829.17575,1826.378,3.449018783118845,1.4251037620606641,1.5,3,1924,RESOLVED,2021-05-11T15:10:00.004Z,1620745800004,2021-05-11T16:01:12.582Z,1620748872582,1829.462,1834.868,1829.175,1829.462,0.28700000000003456,0.083212072199998,1826.0129812168811,1834.6355281746783,TARGET,0.8534938888888889,5.405999999999949,0.3,0.01244678587962963,5.09355321412032,1.5674023077112569,1.476812257170247,1.5674023077112569,0.4679591795497677,1
b73dc4289495a5f532a69614a93477acfb36d25ec5e680b0e2d14eea366f5668,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1621346400000:LONG,XAUUSD,validation,LONG,2021-05-18T14:20:00.000Z,2021-05-18T14:25:00.000Z,1621347900000,1865.085,1866.72,1864.8249999999998,1865.98,2.3794968411408917,2.364480462473552,0.4722955145118116,0.6094986807388246,0.027117103469169575,0.09921259842519685,0.08321579689703808,2.090311986863711,1865.58075,1863.105,3.3149496841140262,1.3931305252435702,1.5,3,1273,RESOLVED,2021-05-18T14:25:00.721Z,1621347900721,2021-05-18T17:25:03.087Z,1621358703087,1865.982,1867.605,1865.719,1865.982,0.26299999999991996,0.07933755412948627,1862.667050315886,1870.954424526171,TIMEOUT,3.0006572222222223,1.6230000000000473,0.3,0.043759584490740744,1.2792404155093064,0.4896001914532287,0.38590040193964636,0.8766347235754876,0.6347004330360959,1
6d6708aad385cfcc6465a3ac93585446a29a59804d2e763d5ebff32fc2298619,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1621864800000:LONG,XAUUSD,validation,LONG,2021-05-24T14:05:00.000Z,2021-05-24T14:10:00.000Z,1621865400000,1878.2265,1880.9099999999999,1877.95,1880.1215000000002,2.1812119460422426,2.223480381781437,0.6402027027028147,0.7336148648649632,0.049067840497145444,0.10034602076124567,0.04528363576916789,3.223963133640553,1880.025,1877.778,2.7251211946042986,1.2493610258961614,1.5,3,1749,RESOLVED,2021-05-24T14:10:00.026Z,1621865400026,2021-05-24T14:46:34.913Z,1621867594913,1880.292,1884.388,1879.958,1880.292,0.33399999999983265,0.12256335632380239,1877.5668788053956,1884.3796817919065,TARGET,0.6096908333333333,4.096000000000004,0.3,0.008891324652777777,3.787108675347226,1.503052417672295,1.3897028443526283,1.503052417672295,0.13357204102354062,1
beddc68a71571db87cd6d62969eb78f6d8108cd5f8f7a5c3903ecf03ff565dd0,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1622552700000:LONG,XAUUSD,validation,LONG,2021-06-01T13:25:00.000Z,2021-06-01T13:30:00.000Z,1622554200000,1907.73,1909.065,1907.53,1908.9335,1.8016433022674274,1.992194276391704,0.7840390879478907,0.9143322475570339,0.047556951771292794,0.08516242317822652,-0.02089407191448008,2.320887991927346,1908.75675,1906.848,2.4341643302268494,1.351080054061408,1.5,3,1150,RESOLVED,2021-06-01T13:30:00.074Z,1622554200074,2021-06-01T13:35:43.224Z,1622554543224,1909.102,1906.648,1908.785,1909.102,0.3170000000000073,0.1302294985032768,1906.6678356697732,1912.7532464953404,STOP,0.09531944444444444,-2.4540000000001783,0.3,0.0013900752314814813,-2.7553900752316594,-1.0081488622304642,-1.1319655131808104,0.2366315177851374,1.0081488622304642,0
07488e7c8de9f47df5dc5cee46862e9ebc7dcec287a9847b66e5b157ac3448e4,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1625739600000:LONG,XAUUSD,validation,LONG,2021-07-08T10:25:00.000Z,2021-07-08T10:30:00.000Z,1625740200000,1806.7649999999999,1809.1950000000002,1806.705,1809.08,1.9910636070233443,1.8540889882452023,0.9297188755019417,0.9538152610440861,0.1277311851688189,0.1021021021021021,-0.014423076923076924,1.1844660194174756,1808.7325,1806.508,2.9531063607023498,1.4831803214550574,1.5,3,671,RESOLVED,2021-07-08T10:30:00.002Z,1625740200002,2021-07-08T10:50:55.009Z,1625741455009,1809.232,1813.668,1808.898,1809.232,0.33400000000006,0.11310124296390849,1806.2788936392976,1813.6616595410535,TARGET,0.34861305555555555,4.435999999999922,0.3,0.0050839403935185185,4.130916059606403,1.5021470472688594,1.3988375476675787,1.5021470472688594,0.29595953997138,1
53b0994e070d260e3f76d0a7cf5b4285fc5cac216be6f43565e520a476037f98,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1625751900000:LONG,XAUUSD,validation,LONG,2021-07-08T14:00:00.000Z,2021-07-08T14:05:00.000Z,1625753100000,1808.59,1810.63,1807.52,1809.92,2.504465606670478,1.845360725939307,0.42765273311900326,0.7717041800643063,0.026236363995037607,0.07539450613676213,0.039936419630439104,2.6294881588999237,1809.83,1807.068,3.2744465606672293,1.3074432134128566,1.5,3,1721,RESOLVED,2021-07-08T14:05:00.271Z,1625753100271,2021-07-08T14:07:55.191Z,1625753275191,1810.112,1806.737,1809.748,1810.112,0.36400000000003274,0.11116382364348648,1806.8375534393329,1815.0236698410008,STOP,0.04858888888888889,-3.375,0.3,0.0007085879629629628,-3.675708587962963,-1.0307085296613547,-1.1225434649371615,0.0,1.0307085296613547,0
6f43a43d006bd15c65806c5e685759148bab5f9f1f9a7340d41b1461f86d99a7,session_boundary_sweep_reclaim_v1,NEW_YORK_LONDON,SESSION_BOUNDARY_SWEEP_RECLAIM,NEW_YORK_LONDON:2021-10-01:SHORT,XAUUSD,validation,SHORT,2021-10-01T15:10:00.000Z,2021-10-01T15:15:00.000Z,1633101300000,1757.0815,1758.3415,1756.0285,1756.0985,2.523778414633726,2.2599470420352543,0.424989191526115,0.03026372676185068,0.02995398726270154,-0.09001233045622688,-0.06404413528424083,2.051507537688442,1757.3215,1758.505,2.822377841463549,1.1183144388185753,1.5,4,1633,RESOLVED,2021-10-01T15:15:00.175Z,1633101300175,2021-10-01T15:30:25.900Z,1633102225900,1755.965,1758.802,1755.965,1756.292,0.3269999999999982,0.11585975314716607,1758.7873778414635,1751.7314332378046,STOP,0.25714583333333335,-2.836999999999989,0.3,0.0037500434027777775,-3.140750043402767,-1.005180794123886,-1.1128028279070266,0.00708622343407103,1.005180794123886,0
dfca3fb8e1e3cc6a685c1a7fcc76fd8fdf92197758731a3a638f292caa9b2f2a,session_boundary_sweep_reclaim_v1,NEW_YORK_LONDON,SESSION_BOUNDARY_SWEEP_RECLAIM,NEW_YORK_LONDON:2021-10-12:SHORT,XAUUSD,validation,SHORT,2021-10-12T14:45:00.000Z,2021-10-12T14:50:00.000Z,1634050200000,1764.9099999999999,1766.1399999999999,1764.1135,1764.2350000000001,2.254309561905557,2.577956602533239,0.3330866025165293,0.05995558845309644,0.03233378041769679,-0.07929176289453425,-0.06948898866794954,2.206429780033841,1765.025,1766.292,2.4594309561905447,1.0909907839416695,1.5,4,1304,RESOLVED,2021-10-12T14:50:00.036Z,1634050200036,2021-10-12T15:36:01.711Z,1634052961711,1764.008,1760.312,1764.008,1764.352,0.34400000000005093,0.13986975285245595,1766.4674309561906,1760.318853565714,TARGET,0.7671319444444444,3.69600000000014,0.3,0.01118734085648148,3.384812659143659,1.5027866469262217,1.3762584595529586,1.5027866469262217,0.25371722610442704,1
84ecfeb932d999c8ad98dac961fa8fd67e199a4539518e47b75676674906a785,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1637920500000:SHORT,XAUUSD,validation,SHORT,2021-11-26T10:00:00.000Z,2021-11-26T10:05:00.000Z,1637921100000,1809.8585,1809.8585,1806.0194999999999,1807.0115,2.5537815572985196,3.245868606369419,0.7415993748371593,0.2584006251628407,0.07663732536543176,-0.06025824964131994,0.023841961852861037,3.66797385620915,1807.3085,1810.162,3.609378155729928,1.4133464725730323,1.5,3,1403,RESOLVED,2021-11-26T10:05:00.039Z,1637921100039,2021-11-26T10:09:04.860Z,1637921344860,1806.808,1810.422,1806.808,1807.235,0.42699999999990723,0.1183029268690065,1810.41737815573,1801.3939327664052,STOP,0.06800583333333333,-3.6140000000000327,0.3,0.000991751736111111,-3.9149917517361437,-1.0012805098470403,-1.084672091097202,0.07009517680996898,1.0012805098470403,0
963f88a8c3f048ca947876c7f78429c35bd91c4aabe53b74d7f30100b4d054c3,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1640796300000:LONG,XAUUSD,validation,LONG,2021-12-29T16:50:00.000Z,2021-12-29T16:55:00.000Z,1640796900000,1801.6465,1803.3049999999998,1801.6399999999999,1803.125,1.5261701483858874,1.928655131399593,0.8879879879879713,0.8918918918919878,0.12615725926871135,0.1440922190201729,0.05387931034482758,1.723114956736712,1802.75575,1801.368,2.05961701483875,1.3495330235734517,1.5,3,697,INELIGIBLE,,,,,,,,,,,,,ENTRY_SPREAD_R,,,,,,,,,,
b69b63dbbf553e338ed966a3e126a836c2531fb7529acc3851176b5580c39501,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1649768400000:SHORT,XAUUSD,validation,SHORT,2022-04-12T13:10:00.000Z,2022-04-12T13:15:00.000Z,1649769300000,1971.9299999999998,1973.025,1969.078,1969.8899999999999,3.008702182323578,2.3721011950563855,0.5168482391689646,0.20572586774762458,0.040660129155708054,-0.053946053946053944,0.004706239562775163,3.070938215102975,1970.205,1973.228,3.790870218232385,1.259968580640557,1.5,3,2013,RESOLVED,2022-04-12T13:15:00.020Z,1649769300020,2022-04-12T13:48:53.168Z,1649771333168,1969.738,1964.002,1969.738,1970.032,0.29399999999986903,0.07755475209514189,1973.5288702182324,1964.0516946726516,TARGET,0.5647633333333333,5.736000000000104,0.3,0.008236131944444443,5.427763868055659,1.513109040877347,1.431798915708206,1.513109040877347,0.8319989391434904,1
7ee7d8863d80d19773784bc79f571a5c4062fc5622429b888f60f380d5866de2,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1652200800000:SHORT,XAUUSD,validation,SHORT,2022-05-10T16:50:00.000Z,2022-05-10T16:55:00.000Z,1652201700000,1846.1860000000001,1846.3375,1844.725,1844.8874999999998,2.2341030624281504,1.5741071123792796,0.8052713178295718,0.10077519379838185,0.06560565870909049,-0.1634208298052498,-0.13024282560706402,1.255862428348098,1845.347,1847.647,3.1274103062428367,1.399850507721783,1.5,3,1205,RESOLVED,2022-05-10T16:55:00.017Z,1652201700017,2022-05-10T17:23:57.215Z,1652203437215,1844.743,1840.037,1844.743,1845.017,0.2740000000001146,0.08761242471228177,1847.8704103062428,1840.0518845406357,TARGET,0.482555,4.705999999999904,0.3,0.0070372604166666665,4.398962739583237,1.5047593821015224,1.4065831818748464,1.5047593821015224,0.7383105425568295,1
788e520deba42991c980be64465dbd433c5851c2d84d158bd3595352e9caac6f,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1653999000000:SHORT,XAUUSD,validation,SHORT,2022-05-31T12:20:00.000Z,2022-05-31T12:25:00.000Z,1653999900000,1851.8075,1852.32,1850.2,1850.4795,1.7961042895458816,1.8887746799684517,0.6264150943396429,0.1318396226414553,0.05828395874479098,-0.10305343511450382,-0.03343892995424146,2.821476510067114,1850.481,1852.552,2.4046104289545838,1.3387922087545117,1.5,3,1051,RESOLVED,2022-05-31T12:25:00.119Z,1653999900119,2022-05-31T13:21:03.737Z,1654003263737,1850.268,1852.702,1850.268,1850.612,0.34400000000005093,0.14305851619782195,1852.6726104289546,1846.6610843565682,STOP,0.9343383333333334,-2.433999999999969,0.3,0.013625767361111112,-2.74762576736108,-1.0122221756553567,-1.142649027167209,1.1835597008690162,1.0122221756553567,0
9545f083b1c31834d5bd7c1ac73dbf52e169a3d3f36f34d61eecd5537ca6df37,session_boundary_sweep_reclaim_v1,NEW_YORK_LONDON,SESSION_BOUNDARY_SWEEP_RECLAIM,NEW_YORK_LONDON:2022-06-07:SHORT,XAUUSD,validation,SHORT,2022-06-07T15:15:00.000Z,2022-06-07T15:20:00.000Z,1654615200000,1851.4650000000001,1852.4855,1849.8635,1850.272,1.907032533603713,1.874324826969697,0.45499618611753573,0.15579710144927253,0.07973000066831129,-0.08004268943436499,-0.033962264150943396,1.8685258964143425,1852.0095000000001,1852.656,2.7087032533604543,1.4203760059834043,1.5,4,938,RESOLVED,2022-06-07T15:20:00.107Z,1654615200107,2022-06-07T16:32:20.140Z,1654619540140,1850.068,1852.822,1850.068,1850.406,0.33799999999996544,0.12478295641305043,1852.7767032533604,1846.0049451199593,STOP,1.2055647222222223,-2.7539999999999054,0.3,0.017581152199074072,-3.0715811521989793,-1.0167226685253379,-1.1339673876746497,0.1240445957242332,1.0167226685253379,0
a62ed428769c3ac60bb3424839d9b727f81e212271eea93e55ca5d3cf7c3465c,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1654780200000:LONG,XAUUSD,validation,LONG,2022-06-09T13:15:00.000Z,2022-06-09T13:20:00.000Z,1654780800000,1847.4375,1850.1550000000002,1847.2305000000001,1849.598,2.09173175808434,2.237429737993434,0.7387587621815344,0.809540092323396,0.09359904689699992,0.06645316253002402,0.02912621359223301,2.584963954685891,1848.95725,1847.054,2.9271731758083206,1.3994017944677088,1.5,3,1255,RESOLVED,2022-06-09T13:20:00.105Z,1654780800105,2022-06-09T13:41:08.552Z,1654782068552,1849.732,1846.788,1849.424,1849.732,0.3079999999999927,0.10522096968688587,1846.8048268241917,1854.1227597637126,STOP,0.35234638888888886,-2.94399999999996,0.3,0.005138384837962962,-3.2491383848379227,-1.0057484894746593,-1.1099918555179755,0.359049477730235,1.0057484894746593,0
d80c952b9e35754e70590cae86f84d54592ab862b9f51ef3d451740e44d13792,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1658416800000:LONG,XAUUSD,internal_test,LONG,2022-07-21T15:50:00.000Z,2022-07-21T15:55:00.000Z,1658418900000,1712.2669999999998,1713.173,1711.9450000000002,1712.8075,2.636205237779901,2.219594751154435,0.4401465798046716,0.7023615635177857,0.03476666773873896,0.06666666666666667,0.016070124178232285,1.2229679343773303,1712.351,1709.338,3.8926205237780778,1.4765999505623757,1.5,3,820,RESOLVED,2022-07-21T15:55:00.113Z,1658418900113,2022-07-21T18:55:00.123Z,1658429700123,1712.987,1714.688,1712.618,1712.987,0.3690000000001419,0.0947947527240595,1709.094379476222,1718.8259307856672,TIMEOUT,3.0000027777777776,1.7010000000000218,0.3,0.04375004050925926,1.3572499594907625,0.4369806893863558,0.34867255906400313,0.6003667672521432,0.6830873915804534,1
660e2799e1f5d96d1bd8115ed9339e753c7d4374f0bd7841e174d58dfb9e8e09,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1663164000000:LONG,XAUUSD,internal_test,LONG,2022-09-14T14:05:00.000Z,2022-09-14T14:10:00.000Z,1663164600000,1702.7649999999999,1704.95,1702.392,1704.353,1.7528356991980338,1.4787253996215686,0.6207974980454251,0.7666145426114224,0.0486117488597068,0.08114157806379407,0.016578749058025623,2.1254437869822485,1704.219,1702.224,2.473283569919886,1.4110184833932096,1.5,3,1796,RESOLVED,2022-09-14T14:10:00.129Z,1663164600129,2022-09-14T14:29:27.164Z,1663165767164,1704.526,1702.048,1704.184,1704.526,0.3420000000000982,0.13827771475924058,1702.0527164300802,1708.2359253548798,STOP,0.3241763888888889,-2.4780000000000655,0.3,0.0047275723379629625,-2.7827275723380285,-1.0019069507991485,-1.1251146476617584,0.15849375492860407,1.0019069507991485,0
49ec4734877326bc6ac8bd14c435051ee9946d14bec7354eed8ad4f3c9230c2c,shock_failure_reclaim_v1,FIXED,SHOCK_FAILURE_RECLAIM,shock:1663932300000:SHORT,XAUUSD,internal_test,SHORT,2022-09-23T11:35:00.000Z,2022-09-23T11:40:00.000Z,1663933200000,1646.7765,1647.0884999999998,1645.4565,1645.4665,2.6590039220289263,2.0301381094043607,0.8026960784314205,0.006127450980387206,0.04578978643084893,-0.1662971175166297,-0.1117061973986228,1.5526315789473684,1646.19575,1648.512,3.449900392202835,1.2974408813847944,1.5,3,1357,RESOLVED,2022-09-23T11:40:00.183Z,1663933200183,2022-09-23T11:58:05.268Z,1663934285268,1645.328,1648.782,1645.328,1645.595,0.26700000000005275,0.07739353884057144,1648.7779003922028,1640.1531494116957,STOP,0.3014125,-3.453999999999951,0.3,0.004395598958333333,-3.758395598958284,-1.001188326424259,-1.0894214822702368,0.0,1.001188326424259,0
