time_utc,timestamp_ms,ticks,spread_median,spread_p90,spread_p95,spread_p99,spread_last,atr,broker_spread_median_atr,broker_spread_p90_atr,dukascopy_open_spread,dukascopy_open_spread_atr,tick_spread_mean,tick_spread_last,tick_spread_max,broker_p90_minus_dukascopy_mean
2026-06-11T07:25:00.000Z,1781162700000,1830,0.5,0.75,0.75,0.75,0.5,6.322561968966244,0.07908186625203634,0.1186227993780545,0.4900000000006912,0.07750022892710494,0.5215490859851003,0.5700000000006185,0.6300000000001091,0.2284509140148997
2026-06-11T07:30:00.000Z,1781163000000,1839,0.5,0.75,0.75,0.75,0.5,6.196664685468618,0.0806885680247499,0.12103285203712484,0.4499999999998181,0.07261971122224554,0.532103249097455,0.5100000000002183,0.6400000000003274,0.217896750902545
2026-06-11T07:35:00.000Z,1781163300000,1733,0.5,0.75,0.75,0.75,0.5,6.2847600650779585,0.07955753200162906,0.11933629800244358,0.4600000000000364,0.07319292944150452,0.5256806475349312,0.5600000000004002,0.6300000000001091,0.22431935246506884
2026-06-11T07:40:00.000Z,1781163600000,1620,0.5,0.75,0.75,0.75,0.5,6.296205774715227,0.07941290642182271,0.11911935963273405,0.5500000000001819,0.08735419706403386,0.520331550802126,0.5399999999999636,0.6300000000001091,0.229668449197874
2026-06-11T07:45:00.000Z,1781163900000,1677,0.5,0.75,0.75,0.75,0.5,6.22040536223561,0.08038061362295211,0.12057092043442816,0.569999999999709,0.09163389953011862,0.5091649484536251,0.5199999999995271,1.024000000000342,0.24083505154637486
2026-06-11T07:50:00.000Z,1781164200000,1729,0.5,0.75,0.75,0.75,0.5,6.147162122075903,0.08133834606450065,0.12200751909675098,0.5599999999994907,0.09109894759215788,0.5187410236821968,0.569999999999709,0.6300000000001091,0.23125897631780323
2026-06-11T07:55:00.000Z,1781164500000,1256,0.5,0.75,0.75,0.75,0.5,5.948079113356172,0.08406075145794045,0.12609112718691068,0.5599999999994907,0.09414804163280768,0.5254293721973258,0.5399999999999636,0.6000000000003638,0.22457062780267423
2026-06-11T08:00:00.000Z,1781164800000,2437,0.5,0.75,0.75,0.75,0.5,6.096430605259342,0.08201520403900833,0.1230228060585125,0.5900000000001455,0.0967779407660537,0.5327963076923132,0.5799999999999272,0.7300000000004729,0.21720369230768677
2026-06-11T08:05:00.000Z,1781165100000,2149,0.5,0.5,0.75,0.75,0.75,6.1658284191694035,0.08109210409513062,0.08109210409513062,0.5500000000001819,0.0892013145046732,0.5282830564784154,0.4899999999997817,0.6400000000003274,-0.028283056478415447
2026-06-11T08:10:00.000Z,1781165400000,1914,0.5,0.75,0.75,0.75,0.5,6.266126389228711,0.07979411345093285,0.11969117017639927,0.5769999999993161,0.09208240692226737,0.4940163468372418,0.5199999999995271,0.5999999999994543,0.2559836531627582
2026-06-11T08:15:00.000Z,1781165700000,1866,0.5,0.75,0.75,0.75,0.75,6.208903075712386,0.08052952251032391,0.12079428376548587,0.4899999999997817,0.07891893206008228,0.5181508462104505,0.5500000000001819,0.6499999999996362,0.2318491537895495
2026-06-11T08:20:00.000Z,1781166000000,1856,0.5,0.75,0.75,0.75,0.5,6.141481427447174,0.08141358170773377,0.12212037256160067,0.5,0.08141358170773377,0.518901561439224,0.5299999999997453,0.6099999999996726,0.23109843856077605
2026-06-11T08:25:00.000Z,1781166300000,1697,0.5,0.75,0.75,0.75,0.5,6.162447039772405,0.08113659992094087,0.1217048998814113,0.46999999999934516,0.07626840392557815,0.5258422965116379,0.6000000000003638,0.6300000000001091,0.22415770348836206
2026-06-11T08:30:00.000Z,1781166600000,1878,0.5,0.75,0.75,0.75,0.75,6.011557965502961,0.08317311466831497,0.12475967200247245,0.4899999999997817,0.08150965237491235,0.5208497519489691,0.5100000000002183,0.6300000000001091,0.2291502480510309
2026-06-11T08:35:00.000Z,1781166900000,1677,0.5,0.75,0.75,0.7500000000004547,0.5,5.908946682252769,0.08461744992584302,0.12692617488876454,0.5799999999999272,0.0981562419139656,0.5254178250204098,0.5499999999997272,0.9540000000001783,0.2245821749795902
2026-06-11T08:40:00.000Z,1781167200000,1601,0.5,0.75,0.75,0.75,0.5,5.9557004906633,0.0839531807860126,0.1259297711790189,0.5799999999999272,0.0973856897117624,0.5294557692307675,0.5399999999999636,0.6300000000001091,0.22054423076923246
2026-06-11T08:45:00.000Z,1781167500000,1693,0.5,0.5,0.75,0.75,0.5,5.766007598473078,0.08671511292014378,0.08671511292014378,0.4699999999997999,0.08151220614490044,0.5321681075888434,0.4800000000000182,0.6000000000003638,-0.032168107588843364
2026-06-11T08:50:00.000Z,1781167800000,1841,0.5,0.75,0.75,0.75,0.75,5.721292770010674,0.08739283586759486,0.1310892538013923,0.5499999999997272,0.09613211945430666,0.5319398305084764,0.6099999999996726,0.6200000000003456,0.21806016949152363
2026-06-11T08:55:00.000Z,1781168100000,1672,0.5,0.75,0.75,0.75,0.5,5.557879000724204,0.08996237592341412,0.1349435638851212,0.599999999999909,0.10795485110808058,0.5343371900826404,0.5769999999997708,0.6200000000003456,0.21566280991735964
2026-06-11T09:00:00.000Z,1781168400000,1780,0.5,0.75,0.75,0.75,0.75,5.4455305006725165,0.09181841878183412,0.1377276281727512,0.5799999999999272,0.10650936578691422,0.536649742457695,0.5500000000001819,0.6999999999998181,0.21335025754230497
2026-06-11T09:05:00.000Z,1781168700000,1819,0.5,0.75,0.75,0.75,0.75,5.501564036338735,0.09088324641818542,0.1363248696272781,0.5799999999999272,0.10542456584508185,0.5053021097046329,0.5500000000001819,0.9639999999999418,0.24469789029536715
2026-06-11T09:10:00.000Z,1781169000000,1773,0.5,0.75,0.75,0.75,0.75,5.585380890885949,0.08951940964597141,0.13427911446895713,0.5700000000001637,0.10205212699643672,0.5139264943457218,0.4800000000000182,0.681999999999789,0.2360735056542782
2026-06-11T09:15:00.000Z,1781169300000,1658,0.5,0.75,0.75,0.75,0.5,5.451067970108376,0.09172514500677914,0.1375877175101687,0.5700000000001637,0.10456666530775825,0.5298115449915133,0.5500000000001819,0.6100000000001273,0.22018845500848672
2026-06-11T09:20:00.000Z,1781169600000,1616,0.5,0.75,0.75,0.75,0.5,5.263491686529193,0.0949939754402283,0.14249096316034246,0.5399999999999636,0.10259349347543965,0.5025770363101041,0.5099999999997635,0.6170000000001892,0.24742296368989591
2026-06-11T09:25:00.000Z,1781169900000,1899,0.5,0.75,0.75,0.75,0.5,5.3332422803485535,0.09375160056807368,0.1406274008521105,0.5,0.09375160056807368,0.5238135593220469,0.5599999999999454,0.7890000000002146,0.22618644067795313
2026-06-11T09:30:00.000Z,1781170200000,1969,0.5,0.75,0.75,0.75,0.5,5.34372497460934,0.09356768965014955,0.14035153447522433,0.45000000000027285,0.08421092068518565,0.5174184290030279,0.5499999999997272,0.8600000000001273,0.23258157099697208
2026-06-11T09:35:00.000Z,1781170500000,1502,0.5,0.75,0.75,0.75,0.75,5.542387476422958,0.09021382971273216,0.13532074456909823,0.5599999999999454,0.10103948927825017,0.5158556097560927,0.5300000000002001,0.599999999999909,0.23414439024390732
2026-06-11T09:40:00.000Z,1781170800000,1349,0.5,0.75,0.75,0.75,0.5,5.459002656678461,0.09159182206814052,0.13738773310221078,0.5399999999999636,0.0989191678335851,0.5221078431372401,0.5299999999997453,0.599999999999909,0.22789215686275988
2026-06-11T09:45:00.000Z,1781171100000,1553,0.5,0.75,0.75,0.75,0.5,5.428002466915656,0.09211491760506037,0.13817237640759053,0.3400000000001455,0.06263814397146786,0.5218609022556633,0.5700000000001637,0.6199999999998909,0.22813909774433672
2026-06-11T09:50:00.000Z,1781171400000,1469,0.5,0.75,0.75,0.75,0.5,5.453145147850234,0.09169020564162178,0.13753530846243267,0.5399999999999636,0.09902542209294485,0.49675463467830167,0.5600000000004002,0.599999999999909,0.25324536532169833
2026-06-11T09:55:00.000Z,1781171700000,1341,0.5,0.75,0.75,0.75,0.5,5.418634780146632,0.09227416504097176,0.13841124756145765,0.5500000000001819,0.1015015815451025,0.4958418418418414,0.4800000000000182,0.6300000000001091,0.2541581581581586
2026-06-11T10:00:00.000Z,1781172000000,1624,0.5,0.75,0.75,0.75,0.75,5.378839438707585,0.09295685541417441,0.1394352831212616,0.5300000000002001,0.09853426673906207,0.5057778904665302,0.5599999999999454,0.6400000000003274,0.2442221095334698
2026-06-11T10:05:00.000Z,1781172300000,1413,0.5,0.75,0.75,0.75,0.5,5.253565193085614,0.09517346442337216,0.14276019663505823,0.5500000000001819,0.104690810865744,0.5225866408518854,0.4499999999998181,0.6199999999998909,0.22741335914811456
2026-06-11T10:10:00.000Z,1781172600000,1632,0.5,0.75,0.75,0.75,0.5,5.207596250722332,0.09601358782963373,0.14402038174445062,0.4699999999997999,0.09025277255981728,0.5098667279411766,0.4800000000000182,0.6300000000001091,0.2401332720588234
2026-06-11T10:15:00.000Z,1781172900000,1558,0.5,0.75,0.75,0.75,0.5,5.294553661385003,0.094436666804734,0.141655000207101,0.5100000000002183,0.0963254001408699,0.5137561247216123,0.5199999999999818,0.599999999999909,0.23624387527838775
2026-06-11T10:20:00.000Z,1781173200000,1466,0.5,0.5,0.5,0.75,0.5,5.475656971286069,0.09131324380288286,0.09131324380288286,0.5399999999999636,0.09861830330710684,0.5240854503464163,0.5199999999999818,0.599999999999909,-0.024085450346416293
2026-06-11T10:25:00.000Z,1781173500000,1633,0.5,0.75,0.75,0.75,0.75,5.535860044765658,0.09032020245395597,0.13548030368093394,0.49000000000023647,0.08851379840491956,0.5140832535885055,0.569999999999709,0.8139999999998508,0.23591674641149452
2026-06-11T10:30:00.000Z,1781173800000,1809,0.5,0.75,0.75,0.75,0.5,5.594012898710962,0.08938127406091893,0.1340719110913784,0.5500000000001819,0.09831940146704334,0.5060471622701821,0.4699999999997999,0.6599999999998545,0.2439528377298179
2026-06-11T10:35:00.000Z,1781174100000,1352,0.5,0.75,0.75,0.75,0.75,5.503011977374476,0.09085933340791189,0.13628900011186781,0.4800000000000182,0.08722496007159872,0.4826216216216253,0.42000000000007276,0.599999999999909,0.2673783783783747
2026-06-11T10:40:00.000Z,1781174400000,1180,0.5,0.75,0.75,0.75,0.5,5.299939693276289,0.09434069610911226,0.1415110441636684,0.4600000000000364,0.08679344042039014,0.5069986244841824,0.5670000000000073,0.6399999999998727,0.24300137551581757
2026-06-11T10:45:00.000Z,1781174700000,991,0.5,0.75,0.75,0.75,0.5,5.20530114375658,0.09605592187489814,0.1440838828123472,0.5599999999999454,0.10758263249987543,0.5235522875817057,0.5499999999997272,0.680000000000291,0.2264477124182943
2026-06-11T10:50:00.000Z,1781175000000,1131,0.5,0.75,0.75,0.75,0.5,5.150993919202518,0.09706864497277654,0.1456029674591648,0.5299999999997453,0.10289276367109368,0.503838036809819,0.5700000000001637,0.7000000000002728,0.24616196319018102
2026-06-11T10:55:00.000Z,1781175300000,1473,0.5,0.75,0.75,0.75,0.75,5.060922924973759,0.09879620919194151,0.14819431378791229,0.5500000000001819,0.10867583011117161,0.48721714818266465,0.49000000000023647,0.6790000000000873,0.26278285181733535
2026-06-11T11:00:00.000Z,1781175600000,1973,0.5,0.75,0.75,0.75,0.5,5.165499858904243,0.0967960533651171,0.14519408004767564,0.5100000000002183,0.0987319744324617,0.4870421205519322,0.5099999999997635,0.7300000000000182,0.2629578794480678
2026-06-11T11:05:00.000Z,1781175900000,1938,0.5,0.75,0.75,0.75,0.5,5.126178440411068,0.09753854763586908,0.1463078214538036,0.47000000000025466,0.0916862347777666,0.5277940320232879,0.5799999999999272,0.7300000000000182,0.2222059679767121
2026-06-11T11:10:00.000Z,1781176200000,1723,0.5,0.75,0.75,0.75,0.5,5.268237123238833,0.09490840831640612,0.14236261247460918,0.5299999999997453,0.10060291281534216,0.4464707766212787,0.38000000000010914,0.9339999999997417,0.3035292233787213
2026-06-11T11:15:00.000Z,1781176500000,1923,0.5,0.75,0.75,0.75,0.5,5.275755900150356,0.09477314899761573,0.14215972349642358,0.4600000000000364,0.08719129707781337,0.5335329131652641,0.4800000000000182,0.680000000000291,0.21646708683473592
2026-06-11T11:20:00.000Z,1781176800000,1842,0.5,0.75,0.75,0.75,0.5,5.268559050139597,0.0949026090894344,0.1423539136341516,0.5300000000002001,0.10059676563483844,0.5137294034090875,0.5,0.6299999999996544,0.23627059659091254
2026-06-11T11:25:00.000Z,1781177100000,1841,0.5,0.75,0.75,0.75,0.5,5.382947689415365,0.09288591100061466,0.139328866500922,0.5100000000002183,0.09474362922066751,0.5376627651792233,0.5500000000001819,1.3600000000001273,0.2123372348207767
2026-06-11T11:30:00.000Z,1781177400000,3058,0.5,0.75,0.75,0.75,0.5,5.559522854457159,0.08993577562130929,0.13490366343196394,0.5100000000002183,0.09173449113377474,0.5331473577235751,0.5500000000001819,1.900000000000091,0.21685264227642487
2026-06-11T11:35:00.000Z,1781177700000,2006,0.5,0.75,0.75,0.75,0.75,5.616342650567363,0.08902590726893951,0.13353886090340927,0.5200000000004366,0.09258694355977481,0.5352674242424325,0.5500000000001819,1.3899999999998727,0.21473257575756755
2026-06-11T11:40:00.000Z,1781178000000,1694,0.5,0.75,0.75,0.75,0.75,5.600532461241089,0.08927722559601038,0.13391583839401558,0.5370000000002619,0.09588374029016192,0.5347544453852776,0.5499999999997272,0.6300000000001091,0.2152455546147224
2026-06-11T11:45:00.000Z,1781178300000,1533,0.5,0.75,0.75,0.75,0.75,5.4761015711524275,0.09130583016099474,0.13695874524149212,0.569999999999709,0.10408864638348085,0.5291885593220297,0.4699999999997999,0.6200000000003456,0.22081144067797032
2026-06-11T11:50:00.000Z,1781178600000,1442,0.5,0.75,0.75,0.75,0.5,5.312094316070133,0.09412483481089584,0.14118725221634376,0.4499999999998181,0.08471235132977202,0.519394230769252,0.5500000000001819,0.6000000000003638,0.23060576923074805
2026-06-11T11:55:00.000Z,1781178900000,1550,0.5,0.75,0.75,0.75,0.5,5.474801864922277,0.0913275059694052,0.1369912589541078,0.5500000000001819,0.10046025656637894,0.5111843525179793,0.4699999999997999,0.599999999999909,0.23881564748202067
2026-06-11T12:00:00.000Z,1781179200000,1874,0.5,0.75,0.75,0.75,0.5,5.710887445999272,0.08755206694719085,0.13132810042078627,0.5900000000001455,0.10331143899771068,0.5263565830720949,0.5500000000001819,0.9039999999999964,0.22364341692790513
2026-06-11T12:05:00.000Z,1781179500000,1780,0.5,0.75,0.75,0.75,0.75,5.843324056999328,0.08556773424213626,0.1283516013632044,0.4800000000000182,0.08214502487245393,0.5211256916995988,0.5599999999999454,0.6400000000003274,0.22887430830040123
2026-06-11T12:10:00.000Z,1781179800000,1860,0.5,0.75,0.75,0.75,0.75,5.915943767213638,0.0845173686016113,0.12677605290241695,0.5499999999997272,0.0929691054617263,0.5365197827773476,0.5900000000001455,0.6300000000001091,0.21348021722265242
2026-06-11T12:15:00.000Z,1781180100000,2335,0.5,0.75,0.75,0.75,0.5,5.995876355269829,0.08339064556602233,0.1250859683490335,0.5500000000001819,0.09172971012265489,0.5298808933002488,0.569999999999709,0.6399999999998727,0.2201191066997512
2026-06-11T12:20:00.000Z,1781180400000,6494,0.5,0.75,0.75,0.75,0.5,6.778670901321979,0.07376077217474739,0.11064115826212108,0.5500000000001819,0.08113684939224895,0.5912422169004463,0.5199999999999818,3.650000000000091,0.15875778309955368
2026-06-11T12:25:00.000Z,1781180700000,3614,0.5,0.75,0.75,0.75,0.5,7.017337265513259,0.07125209763783945,0.10687814645675917,0.5899999999996908,0.08407747521260649,0.5945711920529767,1.9269999999996799,2.3099999999999454,0.1554288079470233
2026-06-11T12:30:00.000Z,1781181000000,4915,0.5,0.75,0.75,0.75,0.5,7.688598889405199,0.06503135450192288,0.09754703175288432,1.9469999999996617,0.25323209443044364,0.6196098255607024,0.6100000000001273,3.050000000000182,0.13039017443929757
2026-06-11T12:35:00.000Z,1781181300000,4033,0.5,0.75,0.75,0.75,0.75,7.7833418258762475,0.06423975860056873,0.0963596379008531,0.6100000000001273,0.07837250549271021,0.5590279177975926,0.5500000000001819,0.6600000000003092,0.19097208220240736
2026-06-11T12:40:00.000Z,1781181600000,4040,0.5,0.75,0.75,0.75,0.5,8.10274598117081,0.06170747560912089,0.09256121341368133,0.2699999999999818,0.033322036828923034,0.5460849999999997,0.5600000000004002,3.0899999999996908,0.2039150000000003
2026-06-11T12:45:00.000Z,1781181900000,3923,0.5,0.75,0.75,0.75,0.5,8.32683555394434,0.060046820519129254,0.09007023077869387,0.5599999999999454,0.06725243898141821,0.5601057731126335,0.4800000000000182,2.2899999999999636,0.18989422688736646
2026-06-11T12:50:00.000Z,1781182200000,3114,0.5,0.75,0.75,0.75,0.5,8.327061585805454,0.06004519059307958,0.09006778588961938,0.44000000000005457,0.052839767721916585,0.5219473218238171,0.5399999999999636,1.5599999999999454,0.2280526781761829
2026-06-11T12:55:00.000Z,1781182500000,3047,0.5,0.75,0.75,0.75,0.5,8.3279857582479,0.06003852726390751,0.09005779089586126,0.5499999999997272,0.06604237999026549,0.5329785347643466,0.5099999999997635,1.8799999999996544,0.21702146523565335
2026-06-11T13:00:00.000Z,1781182800000,3978,0.5,0.75,0.75,0.75,0.5,8.290629632658785,0.06030905035612491,0.09046357553418737,0.4800000000000182,0.05789668834188211,0.5355138519924058,0.5599999999999454,1.199999999999818,0.21448614800759425
2026-06-11T13:05:00.000Z,1781183100000,3128,0.5,0.75,0.75,0.75,0.75,8.221298944611773,0.06081764005524933,0.091226460082874,0.5599999999999454,0.06811575686187261,0.5291866271688568,0.5900000000001455,0.6300000000001091,0.22081337283114322
2026-06-11T13:10:00.000Z,1781183400000,2995,0.5,0.75,0.75,0.75,0.75,8.636206162853771,0.05789579250094913,0.08684368875142369,0.5900000000001455,0.06831703515113682,0.544840929009634,0.580000000000382,1.2199999999998,0.205159070990366
2026-06-11T13:15:00.000Z,1781183700000,2620,0.5,0.75,0.75,0.75,0.75,8.357084294078515,0.059829479086896294,0.08974421863034444,0.5900000000001455,0.07059878532255504,0.5293330197554026,0.48700000000008004,1.712999999999738,0.2206669802445974
2026-06-11T13:20:00.000Z,1781184000000,2631,0.5,0.75,0.75,0.75,0.75,8.202185415930064,0.06095936322396632,0.09143904483594947,0.43000000000029104,0.05242505237264652,0.521423913043488,0.44000000000005457,0.9969999999998436,0.228576086956512
2026-06-11T13:25:00.000Z,1781184300000,2691,0.5,0.75,0.75,0.75,0.5,8.308100743363626,0.06018222641310551,0.09027333961965828,0.4600000000000364,0.05536764830006145,0.528461924304609,0.5399999999999636,0.6400000000003274,0.22153807569539097
2026-06-11T13:30:00.000Z,1781184600000,5144,0.5,0.75,0.75,0.75,0.5,8.413950690266223,0.05942511650067439,0.08913767475101159,0.5700000000001637,0.06774463281078827,0.5613544342507665,0.4800000000000182,1.3800000000001091,0.18864556574923352
2026-06-11T13:35:00.000Z,1781184900000,4678,0.5,0.75,0.75,0.75,0.75,8.84188278381865,0.05654904189807174,0.08482356284710761,0.5100000000002183,0.057680022736057865,0.5606964565694595,0.5500000000001819,0.8339999999998327,0.18930354343054046
2026-06-11T13:40:00.000Z,1781185200000,4719,0.5,0.75,0.75,0.75,0.5,9.046034013545876,0.05527284103191309,0.08290926154786964,0.5599999999999454,0.06190558195573664,0.538172527802822,0.4800000000000182,0.650000000000091,0.211827472197178
2026-06-11T13:45:00.000Z,1781185500000,7068,0.5,0.75,0.75,0.75,0.5,9.775495869721196,0.05114830047125378,0.07672245070688066,0.5399999999999636,0.05524016450895036,0.7461112091791777,0.9470000000001164,2.8700000000003456,0.0038887908208222743
2026-06-11T13:50:00.000Z,1781185800000,4430,0.5,0.75,0.75,0.75,0.5,9.704853307598231,0.051520613877649696,0.07728092081647454,0.6799999999998363,0.07006803487358672,0.7068610281923738,0.599999999999909,1.0049999999996544,0.04313897180762616
2026-06-11T13:55:00.000Z,1781186100000,3887,0.5,0.75,0.75,0.75,0.5,9.657720928484077,0.051772048882187206,0.0776580733232808,0.5900000000001455,0.061091017680995965,0.6347519327731103,0.5599999999999454,0.9600000000000364,0.11524806722688974
2026-06-11T14:00:00.000Z,1781186400000,4151,0.5,0.75,0.75,0.75,0.5,9.663598005020914,0.05174056285663115,0.07761084428494673,0.5500000000001819,0.05691461914231309,0.6837893562778901,0.6300000000001091,0.9700000000002547,0.06621064372210994
2026-06-11T14:05:00.000Z,1781186700000,4043,0.5,0.75,0.75,0.75,0.5,10.244912433233715,0.04880471192491974,0.07320706788737961,0.5670000000000073,0.05534454332285969,0.7286068788171054,0.6900000000000546,1.2699999999999818,0.021393121182894603
2026-06-11T14:10:00.000Z,1781187000000,4578,0.5,0.75,0.75,0.75,0.75,10.27624011657417,0.04865592807563618,0.07298389211345427,0.7199999999997999,0.07006453642889662,0.7203533855624034,0.599999999999909,1.0,0.02964661443759664
2026-06-11T14:15:00.000Z,1781187300000,3918,0.5,0.75,0.75,0.75,0.75,10.300080108247421,0.04854331177479317,0.07281496766218976,0.5900000000001455,0.05728110789427007,0.5739269168026123,0.5900000000001455,0.8440000000000509,0.17607308319738768
2026-06-11T14:20:00.000Z,1781187600000,4133,0.5,0.75,0.75,0.75,0.5,10.934360100515452,0.04572741298106962,0.06859111947160443,0.5199999999999818,0.04755650950031074,0.5658439360701945,0.5599999999999454,1.1799999999998363,0.18415606392980555
2026-06-11T14:25:00.000Z,1781187900000,3861,0.5,0.75,0.75,0.75,0.75,10.94762009333577,0.04567202695537169,0.06850804043305753,0.44000000000005457,0.04019138372073207,0.5555480485405117,0.5399999999999636,0.650000000000091,0.19445195145948835
2026-06-11T14:30:00.000Z,1781188200000,3864,0.5,0.75,0.75,0.75,0.5,10.678147229526052,0.046824602550661065,0.0702369038259916,0.4299999999998363,0.04026915819355319,0.5586440281030421,0.5299999999997453,1.0140000000001237,0.19135597189695785
2026-06-11T14:35:00.000Z,1781188500000,3461,0.5,0.75,0.75,0.75,0.75,10.551136713131308,0.047388259065748825,0.07108238859862324,0.5799999999999272,0.05497038051626174,0.5485190922190186,0.5300000000002001,0.6400000000003274,0.20148090778098138
2026-06-11T14:40:00.000Z,1781188800000,3447,0.5,0.75,0.75,0.75,0.5,10.319626947907672,0.04845136384521886,0.07267704576782828,0.5,0.04845136384521886,0.526928820655963,0.5,0.6400000000003274,0.22307117934403697
2026-06-11T14:45:00.000Z,1781189100000,3396,0.5,0.75,0.75,0.75,0.75,10.074296451628568,0.049631257368763664,0.07444688605314549,0.4499999999998181,0.044668131631869244,0.5427130011240219,0.5100000000002183,0.6399999999998727,0.20728699887597812
2026-06-11T14:50:00.000Z,1781189400000,3485,0.5,0.75,0.75,0.75,0.5,9.870775276512235,0.05065458244093176,0.07598187366139764,0.5500000000001819,0.05572004068504336,0.5482025134649928,0.569999999999709,0.8440000000000509,0.20179748653500718
2026-06-11T14:55:00.000Z,1781189700000,3470,0.5,0.75,0.75,0.75,0.75,9.661791328189913,0.05175023792339266,0.077625356885089,0.5399999999999636,0.055890256957260305,0.5070616295264583,0.4699999999997999,0.9940000000001419,0.24293837047354172
2026-06-11T15:00:00.000Z,1781190000000,3773,0.5,0.75,0.75,0.75,0.5,9.41523480474778,0.05310542013756971,0.07965813020635458,0.4800000000000182,0.05098120333206886,0.513063714558785,0.5199999999999818,0.6400000000003274,0.23693628544121503
2026-06-11T15:05:00.000Z,1781190300000,4562,0.5,0.75,0.75,0.75,0.5,9.763789461551482,0.05120962531698724,0.07681443797548086,0.5399999999999636,0.055306395342342496,0.5538392041748237,0.5900000000001455,1.1340000000000146,0.19616079582517632
2026-06-11T15:10:00.000Z,1781190600000,3669,0.5,0.75,0.75,0.75,0.75,9.634947357154951,0.05189441949869066,0.077841629248036,0.6100000000001273,0.06331119178841582,0.5676308180536039,0.5399999999999636,2.5300000000002,0.18236918194639606
2026-06-11T15:15:00.000Z,1781190900000,3010,0.5,0.75,0.75,0.75,0.5,9.439951117358152,0.05296637596783754,0.07944956395175631,0.569999999999709,0.06038166860330397,0.5419827132656957,0.5199999999999818,0.650000000000091,0.2080172867343043
2026-06-11T15:20:00.000Z,1781191200000,3024,0.5,0.75,0.75,0.75,0.5,9.669597466118297,0.05170846064192131,0.07756269096288196,0.5399999999999636,0.05584513749327125,0.5550102040816394,0.5199999999999818,0.650000000000091,0.19498979591836063
2026-06-11T15:25:00.000Z,1781191500000,2729,0.5,0.75,0.75,0.75,0.75,9.685697647109878,0.05162250755878131,0.07743376133817197,0.6100000000001273,0.06297945922172635,0.5252660550458702,0.6100000000001273,0.7699999999999818,0.2247339449541298
2026-06-11T15:30:00.000Z,1781191800000,2854,0.5,0.75,0.75,0.75,0.75,9.382076386602026,0.053293106919702724,0.07993966037955409,0.6100000000001273,0.0650175904420509,0.5395482406356511,0.6200000000003456,0.7139999999999418,0.2104517593643489
2026-06-11T15:35:00.000Z,1781192100000,2785,0.5,0.75,0.75,0.75,0.5,9.296213787559047,0.05378533792640837,0.08067800688961255,0.6100000000001273,0.06561811227023191,0.5400527987296552,0.5599999999999454,0.6300000000001091,0.20994720127034483
2026-06-11T15:40:00.000Z,1781192400000,2789,0.5,0.75,0.75,0.75,0.5,8.958627088447667,0.055812123338045874,0.08371818500706882,0.5470000000000255,0.06105846293182503,0.534224194880257,0.5769999999997708,0.6829999999999927,0.21577580511974304
2026-06-11T15:45:00.000Z,1781192700000,2721,0.5,0.5,0.75,0.75,0.5,8.634082296415656,0.05791003407595147,0.05791003407595147,0.4399999999995998,0.05096082998679095,0.5218857949959679,0.5600000000004002,0.6300000000001091,-0.021885794995967878
2026-06-11T15:50:00.000Z,1781193000000,2600,0.5,0.75,0.75,0.75,0.5,8.545112132385967,0.05851298289053464,0.08776947433580196,0.23700000000008004,0.027735153890122783,0.527441582336722,0.5300000000002001,0.9600000000000364,0.222558417663278
2026-06-11T15:55:00.000Z,1781193300000,2516,0.5,0.75,0.75,0.75,0.5,8.278068408644156,0.0604005639139063,0.09060084587085945,0.5199999999999818,0.06281658647046036,0.5560554771979277,0.5500000000001819,0.7700000000004366,0.1939445228020723
2026-06-11T16:00:00.000Z,1781193600000,2483,0.5,0.75,0.75,0.75,0.75,8.164277808026746,0.061242404013790754,0.09186360602068613,0.5599999999999454,0.06859149249543896,0.544614864864868,0.5399999999999636,0.7699999999999818,0.205385135135132
2026-06-11T16:05:00.000Z,1781193900000,2217,0.5,0.75,0.75,0.75,0.75,8.082900821739129,0.06185897996610817,0.09278846994916225,0.5600000000004002,0.06928205756209066,0.5592062572421816,0.5599999999999454,0.7699999999999818,0.19079374275781835
2026-06-11T16:10:00.000Z,1781194200000,2867,0.5,0.75,0.75,0.75,0.75,8.366622191614926,0.059761273850886046,0.08964191077632908,0.5599999999999454,0.06693262671298585,0.5721275680840788,0.569999999999709,0.7700000000004366,0.17787243191592117
2026-06-11T16:15:00.000Z,1781194500000,2638,0.5,0.75,0.75,0.75,0.5,8.585792035070966,0.05823574551510404,0.08735361827265606,0.5799999999999272,0.06755346479751222,0.5824472196041485,0.5599999999994907,0.8670000000001892,0.16755278039585153
2026-06-11T16:20:00.000Z,1781194800000,2639,0.5,0.75,0.75,0.75,0.5,8.758949746851627,0.05708446953696968,0.08562670430545452,0.5500000000001819,0.06279291649068741,0.6045068980863332,0.5900000000001455,1.3789999999999054,0.14549310191366682
2026-06-11T16:25:00.000Z,1781195100000,2800,0.5,0.75,0.75,0.75,0.75,8.799024764933666,0.056824479230087654,0.08523671884513148,0.5700000000001637,0.06477990632231853,0.552309975267933,0.5,0.7800000000002001,0.19769002473206698
2026-06-11T16:30:00.000Z,1781195400000,2731,0.5,0.75,0.75,0.75,0.5,8.84577299600987,0.05652417264444145,0.08478625896666217,0.5199999999999818,0.05878513955021705,0.5940265563778817,0.6200000000003456,0.7700000000004366,0.1559734436221183
