timestamp_broker	timestamp_local	run_id	account	symbol	magic	action	direction	lots	bid	ask	spread_points	entry_reference	sl	tp	stop_points	estimated_cost_r	retcode	retcode_description	order_ticket	deal_ticket	result_price	reason
2023.11.14 16:00:00	2023.11.14 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1964.08	1964.21	13	1964.05	0.00	0.00	3245.00	0.0040	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_chop	
2023.11.15 08:00:00	2023.11.15 08:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1971.56	1971.71	15	1971.51	0.00	0.00	3991.00	0.0038	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_chop	
2023.11.16 16:00:00	2023.11.16 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1981.98	1982.12	14	1981.98	0.00	0.00	3822.00	0.0037	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_chop	
2023.11.17 08:00:00	2023.11.17 08:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	LONG	0.00	1988.67	1988.73	6	1988.65	0.00	0.00	3328.00	0.0018	0		0	0	0.00	regime_router_block_long_r1_uptrend_only_state_chop	
2023.11.20 12:00:00	2023.11.20 12:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	GUARD_BLOCK	SHORT	0.00	1972.41	1972.47	6	1972.44	0.00	0.00	2092.00	0.0029	0		0	0	0.00	direction_mode_block	
2023.11.21 04:00:00	2023.11.21 04:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	ORDER_SEND_OK	LONG	0.01	1992.10	1992.26	16	1992.26	1965.54	2045.70	2672.00	0.0060	10009	done at 1992.26	112	112	1992.26	pass	
2023.11.21 16:00:00	2023.11.21 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	ORDER_SEND_OK	LONG	0.01	2001.04	2001.16	12	2001.16	1965.52	2072.44	3564.00	0.0034	10009	done at 2001.16	113	113	2001.16	pass	
2023.11.27 04:00:00	2023.11.27 04:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	ORDER_SEND_OK	LONG	0.01	2012.96	2013.14	18	2013.14	1991.68	2056.06	2146.00	0.0084	10009	done at 2013.14	114	114	2013.14	pass	
2023.11.27 20:00:00	2023.11.27 20:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	ORDER_SEND_OK	LONG	0.01	2014.33	2014.53	20	2014.53	1991.44	2060.71	2309.00	0.0087	10009	done at 2014.53	115	115	2014.53	pass	
2023.11.28 16:00:00	2023.11.28 16:00:00	A1_XAU_H4_CLUSTER_EQUITY_HEDGE_FIVE_YEAR	1025742	XAUUSD	932200	ORDER_SEND_OK	LONG	0.01	2039.66	2039.82	16	2039.82	2000.50	2118.46	3932.00	0.0041	10009	done at 2039.82	116	116	2039.82	pass	
