attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
36778,6d1f7b26f70619d4,CHOP,CHOP_M15_HURST_REVERSION,316,49,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.35,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36779,6d76d5304c1ce5ac,CHOP,CHOP_M15_HURST_REVERSION,876,125,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36780,6e6d268241b6d90b,CHOP,CHOP_M15_HURST_REVERSION,358,68,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
36781,6f2b6b82fe6b08ee,CHOP,CHOP_M15_HURST_REVERSION,2094,448,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36782,6f2bf4b4a6741c55,CHOP,CHOP_M15_HURST_REVERSION,773,133,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36783,703c80d313fdbc02,CHOP,CHOP_M15_HURST_REVERSION,578,70,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36784,711184567a4b61e2,CHOP,CHOP_M15_HURST_REVERSION,1623,361,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36785,71e06683578a3baa,CHOP,CHOP_M15_HURST_REVERSION,183,31,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36786,73ed7dcbfa2a45b0,CHOP,CHOP_M15_HURST_REVERSION,1319,229,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36787,73eef466c59cf740,CHOP,CHOP_M15_HURST_REVERSION,807,103,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
36788,73f9d9b51f54fe09,CHOP,CHOP_M15_HURST_REVERSION,225,45,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36789,76fecec51e150eb1,CHOP,CHOP_M15_HURST_REVERSION,1807,384,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36790,7781f99abdf8d6b3,CHOP,CHOP_M15_HURST_REVERSION,287,38,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36791,778cd72de9b69eb1,CHOP,CHOP_M15_HURST_REVERSION,366,64,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""hurst_max"":0.35,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36792,7928002e07805d1c,CHOP,CHOP_M15_HURST_REVERSION,268,51,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
36793,792a6bac7180917a,CHOP,CHOP_M15_HURST_REVERSION,202,17,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.1}"
36794,79d15aadcfa36508,CHOP,CHOP_M15_HURST_REVERSION,380,81,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36795,79fcec17950273eb,CHOP,CHOP_M15_HURST_REVERSION,163,34,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36796,7a93bef4f134e55e,CHOP,CHOP_M15_HURST_REVERSION,13957,3080,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36797,7af4fb8d9dbe560d,CHOP,CHOP_M15_HURST_REVERSION,1873,293,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36798,7afc2e7ec2fbc856,CHOP,CHOP_M15_HURST_REVERSION,13184,2917,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36799,7b41f5d34a309307,CHOP,CHOP_M15_HURST_REVERSION,1737,383,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36800,7b59dad35dad1dd4,CHOP,CHOP_M15_HURST_REVERSION,178,23,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36801,7bacd33f7063742c,CHOP,CHOP_M15_HURST_REVERSION,317,49,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36802,7c11aff0b5fe7654,CHOP,CHOP_M15_HURST_REVERSION,1465,181,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36803,7d11e409816133a0,CHOP,CHOP_M15_HURST_REVERSION,126,19,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36804,7e16041c9b7e7da5,CHOP,CHOP_M15_HURST_REVERSION,324,40,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.1}"
36805,7e207238db06849f,CHOP,CHOP_M15_HURST_REVERSION,260,38,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36806,7eac0c877c1f125b,CHOP,CHOP_M15_HURST_REVERSION,333,42,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
36807,7fbdfaf812b214d1,CHOP,CHOP_M15_HURST_REVERSION,486,87,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36808,7fcf7e670cfe4f86,CHOP,CHOP_M15_HURST_REVERSION,7390,1622,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36809,8033970bb213fbf0,CHOP,CHOP_M15_HURST_REVERSION,265,22,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.35,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
36810,812e76c7b25a330e,CHOP,CHOP_M15_HURST_REVERSION,608,72,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
36811,819c490f030ee8e6,CHOP,CHOP_M15_HURST_REVERSION,768,113,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36812,820df051a78e0e13,CHOP,CHOP_M15_HURST_REVERSION,610,127,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
36813,832484a90251e3f8,CHOP,CHOP_M15_HURST_REVERSION,207,32,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36814,83a967b1a19b4ecb,CHOP,CHOP_M15_HURST_REVERSION,125,21,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
36815,84727c28885e0836,CHOP,CHOP_M15_HURST_REVERSION,1639,351,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":768,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36816,84bb11a00f8d88d9,CHOP,CHOP_M15_HURST_REVERSION,341,58,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.35,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36817,84e5e958786ef342,CHOP,CHOP_M15_HURST_REVERSION,1075,244,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36818,8507e12c4f299fad,CHOP,CHOP_M15_HURST_REVERSION,616,91,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36819,857e34ccabd52106,CHOP,CHOP_M15_HURST_REVERSION,515,114,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36820,85ff22495537efad,CHOP,CHOP_M15_HURST_REVERSION,438,97,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36821,86da939d8e70a75a,CHOP,CHOP_M15_HURST_REVERSION,837,140,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
36822,88cda35166d0ee2f,CHOP,CHOP_M15_HURST_REVERSION,453,57,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.35,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36823,89360fbc47947c04,CHOP,CHOP_M15_HURST_REVERSION,1030,117,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36824,8a312636d78190f8,CHOP,CHOP_M15_HURST_REVERSION,1248,270,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.35,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36825,8b460d5f66717b7d,CHOP,CHOP_M15_HURST_REVERSION,1334,159,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36826,8b8677de9fa02a78,CHOP,CHOP_M15_HURST_REVERSION,353,30,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
36827,8c4c80c0b9549006,CHOP,CHOP_M15_HURST_REVERSION,705,153,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36828,8cf3188602a342ca,CHOP,CHOP_M15_HURST_REVERSION,186,30,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
36829,8d0638ef265cf553,CHOP,CHOP_M15_HURST_REVERSION,188,32,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""hurst_max"":0.65,""m15_state_age_m5_max"":2,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
36830,8d5f28a2ee7d341c,CHOP,CHOP_M15_HURST_REVERSION,333,49,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":768,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
36831,8dec7d55451ad4fc,CHOP,CHOP_M15_HURST_REVERSION,114,22,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":384,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36832,8df51ca56941a244,CHOP,CHOP_M15_HURST_REVERSION,1890,386,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""hurst_max"":0.5,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36833,909fa00ccc145acd,CHOP,CHOP_M15_HURST_REVERSION,149,25,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""hurst_max"":0.5,""m15_state_age_m5_max"":0,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":768,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36834,920df8a3a1cfb74c,CHOP,CHOP_M15_HURST_REVERSION,1555,310,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36835,9298d74644e543dc,CHOP,CHOP_M15_HURST_REVERSION,591,97,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
36836,943b80637d98dcad,CHOP,CHOP_M15_HURST_REVERSION,1400,268,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""hurst_max"":0.5,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36837,9444e9f5e79644db,CHOP,CHOP_M15_HURST_REVERSION,2484,546,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""hurst_max"":0.65,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
36838,952527b0919ad500,CHOP,CHOP_M15_HURST_REVERSION,451,89,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""hurst_max"":0.35,""m15_state_age_m5_max"":1,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
36839,0141412c77c361f2,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,733,109,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":0,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":384,""z_alignment_min"":0.5}"
36840,04450eed17a5d62a,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,106,22,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.05,""session"":""LONDON"",""stationarity_window"":768,""z_alignment_min"":0.0}"
36841,0460933bf4fa4543,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,2408,431,"{""autocorrelation_lag"":16,""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":2,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":192,""z_alignment_min"":0.0}"
36842,04675e9001e5b5b2,CHOP,CHOP_M15_RETURN_AUTOCORRELATION_FADE,699,142,"{""autocorrelation_lag"":1,""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""impulse_h1_atr_min"":0.1,""m15_state_age_m5_max"":1,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":384,""z_alignment_min"":0.5}"
