date_utc,weekday,unique_quotes,start_offset_hours,end_offset_hours,p99_interquote_gap_ms,raw_rows,unique_milliseconds,duplicate_millisecond_rows,duplicate_millisecond_share,eligible_full_weekday
2016-09-12,0,204564,1.1388888888888888e-05,23.99997861111111,3630.3800000000047,204564,204564,0,0.0,True
2016-09-13,1,210227,4.9444444444444446e-05,23.99998638888889,3375.5,210227,210227,0,0.0,True
2016-09-14,2,184517,2.222222222222222e-06,23.999975,3822.0,184517,184517,0,0.0,True
2016-09-15,3,188583,0.00021805555555555556,23.999675,4050.0,188583,188583,0,0.0,True
2016-09-16,4,161142,7.027777777777778e-05,20.998593888888887,4224.0,161142,161142,0,0.0,False
2016-09-17,5,0,,,,0,0,0,0.0,False
2016-09-18,6,5995,22.000106111111112,23.999704166666668,7667.769999999997,5995,5995,0,0.0,False
2016-09-19,0,149012,6.583333333333334e-05,23.999717222222223,4866.799999999988,149012,149012,0,0.0,True
2016-09-20,1,125000,7.138888888888889e-05,23.999809444444445,6285.10000000002,125000,125000,0,0.0,False
2016-09-21,2,226236,6.666666666666667e-05,23.9995275,3680.9800000000105,226236,226236,0,0.0,True
2016-09-22,3,179971,2.9166666666666666e-05,23.999526111111113,4805.0,179971,179971,0,0.0,True
2016-09-23,4,151848,6.583333333333334e-05,20.99996527777778,4376.540000000008,151848,151848,0,0.0,False
2016-09-24,5,0,,,,0,0,0,0.0,False
2016-09-25,6,2886,22.001920555555557,23.999984166666668,23293.71999999994,2886,2886,0,0.0,False
2016-09-26,0,158119,8.055555555555556e-06,23.998998055555557,5006.0,158119,158119,0,0.0,False
2016-09-27,1,179223,5.8611111111111114e-05,23.99904972222222,4565.160000000033,179223,179223,0,0.0,True
2016-09-28,2,172037,8.11111111111111e-05,23.999895555555554,4608.649999999994,172037,172037,0,0.0,True
2016-09-29,3,181927,0.00014638888888888888,23.999605833333334,4489.75,181927,181927,0,0.0,True
2016-09-30,4,195626,4.5e-05,20.999230277777777,3471.0,195626,195626,0,0.0,False
2016-10-01,5,0,,,,0,0,0,0.0,False
2016-10-02,6,4624,22.00031,23.999536388888888,15292.659999999974,4624,4624,0,0.0,False
2016-10-03,0,151595,0.0006105555555555556,23.999985555555554,5246.210000000021,151595,151595,0,0.0,False
2016-10-04,1,231352,0.00027333333333333333,23.999774722222224,3496.0,231352,231352,0,0.0,True
2016-10-05,2,181751,8.333333333333334e-06,23.999980555555556,4312.0,181751,181751,0,0.0,True
2016-10-06,3,177054,7.027777777777778e-05,23.9993975,4613.4800000000105,177054,177054,0,0.0,True
2016-10-07,4,183319,3.944444444444445e-05,20.983614166666666,4107.829999999987,183319,183319,0,0.0,False
2016-10-08,5,0,,,,0,0,0,0.0,False
2016-10-09,6,4044,22.00215972222222,23.999983611111112,15846.119999999999,4044,4044,0,0.0,False
2016-10-10,0,116547,5.388888888888889e-05,23.999736388888888,7527.100000000006,116547,116547,0,0.0,False
2016-10-11,1,159981,0.00011472222222222222,23.999960833333333,4603.209999999992,159981,159981,0,0.0,True
2016-10-12,2,143467,4.9166666666666665e-05,23.999833055555555,5359.700000000012,143467,143467,0,0.0,False
2016-10-13,3,152916,7.944444444444444e-05,23.999397777777776,4895.859999999986,152916,152916,0,0.0,True
2016-10-14,4,158307,4.1666666666666665e-05,20.999395555555555,4401.900000000023,158307,158307,0,0.0,False
2016-10-15,5,0,,,,0,0,0,0.0,False
2016-10-16,6,3608,22.00012472222222,23.998001944444443,17585.440000000017,3608,3608,0,0.0,False
2016-10-17,0,129775,0.000185,23.9996675,5987.0,129775,129775,0,0.0,False
2016-10-18,1,136512,8.027777777777777e-05,23.999982222222222,5996.899999999994,136512,136512,0,0.0,False
2016-10-19,2,135661,0.00010416666666666667,23.997990555555557,5848.820000000007,135661,135661,0,0.0,False
2016-10-20,3,127893,0.00017444444444444444,23.99993472222222,6304.179999999993,127893,127893,0,0.0,False
2016-10-21,4,116268,7.75e-05,20.98346861111111,5454.0,116268,116268,0,0.0,False
2016-10-22,5,0,,,,0,0,0,0.0,False
2016-10-23,6,3027,22.000088055555555,23.999475277777776,19267.25,3027,3027,0,0.0,False
2016-10-24,0,114485,6.777777777777778e-05,23.99991222222222,6711.169999999998,114485,114485,0,0.0,False
2016-10-25,1,124431,0.0001,23.997244722222224,6112.419999999984,124431,124431,0,0.0,False
2016-10-26,2,121730,7e-05,23.999310833333332,6325.0,121730,121730,0,0.0,False
2016-10-27,3,125233,5.138888888888889e-05,23.999239444444445,5713.070000000007,125233,125233,0,0.0,False
2016-10-28,4,130084,0.0014333333333333333,20.99943138888889,5162.539999999979,130084,130084,0,0.0,False
2016-10-29,5,0,,,,0,0,0,0.0,False
2016-10-30,6,2567,22.000283333333332,23.999868333333332,23685.199999999873,2567,2567,0,0.0,False
2016-10-31,0,124383,5.277777777777778e-06,23.997180277777776,6023.190000000002,124383,124383,0,0.0,False
2016-11-01,1,170352,2.8055555555555557e-05,23.99961638888889,4728.5,170352,170352,0,0.0,True
2016-11-02,2,191994,3.611111111111111e-05,23.99930361111111,3744.079999999987,191994,191994,0,0.0,True
2016-11-03,3,197404,6.861111111111111e-05,23.9992725,3620.9800000000105,197404,197404,0,0.0,True
2016-11-04,4,165314,1.0277777777777777e-05,20.999336111111113,4013.0,165314,165314,0,0.0,False
2016-11-05,5,0,,,,0,0,0,0.0,False
2016-11-06,6,6285,23.000219444444443,23.9998075,4207.1900000000005,6285,6285,0,0.0,False
2016-11-07,0,184142,0.00016638888888888888,23.99978972222222,3805.0,184142,184142,0,0.0,True
2016-11-08,1,186093,3.6666666666666666e-05,23.999794444444444,4102.0899999999965,186093,186093,0,0.0,True
2016-11-09,2,398293,4.027777777777778e-05,23.999974444444444,1283.1799999999348,398293,398293,0,0.0,True
2016-11-10,3,279757,3.027777777777778e-05,23.99995388888889,2458.0,279757,279757,0,0.0,True
2016-11-11,4,276823,2.75e-05,21.99992111111111,2325.789999999979,276823,276823,0,0.0,False
2016-11-12,5,0,,,,0,0,0,0.0,False
2016-11-13,6,4190,23.002357222222223,23.999758055555557,7498.399999999968,4190,4190,0,0.0,False
2016-11-14,0,287426,4.722222222222222e-06,23.999981666666667,2331.7600000000093,287426,287426,0,0.0,True
2016-11-15,1,222447,3.777777777777778e-05,23.998922222222223,3229.5499999999884,222447,222447,0,0.0,True
2016-11-16,2,207389,3.1666666666666666e-05,23.99997777777778,3549.2600000000093,207389,207389,0,0.0,True
2016-11-17,3,204172,7.027777777777778e-05,23.998893055555556,3702.0,204172,204172,0,0.0,True
2016-11-18,4,206502,0.00022972222222222223,21.99966111111111,3282.0,206502,206502,0,0.0,False
2016-11-19,5,0,,,,0,0,0,0.0,False
2016-11-20,6,3158,23.002479166666667,23.999843055555555,11941.120000000006,3158,3158,0,0.0,False
2016-11-21,0,179306,4.6944444444444446e-05,23.99969638888889,4077.9199999999837,179306,179306,0,0.0,True
2016-11-22,1,176866,2.75e-05,23.99918,4214.719999999972,176866,176866,0,0.0,True
2016-11-23,2,167511,2.8888888888888888e-05,23.99857111111111,5408.0,167511,167511,0,0.0,False
2016-11-24,3,122165,2.611111111111111e-05,23.999405833333334,5397.369999999995,122165,122165,0,0.0,False
2016-11-25,4,183795,2.9166666666666666e-05,18.74835638888889,3112.070000000007,183795,183795,0,0.0,False
2016-11-26,5,0,,,,0,0,0,0.0,False
2016-11-27,6,2992,23.00255111111111,23.999849722222223,11226.799999999987,2992,2992,0,0.0,False
2016-11-28,0,191885,5.361111111111111e-05,23.996980555555556,3663.0,191885,191885,0,0.0,True
2016-11-29,1,190766,0.00011027777777777777,23.999901666666666,4106.0,190766,190766,0,0.0,True
2016-11-30,2,210601,4.277777777777778e-05,23.999991944444446,3460.0100000000093,210601,210601,0,0.0,True
2016-12-01,3,212873,3e-05,23.99994722222222,3387.290000000008,212873,212873,0,0.0,True
2016-12-02,4,177210,4.1666666666666665e-05,21.99596222222222,3937.8400000000256,177210,177210,0,0.0,False
2016-12-03,5,0,,,,0,0,0,0.0,False
2016-12-04,6,5332,23.00276361111111,23.999916111111112,6275.899999999988,5332,5332,0,0.0,False
2016-12-05,0,220341,3.0555555555555554e-05,23.998984166666666,3143.219999999972,220341,220341,0,0.0,True
2016-12-06,1,169415,3.027777777777778e-05,23.997588611111112,4646.739999999991,169415,169415,0,0.0,True
2016-12-07,2,159793,2.8888888888888888e-05,23.997938055555554,5069.0,159793,159793,0,0.0,False
2016-12-08,3,178744,2.1666666666666667e-05,23.99788638888889,4672.579999999987,178744,178744,0,0.0,True
2016-12-09,4,157701,3.694444444444445e-05,21.9997625,4964.010000000009,157701,157701,0,0.0,False
2016-12-10,5,0,,,,0,0,0,0.0,False
2016-12-11,6,1138,23.00249,23.9951875,26953.680000000044,1138,1138,0,0.0,False
2016-12-12,0,175498,0.000125,23.999990555555556,4672.0,175498,175498,0,0.0,True
2016-12-13,1,164747,3.5833333333333335e-05,23.999228333333335,4700.0,164747,164747,0,0.0,True
2016-12-14,2,184177,5.6944444444444445e-05,23.998180555555557,4407.25,184177,184177,0,0.0,True
2016-12-15,3,238176,2.111111111111111e-05,23.999928055555557,3004.0,238176,238176,0,0.0,True
2016-12-16,4,178243,2.8055555555555557e-05,21.99929388888889,3998.359999999986,178243,178243,0,0.0,False
2016-12-17,5,0,,,,0,0,0,0.0,False
2016-12-18,6,1503,23.002458055555554,23.998916666666666,26153.420000000006,1503,1503,0,0.0,False
2016-12-19,0,163898,3.3333333333333335e-05,23.999577777777777,4778.240000000049,163898,163898,0,0.0,True
2016-12-20,1,176550,2.3055555555555554e-05,23.99996722222222,4305.0,176550,176550,0,0.0,True
2016-12-21,2,148349,5.805555555555556e-05,23.999777777777776,5443.529999999999,148349,148349,0,0.0,False
2016-12-22,3,135279,4.9166666666666665e-05,23.994655833333333,6304.460000000021,135279,135279,0,0.0,False
2016-12-23,4,44815,2.5e-05,21.999525833333333,22225.10000000008,44815,44815,0,0.0,False
2016-12-24,5,0,,,,0,0,0,0.0,False
2016-12-25,6,0,,,,0,0,0,0.0,False
2016-12-26,0,2088,23.000083611111112,23.9991975,16296.059999999996,2088,2088,0,0.0,False
2016-12-27,1,86520,0.001491111111111111,23.999688055555556,12379.819999999992,86520,86520,0,0.0,False
2016-12-28,2,100135,2.9444444444444445e-05,23.999816111111112,9655.689999999988,100135,100135,0,0.0,False
2016-12-29,3,111884,4.722222222222222e-05,23.999988333333334,7910.179999999993,111884,111884,0,0.0,False
2016-12-30,4,102317,2.3333333333333332e-05,21.99884388888889,9298.550000000017,102317,102317,0,0.0,False
2016-12-31,5,0,,,,0,0,0,0.0,False
2017-01-01,6,0,,,,0,0,0,0.0,False
2017-01-02,0,3363,23.000110833333334,23.99970777777778,9736.67999999996,3363,3363,0,0.0,False
2017-01-03,1,181794,4.1666666666666665e-05,23.999809444444445,4659.239999999962,181794,181794,0,0.0,True
2017-01-04,2,192046,7.333333333333333e-05,23.99997611111111,3933.5599999999977,192046,192046,0,0.0,True
2017-01-05,3,231837,1.8055555555555555e-05,23.999984444444443,3161.0,231837,231837,0,0.0,True
2017-01-06,4,192906,0.00023722222222222222,21.999629166666665,3695.959999999992,192906,192906,0,0.0,False
2017-01-07,5,0,,,,0,0,0,0.0,False
2017-01-08,6,2701,23.002656666666667,23.999964444444444,12495.27999999997,2701,2701,0,0.0,False
2017-01-09,0,160010,0.00020722222222222222,23.999014444444445,4827.920000000013,160010,160010,0,0.0,True
2017-01-10,1,168374,0.0001025,23.997872222222224,4126.8399999999965,168374,168374,0,0.0,True
2017-01-11,2,198444,8.583333333333334e-05,23.999965,3990.579999999987,198444,198444,0,0.0,True
2017-01-12,3,196206,0.00020777777777777778,23.999920833333334,3909.959999999992,196206,196206,0,0.0,True
2017-01-13,4,184462,1.1666666666666666e-05,21.99875722222222,3880.0,184462,184462,0,0.0,False
2017-01-14,5,0,,,,0,0,0,0.0,False
2017-01-15,6,3662,23.00303472222222,23.999933055555555,10057.000000000016,3662,3662,0,0.0,False
2017-01-16,0,113869,3.138888888888889e-05,23.997413055555555,5032.0,113869,113869,0,0.0,False
2017-01-17,1,204679,3.277777777777778e-05,23.999938611111112,3620.0,204679,204679,0,0.0,True
2017-01-18,2,184137,0.0001686111111111111,23.999994444444443,3805.0,184137,184137,0,0.0,True
2017-01-19,3,228221,2.611111111111111e-05,23.999140833333332,3101.0,228221,228221,0,0.0,True
2017-01-20,4,206539,9.444444444444445e-06,21.997987777777777,3307.0,206539,206539,0,0.0,False
2017-01-21,5,0,,,,0,0,0,0.0,False
2017-01-22,6,5570,23.002455555555557,23.999997222222223,6868.47999999996,5570,5570,0,0.0,False
2017-01-23,0,202951,1.1388888888888888e-05,23.99732472222222,3499.0,202951,202951,0,0.0,True
2017-01-24,1,169243,3.277777777777778e-05,23.999459166666668,4334.5899999999965,169243,169243,0,0.0,True
2017-01-25,2,192097,2.25e-05,23.99965277777778,3747.0,192097,192097,0,0.0,True
2017-01-26,3,183947,1.9722222222222224e-05,23.999939722222223,4250.549999999988,183947,183947,0,0.0,True
2017-01-27,4,178258,0.00032805555555555555,21.996705555555554,4290.440000000002,178258,178258,0,0.0,False
2017-01-28,5,0,,,,0,0,0,0.0,False
2017-01-29,6,3815,23.00251111111111,23.998941388888888,9229.03999999999,3815,3815,0,0.0,False
2017-01-30,0,179448,0.0001938888888888889,23.998634166666665,4434.0,179448,179448,0,0.0,True
2017-01-31,1,222546,3.944444444444445e-05,23.999369166666668,3284.5599999999977,222546,222546,0,0.0,True
2017-02-01,2,221902,3e-05,23.9999875,3277.0,221902,221902,0,0.0,True
2017-02-02,3,228371,2.9444444444444445e-05,23.999213055555554,3133.0,228371,228371,0,0.0,True
2017-02-03,4,202533,3.472222222222222e-05,21.993520833333335,3420.3800000000047,202533,202533,0,0.0,False
2017-02-04,5,0,,,,0,0,0,0.0,False
2017-02-05,6,5149,23.000135555555556,23.99987611111111,6217.189999999994,5149,5149,0,0.0,False
2017-02-06,0,210906,7.083333333333334e-05,23.99992,3334.0,210906,210906,0,0.0,True
2017-02-07,1,209353,0.0002138888888888889,23.999398888888887,3104.0,209353,209353,0,0.0,True
2017-02-08,2,221038,2.7222222222222223e-05,23.99999777777778,2940.639999999985,221038,221038,0,0.0,True
2017-02-09,3,214797,5.9444444444444445e-05,23.999610833333332,3014.0999999999767,214797,214797,0,0.0,True
2017-02-10,4,225420,4.3333333333333334e-05,21.997725,2826.0,225420,225420,0,0.0,False
2017-02-11,5,0,,,,0,0,0,0.0,False
2017-02-12,6,3147,23.000004722222222,23.999788055555555,12327.950000000012,3147,3147,0,0.0,False
2017-02-13,0,196436,0.0008055555555555556,23.996248333333334,3743.6600000000035,196436,196436,0,0.0,True
2017-02-14,1,214818,2.638888888888889e-05,23.999882222222222,3104.0,214818,214818,0,0.0,True
2017-02-15,2,197590,0.000105,23.998259722222222,3604.0,197590,197590,0,0.0,True
2017-02-16,3,220232,9.083333333333334e-05,23.999365277777777,2903.7000000000116,220232,220232,0,0.0,True
2017-02-17,4,190929,3.527777777777778e-05,21.997765,3310.7300000000105,190929,190929,0,0.0,False
2017-02-18,5,0,,,,0,0,0,0.0,False
2017-02-19,6,2655,23.000152222222223,23.997926944444444,15713.14999999995,2655,2655,0,0.0,False
2017-02-20,0,97983,2.7222222222222223e-05,23.99825472222222,6058.570000000007,97983,97983,0,0.0,False
2017-02-21,1,185157,4.861111111111111e-05,23.99993277777778,3720.4500000000116,185157,185157,0,0.0,True
2017-02-22,2,194225,4.555555555555555e-05,23.99991916666667,3638.539999999979,194225,194225,0,0.0,True
2017-02-23,3,191455,5.1666666666666664e-05,23.989984166666666,3946.4100000000035,191455,191455,0,0.0,True
2017-02-24,4,184230,0.0005258333333333333,21.998659444444446,3470.720000000001,184230,184230,0,0.0,False
2017-02-25,5,0,,,,0,0,0,0.0,False
2017-02-26,6,2303,23.00250722222222,23.997154444444444,15012.379999999965,2303,2303,0,0.0,False
2017-02-27,0,190640,4.0833333333333334e-05,23.999540833333334,3906.0,190640,190640,0,0.0,True
2017-02-28,1,206916,6.416666666666666e-05,23.999990555555556,3305.0,206916,206916,0,0.0,True
2017-03-01,2,259458,5.027777777777778e-05,23.99989888888889,2380.0,259458,259458,0,0.0,True
2017-03-02,3,209003,0.00018305555555555555,23.999659166666667,3387.9899999999907,209003,209003,0,0.0,True
2017-03-03,4,211049,9.972222222222222e-05,21.99709027777778,3009.0,211049,211049,0,0.0,False
2017-03-04,5,0,,,,0,0,0,0.0,False
2017-03-05,6,3907,23.002796666666665,23.99955472222222,9515.599999999995,3907,3907,0,0.0,False
2017-03-06,0,183049,3.138888888888889e-05,23.999908055555554,4032.0599999999977,183049,183049,0,0.0,True
2017-03-07,1,176264,7.916666666666666e-05,23.997508888888888,4154.380000000005,176264,176264,0,0.0,True
2017-03-08,2,192793,0.00014472222222222222,23.997543611111112,3590.0,192793,192793,0,0.0,True
2017-03-09,3,213890,0.0001025,23.999853055555555,3221.0,213890,213890,0,0.0,True
2017-03-10,4,197020,5.277777777777778e-05,21.993275277777776,3406.0,197020,197020,0,0.0,False
2017-03-11,5,0,,,,0,0,0,0.0,False
2017-03-12,6,2244,23.000268055555555,23.99992138888889,18218.82,2244,2244,0,0.0,False
2017-03-13,0,172758,0.00041138888888888887,23.999961111111112,4027.0,172758,172758,0,0.0,True
2017-03-14,1,175288,0.0006525,23.999982222222222,4444.419999999955,175288,175288,0,0.0,True
2017-03-15,2,185479,2.5555555555555554e-05,23.998790555555555,4186.2300000000105,185479,185479,0,0.0,True
2017-03-16,3,207319,3.0555555555555554e-05,23.999972777777778,3362.0,207319,207319,0,0.0,True
2017-03-17,4,155266,5.6944444444444445e-05,20.998659444444446,4528.0,155266,155266,0,0.0,False
2017-03-18,5,0,,,,0,0,0,0.0,False
2017-03-19,6,3704,22.00268527777778,23.999862222222223,22929.940000000006,3704,3704,0,0.0,False
2017-03-20,0,138874,0.00019694444444444444,23.999736388888888,5432.0,138874,138874,0,0.0,False
2017-03-21,1,192006,5.6111111111111114e-05,23.999607222222224,3979.8399999999674,192006,192006,0,0.0,True
2017-03-22,2,200704,2.75e-05,23.995733055555554,3680.0,200704,200704,0,0.0,True
2017-03-23,3,199655,0.00031277777777777776,23.999483055555555,3917.0,199655,199655,0,0.0,True
2017-03-24,4,167178,6.333333333333333e-05,20.998889166666668,4105.0,167178,167178,0,0.0,False
2017-03-25,5,0,,,,0,0,0,0.0,False
2017-03-26,6,9472,22.002849166666667,23.99997527777778,8173.899999999983,9472,9472,0,0.0,False
2017-03-27,0,164160,3.388888888888889e-05,23.999981388888887,4722.840000000026,164160,164160,0,0.0,True
2017-03-28,1,162827,1.111111111111111e-06,23.9999725,5113.75,162827,162827,0,0.0,False
2017-03-29,2,169936,7.194444444444445e-05,23.999878333333335,4717.9800000000105,169936,169936,0,0.0,True
2017-03-30,3,141927,6.361111111111111e-05,23.99994361111111,5631.5,141927,141927,0,0.0,False
2017-03-31,4,143111,2.6666666666666667e-05,20.997621944444443,4779.9100000000035,143111,143111,0,0.0,False
2017-04-01,5,0,,,,0,0,0,0.0,False
2017-04-02,6,4088,22.000370277777776,23.999948333333332,17831.319999999963,4088,4088,0,0.0,False
2017-04-03,0,134156,6.277777777777778e-05,23.999889166666666,6159.219999999943,134156,134156,0,0.0,False
2017-04-04,1,143972,2.388888888888889e-05,23.999563333333334,5479.299999999988,143972,143972,0,0.0,False
2017-04-05,2,174101,2.6944444444444445e-05,23.99992611111111,4746.010000000009,174101,174101,0,0.0,True
2017-04-06,3,165514,1.9722222222222224e-05,23.999997222222223,4517.760000000009,165514,165514,0,0.0,True
2017-04-07,4,221491,9.833333333333333e-05,20.998702777777776,2819.0,221491,221491,0,0.0,False
2017-04-08,5,0,,,,0,0,0,0.0,False
2017-04-09,6,5710,22.002410833333332,23.999930833333334,16257.64000000002,5710,5710,0,0.0,False
2017-04-10,0,155488,3.0833333333333335e-05,23.999619444444445,4925.139999999985,155488,155488,0,0.0,True
2017-04-11,1,187066,2.7222222222222223e-05,23.999995833333333,4185.719999999972,187066,187066,0,0.0,True
2017-04-12,2,190325,3.805555555555555e-05,23.999925833333332,3603.0,190325,190325,0,0.0,True
2017-04-13,3,179313,5.111111111111111e-05,20.998650277777777,3184.889999999985,179313,179313,0,0.0,False
2017-04-14,4,0,,,,0,0,0,0.0,False
2017-04-15,5,0,,,,0,0,0,0.0,False
2017-04-16,6,9547,22.000154722222224,23.999923333333335,5407.649999999983,9547,9547,0,0.0,False
2017-04-17,0,138770,1.7222222222222224e-05,23.99987722222222,5465.320000000007,138770,138770,0,0.0,False
2017-04-18,1,187151,2.111111111111111e-05,23.999969166666666,3670.0,187151,187151,0,0.0,True
2017-04-19,2,179918,5.833333333333333e-06,23.99971,3847.0,179918,179918,0,0.0,True
2017-04-20,3,181950,2.9444444444444445e-05,23.999988333333334,4011.5199999999895,181950,181950,0,0.0,True
2017-04-21,4,171076,0.0001575,20.966526666666667,3706.0,171076,171076,0,0.0,False
2017-04-22,5,0,,,,0,0,0,0.0,False
2017-04-23,6,15909,22.000286111111112,23.999851944444444,2941.9300000000003,15909,15909,0,0.0,False
2017-04-24,0,186524,1.4722222222222222e-05,23.99999861111111,3692.0,186524,186524,0,0.0,True
2017-04-25,1,171122,2.6666666666666667e-05,23.999909722222224,4042.0,171122,171122,0,0.0,True
2017-04-26,2,187196,0.0003077777777777778,23.999895833333333,3582.1199999999953,187196,187196,0,0.0,True
2017-04-27,3,164585,4.305555555555555e-05,23.999616111111113,4278.0,164585,164585,0,0.0,True
2017-04-28,4,143304,4e-05,20.997815,4414.940000000031,143304,143304,0,0.0,False
2017-04-29,5,0,,,,0,0,0,0.0,False
2017-04-30,6,4116,22.002556944444443,23.99825583333333,14853.64000000001,4116,4116,0,0.0,False
2017-05-01,0,118533,4.4166666666666665e-05,23.999925,7445.760000000009,118533,118533,0,0.0,False
2017-05-02,1,145792,1.5e-05,23.999561944444444,4920.100000000006,145792,145792,0,0.0,True
2017-05-03,2,153136,3.75e-05,23.999683055555554,5647.6600000000035,153136,153136,0,0.0,False
2017-05-04,3,168704,3.638888888888889e-05,23.9999875,4712.0,168704,168704,0,0.0,True
2017-05-05,4,165188,1.5555555555555555e-05,20.980115277777777,3913.139999999985,165188,165188,0,0.0,False
2017-05-06,5,0,,,,0,0,0,0.0,False
2017-05-07,6,10631,22.00022361111111,23.9998475,5705.8399999999965,10631,10631,0,0.0,False
2017-05-08,0,153107,5.555555555555556e-06,23.999830833333334,4636.950000000012,153107,153107,0,0.0,True
2017-05-09,1,164779,3e-05,23.999766666666666,4278.2300000000105,164779,164779,0,0.0,True
2017-05-10,2,151047,3.138888888888889e-05,23.9999725,4970.0,151047,151047,0,0.0,True
2017-05-11,3,145522,1.0277777777777777e-05,23.999973055555557,5283.0,145522,145522,0,0.0,False
2017-05-12,4,135980,1.111111111111111e-06,20.972852777777778,4768.220000000001,135980,135980,0,0.0,False
2017-05-13,5,0,,,,0,0,0,0.0,False
2017-05-14,6,5479,22.000094166666667,23.99972361111111,11266.069999999952,5479,5479,0,0.0,False
2017-05-15,0,149918,6.583333333333334e-05,23.99980861111111,4994.8399999999965,149918,149918,0,0.0,True
2017-05-16,1,142757,1.1944444444444444e-05,23.999949444444443,5028.900000000023,142757,142757,0,0.0,False
2017-05-17,2,206300,4.9166666666666665e-05,23.99999888888889,3376.0,206300,206300,0,0.0,True
2017-05-18,3,243603,2.7222222222222223e-05,23.999995,2704.0,243603,243603,0,0.0,True
2017-05-19,4,172603,5e-05,20.98343,3565.9899999999907,172603,172603,0,0.0,False
2017-05-20,5,0,,,,0,0,0,0.0,False
2017-05-21,6,7124,22.00015888888889,23.99996361111111,8206.699999999972,7124,7124,0,0.0,False
2017-05-22,0,156390,5.527777777777778e-05,23.99990361111111,4190.119999999995,156390,156390,0,0.0,True
2017-05-23,1,176270,2.0833333333333333e-05,23.999975833333334,4137.0,176270,176270,0,0.0,True
2017-05-24,2,164482,5.333333333333333e-05,23.9993375,4355.200000000012,164482,164482,0,0.0,True
2017-05-25,3,162338,2.9166666666666666e-05,23.999882222222222,4566.919999999955,162338,162338,0,0.0,True
2017-05-26,4,147534,3.027777777777778e-05,20.983556944444445,4104.0,147534,147534,0,0.0,False
2017-05-27,5,0,,,,0,0,0,0.0,False
2017-05-28,6,4938,22.000896944444445,23.999221111111112,14149.400000000012,4938,4938,0,0.0,False
2017-05-29,0,53650,4.555555555555555e-05,23.99995611111111,11886.679999999971,53650,53650,0,0.0,False
2017-05-30,1,136275,5.027777777777778e-05,23.99827638888889,5510.0,136275,136275,0,0.0,False
2017-05-31,2,153798,5.9166666666666664e-05,23.999925833333332,4882.080000000016,153798,153798,0,0.0,True
2017-06-01,3,145759,4.555555555555555e-05,23.999991944444446,4847.719999999972,145759,145759,0,0.0,True
2017-06-02,4,146094,2.0277777777777776e-05,20.997025,4424.079999999987,146094,146094,0,0.0,False
2017-06-03,5,0,,,,0,0,0,0.0,False
2017-06-04,6,5026,22.000114166666666,23.999729444444444,15639.600000000035,5026,5026,0,0.0,False
2017-06-05,0,121635,5.055555555555556e-05,23.9980375,6428.679999999993,121635,121635,0,0.0,False
2017-06-06,1,170559,1.611111111111111e-05,23.999996111111113,4199.859999999986,170559,170559,0,0.0,True
2017-06-07,2,160496,1.3611111111111111e-05,23.99997888888889,4441.0,160496,160496,0,0.0,True
2017-06-08,3,180091,1.8055555555555555e-05,23.9995525,3745.0,180091,180091,0,0.0,True
2017-06-09,4,168833,0.00023972222222222222,20.98354972222222,3652.070000000007,168833,168833,0,0.0,False
2017-06-10,5,0,,,,0,0,0,0.0,False
2017-06-11,6,5328,22.00107861111111,23.999433055555556,10589.179999999988,5328,5328,0,0.0,False
2017-06-12,0,162144,9.25e-05,23.99989,4346.0,162144,162144,0,0.0,True
2017-06-13,1,138150,3e-05,23.99996388888889,5232.5199999999895,138150,138150,0,0.0,False
2017-06-14,2,189097,2.5555555555555554e-05,23.999958055555556,3845.0,189097,189097,0,0.0,True
2017-06-15,3,165311,1.5555555555555555e-05,23.999958333333332,4459.0,165311,165311,0,0.0,True
2017-06-16,4,124227,4.25e-05,20.983343055555554,4821.0,124227,124227,0,0.0,False
2017-06-17,5,0,,,,0,0,0,0.0,False
2017-06-18,6,6129,22.000065833333334,23.999973055555557,11303.009999999984,6129,6129,0,0.0,False
2017-06-19,0,135539,2.138888888888889e-05,23.999974166666668,4720.630000000005,135539,135539,0,0.0,True
2017-06-20,1,133431,6.527777777777778e-05,23.99999972222222,4719.129999999976,133431,133431,0,0.0,True
2017-06-21,2,144762,8.38888888888889e-05,23.996349444444444,4508.0,144762,144762,0,0.0,True
2017-06-22,3,141697,3.8333333333333334e-05,23.99996722222222,4945.249999999942,141697,141697,0,0.0,True
2017-06-23,4,114409,0.0001277777777777778,20.974576388888888,5102.929999999993,114409,114409,0,0.0,False
2017-06-24,5,0,,,,0,0,0,0.0,False
2017-06-25,6,3544,22.000066944444445,23.99997861111111,15084.059999999996,3544,3544,0,0.0,False
2017-06-26,0,131462,0.00026083333333333335,23.999701944444446,5310.0,131462,131462,0,0.0,False
2017-06-27,1,153071,4.4166666666666665e-05,23.999940555555554,4205.309999999998,153071,153071,0,0.0,True
2017-06-28,2,159907,2.861111111111111e-05,23.99993111111111,4259.950000000012,159907,159907,0,0.0,True
2017-06-29,3,177903,1.8055555555555555e-05,23.999634166666667,3860.9799999999814,177903,177903,0,0.0,True
2017-06-30,4,149379,4.9444444444444446e-05,20.983439166666667,3706.2300000000105,149379,149379,0,0.0,False
2017-07-01,5,0,,,,0,0,0,0.0,False
2017-07-02,6,5370,22.000886666666666,23.999819166666665,11700.519999999997,5370,5370,0,0.0,False
2017-07-03,0,157513,1.5277777777777777e-05,23.99987972222222,4412.669999999955,157513,157513,0,0.0,True
