timestamp_utc,tick_time_msc,date_utc,utc_block_start_ms,bid,ask,mid,spread_price,lookback_source_time_msc,boundary_quote_age_ms,maximum_internal_quote_gap_ms,nonzero_mid_updates,signed_update_imbalance,displacement_price,candidate_gate,raw_gate_crossing,candidate_side,evidence_partition
2017-06-26T08:01:03.881000Z,1498464063881,2017-06-26,1498464000000,1251.329,1251.478,1251.4035,0.1490000000001146,1498464058866,15,1265,24,-0.75,-2.16800000000012,True,True,SHORT,EARLY_REPLICATION
2017-06-26T13:02:17.050000Z,1498482137050,2017-06-26,1498478400000,1245.332,1245.541,1245.4365,0.20899999999983265,1498482131817,233,701,32,0.75,1.0015000000000782,True,True,LONG,EARLY_REPLICATION
2017-07-05T22:21:24.048000Z,1499293284048,2017-07-05,1499284800000,1226.372,1226.681,1226.5265,0.3089999999999691,1499293278811,237,1704,16,-0.75,-0.7705000000000837,True,True,SHORT,EARLY_REPLICATION
2017-07-06T22:39:08.892000Z,1499380748892,2017-07-06,1499371200000,1224.691,1224.969,1224.83,0.27800000000002,1499380743221,671,767,18,1.0,0.6050000000000182,True,True,LONG,EARLY_REPLICATION
2017-07-12T00:22:33.517000Z,1499818953517,2017-07-12,1499817600000,1217.858,1218.079,1217.9685,0.22100000000000364,1499818948456,61,532,36,0.7777777777777778,0.8849999999997635,True,True,LONG,EARLY_REPLICATION
2017-07-12T12:46:31.180000Z,1499863591180,2017-07-12,1499860800000,1223.902,1224.192,1224.047,0.2899999999999636,1499863585630,550,1665,19,0.7894736842105263,0.8070000000000164,True,True,LONG,EARLY_REPLICATION
2017-07-20T14:31:25.505000Z,1500561085505,2017-07-20,1500552000000,1242.408,1242.692,1242.55,0.2840000000001055,1500561080502,3,462,38,0.7894736842105263,1.1200000000001182,True,True,LONG,EARLY_REPLICATION
2017-07-21T00:25:44.225000Z,1500596744225,2017-07-21,1500595200000,1243.811,1244.091,1243.951,0.2799999999999727,1500596739095,130,447,25,-0.76,-0.7304999999998927,True,True,SHORT,EARLY_REPLICATION
2017-07-27T16:15:37.329000Z,1501172137329,2017-07-27,1501171200000,1256.019,1256.151,1256.085,0.13200000000006185,1501172131568,761,1418,16,-0.75,-0.6700000000000728,True,True,SHORT,EARLY_REPLICATION
2017-08-03T07:30:40.337000Z,1501745440337,2017-08-03,1501732800000,1260.641,1260.909,1260.775,0.2680000000000291,1501745435287,50,573,25,0.76,0.8160000000000309,True,True,LONG,EARLY_REPLICATION
2017-08-07T11:33:54.850000Z,1502105634850,2017-08-07,1502092800000,1256.639,1256.831,1256.735,0.19200000000000728,1502105629120,730,1633,16,-0.75,-0.8785000000000309,True,True,SHORT,EARLY_REPLICATION
2017-08-07T23:33:55.955000Z,1502148835955,2017-08-07,1502136000000,1257.591,1257.861,1257.726,0.2700000000002092,1502148830461,494,1622,17,0.7647058823529411,0.6130000000000564,True,True,LONG,EARLY_REPLICATION
2017-08-08T19:36:00.331000Z,1502220960331,2017-08-08,1502208000000,1257.212,1257.471,1257.3415,0.25900000000001455,1502220955198,133,639,15,1.0,0.6750000000001819,True,True,LONG,EARLY_REPLICATION
2017-08-09T00:52:21.350000Z,1502239941350,2017-08-09,1502236800000,1266.082,1266.358,1266.22,0.27599999999983993,1502239936215,135,873,15,-0.8666666666666667,-0.6385000000000218,True,True,SHORT,EARLY_REPLICATION
2017-08-09T11:52:19.927000Z,1502279539927,2017-08-09,1502265600000,1269.802,1269.988,1269.895,0.18600000000014916,1502279534892,35,613,30,0.8,0.8384999999998399,True,True,LONG,EARLY_REPLICATION
2017-08-09T15:52:04.584000Z,1502293924584,2017-08-09,1502280000000,1273.582,1273.848,1273.7150000000001,0.265999999999849,1502293919405,179,1063,20,0.9,0.6010000000001128,True,True,LONG,EARLY_REPLICATION
2017-08-10T00:35:16.388000Z,1502325316388,2017-08-10,1502323200000,1275.079,1275.291,1275.185,0.21199999999998909,1502325310786,602,1224,18,-0.7777777777777778,-0.6390000000001237,True,True,SHORT,EARLY_REPLICATION
2017-08-11T01:26:37.071000Z,1502414797071,2017-08-11,1502409600000,1284.881,1285.149,1285.0149999999999,0.26799999999980173,1502414791929,142,1138,15,-0.8666666666666667,-0.625,True,True,SHORT,EARLY_REPLICATION
2017-08-11T13:03:42.246000Z,1502456622246,2017-08-11,1502452800000,1282.782,1283.018,1282.9,0.23600000000010368,1502456617221,25,897,20,0.8,0.9475000000002183,True,True,LONG,EARLY_REPLICATION
2017-08-14T00:03:14.937000Z,1502668994937,2017-08-14,1502668800000,1288.321,1288.429,1288.375,0.10800000000017462,1502668989735,202,599,23,-0.8260869565217391,-0.9400000000000546,True,True,SHORT,EARLY_REPLICATION
2017-08-14T05:02:07.203000Z,1502686927203,2017-08-14,1502683200000,1286.591,1286.792,1286.6915,0.20100000000002183,1502686921581,622,1454,18,0.7777777777777778,0.6014999999997599,True,True,LONG,EARLY_REPLICATION
2017-08-15T18:33:03.199000Z,1502821983199,2017-08-15,1502812800000,1272.862,1273.168,1273.0149999999999,0.30599999999981264,1502821977562,637,1080,24,-0.75,-0.7045000000000528,True,True,SHORT,EARLY_REPLICATION
2017-08-17T09:21:40.636000Z,1502961700636,2017-08-17,1502956800000,1285.938,1286.168,1286.0529999999999,0.22999999999979082,1502961695100,536,985,16,-0.75,-0.6700000000000728,True,True,SHORT,EARLY_REPLICATION
2017-08-18T02:31:29.653000Z,1503023489653,2017-08-18,1503014400000,1287.691,1287.859,1287.775,0.16799999999989268,1503023484564,89,666,17,-0.7647058823529411,-0.79099999999994,True,True,SHORT,EARLY_REPLICATION
2017-08-18T07:13:55.060000Z,1503040435060,2017-08-18,1503028800000,1294.301,1294.539,1294.42,0.2380000000000564,1503040429784,276,672,15,0.8666666666666667,0.8600000000001273,True,True,LONG,EARLY_REPLICATION
2017-08-18T16:00:37.815000Z,1503072037815,2017-08-18,1503072000000,1289.592,1289.861,1289.7265000000002,0.26900000000000546,1503072032710,105,1394,17,0.8823529411764706,0.8165000000003602,True,True,LONG,EARLY_REPLICATION
2017-08-18T20:45:09.694000Z,1503089109694,2017-08-18,1503086400000,1285.411,1285.729,1285.5700000000002,0.31799999999998363,1503089104590,104,957,15,1.0,0.8950000000002092,True,True,LONG,EARLY_REPLICATION
2017-08-22T11:09:33.248000Z,1503400173248,2017-08-22,1503388800000,1285.178,1285.418,1285.298,0.23999999999978172,1503400167739,509,608,26,-0.7692307692307693,-0.9519999999999982,True,True,SHORT,EARLY_REPLICATION
2017-08-23T11:59:41.841000Z,1503489581841,2017-08-23,1503475200000,1289.641,1289.859,1289.75,0.2179999999998472,1503489576711,130,1209,17,-0.7647058823529411,-0.7705000000000837,True,True,SHORT,EARLY_REPLICATION
2017-08-24T01:06:46.157000Z,1503536806157,2017-08-24,1503532800000,1288.309,1288.591,1288.4499999999998,0.2819999999999254,1503536800743,414,964,19,0.7894736842105263,0.63149999999996,True,True,LONG,EARLY_REPLICATION
2017-08-24T09:54:02.425000Z,1503568442425,2017-08-24,1503561600000,1286.381,1286.629,1286.505,0.24799999999981992,1503568436822,603,787,19,0.7894736842105263,0.6350000000002183,True,True,LONG,EARLY_REPLICATION
2017-08-25T13:55:05.106000Z,1503669305106,2017-08-25,1503662400000,1280.522,1280.768,1280.645,0.2460000000000946,1503669300068,38,627,21,-0.8095238095238095,-0.79300000000012,True,True,SHORT,EARLY_REPLICATION
2017-08-28T22:18:07.129000Z,1503958687129,2017-08-28,1503950400000,1324.391,1324.679,1324.535,0.2880000000000109,1503958682077,52,726,37,0.7837837837837838,5.705000000000155,True,True,LONG,EARLY_REPLICATION
2017-08-29T11:00:38.984000Z,1504004438984,2017-08-29,1503993600000,1320.508,1320.772,1320.6399999999999,0.2639999999998963,1504004433670,314,1072,17,1.0,0.6759999999999309,True,True,LONG,EARLY_REPLICATION
2017-08-29T23:22:27.480000Z,1504048947480,2017-08-29,1504036800000,1308.5,1308.568,1308.534,0.06799999999998363,1504048942072,408,1423,16,-0.75,-0.6659999999997126,True,True,SHORT,EARLY_REPLICATION
2017-08-31T20:50:06.525000Z,1504212606525,2017-08-31,1504209600000,1322.449,1322.739,1322.594,0.2899999999999636,1504212601366,159,1240,16,0.75,0.6739999999999782,True,True,LONG,EARLY_REPLICATION
2017-09-04T08:51:13.617000Z,1504515073617,2017-09-04,1504512000000,1335.328,1335.482,1335.405,0.15399999999999636,1504515068402,215,697,24,0.75,0.8250000000000455,True,True,LONG,EARLY_REPLICATION
2017-09-05T02:18:19.230000Z,1504577899230,2017-09-05,1504569600000,1337.669,1337.902,1337.7855,0.23299999999994725,1504577894137,93,604,26,0.7692307692307693,1.086999999999989,True,True,LONG,EARLY_REPLICATION
2017-09-06T16:24:19.435000Z,1504715059435,2017-09-06,1504713600000,1338.278,1338.389,1338.3335,0.11099999999987631,1504715054301,134,414,36,-0.7777777777777778,-1.1054999999998927,True,True,SHORT,EARLY_REPLICATION
2017-09-07T16:51:22.961000Z,1504803082961,2017-09-07,1504800000000,1345.909,1346.089,1345.999,0.1799999999998363,1504803077910,51,800,24,-0.75,-0.7290000000000418,True,True,SHORT,EARLY_REPLICATION
2017-09-08T05:30:06.529000Z,1504848606529,2017-09-08,1504843200000,1356.229,1356.449,1356.339,0.22000000000002728,1504848601459,70,643,29,-0.7931034482758621,-0.6359999999999673,True,True,SHORT,EARLY_REPLICATION
2017-09-15T14:15:21.304000Z,1505484921304,2017-09-15,1505476800000,1321.019,1321.189,1321.104,0.17000000000007276,1505484916254,50,505,30,-0.8,-0.7515000000000782,True,True,SHORT,EARLY_REPLICATION
2017-09-18T06:48:56.723000Z,1505717336723,2017-09-18,1505707200000,1314.669,1314.908,1314.7885,0.23899999999980537,1505717331678,45,1077,22,-0.8181818181818182,-0.944999999999709,True,True,SHORT,EARLY_REPLICATION
2017-09-29T18:09:20.459000Z,1506708560459,2017-09-29,1506700800000,1283.382,1283.602,1283.4920000000002,0.22000000000002728,1506708555416,43,621,28,-0.7857142857142857,-0.7579999999998108,True,True,SHORT,EARLY_REPLICATION
2017-10-02T00:33:51.567000Z,1506904431567,2017-10-02,1506902400000,1274.621,1274.829,1274.725,0.2079999999998563,1506904426422,145,816,20,-0.8,-0.6050000000000182,True,True,SHORT,EARLY_REPLICATION
2017-10-10T01:16:42.035000Z,1507598202035,2017-10-10,1507593600000,1285.351,1285.549,1285.45,0.1979999999998654,1507598196653,382,551,32,-0.75,-0.6490000000001146,True,True,SHORT,EARLY_REPLICATION
2017-10-19T15:34:18.432000Z,1508427258432,2017-10-19,1508414400000,1288.661,1288.839,1288.75,0.17799999999988358,1508427253268,164,709,24,-0.8333333333333334,-0.6700000000000728,True,True,SHORT,EARLY_REPLICATION
2017-10-20T18:11:18.522000Z,1508523078522,2017-10-20,1508515200000,1279.228,1279.428,1279.328,0.20000000000004547,1508523073488,34,1203,31,0.8064516129032258,0.9764999999999873,True,True,LONG,EARLY_REPLICATION
2017-10-26T12:03:53.158000Z,1509019433158,2017-10-26,1509019200000,1273.648,1273.909,1273.7785,0.26100000000019463,1509019428018,140,1712,26,-0.7692307692307693,-1.6600000000000819,True,True,SHORT,EARLY_REPLICATION
2017-11-01T05:52:25.369000Z,1509515545369,2017-11-01,1509508800000,1271.008,1271.159,1271.0835000000002,0.1510000000000673,1509515539979,390,988,19,0.7894736842105263,0.6050000000002456,True,True,LONG,EARLY_REPLICATION
2017-11-01T18:00:11.671000Z,1509559211671,2017-11-01,1509552000000,1275.338,1275.668,1275.503,0.32999999999992724,1509559206592,79,543,24,-0.75,-0.6870000000001255,True,True,SHORT,EARLY_REPLICATION
2017-11-02T00:08:29.902000Z,1509581309902,2017-11-02,1509580800000,1276.298,1276.499,1276.3985,0.20100000000002183,1509581304694,208,725,24,0.75,0.6545000000000982,True,True,LONG,EARLY_REPLICATION
2017-11-02T11:55:53.002000Z,1509623753002,2017-11-02,1509609600000,1273.779,1273.998,1273.8885,0.21900000000005093,1509623747962,40,717,18,-0.7777777777777778,-1.1820000000000164,True,True,SHORT,EARLY_REPLICATION
2017-11-09T14:53:25.732000Z,1510239205732,2017-11-09,1510228800000,1284.681,1284.889,1284.7849999999999,0.2079999999998563,1510239200545,187,641,19,-0.7894736842105263,-0.6850000000001728,True,True,SHORT,EARLY_REPLICATION
2017-11-10T16:08:31.484000Z,1510330111484,2017-11-10,1510329600000,1282.811,1283.059,1282.935,0.2480000000000473,1510330106112,372,804,25,-0.76,-0.64650000000006,True,True,SHORT,EARLY_REPLICATION
2017-11-22T04:40:25.864000Z,1511325625864,2017-11-22,1511323200000,1280.759,1280.949,1280.854,0.19000000000005457,1511325620232,632,1433,16,0.75,0.6440000000000055,True,True,LONG,EARLY_REPLICATION
2017-11-23T15:00:39.862000Z,1511449239862,2017-11-23,1511438400000,1288.998,1289.188,1289.093,0.19000000000005457,1511449234647,215,630,40,-0.75,-2.0319999999999254,True,True,SHORT,EARLY_REPLICATION
2017-11-27T13:41:24.810000Z,1511790084810,2017-11-27,1511784000000,1298.109,1298.421,1298.2649999999999,0.3120000000001255,1511790079508,302,519,32,0.75,1.468499999999949,True,True,LONG,EARLY_REPLICATION
2017-12-08T15:00:12.569000Z,1512745212569,2017-12-08,1512734400000,1250.762,1251.008,1250.885,0.2460000000000946,1512745207313,256,687,22,0.8181818181818182,0.6099999999999,True,True,LONG,EARLY_REPLICATION
2018-01-16T01:07:02.302000Z,1516064822302,2018-01-16,1516060800000,1338.912,1339.148,1339.03,0.2359999999998763,1516064817079,223,945,16,-0.75,-0.6000000000001364,True,True,SHORT,EARLY_REPLICATION
2018-01-25T19:31:43.687000Z,1516908703687,2018-01-25,1516896000000,1348.842,1349.101,1348.9715,0.25900000000001455,1516908698627,60,988,15,-0.8666666666666667,-0.696999999999889,True,True,SHORT,EARLY_REPLICATION
2018-01-25T20:28:16.910000Z,1516912096910,2018-01-25,1516910400000,1346.358,1346.549,1346.4535,0.19100000000003092,1516912091894,16,683,26,0.7692307692307693,0.6534999999998945,True,True,LONG,EARLY_REPLICATION
2018-01-29T14:57:18.877000Z,1517237838877,2018-01-29,1517227200000,1342.999,1343.222,1343.1105,0.22299999999995634,1517237833385,492,1203,23,0.8260869565217391,0.6620000000000346,True,True,LONG,EARLY_REPLICATION
2018-01-29T18:30:27.882000Z,1517250627882,2018-01-29,1517241600000,1342.578,1342.789,1342.6835,0.21100000000001273,1517250622326,556,672,26,0.7692307692307693,0.6320000000000618,True,True,LONG,EARLY_REPLICATION
2018-02-02T21:50:29.259000Z,1517608229259,2018-02-02,1517601600000,1332.879,1333.129,1333.004,0.25,1517608224164,95,939,16,0.75,0.8575000000000728,True,True,LONG,EARLY_REPLICATION
2018-02-05T23:59:17.511000Z,1517875157511,2018-02-05,1517860800000,1340.849,1341.019,1340.934,0.17000000000007276,1517875152469,42,491,36,0.7777777777777778,0.7050000000001546,True,True,LONG,EARLY_REPLICATION
2018-02-06T02:02:57.611000Z,1517882577611,2018-02-06,1517875200000,1343.431,1343.711,1343.571,0.2799999999999727,1517882572244,367,580,25,-0.76,-0.7355000000002292,True,True,SHORT,EARLY_REPLICATION
2018-02-06T20:01:44.508000Z,1517947304508,2018-02-06,1517947200000,1322.629,1322.911,1322.77,0.2820000000001528,1517947299331,177,731,37,-0.7837837837837838,-3.22400000000016,True,True,SHORT,EARLY_REPLICATION
2018-02-13T06:50:01.587000Z,1518504601587,2018-02-13,1518494400000,1324.652,1324.861,1324.7565,0.20900000000006003,1518504596062,525,1596,15,-0.8666666666666667,-0.6655000000000655,True,True,SHORT,EARLY_REPLICATION
2018-02-26T02:21:07.998000Z,1519611667998,2018-02-26,1519603200000,1335.562,1335.812,1335.687,0.25,1519611662785,213,894,24,0.75,0.6319999999998345,True,True,LONG,EARLY_REPLICATION
2018-03-07T16:14:10.686000Z,1520439250686,2018-03-07,1520438400000,1325.818,1326.078,1325.9479999999999,0.2599999999999909,1520439245521,165,534,33,-0.7575757575757576,-0.6610000000000582,True,True,SHORT,EARLY_REPLICATION
2018-03-13T14:15:29.997000Z,1520950529997,2018-03-13,1520942400000,1322.228,1322.469,1322.3485,0.24099999999998545,1520950524791,206,725,24,-0.75,-0.7055000000000291,True,True,SHORT,EARLY_REPLICATION
2018-03-21T17:11:18.585000Z,1521652278585,2018-03-21,1521648000000,1323.021,1323.279,1323.15,0.2580000000000382,1521652273569,16,710,25,0.76,0.6420000000002801,True,True,LONG,EARLY_REPLICATION
2018-03-22T13:17:51.936000Z,1521724671936,2018-03-22,1521720000000,1332.149,1332.372,1332.2604999999999,0.22300000000018372,1521724666591,345,678,30,0.8666666666666667,0.7189999999998236,True,True,LONG,EARLY_REPLICATION
2018-03-23T14:22:49.492000Z,1521814969492,2018-03-23,1521806400000,1346.059,1346.211,1346.135,0.15200000000004366,1521814964448,44,1597,17,-0.7647058823529411,-0.6234999999999218,True,True,SHORT,EARLY_REPLICATION
2018-03-26T13:28:09.055000Z,1522070889055,2018-03-26,1522065600000,1349.949,1350.169,1350.0590000000002,0.22000000000002728,1522070883292,763,1933,27,0.7777777777777778,0.6640000000002146,True,True,LONG,EARLY_REPLICATION
2018-03-29T06:39:58.672000Z,1522305598672,2018-03-29,1522296000000,1323.889,1324.059,1323.974,0.17000000000007276,1522305593607,65,637,32,-0.75,-0.7300000000000182,True,True,SHORT,EARLY_REPLICATION
2018-04-04T13:10:50.518000Z,1522847450518,2018-04-04,1522843200000,1345.882,1346.122,1346.002,0.2400000000000091,1522847445448,70,1437,15,-0.8666666666666667,-0.6244999999998981,True,True,SHORT,EARLY_REPLICATION
2018-04-12T11:03:30.330000Z,1523531010330,2018-04-12,1523520000000,1346.481,1346.689,1346.585,0.20800000000008367,1523531005068,262,1024,15,0.8666666666666667,0.6260000000002037,True,True,LONG,EARLY_REPLICATION
2018-04-19T12:19:21.852000Z,1524140361852,2018-04-19,1524139200000,1348.262,1348.482,1348.3719999999998,0.22000000000002728,1524140356521,331,896,21,-0.8095238095238095,-0.643500000000131,True,True,SHORT,EARLY_REPLICATION
2018-04-23T07:24:03.579000Z,1524468243579,2018-04-23,1524456000000,1332.588,1332.862,1332.725,0.2740000000001146,1524468238396,183,1469,16,-0.75,-0.61850000000004,True,True,SHORT,EARLY_REPLICATION
2018-04-24T13:23:52.284000Z,1524576232284,2018-04-24,1524571200000,1326.932,1327.16,1327.046,0.22800000000006548,1524576227227,57,350,31,0.8064516129032258,0.9909999999999854,True,True,LONG,EARLY_REPLICATION
2018-04-30T17:33:26.311000Z,1525109606311,2018-04-30,1525104000000,1317.989,1318.238,1318.1135,0.24900000000002365,1525109601300,11,665,28,0.7857142857142857,0.6030000000000655,True,True,LONG,EARLY_REPLICATION
2018-05-08T18:38:35.099000Z,1525804715099,2018-05-08,1525795200000,1315.261,1315.509,1315.385,0.2480000000000473,1525804710037,62,485,29,-0.8620689655172413,-0.6014999999999873,True,True,SHORT,EARLY_REPLICATION
2018-05-09T01:00:07.823000Z,1525827607823,2018-05-09,1525824000000,1312.412,1312.629,1312.5205,0.21699999999987085,1525827602701,122,894,19,-0.7894736842105263,-0.8350000000000364,True,True,SHORT,EARLY_REPLICATION
2018-05-17T06:30:30.046000Z,1526538630046,2018-05-17,1526529600000,1288.769,1289.009,1288.8890000000001,0.2400000000000091,1526538624831,215,825,21,-0.8095238095238095,-0.6159999999999854,True,True,SHORT,EARLY_REPLICATION
2018-05-29T10:27:05.361000Z,1527589625361,2018-05-29,1527580800000,1302.888,1303.152,1303.02,0.2640000000001237,1527589620206,155,761,22,-0.9090909090909091,-0.7000000000000455,True,True,SHORT,EARLY_REPLICATION
2018-05-29T13:30:20.402000Z,1527600620402,2018-05-29,1527595200000,1296.908,1297.122,1297.0149999999999,0.21400000000016917,1527600615383,19,694,24,0.75,0.6385000000000218,True,True,LONG,EARLY_REPLICATION
2018-05-29T17:50:03.659000Z,1527616203659,2018-05-29,1527609600000,1300.788,1301.028,1300.908,0.2400000000000091,1527616198508,151,1575,18,0.7777777777777778,0.6494999999999891,True,True,LONG,EARLY_REPLICATION
2018-06-01T15:11:24.261000Z,1527865884261,2018-06-01,1527854400000,1296.352,1296.581,1296.4665,0.22899999999981446,1527865879215,46,1318,32,0.75,0.6569999999999254,True,True,LONG,EARLY_REPLICATION
2018-06-06T08:05:46.096000Z,1528272346096,2018-06-06,1528272000000,1297.912,1298.128,1298.02,0.2159999999998945,1528272340938,158,1024,24,0.9166666666666666,0.6449999999999818,True,True,LONG,EARLY_REPLICATION
2018-06-08T17:52:08.763000Z,1528480328763,2018-06-08,1528473600000,1299.321,1299.569,1299.445,0.2480000000000473,1528480323567,196,1181,15,0.8666666666666667,0.65300000000002,True,True,LONG,EARLY_REPLICATION
2018-06-13T18:02:44.913000Z,1528912964913,2018-06-13,1528905600000,1297.377,1297.698,1297.5375,0.32100000000014006,1528912959908,5,634,32,0.75,1.1944999999998345,True,True,LONG,EARLY_REPLICATION
2018-06-15T12:20:04.243000Z,1529065204243,2018-06-15,1529064000000,1296.888,1297.039,1296.9634999999998,0.1510000000000673,1529065199203,40,664,28,-0.7857142857142857,-1.2899999999999636,True,True,SHORT,EARLY_REPLICATION
2018-06-20T09:19:25.876000Z,1529486365876,2018-06-20,1529481600000,1273.148,1273.379,1273.2635,0.23099999999999454,1529486360571,305,550,22,0.9090909090909091,0.6349999999999909,True,True,LONG,EARLY_REPLICATION
2018-07-04T14:00:38.253000Z,1530712838253,2018-07-04,1530705600000,1255.819,1256.011,1255.915,0.19200000000000728,1530712832824,429,1273,24,-0.75,-0.7045000000000528,True,True,SHORT,EARLY_REPLICATION
2018-07-05T13:45:24.046000Z,1530798324046,2018-07-05,1530792000000,1254.709,1254.941,1254.825,0.2319999999999709,1530798318870,176,516,24,-0.75,-0.7214999999998781,True,True,SHORT,EARLY_REPLICATION
2018-07-06T13:16:47.682000Z,1530883007682,2018-07-06,1530878400000,1256.389,1256.582,1256.4855,0.193000000000211,1530883002668,14,1086,22,-0.9090909090909091,-0.7049999999999272,True,True,SHORT,EARLY_REPLICATION
2018-07-11T12:55:27.540000Z,1531313727540,2018-07-11,1531310400000,1252.012,1252.222,1252.117,0.21000000000003638,1531313722439,101,1369,16,0.75,0.9210000000000491,True,True,LONG,EARLY_REPLICATION
2018-07-24T07:35:33.676000Z,1532417733676,2018-07-24,1532404800000,1225.189,1225.411,1225.3000000000002,0.22199999999998,1532417728347,329,607,24,0.75,0.7000000000002728,True,True,LONG,EARLY_REPLICATION
2018-07-24T15:04:50.414000Z,1532444690414,2018-07-24,1532433600000,1227.839,1228.011,1227.925,0.17200000000002547,1532444685383,31,471,31,-0.8064516129032258,-0.8705000000002201,True,True,SHORT,EARLY_REPLICATION
2018-08-16T00:43:58.440000Z,1534380238440,2018-08-16,1534377600000,1164.179,1164.441,1164.31,0.2619999999999436,1534380233402,38,693,27,0.7777777777777778,0.6504999999999654,True,True,LONG,EARLY_REPLICATION
2018-08-16T12:41:11.280000Z,1534423271280,2018-08-16,1534420800000,1176.732,1176.932,1176.8319999999999,0.20000000000004547,1534423265620,660,898,23,-0.8260869565217391,-0.6035000000001673,True,True,SHORT,EARLY_REPLICATION
2018-08-17T12:32:43.607000Z,1534509163607,2018-08-17,1534507200000,1177.298,1177.499,1177.3985,0.20100000000002183,1534509158557,50,1289,17,-0.7647058823529411,-0.6169999999999618,True,True,SHORT,EARLY_REPLICATION
2018-08-21T16:54:08.585000Z,1534870448585,2018-08-21,1534867200000,1190.409,1190.581,1190.495,0.1719999999997981,1534870443306,279,807,24,0.75,0.6099999999999,True,True,LONG,EARLY_REPLICATION
2018-08-24T14:10:25.320000Z,1535119825320,2018-08-24,1535112000000,1203.369,1203.611,1203.49,0.24200000000018917,1535119820173,147,629,21,0.8095238095238095,0.6054999999998927,True,True,LONG,EARLY_REPLICATION
2018-09-04T14:07:23.377000Z,1536070043377,2018-09-04,1536062400000,1189.728,1189.911,1189.8195,0.18299999999999272,1536070038077,300,717,25,-0.76,-0.6209999999998672,True,True,SHORT,EARLY_REPLICATION
2018-09-07T11:27:17.074000Z,1536319637074,2018-09-07,1536307200000,1200.339,1200.571,1200.455,0.2319999999999709,1536319632005,69,972,24,-0.75,-0.7895000000000891,True,True,SHORT,EARLY_REPLICATION
2018-09-12T09:30:33.613000Z,1536744633613,2018-09-12,1536739200000,1196.298,1196.499,1196.3985,0.20100000000002183,1536744628457,156,1847,15,0.8666666666666667,0.7084999999999582,True,True,LONG,EARLY_REPLICATION
2018-09-21T12:55:06.534000Z,1537534506534,2018-09-21,1537531200000,1196.298,1196.518,1196.408,0.22000000000002728,1537534501427,107,527,36,-0.7777777777777778,-0.6935000000000855,True,True,SHORT,EARLY_REPLICATION
2018-09-24T13:36:02.610000Z,1537796162610,2018-09-24,1537790400000,1203.378,1203.552,1203.465,0.17399999999997817,1537796157273,337,796,25,0.84,0.6054999999998927,True,True,LONG,EARLY_REPLICATION
2018-09-26T18:04:57.070000Z,1537985097070,2018-09-26,1537977600000,1199.198,1199.452,1199.325,0.2539999999999054,1537985091731,339,582,20,0.8,0.6200000000001182,True,True,LONG,EARLY_REPLICATION
2018-09-27T18:45:29.730000Z,1538073929730,2018-09-27,1538064000000,1184.829,1184.972,1184.9005,0.1430000000000291,1538073924520,210,1532,19,0.7894736842105263,0.6310000000000855,True,True,LONG,EARLY_REPLICATION
2018-10-01T14:04:20.142000Z,1538402660142,2018-10-01,1538395200000,1188.469,1188.672,1188.5705,0.20299999999997453,1538402654765,377,1426,24,-0.8333333333333334,-0.6044999999999163,True,True,SHORT,EARLY_REPLICATION
2018-10-03T07:14:21.090000Z,1538550861090,2018-10-03,1538539200000,1204.511,1204.719,1204.615,0.20800000000008367,1538550855997,93,700,17,0.7647058823529411,0.6029999999998381,True,True,LONG,EARLY_REPLICATION
2018-10-05T12:31:10.154000Z,1538742670154,2018-10-05,1538740800000,1202.341,1202.622,1202.4814999999999,0.28100000000017644,1538742665130,24,377,40,-0.75,-0.8070000000002437,True,True,SHORT,EARLY_REPLICATION
2018-10-08T16:28:16.255000Z,1539016096255,2018-10-08,1539014400000,1186.561,1186.742,1186.6515,0.18100000000004002,1539016090788,467,710,21,-0.9047619047619048,-0.6085000000000491,True,True,SHORT,EARLY_REPLICATION
2018-10-09T12:37:40.491000Z,1539088660491,2018-10-09,1539086400000,1186.901,1187.098,1186.9995,0.19699999999988904,1539088655406,85,535,18,0.8888888888888888,0.6044999999999163,True,True,LONG,EARLY_REPLICATION
2018-10-11T18:41:44.908000Z,1539283304908,2018-10-11,1539273600000,1225.731,1225.929,1225.83,0.19800000000009277,1539283299876,32,771,25,0.84,0.6189999999999145,True,True,LONG,EARLY_REPLICATION
2018-10-25T13:27:13.638000Z,1540474033638,2018-10-25,1540468800000,1230.468,1230.628,1230.548,0.15999999999985448,1540474028632,6,403,24,0.75,0.65300000000002,True,True,LONG,EARLY_REPLICATION
2018-10-26T14:03:06.469000Z,1540562586469,2018-10-26,1540555200000,1235.138,1235.319,1235.2285,0.18100000000004002,1540562581462,7,635,21,0.8095238095238095,0.6599999999998545,True,True,LONG,EARLY_REPLICATION
2018-10-30T14:06:43.458000Z,1540908403458,2018-10-30,1540900800000,1224.87,1225.177,1225.0234999999998,0.30700000000001637,1540908397901,557,1568,16,0.875,0.6184999999998126,True,True,LONG,EARLY_REPLICATION
2018-10-31T03:54:33.347000Z,1540958073347,2018-10-31,1540944000000,1216.053,1216.35,1216.2015000000001,0.2969999999997981,1540958068290,57,1654,16,-0.875,-0.8949999999999818,True,True,SHORT,EARLY_REPLICATION
2018-11-07T01:19:37.204000Z,1541553577204,2018-11-07,1541548800000,1227.5,1227.802,1227.6509999999998,0.30199999999990723,1541553572151,53,1154,32,-0.75,-0.6075000000000728,True,True,SHORT,EARLY_REPLICATION
