signal_time_utc,completion_time_utc,matched_state_time_utc,vote_eurusd,vote_eurgbp,vote_eurjpy,dxy_source_time_utc,vote_dxy,dxy_age_minutes,four_valid_nonzero_votes,vote_sum,trade_candidate,side,candidate_id,year
2021-05-20 23:55:00+00:00,2021-05-21 00:00:00+00:00,2021-05-20 20:00:00+00:00,-1.0,1.0,1.0,2021-05-20 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20210521T000000Z_LONG,2021
2021-05-26 23:55:00+00:00,2021-05-27 00:00:00+00:00,2021-05-26 20:00:00+00:00,-1.0,1.0,1.0,2021-05-26 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20210527T000000Z_CASH,2021
2021-05-31 23:55:00+00:00,2021-06-01 00:00:00+00:00,2021-05-31 16:00:00+00:00,1.0,-1.0,-1.0,,,,False,,False,CASH,20210601T000000Z_CASH,2021
2021-06-01 23:55:00+00:00,2021-06-02 00:00:00+00:00,2021-06-01 20:00:00+00:00,1.0,-1.0,1.0,2021-06-01 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20210602T000000Z_CASH,2021
2021-06-02 23:55:00+00:00,2021-06-03 00:00:00+00:00,2021-06-02 20:00:00+00:00,-1.0,-1.0,-1.0,2021-06-02 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20210603T000000Z_SHORT,2021
2021-06-06 23:55:00+00:00,2021-06-07 00:00:00+00:00,2021-06-04 20:00:00+00:00,1.0,-1.0,1.0,,,,False,,False,CASH,20210607T000000Z_CASH,2021
2021-06-09 23:55:00+00:00,2021-06-10 00:00:00+00:00,2021-06-09 20:00:00+00:00,1.0,1.0,-1.0,2021-06-09 20:55:00+00:00,,180.0,False,,False,CASH,20210610T000000Z_CASH,2021
2021-06-10 23:55:00+00:00,2021-06-11 00:00:00+00:00,2021-06-10 20:00:00+00:00,1.0,1.0,1.0,2021-06-10 20:00:00+00:00,,235.0,False,,False,CASH,20210611T000000Z_CASH,2021
2021-06-13 23:55:00+00:00,2021-06-14 00:00:00+00:00,2021-06-11 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20210614T000000Z_CASH,2021
2021-06-20 23:55:00+00:00,2021-06-21 00:00:00+00:00,2021-06-18 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20210621T000000Z_CASH,2021
2021-06-22 23:55:00+00:00,2021-06-23 00:00:00+00:00,2021-06-22 20:00:00+00:00,-1.0,-1.0,-1.0,2021-06-22 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20210623T000000Z_SHORT,2021
2021-06-23 23:55:00+00:00,2021-06-24 00:00:00+00:00,2021-06-23 20:00:00+00:00,-1.0,-1.0,1.0,2021-06-23 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20210624T000000Z_CASH,2021
2021-06-30 23:55:00+00:00,2021-07-01 00:00:00+00:00,2021-06-30 20:00:00+00:00,-1.0,-1.0,1.0,2021-06-30 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210701T000000Z_SHORT,2021
2021-07-01 23:55:00+00:00,2021-07-02 00:00:00+00:00,2021-07-01 20:00:00+00:00,-1.0,1.0,1.0,2021-07-01 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20210702T000000Z_LONG,2021
2021-07-04 23:55:00+00:00,2021-07-05 00:00:00+00:00,2021-07-02 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20210705T000000Z_CASH,2021
2021-07-06 23:55:00+00:00,2021-07-07 00:00:00+00:00,2021-07-06 20:00:00+00:00,1.0,-1.0,-1.0,2021-07-06 20:55:00+00:00,,180.0,False,,False,CASH,20210707T000000Z_CASH,2021
2021-07-07 23:55:00+00:00,2021-07-08 00:00:00+00:00,2021-07-07 20:00:00+00:00,-1.0,-1.0,-1.0,2021-07-07 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20210708T000000Z_SHORT,2021
2021-07-08 23:55:00+00:00,2021-07-09 00:00:00+00:00,2021-07-08 20:00:00+00:00,1.0,-1.0,1.0,2021-07-08 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20210709T000000Z_CASH,2021
2021-07-14 23:55:00+00:00,2021-07-15 00:00:00+00:00,2021-07-14 20:00:00+00:00,-1.0,-1.0,-1.0,2021-07-14 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20210715T000000Z_SHORT,2021
2021-07-15 23:55:00+00:00,2021-07-16 00:00:00+00:00,2021-07-15 20:00:00+00:00,-1.0,-1.0,-1.0,2021-07-15 20:55:00+00:00,-0.0,180.0,False,-3.0,False,SHORT,20210716T000000Z_SHORT,2021
2021-07-19 23:55:00+00:00,2021-07-20 00:00:00+00:00,2021-07-19 20:00:00+00:00,-1.0,-1.0,1.0,2021-07-19 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20210720T000000Z_CASH,2021
2021-07-20 23:55:00+00:00,2021-07-21 00:00:00+00:00,2021-07-20 20:00:00+00:00,-1.0,-1.0,1.0,2021-07-20 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210721T000000Z_SHORT,2021
2021-07-21 23:55:00+00:00,2021-07-22 00:00:00+00:00,2021-07-21 20:00:00+00:00,-1.0,1.0,-1.0,2021-07-21 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210722T000000Z_SHORT,2021
2021-07-22 23:55:00+00:00,2021-07-23 00:00:00+00:00,2021-07-22 20:00:00+00:00,-1.0,-1.0,-1.0,2021-07-22 20:55:00+00:00,1.0,180.0,True,-2.0,True,SHORT,20210723T000000Z_SHORT,2021
2021-07-26 23:55:00+00:00,2021-07-27 00:00:00+00:00,2021-07-26 20:00:00+00:00,1.0,-1.0,-1.0,2021-07-26 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210727T000000Z_SHORT,2021
2021-08-17 23:55:00+00:00,2021-08-18 00:00:00+00:00,2021-08-17 20:00:00+00:00,1.0,1.0,-1.0,2021-08-17 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20210818T000000Z_CASH,2021
2021-08-18 23:55:00+00:00,2021-08-19 00:00:00+00:00,2021-08-18 20:00:00+00:00,-1.0,1.0,-1.0,2021-08-18 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210819T000000Z_SHORT,2021
2021-08-22 23:55:00+00:00,2021-08-23 00:00:00+00:00,2021-08-20 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20210823T000000Z_CASH,2021
2021-08-23 23:55:00+00:00,2021-08-24 00:00:00+00:00,2021-08-23 20:00:00+00:00,-1.0,1.0,-1.0,2021-08-23 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210824T000000Z_SHORT,2021
2021-08-24 23:55:00+00:00,2021-08-25 00:00:00+00:00,2021-08-24 20:00:00+00:00,-1.0,-1.0,1.0,2021-08-24 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20210825T000000Z_SHORT,2021
2021-08-25 23:55:00+00:00,2021-08-26 00:00:00+00:00,2021-08-25 20:00:00+00:00,1.0,-1.0,-1.0,2021-08-25 20:55:00+00:00,,180.0,False,,False,CASH,20210826T000000Z_CASH,2021
2021-08-26 23:55:00+00:00,2021-08-27 00:00:00+00:00,2021-08-26 20:00:00+00:00,-1.0,-1.0,-1.0,2021-08-26 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20210827T000000Z_SHORT,2021
2021-08-29 23:55:00+00:00,2021-08-30 00:00:00+00:00,2021-08-27 20:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20210830T000000Z_CASH,2021
2021-08-31 23:55:00+00:00,2021-09-01 00:00:00+00:00,2021-08-31 20:00:00+00:00,1.0,1.0,1.0,2021-08-31 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20210901T000000Z_LONG,2021
2021-09-01 23:55:00+00:00,2021-09-02 00:00:00+00:00,2021-09-01 20:00:00+00:00,0.0,1.0,1.0,2021-09-01 20:55:00+00:00,1.0,180.0,False,3.0,False,LONG,20210902T000000Z_LONG,2021
2021-09-02 23:55:00+00:00,2021-09-03 00:00:00+00:00,2021-09-02 20:00:00+00:00,-1.0,-1.0,-1.0,2021-09-02 20:55:00+00:00,,180.0,False,,False,CASH,20210903T000000Z_CASH,2021
2021-09-05 23:55:00+00:00,2021-09-06 00:00:00+00:00,2021-09-03 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20210906T000000Z_CASH,2021
2021-09-07 23:55:00+00:00,2021-09-08 00:00:00+00:00,2021-09-07 20:00:00+00:00,-1.0,1.0,-1.0,2021-09-07 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20210908T000000Z_CASH,2021
2021-09-09 23:55:00+00:00,2021-09-10 00:00:00+00:00,2021-09-09 20:00:00+00:00,-1.0,-1.0,-1.0,2021-09-09 20:35:00+00:00,-1.0,200.0,True,-4.0,True,SHORT,20210910T000000Z_SHORT,2021
2021-09-12 23:55:00+00:00,2021-09-13 00:00:00+00:00,2021-09-10 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20210913T000000Z_CASH,2021
2021-09-13 23:55:00+00:00,2021-09-14 00:00:00+00:00,2021-09-13 20:00:00+00:00,-1.0,1.0,-1.0,2021-09-13 20:55:00+00:00,,180.0,False,,False,CASH,20210914T000000Z_CASH,2021
2021-09-14 23:55:00+00:00,2021-09-15 00:00:00+00:00,2021-09-14 20:00:00+00:00,1.0,-1.0,-1.0,2021-09-14 20:55:00+00:00,,180.0,False,,False,CASH,20210915T000000Z_CASH,2021
2021-09-20 23:55:00+00:00,2021-09-21 00:00:00+00:00,2021-09-20 20:00:00+00:00,-1.0,1.0,1.0,2021-09-20 20:55:00+00:00,,180.0,False,,False,CASH,20210921T000000Z_CASH,2021
2021-09-21 23:55:00+00:00,2021-09-22 00:00:00+00:00,2021-09-21 20:00:00+00:00,-1.0,1.0,-1.0,2021-09-21 20:55:00+00:00,,180.0,False,,False,CASH,20210922T000000Z_CASH,2021
2021-09-22 23:55:00+00:00,2021-09-23 00:00:00+00:00,2021-09-22 20:00:00+00:00,-1.0,-1.0,-1.0,2021-09-22 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20210923T000000Z_SHORT,2021
2021-10-04 23:55:00+00:00,2021-10-05 00:00:00+00:00,2021-10-04 20:00:00+00:00,-1.0,1.0,-1.0,2021-10-04 20:55:00+00:00,,180.0,False,,False,CASH,20211005T000000Z_CASH,2021
2021-10-13 23:55:00+00:00,2021-10-14 00:00:00+00:00,2021-10-13 20:00:00+00:00,-1.0,-1.0,1.0,2021-10-13 20:55:00+00:00,,180.0,False,,False,CASH,20211014T000000Z_CASH,2021
2021-10-19 23:55:00+00:00,2021-10-20 00:00:00+00:00,2021-10-19 20:00:00+00:00,-1.0,-1.0,1.0,2021-10-19 20:55:00+00:00,,180.0,False,,False,CASH,20211020T000000Z_CASH,2021
2021-10-20 23:55:00+00:00,2021-10-21 00:00:00+00:00,2021-10-20 20:00:00+00:00,1.0,1.0,-1.0,2021-10-20 20:55:00+00:00,,180.0,False,,False,CASH,20211021T000000Z_CASH,2021
2021-10-21 23:55:00+00:00,2021-10-22 00:00:00+00:00,2021-10-21 20:00:00+00:00,1.0,1.0,-1.0,2021-10-21 20:55:00+00:00,,180.0,False,,False,CASH,20211022T000000Z_CASH,2021
2021-10-24 23:55:00+00:00,2021-10-25 00:00:00+00:00,2021-10-22 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20211025T000000Z_CASH,2021
2021-10-25 23:55:00+00:00,2021-10-26 00:00:00+00:00,2021-10-25 20:00:00+00:00,1.0,1.0,1.0,2021-10-25 20:55:00+00:00,,180.0,False,,False,CASH,20211026T000000Z_CASH,2021
2021-10-26 23:55:00+00:00,2021-10-27 00:00:00+00:00,2021-10-26 20:00:00+00:00,1.0,1.0,1.0,2021-10-26 20:55:00+00:00,,180.0,False,,False,CASH,20211027T000000Z_CASH,2021
2021-10-27 23:55:00+00:00,2021-10-28 00:00:00+00:00,2021-10-27 20:00:00+00:00,-1.0,1.0,-1.0,2021-10-27 20:55:00+00:00,,180.0,False,,False,CASH,20211028T000000Z_CASH,2021
2021-10-31 23:55:00+00:00,2021-11-01 00:00:00+00:00,2021-10-29 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20211101T000000Z_CASH,2021
2021-11-01 23:55:00+00:00,2021-11-02 00:00:00+00:00,2021-11-01 20:00:00+00:00,-1.0,1.0,1.0,2021-11-01 20:55:00+00:00,,180.0,False,,False,CASH,20211102T000000Z_CASH,2021
2021-11-04 23:55:00+00:00,2021-11-05 00:00:00+00:00,2021-11-04 20:00:00+00:00,1.0,-1.0,1.0,2021-11-04 20:55:00+00:00,,180.0,False,,False,CASH,20211105T000000Z_CASH,2021
2021-11-07 23:55:00+00:00,2021-11-08 00:00:00+00:00,2021-11-05 20:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20211108T000000Z_CASH,2021
2021-11-08 23:55:00+00:00,2021-11-09 00:00:00+00:00,2021-11-08 21:00:00+00:00,1.0,1.0,1.0,2021-11-08 21:55:00+00:00,,120.0,False,,False,CASH,20211109T000000Z_CASH,2021
2021-11-10 23:55:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 21:00:00+00:00,1.0,1.0,1.0,2021-11-10 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20211111T000000Z_LONG,2021
2021-11-21 23:55:00+00:00,2021-11-22 00:00:00+00:00,2021-11-19 21:00:00+00:00,-1.0,1.0,-1.0,,,,False,,False,CASH,20211122T000000Z_CASH,2021
2021-11-22 23:55:00+00:00,2021-11-23 00:00:00+00:00,2021-11-22 21:00:00+00:00,1.0,1.0,-1.0,2021-11-22 21:55:00+00:00,,120.0,False,,False,CASH,20211123T000000Z_CASH,2021
2021-11-28 23:55:00+00:00,2021-11-29 00:00:00+00:00,2021-11-26 18:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20211129T000000Z_CASH,2021
2021-12-05 23:55:00+00:00,2021-12-06 00:00:00+00:00,2021-12-03 21:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20211206T000000Z_CASH,2021
2021-12-06 23:55:00+00:00,2021-12-07 00:00:00+00:00,2021-12-06 21:00:00+00:00,1.0,-1.0,-1.0,2021-12-06 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20211207T000000Z_CASH,2021
2021-12-09 23:55:00+00:00,2021-12-10 00:00:00+00:00,2021-12-09 21:00:00+00:00,1.0,-1.0,-1.0,2021-12-09 21:35:00+00:00,-1.0,140.0,True,-2.0,True,SHORT,20211210T000000Z_SHORT,2021
2021-12-12 23:55:00+00:00,2021-12-13 00:00:00+00:00,2021-12-10 21:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20211213T000000Z_CASH,2021
2021-12-14 23:55:00+00:00,2021-12-15 00:00:00+00:00,2021-12-14 21:00:00+00:00,1.0,1.0,-1.0,2021-12-14 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20211215T000000Z_LONG,2021
2021-12-15 23:55:00+00:00,2021-12-16 00:00:00+00:00,2021-12-15 21:00:00+00:00,-1.0,-1.0,1.0,2021-12-15 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20211216T000000Z_CASH,2021
2021-12-16 23:55:00+00:00,2021-12-17 00:00:00+00:00,2021-12-16 21:00:00+00:00,1.0,1.0,-1.0,2021-12-16 21:55:00+00:00,,120.0,False,,False,CASH,20211217T000000Z_CASH,2021
2021-12-19 23:55:00+00:00,2021-12-20 00:00:00+00:00,2021-12-17 21:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20211220T000000Z_CASH,2021
2021-12-22 23:55:00+00:00,2021-12-23 00:00:00+00:00,2021-12-22 21:00:00+00:00,1.0,1.0,1.0,2021-12-22 21:55:00+00:00,-1.0,120.0,True,2.0,True,LONG,20211223T000000Z_LONG,2021
2021-12-23 23:55:00+00:00,2021-12-24 00:00:00+00:00,2021-12-23 21:00:00+00:00,-1.0,-1.0,-1.0,2021-12-23 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20211224T000000Z_SHORT,2021
2021-12-26 23:55:00+00:00,2021-12-27 00:00:00+00:00,2021-12-23 21:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20211227T000000Z_CASH,2021
2021-12-28 23:55:00+00:00,2021-12-29 00:00:00+00:00,2021-12-28 21:00:00+00:00,1.0,1.0,1.0,2021-12-28 21:55:00+00:00,,120.0,False,,False,CASH,20211229T000000Z_CASH,2021
2021-12-29 23:55:00+00:00,2021-12-30 00:00:00+00:00,2021-12-29 21:00:00+00:00,1.0,1.0,1.0,2021-12-29 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20211230T000000Z_LONG,2021
2022-01-02 23:55:00+00:00,2022-01-03 00:00:00+00:00,2021-12-31 21:00:00+00:00,-1.0,1.0,1.0,,,,False,,False,CASH,20220103T000000Z_CASH,2022
2022-01-03 23:55:00+00:00,2022-01-04 00:00:00+00:00,2022-01-03 21:00:00+00:00,1.0,1.0,1.0,2022-01-03 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20220104T000000Z_LONG,2022
2022-01-05 23:55:00+00:00,2022-01-06 00:00:00+00:00,2022-01-05 21:00:00+00:00,1.0,-1.0,1.0,2022-01-05 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20220106T000000Z_LONG,2022
2022-01-09 23:55:00+00:00,2022-01-10 00:00:00+00:00,2022-01-07 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20220110T000000Z_CASH,2022
2022-01-10 23:55:00+00:00,2022-01-11 00:00:00+00:00,2022-01-10 21:00:00+00:00,1.0,1.0,1.0,2022-01-10 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20220111T000000Z_LONG,2022
2022-01-11 23:55:00+00:00,2022-01-12 00:00:00+00:00,2022-01-11 21:00:00+00:00,-1.0,-1.0,-1.0,2022-01-11 21:55:00+00:00,1.0,120.0,True,-2.0,True,SHORT,20220112T000000Z_SHORT,2022
2022-01-12 23:55:00+00:00,2022-01-13 00:00:00+00:00,2022-01-12 21:00:00+00:00,-1.0,-1.0,-1.0,2022-01-12 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20220113T000000Z_SHORT,2022
2022-01-16 23:55:00+00:00,2022-01-17 00:00:00+00:00,2022-01-14 21:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20220117T000000Z_CASH,2022
2022-01-17 23:55:00+00:00,2022-01-18 00:00:00+00:00,2022-01-17 17:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20220118T000000Z_CASH,2022
2022-01-24 23:55:00+00:00,2022-01-25 00:00:00+00:00,2022-01-24 21:00:00+00:00,-1.0,-1.0,1.0,2022-01-24 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20220125T000000Z_CASH,2022
2022-01-25 23:55:00+00:00,2022-01-26 00:00:00+00:00,2022-01-25 21:00:00+00:00,1.0,-1.0,1.0,2022-01-25 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20220126T000000Z_CASH,2022
2022-01-27 23:55:00+00:00,2022-01-28 00:00:00+00:00,2022-01-27 21:00:00+00:00,0.0,-1.0,1.0,2022-01-27 21:55:00+00:00,1.0,120.0,False,1.0,False,CASH,20220128T000000Z_CASH,2022
2022-01-31 23:55:00+00:00,2022-02-01 00:00:00+00:00,2022-01-31 21:00:00+00:00,-1.0,-1.0,-1.0,2022-01-31 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20220201T000000Z_SHORT,2022
2022-02-03 23:55:00+00:00,2022-02-04 00:00:00+00:00,2022-02-03 21:00:00+00:00,-1.0,-1.0,-1.0,2022-02-03 21:55:00+00:00,1.0,120.0,True,-2.0,True,SHORT,20220204T000000Z_SHORT,2022
2022-02-06 23:55:00+00:00,2022-02-07 00:00:00+00:00,2022-02-04 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20220207T000000Z_CASH,2022
2022-02-10 23:55:00+00:00,2022-02-11 00:00:00+00:00,2022-02-10 21:00:00+00:00,-1.0,-1.0,-1.0,2022-02-10 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20220211T000000Z_SHORT,2022
2022-02-20 23:55:00+00:00,2022-02-21 00:00:00+00:00,2022-02-18 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20220221T000000Z_CASH,2022
2022-02-21 23:55:00+00:00,2022-02-22 00:00:00+00:00,2022-02-21 17:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20220222T000000Z_CASH,2022
2022-02-23 23:55:00+00:00,2022-02-24 00:00:00+00:00,2022-02-23 21:00:00+00:00,1.0,1.0,-1.0,2022-02-23 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20220224T000000Z_LONG,2022
2022-02-24 23:55:00+00:00,2022-02-25 00:00:00+00:00,2022-02-24 21:00:00+00:00,-1.0,-1.0,-1.0,2022-02-24 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20220225T000000Z_SHORT,2022
2022-02-27 23:55:00+00:00,2022-02-28 00:00:00+00:00,2022-02-25 21:00:00+00:00,1.0,1.0,1.0,,,,False,,False,CASH,20220228T000000Z_CASH,2022
2022-03-01 23:55:00+00:00,2022-03-02 00:00:00+00:00,2022-03-01 21:00:00+00:00,1.0,1.0,1.0,2022-03-01 21:55:00+00:00,-1.0,120.0,True,2.0,True,LONG,20220302T000000Z_LONG,2022
2022-03-03 23:55:00+00:00,2022-03-04 00:00:00+00:00,2022-03-03 21:00:00+00:00,-1.0,-1.0,1.0,2022-03-03 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20220304T000000Z_CASH,2022
2022-03-06 23:55:00+00:00,2022-03-07 00:00:00+00:00,2022-03-04 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20220307T000000Z_CASH,2022
2022-03-10 23:55:00+00:00,2022-03-11 00:00:00+00:00,2022-03-10 21:00:00+00:00,1.0,1.0,1.0,2022-03-10 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20220311T000000Z_LONG,2022
2022-03-16 23:55:00+00:00,2022-03-17 00:00:00+00:00,2022-03-16 20:00:00+00:00,1.0,-1.0,1.0,2022-03-16 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20220317T000000Z_CASH,2022
2022-03-17 23:55:00+00:00,2022-03-18 00:00:00+00:00,2022-03-17 20:00:00+00:00,1.0,-1.0,-1.0,2022-03-17 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20220318T000000Z_SHORT,2022
2022-03-20 23:55:00+00:00,2022-03-21 00:00:00+00:00,2022-03-18 20:00:00+00:00,-1.0,1.0,-1.0,,,,False,,False,CASH,20220321T000000Z_CASH,2022
2022-03-21 23:55:00+00:00,2022-03-22 00:00:00+00:00,2022-03-21 20:00:00+00:00,-1.0,-1.0,1.0,2022-03-21 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20220322T000000Z_CASH,2022
2022-03-29 23:55:00+00:00,2022-03-30 00:00:00+00:00,2022-03-29 20:00:00+00:00,-1.0,1.0,1.0,2022-03-29 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20220330T000000Z_CASH,2022
2022-04-04 23:55:00+00:00,2022-04-05 00:00:00+00:00,2022-04-04 20:00:00+00:00,1.0,1.0,1.0,2022-04-04 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20220405T000000Z_LONG,2022
2022-04-21 23:55:00+00:00,2022-04-22 00:00:00+00:00,2022-04-21 20:00:00+00:00,-1.0,1.0,1.0,2022-04-21 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20220422T000000Z_CASH,2022
2022-04-26 23:55:00+00:00,2022-04-27 00:00:00+00:00,2022-04-26 20:00:00+00:00,-1.0,-1.0,1.0,2022-04-26 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20220427T000000Z_SHORT,2022
2022-04-27 23:55:00+00:00,2022-04-28 00:00:00+00:00,2022-04-27 20:00:00+00:00,1.0,1.0,-1.0,2022-04-27 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20220428T000000Z_CASH,2022
2022-05-11 23:55:00+00:00,2022-05-12 00:00:00+00:00,2022-05-11 20:00:00+00:00,-1.0,1.0,-1.0,2022-05-11 20:55:00+00:00,,180.0,False,,False,CASH,20220512T000000Z_CASH,2022
2022-05-12 23:55:00+00:00,2022-05-13 00:00:00+00:00,2022-05-12 20:00:00+00:00,1.0,-1.0,1.0,2022-05-12 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220513T000000Z_LONG,2022
2022-05-15 23:55:00+00:00,2022-05-16 00:00:00+00:00,2022-05-13 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20220516T000000Z_CASH,2022
2022-05-17 23:55:00+00:00,2022-05-18 00:00:00+00:00,2022-05-17 20:00:00+00:00,-1.0,1.0,1.0,2022-05-17 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220518T000000Z_LONG,2022
2022-05-18 23:55:00+00:00,2022-05-19 00:00:00+00:00,2022-05-18 20:00:00+00:00,-1.0,1.0,-1.0,2022-05-18 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20220519T000000Z_SHORT,2022
2022-06-02 23:55:00+00:00,2022-06-03 00:00:00+00:00,2022-06-02 20:00:00+00:00,1.0,-1.0,1.0,2022-06-02 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220603T000000Z_LONG,2022
2022-06-05 23:55:00+00:00,2022-06-06 00:00:00+00:00,2022-06-03 20:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20220606T000000Z_CASH,2022
2022-06-08 23:55:00+00:00,2022-06-09 00:00:00+00:00,2022-06-08 20:00:00+00:00,-1.0,-1.0,1.0,2022-06-08 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20220609T000000Z_CASH,2022
2022-06-19 23:55:00+00:00,2022-06-20 00:00:00+00:00,2022-06-17 20:00:00+00:00,-1.0,-1.0,1.0,,,,False,,False,CASH,20220620T000000Z_CASH,2022
2022-06-21 23:55:00+00:00,2022-06-22 00:00:00+00:00,2022-06-21 20:00:00+00:00,-1.0,1.0,-1.0,2022-06-21 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20220622T000000Z_CASH,2022
2022-06-27 23:55:00+00:00,2022-06-28 00:00:00+00:00,2022-06-27 20:00:00+00:00,-1.0,-1.0,1.0,2022-06-27 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20220628T000000Z_CASH,2022
2022-06-28 23:55:00+00:00,2022-06-29 00:00:00+00:00,2022-06-28 20:00:00+00:00,-1.0,-1.0,-1.0,2022-06-28 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20220629T000000Z_SHORT,2022
2022-06-29 23:55:00+00:00,2022-06-30 00:00:00+00:00,2022-06-29 20:00:00+00:00,1.0,-1.0,1.0,2022-06-29 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20220630T000000Z_LONG,2022
2022-06-30 23:55:00+00:00,2022-07-01 00:00:00+00:00,2022-06-30 20:00:00+00:00,1.0,1.0,1.0,2022-06-30 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20220701T000000Z_LONG,2022
2022-07-03 23:55:00+00:00,2022-07-04 00:00:00+00:00,2022-07-01 20:00:00+00:00,-1.0,1.0,-1.0,,,,False,,False,CASH,20220704T000000Z_CASH,2022
