candidate_id,family,regime,side,signal_time_utc,completion_time_utc,entry_time_utc,exit_time_utc,entry_price,stop_price,target_price,exit_price,exit_reason,risk_distance,risk_pips,target_first,fixed_0p01_lot_usd,r,extra_half_pip_stress_r,vote_eurusd,vote_eurgbp,vote_eurjpy,vote_dxy,vote_sum,dxy_source_time_utc,dxy_age_minutes,oracle_member
20220721T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-07-20 23:55:00+00:00,2022-07-21 00:00:00+00:00,2022-07-21 00:00:00+00:00,2022-07-21 00:30:00+00:00,1.0181600000000002,1.0177600000000002,1.01876,1.01875,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,1.0,1.0,2.0,2022-07-20 20:55:00+00:00,180.0,1
20220727T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-07-26 23:55:00+00:00,2022-07-27 00:00:00+00:00,2022-07-27 00:00:00+00:00,2022-07-27 00:05:00+00:00,1.01293,1.0125300000000002,1.01353,1.01352,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,1.0,1.0,2.0,2022-07-26 20:55:00+00:00,180.0,1
20220728T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-07-27 23:55:00+00:00,2022-07-28 00:00:00+00:00,2022-07-28 00:00:00+00:00,2022-07-28 00:00:00+00:00,1.02051,1.02091,1.01991,1.02092,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2022-07-27 20:55:00+00:00,180.0,0
20220811T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-08-10 23:55:00+00:00,2022-08-11 00:00:00+00:00,2022-08-11 00:00:00+00:00,2022-08-11 00:00:00+00:00,1.02985,1.0302499999999999,1.02925,1.03026,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2022-08-10 20:55:00+00:00,180.0,0
20220914T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-09-13 23:55:00+00:00,2022-09-14 00:00:00+00:00,2022-09-14 00:00:00+00:00,2022-09-14 00:10:00+00:00,0.99778,0.99818,0.99718,0.9981899999999999,STOP,0.0004,4.0,0,-0.40999999999991044,-1.024999999999776,-1.149999999999776,1.0,-1.0,-1.0,-1.0,-2.0,2022-09-13 20:55:00+00:00,180.0,0
20220930T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-09-29 23:55:00+00:00,2022-09-30 00:00:00+00:00,2022-09-30 00:00:00+00:00,2022-09-30 00:00:00+00:00,0.983,0.9826,0.9836,0.9825900000000001,STOP,0.0004,4.0,0,-0.40999999999991044,-1.024999999999776,-1.149999999999776,1.0,-1.0,1.0,1.0,2.0,2022-09-29 20:55:00+00:00,180.0,0
20221007T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-10-06 23:55:00+00:00,2022-10-07 00:00:00+00:00,2022-10-07 00:00:00+00:00,2022-10-07 00:00:00+00:00,0.97887,0.97927,0.97827,0.9792799999999999,STOP,0.0004,4.0,0,-0.40999999999991044,-1.024999999999776,-1.149999999999776,-1.0,-1.0,-1.0,-1.0,-4.0,2022-10-06 20:55:00+00:00,180.0,0
20221018T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-10-17 23:55:00+00:00,2022-10-18 00:00:00+00:00,2022-10-18 00:00:00+00:00,2022-10-18 00:00:00+00:00,0.98442,0.98402,0.98502,0.98501,TARGET,0.0004,4.0,1,0.5900000000000905,1.4750000000002261,1.3500000000002261,1.0,1.0,-1.0,1.0,2.0,2022-10-17 20:55:00+00:00,180.0,1
20221026T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-10-25 23:55:00+00:00,2022-10-26 00:00:00+00:00,2022-10-26 00:00:00+00:00,2022-10-26 00:05:00+00:00,0.9962599999999999,0.99586,0.99686,0.99585,STOP,0.0004,4.0,0,-0.40999999999991044,-1.024999999999776,-1.149999999999776,1.0,1.0,-1.0,1.0,2.0,2022-10-25 20:55:00+00:00,180.0,0
20221102T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-11-01 23:55:00+00:00,2022-11-02 00:00:00+00:00,2022-11-02 00:00:00+00:00,2022-11-02 00:00:00+00:00,0.9877100000000001,0.98811,0.98711,0.98812,STOP,0.0004,4.0,0,-0.40999999999991044,-1.024999999999776,-1.149999999999776,1.0,-1.0,-1.0,-1.0,-2.0,2022-11-01 20:55:00+00:00,180.0,0
20221103T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-11-02 23:55:00+00:00,2022-11-03 00:00:00+00:00,2022-11-03 00:00:00+00:00,2022-11-03 00:15:00+00:00,0.9814,0.9818,0.9808,0.98181,STOP,0.0004,4.0,0,-0.40999999999991044,-1.024999999999776,-1.149999999999776,-1.0,1.0,-1.0,-1.0,-2.0,2022-11-02 20:55:00+00:00,180.0,0
20221109T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-11-08 23:55:00+00:00,2022-11-09 00:00:00+00:00,2022-11-09 00:00:00+00:00,2022-11-09 00:00:00+00:00,1.0081200000000001,1.0077200000000002,1.00872,1.00771,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,-1.0,1.0,2.0,2022-11-08 21:55:00+00:00,120.0,0
20221213T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-12-12 23:55:00+00:00,2022-12-13 00:00:00+00:00,2022-12-13 00:00:00+00:00,2022-12-13 00:20:00+00:00,1.0542,1.0538,1.0548,1.05379,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2022-12-12 21:55:00+00:00,120.0,0
20221216T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-12-15 23:55:00+00:00,2022-12-16 00:00:00+00:00,2022-12-16 00:00:00+00:00,2022-12-16 00:50:00+00:00,1.06394,1.0635400000000002,1.06454,1.06353,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2022-12-15 21:55:00+00:00,120.0,0
20221223T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2022-12-22 23:55:00+00:00,2022-12-23 00:00:00+00:00,2022-12-23 00:00:00+00:00,2022-12-23 00:45:00+00:00,1.06019,1.05979,1.06079,1.05978,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2022-12-22 21:55:00+00:00,120.0,0
20221228T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-12-27 23:55:00+00:00,2022-12-28 00:00:00+00:00,2022-12-28 00:00:00+00:00,2022-12-28 00:00:00+00:00,1.06368,1.06408,1.06308,1.06409,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2022-12-27 21:55:00+00:00,120.0,0
20221230T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2022-12-29 23:55:00+00:00,2022-12-30 00:00:00+00:00,2022-12-30 00:00:00+00:00,2022-12-30 00:00:00+00:00,1.06601,1.0664099999999999,1.06541,1.06642,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,-1.0,-4.0,2022-12-29 21:55:00+00:00,120.0,0
20230124T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-01-23 23:55:00+00:00,2023-01-24 00:00:00+00:00,2023-01-24 00:00:00+00:00,2023-01-24 00:05:00+00:00,1.08719,1.0867900000000001,1.08779,1.08678,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,-1.0,1.0,2.0,2023-01-23 21:55:00+00:00,120.0,0
20230125T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-01-24 23:55:00+00:00,2023-01-25 00:00:00+00:00,2023-01-25 00:00:00+00:00,2023-01-25 00:00:00+00:00,1.08907,1.08867,1.08967,1.08866,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2023-01-24 21:55:00+00:00,120.0,0
20230127T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-01-26 23:55:00+00:00,2023-01-27 00:00:00+00:00,2023-01-27 00:00:00+00:00,2023-01-27 00:00:00+00:00,1.0892899999999999,1.0896899999999998,1.08869,1.0897,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2023-01-26 21:55:00+00:00,120.0,0
20230215T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-02-14 23:55:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 00:25:00+00:00,1.0735,1.0738999999999999,1.0729,1.07391,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2023-02-14 21:55:00+00:00,120.0,0
20230228T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-02-27 23:55:00+00:00,2023-02-28 00:00:00+00:00,2023-02-28 00:00:00+00:00,2023-02-28 00:55:00+00:00,1.06102,1.0606200000000001,1.06162,1.06061,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2023-02-27 21:55:00+00:00,120.0,0
20230301T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-02-28 23:55:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 00:05:00+00:00,1.05766,1.05806,1.05706,1.0570700000000002,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,1.0,-1.0,-2.0,2023-02-28 21:55:00+00:00,120.0,1
20230322T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-03-21 23:55:00+00:00,2023-03-22 00:00:00+00:00,2023-03-22 00:00:00+00:00,2023-03-22 00:05:00+00:00,1.0773300000000001,1.0769300000000002,1.07793,1.07692,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2023-03-21 20:55:00+00:00,180.0,0
20230331T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-03-30 23:55:00+00:00,2023-03-31 00:00:00+00:00,2023-03-31 00:00:00+00:00,2023-03-31 00:25:00+00:00,1.0904800000000001,1.0900800000000002,1.09108,1.09107,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,-1.0,2.0,2023-03-30 20:55:00+00:00,180.0,1
20230411T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-04-10 23:55:00+00:00,2023-04-11 00:00:00+00:00,2023-04-11 00:00:00+00:00,2023-04-11 00:00:00+00:00,1.08686,1.08726,1.08626,1.08727,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2023-04-10 20:55:00+00:00,180.0,0
20230413T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-04-12 23:55:00+00:00,2023-04-13 00:00:00+00:00,2023-04-13 00:00:00+00:00,2023-04-13 00:05:00+00:00,1.09975,1.09935,1.10035,1.09934,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,1.0,1.0,2.0,2023-04-12 20:55:00+00:00,180.0,0
20230414T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-04-13 23:55:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 00:55:00+00:00,1.10525,1.10485,1.10585,1.10584,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,-1.0,1.0,2.0,2023-04-13 20:55:00+00:00,180.0,1
20230421T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-04-20 23:55:00+00:00,2023-04-21 00:00:00+00:00,2023-04-21 00:00:00+00:00,2023-04-21 00:50:00+00:00,1.09675,1.0971499999999998,1.09615,1.09716,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2023-04-20 20:55:00+00:00,180.0,0
20230428T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-04-27 23:55:00+00:00,2023-04-28 00:00:00+00:00,2023-04-28 00:00:00+00:00,2023-04-28 00:50:00+00:00,1.1032300000000002,1.1028300000000002,1.10383,1.10382,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,-1.0,1.0,2.0,2023-04-27 20:55:00+00:00,180.0,1
20230511T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-05-10 23:55:00+00:00,2023-05-11 00:00:00+00:00,2023-05-11 00:00:00+00:00,2023-05-11 00:15:00+00:00,1.09825,1.09865,1.09765,1.09866,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2023-05-10 20:55:00+00:00,180.0,0
20230512T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-05-11 23:55:00+00:00,2023-05-12 00:00:00+00:00,2023-05-12 00:00:00+00:00,2023-05-12 00:00:00+00:00,1.09121,1.09161,1.09061,1.09162,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2023-05-11 20:55:00+00:00,180.0,0
20230609T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-06-08 23:55:00+00:00,2023-06-09 00:00:00+00:00,2023-06-09 00:00:00+00:00,2023-06-09 04:20:00+00:00,1.07818,1.0785799999999999,1.07758,1.07759,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,1.0,-2.0,2023-06-08 20:55:00+00:00,180.0,1
20230613T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-06-12 23:55:00+00:00,2023-06-13 00:00:00+00:00,2023-06-13 00:00:00+00:00,2023-06-13 00:05:00+00:00,1.0762,1.0766,1.0756000000000001,1.07661,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,-1.0,-1.0,-1.0,-2.0,2023-06-12 20:55:00+00:00,180.0,0
20230615T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-06-14 23:55:00+00:00,2023-06-15 00:00:00+00:00,2023-06-15 00:00:00+00:00,2023-06-15 00:20:00+00:00,1.0843500000000001,1.0839500000000002,1.08495,1.0839400000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2023-06-14 20:35:00+00:00,200.0,0
20230707T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-07-06 23:55:00+00:00,2023-07-07 00:00:00+00:00,2023-07-07 00:00:00+00:00,2023-07-07 00:50:00+00:00,1.08894,1.08934,1.08834,1.0883500000000002,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,1.0,-2.0,2023-07-06 20:55:00+00:00,180.0,1
20230711T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-07-10 23:55:00+00:00,2023-07-11 00:00:00+00:00,2023-07-11 00:00:00+00:00,2023-07-11 00:00:00+00:00,1.10061,1.1002100000000001,1.10121,1.1002,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,1.0,4.0,2023-07-10 20:55:00+00:00,180.0,0
20230720T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-07-19 23:55:00+00:00,2023-07-20 00:00:00+00:00,2023-07-20 00:00:00+00:00,2023-07-20 00:30:00+00:00,1.12056,1.12016,1.12116,1.1211499999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,1.0,4.0,2023-07-19 20:55:00+00:00,180.0,1
20230721T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-07-20 23:55:00+00:00,2023-07-21 00:00:00+00:00,2023-07-21 00:00:00+00:00,2023-07-21 00:55:00+00:00,1.11344,1.11384,1.11284,1.11385,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2023-07-20 20:55:00+00:00,180.0,0
20230824T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-08-23 23:55:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:20:00+00:00,1.08663,1.08623,1.08723,1.0872199999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,-1.0,1.0,2.0,2023-08-23 20:55:00+00:00,180.0,1
20230825T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-08-24 23:55:00+00:00,2023-08-25 00:00:00+00:00,2023-08-25 00:00:00+00:00,2023-08-25 00:05:00+00:00,1.07988,1.08028,1.07928,1.08029,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2023-08-24 20:55:00+00:00,180.0,0
20230830T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-08-29 23:55:00+00:00,2023-08-30 00:00:00+00:00,2023-08-30 00:00:00+00:00,2023-08-30 04:50:00+00:00,1.0869,1.0873,1.0863,1.08631,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2023-08-29 20:55:00+00:00,180.0,1
20230915T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-09-14 23:55:00+00:00,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,1.06348,1.06388,1.06288,1.06389,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,-1.0,-1.0,1.0,-2.0,2023-09-14 20:25:00+00:00,210.0,0
20230920T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-09-19 23:55:00+00:00,2023-09-20 00:00:00+00:00,2023-09-20 00:00:00+00:00,2023-09-20 00:30:00+00:00,1.06813,1.06853,1.06753,1.06854,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2023-09-19 20:55:00+00:00,180.0,0
20231006T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-10-05 23:55:00+00:00,2023-10-06 00:00:00+00:00,2023-10-06 00:00:00+00:00,2023-10-06 01:05:00+00:00,1.05462,1.0550199999999998,1.05402,1.05403,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,1.0,-1.0,-1.0,-2.0,2023-10-05 20:55:00+00:00,180.0,1
20231010T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-10-09 23:55:00+00:00,2023-10-10 00:00:00+00:00,2023-10-10 00:00:00+00:00,2023-10-10 00:10:00+00:00,1.05796,1.05756,1.05856,1.05755,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2023-10-09 20:55:00+00:00,180.0,0
20231013T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-10-12 23:55:00+00:00,2023-10-13 00:00:00+00:00,2023-10-13 00:00:00+00:00,2023-10-13 01:50:00+00:00,1.05366,1.05326,1.05426,1.05425,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,-1.0,2.0,2023-10-12 20:55:00+00:00,180.0,1
20231018T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-10-17 23:55:00+00:00,2023-10-18 00:00:00+00:00,2023-10-18 00:00:00+00:00,2023-10-18 00:20:00+00:00,1.05725,1.05765,1.05665,1.0566600000000002,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2023-10-17 20:55:00+00:00,180.0,1
20231024T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-10-23 23:55:00+00:00,2023-10-24 00:00:00+00:00,2023-10-24 00:00:00+00:00,2023-10-24 02:15:00+00:00,1.0670700000000002,1.0666700000000002,1.0676700000000001,1.06766,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,1.0,4.0,2023-10-23 20:55:00+00:00,180.0,1
20231031T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-10-30 23:55:00+00:00,2023-10-31 00:00:00+00:00,2023-10-31 00:00:00+00:00,2023-10-31 00:00:00+00:00,1.0614700000000001,1.0610700000000002,1.06207,1.0610600000000001,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,1.0,1.0,1.0,-1.0,2.0,2023-10-30 20:55:00+00:00,180.0,0
20231101T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-10-31 23:55:00+00:00,2023-11-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,2023-11-01 00:35:00+00:00,1.0577699999999999,1.0581699999999998,1.05717,1.05718,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,-1.0,-1.0,-1.0,-1.0,-4.0,2023-10-31 20:55:00+00:00,180.0,1
20231102T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-11-01 23:55:00+00:00,2023-11-02 00:00:00+00:00,2023-11-02 00:00:00+00:00,2023-11-02 00:20:00+00:00,1.05874,1.05834,1.05934,1.0593299999999999,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,-1.0,1.0,1.0,2.0,2023-11-01 20:55:00+00:00,180.0,1
20231110T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-11-09 23:55:00+00:00,2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,1.0667900000000001,1.0663900000000002,1.06739,1.06638,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,1.0,1.0,2.0,2023-11-09 21:55:00+00:00,120.0,0
20231205T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2023-12-04 23:55:00+00:00,2023-12-05 00:00:00+00:00,2023-12-05 00:00:00+00:00,2023-12-05 00:35:00+00:00,1.0838100000000002,1.0834100000000002,1.08441,1.0844,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,1.0,1.0,1.0,4.0,2023-12-04 21:55:00+00:00,120.0,1
20231208T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-12-07 23:55:00+00:00,2023-12-08 00:00:00+00:00,2023-12-08 00:00:00+00:00,2023-12-08 00:10:00+00:00,1.0789499999999999,1.0793499999999998,1.07835,1.0793599999999999,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,-1.0,-1.0,-2.0,2023-12-07 21:55:00+00:00,120.0,0
20231213T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2023-12-12 23:55:00+00:00,2023-12-13 00:00:00+00:00,2023-12-13 00:00:00+00:00,2023-12-13 00:20:00+00:00,1.07982,1.08022,1.07922,1.0792300000000001,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,-1.0,-1.0,-1.0,-2.0,2023-12-12 21:55:00+00:00,120.0,1
20240112T000000Z_SHORT,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,SHORT,2024-01-11 23:55:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 00:00:00+00:00,2024-01-12 00:40:00+00:00,1.09822,1.09862,1.09762,1.09763,TARGET,0.0004,4.0,1,0.5899999999998684,1.474999999999671,1.349999999999671,1.0,-1.0,-1.0,-1.0,-2.0,2024-01-11 21:55:00+00:00,120.0,1
20240125T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2024-01-24 23:55:00+00:00,2024-01-25 00:00:00+00:00,2024-01-25 00:00:00+00:00,2024-01-25 00:05:00+00:00,1.08819,1.08779,1.08879,1.08778,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,1.0,1.0,2.0,2024-01-24 21:55:00+00:00,120.0,0
20240126T000000Z_LONG,N9_NEUTRAL_UTC_OPEN_VOTE,NEUTRAL,LONG,2024-01-25 23:55:00+00:00,2024-01-26 00:00:00+00:00,2024-01-26 00:00:00+00:00,2024-01-26 00:05:00+00:00,1.08463,1.08423,1.08523,1.08422,STOP,0.0004,4.0,0,-0.41000000000002146,-1.0250000000000536,-1.1500000000000536,-1.0,1.0,1.0,1.0,2.0,2024-01-25 21:55:00+00:00,120.0,0
