timestamp_broker,run_id,account,symbol,magic,action,direction,lots,bid,ask,spread_points,sl,tp,stop_points,retcode,retcode_description,order_ticket,deal_and_reason,setup_bar_open,decision_tick_broker
2022.07.01 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.03902,1.03909,7,1.03616,1.04143,293.00,10009,done at 1.03909,2,2|result_price=1.03909|reason=entered,2022.07.01 14:30:00,2022.07.01 15:00:00
2024.10.17 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,LONG,0.00,1.08286,1.08290,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists,2024.10.17 14:30:00,2024.10.17 15:00:00
2024.10.18 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08606,1.08610,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.18 13:00:00,2024.10.18 13:30:00
2024.10.21 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.08517,1.08521,4,1.08455,1.08574,66.00,10009,done at 1.08521,666,666|result_price=1.08521|reason=entered,2024.10.21 08:00:00,2024.10.21 08:30:00
2024.10.22 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08303,1.08307,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.22 08:00:00,2024.10.22 08:30:00
2024.10.23 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.07637,1.07641,4,1.07542,1.07720,99.00,10009,done at 1.07641,668,668|result_price=1.07641|reason=entered,2024.10.23 12:00:00,2024.10.23 12:30:00
2024.10.24 18:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08206,1.08210,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.24 17:30:00,2024.10.24 18:00:00
2024.10.24 19:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08239,1.08243,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.24 19:00:00,2024.10.24 19:30:00
2024.10.25 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08237,1.08241,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.25 08:30:00,2024.10.25 09:00:00
2024.10.25 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08301,1.08305,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.25 13:00:00,2024.10.25 13:30:00
2024.10.25 18:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.08031,1.08035,4,1.07919,1.08128,116.00,10009,done at 1.08035,670,670|result_price=1.08035|reason=entered,2024.10.25 17:30:00,2024.10.25 18:00:00
2024.10.28 03:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.07849,1.07853,4,1.07777,1.07914,76.00,10009,done at 1.07853,672,672|result_price=1.07853|reason=entered,2024.10.28 03:00:00,2024.10.28 03:30:00
2024.10.28 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08188,1.08192,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.28 07:30:00,2024.10.28 08:00:00
2024.10.30 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08334,1.08338,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.30 07:30:00,2024.10.30 08:00:00
2024.10.30 15:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08595,1.08599,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.30 15:00:00,2024.10.30 15:30:00
2024.10.31 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08736,1.08740,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.10.31 09:00:00,2024.10.31 09:30:00
2024.11.01 17:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.08408,1.08412,4,1.08232,1.08556,180.00,10009,done at 1.08412,674,674|result_price=1.08412|reason=entered,2024.11.01 17:00:00,2024.11.01 17:30:00
2024.11.04 11:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.09082,1.09086,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.04 11:00:00,2024.11.04 11:30:00
2024.11.05 11:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08994,1.08998,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.05 10:30:00,2024.11.05 11:00:00
2024.11.05 14:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08929,1.08933,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.05 13:30:00,2024.11.05 14:00:00
2024.11.05 16:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.09199,1.09203,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.05 15:30:00,2024.11.05 16:00:00
2024.11.05 17:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.09302,1.09306,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.05 16:30:00,2024.11.05 17:00:00
2024.11.05 18:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.09303,1.09307,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.05 17:30:00,2024.11.05 18:00:00
2024.11.06 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.07041,1.07045,4,1.06720,1.07305,325.00,10009,done at 1.07045,676,676|result_price=1.07045|reason=entered,2024.11.06 12:00:00,2024.11.06 12:30:00
2024.11.07 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.07523,1.07527,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.07 06:30:00,2024.11.07 07:00:00
2024.11.07 13:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.07923,1.07927,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.07 12:30:00,2024.11.07 13:00:00
2024.11.07 14:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.08186,1.08190,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.07 14:00:00,2024.11.07 14:30:00
2024.11.08 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.07649,1.07653,4,1.07440,1.07823,213.00,10009,done at 1.07653,678,678|result_price=1.07653|reason=entered,2024.11.08 13:00:00,2024.11.08 13:30:00
2024.11.08 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.07482,1.07486,4,1.07299,1.07636,187.00,10009,done at 1.07486,680,680|result_price=1.07486|reason=entered,2024.11.08 14:30:00,2024.11.08 15:00:00
2024.11.08 17:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.07090,1.07094,4,1.06866,1.07276,228.00,10009,done at 1.07094,682,682|result_price=1.07094|reason=entered,2024.11.08 16:30:00,2024.11.08 17:00:00
2024.11.11 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.06814,1.06818,4,1.06665,1.06940,153.00,10009,done at 1.06818,684,684|result_price=1.06818|reason=entered,2024.11.11 08:30:00,2024.11.11 09:00:00
2024.11.11 11:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.06624,1.06628,4,1.06448,1.06772,180.00,10009,done at 1.06628,686,686|result_price=1.06628|reason=entered,2024.11.11 10:30:00,2024.11.11 11:00:00
2024.11.12 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.06319,1.06323,4,1.06205,1.06417,118.00,10009,done at 1.06323,688,688|result_price=1.06323|reason=entered,2024.11.12 06:30:00,2024.11.12 07:00:00
2024.11.12 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.06316,1.06320,4,1.06169,1.06441,151.00,10009,done at 1.06320,690,690|result_price=1.06320|reason=entered,2024.11.12 07:30:00,2024.11.12 08:00:00
2024.11.13 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05886,1.05890,4,1.05556,1.06157,334.00,10009,done at 1.05890,692,692|result_price=1.05890|reason=entered,2024.11.13 14:30:00,2024.11.13 15:00:00
2024.11.13 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,LONG,0.00,1.05656,1.05660,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists,2024.11.13 16:00:00,2024.11.13 16:30:00
2024.11.14 02:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05529,1.05533,4,1.05451,1.05599,82.00,10009,done at 1.05533,694,694|result_price=1.05533|reason=entered,2024.11.14 02:00:00,2024.11.14 02:30:00
2024.11.14 03:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,LONG,0.00,1.05494,1.05495,1,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=own_position_exists,2024.11.14 03:00:00,2024.11.14 03:30:00
2024.11.14 05:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05469,1.05473,4,1.05339,1.05580,134.00,10009,done at 1.05473,696,696|result_price=1.05473|reason=entered,2024.11.14 04:30:00,2024.11.14 05:00:00
2024.11.15 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05698,1.05702,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.15 08:00:00,2024.11.15 08:30:00
2024.11.18 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05657,1.05661,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.18 08:30:00,2024.11.18 09:00:00
2024.11.18 17:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05925,1.05929,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.18 17:00:00,2024.11.18 17:30:00
2024.11.20 14:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05354,1.05358,4,1.05181,1.05500,177.00,10009,done at 1.05358,698,698|result_price=1.05358|reason=entered,2024.11.20 14:00:00,2024.11.20 14:30:00
2024.11.20 16:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05199,1.05203,4,1.05007,1.05360,196.00,10009,done at 1.05203,700,700|result_price=1.05203|reason=entered,2024.11.20 15:30:00,2024.11.20 16:00:00
2024.11.21 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05401,1.05405,4,1.05241,1.05536,164.00,10009,done at 1.05405,702,702|result_price=1.05405|reason=entered,2024.11.21 07:30:00,2024.11.21 08:00:00
2024.11.24 22:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.04785,1.04806,21,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.24 21:30:00,2024.11.24 22:00:00
2024.11.24 23:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.04792,1.04796,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.24 22:30:00,2024.11.24 23:00:00
2024.11.25 13:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05283,1.05287,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.25 12:30:00,2024.11.25 13:00:00
2024.11.26 00:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.04557,1.04561,4,1.04250,1.04810,311.00,10009,done at 1.04561,704,704|result_price=1.04561|reason=entered,2024.11.26 00:00:00,2024.11.26 00:30:00
2024.11.26 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05169,1.05173,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.26 09:30:00,2024.11.26 10:00:00
2024.11.26 12:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05237,1.05240,3,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.26 11:30:00,2024.11.26 12:00:00
2024.11.27 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05140,1.05144,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.27 07:30:00,2024.11.27 08:00:00
2024.11.27 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05574,1.05578,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.27 13:00:00,2024.11.27 13:30:00
2024.11.29 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05793,1.05797,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.11.29 06:30:00,2024.11.29 07:00:00
2024.12.01 23:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05438,1.05442,4,1.05292,1.05562,150.00,10009,done at 1.05442,706,706|result_price=1.05442|reason=entered,2024.12.01 22:30:00,2024.12.01 23:00:00
2024.12.03 08:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05193,1.05197,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.03 08:00:00,2024.12.03 08:30:00
2024.12.04 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05293,1.05297,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.04 14:30:00,2024.12.04 15:00:00
2024.12.05 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05433,1.05437,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.05 07:00:00,2024.12.05 07:30:00
2024.12.05 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05792,1.05796,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.05 13:00:00,2024.12.05 13:30:00
2024.12.06 13:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05815,1.05819,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.06 13:00:00,2024.12.06 13:30:00
2024.12.09 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05803,1.05807,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.09 09:30:00,2024.12.09 10:00:00
2024.12.10 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05300,1.05304,4,1.05177,1.05406,127.00,10009,done at 1.05304,708,708|result_price=1.05304|reason=entered,2024.12.10 09:00:00,2024.12.10 09:30:00
2024.12.11 07:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.05026,1.05030,4,1.04879,1.05151,151.00,10009,done at 1.05030,710,710|result_price=1.05030|reason=entered,2024.12.11 07:00:00,2024.12.11 07:30:00
2024.12.12 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05158,1.05162,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.12 06:30:00,2024.12.12 07:00:00
2024.12.13 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.04870,1.04874,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.13 09:30:00,2024.12.13 10:00:00
2024.12.13 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05159,1.05163,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.13 12:00:00,2024.12.13 12:30:00
2024.12.16 01:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05189,1.05193,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.16 00:30:00,2024.12.16 01:00:00
2024.12.17 00:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05206,1.05210,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.17 00:00:00,2024.12.17 00:30:00
2024.12.17 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.04872,1.04876,4,1.04780,1.04953,96.00,10009,done at 1.04876,712,712|result_price=1.04876|reason=entered,2024.12.17 08:30:00,2024.12.17 09:00:00
2024.12.18 06:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.05073,1.05077,4,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2024.12.18 06:00:00,2024.12.18 06:30:00
2024.12.18 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.04747,1.04751,4,1.04592,1.04878,159.00,10009,done at 1.04751,714,714|result_price=1.04751|reason=entered,2024.12.18 16:00:00,2024.12.18 16:30:00
2024.12.18 20:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.03660,1.03664,4,1.03366,1.03902,298.00,10009,done at 1.03664,716,716|result_price=1.03664|reason=entered,2024.12.18 20:00:00,2024.12.18 20:30:00
2024.12.19 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.03738,1.03741,3,1.03513,1.03923,228.00,10009,done at 1.03741,718,718|result_price=1.03741|reason=entered,2024.12.19 16:00:00,2024.12.19 16:30:00
