entry_time,entry_date,entry_hour,direction,entry_deal,volume,entry_price,entry_comment,exit_time,exit_date,exit_hour,exit_deal,exit_price,profit,balance,exit_comment,commission,swap,price_profit,net
2023.05.25 04:00:00,2023-05-25,4,LONG,254,0.01,1.07376,EU_M30_R1,2023.05.25 06:08:30,2023-05-25,6,255,1.07291,-0.85,1015.61,sl 1.07291,0.0,0.0,-0.85,-0.85
2023.05.25 14:30:00,2023-05-25,14,LONG,256,0.01,1.07243,EU_M30_R1,2023.05.26 03:19:34,2023-05-26,3,257,1.07378,1.35,1016.85,tp 1.07378,0.0,-0.11,1.35,1.24
2023.05.30 08:00:00,2023-05-30,8,LONG,258,0.01,1.06904,EU_M30_R1,2023.05.30 08:45:03,2023-05-30,8,259,1.07046,1.42,1018.27,tp 1.07046,0.0,0.0,1.42,1.42
2023.05.31 17:30:00,2023-05-31,17,LONG,260,0.01,1.06486,EU_M30_R1,2023.05.31 17:41:38,2023-05-31,17,261,1.06644,1.58,1019.85,tp 1.06644,0.0,0.0,1.58,1.58
2023.06.02 17:00:00,2023-06-02,17,LONG,262,0.01,1.07102,EU_M30_R1,2023.06.05 06:51:38,2023-06-05,6,263,1.06894,-2.08,1017.44,sl 1.06895,0.0,-0.33,-2.08,-2.41
2023.06.05 13:30:00,2023-06-05,13,LONG,264,0.01,1.06848,EU_M30_R1,2023.06.05 14:00:25,2023-06-05,14,265,1.06951,1.03,1018.47,tp 1.06950,0.0,0.0,1.03,1.03
2023.06.06 11:00:00,2023-06-06,11,LONG,266,0.01,1.06979,EU_M30_R1,2023.06.06 11:55:20,2023-06-06,11,267,1.06824,-1.55,1016.92,sl 1.06824,0.0,0.0,-1.55,-1.55
2023.06.06 12:30:00,2023-06-06,12,LONG,268,0.01,1.06745,EU_M30_R1,2023.06.06 14:50:37,2023-06-06,14,269,1.06876,1.31,1018.23,tp 1.06876,0.0,0.0,1.31,1.31
2023.06.09 10:30:00,2023-06-09,10,LONG,270,0.01,1.07611,EU_M30_R1,2023.06.09 11:22:35,2023-06-09,11,271,1.07689,0.78,1019.01,tp 1.07689,0.0,0.0,0.78,0.78
2023.06.09 16:30:00,2023-06-09,16,LONG,272,0.01,1.07499,EU_M30_R1,2023.06.12 01:58:38,2023-06-12,1,273,1.07363,-1.36,1017.32,sl 1.07363,0.0,-0.33,-1.36,-1.6900000000000002
2023.06.23 05:00:00,2023-06-23,5,LONG,274,0.01,1.09332,EU_M30_R1,2023.06.23 06:28:24,2023-06-23,6,275,1.09260,-0.72,1016.6,sl 1.09263,0.0,0.0,-0.72,-0.72
2023.06.23 09:30:00,2023-06-23,9,LONG,276,0.01,1.08532,EU_M30_R1,2023.06.23 10:26:37,2023-06-23,10,277,1.08673,1.41,1018.01,tp 1.08673,0.0,0.0,1.41,1.41
2023.06.28 15:30:00,2023-06-28,15,LONG,278,0.01,1.09169,EU_M30_R1,2023.06.29 02:12:23,2023-06-29,2,279,1.08963,-2.06,1015.84,sl 1.08963,0.0,-0.11,-2.06,-2.17
2023.06.29 05:30:00,2023-06-29,5,LONG,280,0.01,1.08882,EU_M30_R1,2023.06.29 06:03:35,2023-06-29,6,281,1.08953,0.71,1016.55,tp 1.08953,0.0,0.0,0.71,0.71
2023.06.30 09:30:00,2023-06-30,9,LONG,282,0.01,1.08438,EU_M30_R1,2023.06.30 10:58:27,2023-06-30,10,283,1.08533,0.95,1017.5,tp 1.08533,0.0,0.0,0.95,0.95
2023.07.03 08:30:00,2023-07-03,8,LONG,284,0.01,1.08881,EU_M30_R1,2023.07.03 11:14:26,2023-07-03,11,285,1.09025,1.44,1018.94,tp 1.09024,0.0,0.0,1.44,1.44
2023.07.04 21:30:00,2023-07-04,21,LONG,286,0.01,1.08833,EU_M30_R1,2023.07.05 00:39:27,2023-07-05,0,287,1.08899,0.66,1019.49,tp 1.08899,0.0,-0.11,0.66,0.55
2023.07.05 17:30:00,2023-07-05,17,LONG,288,0.01,1.08602,EU_M30_R1,2023.07.06 01:12:05,2023-07-06,1,289,1.08457,-1.45,1017.93,sl 1.08459,0.0,-0.11,-1.45,-1.56
2023.07.06 02:00:00,2023-07-06,2,LONG,290,0.01,1.08501,EU_M30_R1,2023.07.06 03:19:03,2023-07-06,3,291,1.08428,-0.73,1017.2,sl 1.08428,0.0,0.0,-0.73,-0.73
2023.07.06 05:00:00,2023-07-06,5,LONG,292,0.01,1.08437,EU_M30_R1,2023.07.06 05:58:02,2023-07-06,5,293,1.08517,0.8,1018.0,tp 1.08517,0.0,0.0,0.8,0.8
2023.07.19 17:00:00,2023-07-19,17,LONG,294,0.01,1.11922,EU_M30_R1,2023.07.20 00:00:59,2023-07-20,0,295,1.12066,1.44,1019.33,tp 1.12064,0.0,-0.11,1.44,1.3299999999999998
2023.07.20 17:00:00,2023-07-20,17,LONG,296,0.01,1.11248,EU_M30_R1,2023.07.21 01:34:38,2023-07-21,1,297,1.11402,1.54,1020.76,tp 1.11401,0.0,-0.11,1.54,1.43
2023.07.21 08:30:00,2023-07-21,8,LONG,298,0.01,1.11335,EU_M30_R1,2023.07.21 10:27:18,2023-07-21,10,299,1.11214,-1.21,1019.55,sl 1.11216,0.0,0.0,-1.21,-1.21
2023.07.21 11:00:00,2023-07-21,11,LONG,300,0.01,1.11259,EU_M30_R1,2023.07.21 13:17:05,2023-07-21,13,301,1.11353,0.94,1020.49,tp 1.11353,0.0,0.0,0.94,0.94
2023.07.24 09:30:00,2023-07-24,9,LONG,302,0.01,1.10874,EU_M30_R1,2023.07.24 11:37:36,2023-07-24,11,303,1.11051,1.77,1022.26,tp 1.11051,0.0,0.0,1.77,1.77
2023.07.24 20:00:00,2023-07-24,20,LONG,304,0.01,1.10604,EU_M30_R1,2023.07.25 01:06:33,2023-07-25,1,305,1.10735,1.31,1023.46,tp 1.10734,0.0,-0.11,1.31,1.2
2023.07.25 11:00:00,2023-07-25,11,LONG,306,0.01,1.10456,EU_M30_R1,2023.07.25 13:12:59,2023-07-25,13,307,1.10314,-1.42,1022.04,sl 1.10321,0.0,0.0,-1.42,-1.42
2023.07.25 14:00:00,2023-07-25,14,LONG,308,0.01,1.10388,EU_M30_R1,2023.07.25 14:33:28,2023-07-25,14,309,1.10226,-1.62,1020.42,sl 1.10230,0.0,0.0,-1.62,-1.62
2023.07.28 05:00:00,2023-07-28,5,LONG,310,0.01,1.09734,EU_M30_R1,2023.07.28 05:31:39,2023-07-28,5,311,1.09596,-1.38,1019.04,sl 1.09596,0.0,0.0,-1.38,-1.38
2023.08.01 03:00:00,2023-08-01,3,LONG,312,0.01,1.09853,EU_M30_R1,2023.08.01 04:56:33,2023-08-01,4,313,1.09907,0.54,1019.58,tp 1.09907,0.0,0.0,0.54,0.54
2023.08.01 08:00:00,2023-08-01,8,LONG,314,0.01,1.09800,EU_M30_R1,2023.08.01 09:13:59,2023-08-01,9,315,1.09684,-1.16,1018.42,sl 1.09685,0.0,0.0,-1.16,-1.16
2023.08.02 13:30:00,2023-08-02,13,LONG,316,0.01,1.09658,EU_M30_R1,2023.08.02 14:00:19,2023-08-02,14,317,1.09499,-1.59,1016.83,sl 1.09500,0.0,0.0,-1.59,-1.59
2023.08.02 15:30:00,2023-08-02,15,LONG,318,0.01,1.09373,EU_M30_R1,2023.08.02 16:57:37,2023-08-02,16,319,1.09529,1.56,1018.39,tp 1.09529,0.0,0.0,1.56,1.56
2023.08.03 05:30:00,2023-08-03,5,LONG,320,0.01,1.09285,EU_M30_R1,2023.08.03 05:56:25,2023-08-03,5,321,1.09359,0.74,1019.13,tp 1.09359,0.0,0.0,0.74,0.74
2023.08.07 07:00:00,2023-08-07,7,LONG,322,0.01,1.09808,EU_M30_R1,2023.08.07 07:25:39,2023-08-07,7,323,1.09891,0.83,1019.96,tp 1.09891,0.0,0.0,0.83,0.83
2023.08.07 10:30:00,2023-08-07,10,LONG,324,0.01,1.09715,EU_M30_R1,2023.08.07 11:23:42,2023-08-07,11,325,1.09811,0.96,1020.92,tp 1.09810,0.0,0.0,0.96,0.96
2023.08.08 02:30:00,2023-08-08,2,LONG,326,0.01,1.09851,EU_M30_R1,2023.08.08 04:59:14,2023-08-08,4,327,1.09918,0.67,1021.59,tp 1.09917,0.0,0.0,0.67,0.67
2023.08.11 16:30:00,2023-08-11,16,LONG,328,0.01,1.09608,EU_M30_R1,2023.08.14 00:17:14,2023-08-14,0,329,1.09394,-2.14,1019.12,sl 1.09394,0.0,-0.33,-2.14,-2.47
2023.08.15 20:00:00,2023-08-15,20,LONG,330,0.01,1.09059,EU_M30_R1,2023.08.16 06:00:42,2023-08-16,6,331,1.09195,1.36,1020.37,tp 1.09195,0.0,-0.11,1.36,1.25
2023.08.16 20:00:00,2023-08-16,20,LONG,332,0.01,1.08744,EU_M30_R1,2023.08.17 11:35:27,2023-08-17,11,333,1.08890,1.46,1021.72,tp 1.08890,0.0,-0.11,1.46,1.3499999999999999
2023.08.18 13:00:00,2023-08-18,13,LONG,334,0.01,1.08561,EU_M30_R1,2023.08.18 13:14:31,2023-08-18,13,335,1.08678,1.17,1022.89,tp 1.08678,0.0,0.0,1.17,1.17
2023.08.23 10:30:00,2023-08-23,10,LONG,336,0.01,1.08088,EU_M30_R1,2023.08.23 13:23:05,2023-08-23,13,337,1.08225,1.37,1024.26,tp 1.08222,0.0,0.0,1.37,1.37
2023.08.24 14:00:00,2023-08-24,14,LONG,338,0.01,1.08426,EU_M30_R1,2023.08.24 17:57:32,2023-08-24,17,339,1.08142,-2.84,1021.42,sl 1.08142,0.0,0.0,-2.84,-2.84
2023.08.25 02:30:00,2023-08-25,2,LONG,340,0.01,1.07872,EU_M30_R1,2023.08.25 04:17:33,2023-08-25,4,341,1.07788,-0.84,1020.58,sl 1.07788,0.0,0.0,-0.84,-0.84
2023.08.29 13:00:00,2023-08-29,13,LONG,342,0.01,1.07928,EU_M30_R1,2023.08.29 13:49:40,2023-08-29,13,343,1.08054,1.26,1021.84,tp 1.08050,0.0,0.0,1.26,1.26
2023.08.29 14:00:00,2023-08-29,14,LONG,344,0.01,1.08040,EU_M30_R1,2023.08.29 14:00:40,2023-08-29,14,345,1.08214,1.74,1023.58,tp 1.08214,0.0,0.0,1.74,1.74
2023.09.01 07:00:00,2023-09-01,7,LONG,346,0.01,1.08495,EU_M30_R1,2023.09.01 12:31:21,2023-09-01,12,347,1.08662,1.67,1025.25,tp 1.08662,0.0,0.0,1.67,1.67
2023.09.01 17:00:00,2023-09-01,17,LONG,348,0.01,1.07841,EU_M30_R1,2023.09.04 07:19:41,2023-09-04,7,349,1.08038,1.97,1026.89,tp 1.08038,0.0,-0.33,1.97,1.64
2023.09.05 09:00:00,2023-09-05,9,LONG,350,0.01,1.07488,EU_M30_R1,2023.09.05 11:04:04,2023-09-05,11,351,1.07360,-1.28,1025.61,sl 1.07360,0.0,0.0,-1.28,-1.28
2023.09.06 02:30:00,2023-09-06,2,LONG,352,0.01,1.07244,EU_M30_R1,2023.09.06 02:59:40,2023-09-06,2,353,1.07339,0.95,1026.56,tp 1.07334,0.0,0.0,0.95,0.95
2023.09.07 13:30:00,2023-09-07,13,LONG,354,0.01,1.06994,EU_M30_R1,2023.09.07 14:46:41,2023-09-07,14,355,1.07101,1.07,1027.63,tp 1.07100,0.0,0.0,1.07,1.07
2023.09.12 09:30:00,2023-09-12,9,LONG,356,0.01,1.07229,EU_M30_R1,2023.09.12 10:53:59,2023-09-12,10,357,1.07121,-1.08,1026.55,sl 1.07122,0.0,0.0,-1.08,-1.08
2023.09.22 08:00:00,2023-09-22,8,LONG,358,0.01,1.06471,EU_M30_R1,2023.09.25 13:07:39,2023-09-25,13,359,1.06148,-3.23,1022.99,sl 1.06149,0.0,-0.33,-3.23,-3.56
2023.09.25 15:30:00,2023-09-25,15,LONG,360,0.01,1.05874,EU_M30_R1,2023.09.26 07:02:29,2023-09-26,7,361,1.05708,-1.66,1021.22,sl 1.05708,0.0,-0.11,-1.66,-1.77
2023.09.26 07:30:00,2023-09-26,7,LONG,362,0.01,1.05816,EU_M30_R1,2023.09.26 08:03:27,2023-09-26,8,363,1.05909,0.93,1022.15,tp 1.05909,0.0,0.0,0.93,0.93
2023.09.27 01:30:00,2023-09-27,1,LONG,364,0.01,1.05638,EU_M30_R1,2023.09.27 05:22:36,2023-09-27,5,365,1.05553,-0.85,1021.3,sl 1.05555,0.0,0.0,-0.85,-0.85
2023.09.27 15:30:00,2023-09-27,15,LONG,366,0.01,1.05199,EU_M30_R1,2023.09.27 16:13:28,2023-09-27,16,367,1.05014,-1.85,1019.45,sl 1.05016,0.0,0.0,-1.85,-1.85
2023.10.02 11:00:00,2023-10-02,11,LONG,368,0.01,1.05402,EU_M30_R1,2023.10.02 12:53:34,2023-10-02,12,369,1.05259,-1.43,1018.02,sl 1.05259,0.0,0.0,-1.43,-1.43
2023.10.02 15:30:00,2023-10-02,15,LONG,370,0.01,1.05105,EU_M30_R1,2023.10.02 16:10:42,2023-10-02,16,371,1.04922,-1.83,1016.19,sl 1.04922,0.0,0.0,-1.83,-1.83
2023.10.09 08:30:00,2023-10-09,8,LONG,372,0.01,1.05280,EU_M30_R1,2023.10.09 08:49:25,2023-10-09,8,373,1.05373,0.93,1017.12,tp 1.05373,0.0,0.0,0.93,0.93
2023.10.13 11:30:00,2023-10-13,11,LONG,374,0.01,1.05240,EU_M30_R1,2023.10.13 12:26:29,2023-10-13,12,375,1.05352,1.12,1018.24,tp 1.05348,0.0,0.0,1.12,1.12
2023.10.17 07:30:00,2023-10-17,7,LONG,376,0.01,1.05489,EU_M30_R1,2023.10.17 08:39:33,2023-10-17,8,377,1.05339,-1.5,1016.74,sl 1.05339,0.0,0.0,-1.5,-1.5
2023.10.18 16:00:00,2023-10-18,16,LONG,378,0.01,1.05312,EU_M30_R1,2023.10.18 17:04:31,2023-10-18,17,379,1.05459,1.47,1018.21,tp 1.05456,0.0,0.0,1.47,1.47
2023.10.24 11:30:00,2023-10-24,11,LONG,380,0.01,1.06324,EU_M30_R1,2023.10.24 12:48:28,2023-10-24,12,381,1.06174,-1.5,1016.71,sl 1.06174,0.0,0.0,-1.5,-1.5
2023.10.25 08:00:00,2023-10-25,8,LONG,382,0.01,1.05869,EU_M30_R1,2023.10.25 08:00:58,2023-10-25,8,383,1.05939,0.7,1017.41,tp 1.05939,0.0,0.0,0.7,0.7
2023.10.26 04:00:00,2023-10-26,4,LONG,384,0.01,1.05469,EU_M30_R1,2023.10.26 06:33:31,2023-10-26,6,385,1.05384,-0.85,1016.56,sl 1.05384,0.0,0.0,-0.85,-0.85
2023.10.27 12:30:00,2023-10-27,12,LONG,386,0.01,1.05436,EU_M30_R1,2023.10.27 12:50:40,2023-10-27,12,387,1.05530,0.94,1017.5,tp 1.05530,0.0,0.0,0.94,0.94
2023.10.30 08:00:00,2023-10-30,8,LONG,388,0.01,1.05602,EU_M30_R1,2023.10.30 08:04:57,2023-10-30,8,389,1.05708,1.06,1018.56,tp 1.05708,0.0,0.0,1.06,1.06
2023.10.31 15:30:00,2023-10-31,15,LONG,390,0.01,1.05623,EU_M30_R1,2023.10.31 18:01:25,2023-10-31,18,391,1.05829,2.06,1020.62,tp 1.05829,0.0,0.0,2.06,2.06
2023.11.01 11:00:00,2023-11-01,11,LONG,392,0.01,1.05431,EU_M30_R1,2023.11.01 11:15:41,2023-11-01,11,393,1.05511,0.8,1021.42,tp 1.05509,0.0,0.0,0.8,0.8
2023.11.01 13:00:00,2023-11-01,13,LONG,394,0.01,1.05324,EU_M30_R1,2023.11.01 13:00:14,2023-11-01,13,395,1.05435,1.11,1022.53,tp 1.05435,0.0,0.0,1.11,1.11
2023.11.07 07:00:00,2023-11-07,7,LONG,396,0.01,1.06970,EU_M30_R1,2023.11.07 07:29:15,2023-11-07,7,397,1.07025,0.55,1023.08,tp 1.07025,0.0,0.0,0.55,0.55
2023.11.07 09:30:00,2023-11-07,9,LONG,398,0.01,1.06965,EU_M30_R1,2023.11.07 09:54:35,2023-11-07,9,399,1.06813,-1.52,1021.56,sl 1.06813,0.0,0.0,-1.52,-1.52
2023.11.08 07:00:00,2023-11-08,7,LONG,400,0.01,1.06803,EU_M30_R1,2023.11.08 07:56:15,2023-11-08,7,401,1.06727,-0.76,1020.8,sl 1.06727,0.0,0.0,-0.76,-0.76
2023.11.09 11:00:00,2023-11-09,11,LONG,402,0.01,1.06882,EU_M30_R1,2023.11.09 12:29:05,2023-11-09,12,403,1.06972,0.9,1021.7,tp 1.06972,0.0,0.0,0.9,0.9
2023.11.09 19:30:00,2023-11-09,19,LONG,404,0.01,1.06719,EU_M30_R1,2023.11.10 10:11:22,2023-11-10,10,405,1.06884,1.65,1023.24,tp 1.06884,0.0,-0.11,1.65,1.5399999999999998
2023.11.13 13:00:00,2023-11-13,13,LONG,406,0.01,1.06728,EU_M30_R1,2023.11.13 14:01:42,2023-11-13,14,407,1.06831,1.03,1024.27,tp 1.06830,0.0,0.0,1.03,1.03
2023.11.21 18:00:00,2023-11-21,18,LONG,408,0.01,1.09086,EU_M30_R1,2023.11.22 07:40:41,2023-11-22,7,409,1.08903,-1.83,1022.33,sl 1.08904,0.0,-0.11,-1.83,-1.9400000000000002
2023.11.22 08:30:00,2023-11-22,8,LONG,410,0.01,1.08959,EU_M30_R1,2023.11.22 08:43:19,2023-11-22,8,411,1.09066,1.07,1023.4,tp 1.09066,0.0,0.0,1.07,1.07
2023.11.28 07:30:00,2023-11-28,7,LONG,412,0.01,1.09473,EU_M30_R1,2023.11.28 11:14:42,2023-11-28,11,413,1.09578,1.05,1024.45,tp 1.09577,0.0,0.0,1.05,1.05
2023.11.30 10:00:00,2023-11-30,10,LONG,414,0.01,1.09182,EU_M30_R1,2023.11.30 12:10:15,2023-11-30,12,415,1.09320,1.38,1025.83,tp 1.09320,0.0,0.0,1.38,1.38
2023.11.30 17:30:00,2023-11-30,17,LONG,416,0.01,1.08982,EU_M30_R1,2023.12.01 12:02:00,2023-12-01,12,417,1.08755,-2.27,1023.45,sl 1.08755,0.0,-0.11,-2.27,-2.38
2023.12.01 15:30:00,2023-12-01,15,LONG,418,0.01,1.08689,EU_M30_R1,2023.12.04 13:15:12,2023-12-04,13,419,1.08289,-4.0,1019.12,sl 1.08289,0.0,-0.33,-4.0,-4.33
2023.12.04 14:00:00,2023-12-04,14,LONG,420,0.01,1.08402,EU_M30_R1,2023.12.04 14:22:28,2023-12-04,14,421,1.08191,-2.11,1017.01,sl 1.08191,0.0,0.0,-2.11,-2.11
2023.12.05 16:30:00,2023-12-05,16,LONG,422,0.01,1.07970,EU_M30_R1,2023.12.06 07:31:56,2023-12-06,7,423,1.07765,-2.05,1014.85,sl 1.07765,0.0,-0.11,-2.05,-2.1599999999999997
2023.12.06 12:00:00,2023-12-06,12,LONG,424,0.01,1.07783,EU_M30_R1,2023.12.06 12:15:39,2023-12-06,12,425,1.07884,1.01,1015.86,tp 1.07884,0.0,0.0,1.01,1.01
2023.12.06 20:00:00,2023-12-06,20,LONG,426,0.01,1.07630,EU_M30_R1,2023.12.07 06:38:19,2023-12-07,6,427,1.07745,1.15,1016.9,tp 1.07745,0.0,-0.11,1.15,1.0399999999999998
2023.12.08 14:30:00,2023-12-08,14,LONG,428,0.01,1.07825,EU_M30_R1,2023.12.13 18:00:42,2023-12-13,18,429,1.08297,4.72,1021.07,tp 1.08297,0.0,-0.55,4.72,4.17
2023.12.15 08:30:00,2023-12-15,8,LONG,430,0.01,1.09643,EU_M30_R1,2023.12.15 11:53:31,2023-12-15,11,431,1.09458,-1.85,1019.22,sl 1.09463,0.0,0.0,-1.85,-1.85
2023.12.20 06:00:00,2023-12-20,6,LONG,432,0.01,1.09592,EU_M30_R1,2023.12.20 06:00:39,2023-12-20,6,433,1.09532,-0.6,1018.62,sl 1.09532,0.0,0.0,-0.6,-0.6
2023.12.28 13:30:00,2023-12-28,13,LONG,434,0.01,1.10903,EU_M30_R1,2023.12.28 14:01:27,2023-12-28,14,435,1.11066,1.63,1020.25,tp 1.11066,0.0,0.0,1.63,1.63
2024.01.02 02:30:00,2024-01-02,2,LONG,436,0.01,1.10216,EU_M30_R1,2024.01.02 04:39:30,2024-01-02,4,437,1.10288,0.72,1020.97,tp 1.10288,0.0,0.0,0.72,0.72
2024.01.02 12:30:00,2024-01-02,12,LONG,438,0.01,1.09583,EU_M30_R1,2024.01.03 08:17:42,2024-01-03,8,439,1.09360,-2.23,1018.63,sl 1.09366,0.0,-0.11,-2.23,-2.34
2024.01.03 11:30:00,2024-01-03,11,LONG,440,0.01,1.09263,EU_M30_R1,2024.01.03 12:23:32,2024-01-03,12,441,1.09117,-1.46,1017.17,sl 1.09123,0.0,0.0,-1.46,-1.46
2024.01.05 08:30:00,2024-01-05,8,LONG,442,0.01,1.09223,EU_M30_R1,2024.01.05 12:30:17,2024-01-05,12,443,1.08990,-2.33,1014.84,sl 1.09027,0.0,0.0,-2.33,-2.33
2024.01.09 15:30:00,2024-01-09,15,LONG,444,0.01,1.09261,EU_M30_R1,2024.01.09 17:02:41,2024-01-09,17,445,1.09404,1.43,1016.27,tp 1.09397,0.0,0.0,1.43,1.43
2024.01.11 13:30:00,2024-01-11,13,LONG,446,0.01,1.09581,EU_M30_R1,2024.01.11 14:14:41,2024-01-11,14,447,1.09312,-2.69,1013.58,sl 1.09312,0.0,0.0,-2.69,-2.69
2024.01.12 12:30:00,2024-01-12,12,LONG,448,0.01,1.09503,EU_M30_R1,2024.01.12 12:30:29,2024-01-12,12,449,1.09620,1.17,1014.75,tp 1.09620,0.0,0.0,1.17,1.17
2024.01.16 10:30:00,2024-01-16,10,LONG,450,0.01,1.08879,EU_M30_R1,2024.01.16 12:56:42,2024-01-16,12,451,1.08737,-1.42,1013.33,sl 1.08737,0.0,0.0,-1.42,-1.42
2024.01.17 06:00:00,2024-01-17,6,LONG,452,0.01,1.08622,EU_M30_R1,2024.01.17 06:18:31,2024-01-17,6,453,1.08697,0.75,1014.08,tp 1.08695,0.0,0.0,0.75,0.75
2024.01.17 14:30:00,2024-01-17,14,LONG,454,0.01,1.08565,EU_M30_R1,2024.01.17 18:09:42,2024-01-17,18,455,1.08709,1.44,1015.52,tp 1.08708,0.0,0.0,1.44,1.44
2024.01.18 13:30:00,2024-01-18,13,LONG,456,0.01,1.08640,EU_M30_R1,2024.01.18 14:57:42,2024-01-18,14,457,1.08465,-1.75,1013.77,sl 1.08470,0.0,0.0,-1.75,-1.75
2024.01.23 11:00:00,2024-01-23,11,LONG,458,0.01,1.08666,EU_M30_R1,2024.01.23 13:47:42,2024-01-23,13,459,1.08530,-1.36,1012.41,sl 1.08531,0.0,0.0,-1.36,-1.36
2024.01.23 15:30:00,2024-01-23,15,LONG,460,0.01,1.08386,EU_M30_R1,2024.01.23 20:10:38,2024-01-23,20,461,1.08523,1.37,1013.78,tp 1.08523,0.0,0.0,1.37,1.37
2024.01.29 10:30:00,2024-01-29,10,LONG,462,0.01,1.08189,EU_M30_R1,2024.01.29 11:08:30,2024-01-29,11,463,1.08274,0.85,1014.63,tp 1.08274,0.0,0.0,0.85,0.85
2024.02.01 07:00:00,2024-02-01,7,LONG,464,0.01,1.07933,EU_M30_R1,2024.02.01 07:06:41,2024-02-01,7,465,1.07833,-1.0,1013.63,sl 1.07836,0.0,0.0,-1.0,-1.0
2024.02.01 08:00:00,2024-02-01,8,LONG,466,0.01,1.07919,EU_M30_R1,2024.02.01 08:52:15,2024-02-01,8,467,1.08018,0.99,1014.62,tp 1.08015,0.0,0.0,0.99,0.99
2024.02.02 15:00:00,2024-02-02,15,LONG,468,0.01,1.08033,EU_M30_R1,2024.02.04 22:04:30,2024-02-04,22,469,1.07785,-2.48,1011.81,sl 1.07788,0.0,-0.33,-2.48,-2.81
2024.02.08 13:30:00,2024-02-08,13,LONG,470,0.01,1.07540,EU_M30_R1,2024.02.08 13:54:42,2024-02-08,13,471,1.07648,1.08,1012.89,tp 1.07645,0.0,0.0,1.08,1.08
2024.02.12 09:30:00,2024-02-12,9,LONG,472,0.01,1.07750,EU_M30_R1,2024.02.12 10:49:38,2024-02-12,10,473,1.07645,-1.05,1011.84,sl 1.07645,0.0,0.0,-1.05,-1.05
2024.02.14 08:00:00,2024-02-14,8,LONG,474,0.01,1.07024,EU_M30_R1,2024.02.14 10:57:17,2024-02-14,10,475,1.07090,0.66,1012.5,tp 1.07090,0.0,0.0,0.66,0.66
2024.02.16 13:30:00,2024-02-16,13,LONG,476,0.01,1.07501,EU_M30_R1,2024.02.16 14:13:01,2024-02-16,14,477,1.07647,1.46,1013.96,tp 1.07647,0.0,0.0,1.46,1.46
2024.02.21 09:00:00,2024-02-21,9,LONG,478,0.01,1.07997,EU_M30_R1,2024.02.21 12:03:40,2024-02-21,12,479,1.08079,0.82,1014.78,tp 1.08077,0.0,0.0,0.82,0.82
2024.02.28 03:00:00,2024-02-28,3,LONG,480,0.01,1.08345,EU_M30_R1,2024.02.28 04:30:36,2024-02-28,4,481,1.08292,-0.53,1014.25,sl 1.08292,0.0,0.0,-0.53,-0.53
2024.02.28 05:30:00,2024-02-28,5,LONG,482,0.01,1.08272,EU_M30_R1,2024.02.28 06:00:05,2024-02-28,6,483,1.08216,-0.56,1013.69,sl 1.08216,0.0,0.0,-0.56,-0.56
2024.02.28 07:00:00,2024-02-28,7,LONG,484,0.01,1.08234,EU_M30_R1,2024.02.28 07:19:41,2024-02-28,7,485,1.08162,-0.72,1012.97,sl 1.08163,0.0,0.0,-0.72,-0.72
2024.02.28 09:30:00,2024-02-28,9,LONG,486,0.01,1.08149,EU_M30_R1,2024.02.28 12:50:41,2024-02-28,12,487,1.08301,1.52,1014.49,tp 1.08298,0.0,0.0,1.52,1.52
2024.03.07 13:30:00,2024-03-07,13,LONG,488,0.01,1.09013,EU_M30_R1,2024.03.07 14:47:42,2024-03-07,14,489,1.09283,2.7,1017.19,tp 1.09283,0.0,0.0,2.7,2.7
2024.03.15 00:00:00,2024-03-15,0,LONG,490,0.01,1.08780,EU_M30_R1,2024.03.15 06:40:40,2024-03-15,6,491,1.08837,0.57,1017.76,tp 1.08835,0.0,0.0,0.57,0.57
2024.03.19 05:30:00,2024-03-19,5,LONG,492,0.01,1.08676,EU_M30_R1,2024.03.19 06:38:32,2024-03-19,6,493,1.08617,-0.59,1017.17,sl 1.08617,0.0,0.0,-0.59,-0.59
2024.03.19 09:30:00,2024-03-19,9,LONG,494,0.01,1.08419,EU_M30_R1,2024.03.19 10:44:37,2024-03-19,10,495,1.08498,0.79,1017.96,tp 1.08498,0.0,0.0,0.79,0.79
2024.03.20 10:00:00,2024-03-20,10,LONG,496,0.01,1.08396,EU_M30_R1,2024.03.20 13:02:05,2024-03-20,13,497,1.08461,0.65,1018.61,tp 1.08461,0.0,0.0,0.65,0.65
2024.03.21 14:00:00,2024-03-21,14,LONG,498,0.01,1.08787,EU_M30_R1,2024.03.21 14:44:30,2024-03-21,14,499,1.08593,-1.94,1016.67,sl 1.08594,0.0,0.0,-1.94,-1.94
2024.03.21 15:00:00,2024-03-21,15,LONG,500,0.01,1.08604,EU_M30_R1,2024.03.22 01:40:12,2024-03-22,1,501,1.08432,-1.72,1014.84,sl 1.08432,0.0,-0.11,-1.72,-1.83
2024.03.22 04:00:00,2024-03-22,4,LONG,502,0.01,1.08333,EU_M30_R1,2024.03.22 04:49:31,2024-03-22,4,503,1.08383,0.5,1015.34,tp 1.08383,0.0,0.0,0.5,0.5
2024.03.22 16:30:00,2024-03-22,16,LONG,504,0.01,1.08074,EU_M30_R1,2024.03.25 00:37:24,2024-03-25,0,505,1.08169,0.95,1015.96,tp 1.08168,0.0,-0.33,0.95,0.6199999999999999
