trade_id,candidate_id,month,family_id,decision_time_utc,entry_time_utc,exit_time_utc,direction,xau_feature_status,model_score,threshold,ml_action,ml_retained,raw_pnl_usd,ml_pnl_usd
2025-11-12 14:15:00|LONG|r1_h1_pullback_long_v1,b8af5dc7d2b081e32affae1dc136c4a1d529d7c725345a1346b6fc2aa4a5de95,2025-11,R1_UPTREND,2025-11-12 14:15:00+00:00,2025-11-12 14:15:00+00:00,2025-11-12 15:16:19+00:00,LONG,PASS,0.34839290041765697,0.3311466856105185,RETAIN,True,27.58,27.58
V9_BREAK_20251113T080000Z_LONG,1486bd3a5d760eb2566ed6d1a6a8f0be4a8c67562267a38d5ee6590f9ea68190,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-13 08:00:00+00:00,2025-11-13 08:00:00+00:00,2025-11-13 08:30:00+00:00,LONG,PASS,0.1481935126465051,0.059173643554119026,RETAIN,True,16.25214268266117,16.25214268266117
V9_BREAK_20251113T133500Z_SHORT,efb8fdbc8c4dfa51c8ef718adfa2307bf6f44f98988e30a989323bbc8422db73,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-13 13:35:00+00:00,2025-11-13 13:35:00+00:00,2025-11-13 14:45:00+00:00,SHORT,PASS,0.025695947238676686,0.059173643554119026,VETO,False,24.325434438782803,0.0
V9_BREAK_20251114T002000Z_LONG,42e9ddd06f32215667ecceaa1e15416a3bcdaf868d2eb6de0a902f7e452c2a0c,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-14 00:20:00+00:00,2025-11-14 00:20:00+00:00,2025-11-14 00:55:00+00:00,LONG,PASS,-0.06003849787834592,0.059173643554119026,VETO,False,-11.421944478195137,0.0
V9_BREAK_20251114T012500Z_SHORT,39be0a388ab659e9da79b3dda348cd85672a6b359dfd1dd0dd03828713d607ec,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-14 01:25:00+00:00,2025-11-14 01:25:00+00:00,2025-11-14 01:50:00+00:00,SHORT,PASS,-0.3236944995730131,0.059173643554119026,VETO,False,-12.961565621579414,0.0
V9_BREAK_20251117T160500Z_SHORT,513e69e269b8d30e9f69df624f124522cd5f4755bfd8efef247d45ba9b7dc5db,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-17 16:05:00+00:00,2025-11-17 16:05:00+00:00,2025-11-17 16:35:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-16.119399086678964,-16.119399086678964
V9_BREAK_20251117T185500Z_SHORT,50030d2ea1855cc8e37d496e8f9d3fe34ac0f1539964a212fa2d56cbc9c9e029,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-17 18:55:00+00:00,2025-11-17 18:55:00+00:00,2025-11-17 19:35:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,18.305070064966213,18.305070064966213
V9_BREAK_20251118T015500Z_SHORT,9d67ac2e795fa94404bebcfdf084e73c95542bce55a02d22655f3d6c9abf3bb6,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-18 01:55:00+00:00,2025-11-18 01:55:00+00:00,2025-11-18 08:40:00+00:00,SHORT,PASS,0.17365929214753184,0.059173643554119026,RETAIN,True,-15.297679838577555,-15.297679838577555
V9_BREAK_20251118T084000Z_LONG,7a6b6e41e6a3f358650519798d6ec6cf5ccf95dc0fb4c7463c2b85f699a5e76a,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-18 08:40:00+00:00,2025-11-18 08:40:00+00:00,2025-11-18 13:55:00+00:00,LONG,PASS,0.3658355468126675,0.059173643554119026,RETAIN,True,26.212482160273296,26.212482160273296
V9_BREAK_20251119T000000Z_LONG,7badea2b84b816f8b515d3e730e2b506a104c4615de7abf8e319f318541eb679,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-19 00:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-19 00:55:00+00:00,LONG,PASS,0.15643695612774022,0.059173643554119026,RETAIN,True,-8.43458871573709,-8.43458871573709
V9_BREAK_20251119T011000Z_SHORT,cbe9c9a8f535064bc34548f0a823b10d40e78ec748c7b39d5d5da928ec382281,2025-11,V57_BREAK_SWING_H4ADX_HIGH,2025-11-19 01:10:00+00:00,2025-11-19 01:10:00+00:00,2025-11-19 01:35:00+00:00,SHORT,PASS,-0.031011972934315846,0.059173643554119026,VETO,False,-9.501983764710213,0.0
V8_20251120T082000Z_SHORT,bba22274a4da23da11e90041b21a55925dca05d6ed4c660306eb3fa7a462b751,2025-11,V8_RETEST_HEALTH,2025-11-20 08:20:00+00:00,2025-11-20 08:20:00+00:00,2025-11-20 08:35:00+00:00,SHORT,PASS,0.017516528598975373,0.09655066187150227,VETO,False,-10.12580232000644,0.0
V7_20251120T085500Z_LONG,ef31b42c52a81de2bfab1967d5104e2c2db7cbcbabdd16ad7353696127cf7b3d,2025-11,V7_SWING_HEALTH,2025-11-20 08:55:00+00:00,2025-11-20 08:55:00+00:00,2025-11-20 13:05:00+00:00,LONG,PASS,0.14532221783739513,0.07779505977910199,RETAIN,True,27.471228330188886,27.471228330188886
2025-11-25 13:00:00|LONG|r1_h1_pullback_long_v1,89583b2a257111a62a84c1692633b37f087c36effe710eb13af41be502b1a3b7,2025-11,R1_UPTREND,2025-11-25 13:00:00+00:00,2025-11-25 13:00:00+00:00,2025-11-25 14:46:39+00:00,LONG,PASS,0.2743595393263815,0.3311466856105185,VETO,False,-15.99,0.0
V7_20251125T130500Z_LONG,1f1e9ffa062c6cc28224fe533708032b5bd27cd3faf0913b54836b21c3952cde,2025-11,V7_SWING_HEALTH,2025-11-25 13:05:00+00:00,2025-11-25 13:05:00+00:00,2025-11-25 14:40:00+00:00,LONG,PASS,0.4718400870991987,0.07779505977910199,RETAIN,True,-12.382004601938844,-12.382004601938844
V7_20251126T083500Z_SHORT,47519aab3ea8448b6c26147bd206ff94f4d79e0d0448592923a84ab282574c27,2025-11,V7_SWING_HEALTH,2025-11-26 08:35:00+00:00,2025-11-26 08:35:00+00:00,2025-11-26 11:35:00+00:00,SHORT,PASS,-0.016122773013159425,0.07779505977910199,VETO,False,-9.045830241799694,0.0
2025-11-26 13:30:00|LONG|r1_h1_pullback_long_v1,c8549fc18dc20509018530aa02e10821fb009da70a5715ad04495cee3ba3ea15,2025-11,R1_UPTREND,2025-11-26 13:30:00+00:00,2025-11-26 13:30:00+00:00,2025-11-26 14:08:18+00:00,LONG,PASS,0.2689344393245274,0.3311466856105185,VETO,False,-17.94,0.0
2025-11-27 09:00:00|LONG|r1_h1_pullback_long_v1,5d92d0321472d25bbdb28e1de8facfff873b9fa1f546a3bc36bc25f2e5dfa9c6,2025-11,R1_UPTREND,2025-11-27 09:00:00+00:00,2025-11-27 09:00:00+00:00,2025-11-27 09:03:40+00:00,LONG,PASS,0.2284122176503453,0.3311466856105185,VETO,False,-9.790000000000001,0.0
2025-11-27 09:45:00|LONG|r1_h1_pullback_long_v1,72ee5dc1bcd3f54a4e908a57037f50d4a6dd6c79ab0dd0e3a5355141b46bb98e,2025-11,R1_UPTREND,2025-11-27 09:45:00+00:00,2025-11-27 09:45:00+00:00,2025-11-28 00:34:30+00:00,LONG,PASS,0.43213509809844536,0.3311466856105185,RETAIN,True,20.57,20.57
2025-12-01 04:00:00|LONG|h4_d1_long_best_box2_atr80,98b43cb82f3ab027f1852ab3563511737fb9965ffec6614b94fb4edb2dd75d81,2025-12,R1_UPTREND,2025-12-01 04:00:00+00:00,2025-12-01 04:00:00+00:00,2025-12-22 15:45:28+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,190.32999999999998,190.32999999999998
V25_336eb1ade19e1454b8176d07,de8e9a605cd4ccf0a177149835760eb54a07ace47de6443a7a67acc9ab00029c,2025-12,V25_CHOP,2025-12-04 06:05:00+00:00,2025-12-04 06:05:00.025000+00:00,2025-12-04 09:44:15.885000+00:00,SHORT,PASS,0.22290813693874906,0.11799484150232556,RETAIN,True,-15.528962849025374,-15.528962849025374
65938a8e8d83f533d35f1906,ee661edc83c4d3864d621fbe9db1645e4397bb2459b3f03da66b5a1d378f894c,2025-12,R4_CHOP,2025-12-04 09:00:00+00:00,2025-12-04 09:00:00.004000+00:00,2025-12-04 09:44:22.400000+00:00,SHORT,PASS,-0.2492294213152884,0.11799484150232556,VETO,False,-14.421414003886024,0.0
V25_e96a924eb3d1994a1566009a,2af5e130adf4db07e11eccdc13774822051957c7a69567500a89c269ed397c10,2025-12,V25_CHOP,2025-12-08 23:30:00+00:00,2025-12-08 23:30:04.124000+00:00,2025-12-09 09:07:32.765000+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-12.842540257497584,-12.842540257497584
6773b6f7a84d4b4551ffc957,98cdf81f2766181dca0d25f5f19221a4956d17d200b539c43656dd2a85924f1d,2025-12,R4_CHOP,2025-12-09 00:00:00+00:00,2025-12-09 00:00:00.117000+00:00,2025-12-09 06:11:42.967000+00:00,SHORT,PASS,0.2583849681478102,0.11799484150232556,RETAIN,True,21.64028015970534,21.64028015970534
39ae8edc13e9a64761df6ce9,49f8d2f455978e69f6bdd4d658838c07a447df24df44e964890e05e87a53b948,2025-12,R4_CHOP,2025-12-09 06:35:00+00:00,2025-12-09 06:35:01.050000+00:00,2025-12-09 09:01:21.243000+00:00,SHORT,PASS,0.6204436217348805,0.11799484150232556,RETAIN,True,-11.443825368316581,-11.443825368316581
2025-12-11 13:45:00|LONG|r1_h1_pullback_long_v1,ab965c410ccca7ecc582d8293a3feee739b78dea6977db41bfe86946a72f3833,2025-12,R1_UPTREND,2025-12-11 13:45:00+00:00,2025-12-11 13:45:00+00:00,2025-12-11 15:41:31+00:00,LONG,PASS,0.182840449924963,0.3311466856105185,VETO,False,31.56,0.0
4a9a3f3991e53ba202a6376e,1ccc3281eeb14cbd230a6b4a9b4cc7e4ff9b633d8272e2c2b676ff5dc780e9b2,2025-12,R3_COMPRESSION,2025-12-11 17:00:00+00:00,2025-12-11 17:00:00.020000+00:00,2025-12-12 17:00:00.100000+00:00,LONG,PASS,0.14627402932327044,0.11799484150232556,RETAIN,True,6.147875620339861,6.147875620339861
V8_20251211T194500Z_SHORT,93cc8fee13da1c05c4bc3a2f992c737bd86768a286cd565aae5085a5e80c93f6,2025-12,V8_RETEST_HEALTH,2025-12-11 19:45:00+00:00,2025-12-11 19:45:00+00:00,2025-12-11 21:35:00+00:00,SHORT,PASS,0.16590862981688564,0.09655066187150227,RETAIN,True,-7.634592589914759,-7.634592589914759
V9_BREAK_20251215T053500Z_LONG,64c548e64048759c4c2effcf692a622c18bf2c38b1758a786004fb81672aa2dc,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-15 05:35:00+00:00,2025-12-15 05:35:00+00:00,2025-12-15 14:00:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-7.458641034308968,-7.458641034308968
V7_20251215T083500Z_SHORT,d2beee346f9db9314e708581280e57da1e207d3df6f97a5a86ac57940f1b94b0,2025-12,V7_SWING_HEALTH,2025-12-15 08:35:00+00:00,2025-12-15 08:35:00+00:00,2025-12-15 14:05:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,12.6407826271464,12.6407826271464
V9_BREAK_20251216T004000Z_LONG,e96c788efe4fee6b6da7503a23c6c41f3c80a4a6b03fbbfe1c0e01138915f225,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-16 00:40:00+00:00,2025-12-16 00:40:00+00:00,2025-12-16 01:00:00+00:00,LONG,PASS,0.22653901364195816,0.059173643554119026,RETAIN,True,-6.863812135670897,-6.863812135670897
V9_BREAK_20251216T013500Z_LONG,ab3bb7be2b9d6ce02b004ea783ed443203eadc2eb27e4cc4b8d70d18da88d8d5,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-16 01:35:00+00:00,2025-12-16 01:35:00+00:00,2025-12-16 02:00:00+00:00,LONG,PASS,0.2695689193091474,0.059173643554119026,RETAIN,True,-8.561267498061333,-8.561267498061333
V9_BREAK_20251217T000500Z_LONG,ef597fcda5a003a6c9e44322a6b08946b66f47c4158a9bf87216fff53a24ebb1,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-17 00:05:00+00:00,2025-12-17 00:05:00+00:00,2025-12-17 01:35:00+00:00,LONG,PASS,-0.04800135486729609,0.059173643554119026,VETO,False,9.288323231650326,0.0
V9_BREAK_20251217T013500Z_LONG,ef31760ac43d8182e5d933453741b67bb15a585e11064f943e64d6f5ea0de4fc,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-17 01:35:00+00:00,2025-12-17 01:35:00+00:00,2025-12-17 02:40:00+00:00,LONG,PASS,-0.07019341207379648,0.059173643554119026,VETO,False,-7.208456066673353,0.0
2025-12-17 09:00:00|LONG|r1_h1_pullback_long_v1,c6300c4edc37bd3580e1025935001a4f560edb27504b8812372638c9a9604cd2,2025-12,R1_UPTREND,2025-12-17 09:00:00+00:00,2025-12-17 09:00:00+00:00,2025-12-17 10:38:14+00:00,LONG,PASS,0.3671549738334238,0.3311466856105185,RETAIN,True,-12.82,-12.82
2025-12-17 10:15:00|LONG|r1_h1_pullback_long_v1,f6ed1044a75132f65f3c762f7cd9636b13aabd4ba0c20bead0c23a36c675090d,2025-12,R1_UPTREND,2025-12-17 10:15:00+00:00,2025-12-17 10:15:00+00:00,2025-12-17 10:35:40+00:00,LONG,PASS,0.2585068341398029,0.3311466856105185,VETO,False,-8.07,0.0
2025-12-17 11:00:00|LONG|r1_h1_pullback_long_v1,97cd8ba140ed7d0820c7179da410bdd98356ea55d199150fe9634c895c57e865,2025-12,R1_UPTREND,2025-12-17 11:00:00+00:00,2025-12-17 11:00:00+00:00,2025-12-17 13:58:41+00:00,LONG,PASS,0.4500947549625572,0.3311466856105185,RETAIN,True,25.279999999999998,25.279999999999998
2025-12-17 12:30:00|LONG|r1_h1_pullback_long_v1,4ea70739085ff24a2d2a18fa111e36715af235dad5112e31193412c16d5856c4,2025-12,R1_UPTREND,2025-12-17 12:30:00+00:00,2025-12-17 12:30:00+00:00,2025-12-17 13:40:25+00:00,LONG,PASS,0.39506083135182046,0.3311466856105185,RETAIN,True,14.84,14.84
V9_BREAK_20251218T005000Z_SHORT,9a7fedba27c4be8bfb93a92cff45f83a7212be06a0b0a95cf6d6614a2745800a,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-18 00:50:00+00:00,2025-12-18 00:50:00+00:00,2025-12-18 12:30:00+00:00,SHORT,PASS,-0.3458596553711997,0.059173643554119026,VETO,False,12.022715854824993,0.0
V9_BREAK_20251218T135000Z_LONG,0f3ecdaf6c810d4736088dc787829959d7034e21e03c4fbf9b212689df228177,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-18 13:50:00+00:00,2025-12-18 13:50:00+00:00,2025-12-18 14:40:00+00:00,LONG,PASS,0.262032862110702,0.059173643554119026,RETAIN,True,-10.573318934905437,-10.573318934905437
V9_BREAK_20251219T001500Z_SHORT,b916cc17beb96e61de6a4205ba3999c3d464fa739c247e1682d08c880f2c9542,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-19 00:15:00+00:00,2025-12-19 00:15:00+00:00,2025-12-19 01:25:00+00:00,SHORT,PASS,-0.2557768288159202,0.059173643554119026,VETO,False,10.325776845036355,0.0
V9_BREAK_20251219T012500Z_SHORT,5c7c75301248a6d6e122564a82cb2c49294e98e8875b2fb253eadb78cc40f43f,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-19 01:25:00+00:00,2025-12-19 01:25:00+00:00,2025-12-19 02:05:00+00:00,SHORT,PASS,-0.24895340031318475,0.059173643554119026,VETO,False,-8.7514059523796,0.0
2025-12-19 14:45:00|LONG|r1_h1_pullback_long_v1,0a7ce334f1a442f79bc720d0f19ecbc200a07f52461c60a94fbdb98cd11aefa0,2025-12,R1_UPTREND,2025-12-19 14:45:00+00:00,2025-12-19 14:45:00+00:00,2025-12-19 14:47:03+00:00,LONG,PASS,-0.10777030551878858,0.3311466856105185,VETO,False,-11.32,0.0
V9_BREAK_20251222T000500Z_LONG,57c05cdcb1dd83aafac7bf7e109454afd741dac4afe01857886ae4e0539d97ce,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-22 00:05:00+00:00,2025-12-22 00:05:00+00:00,2025-12-22 01:40:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,13.802725655535912,13.802725655535912
V9_BREAK_20251222T014000Z_LONG,21d0a5fd2b0d51e7bccbe6966fcc96b2bb4eb688fd47300ad2ff9fdd18d9b136,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-22 01:40:00+00:00,2025-12-22 01:40:00+00:00,2025-12-22 04:50:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,19.575875813269697,19.575875813269697
2025-12-22 16:00:00|LONG|h4_d1_long_best_box2_atr80,11c065a5be11d28b080b2c09a1145f5dbe49ca8dec7e6f77afd69379ce90ba61,2025-12,R1_UPTREND,2025-12-22 16:00:00+00:00,2025-12-22 16:00:00+00:00,2025-12-29 15:22:30+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-122.78,-122.78
V9_BREAK_20251223T002000Z_LONG,b47a145cbf0297cf97ef0b79e1827315b80689a3e1de5c27f408d1ded734d949,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-23 00:20:00+00:00,2025-12-23 00:20:00+00:00,2025-12-23 01:15:00+00:00,LONG,PASS,0.2226114557805897,0.059173643554119026,RETAIN,True,14.64524784802096,14.64524784802096
V9_BREAK_20251223T011500Z_LONG,a430fd83f6fcb30b899c0b985950aae78d2850685496cddd89354369b504b693,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-23 01:15:00+00:00,2025-12-23 01:15:00+00:00,2025-12-23 01:20:00+00:00,LONG,PASS,0.14663244266731618,0.059173643554119026,RETAIN,True,-8.900319058194311,-8.900319058194311
V9_BREAK_20251224T003000Z_LONG,9cfaa4920333c60b8462cb8f8368ef3456a3ce1c1e2b87f2acb2bbeb60f2028c,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-24 00:30:00+00:00,2025-12-24 00:30:00+00:00,2025-12-24 03:00:00+00:00,LONG,PASS,0.05636309636105194,0.059173643554119026,VETO,False,-11.192727850732803,0.0
V9_BREAK_20251224T030000Z_SHORT,60e7e916f8b4eb34c76cab48e8a8ae1be21ea7a2196ede76f5f9da9c387b27c8,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-24 03:00:00+00:00,2025-12-24 03:00:00+00:00,2025-12-24 03:20:00+00:00,SHORT,PASS,-0.17499870358889957,0.059173643554119026,VETO,False,-16.746555291225047,0.0
2025-12-24 10:00:00|LONG|r1_h1_pullback_long_v1,d11cc6270ea3011c38bb68b4bf25e49a140d839fe83da0a34e0fd8967448c43c,2025-12,R1_UPTREND,2025-12-24 10:00:00+00:00,2025-12-24 10:00:00+00:00,2025-12-24 13:19:42+00:00,LONG,PASS,0.37359227358276037,0.3311466856105185,RETAIN,True,-15.010000000000002,-15.010000000000002
2025-12-24 10:30:00|LONG|r1_h1_pullback_long_v1,3b9511b3d70cfcca6bcc512afc28b5f19cb7144b9b4aee4a2e897adb15b8943c,2025-12,R1_UPTREND,2025-12-24 10:30:00+00:00,2025-12-24 10:30:00+00:00,2025-12-24 13:19:42+00:00,LONG,PASS,0.5170624204997483,0.3311466856105185,RETAIN,True,-14.370000000000001,-14.370000000000001
2025-12-24 11:00:00|LONG|r1_h1_pullback_long_v1,5d64ef153d0485723ba559f55221fa5542d74cf40e99ff6b5a0ebda8434e313b,2025-12,R1_UPTREND,2025-12-24 11:00:00+00:00,2025-12-24 11:00:00+00:00,2025-12-24 13:19:40+00:00,LONG,PASS,0.6112515188437937,0.3311466856105185,RETAIN,True,-9.110000000000001,-9.110000000000001
2025-12-24 12:00:00|LONG|r1_h1_pullback_long_v1,2543b7feac80907b5d56e730dc783cf3c256488b538e6536fcec8726ddb5ee1b,2025-12,R1_UPTREND,2025-12-24 12:00:00+00:00,2025-12-24 12:00:00+00:00,2025-12-24 13:19:40+00:00,LONG,PASS,0.31150416108802526,0.3311466856105185,VETO,False,-11.05,0.0
2025-12-24 12:15:00|LONG|r1_h1_pullback_long_v1,16b479e9b6504e131cb03f8379e3dd062a3aabf4211ee4cbec137236777d6830,2025-12,R1_UPTREND,2025-12-24 12:15:00+00:00,2025-12-24 12:15:00+00:00,2025-12-24 13:12:38+00:00,LONG,PASS,0.2753551980247686,0.3311466856105185,VETO,False,-13.9,0.0
V9_BREAK_20251225T232500Z_LONG,0abc8f24cc40e2c5a86e024068b8192b0aec823a4c27cb57e54328d2720c9302,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-25 23:25:00+00:00,2025-12-25 23:25:00+00:00,2025-12-26 01:05:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,21.700089665071367,21.700089665071367
V9_BREAK_20251226T010500Z_LONG,488851ddf28979721d10754518fc89f631737d846aa197ada6426bcd707b6fbd,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-26 01:05:00+00:00,2025-12-26 01:05:00+00:00,2025-12-26 01:15:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-11.817842205141794,-11.817842205141794
V9_BREAK_20251226T043500Z_LONG,9a7d9945ed4a76d2b77ba79ae6d894ed5e326b2b48a7e35c8de795690039875a,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-26 04:35:00+00:00,2025-12-26 04:35:00+00:00,2025-12-26 14:35:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,18.124386373488623,18.124386373488623
2025-12-26 11:45:00|LONG|r1_h1_pullback_long_v1,d42c87dd5dd5dd9ac41fe359c29e4c7c3beb93c6879cb2a4ba8baedee008da55,2025-12,R1_UPTREND,2025-12-26 11:45:00+00:00,2025-12-26 11:45:00+00:00,2025-12-26 13:25:16+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,11.459999999999999,11.459999999999999
2025-12-26 13:15:00|LONG|r1_h1_pullback_long_v1,5485a7b5d24d28fc7e23a7ae58d045192be6f065a980bde92461f426ee3d4d63,2025-12,R1_UPTREND,2025-12-26 13:15:00+00:00,2025-12-26 13:15:00+00:00,2025-12-26 15:37:28+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,26.36,26.36
2025-12-26 13:30:00|LONG|r1_h1_pullback_long_v1,add93a8da8ef6564ff09618ca8a1ff7bc83da665e1835c8b7c4edfda57576abf,2025-12,R1_UPTREND,2025-12-26 13:30:00+00:00,2025-12-26 13:30:00+00:00,2025-12-26 16:05:13+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,30.91,30.91
V9_BREAK_20251229T002000Z_SHORT,0571460a5a28aec13753257b06cc2200a16a007bee81d59699542ce447d8180c,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-29 00:20:00+00:00,2025-12-29 00:20:00+00:00,2025-12-29 00:35:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,30.186696619810974,30.186696619810974
V9_BREAK_20251229T031000Z_LONG,db9829b912622e7559778be6503349bcad29d96602c7eb47be47fdd23689eb34,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-29 03:10:00+00:00,2025-12-29 03:10:00+00:00,2025-12-29 06:05:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-16.09258046731814,-16.09258046731814
V9_BREAK_20251230T010500Z_SHORT,35928b3e566057ff1b7fb1f38b3819fd7cf102b5d794bcf37245a9ac237dfd58,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-30 01:05:00+00:00,2025-12-30 01:05:00+00:00,2025-12-30 01:20:00+00:00,SHORT,PASS,-0.027393199526542206,0.059173643554119026,VETO,False,-14.01682035639914,0.0
V9_BREAK_20251230T014500Z_LONG,8bc0b7071b539974faaa6014e3ccf9e4ad7e1f8973464b593116352a29528c40,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-30 01:45:00+00:00,2025-12-30 01:45:00+00:00,2025-12-30 05:35:00+00:00,LONG,PASS,0.30774600211704134,0.059173643554119026,RETAIN,True,28.684346161784642,28.684346161784642
V9_BREAK_20251231T011000Z_LONG,85492e0d3c7ff5cecf66a68d21b5a57e8eb98d69b9f0a2e1b5874cca4c511cdb,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-31 01:10:00+00:00,2025-12-31 01:10:00+00:00,2025-12-31 04:55:00+00:00,LONG,PASS,0.10090632803041436,0.059173643554119026,RETAIN,True,-14.834261989798144,-14.834261989798144
V9_BREAK_20251231T045500Z_SHORT,f273148a2653dde0fed37c6489e5f87c3b72f6076371a84733c172af5702ae75,2025-12,V57_BREAK_SWING_H4ADX_HIGH,2025-12-31 04:55:00+00:00,2025-12-31 04:55:00+00:00,2025-12-31 05:50:00+00:00,SHORT,PASS,-0.0402778888519901,0.059173643554119026,VETO,False,21.73628796248775,0.0
V9_BREAK_20260102T025500Z_LONG,f1234ac329829f2b9bec38d1c32862ac6dce951360f40c2400f2c7146bd215ae,2026-01,V57_BREAK_SWING_H4ADX_HIGH,2026-01-02 02:55:00+00:00,2026-01-02 02:55:00+00:00,2026-01-02 05:15:00+00:00,LONG,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,17.92944698888669,17.92944698888669
V7_20260102T082000Z_SHORT,2f6b3838288061859a02d95818fca9a197ca2e9051183ca2164ee048dd96939b,2026-01,V7_SWING_HEALTH,2026-01-02 08:20:00+00:00,2026-01-02 08:20:00+00:00,2026-01-02 08:45:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-8.386791114407819,-8.386791114407819
V8_20260105T041000Z_SHORT,921211b134dcaa1922747a799c9bcc3d290f2fbbda6d59f024a73b0f5f3966b9,2026-01,V8_RETEST_HEALTH,2026-01-05 04:10:00+00:00,2026-01-05 04:10:00+00:00,2026-01-05 04:45:00+00:00,SHORT,ABSTAIN_MISSING_MANDATORY_XAU,,,MODEL_ABSTAIN_RETAIN_ALL,True,-8.764505195013923,-8.764505195013923
V7_20260106T083500Z_SHORT,74ef638eb89e4e1e432b2f4ab92b557d0aa2628ad5a931e1960f6018010df04a,2026-01,V7_SWING_HEALTH,2026-01-06 08:35:00+00:00,2026-01-06 08:35:00+00:00,2026-01-06 09:50:00+00:00,SHORT,PASS,0.39491354185426364,0.07779505977910199,RETAIN,True,17.84494768342948,17.84494768342948
