attempt_no,variant_id,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
35748,40bd73d2b4185206,CHOP,CHOP_HURST_REVERSION,400,82,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35749,40c7134b96b41bce,CHOP,CHOP_HURST_REVERSION,1249,226,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35750,410047f59134b24a,CHOP,CHOP_HURST_REVERSION,138,25,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
35751,410ae7d08fdd711a,CHOP,CHOP_HURST_REVERSION,179,33,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35752,4122c4970219765a,CHOP,CHOP_HURST_REVERSION,1757,367,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35753,413827c7c2e95b38,CHOP,CHOP_HURST_REVERSION,392,71,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35754,417a0084b67fe33e,CHOP,CHOP_HURST_REVERSION,189,34,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35755,423b4669c19fb152,CHOP,CHOP_HURST_REVERSION,393,75,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
35756,424ba7db11c6de90,CHOP,CHOP_HURST_REVERSION,177,31,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
35757,42fc709538e83214,CHOP,CHOP_HURST_REVERSION,326,64,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":0,""hurst_max"":0.65,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35758,43ba16f83e4639ca,CHOP,CHOP_HURST_REVERSION,220,24,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35759,442e47b21ed34788,CHOP,CHOP_HURST_REVERSION,136,27,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
35760,4430ca3d8b75c4b3,CHOP,CHOP_HURST_REVERSION,630,132,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35761,44a217797bf133c6,CHOP,CHOP_HURST_REVERSION,114,15,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
35762,4727609f8871f936,CHOP,CHOP_HURST_REVERSION,181,38,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":1.75,""zero_crossing_min"":0.1}"
35763,47d4d7e4e25d4aa7,CHOP,CHOP_HURST_REVERSION,194,33,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":0,""hurst_max"":0.65,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35764,48ec043692e845e3,CHOP,CHOP_HURST_REVERSION,1401,310,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35765,497695ff0c306693,CHOP,CHOP_HURST_REVERSION,199,45,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":0,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35766,49a0f3579a86ef22,CHOP,CHOP_HURST_REVERSION,503,90,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35767,49bb0b363c3b1ce8,CHOP,CHOP_HURST_REVERSION,133,18,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35768,49fccd138bcbcc8e,CHOP,CHOP_HURST_REVERSION,660,103,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":1.75,""zero_crossing_min"":0.1}"
35769,4a5ce1c247267004,CHOP,CHOP_HURST_REVERSION,4678,1069,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
35770,4ab88ddbf47b86cd,CHOP,CHOP_HURST_REVERSION,128,19,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":1.75,""zero_crossing_min"":0.1}"
35771,4b367c695ad826ab,CHOP,CHOP_HURST_REVERSION,457,105,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":0,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35772,4bc5c11377242d23,CHOP,CHOP_HURST_REVERSION,103,19,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
35773,4c2b605ba2695766,CHOP,CHOP_HURST_REVERSION,554,86,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35774,4c2c38220eba7114,CHOP,CHOP_HURST_REVERSION,541,102,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":0,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""LONDON"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35775,4d3e310dd6878c06,CHOP,CHOP_HURST_REVERSION,189,36,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35776,4d9525e8b5fd561c,CHOP,CHOP_HURST_REVERSION,145,27,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.65,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
35777,4da19f505723cb64,CHOP,CHOP_HURST_REVERSION,2438,496,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.1}"
35778,4dc8ff41edf39d00,CHOP,CHOP_HURST_REVERSION,147,24,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":1.75,""zero_crossing_min"":0.1}"
35779,4fc4b47bb2ef6b95,CHOP,CHOP_HURST_REVERSION,193,36,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
35780,4fd74c4d3087a549,CHOP,CHOP_HURST_REVERSION,222,40,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":0,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35781,50401d153dafb146,CHOP,CHOP_HURST_REVERSION,264,64,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""LONDON"",""stationarity_window"":48,""z_abs_min"":1.75,""zero_crossing_min"":0.02}"
35782,50671fbe411a494f,CHOP,CHOP_HURST_REVERSION,122,29,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""hurst_max"":0.35,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35783,50de82c2a1a673d9,CHOP,CHOP_HURST_REVERSION,187,29,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
35784,510f9864ebb919f9,CHOP,CHOP_HURST_REVERSION,629,141,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":0,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35785,51721db00f556d86,CHOP,CHOP_HURST_REVERSION,109,19,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":0,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35786,51e0f5b89d33f673,CHOP,CHOP_HURST_REVERSION,884,145,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35787,51f3dd7f67a944d0,CHOP,CHOP_HURST_REVERSION,140,26,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
35788,52080191ab9f7dc2,CHOP,CHOP_HURST_REVERSION,414,87,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
35789,52905a52bfd20d2b,CHOP,CHOP_HURST_REVERSION,335,60,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35790,5468053d3f2ac3c5,CHOP,CHOP_HURST_REVERSION,804,184,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":2,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
35791,54b523fb127cf458,CHOP,CHOP_HURST_REVERSION,257,60,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35792,54d71211880542df,CHOP,CHOP_HURST_REVERSION,4983,1005,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35793,54d809bceddbda5f,CHOP,CHOP_HURST_REVERSION,142,28,"{""flow_alignment_min"":-0.03,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35794,56156649af3591e0,CHOP,CHOP_HURST_REVERSION,156,28,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":0,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":192,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35795,56387a8235c278d1,CHOP,CHOP_HURST_REVERSION,2377,529,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35796,563e723e3df3edbb,CHOP,CHOP_HURST_REVERSION,1093,204,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35797,56c601a2c86198d2,CHOP,CHOP_HURST_REVERSION,162,28,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":0,""hurst_max"":0.35,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
35798,56e553b8a5e4ddb0,CHOP,CHOP_HURST_REVERSION,212,41,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":2,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35799,58485a0dcea181ee,CHOP,CHOP_HURST_REVERSION,493,90,"{""flow_alignment_min"":0.0,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":0,""hurst_max"":0.65,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35800,58568c32316ca17e,CHOP,CHOP_HURST_REVERSION,337,70,"{""flow_alignment_min"":0.01,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35801,58723c2e8b9938d9,CHOP,CHOP_HURST_REVERSION,535,107,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""NY"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35802,58a9b4bebe6d35e3,CHOP,CHOP_HURST_REVERSION,152,34,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
35803,5904ccaa3031987f,CHOP,CHOP_HURST_REVERSION,455,80,"{""flow_alignment_min"":0.0,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35804,5932b31c8e51e1b5,CHOP,CHOP_HURST_REVERSION,1993,391,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.03,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""ALL"",""stationarity_window"":192,""z_abs_min"":1.25,""zero_crossing_min"":0.02}"
35805,594152ee26c81fc9,CHOP,CHOP_HURST_REVERSION,151,25,"{""flow_alignment_min"":0.01,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
35806,59448938c2f50926,CHOP,CHOP_HURST_REVERSION,1001,194,"{""flow_alignment_min"":-0.03,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ASIA"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35807,59cdeeb3e4eade11,CHOP,CHOP_HURST_REVERSION,742,166,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":0.75,""zero_crossing_min"":0.02}"
35808,5a1a824943f59d14,CHOP,CHOP_HURST_REVERSION,186,35,"{""flow_alignment_min"":0.0,""geometry_id"":""TREND"",""h1_state_age_m5_max"":2,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.35,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":96,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
35809,5b9966f7cee4d25d,CHOP,CHOP_HURST_REVERSION,296,62,"{""flow_alignment_min"":-0.03,""geometry_id"":""EXTENDED"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":12,""mean_slope_abs_max"":0.35,""return_acf_max"":-0.1,""session"":""ALL"",""stationarity_window"":96,""z_abs_min"":1.25,""zero_crossing_min"":0.1}"
35810,5bdfff34daef92f5,CHOP,CHOP_HURST_REVERSION,434,93,"{""flow_alignment_min"":0.01,""geometry_id"":""FAST"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":-0.03,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.0,""session"":""LONDON"",""stationarity_window"":48,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
35811,5c15519a5e795412,CHOP,CHOP_HURST_REVERSION,9553,2122,"{""flow_alignment_min"":-0.03,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.5,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ALL"",""stationarity_window"":48,""z_abs_min"":0.75,""zero_crossing_min"":0.05}"
35812,5c9a12d38bd73e85,CHOP,CHOP_HURST_REVERSION,251,32,"{""flow_alignment_min"":0.0,""geometry_id"":""BALANCED"",""h1_state_age_m5_max"":5,""hurst_max"":0.35,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.7,""return_acf_max"":0.1,""session"":""ASIA"",""stationarity_window"":48,""z_abs_min"":1.75,""zero_crossing_min"":0.05}"
35813,5c9ea97c432e1e12,CHOP,CHOP_HURST_REVERSION,243,45,"{""flow_alignment_min"":0.01,""geometry_id"":""TREND"",""h1_state_age_m5_max"":5,""hurst_max"":0.65,""m5_alignment_min"":0.0,""m5_confirmation_window"":3,""mean_slope_abs_max"":0.15,""return_acf_max"":0.0,""session"":""NY"",""stationarity_window"":48,""z_abs_min"":1.25,""zero_crossing_min"":0.05}"
