strategy_id,direction,signal_time,setup_key,regime,regime_episode_id,h1_structure_time,atr15,h1_box_high,h1_box_low,h1_box_mid,signal_accepted,rejection_reason,entry_time,entry_price,exit_time,exit_price,stop,target,initial_risk_price,stop_atr,expected_reward_r,exit_reason,gross_mid_r,spread_cost_r,funding_cost_r,net_r,stress_spread_cost_r,stress_funding_cost_r,stress_net_r,mfe_r,mae_r,holding_minutes,holding_overrun_minutes,ambiguous_m5,funding_weights,risk_budget_usd,minimum_volume_stop_loss_usd,requested_volume,normalized_volume,required_margin_usd,risk_expressible,evaluation_scope
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-09-19 06:15:00+00:00,295:SHORT,BALANCED_RANGE,295,2018-09-19 06:00:00+00:00,0.6955316676378033,1203.48,1196.87,1200.175,True,,2018-09-19 06:15:00+00:00,1203.16,2018-09-19 07:15:00+00:00,1203.9195531667638,1203.9195531667638,1200.175,0.7595531667636806,1.0920468500640812,3.9299421431137933,STOP,-0.7366872935939665,0.26331270640618326,-0.0,-1.0000000000001497,0.4739628715308605,-0.0,-1.260650165124827,1.3363119850119676,1.0,60.0,0.0,False,0.0,5.0,0.7595531667636806,0.06582817660156827,0.06,14.453946980544188,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-10-08 15:45:00+00:00,301:LONG,BALANCED_RANGE,301,2018-10-08 15:00:00+00:00,1.7556552202718245,1204.04,1184.04,1194.04,True,,2018-10-08 15:45:00+00:00,1185.6699999999998,2018-10-08 20:00:00+00:00,1188.785,1183.5244344779728,1194.04,2.1455655220270273,1.222088196619171,3.9010693982873774,REGIME_OWNERSHIP_EXIT,1.5287344834388528,0.07690280175828229,0.0,1.4518316816805705,0.16778793110897955,0.0,1.3109465523298731,1.5077609920501773,0.4753991381424266,255.0,0.0,False,0.0,5.0,2.1455655220270273,0.023303879320712796,0.02,4.747944666938679,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-10-16 16:15:00+00:00,304:LONG:2018-10-16 16:15:00+00:00,TREND_UP,304,2018-10-16 16:00:00+00:00,1.3987412427166845,1232.36,1224.89,1228.625,True,,2018-10-16 16:15:00+00:00,1228.89,2018-10-16 17:20:00+00:00,1227.1501258757282,1227.1501258757282,1232.3697482485438,1.7398741242718643,1.2438856245438359,2.0,STOP,-0.88792292656127,0.11207707343866462,0.0,-0.9999999999999346,0.2069115201944641,0.0,-1.144834446755734,0.005747542227617125,1.0,65.0,0.0,False,0.0,5.0,1.7398741242718643,0.02873771113811176,0.02,4.921016574387709,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-11-08 04:15:00+00:00,316:LONG,BALANCED_RANGE,316,2018-11-08 04:00:00+00:00,0.7469626709221662,1236.43,1223.64,1230.035,True,,2018-11-08 04:15:00+00:00,1223.89,2018-11-08 06:10:00+00:00,1223.2653037329078,1223.2653037329078,1230.035,0.624696267092304,0.8363152422611458,9.83678040626423,STOP,-0.6558327441259544,0.3441672558740457,0.0,-1.0,0.5762800563469345,0.0,-1.2821128004728888,3.1215169718817766,1.0,115.0,0.0,False,0.0,5.0,0.624696267092304,0.08003889671492481,0.08,19.60397749262301,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 01:15:00+00:00,322:SHORT:2018-11-13 01:15:00+00:00,TREND_DOWN,322,2018-11-13 01:00:00+00:00,0.833896253714987,1210.54,1200.16,1205.35,True,,2018-11-13 01:15:00+00:00,1203.815,2018-11-13 02:35:00+00:00,1204.9433896253713,1204.9433896253713,1201.5582207492575,1.1283896253712555,1.3531534892311938,2.0,STOP,-0.8138940705601192,0.18610592943988077,-0.0,-1.0,0.31903873618265277,-0.0,-1.182932806742772,0.18610592943988077,1.0,80.0,0.0,False,0.0,5.0,1.1283896253712555,0.04431093558091632,0.04,9.641210470418898,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 12:45:00+00:00,322:SHORT:2018-11-13 12:45:00+00:00,TREND_DOWN,322,2018-11-13 12:00:00+00:00,1.2892894111610658,1205.46,1196.21,1200.835,True,,2018-11-13 12:45:00+00:00,1202.2,2018-11-13 15:00:00+00:00,1203.948928941116,1203.948928941116,1198.702142117768,1.7489289411159916,1.3565060924071337,2.0,STOP,-0.8885031887713478,0.11149681122865222,-0.0,-1.0,0.20584026688379198,-0.0,-1.1443434556551397,1.8153967982106733,1.0,135.0,0.0,False,0.0,5.0,1.7489289411159916,0.028588925956074006,0.02,4.814138064211527,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-19 12:00:00+00:00,324:LONG:2018-11-19 12:00:00+00:00,TREND_UP,324,2018-11-19 12:00:00+00:00,1.01767709544318,1223.64,1217.97,1220.805,True,,2018-11-19 12:00:00+00:00,1220.57,2018-11-19 17:00:00+00:00,1223.7935354190884,1218.9582322904557,1223.7935354190884,1.6117677095442104,1.583771234275755,2.0,TARGET,2.117882991993652,0.11788299199372267,0.0,1.9999999999999292,0.22335724798797246,0.0,1.8445257440056795,2.0,0.8841224399531669,300.0,0.0,False,0.0,5.0,1.6117677095442104,0.031021839998357722,0.03,7.3315494473066,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-20 10:30:00+00:00,324:LONG:2018-11-20 10:30:00+00:00,TREND_UP,324,2018-11-20 10:00:00+00:00,1.084401775893503,1225.92,1219.24,1222.58,True,,2018-11-20 10:30:00+00:00,1223.795,2018-11-20 12:25:00+00:00,1227.1218803551787,1222.1315598224107,1227.1218803551787,1.6634401775893366,1.533970355423597,2.0,TARGET,2.12023275780791,0.12023275780790998,0.0,2.0,0.21641896405425093,0.0,1.853813793753659,2.0,0.3727215492045073,115.0,0.0,False,0.0,5.0,1.6634401775893366,0.03005818945197066,0.03,7.3509209269985165,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-03 10:45:00+00:00,340:LONG:2019-01-03 10:45:00+00:00,TREND_UP,340,2019-01-03 10:00:00+00:00,1.1382923294836056,1292.26,1278.64,1285.45,True,,2019-01-03 10:45:00+00:00,1287.81,2019-01-03 12:20:00+00:00,1285.9261707670516,1285.9261707670516,1291.5776584658965,1.883829232948301,1.6549608427941473,2.0,STOP,-0.8858707592813863,0.11412924071861374,0.0,-1.0,0.19110012399408555,0.0,-1.126970883275472,0.6316920765358526,1.0,95.0,0.0,False,0.0,5.0,1.883829232948301,0.026541683888059813,0.02,5.156958193705079,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-01-08 05:00:00+00:00,346:LONG,BALANCED_RANGE,346,2019-01-08 05:00:00+00:00,0.8499778783459201,1295.03,1282.44,1288.7350000000001,True,,2019-01-08 05:00:00+00:00,1283.075,2019-01-08 06:20:00+00:00,1282.1250022121656,1282.1250022121656,1288.7350000000001,0.9499977878344907,1.1176735442611896,5.957908610400018,STOP,-0.7684205133766524,0.23157948662322797,0.0,-0.9999999999998803,0.37894825083818817,0.0,-1.1973687642148405,1.6157932362125491,1.0,80.0,0.0,False,0.0,5.0,0.9499977878344907,0.05263170150529975,0.05,12.84499292284604,True,STANDALONE
MR_COMPRESSION_BREAKOUT_V1,LONG,2019-01-16 14:30:00+00:00,2019-01-16 14:00:00+00:00:LONG,COMPRESSION,352,2019-01-16 14:00:00+00:00,1.0282968935130312,1292.71,1286.71,1289.71,True,,2019-01-16 14:30:00+00:00,1293.695,2019-01-16 18:30:00+00:00,1292.3371703106488,1292.3371703106488,1296.4106593787021,1.3578296893510924,1.3204646419890065,2.0,STOP,-0.8637531632642699,0.1362468367356464,0.0,-0.9999999999999163,0.2651289795940252,0.0,-1.1788821428582952,0.8506221428638432,1.0,240.0,0.0,False,0.0,5.0,1.3578296893510924,0.03682346938804603,0.03,7.770786486832637,True,STANDALONE
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-01-18 20:00:00+00:00,2019-01-18 20:00:00+00:00:SHORT,COMPRESSION,352,2019-01-18 20:00:00+00:00,0.8734830559536496,1292.37,1281.14,1286.755,True,,2019-01-18 20:00:00+00:00,1280.51,2019-01-18 20:45:00+00:00,1281.5073483055955,1281.5073483055955,1278.515303388809,0.9973483055955512,1.1418061275460785,2.0,STOP,-0.7894416636376215,0.21055833636226456,-0.0,-0.9999999999998861,0.360957148049401,-0.0,-1.2003988116870226,0.0,1.0,45.0,0.0,False,0.0,5.0,0.9973483055955512,0.050132937229129065,0.05,12.819314449766058,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-31 16:00:00+00:00,356:LONG:2019-01-31 16:00:00+00:00,TREND_UP,356,2019-01-31 16:00:00+00:00,1.3629238882028485,1326.25,1310.02,1318.135,True,,2019-01-31 16:00:00+00:00,1321.4299999999998,2019-01-31 16:25:00+00:00,1319.9237076111797,1319.9237076111797,1324.4425847776401,1.5062923888201567,1.1051918613051488,2.0,STOP,-0.8639042449384619,0.13609575506153815,0.0,-1.0,0.23899742352282738,0.0,-1.1529016684612892,0.17260925032215702,1.0,25.0,0.0,False,0.0,5.0,1.5062923888201567,0.03319408660038694,0.03,7.9373812121831255,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-31 22:45:00+00:00,356:LONG:2019-01-31 22:45:00+00:00,TREND_UP,356,2019-01-31 21:00:00+00:00,0.9165629852341609,1326.25,1317.36,1321.8049999999998,True,,2019-01-31 22:45:00+00:00,1321.0,2019-02-01 00:15:00+00:00,1320.0083437014764,1320.0083437014764,1322.9833125970472,0.9916562985235942,1.0819292449064464,2.0,STOP,-0.7882330800374455,0.21176691996255448,0.6393978084685296,-1.6393978084685297,0.3630290056500934,0.799247260585662,-2.000509346273201,0.7159738722550387,1.0,90.0,0.0,False,3.0,5.0,0.9916562985235942,0.050420695229225494,0.05,13.224663913707008,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-02-08 13:30:00+00:00,358:SHORT,BALANCED_RANGE,358,2019-02-08 13:00:00+00:00,0.9030430069930123,1313.37,1307.72,1310.545,True,,2019-02-08 13:30:00+00:00,1312.695,2019-02-08 13:50:00+00:00,1314.0403043006993,1314.0403043006993,1310.545,1.345304300699354,1.489745549527038,1.5981514359852935,STOP,-0.8662012751267568,0.13379872487324318,-0.0,-1.0,0.2675974497465539,-0.0,-1.1837987248733108,0.5389115307391935,1.0,20.0,0.0,False,0.0,5.0,1.345304300699354,0.03716631246477663,0.03,7.884913033854787,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-02-11 10:15:00+00:00,358:LONG,BALANCED_RANGE,358,2019-02-11 10:00:00+00:00,0.8286920068150592,1315.6,1306.72,1311.1599999999999,True,,2019-02-11 10:15:00+00:00,1307.435,2019-02-11 11:20:00+00:00,1306.2571307993185,1306.2571307993185,1311.1599999999999,1.1778692006814708,1.4213594326900973,3.1624903663707005,STOP,-0.8217119524998716,0.17828804750012844,0.0,-1.0,0.3056366528570321,0.0,-1.1773486053569038,0.4796797468455469,1.0,65.0,0.0,False,0.0,5.0,1.1778692006814708,0.04244953511907085,0.04,10.471090667081013,True,STANDALONE
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-02-13 18:45:00+00:00,2019-02-13 18:00:00+00:00:SHORT,COMPRESSION,359,2019-02-13 18:00:00+00:00,1.261786153997773,1318.11,1307.98,1313.045,True,,2019-02-13 18:45:00+00:00,1307.155,2019-02-14 00:05:00+00:00,1308.4361786153997,1308.4361786153997,1304.5926427692004,1.2811786153997673,1.0153690554778654,2.0,STOP,-0.8399910851337766,0.16000891486622332,-0.07939237669703185,-0.9206076233029682,0.2809912651310634,-0.06351390135762548,-1.1074684489072144,1.6586289955650988,1.0,320.0,0.0,False,1.0,5.0,1.2811786153997673,0.039026564601531734,0.03,7.851636135407275,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-02-15 06:15:00+00:00,362:SHORT,BALANCED_RANGE,362,2019-02-15 06:00:00+00:00,0.6767666718210653,1314.31,1302.34,1308.3249999999998,True,,2019-02-15 06:15:00+00:00,1313.935,2019-02-15 06:40:00+00:00,1314.657676667182,1314.657676667182,1308.3249999999998,0.722676667181986,1.067837258057322,7.76280770469016,STOP,-0.7163323387767118,0.2836676612231309,-0.0,-0.9999999999998427,0.4981480880010432,-0.0,-1.264480426777755,0.15221191577809653,1.0,25.0,0.0,False,0.0,5.0,0.722676667181986,0.06918723444465226,0.06,15.784722585426147,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-02-28 11:00:00+00:00,370:SHORT,BALANCED_RANGE,370,2019-02-28 11:00:00+00:00,0.950954016274288,1326.21,1316.57,1321.3899999999999,True,,2019-02-28 11:00:00+00:00,1325.75,2019-02-28 11:10:00+00:00,1326.5050954016276,1326.5050954016276,1321.3899999999999,0.7550954016276137,0.7940398680747757,5.774104822519267,STOP,-0.7086460869373746,0.2913539130626253,-0.0,-1.0,0.47676094864793234,-0.0,-1.235407035585307,0.0,1.0,10.0,0.0,False,0.0,5.0,0.7550954016276137,0.06621679842338417,0.06,15.926659969959486,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-03-05 18:15:00+00:00,374:SHORT:2019-03-05 18:15:00+00:00,TREND_DOWN,374,2019-03-05 18:00:00+00:00,1.2752320823839336,1289.55,1281.13,1285.3400000000001,True,,2019-03-05 18:15:00+00:00,1285.495,2019-03-05 18:55:00+00:00,1286.8775232082385,1286.8775232082385,1282.7299535835227,1.382523208238581,1.084134587999132,2.0,STOP,-0.8372540882790676,0.16274591172085023,-0.0,-0.9999999999999178,0.2603934587530972,-0.0,-1.1476475470321648,0.0,1.0,40.0,0.0,False,0.0,5.0,1.382523208238581,0.03616575816018529,0.03,7.721531871802023,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-03-06 15:00:00+00:00,376:SHORT:2019-03-06 15:00:00+00:00,TREND_DOWN,376,2019-03-06 15:00:00+00:00,1.4320177857123721,1290.86,1282.57,1286.715,True,,2019-03-06 15:00:00+00:00,1286.0300000000002,2019-03-06 16:25:00+00:00,1287.4132017785712,1287.4132017785712,1283.2635964428582,1.3832017785709922,0.9659110329295973,2.0,STOP,-0.8481783328700145,0.15182166712998543,-0.0,-1.0,0.26026571508024404,-0.0,-1.1584440479502587,0.08675523836015606,1.0,85.0,0.0,False,0.0,5.0,1.3832017785709922,0.036148015983362744,0.03,7.724745435099754,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-03-14 00:30:00+00:00,378:LONG:2019-03-14 00:30:00+00:00,TREND_UP,378,2019-03-14 00:00:00+00:00,0.8613768787192475,1311.19,1303.68,1307.435,True,,2019-03-14 00:30:00+00:00,1307.955,2019-03-14 00:50:00+00:00,1306.583862312128,1306.583862312128,1310.6972753757436,1.371137687871851,1.5917976460089687,2.0,STOP,-0.8249628741716566,0.17503712582834344,0.0,-1.0,0.262555688742526,0.0,-1.1375185629141826,0.0,1.0,20.0,0.0,False,0.0,5.0,1.371137687871851,0.0364660678809035,0.03,7.856441463702945,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-03-19 10:00:00+00:00,382:SHORT,BALANCED_RANGE,382,2019-03-19 10:00:00+00:00,0.8235378899367773,1307.79,1300.93,1304.3600000000001,True,,2019-03-19 10:00:00+00:00,1307.655,2019-03-19 10:05:00+00:00,1308.3523537889937,1308.3523537889937,1304.3600000000001,0.6973537889937234,0.8467780262633198,4.725004799578858,STOP,-0.698861606096577,0.30113839390325997,-0.0,-0.999999999999837,0.5162372466915823,-0.0,-1.2650988527881595,0.0,1.0,5.0,0.0,False,0.0,5.0,0.6973537889937234,0.07169961759604067,0.07,18.327492086381497,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-03-20 08:45:00+00:00,382:LONG,BALANCED_RANGE,382,2019-03-20 08:00:00+00:00,0.7680805765424112,1310.87,1302.29,1306.58,True,,2019-03-20 08:45:00+00:00,1302.865,2019-03-20 11:25:00+00:00,1306.58,1302.1031919423458,1306.58,0.761808057654207,0.991833514503855,4.876556453654888,TARGET,5.158779774660386,0.28222332100549796,0.0,4.876556453654888,0.4725599793577932,0.0,4.636219795302592,4.876556453654888,0.34785665147215655,160.0,0.0,False,0.0,5.0,0.761808057654207,0.06563333046641985,0.06,15.651735124843496,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-03-27 18:45:00+00:00,387:LONG,BALANCED_RANGE,387,2019-03-27 18:00:00+00:00,1.3208504455982852,1319.27,1308.75,1314.01,True,,2019-03-27 18:45:00+00:00,1309.175,2019-03-28 00:50:00+00:00,1308.0379149554403,1308.0379149554403,1314.01,1.1370850445596261,0.8608734231410872,4.252100599803905,STOP,-0.7977284099371249,0.20227159006297513,0.18420766542674935,-1.1842076654268492,0.31659901053353867,0.2302595817834367,-1.3945870022541003,1.4554760067582753,1.0,365.0,0.0,False,1.0,5.0,1.1370850445596261,0.0439720847963172,0.04,10.485026119138455,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-04-01 02:00:00+00:00,391:SHORT:2019-04-01 02:00:00+00:00,TREND_DOWN,391,2019-04-01 02:00:00+00:00,0.990519119307455,1299.71,1286.66,1293.185,True,,2019-04-01 02:00:00+00:00,1291.85,2019-04-01 03:30:00+00:00,1293.7790519119308,1293.7790519119308,1287.9918961761382,1.9290519119308556,1.9475160795276705,2.0,STOP,-0.8937301797156081,0.10626982028433296,-0.0,-0.999999999999941,0.18662017220642652,-0.0,-1.1303503519220346,0.12441344813773554,1.0,90.0,0.0,False,0.0,5.0,1.9290519119308556,0.025919468362027256,0.02,5.173136132300499,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-04-02 06:30:00+00:00,391:SHORT:2019-04-02 06:30:00+00:00,TREND_DOWN,391,2019-04-02 06:00:00+00:00,0.9719847080138108,1296.97,1285.31,1291.1399999999999,True,,2019-04-02 06:30:00+00:00,1287.845,2019-04-02 11:30:00+00:00,1289.5271984708015,1289.5271984708015,1284.480603058397,1.6821984708014952,1.7306840909451768,2.0,STOP,-0.9019140708637218,0.09808592913614303,-0.0,-0.9999999999998648,0.21400566356988948,-0.0,-1.1659197344336112,1.5039842467545084,1.0,300.0,0.0,False,0.0,5.0,1.6821984708014952,0.029723008829140803,0.02,5.157098349113703,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-04-15 23:00:00+00:00,402:SHORT:2019-04-15 23:00:00+00:00,TREND_DOWN,402,2019-04-15 23:00:00+00:00,0.5768957463895472,1290.34,1282.43,1286.385,True,,2019-04-15 23:00:00+00:00,1287.74,2019-04-15 23:15:00+00:00,1288.297689574639,1288.297689574639,1286.624620850722,0.557689574638971,0.9667077251465686,2.0,STOP,-0.5965497469706758,0.40345025302932425,-0.0,-1.0,0.6455204048471798,-0.0,-1.2920701518178557,0.0,1.0,15.0,0.0,False,0.0,5.0,0.557689574638971,0.08965561178433053,0.08,20.626711531551326,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-05-07 16:30:00+00:00,406:SHORT,BALANCED_RANGE,406,2019-05-07 16:00:00+00:00,1.1989160386176339,1284.39,1278.13,1281.2600000000002,True,,2019-05-07 16:30:00+00:00,1283.835,2019-05-07 17:15:00+00:00,1285.0698916038618,1285.0698916038618,1281.2600000000002,1.2348916038617972,1.0300067428288338,2.0852032615228624,STOP,-0.8461403418681609,0.15385965813183908,-0.0,-1.0,0.2915235627761162,-0.0,-1.1876639046442772,0.0,1.0,45.0,0.0,False,0.0,5.0,1.2348916038617972,0.04048938371889339,0.04,10.282081087451347,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-05-20 16:00:00+00:00,411:SHORT:2019-05-20 16:00:00+00:00,TREND_DOWN,411,2019-05-20 16:00:00+00:00,1.2021934528090548,1278.85,1273.61,1276.23,True,,2019-05-20 16:00:00+00:00,1276.8100000000002,2019-05-21 11:25:00+00:00,1272.2895613094386,1279.070219345281,1272.2895613094386,2.2602193452808024,1.8800795662291754,2.0,TARGET,2.0730017643395864,0.0730017643395865,-0.0439578186548335,2.0439578186548335,0.15927657674104767,-0.0351662549238668,1.8988914425224055,2.0,0.7853220103199069,1165.0,0.0,False,1.0,5.0,2.2602193452808024,0.022121746769576543,0.02,5.1129093509947765,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-05-22 09:30:00+00:00,411:SHORT:2019-05-22 09:30:00+00:00,TREND_DOWN,411,2019-05-22 09:00:00+00:00,0.6766709050095285,1275.35,1269.41,1272.38,True,,2019-05-22 09:30:00+00:00,1273.725,2019-05-22 11:35:00+00:00,1274.777667090501,1274.777667090501,1271.6196658189979,1.0526670905010178,1.5556559070412443,2.0,STOP,-0.805256569859748,0.19474343014025194,-0.0,-1.0,0.34198846268513083,-0.0,-1.197245032544879,0.08549711567128271,1.0,125.0,0.0,False,0.0,5.0,1.0526670905010178,0.04749839759520026,0.04,10.201111305669317,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2019-05-23 02:15:00+00:00,413:SHORT:2019-05-23 02:15:00+00:00,TREND_DOWN,413,2019-05-23 02:00:00+00:00,0.47542045621995394,1277.26,1272.43,1274.845,True,,2019-05-23 02:15:00+00:00,1273.98,2019-05-23 03:40:00+00:00,1273.0049159087557,1274.4675420456222,1273.0049159087557,0.4875420456221491,1.025496566762342,2.0,TARGET,2.4204765554903642,0.42047655549036417,-0.0,2.0,0.7383978535436447,-0.0,1.6320787019467196,2.0,0.9640194199046691,85.0,0.0,False,0.0,5.0,0.4875420456221491,0.1025552574367106,0.1,25.507883925487445,True,STANDALONE
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-05-30 03:15:00+00:00,2019-05-30 03:00:00+00:00:SHORT,COMPRESSION,415,2019-05-30 03:00:00+00:00,0.7034754585173308,1285.51,1278.24,1281.875,True,,2019-05-30 03:15:00+00:00,1277.5400000000002,2019-05-30 07:20:00+00:00,1275.619304908297,1278.5003475458518,1275.619304908297,0.9603475458516186,1.3651471906009063,2.0,TARGET,2.2134643868102324,0.21346438681023233,-0.0,2.0,0.3748642890328011,-0.0,1.7886000977774312,2.0,0.9215413772052301,245.0,0.0,False,0.0,5.0,0.9603475458516186,0.052064484587880024,0.05,12.789581480936604,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-05-31 05:30:00+00:00,418:SHORT,BALANCED_RANGE,418,2019-05-31 05:00:00+00:00,0.7651819658489829,1293.07,1274.95,1284.01,True,,2019-05-31 05:30:00+00:00,1292.465,2019-05-31 06:45:00+00:00,1293.5865181965848,1293.5865181965848,1284.01,1.1215181965849297,1.4656882240299345,7.538887934003888,STOP,-0.8484197576842689,0.15158024231583248,-0.0,-1.0000000000001015,0.32099345431566584,-0.0,-1.2194132119999348,0.5572803026318712,1.0,75.0,0.0,False,0.0,5.0,1.1215181965849297,0.04458242421054969,0.04,10.35119772610406,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-07-26 14:00:00+00:00,437:SHORT,BALANCED_RANGE,437,2019-07-26 14:00:00+00:00,1.880802142789109,1421.25,1411.0,1416.125,True,,2019-07-26 14:00:00+00:00,1420.985,2019-07-28 22:05:00+00:00,1420.865,1423.348080214279,1416.125,2.36308021427908,1.2564214813020063,2.056637760594416,MAX_HOLD,0.13964824300329665,0.08886706372940557,-0.09358363127231648,0.14436481054620753,0.15234353782182378,-0.07486690501785317,0.012171610199326041,1.9720024618045016,0.8759753424754868,3365.0,2645.0,False,2.0,5.0,2.36308021427908,0.021158824697473853,0.02,5.69024952351823,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-08-19 10:15:00+00:00,444:LONG,BALANCED_RANGE,444,2019-08-19 10:00:00+00:00,1.9565511166662102,1517.35,1498.77,1508.06,True,,2019-08-19 10:15:00+00:00,1499.06,2019-08-19 11:00:00+00:00,1497.6543448883333,1497.6543448883333,1508.06,1.405655111666647,0.7184351585261717,6.4027085487057676,STOP,-0.8719458290260012,0.12805417097416064,0.0,-1.0000000000001619,0.2561083419484137,0.0,-1.1780541709744148,1.4121529410201958,1.0,45.0,0.0,False,0.0,5.0,1.405655111666647,0.03557060304836537,0.03,9.004344293632835,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-09-03 16:30:00+00:00,454:SHORT,BALANCED_RANGE,454,2019-09-03 16:00:00+00:00,2.9469389492751947,1546.23,1521.61,1533.92,True,,2019-09-03 16:30:00+00:00,1545.035,2019-09-03 17:05:00+00:00,1547.0346938949276,1547.0346938949276,1533.92,1.9996938949275318,0.6785664478795397,5.558350719674929,STOP,-0.8924835443338143,0.10751645566618569,-0.0,-1.0,0.18002755367372272,-0.0,-1.122511098007537,0.985150779825439,1.0,35.0,0.0,False,0.0,5.0,1.9996938949275318,0.02500382689912247,0.02,6.187000336083061,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-09-06 10:15:00+00:00,456:LONG,BALANCED_RANGE,456,2019-09-06 10:00:00+00:00,2.5362994355026744,1544.63,1505.25,1524.94,True,,2019-09-06 10:15:00+00:00,1507.0,2019-09-06 11:35:00+00:00,1504.3163700564496,1504.3163700564496,1524.94,2.683629943550386,1.0580887674323485,6.684975342116585,STOP,-0.9161583360102776,0.08384166398972236,0.0,-1.0,0.13414666238363324,0.0,-1.1003049983939108,0.5701233151303323,1.0,80.0,0.0,False,0.0,5.0,2.683629943550386,0.0186314808866125,0.01,3.0173457256557854,True,STANDALONE
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-09-13 19:15:00+00:00,459:LONG,BALANCED_RANGE,459,2019-09-13 19:00:00+00:00,2.6874049142438508,1508.94,1488.21,1498.575,True,,2019-09-13 19:15:00+00:00,1488.54,2019-09-15 22:05:00+00:00,1500.54,1485.6912595085757,1498.575,2.8487404914242234,1.060033966718323,3.522609388327646,MAX_HOLD,4.310676959508027,0.09828905119398473,0.1672052590167181,4.045182649297324,0.12637163724947534,0.20900657377089762,3.9252987484876543,0.3264600628943606,0.7792917630380275,3050.0,2330.0,False,2.0,5.0,2.8487404914242234,0.01755161628464184,0.01,2.9803847421815943,True,STANDALONE
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-09-25 05:30:00+00:00,461:LONG:2019-09-25 05:30:00+00:00,TREND_UP,461,2019-09-25 05:00:00+00:00,1.2757331096346725,1535.63,1515.55,1525.5900000000001,True,,2019-09-25 05:30:00+00:00,1528.86,2019-09-25 05:40:00+00:00,1527.5624266890366,1527.5624266890366,1531.4551466219266,1.2975733109633438,1.0171197260333908,2.0,STOP,-0.8304527396325163,0.16954726036748366,0.0,-1.0,0.27744097151071456,0.0,-1.1578937111432308,0.0,1.0,10.0,0.0,False,0.0,5.0,1.2975733109633438,0.038533468265372246,0.03,9.183342772646524,True,STANDALONE
