Open_Interest_All_futures,Dealer_Positions_Long_All_futures,Dealer_Positions_Short_All_futures,Asset_Mgr_Positions_Long_All_futures,Asset_Mgr_Positions_Short_All_futures,Lev_Money_Positions_Long_All_futures,Lev_Money_Positions_Short_All_futures,report_date_utc,Open_Interest_All_combined,Dealer_Positions_Long_All_combined,Dealer_Positions_Short_All_combined,Asset_Mgr_Positions_Long_All_combined,Asset_Mgr_Positions_Short_All_combined,Lev_Money_Positions_Long_All_combined,Lev_Money_Positions_Short_All_combined,dealer_options_equivalent_net,dealer_flow_change,vote_dealer,dealer_futures_flow_change,futures_vote_dealer,asset_options_equivalent_net,asset_flow_change,vote_asset,asset_futures_flow_change,futures_vote_asset,leveraged_options_equivalent_net,leveraged_flow_change,vote_leveraged,leveraged_futures_flow_change,futures_vote_leveraged,three_valid_nonzero_votes,vote_sum,side,futures_vote_sum,futures_side,availability_utc
693591,44500,318567,417831,143470,51655,123129,2021-10-05 00:00:00+00:00,755988,44640,324722,420100,141675,51183,120379,-6015.0,-3322.0,1.0,0.050603617306133164,-1.0,4064.0,-1054.0,-1.0,-0.01330469240328136,-1.0,2278.0,4460.0,1.0,-0.035259595420401635,-1.0,True,1.0,LONG,-3.0,SHORT,2021-10-13 00:00:00+00:00
695329,54801,315390,404022,145599,58428,122030,2021-10-12 00:00:00+00:00,747144,55124,319583,406119,145665,59566,120281,-3870.0,2145.0,-1.0,0.020371301871592307,-1.0,2031.0,-2033.0,-1.0,-0.023910254950007037,-1.0,2887.0,609.0,1.0,0.011578834645787059,1.0,True,-1.0,SHORT,-1.0,SHORT,2021-10-20 00:00:00+00:00
679418,45718,315402,406741,150711,49927,103118,2021-10-19 00:00:00+00:00,727421,46006,318376,409571,150706,49581,102862,-2686.0,1184.0,-1.0,-0.022163054365372303,1.0,2835.0,804.0,1.0,0.005181514410719512,1.0,-90.0,-2977.0,-1.0,0.013181303650424359,1.0,True,-1.0,SHORT,3.0,LONG,2021-10-27 00:00:00+00:00
680374,52966,308571,395117,152724,55993,106564,2021-10-26 00:00:00+00:00,729402,53295,311226,398520,152113,55689,107674,-2326.0,360.0,-1.0,0.02125076613316096,-1.0,4014.0,1179.0,1.0,-0.020572885495206084,-1.0,-1414.0,-1324.0,-1.0,0.003960827936091635,1.0,True,-1.0,SHORT,-1.0,SHORT,2021-11-03 00:00:00+00:00
678024,54829,313129,391933,157316,55382,96689,2021-11-02 00:00:00+00:00,732649,55166,318151,395859,156598,56273,97439,-4685.0,-2359.0,1.0,-0.005276885830652556,1.0,4644.0,630.0,1.0,-0.010233824732596875,-1.0,141.0,1555.0,1.0,0.013405614908581241,1.0,True,3.0,LONG,1.0,LONG,2021-11-10 00:00:00+00:00
678368,48816,315316,391470,156198,55225,90357,2021-11-09 00:00:00+00:00,722290,49445,318046,395270,156230,53623,90332,-2101.0,2584.0,-1.0,-0.011894649764861431,1.0,3768.0,-876.0,-1.0,0.000790080752255895,1.0,-1577.0,-1718.0,-1.0,0.00913362272695583,1.0,True,-3.0,SHORT,3.0,LONG,2021-11-17 00:00:00+00:00
705698,59015,311430,392640,169012,60703,101120,2021-11-16 00:00:00+00:00,781018,59386,316675,398591,167940,60191,102200,-4874.0,-2773.0,1.0,0.03517328467612246,-1.0,7023.0,3255.0,1.0,-0.029931510543737827,-1.0,-1592.0,-15.0,-1.0,-0.005483374820647542,-1.0,True,1.0,LONG,-3.0,SHORT,2021-11-24 00:00:00+00:00
711685,60870,291932,391874,178489,61527,111496,2021-11-23 00:00:00+00:00,790236,61199,297122,398724,176994,60558,112882,-4861.0,13.0,-1.0,0.03301241157161028,-1.0,8345.0,1322.0,1.0,-0.017058410683077452,-1.0,-2355.0,-763.0,-1.0,-0.012939868474192075,-1.0,True,-1.0,SHORT,-3.0,SHORT,2021-12-01 00:00:00+00:00
705409,56898,288928,385081,175889,59415,109863,2021-11-30 00:00:00+00:00,780504,57289,292941,393150,173181,55300,112501,-3622.0,1239.0,-1.0,-0.004260821933102843,1.0,10777.0,2432.0,1.0,-0.0032764858829937293,-1.0,-6753.0,-4398.0,-1.0,-0.0013037146331587035,-1.0,True,-1.0,SHORT,-1.0,SHORT,2021-12-08 00:00:00+00:00
716213,49367,297138,390842,159731,54321,102069,2021-12-07 00:00:00+00:00,768267,50369,296458,395951,160080,49954,103741,1682.0,5304.0,-1.0,-0.017016227118423544,1.0,4760.0,-6017.0,-1.0,0.026130534420268747,1.0,-6039.0,714.0,1.0,0.004848639167186267,1.0,True,-1.0,SHORT,3.0,LONG,2021-12-15 00:00:00+00:00
661711,30793,272703,398080,165996,51027,104672,2021-12-14 00:00:00+00:00,713310,33017,275456,404492,166263,44867,104007,-529.0,-2211.0,1.0,-0.01963658935692325,1.0,6145.0,1385.0,1.0,0.02804844300081799,1.0,-5495.0,544.0,1.0,-0.01440281660546841,-1.0,True,3.0,LONG,1.0,LONG,2021-12-22 00:00:00+00:00
672239,30687,274735,402253,169087,56120,107792,2021-12-21 00:00:00+00:00,719318,33294,277535,409050,169186,49406,106992,-193.0,336.0,-1.0,0.0025450073114465233,-1.0,6698.0,553.0,1.0,-0.003883319573838806,-1.0,-5914.0,-419.0,-1.0,0.004204615292586866,1.0,True,-1.0,SHORT,-1.0,SHORT,2021-12-29 00:00:00+00:00
673273,31727,281161,403923,167507,57637,108038,2021-12-28 00:00:00+00:00,719368,34451,284657,410290,167389,51509,106900,-772.0,-579.0,1.0,-0.007442180471585014,1.0,6485.0,-213.0,-1.0,0.004294479727288414,1.0,-4990.0,924.0,1.0,0.002005841534146874,1.0,True,1.0,LONG,3.0,LONG,2022-01-05 00:00:00+00:00
678218,40946,288602,399303,172641,53226,103086,2022-01-04 00:00:00+00:00,726109,41351,290916,405283,172369,48698,102261,-1909.0,-1137.0,1.0,0.005322805160453359,-1.0,6252.0,-233.0,-1.0,-0.016942058066306998,-1.0,-3703.0,1287.0,1.0,0.0013434929592139044,1.0,True,1.0,LONG,-1.0,SHORT,2022-01-12 00:00:00+00:00
682293,41212,296028,400495,166713,58385,106059,2022-01-11 00:00:00+00:00,723727,41324,296700,405805,167219,53695,105097,-560.0,1349.0,-1.0,-0.008313122847189602,1.0,4804.0,-1448.0,-1.0,0.008439373876968526,1.0,-3728.0,-25.0,-1.0,0.0036429780961044073,1.0,True,-3.0,SHORT,3.0,LONG,2022-01-19 00:00:00+00:00
691882,45281,320280,406819,155118,59745,103523,2022-01-18 00:00:00+00:00,741576,44518,320961,413333,154891,56210,104787,-1444.0,-884.0,1.0,-0.02399512590606445,1.0,6741.0,1937.0,1.0,0.021150151627532754,1.0,-4799.0,-1071.0,-1.0,0.006599411722794657,1.0,True,1.0,LONG,3.0,LONG,2022-01-26 00:00:00+00:00
682952,43234,324134,400657,141770,60810,104453,2022-01-25 00:00:00+00:00,732926,43842,324868,408247,141276,55536,105953,-126.0,1318.0,-1.0,-0.013837523003150998,1.0,8084.0,1343.0,1.0,0.015278761607917524,1.0,-6774.0,-1975.0,-1.0,-0.0006296708868498702,-1.0,True,-1.0,SHORT,1.0,LONG,2022-02-02 00:00:00+00:00
685431,41270,318116,395461,149088,60108,103297,2022-02-01 00:00:00+00:00,741723,42844,320015,402393,147547,52623,103278,-325.0,-199.0,1.0,0.007402086260469287,-1.0,8473.0,389.0,1.0,-0.019628111259618386,-1.0,-7466.0,-692.0,-1.0,0.0008934767942137961,1.0,True,1.0,LONG,-1.0,SHORT,2022-02-09 00:00:00+00:00
700098,40688,355853,407945,130416,63922,97767,2022-02-08 00:00:00+00:00,753221,42117,356533,415028,130092,57997,100427,749.0,1074.0,-1.0,-0.046272078668997796,1.0,7407.0,-1066.0,-1.0,0.03697204897299661,1.0,-8585.0,-1119.0,-1.0,0.014666757387650081,1.0,True,-3.0,SHORT,3.0,LONG,2022-02-16 00:00:00+00:00
702047,41787,373838,417318,125531,52391,91413,2022-02-15 00:00:00+00:00,760550,41866,377604,424720,125068,52590,95910,-3687.0,-4436.0,1.0,-0.022802765950110715,1.0,7865.0,458.0,1.0,0.019208668558744646,1.0,-4298.0,4287.0,1.0,-0.0072399412588249334,-1.0,True,3.0,LONG,1.0,LONG,2022-02-23 00:00:00+00:00
696682,41363,383445,411663,119281,50013,80598,2022-02-22 00:00:00+00:00,755652,40989,387290,417582,118231,49435,82583,-4219.0,-532.0,1.0,-0.018040531148727335,1.0,6969.0,-896.0,-1.0,0.004054673882611104,1.0,-2563.0,1735.0,1.0,0.011682225571706922,1.0,True,1.0,LONG,3.0,LONG,2022-03-02 00:00:00+00:00
719975,45213,378090,411611,136712,65510,83665,2022-03-01 00:00:00+00:00,798963,46579,387815,418836,133492,65159,83854,-8359.0,-4140.0,1.0,0.028670766887787025,-1.0,10445.0,3476.0,1.0,-0.03786042019496133,-1.0,-540.0,2023.0,1.0,0.018684794295987767,1.0,True,3.0,LONG,-1.0,SHORT,2022-03-09 00:00:00+00:00
738990,46429,336761,398633,158114,83687,90574,2022-03-08 00:00:00+00:00,805684,45370,341258,404076,157464,86992,93072,-5556.0,2803.0,-1.0,0.06946845608788704,-1.0,6093.0,-4352.0,-1.0,-0.05634752611194943,-1.0,807.0,1347.0,1.0,0.015896676755753902,1.0,True,-1.0,SHORT,-1.0,SHORT,2022-03-16 00:00:00+00:00
666010,41240,295463,392453,159254,60296,86916,2022-03-15 00:00:00+00:00,731727,40339,301641,400601,158265,61582,88730,-7079.0,-1523.0,1.0,0.011166279404707824,-1.0,9137.0,3044.0,1.0,0.02467349313620254,1.0,-528.0,-1335.0,-1.0,-0.03064989324637815,-1.0,True,1.0,LONG,-1.0,SHORT,2022-03-23 00:00:00+00:00
658817,37793,297599,381083,152619,67389,82786,2022-03-22 00:00:00+00:00,721229,36268,303660,388831,151758,69321,84623,-7586.0,-507.0,1.0,-0.012641816342572498,1.0,8609.0,-528.0,-1.0,-0.0033642401255705168,-1.0,95.0,623.0,1.0,0.01659869178059761,1.0,True,1.0,LONG,1.0,LONG,2022-03-30 00:00:00+00:00
662415,35965,309821,383102,148267,68790,78753,2022-03-29 00:00:00+00:00,724176,32705,314596,389691,148204,69186,77342,-8035.0,-449.0,1.0,-0.019068288641395315,1.0,6652.0,-1957.0,-1.0,0.007734258152802931,1.0,1807.0,1712.0,1.0,0.008330257768346378,1.0,True,1.0,LONG,3.0,LONG,2022-04-06 00:00:00+00:00
663589,33739,296835,388228,164907,69051,74903,2022-04-05 00:00:00+00:00,738415,32274,300299,395588,162698,68225,78187,-4929.0,3106.0,-1.0,0.01694626609609068,-1.0,9569.0,2917.0,1.0,-0.017978294912182335,-1.0,-4110.0,-5917.0,-1.0,0.006221708698319466,1.0,True,-1.0,SHORT,-1.0,SHORT,2022-04-13 00:00:00+00:00
678607,40466,299812,387713,175806,79273,71866,2022-04-12 00:00:00+00:00,742758,38352,298690,394868,174313,72737,72498,-992.0,3937.0,-1.0,0.01430025241938021,-1.0,8648.0,-921.0,-1.0,-0.024267483753320773,-1.0,-7168.0,-3058.0,-1.0,0.01973371835324238,1.0,True,-3.0,SHORT,-1.0,SHORT,2022-04-20 00:00:00+00:00
675939,39464,288777,393537,180014,70868,75909,2022-04-19 00:00:00+00:00,743819,37109,288833,400676,178245,68570,78443,-2411.0,-1419.0,1.0,0.013334575424383155,-1.0,8908.0,260.0,1.0,0.003623300384274941,1.0,-4832.0,2336.0,1.0,-0.018372780327713556,-1.0,True,3.0,LONG,-1.0,SHORT,2022-04-27 00:00:00+00:00
688449,39397,286236,393949,185865,76345,87058,2022-04-26 00:00:00+00:00,770417,38749,287515,403607,183080,70888,90281,-1927.0,484.0,-1.0,0.010295870998947798,-1.0,12443.0,3535.0,1.0,-0.013640510112789161,-1.0,-8680.0,-3848.0,-1.0,-0.008103291969061347,-1.0,True,-1.0,SHORT,-3.0,SHORT,2022-05-04 00:00:00+00:00
694926,52040,281672,380941,190813,76413,96578,2022-05-03 00:00:00+00:00,787894,51748,285054,392755,187609,67047,95878,-3674.0,-1747.0,1.0,0.028102685837485708,-1.0,15018.0,2575.0,1.0,-0.028655822312013357,-1.0,-8666.0,14.0,1.0,-0.013456412594421574,-1.0,True,3.0,LONG,-3.0,SHORT,2022-05-11 00:00:00+00:00
705046,42305,292660,396166,184759,80967,99030,2022-05-10 00:00:00+00:00,775338,41098,292881,407867,184764,70442,97163,-1428.0,2246.0,-1.0,-0.024649367129185085,1.0,11696.0,-3322.0,-1.0,0.026253921960491755,1.0,-8658.0,8.0,1.0,0.00339787315802674,1.0,True,-1.0,SHORT,3.0,LONG,2022-05-18 00:00:00+00:00
706712,41032,305941,392337,176340,84236,99212,2022-05-17 00:00:00+00:00,777256,37345,305541,405808,176008,73195,97600,-3287.0,-1859.0,1.0,-0.019756873450472112,1.0,13803.0,2107.0,1.0,0.005788004681978265,1.0,-9429.0,-771.0,-1.0,0.0044285115603903726,1.0,True,1.0,LONG,3.0,LONG,2022-05-25 00:00:00+00:00
708938,40662,321857,397748,169586,80090,91273,2022-05-24 00:00:00+00:00,782891,32800,321731,411256,167825,71808,90242,-7736.0,-4449.0,1.0,-0.02179540408071967,1.0,15269.0,1466.0,1.0,0.016199798987916847,1.0,-7251.0,2178.0,1.0,0.005416794379638084,1.0,True,3.0,LONG,3.0,LONG,2022-06-01 00:00:00+00:00
706317,35000,335539,402783,161868,81461,84256,2022-05-31 00:00:00+00:00,778464,29029,336481,416251,160734,72646,83125,-6913.0,823.0,-1.0,-0.028858997039383494,1.0,14602.0,-667.0,-1.0,0.019249901964283944,1.0,-7684.0,-433.0,-1.0,0.011817152301676945,1.0,True,-3.0,SHORT,3.0,LONG,2022-06-08 00:00:00+00:00
730667,28061,340286,404081,156715,79551,77302,2022-06-07 00:00:00+00:00,779660,27974,340370,416932,156594,70002,80387,-171.0,6742.0,-1.0,-0.0018134615482878758,1.0,12972.0,-1630.0,-1.0,-0.002538022939183704,-1.0,-12634.0,-4950.0,-1.0,0.007035156264944021,1.0,True,-3.0,SHORT,1.0,LONG,2022-06-15 00:00:00+00:00
668164,31837,308700,390016,167020,67595,78227,2022-06-14 00:00:00+00:00,728105,35236,307137,404129,166211,57199,86819,4962.0,5133.0,-1.0,0.012951203465268901,-1.0,14922.0,1950.0,1.0,-0.0048037931620441565,-1.0,-18988.0,-6354.0,-1.0,-0.018990270606359196,-1.0,True,-1.0,SHORT,-3.0,SHORT,2022-06-22 00:00:00+00:00
671718,36272,312443,380395,164806,73266,75862,2022-06-21 00:00:00+00:00,730456,39281,314985,395672,164090,63487,82347,467.0,-4495.0,1.0,0.0032225563155360293,-1.0,15993.0,1071.0,1.0,-0.012792760702163009,-1.0,-16264.0,2724.0,1.0,0.01204754402265999,1.0,True,3.0,LONG,-1.0,SHORT,2022-06-29 00:00:00+00:00
671472,37179,324812,385596,153367,70552,72913,2022-06-28 00:00:00+00:00,729664,40152,326550,400123,152465,60868,79550,1235.0,768.0,-1.0,-0.017220585155443002,1.0,15429.0,-564.0,-1.0,0.02489895945883197,1.0,-16321.0,-57.0,-1.0,0.00034856148820562463,1.0,True,-3.0,SHORT,3.0,LONG,2022-07-06 00:00:00+00:00
673772,31377,303539,385010,154984,78194,87788,2022-07-05 00:00:00+00:00,754360,34662,299099,402816,153639,63408,97523,7725.0,6490.0,-1.0,0.024424037056472003,-1.0,19151.0,3722.0,1.0,-0.0044502537954484445,-1.0,-24521.0,-8200.0,-1.0,-0.01072308264848225,-1.0,True,-1.0,SHORT,-3.0,SHORT,2022-07-13 00:00:00+00:00
682031,43994,291498,374628,166915,77104,84726,2022-07-12 00:00:00+00:00,758650,45942,290692,392039,166392,66720,92604,2754.0,-4971.0,1.0,0.04104523481034933,-1.0,17934.0,-1217.0,-1.0,-0.03684968209960998,-1.0,-18262.0,6259.0,1.0,0.0030637930948707454,1.0,True,1.0,LONG,-1.0,SHORT,2022-07-20 00:00:00+00:00
694106,63479,292560,368811,171675,70143,93138,2022-07-19 00:00:00+00:00,771127,64120,297041,385724,170481,62319,98811,-3840.0,-6594.0,1.0,0.032855108721402126,-1.0,18107.0,173.0,1.0,-0.020536415728243607,-1.0,-13497.0,4765.0,1.0,-0.02195350061858615,-1.0,True,3.0,LONG,-3.0,SHORT,2022-07-27 00:00:00+00:00
694099,57558,290127,373668,165022,73744,104779,2022-07-26 00:00:00+00:00,774144,58753,293903,390346,164333,66243,109808,-2581.0,1259.0,-1.0,-0.005028548178875769,1.0,17367.0,-740.0,-1.0,0.016585513161379406,1.0,-12530.0,967.0,1.0,-0.01158369613357757,-1.0,True,-1.0,SHORT,1.0,LONG,2022-08-03 00:00:00+00:00
683883,48526,296921,381487,162742,69879,92579,2022-08-02 00:00:00+00:00,760557,48639,301757,398161,161674,61620,95323,-4723.0,-2142.0,1.0,-0.028146678037178074,1.0,17742.0,375.0,1.0,0.01925757366960895,1.0,-11003.0,1527.0,1.0,0.01151982963576128,1.0,True,3.0,LONG,3.0,LONG,2022-08-10 00:00:00+00:00
692398,54964,301203,381233,169844,72779,89387,2022-08-09 00:00:00+00:00,752202,52676,303312,397050,170455,65671,92211,-4397.0,326.0,-1.0,0.007580547970427676,-1.0,15206.0,-2536.0,-1.0,-0.014557502020983493,-1.0,-9932.0,1071.0,1.0,0.009206607754586444,1.0,True,-1.0,SHORT,-1.0,SHORT,2022-08-17 00:00:00+00:00
698570,59450,297836,384008,177485,70967,93137,2022-08-16 00:00:00+00:00,764836,57192,297868,400397,178114,63529,97783,-2290.0,2107.0,-1.0,0.014383614704791492,-1.0,15760.0,554.0,1.0,-0.009663041105134884,-1.0,-12084.0,-2152.0,-1.0,-0.0077500567531306915,-1.0,True,-1.0,SHORT,-3.0,SHORT,2022-08-24 00:00:00+00:00
717921,66610,288729,382815,192609,82015,100897,2022-08-23 00:00:00+00:00,799141,64882,287452,401490,193412,74627,109205,-451.0,1839.0,-1.0,0.031856570155858965,-1.0,17872.0,2112.0,1.0,-0.030696786601987325,-1.0,-15696.0,-3612.0,-1.0,0.005435317243618176,1.0,True,-1.0,SHORT,-1.0,SHORT,2022-08-31 00:00:00+00:00
720081,70672,277352,379784,198846,76078,101436,2022-08-30 00:00:00+00:00,796262,69146,278798,397508,199613,68720,107243,-2972.0,-2521.0,1.0,0.02236871501648019,-1.0,16957.0,-915.0,-1.0,-0.01366550489579521,-1.0,-13165.0,2531.0,1.0,-0.008914538726910476,-1.0,True,1.0,LONG,-3.0,SHORT,2022-09-07 00:00:00+00:00
721678,65842,281751,384864,195063,74344,97788,2022-09-06 00:00:00+00:00,807381,64859,283680,404082,196053,64953,102807,-2912.0,60.0,-1.0,-0.012153098535766904,1.0,18228.0,1271.0,1.0,0.011725055507436022,1.0,-14410.0,-1245.0,-1.0,0.0027300806258138896,1.0,True,-1.0,SHORT,3.0,LONG,2022-09-14 00:00:00+00:00
742244,47324,301593,394065,166918,68149,96774,2022-09-13 00:00:00+00:00,797971,47262,302890,405224,168088,68102,104138,-1359.0,1553.0,-1.0,-0.04339157864329185,1.0,9989.0,-8239.0,-1.0,0.04302783309559499,1.0,-7411.0,6999.0,1.0,-0.00608008312749983,-1.0,True,-1.0,SHORT,1.0,LONG,2022-09-21 00:00:00+00:00
657952,26727,277641,389710,161836,69575,97378,2022-09-20 00:00:00+00:00,726721,27400,282465,408857,162965,67092,107952,-4151.0,-2792.0,1.0,-0.03878814414895532,1.0,18018.0,8029.0,1.0,0.040310936712844914,1.0,-13057.0,-5646.0,-1.0,-0.0036913967566677766,-1.0,True,1.0,LONG,1.0,LONG,2022-09-28 00:00:00+00:00
654142,25831,273975,377486,161306,75359,102250,2022-09-27 00:00:00+00:00,749001,27009,274103,397335,160976,65553,110848,1050.0,5201.0,-1.0,0.0020133752448562303,-1.0,20179.0,2161.0,1.0,-0.015859631310556066,-1.0,-18404.0,-5347.0,-1.0,0.0011480707242901567,1.0,True,-1.0,SHORT,-1.0,SHORT,2022-10-05 00:00:00+00:00
640458,30698,269016,375722,161605,68913,87224,2022-10-04 00:00:00+00:00,737733,29719,277491,396661,161300,61641,91543,-9454.0,-10504.0,1.0,0.0072371245820050945,-1.0,21244.0,1065.0,1.0,0.003839862375575598,1.0,-11591.0,6813.0,1.0,0.01251833379712166,1.0,True,3.0,LONG,1.0,LONG,2022-10-12 00:00:00+00:00
639348,30929,273318,377407,167700,64598,83788,2022-10-11 00:00:00+00:00,718643,31614,275618,396045,168899,59365,93147,-1615.0,7839.0,-1.0,-0.0070134530826759245,1.0,17439.0,-3805.0,-1.0,-0.00631722691239861,-1.0,-14592.0,-3001.0,-1.0,-0.001424475293514544,-1.0,True,-3.0,SHORT,-1.0,SHORT,2022-10-19 00:00:00+00:00
640469,29421,287972,378799,160805,69229,80045,2022-10-18 00:00:00+00:00,717072,28804,293999,397569,161377,61591,83975,-6644.0,-5029.0,1.0,-0.0245710683204578,1.0,18198.0,759.0,1.0,0.01236486152980626,1.0,-11568.0,3024.0,1.0,0.013127328195453335,1.0,True,3.0,LONG,3.0,LONG,2022-10-26 00:00:00+00:00
666719,28695,310389,386505,147094,83693,88897,2022-10-25 00:00:00+00:00,767894,27167,321052,414179,147760,73625,93403,-12191.0,-5547.0,1.0,-0.018817724792618618,1.0,27008.0,8810.0,1.0,0.01872211117376804,1.0,-14574.0,-3006.0,-1.0,0.00908223726054476,1.0,True,1.0,LONG,3.0,LONG,2022-11-02 00:00:00+00:00
671729,27000,341879,388553,131227,88366,84155,2022-11-01 00:00:00+00:00,778406,26958,354936,417954,131730,78217,90568,-13099.0,-908.0,1.0,-0.04625114556017851,1.0,28898.0,1890.0,1.0,0.023991769834332932,1.0,-16562.0,-1988.0,-1.0,0.01407428440674478,1.0,True,1.0,LONG,3.0,LONG,2022-11-09 00:00:00+00:00
667902,28388,351100,385994,123303,81850,75031,2022-11-08 00:00:00+00:00,770108,26948,366909,419370,124407,71625,81510,-17249.0,-4150.0,1.0,-0.014413702326788735,1.0,32272.0,3374.0,1.0,0.010227619428486434,1.0,-16704.0,-142.0,-1.0,0.003940684515565391,1.0,True,1.0,LONG,3.0,LONG,2022-11-16 00:00:00+00:00
682575,29953,382541,396749,108180,80563,80590,2022-11-15 00:00:00+00:00,798185,31497,400627,427550,109119,69203,84496,-16542.0,707.0,-1.0,-0.03338300882886602,1.0,29862.0,-2410.0,-1.0,0.02945756306005365,1.0,-15266.0,1438.0,1.0,-0.010249137737948485,-1.0,True,-1.0,SHORT,1.0,LONG,2022-11-23 00:00:00+00:00
680873,28591,396124,398863,100032,83419,76878,2022-11-22 00:00:00+00:00,789443,28955,412354,429575,102109,70666,78233,-15866.0,676.0,-1.0,-0.02324101232406961,1.0,28635.0,-1227.0,-1.0,0.01612862674704607,1.0,-14108.0,1158.0,1.0,0.009646340324157607,1.0,True,-1.0,SHORT,3.0,LONG,2022-11-30 00:00:00+00:00
695776,32015,401343,411019,96730,76460,79804,2022-11-29 00:00:00+00:00,809088,31928,418637,439160,98592,68955,82566,-17381.0,-1515.0,1.0,0.008982187158674604,-1.0,26279.0,-2356.0,-1.0,0.012816142476644643,1.0,-10267.0,3841.0,1.0,-0.014412928737698427,-1.0,True,1.0,LONG,-1.0,SHORT,2022-12-07 00:00:00+00:00
711537,41631,412261,414337,98301,76694,81601,2022-12-06 00:00:00+00:00,841667,39778,434668,449188,99925,67605,82858,-24260.0,-6879.0,1.0,0.009928039681945333,-1.0,33227.0,6948.0,1.0,-0.007550418083545063,-1.0,-10346.0,-79.0,-1.0,-0.002090193983498475,-1.0,True,1.0,LONG,-3.0,SHORT,2022-12-14 00:00:00+00:00
772800,40388,439262,445288,94765,68146,79103,2022-12-13 00:00:00+00:00,882260,39194,468775,473236,96323,74629,80723,-30707.0,-6447.0,1.0,0.004745170986555691,-1.0,26390.0,-6837.0,-1.0,0.009415695528445567,1.0,4863.0,15209.0,1.0,-0.007281974139623229,-1.0,True,1.0,LONG,-1.0,SHORT,2022-12-21 00:00:00+00:00
725968,33389,448199,450549,89882,78454,95148,2022-12-20 00:00:00+00:00,838086,33344,476164,480324,90313,80192,97420,-28010.0,2697.0,-1.0,-0.05524751719802712,1.0,29344.0,2954.0,1.0,0.04323308870928111,1.0,-534.0,-5397.0,-1.0,-0.008817191304658113,-1.0,True,-1.0,SHORT,1.0,LONG,2022-12-28 00:00:00+00:00
728387,32479,455413,451326,85682,81740,92874,2022-12-27 00:00:00+00:00,840548,32469,484737,481043,86225,84412,95039,-29334.0,-1324.0,1.0,-0.009255808300643209,1.0,29174.0,-170.0,-1.0,0.005182987178752485,1.0,507.0,1041.0,1.0,0.007709673736648905,1.0,True,1.0,LONG,3.0,LONG,2023-01-04 00:00:00+00:00
712030,45250,459862,432022,82479,71489,77178,2023-01-03 00:00:00+00:00,823286,44094,485667,461260,82279,70798,78921,-26961.0,2373.0,-1.0,-0.0016510599418552152,1.0,29438.0,264.0,1.0,-0.011080891102742463,-1.0,-2434.0,-2941.0,-1.0,0.007295998308302999,1.0,True,-1.0,SHORT,1.0,LONG,2023-01-11 00:00:00+00:00
746163,47533,480753,438725,77117,82961,89335,2023-01-10 00:00:00+00:00,854218,44481,507504,469060,77733,84510,90624,-29803.0,-2842.0,1.0,0.00169868886496094,-1.0,29719.0,281.0,1.0,-0.006287162372815236,-1.0,260.0,2694.0,1.0,-0.0005525375395579145,-1.0,True,3.0,LONG,-3.0,SHORT,2023-01-18 00:00:00+00:00
753915,43087,494265,459449,76813,71486,85373,2023-01-17 00:00:00+00:00,867476,41033,521644,490152,76830,69978,84720,-29433.0,370.0,-1.0,-0.017849773580366324,1.0,30686.0,967.0,1.0,0.02290868323724171,1.0,-855.0,-1115.0,-1.0,-0.009877478962733197,-1.0,True,-1.0,SHORT,1.0,LONG,2023-01-25 00:00:00+00:00
777569,41118,514783,476921,74844,77468,88332,2023-01-24 00:00:00+00:00,904466,38897,544097,507138,74934,73837,83656,-31535.0,-2102.0,1.0,-0.01071459895634741,1.0,30127.0,-559.0,-1.0,0.009562929706043888,1.0,1045.0,1900.0,1.0,0.004448097974392114,1.0,True,1.0,LONG,3.0,LONG,2023-02-01 00:00:00+00:00
737437,24377,508761,479791,81594,61547,48206,2023-03-21 00:00:00+00:00,862872,21349,530066,510074,82545,59133,50671,-24333.0,7202.0,-1.0,-0.047686601349947066,1.0,29332.0,-795.0,-1.0,0.022879316293393792,1.0,-4879.0,-5924.0,-1.0,0.032062787346261126,1.0,True,-3.0,SHORT,3.0,LONG,2023-03-29 00:00:00+00:00
732506,23428,500750,483631,80327,58664,55651,2023-03-28 00:00:00+00:00,858764,26161,521326,505227,80520,55460,56121,-17843.0,6490.0,-1.0,0.00521918269094257,-1.0,21403.0,-7929.0,-1.0,0.010606893441075571,1.0,-3674.0,1205.0,1.0,-0.013977760041421964,-1.0,True,-1.0,SHORT,-1.0,SHORT,2023-04-05 00:00:00+00:00
747095,19742,511316,485717,74529,66748,63263,2023-04-04 00:00:00+00:00,884761,23690,534252,505325,74591,62991,60784,-18988.0,-1145.0,1.0,-0.006351785986754455,1.0,19546.0,-1857.0,-1.0,-0.0001986741709779638,-1.0,-1278.0,2396.0,1.0,0.0005514578513888925,1.0,True,1.0,LONG,1.0,LONG,2023-04-12 00:00:00+00:00
759439,19719,526373,496317,74572,69139,61513,2023-04-11 00:00:00+00:00,871865,24684,541012,518007,74646,62562,66862,-9674.0,9314.0,-1.0,-0.009161878365294918,1.0,21616.0,2070.0,1.0,0.004955076903651823,1.0,-11926.0,-10648.0,-1.0,0.005376888090260085,1.0,True,-1.0,SHORT,3.0,LONG,2023-04-19 00:00:00+00:00
