signal_time_utc,completion_time_utc,matched_state_time_utc,trade_candidate,report_date_utc,availability_utc,side,futures_side,vote_dealer,dealer_flow_change,dealer_options_equivalent_net,vote_asset,asset_flow_change,asset_options_equivalent_net,vote_leveraged,leveraged_flow_change,leveraged_options_equivalent_net,vote_sum,candidate_id,year
2021-05-12 23:55:00+00:00,2021-05-13 00:00:00+00:00,2021-05-12 20:00:00+00:00,True,2021-05-04 00:00:00+00:00,2021-05-12 00:00:00+00:00,SHORT,LONG,-1.0,311.0,2291.0,1.0,635.0,3625.0,-1.0,-974.0,-6049.0,-1.0,20210513T000000Z_SHORT,2021
2021-05-16 23:55:00+00:00,2021-05-17 00:00:00+00:00,2021-05-14 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210517T000000Z_CASH,2021
2021-05-19 23:55:00+00:00,2021-05-20 00:00:00+00:00,2021-05-19 20:00:00+00:00,True,2021-05-11 00:00:00+00:00,2021-05-19 00:00:00+00:00,LONG,LONG,1.0,-1198.0,1093.0,1.0,1092.0,4717.0,-1.0,-288.0,-6337.0,1.0,20210520T000000Z_LONG,2021
2021-05-20 23:55:00+00:00,2021-05-21 00:00:00+00:00,2021-05-20 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210521T000000Z_CASH,2021
2021-05-26 23:55:00+00:00,2021-05-27 00:00:00+00:00,2021-05-26 20:00:00+00:00,True,2021-05-18 00:00:00+00:00,2021-05-26 00:00:00+00:00,LONG,LONG,1.0,-2766.0,-1673.0,-1.0,-536.0,4181.0,1.0,3501.0,-2836.0,1.0,20210527T000000Z_LONG,2021
2021-05-31 23:55:00+00:00,2021-06-01 00:00:00+00:00,2021-05-31 16:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210601T000000Z_CASH,2021
2021-06-01 23:55:00+00:00,2021-06-02 00:00:00+00:00,2021-06-01 20:00:00+00:00,True,2021-05-25 00:00:00+00:00,2021-06-02 00:00:00+00:00,LONG,LONG,1.0,-969.0,-2642.0,-1.0,-453.0,3728.0,1.0,1123.0,-1713.0,1.0,20210602T000000Z_LONG,2021
2021-06-02 23:55:00+00:00,2021-06-03 00:00:00+00:00,2021-06-02 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210603T000000Z_CASH,2021
2021-06-06 23:55:00+00:00,2021-06-07 00:00:00+00:00,2021-06-04 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210607T000000Z_CASH,2021
2021-06-09 23:55:00+00:00,2021-06-10 00:00:00+00:00,2021-06-09 20:00:00+00:00,True,2021-06-01 00:00:00+00:00,2021-06-09 00:00:00+00:00,LONG,LONG,1.0,-690.0,-3332.0,1.0,1459.0,5187.0,-1.0,-539.0,-2252.0,1.0,20210610T000000Z_LONG,2021
2021-06-10 23:55:00+00:00,2021-06-11 00:00:00+00:00,2021-06-10 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210611T000000Z_CASH,2021
2021-06-13 23:55:00+00:00,2021-06-14 00:00:00+00:00,2021-06-11 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210614T000000Z_CASH,2021
2021-06-20 23:55:00+00:00,2021-06-21 00:00:00+00:00,2021-06-18 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210621T000000Z_CASH,2021
2021-06-22 23:55:00+00:00,2021-06-23 00:00:00+00:00,2021-06-22 20:00:00+00:00,True,2021-06-15 00:00:00+00:00,2021-06-23 00:00:00+00:00,LONG,LONG,1.0,-1551.0,-2179.0,1.0,1295.0,4204.0,1.0,1114.0,-1894.0,3.0,20210623T000000Z_LONG,2021
2021-06-23 23:55:00+00:00,2021-06-24 00:00:00+00:00,2021-06-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210624T000000Z_CASH,2021
2021-06-30 23:55:00+00:00,2021-07-01 00:00:00+00:00,2021-06-30 20:00:00+00:00,True,2021-06-22 00:00:00+00:00,2021-06-30 00:00:00+00:00,LONG,SHORT,1.0,-1388.0,-3567.0,1.0,1300.0,5504.0,1.0,2739.0,845.0,3.0,20210701T000000Z_LONG,2021
2021-07-01 23:55:00+00:00,2021-07-02 00:00:00+00:00,2021-07-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210702T000000Z_CASH,2021
2021-07-04 23:55:00+00:00,2021-07-05 00:00:00+00:00,2021-07-02 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210705T000000Z_CASH,2021
2021-07-06 23:55:00+00:00,2021-07-07 00:00:00+00:00,2021-07-06 20:00:00+00:00,True,2021-06-29 00:00:00+00:00,2021-07-07 00:00:00+00:00,LONG,SHORT,1.0,-930.0,-4497.0,1.0,1566.0,7070.0,-1.0,-3113.0,-2268.0,1.0,20210707T000000Z_LONG,2021
2021-07-07 23:55:00+00:00,2021-07-08 00:00:00+00:00,2021-07-07 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210708T000000Z_CASH,2021
2021-07-08 23:55:00+00:00,2021-07-09 00:00:00+00:00,2021-07-08 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210709T000000Z_CASH,2021
2021-07-14 23:55:00+00:00,2021-07-15 00:00:00+00:00,2021-07-14 20:00:00+00:00,True,2021-07-06 00:00:00+00:00,2021-07-14 00:00:00+00:00,LONG,SHORT,1.0,-1189.0,-5686.0,1.0,2784.0,9854.0,-1.0,-1453.0,-3721.0,1.0,20210715T000000Z_LONG,2021
2021-07-15 23:55:00+00:00,2021-07-16 00:00:00+00:00,2021-07-15 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210716T000000Z_CASH,2021
2021-07-19 23:55:00+00:00,2021-07-20 00:00:00+00:00,2021-07-19 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210720T000000Z_CASH,2021
2021-07-20 23:55:00+00:00,2021-07-21 00:00:00+00:00,2021-07-20 20:00:00+00:00,True,2021-07-13 00:00:00+00:00,2021-07-21 00:00:00+00:00,SHORT,SHORT,-1.0,768.0,-4918.0,-1.0,-6660.0,3194.0,1.0,7643.0,3922.0,-1.0,20210721T000000Z_SHORT,2021
2021-07-21 23:55:00+00:00,2021-07-22 00:00:00+00:00,2021-07-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210722T000000Z_CASH,2021
2021-07-22 23:55:00+00:00,2021-07-23 00:00:00+00:00,2021-07-22 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210723T000000Z_CASH,2021
2021-07-26 23:55:00+00:00,2021-07-27 00:00:00+00:00,2021-07-26 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210727T000000Z_CASH,2021
2021-08-17 23:55:00+00:00,2021-08-18 00:00:00+00:00,2021-08-17 20:00:00+00:00,True,2021-08-10 00:00:00+00:00,2021-08-18 00:00:00+00:00,SHORT,SHORT,-1.0,5064.0,1182.0,1.0,840.0,4619.0,-1.0,-1710.0,-2795.0,-1.0,20210818T000000Z_SHORT,2021
2021-08-18 23:55:00+00:00,2021-08-19 00:00:00+00:00,2021-08-18 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210819T000000Z_CASH,2021
2021-08-22 23:55:00+00:00,2021-08-23 00:00:00+00:00,2021-08-20 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210823T000000Z_CASH,2021
2021-08-23 23:55:00+00:00,2021-08-24 00:00:00+00:00,2021-08-23 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210824T000000Z_CASH,2021
2021-08-24 23:55:00+00:00,2021-08-25 00:00:00+00:00,2021-08-24 20:00:00+00:00,True,2021-08-17 00:00:00+00:00,2021-08-25 00:00:00+00:00,LONG,SHORT,1.0,-2293.0,-1111.0,1.0,249.0,4868.0,1.0,402.0,-2393.0,3.0,20210825T000000Z_LONG,2021
2021-08-25 23:55:00+00:00,2021-08-26 00:00:00+00:00,2021-08-25 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210826T000000Z_CASH,2021
2021-08-26 23:55:00+00:00,2021-08-27 00:00:00+00:00,2021-08-26 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210827T000000Z_CASH,2021
2021-08-29 23:55:00+00:00,2021-08-30 00:00:00+00:00,2021-08-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210830T000000Z_CASH,2021
2021-08-31 23:55:00+00:00,2021-09-01 00:00:00+00:00,2021-08-31 20:00:00+00:00,True,2021-08-24 00:00:00+00:00,2021-09-01 00:00:00+00:00,LONG,SHORT,1.0,-1156.0,-2267.0,1.0,503.0,5371.0,-1.0,-1516.0,-3909.0,1.0,20210901T000000Z_LONG,2021
2021-09-01 23:55:00+00:00,2021-09-02 00:00:00+00:00,2021-09-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210902T000000Z_CASH,2021
2021-09-02 23:55:00+00:00,2021-09-03 00:00:00+00:00,2021-09-02 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210903T000000Z_CASH,2021
2021-09-05 23:55:00+00:00,2021-09-06 00:00:00+00:00,2021-09-03 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210906T000000Z_CASH,2021
2021-09-07 23:55:00+00:00,2021-09-08 00:00:00+00:00,2021-09-07 20:00:00+00:00,True,2021-08-31 00:00:00+00:00,2021-09-08 00:00:00+00:00,SHORT,SHORT,-1.0,83.0,-2184.0,-1.0,-1104.0,4267.0,1.0,1011.0,-2898.0,-1.0,20210908T000000Z_SHORT,2021
2021-09-09 23:55:00+00:00,2021-09-10 00:00:00+00:00,2021-09-09 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210910T000000Z_CASH,2021
2021-09-12 23:55:00+00:00,2021-09-13 00:00:00+00:00,2021-09-10 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210913T000000Z_CASH,2021
2021-09-13 23:55:00+00:00,2021-09-14 00:00:00+00:00,2021-09-13 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210914T000000Z_CASH,2021
2021-09-14 23:55:00+00:00,2021-09-15 00:00:00+00:00,2021-09-14 20:00:00+00:00,True,2021-09-07 00:00:00+00:00,2021-09-15 00:00:00+00:00,SHORT,LONG,-1.0,860.0,-1324.0,-1.0,-2500.0,1767.0,1.0,1411.0,-1487.0,-1.0,20210915T000000Z_SHORT,2021
2021-09-20 23:55:00+00:00,2021-09-21 00:00:00+00:00,2021-09-20 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210921T000000Z_CASH,2021
2021-09-21 23:55:00+00:00,2021-09-22 00:00:00+00:00,2021-09-21 20:00:00+00:00,True,2021-09-14 00:00:00+00:00,2021-09-22 00:00:00+00:00,SHORT,LONG,-1.0,1080.0,-244.0,1.0,112.0,1879.0,-1.0,-996.0,-2483.0,-1.0,20210922T000000Z_SHORT,2021
2021-09-22 23:55:00+00:00,2021-09-23 00:00:00+00:00,2021-09-22 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20210923T000000Z_CASH,2021
2021-10-04 23:55:00+00:00,2021-10-05 00:00:00+00:00,2021-10-04 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211005T000000Z_CASH,2021
2021-10-13 23:55:00+00:00,2021-10-14 00:00:00+00:00,2021-10-13 20:00:00+00:00,True,2021-10-05 00:00:00+00:00,2021-10-13 00:00:00+00:00,LONG,SHORT,1.0,-3322.0,-6015.0,-1.0,-1054.0,4064.0,1.0,4460.0,2278.0,1.0,20211014T000000Z_LONG,2021
2021-10-19 23:55:00+00:00,2021-10-20 00:00:00+00:00,2021-10-19 20:00:00+00:00,True,2021-10-12 00:00:00+00:00,2021-10-20 00:00:00+00:00,SHORT,SHORT,-1.0,2145.0,-3870.0,-1.0,-2033.0,2031.0,1.0,609.0,2887.0,-1.0,20211020T000000Z_SHORT,2021
2021-10-20 23:55:00+00:00,2021-10-21 00:00:00+00:00,2021-10-20 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211021T000000Z_CASH,2021
2021-10-21 23:55:00+00:00,2021-10-22 00:00:00+00:00,2021-10-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211022T000000Z_CASH,2021
2021-10-24 23:55:00+00:00,2021-10-25 00:00:00+00:00,2021-10-22 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211025T000000Z_CASH,2021
2021-10-25 23:55:00+00:00,2021-10-26 00:00:00+00:00,2021-10-25 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211026T000000Z_CASH,2021
2021-10-26 23:55:00+00:00,2021-10-27 00:00:00+00:00,2021-10-26 20:00:00+00:00,True,2021-10-19 00:00:00+00:00,2021-10-27 00:00:00+00:00,SHORT,LONG,-1.0,1184.0,-2686.0,1.0,804.0,2835.0,-1.0,-2977.0,-90.0,-1.0,20211027T000000Z_SHORT,2021
2021-10-27 23:55:00+00:00,2021-10-28 00:00:00+00:00,2021-10-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211028T000000Z_CASH,2021
2021-10-31 23:55:00+00:00,2021-11-01 00:00:00+00:00,2021-10-29 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211101T000000Z_CASH,2021
2021-11-01 23:55:00+00:00,2021-11-02 00:00:00+00:00,2021-11-01 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211102T000000Z_CASH,2021
2021-11-04 23:55:00+00:00,2021-11-05 00:00:00+00:00,2021-11-04 20:00:00+00:00,True,2021-10-26 00:00:00+00:00,2021-11-03 00:00:00+00:00,SHORT,SHORT,-1.0,360.0,-2326.0,1.0,1179.0,4014.0,-1.0,-1324.0,-1414.0,-1.0,20211105T000000Z_SHORT,2021
2021-11-07 23:55:00+00:00,2021-11-08 00:00:00+00:00,2021-11-05 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211108T000000Z_CASH,2021
2021-11-08 23:55:00+00:00,2021-11-09 00:00:00+00:00,2021-11-08 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211109T000000Z_CASH,2021
2021-11-10 23:55:00+00:00,2021-11-11 00:00:00+00:00,2021-11-10 21:00:00+00:00,True,2021-11-02 00:00:00+00:00,2021-11-10 00:00:00+00:00,LONG,LONG,1.0,-2359.0,-4685.0,1.0,630.0,4644.0,1.0,1555.0,141.0,3.0,20211111T000000Z_LONG,2021
2021-11-21 23:55:00+00:00,2021-11-22 00:00:00+00:00,2021-11-19 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211122T000000Z_CASH,2021
2021-11-22 23:55:00+00:00,2021-11-23 00:00:00+00:00,2021-11-22 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211123T000000Z_CASH,2021
2021-11-28 23:55:00+00:00,2021-11-29 00:00:00+00:00,2021-11-26 18:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211129T000000Z_CASH,2021
2021-12-05 23:55:00+00:00,2021-12-06 00:00:00+00:00,2021-12-03 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211206T000000Z_CASH,2021
2021-12-06 23:55:00+00:00,2021-12-07 00:00:00+00:00,2021-12-06 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211207T000000Z_CASH,2021
2021-12-09 23:55:00+00:00,2021-12-10 00:00:00+00:00,2021-12-09 21:00:00+00:00,True,2021-11-30 00:00:00+00:00,2021-12-08 00:00:00+00:00,SHORT,SHORT,-1.0,1239.0,-3622.0,1.0,2432.0,10777.0,-1.0,-4398.0,-6753.0,-1.0,20211210T000000Z_SHORT,2021
2021-12-12 23:55:00+00:00,2021-12-13 00:00:00+00:00,2021-12-10 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211213T000000Z_CASH,2021
2021-12-14 23:55:00+00:00,2021-12-15 00:00:00+00:00,2021-12-14 21:00:00+00:00,True,2021-12-07 00:00:00+00:00,2021-12-15 00:00:00+00:00,SHORT,LONG,-1.0,5304.0,1682.0,-1.0,-6017.0,4760.0,1.0,714.0,-6039.0,-1.0,20211215T000000Z_SHORT,2021
2021-12-15 23:55:00+00:00,2021-12-16 00:00:00+00:00,2021-12-15 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211216T000000Z_CASH,2021
2021-12-16 23:55:00+00:00,2021-12-17 00:00:00+00:00,2021-12-16 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211217T000000Z_CASH,2021
2021-12-19 23:55:00+00:00,2021-12-20 00:00:00+00:00,2021-12-17 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211220T000000Z_CASH,2021
2021-12-22 23:55:00+00:00,2021-12-23 00:00:00+00:00,2021-12-22 21:00:00+00:00,True,2021-12-14 00:00:00+00:00,2021-12-22 00:00:00+00:00,LONG,LONG,1.0,-2211.0,-529.0,1.0,1385.0,6145.0,1.0,544.0,-5495.0,3.0,20211223T000000Z_LONG,2021
2021-12-23 23:55:00+00:00,2021-12-24 00:00:00+00:00,2021-12-23 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211224T000000Z_CASH,2021
2021-12-26 23:55:00+00:00,2021-12-27 00:00:00+00:00,2021-12-23 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211227T000000Z_CASH,2021
2021-12-28 23:55:00+00:00,2021-12-29 00:00:00+00:00,2021-12-28 21:00:00+00:00,True,2021-12-21 00:00:00+00:00,2021-12-29 00:00:00+00:00,SHORT,SHORT,-1.0,336.0,-193.0,1.0,553.0,6698.0,-1.0,-419.0,-5914.0,-1.0,20211229T000000Z_SHORT,2021
2021-12-29 23:55:00+00:00,2021-12-30 00:00:00+00:00,2021-12-29 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20211230T000000Z_CASH,2021
2022-01-02 23:55:00+00:00,2022-01-03 00:00:00+00:00,2021-12-31 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220103T000000Z_CASH,2022
2022-01-03 23:55:00+00:00,2022-01-04 00:00:00+00:00,2022-01-03 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220104T000000Z_CASH,2022
2022-01-05 23:55:00+00:00,2022-01-06 00:00:00+00:00,2022-01-05 21:00:00+00:00,True,2021-12-28 00:00:00+00:00,2022-01-05 00:00:00+00:00,LONG,LONG,1.0,-579.0,-772.0,-1.0,-213.0,6485.0,1.0,924.0,-4990.0,1.0,20220106T000000Z_LONG,2022
2022-01-09 23:55:00+00:00,2022-01-10 00:00:00+00:00,2022-01-07 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220110T000000Z_CASH,2022
2022-01-10 23:55:00+00:00,2022-01-11 00:00:00+00:00,2022-01-10 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220111T000000Z_CASH,2022
2022-01-11 23:55:00+00:00,2022-01-12 00:00:00+00:00,2022-01-11 21:00:00+00:00,True,2022-01-04 00:00:00+00:00,2022-01-12 00:00:00+00:00,LONG,SHORT,1.0,-1137.0,-1909.0,-1.0,-233.0,6252.0,1.0,1287.0,-3703.0,1.0,20220112T000000Z_LONG,2022
2022-01-12 23:55:00+00:00,2022-01-13 00:00:00+00:00,2022-01-12 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220113T000000Z_CASH,2022
2022-01-16 23:55:00+00:00,2022-01-17 00:00:00+00:00,2022-01-14 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220117T000000Z_CASH,2022
2022-01-17 23:55:00+00:00,2022-01-18 00:00:00+00:00,2022-01-17 17:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220118T000000Z_CASH,2022
2022-01-24 23:55:00+00:00,2022-01-25 00:00:00+00:00,2022-01-24 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220125T000000Z_CASH,2022
2022-01-25 23:55:00+00:00,2022-01-26 00:00:00+00:00,2022-01-25 21:00:00+00:00,True,2022-01-18 00:00:00+00:00,2022-01-26 00:00:00+00:00,LONG,LONG,1.0,-884.0,-1444.0,1.0,1937.0,6741.0,-1.0,-1071.0,-4799.0,1.0,20220126T000000Z_LONG,2022
2022-01-27 23:55:00+00:00,2022-01-28 00:00:00+00:00,2022-01-27 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220128T000000Z_CASH,2022
2022-01-31 23:55:00+00:00,2022-02-01 00:00:00+00:00,2022-01-31 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220201T000000Z_CASH,2022
2022-02-03 23:55:00+00:00,2022-02-04 00:00:00+00:00,2022-02-03 21:00:00+00:00,True,2022-01-25 00:00:00+00:00,2022-02-02 00:00:00+00:00,SHORT,LONG,-1.0,1318.0,-126.0,1.0,1343.0,8084.0,-1.0,-1975.0,-6774.0,-1.0,20220204T000000Z_SHORT,2022
2022-02-06 23:55:00+00:00,2022-02-07 00:00:00+00:00,2022-02-04 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220207T000000Z_CASH,2022
2022-02-10 23:55:00+00:00,2022-02-11 00:00:00+00:00,2022-02-10 21:00:00+00:00,True,2022-02-01 00:00:00+00:00,2022-02-09 00:00:00+00:00,LONG,SHORT,1.0,-199.0,-325.0,1.0,389.0,8473.0,-1.0,-692.0,-7466.0,1.0,20220211T000000Z_LONG,2022
2022-02-20 23:55:00+00:00,2022-02-21 00:00:00+00:00,2022-02-18 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220221T000000Z_CASH,2022
2022-02-21 23:55:00+00:00,2022-02-22 00:00:00+00:00,2022-02-21 17:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220222T000000Z_CASH,2022
2022-02-23 23:55:00+00:00,2022-02-24 00:00:00+00:00,2022-02-23 21:00:00+00:00,True,2022-02-15 00:00:00+00:00,2022-02-23 00:00:00+00:00,LONG,LONG,1.0,-4436.0,-3687.0,1.0,458.0,7865.0,1.0,4287.0,-4298.0,3.0,20220224T000000Z_LONG,2022
2022-02-24 23:55:00+00:00,2022-02-25 00:00:00+00:00,2022-02-24 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220225T000000Z_CASH,2022
2022-02-27 23:55:00+00:00,2022-02-28 00:00:00+00:00,2022-02-25 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220228T000000Z_CASH,2022
2022-03-01 23:55:00+00:00,2022-03-02 00:00:00+00:00,2022-03-01 21:00:00+00:00,True,2022-02-22 00:00:00+00:00,2022-03-02 00:00:00+00:00,LONG,LONG,1.0,-532.0,-4219.0,-1.0,-896.0,6969.0,1.0,1735.0,-2563.0,1.0,20220302T000000Z_LONG,2022
2022-03-03 23:55:00+00:00,2022-03-04 00:00:00+00:00,2022-03-03 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220304T000000Z_CASH,2022
2022-03-06 23:55:00+00:00,2022-03-07 00:00:00+00:00,2022-03-04 21:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220307T000000Z_CASH,2022
2022-03-10 23:55:00+00:00,2022-03-11 00:00:00+00:00,2022-03-10 21:00:00+00:00,True,2022-03-01 00:00:00+00:00,2022-03-09 00:00:00+00:00,LONG,SHORT,1.0,-4140.0,-8359.0,1.0,3476.0,10445.0,1.0,2023.0,-540.0,3.0,20220311T000000Z_LONG,2022
2022-03-16 23:55:00+00:00,2022-03-17 00:00:00+00:00,2022-03-16 20:00:00+00:00,True,2022-03-08 00:00:00+00:00,2022-03-16 00:00:00+00:00,SHORT,SHORT,-1.0,2803.0,-5556.0,-1.0,-4352.0,6093.0,1.0,1347.0,807.0,-1.0,20220317T000000Z_SHORT,2022
2022-03-17 23:55:00+00:00,2022-03-18 00:00:00+00:00,2022-03-17 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220318T000000Z_CASH,2022
2022-03-20 23:55:00+00:00,2022-03-21 00:00:00+00:00,2022-03-18 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220321T000000Z_CASH,2022
2022-03-21 23:55:00+00:00,2022-03-22 00:00:00+00:00,2022-03-21 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220322T000000Z_CASH,2022
2022-03-29 23:55:00+00:00,2022-03-30 00:00:00+00:00,2022-03-29 20:00:00+00:00,True,2022-03-22 00:00:00+00:00,2022-03-30 00:00:00+00:00,LONG,LONG,1.0,-507.0,-7586.0,-1.0,-528.0,8609.0,1.0,623.0,95.0,1.0,20220330T000000Z_LONG,2022
2022-04-04 23:55:00+00:00,2022-04-05 00:00:00+00:00,2022-04-04 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220405T000000Z_CASH,2022
2022-04-21 23:55:00+00:00,2022-04-22 00:00:00+00:00,2022-04-21 20:00:00+00:00,True,2022-04-12 00:00:00+00:00,2022-04-20 00:00:00+00:00,SHORT,SHORT,-1.0,3937.0,-992.0,-1.0,-921.0,8648.0,-1.0,-3058.0,-7168.0,-3.0,20220422T000000Z_SHORT,2022
2022-04-26 23:55:00+00:00,2022-04-27 00:00:00+00:00,2022-04-26 20:00:00+00:00,True,2022-04-19 00:00:00+00:00,2022-04-27 00:00:00+00:00,LONG,SHORT,1.0,-1419.0,-2411.0,1.0,260.0,8908.0,1.0,2336.0,-4832.0,3.0,20220427T000000Z_LONG,2022
2022-04-27 23:55:00+00:00,2022-04-28 00:00:00+00:00,2022-04-27 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220428T000000Z_CASH,2022
2022-05-11 23:55:00+00:00,2022-05-12 00:00:00+00:00,2022-05-11 20:00:00+00:00,True,2022-05-03 00:00:00+00:00,2022-05-11 00:00:00+00:00,LONG,SHORT,1.0,-1747.0,-3674.0,1.0,2575.0,15018.0,1.0,14.0,-8666.0,3.0,20220512T000000Z_LONG,2022
2022-05-12 23:55:00+00:00,2022-05-13 00:00:00+00:00,2022-05-12 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220513T000000Z_CASH,2022
2022-05-15 23:55:00+00:00,2022-05-16 00:00:00+00:00,2022-05-13 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220516T000000Z_CASH,2022
2022-05-17 23:55:00+00:00,2022-05-18 00:00:00+00:00,2022-05-17 20:00:00+00:00,True,2022-05-10 00:00:00+00:00,2022-05-18 00:00:00+00:00,SHORT,LONG,-1.0,2246.0,-1428.0,-1.0,-3322.0,11696.0,1.0,8.0,-8658.0,-1.0,20220518T000000Z_SHORT,2022
2022-05-18 23:55:00+00:00,2022-05-19 00:00:00+00:00,2022-05-18 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220519T000000Z_CASH,2022
2022-06-02 23:55:00+00:00,2022-06-03 00:00:00+00:00,2022-06-02 20:00:00+00:00,True,2022-05-24 00:00:00+00:00,2022-06-01 00:00:00+00:00,LONG,LONG,1.0,-4449.0,-7736.0,1.0,1466.0,15269.0,1.0,2178.0,-7251.0,3.0,20220603T000000Z_LONG,2022
2022-06-05 23:55:00+00:00,2022-06-06 00:00:00+00:00,2022-06-03 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220606T000000Z_CASH,2022
2022-06-08 23:55:00+00:00,2022-06-09 00:00:00+00:00,2022-06-08 20:00:00+00:00,True,2022-05-31 00:00:00+00:00,2022-06-08 00:00:00+00:00,SHORT,LONG,-1.0,823.0,-6913.0,-1.0,-667.0,14602.0,-1.0,-433.0,-7684.0,-3.0,20220609T000000Z_SHORT,2022
2022-06-19 23:55:00+00:00,2022-06-20 00:00:00+00:00,2022-06-17 20:00:00+00:00,False,,,CASH,CASH,,,,,,,,,,,20220620T000000Z_CASH,2022
