specialist_id,owned_regime,source_candidate,stage,status,trades,wins,win_rate,net_pips,pnl_usd_001_lot,stress_net_r,average_r,stress_profit_factor,positive_active_month_share,maximum_drawdown_r,removed_profit_factor,gate_pass,family,archetype,direction,threshold,stop_atr,target_r,max_hold_bars,parameter_sha256,train_trades,train_stress_profit_factor,train_removed_profit_factor,train_robust_score,profile,reference_hours,decision_hours,buffer_atr,body_min,cross_window_score
V3_EURSESSIONV2R_0149,compression,EURSESSIONV2R_0149,development_2020_2022,OPENED,34,18,0.5294117647058824,67.73826285053187,6.773826285053187,3.9020607737968724,0.11476649334696684,1.2310848371830194,0.5384615384615384,4.837834363379137,0.8742331483248509,False,session_expansion,,short,,1.25,1.25,12,42660648c216544892d5f5248aa1259aca2dce116c6092aa698c1988a7c40b39,61,1.5619226968139075,1.109732413263762,1.109732413263762,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.8742331483248509
V3_EURSESSIONV2R_0161,compression,EURSESSIONV2R_0161,development_2020_2022,OPENED,34,18,0.5294117647058824,169.4936255421165,16.94936255421165,8.69468893381133,0.25572614511209796,1.52271705595716,0.5384615384615384,3.7973634132709715,0.9318640554957529,True,session_expansion,,short,,1.75,2.0,12,795fcb85a82802ce23097ae01e72f7397588e4947c8a1db15f14ac5cc467bb1f,61,1.7575158750066662,1.087582666486444,1.087582666486444,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.9318640554957529
V3_EURSESSIONV2R_0341,compression,EURSESSIONV2R_0341,development_2020_2022,OPENED,49,19,0.3877551020408163,-2.1898223308824747,-0.2189822330882475,-1.3325485069039333,-0.027194867487835374,0.9578727243147893,0.42857142857142855,8.429976470514545,0.6490152966466516,False,session_expansion,,short,,1.25,2.0,12,1d99f7458edb234a55d7becd49be62595f93cfbb3d7883fde284515d5f9a4e43,92,1.437690196610684,1.0751108120096144,1.0751108120096144,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.35,0.6490152966466516
V3_EURSESSIONV2R_0158,compression,EURSESSIONV2R_0158,development_2020_2022,OPENED,34,18,0.5294117647058824,91.813542314414,9.1813542314414,4.287186266997807,0.12609371373522962,1.2577418698799523,0.5384615384615384,3.1158287609495083,0.8918670134283957,False,session_expansion,,short,,1.75,1.25,12,99e58b565c77e5d33ccd4c785acf16d137b795b6d64d6a904c72f37d791dc049,61,1.520321387511319,1.0687588582580885,1.0687588582580885,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.8918670134283957
V3_EURSESSIONV2R_0310,trend_up,EURSESSIONV2R_0310,development_2020_2022,OPENED,38,12,0.3157894736842105,-132.50855612605196,-13.250855612605196,-12.610866029556416,-0.33186489551464254,0.523106747108681,0.3888888888888889,16.72706165503037,0.2931838962186182,False,session_expansion,,long,,1.25,1.25,12,ec5438becb7bf59417776ca927096c9eb8421af25d98f69be719360e85e95ea4,66,1.451978791968157,1.0493346981179856,1.0493346981179856,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.55,0.2931838962186182
V3_EURSESSIONV2R_0263,compression,EURSESSIONV2R_0263,development_2020_2022,OPENED,29,13,0.4482758620689655,-78.50903373381345,-7.850903373381346,-7.345222007738232,-0.2532835175082149,0.5590158143251315,0.26666666666666666,11.02992665277435,0.3424358952765942,False,session_expansion,,long,,1.75,0.75,12,5a558c28928c94f97eb1e0a9903b01fd2627ae11f4c9f970cf293d308f84995c,81,1.2309638710663242,0.9858573670994064,0.9858573670994064,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.55,0.3424358952765942
V3_EURSESSIONV2R_0283,trend_up,EURSESSIONV2R_0283,development_2020_2022,OPENED,44,13,0.29545454545454547,-192.3751136682772,-19.23751136682772,-17.61260379751115,-0.4002864499434352,0.444748650588605,0.3157894736842105,19.184075684815316,0.25307080170236596,False,session_expansion,,long,,1.25,1.25,12,fe27330f511c28ff95a7f5641ea106a03847c021e56e1d19a267267cb8a1c6d9,77,1.2946994824904707,0.9710226866252484,0.9710226866252484,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.35,0.25307080170236596
V3_EURSESSIONV2R_0317,compression,EURSESSIONV2R_0317,development_2020_2022,OPENED,29,13,0.4482758620689655,-78.50903373381345,-7.850903373381346,-7.345222007738232,-0.2532835175082149,0.5590158143251315,0.26666666666666666,11.02992665277435,0.3424358952765942,False,session_expansion,,long,,1.75,0.75,12,19d6a703c0c828e442617af3743d9efb5fdc4f6efe112f32394bbf2f12d55320,80,1.2078359575969273,0.9624789511210546,0.9624789511210546,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.55,0.3424358952765942
V3_EURSESSIONV2R_0229,trend_up,EURSESSIONV2R_0229,development_2020_2022,OPENED,47,13,0.2765957446808511,-236.23378892672963,-23.623378892672964,-20.480678828097886,-0.43575912400208267,0.41251180590902203,0.3157894736842105,22.05124746349031,0.23813201905246295,False,session_expansion,,long,,1.25,1.25,12,ddfa1f2ed89b5f51be9d3bf25529b460861d087c127e52bc219b2eae8c315875,84,1.2493481100258423,0.9584382066486434,0.9584382066486434,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.35,0.23813201905246295
V3_EURSESSIONV2R_0143,compression,EURSESSIONV2R_0143,development_2020_2022,OPENED,34,11,0.3235294117647059,-21.469926634081194,-2.1469926634081196,-4.140565097466593,-0.12178132639607625,0.8349456774517596,0.38461538461538464,15.239097058963122,0.4520687788219704,False,session_expansion,,short,,0.75,2.0,12,ac0dee8c4db8c5dcfe4112fc118037b85bf2f741bae42c21d9f438bea026d941,61,1.4776762994891035,0.9423808649359318,0.9423808649359318,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.4520687788219704
V3_EURSESSIONV2R_0256,trend_up,EURSESSIONV2R_0256,development_2020_2022,OPENED,41,14,0.34146341463414637,-122.38852100617592,-12.238852100617592,-11.90724064769725,-0.290420503602372,0.5668954844250922,0.3888888888888889,18.2710832801091,0.34577808047677294,False,session_expansion,,long,,1.25,1.25,12,27c6e9130c659965c46f1f093ab48ce7c4b05a895cf59a5bb7c8db7dd5e87b46,72,1.268421475586575,0.9258720332618452,0.9258720332618452,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.55,0.34577808047677294
V3_EURSESSIONV2R_0561,chop,EURSESSIONV2R_0561,development_2020_2022,OPENED,69,33,0.4782608695652174,-101.85032195186845,-10.185032195186846,-5.568999694011503,-0.08071014049292033,0.8012969109848705,0.47619047619047616,11.894031062531937,0.6710042115156881,False,session_expansion,,short,,1.75,0.75,12,f114ff4a994efb29166698d889157c03b6903ffc172b12ac9804a82b5fd43485,121,1.0901277382364716,0.9150992772397816,0.9150992772397816,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.0,0.35,0.6710042115156881
V3_EURSESSIONV2R_0316,trend_up,EURSESSIONV2R_0316,development_2020_2022,OPENED,38,20,0.5263157894736842,7.510500937062375,0.7510500937062375,-3.20062006418286,-0.0842268437942858,0.8119579454999729,0.3888888888888889,9.2738908043416,0.5984683383670256,False,session_expansion,,long,,1.75,0.75,12,882e163dee3859cae8936958c625c22836bd290a3df43569e1b8d5a49e052688,66,1.2139590433803638,0.9125393478285704,0.9125393478285704,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.55,0.5984683383670256
V3_EURSESSIONV2R_0615,chop,EURSESSIONV2R_0615,development_2020_2022,OPENED,66,30,0.45454545454545453,-171.0475531643474,-17.10475531643474,-8.399064591428921,-0.12725855441558973,0.7074083043356753,0.42857142857142855,11.848104005305954,0.580197578044587,False,session_expansion,,short,,1.75,0.75,12,829ccc54d37410705f33750eeb46e891da08f297a61fb2ea711bb153b81d51d4,116,1.0927740741895595,0.9098723647147248,0.9098723647147248,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.1,0.35,0.580197578044587
V3_EURSESSIONV2R_0588,chop,EURSESSIONV2R_0588,development_2020_2022,OPENED,59,27,0.4576271186440678,-160.6925082078181,-16.06925082078181,-7.604150319412513,-0.12888390371885616,0.6985366358874657,0.4,9.061227370112299,0.5538981025844921,False,session_expansion,,short,,1.75,0.75,12,cb7aadd19de4e5e28a24bd305b2fe8509c2c5fcb96fd4136bec7014d6caf3817,101,1.1160499318904684,0.9053262420586484,0.9053262420586484,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.0,0.55,0.5538981025844921
V3_EURSESSIONV2R_0159,chop,EURSESSIONV2R_0159,development_2020_2022,OPENED,78,39,0.5,178.0002413145753,17.80002413145753,3.58692594505359,0.045986230064789614,1.090671065172357,0.625,8.868031056572134,0.9352998234939521,False,session_expansion,,short,,1.75,1.25,12,5089e4ba803bbf2c712cb64824ad1e55d21663afa6bea27f97751bca2509686a,115,1.113083576403349,0.895096983084575,0.895096983084575,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.895096983084575
V3_EURSESSIONV2R_0642,chop,EURSESSIONV2R_0642,development_2020_2022,OPENED,55,25,0.45454545454545453,-174.8569765362085,-17.48569765362085,-7.656406339957957,-0.1392073879992356,0.6787775905943411,0.4,9.113483390657745,0.5257475406800239,False,session_expansion,,short,,1.75,0.75,12,a5ae439a20451d06b2ecedd6896caefd396569bf0e9053d1d5aa05e0c95768f2,99,1.0956365601382687,0.8807434451255146,0.8807434451255146,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.1,0.55,0.5257475406800239
V3_EURSESSIONV2R_0345,chop,EURSESSIONV2R_0345,development_2020_2022,OPENED,108,62,0.5740740740740741,54.668361238561225,5.4668361238561225,-1.8933760067854404,-0.01753125932208741,0.9582749972524249,0.5833333333333334,11.661791168338388,0.8778489749212951,False,session_expansion,,short,,1.75,0.75,12,92d50a63dcb7b42b6acd1ec781cd71d05dadd2e5aafb1a15827b0b3fa9e8dc5c,154,0.9948888811712058,0.8796289221510276,0.8796289221510276,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.35,0.8778489749212951
V3_EURSESSIONV2R_0132,chop,EURSESSIONV2R_0132,development_2020_2022,OPENED,91,44,0.4835164835164835,165.97370807736712,16.597370807736713,2.3250006471358042,0.025549457660833014,1.049603415108371,0.6666666666666666,12.006421348612575,0.9184701638519625,False,session_expansion,,short,,1.75,1.25,12,c968afc8c772ea3fe84b544b83519387976423ab69a19420b44875f14eed0ba5,129,1.0658756278674482,0.8755573590824574,0.8755573590824574,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.35,0.8755573590824574
V3_EURSESSIONV2R_0266,compression,EURSESSIONV2R_0266,development_2020_2022,OPENED,29,9,0.3103448275862069,-170.62209806843586,-17.062209806843587,-11.951893341915758,-0.4121342531695089,0.38994362358078327,0.4,14.713004016020626,0.10484468567566065,False,session_expansion,,long,,1.75,1.25,12,7ad6c0f159be272c842edb220a49b35b1c5b0b6bcf109c78972e6e43824e9034,81,1.1812204239777169,0.8736839554078768,0.8736839554078768,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.55,0.10484468567566065
V3_EURSESSIONV2R_0552,chop,EURSESSIONV2R_0552,development_2020_2022,OPENED,69,35,0.5072463768115942,-93.48977005781512,-9.348977005781512,-7.646148118298933,-0.11081374084491206,0.755131627152957,0.42857142857142855,13.601192034227449,0.6393493291550699,False,session_expansion,,short,,1.25,0.75,12,73ebc7833bf969b4dec203be8a14d6cf473b2a1ac8764321dc988a8a3b042cbf,121,1.013381165573114,0.8633697219495527,0.8633697219495527,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.0,0.35,0.6393493291550699
V3_EURSESSIONV2R_0399,chop,EURSESSIONV2R_0399,development_2020_2022,OPENED,102,60,0.5882352941176471,79.59356907840888,7.959356907840888,0.40998900611188016,0.004019500059920394,1.0098457200340234,0.5833333333333334,10.011513586945735,0.9222037045027701,False,session_expansion,,short,,1.75,0.75,12,535ad0fcce34a3ce19b2fd5aaed8bfb73d4590bad685b23751c534f3cca733d1,148,0.9793822214986224,0.8614783553355012,0.8614783553355012,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.35,0.8614783553355012
V3_EURSESSIONV2R_0453,chop,EURSESSIONV2R_0453,development_2020_2022,OPENED,74,41,0.5540540540540541,32.45564757732521,3.245564757732521,1.2760268984814285,0.01724360673623552,1.0488826080841962,0.6086956521739131,7.7084146992760765,0.9090476000189778,False,session_expansion,,long,,1.75,0.75,12,7ef58e8e41f0db499cd24d05c384ab7a4ead39cf33a89537085c67992fb1ab1b,75,1.1539613087616043,0.8530339645603795,0.8530339645603795,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.0,0.35,0.8530339645603795
V3_EURSESSIONV2R_0348,chop,EURSESSIONV2R_0348,development_2020_2022,OPENED,108,52,0.48148148148148145,202.26714493283941,20.226714493283943,3.0809656661728795,0.028527459871971108,1.056980349378915,0.625,14.571591879849432,0.9433059735064363,False,session_expansion,,short,,1.75,1.25,12,6dda1be9db56f62c0eae2ab02c41387090ad48c9bfefa45c1cd764152a01bcca,154,1.007580472760391,0.8514509296613635,0.8514509296613635,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.35,0.8514509296613635
V3_EURSESSIONV2R_0101,compression,EURSESSIONV2R_0101,development_2020_2022,OPENED,26,12,0.46153846153846156,-56.563017221267216,-5.656301722126722,-5.988643851223936,-0.23033245581630524,0.589309500483788,0.2857142857142857,8.955387531119356,0.34191714883671087,False,session_expansion,,long,,1.75,0.75,12,d32b72daca55663d9c4fd0f244dc87f14cdc7eb625751aa8ccd2204a0d86b95d,65,1.1369348151423655,0.8483875933038718,0.8483875933038718,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.55,0.34191714883671087
V3_EURSESSIONV2R_0375,chop,EURSESSIONV2R_0375,development_2020_2022,OPENED,97,48,0.4948453608247423,187.90978192194882,18.79097819219488,3.0618446977694083,0.031565409255354726,1.0621707707991368,0.5416666666666666,11.683585186619704,0.9373670818825711,False,session_expansion,,short,,1.75,1.25,12,4a6d7e283a68639ea35b13c667a68490a00d7d0d383b36519632917bbf42b9cb,138,1.0236092141899351,0.8467821101516726,0.8467821101516726,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.55,0.8467821101516726
V3_EURSESSIONV2R_0320,compression,EURSESSIONV2R_0320,development_2020_2022,OPENED,29,9,0.3103448275862069,-170.62209806843586,-17.062209806843587,-11.951893341915758,-0.4121342531695089,0.38994362358078327,0.4,14.713004016020626,0.10484468567566065,False,session_expansion,,long,,1.75,1.25,12,504797c6eeec28a49438a0695e515cd16fabc738e9cc22fc856fca05206f568b,80,1.1514296168205074,0.8436670348196549,0.8436670348196549,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.55,0.10484468567566065
V3_EURSESSIONV2R_0047,compression,EURSESSIONV2R_0047,development_2020_2022,OPENED,26,12,0.46153846153846156,-56.563017221267216,-5.656301722126722,-5.988643851223936,-0.23033245581630524,0.589309500483788,0.2857142857142857,8.955387531119356,0.34191714883671087,False,session_expansion,,long,,1.75,0.75,12,760cee39e9f8852e948d2c290335150a6a549e0e41ff183a9937d943f78a9d37,67,1.1184147669349884,0.8415629451729071,0.8415629451729071,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.34191714883671087
V3_EURSESSIONV2R_0498,chop,EURSESSIONV2R_0498,development_2020_2022,OPENED,71,33,0.4647887323943662,-224.53342783932408,-22.45334278393241,-12.064656781735248,-0.1699247434047218,0.6599033498891923,0.4090909090909091,17.140907785608498,0.5581297967932426,False,session_expansion,,long,,1.25,0.75,12,ef345f0ff397dffd5be8c45a4ff423dca0cf4adc7b8b2ac3e119c4b4c593d874,75,1.0770164403726328,0.8329158603646727,0.8329158603646727,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.1,0.35,0.5581297967932426
V3_EURSESSIONV2R_0444,chop,EURSESSIONV2R_0444,development_2020_2022,OPENED,74,38,0.5135135135135135,-132.73185137706807,-13.273185137706808,-7.186501059927316,-0.09711487918820698,0.7895166483068873,0.4782608695652174,12.260901195893862,0.6837745775872003,False,session_expansion,,long,,1.25,0.75,12,1ac491f0075c24035a6487e8a427d113ab2cac29693e042d9eca5295f920f8de,75,1.076977831815324,0.8328772518073642,0.8328772518073642,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.0,0.35,0.6837745775872003
V3_EURSESSIONV2R_0339,chop,EURSESSIONV2R_0339,development_2020_2022,OPENED,108,49,0.4537037037037037,1.4510929689114995,0.14510929689114996,-4.912520404678479,-0.04548630004331925,0.9205408874160357,0.5416666666666666,18.258570485569603,0.8219088060952414,False,session_expansion,,short,,1.25,1.25,12,3126162a0983a0612e26fe3f6de6038728d4ab24dbcff043657be319195a37bc,154,0.9747909721753714,0.8326048230673265,0.8326048230673265,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.0,0.35,0.8219088060952414
V3_EURSESSIONV2R_0456,chop,EURSESSIONV2R_0456,development_2020_2022,OPENED,74,34,0.4594594594594595,-50.35644858542243,-5.035644858542243,-1.7652792738769303,-0.02385512532266122,0.9420821103312449,0.4782608695652174,6.752020065118208,0.7404665458743512,False,session_expansion,,long,,1.75,1.25,12,4668f6fc0c0738b2065a6d0895471ed7e951ff1e68e4493ea66d9af0b0ab78b1,75,1.3200866899123924,0.8260170032508173,0.8260170032508173,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.0,0.35,0.7404665458743512
V3_EURSESSIONV2R_0186,chop,EURSESSIONV2R_0186,development_2020_2022,OPENED,87,43,0.4942528735632184,192.41450034131356,19.241450034131358,4.253983740770349,0.04889636483644079,1.0972661291170327,0.6666666666666666,11.130910291996466,0.9567293046068569,False,session_expansion,,short,,1.75,1.25,12,bb9e6c07af2ef0d7f32d592adebabcc6b136582c0bede540aa3e7691811505d7,123,1.022856481687412,0.8257710070983969,0.8257710070983969,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.35,0.8257710070983969
V3_EURSESSIONV2R_0153,chop,EURSESSIONV2R_0153,development_2020_2022,OPENED,78,28,0.358974358974359,-27.47183682613843,-2.747183682613843,-5.759754567004202,-0.07384300726928464,0.8899241266838624,0.5,16.341080199420897,0.7017590617231488,False,session_expansion,,short,,1.25,2.0,12,d6ad0519af2a6514c4e8734ae05cbdab1a9e35df981c39125d6643ce00f4d29e,115,1.0986851859453937,0.8242390391253045,0.8242390391253045,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.7017590617231488
V3_EURSESSIONV2R_0213,chop,EURSESSIONV2R_0213,development_2020_2022,OPENED,74,38,0.5135135135135135,202.49126045986054,20.249126045986056,5.511747896866662,0.07448307968738734,1.1513239997666014,0.625,8.332043276993346,0.9825743826509917,True,session_expansion,,short,,1.75,1.25,12,aee9708b127fd52265f1dcb29aa8d1c61b29cfa8be2022d110f4ed8a04f86266,108,1.0500149191140935,0.822191915211091,0.822191915211091,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.55,0.822191915211091
V3_EURSESSIONV2R_0199,trend_down,EURSESSIONV2R_0199,development_2020_2022,OPENED,30,16,0.5333333333333333,-24.48305037199506,-2.448305037199506,-3.4171523626296327,-0.11390507875432108,0.7672783526673472,0.23076923076923078,6.353490293619302,0.5233488892392066,False,session_expansion,,short,,1.25,0.75,12,1ce8d3310243df200c18622491b074b224df7b1d04bfc41c679240fb0d64222f,73,1.0632179138319442,0.8206397951268867,0.8206397951268867,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.55,0.5233488892392066
V3_EURSESSIONV2R_0507,chop,EURSESSIONV2R_0507,development_2020_2022,OPENED,71,37,0.5211267605633803,-67.7243457008947,-6.77243457008947,-2.662453442637692,-0.037499344262502704,0.9019703790757202,0.5909090909090909,7.971860136719619,0.7675711823572688,False,session_expansion,,long,,1.75,0.75,12,38f85407f3a08eeba5b732b859b044635f40f0ae6e2e6b3cb970788809daff36,75,1.1145334027885991,0.81617580924849,0.81617580924849,LONDON_NY,"[6, 7, 8, 9, 10, 11]","[12, 13, 14, 15]",0.1,0.35,0.7675711823572688
V3_EURSESSIONV2R_0290,compression,EURSESSIONV2R_0290,development_2020_2022,OPENED,34,15,0.4411764705882353,-96.96642668605148,-9.696642668605149,-9.104402727838446,-0.2677765508187778,0.5405197835608023,0.3333333333333333,12.784086007729314,0.3584830268287511,False,session_expansion,,long,,1.75,0.75,12,b25b536e9756b0203bc855c86fea91fdb777a4ea9108cdcbc6189d9a55b3ab24,91,0.99740834376216,0.8062531127476745,0.8062531127476745,FRANKFURT_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9, 10, 11]",0.1,0.35,0.3584830268287511
V3_EURSESSIONV2R_0074,compression,EURSESSIONV2R_0074,development_2020_2022,OPENED,31,15,0.4838709677419355,-43.89015046749378,-4.389015046749378,-5.982386660977732,-0.1929802148702494,0.6416134505973609,0.35714285714285715,10.437758339009301,0.4255302744128109,False,session_expansion,,long,,1.75,0.75,12,72723adf2df1232638622824d08fa141bdfd3e878c24ca4a62daab9fa9d0e1bd,83,1.012162680816361,0.8023980596953214,0.8023980596953214,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.35,0.4255302744128109
V3_EURSESSIONV2R_0050,compression,EURSESSIONV2R_0050,development_2020_2022,OPENED,26,9,0.34615384615384615,-125.38982016244924,-12.538982016244924,-9.529501841787168,-0.36651930160719876,0.44496095183720563,0.42857142857142855,12.638464894365633,0.11963727142123638,False,session_expansion,,long,,1.75,1.25,12,e6e8f12d2a44e46931edd751c242852813eaf66d708868da3cfd55419af4b520,67,1.146756116517447,0.7826186352387648,0.7826186352387648,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.55,0.11963727142123638
V3_EURSESSIONV2R_0067,trend_up,EURSESSIONV2R_0067,development_2020_2022,OPENED,35,8,0.22857142857142856,-258.9697836686522,-25.896978366865223,-19.38829642014854,-0.5539513262899582,0.3163059660350968,0.21052631578947367,19.388296420148542,0.10329502855121353,False,session_expansion,,long,,1.25,1.25,12,14c8ba5517563a6e0d24abc614f805890af125dfc7f5488e150673e522913026,62,1.1521251785449804,0.7767070354805532,0.7767070354805532,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.35,0.10329502855121353
V3_EURSESSIONV2R_0020,compression,EURSESSIONV2R_0020,development_2020_2022,OPENED,32,15,0.46875,-58.113737267870846,-5.811373726787085,-7.032302564088927,-0.21975945512777897,0.6036457839259433,0.35714285714285715,11.487674242120494,0.4003493939271221,False,session_expansion,,long,,1.75,0.75,12,ca0572a3422f9f9b9b74e2e6782d8d99f68ec544f85fcc3de4f6fda6b97b9604,86,0.9735708756952371,0.7758923654253341,0.7758923654253341,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.35,0.4003493939271221
V3_EURSESSIONV2R_0013,trend_up,EURSESSIONV2R_0013,development_2020_2022,OPENED,39,9,0.23076923076923078,-297.39039659496757,-29.739039659496758,-21.97998499917887,-0.5635893589533044,0.3022121182115894,0.21052631578947367,21.97998499917887,0.11044426975946582,False,session_expansion,,long,,1.25,1.25,12,cd519f1d2c854b9da193ee27acda3a2c68eae0664639b2059a3c1595698929b9,68,1.0832926305505215,0.7513818979668776,0.7513818979668776,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.35,0.11044426975946582
V3_EURSESSIONV2R_0172,trend_down,EURSESSIONV2R_0172,development_2020_2022,OPENED,33,20,0.6060606060606061,20.839606191020987,2.0839606191020987,0.4249726228929188,0.012877958269482388,1.031220664303919,0.42857142857142855,2.434436289953979,0.7680890635766174,False,session_expansion,,short,,1.25,0.75,12,6879dcf3073dc3ab022eaa76f2fcba4aea5c2c28ba19accea1e91ed756f239ad,87,0.9368207508763032,0.7476699701531822,0.7476699701531822,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.1,0.35,0.7476699701531822
V3_EURSESSIONV2R_0669,chop,EURSESSIONV2R_0669,development_2020_2022,OPENED,60,24,0.4,-189.80306433136423,-18.980306433136423,-7.93463020888213,-0.13224383681470217,0.6217141574854597,0.47619047619047616,11.828225141521887,0.4479208429685667,False,session_expansion,,long,,1.75,0.75,12,fd0a2bb7b6cab42c2ee0e14a9d0ef3e32329a63a0c07af8da43b740d60c9c925,102,0.9778467700148648,0.7366027761495931,0.7366027761495931,NY_AFTERNOON,"[12, 13, 14]","[15, 16, 17, 18]",0.0,0.35,0.4479208429685667
V3_EURSESSIONV2R_0723,chop,EURSESSIONV2R_0723,development_2020_2022,OPENED,55,22,0.4,-164.85048656582404,-16.485048656582403,-7.722039001421084,-0.14040070911674699,0.6015459620447496,0.5,11.722878396571614,0.4134472113881113,False,session_expansion,,long,,1.75,0.75,12,69881bb647c01fe3d451e52dd62d4e1876eea012e5ebd439b4088cf4a19164ed,93,0.9975599622740272,0.7238528132077716,0.7238528132077716,NY_AFTERNOON,"[12, 13, 14]","[15, 16, 17, 18]",0.1,0.35,0.4134472113881113
V3_EURSESSIONV2R_0006,chop,EURSESSIONV2R_0006,development_2020_2022,OPENED,98,44,0.4489795918367347,8.799488854782624,0.8799488854782624,-6.736063768352186,-0.06873534457502231,0.8844616473966997,0.5833333333333334,14.924873498728074,0.7810872898977531,False,session_expansion,,long,,0.75,1.25,12,4ced18409ac8cf7f51db09b031eab7fe94559995bcb6882c5b1905e033fa05b9,126,0.8740860693199722,0.7143002641404909,0.7143002641404909,ASIA_LONDON,"[0, 1, 2, 3, 4, 5]","[6, 7, 8, 9]",0.0,0.35,0.7143002641404909
