attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
30959,68abca377389b338,29959,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,163,25,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30960,0f452fbf63a4e481,29960,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,689,126,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30961,c9649ed30a84c56e,29961,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,261,51,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30962,e35cdbe8c9b167fa,29962,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,691,159,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30963,cf4a9bc58a5bcaa7,29963,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,507,105,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30964,b21ea3686a8e8117,29964,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,264,48,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30965,d49f3230e5af2748,29965,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,155,18,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30966,315e07ab4a23297c,29966,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,342,79,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30967,7cd520110e3016de,29967,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,286,50,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30968,7654f65c52eb748a,29968,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,211,46,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30969,cb94dca0bf761b16,29969,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,952,203,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30970,d10b1235d1902470,29970,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,127,23,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
30971,e1d11c417c68b0dc,29971,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,559,116,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30972,1e70f4a3c3a1aad3,29972,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,2740,649,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
30973,b407dca18d597092,29973,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,763,173,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30974,eeaccc779827f3fa,29974,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,257,53,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30975,90985a72aaea9796,29975,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,367,66,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30976,fec77c4317db6182,29976,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,140,18,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30977,97d7cacdb2d8ceb9,29977,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,652,112,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30978,eb9341f3be6730bb,29978,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,195,27,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30979,46d656e04d12f9e7,29979,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,132,23,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30980,55c2d31678a20bfd,29980,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,250,49,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
30981,6b579c0c6e953ba4,29981,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,519,121,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30982,657ad7cd0c9ac60b,29982,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,187,28,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
30983,887627fd9b7f2aee,29983,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,1223,297,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
30984,072435fbda512190,29984,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,195,31,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30985,6be7eb8aa5117f64,29985,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,759,172,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30986,5539366332eb5a67,29986,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,374,71,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
30987,db90d281df6fa914,29987,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,299,58,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
30988,40f8a1987872f392,29988,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,347,70,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
30989,8029c7f5056a78c1,29989,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,500,105,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30990,f962c04f75157c4e,29990,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,696,153,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
30991,f0f4a7c99282740c,29991,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,315,68,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30992,e5ce552733e20a67,29992,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,872,195,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
30993,cf7baaf7112d9530,29993,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,181,31,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30994,2b1110659dd4a9c4,29994,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,1078,242,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
30995,cbe0cd96a9b65550,29995,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,338,63,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
30996,acd4d7603e33c543,29996,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,195,34,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
30997,53e2c2184c4096a7,29997,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,1129,261,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
30998,d3fac6ff9377ec76,29998,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,207,33,"{""age_max"":32,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
30999,3f932afebde417f3,29999,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,296,62,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
31000,db115cfafb1c4586,30000,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,395,78,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
31001,ef222f0b679d18c3,30001,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,562,122,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
31002,e2a497690f7d5bb7,30002,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,351,76,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
31003,f4da8c5045d92272,30003,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,170,24,"{""age_max"":16,""ancestry_max_bars"":256,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
31004,9d97c201b3e092bb,30004,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,876,188,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
31005,4b71f6849f055918,30005,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,492,105,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
31006,b9b7b5186b6cf20d,30006,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,494,100,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
31007,80447a59ae6bd226,30007,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,406,78,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
31008,947386bb35129801,30008,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,713,157,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
31009,dbd9f7b51145bddc,30009,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,508,116,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":1.0}"
31010,792307d284327f38,30010,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,140,24,"{""age_max"":32,""ancestry_max_bars"":128,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
31011,9485100c66741082,30011,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,306,63,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
31012,d7c9c8e3e3ca8b7f,30012,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,229,49,"{""age_max"":16,""ancestry_max_bars"":256,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
31013,83e7f16febcf0ca7,30013,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,104,22,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
31014,977caf1221517d84,30014,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,1173,256,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
31015,e21e38b8ed7e939b,30015,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,1396,307,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
31016,2ac39eac271f79a1,30016,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,156,27,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
31017,440d931083ad9989,30017,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,167,25,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.25}"
31018,f1c40a1af46d13dc,30018,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,119,26,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.25}"
31019,be192716d6748b6e,30019,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,773,172,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":1.0}"
31020,d36a5fbb54f79f2e,30020,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,801,165,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
31021,732a1b35d225132d,30021,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,265,58,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""momentum_bars"":4,""reversal_momentum_atr"":0.5}"
31022,61267bc5daed7eb8,30022,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,1537,350,"{""age_max"":32,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":4,""reversal_momentum_atr"":0.25}"
31023,c1f88cec62693669,30023,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,331,67,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
31024,3994f355d1449c5a,30024,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,215,32,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
31025,28bdedef4f6ed21e,30025,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,364,64,"{""age_max"":8,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.5}"
31026,5c29b19b09c78871,30026,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,552,114,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
31027,a00c8eaab7d339e5,30027,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,1434,316,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":0.25}"
31028,071e8907e150bc79,30028,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,163,37,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""momentum_bars"":8,""reversal_momentum_atr"":0.5}"
31029,d420d39c90b1a3ad,30029,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,257,46,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""momentum_bars"":12,""reversal_momentum_atr"":0.75}"
31030,6f484e3c0769dc1d,30030,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,170,33,"{""age_max"":64,""ancestry_max_bars"":128,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
31031,d3a30c21c8d2df2e,30031,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,222,43,"{""age_max"":64,""ancestry_max_bars"":256,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""momentum_bars"":4,""reversal_momentum_atr"":0.75}"
31032,15d51ecd0d6b0057,30032,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,518,90,"{""age_max"":32,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":8,""reversal_momentum_atr"":0.75}"
31033,ee33423d1d3e2ba6,30033,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_SCALP,1074,243,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""momentum_bars"":8,""reversal_momentum_atr"":1.0}"
31034,bae001a95fa360ba,30034,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,751,155,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":2,""reversal_momentum_atr"":0.75}"
31035,4ac19a1a28dba419,30035,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_EXTENDED,506,99,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""momentum_bars"":2,""reversal_momentum_atr"":1.0}"
31036,1a6ad4db79269f13,30036,CHOP,CHOP_FRESH_ANCESTRY_REVERSAL_REVERSE,C_BALANCED,195,31,"{""age_max"":8,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""momentum_bars"":12,""reversal_momentum_atr"":0.5}"
