attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,side,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
30589,446cac35dca4d6e1,29589,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1025,209,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}",LONG,163,-49.057981527834684,0.587956651775651,-0.30096921182720665,51.63645305140361,20,-5.584589102969523,0.6059969913584886,-0.27922945514847614,8.163060626538446,35,-14.390303250763312,0.4776778580040333,-0.4111515214503803,16.669568988580203,57,-24.30501578888572,0.45629991832519773,-0.4264037857699249,26.983847938266425,51,-4.778073385216131,0.8535800039592182,-0.09368771343561041,8.648165609641136,-56.78040487811738,1.0,20,0.45629991832519773,-0.4264037857699249,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30589,446cac35dca4d6e1,29589,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1025,209,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}",SHORT,158,-52.341594194108424,0.5590279726113562,-0.3312759126209394,56.89557274817396,21,-14.747651274965609,0.29421003323841705,-0.7022691083316956,17.230736413502484,34,-11.626970182610737,0.5581059002282279,-0.341969711253257,12.96929888191547,49,-15.271026213401452,0.5663128511679348,-0.3116535961918664,20.967159942054963,54,-10.695946523130637,0.7051587248905673,-0.19807308376167845,12.766839938659299,-59.46270827992587,1.0,21,0.29421003323841705,-0.7022691083316956,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30590,c4b89d6e6272db53,29590,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,367,71,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",LONG,60,-18.956500527767844,0.5784809203264357,-0.3159416754627974,20.25400341797063,4,0.0010811845347689086,1.000429618931808,0.00027029613369222716,1.2817810611071048,9,-6.45766689765269,0.21824096207391408,-0.7175185441836321,6.638291807501883,19,-8.492083176083426,0.4368498558856123,-0.446951746109654,11.095836912202861,28,-4.007831638566499,0.7903329187699876,-0.1431368442345178,4.140715353692441,-25.934466219743182,1.0,4,0.21824096207391408,-0.7175185441836321,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30590,c4b89d6e6272db53,29590,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,367,71,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",SHORT,52,-24.57506460836097,0.4356067209629985,-0.47259739631463404,24.575064608360968,2,-2.4518890979307595,0.0,-1.2259445489653797,2.4518890979307595,8,-2.0168303918897026,0.6634127085327735,-0.2521037989862128,4.756464924719327,17,-9.933739894143677,0.34649692457201886,-0.584337640831981,11.50010938362395,25,-10.172605224396836,0.4887574307614383,-0.4069042089758734,14.539685347779349,-31.556168687712226,1.0,2,0.0,-1.2259445489653797,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30591,7b9d41f08f2c65d0,29591,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,305,46,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",LONG,39,-18.377714560779435,0.4161559167097116,-0.4712234502763958,21.113708310069704,10,1.4508796376265185,1.2903049013319314,0.14508796376265184,1.2851141116637563,7,-2.1194115854352633,0.5472804309945206,-0.30277308363360905,3.4799517036680254,12,-11.408696904811082,0.10541568634761526,-0.9507247420675902,11.618789780204377,10,-6.300485708159606,0.3034083231980786,-0.6300485708159606,6.300485708159604,-25.128702932885997,1.0,7,0.10541568634761526,-0.9507247420675902,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30591,7b9d41f08f2c65d0,29591,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,305,46,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,71,-20.3202013404618,0.6066017516880593,-0.28620001887974367,24.268662982554236,4,0.16410545631236007,1.0690725333217115,0.041026364078090016,1.194384722894082,22,-2.608928350414645,0.8194972676790137,-0.11858765229157477,6.3932845361947255,25,-2.998416289277684,0.8105506128415073,-0.11993665157110737,4.810106379266709,20,-14.876962157081831,0.2168568779236805,-0.7438481078540915,14.876962157081831,-27.19731460447054,1.0,4,0.2168568779236805,-0.7438481078540915,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30592,a9d8f765df43b600,29592,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1199,224,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,190,-71.49833086472285,0.5210003427369605,-0.3763070045511729,76.84983320997937,25,-5.604749979634903,0.6956698966434315,-0.22418999918539612,8.535437311644447,33,-18.367145784390335,0.3675781125766328,-0.5565801752845556,19.262574735551304,65,-33.06459899966059,0.3978013636001332,-0.5086861384563167,34.57202650981142,67,-14.461836101037006,0.6916468326372545,-0.2158483000154777,18.40244968831582,-78.62797952897165,1.0,25,0.3675781125766328,-0.5565801752845556,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30592,a9d8f765df43b600,29592,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1199,224,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,250,-62.19530667032527,0.6519349757464045,-0.2487812266813011,64.66483076215447,33,-5.610061495040145,0.7509379474323172,-0.170001863486065,9.647333490439987,55,-22.873814885819588,0.48305003666126056,-0.41588754337853795,25.799545990599785,80,-15.794026290207913,0.7096391003041244,-0.19742532862759893,16.14089039741897,82,-17.91740399925763,0.6885116020799253,-0.218504926820215,25.67620252696805,-69.21130964355298,1.0,33,0.48305003666126056,-0.41588754337853795,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30593,007c456918957104,29593,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2813,641,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,312,-119.2479654824773,0.5135499486831345,-0.3822050175720426,122.39485686953972,46,-21.17790512197675,0.45862910527357237,-0.4603892417821033,21.17790512197675,51,-25.854169295289804,0.40273770678097337,-0.5069444959860746,29.815749847448814,82,-31.722226205204507,0.4928226033814239,-0.3868564171366403,31.88401824072112,133,-40.49366486000625,0.5958140843716112,-0.3044636455639568,45.09353516876339,-126.38551010978205,1.0,46,0.40273770678097337,-0.5069444959860746,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30593,007c456918957104,29593,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2813,641,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,378,-138.54224664146182,0.5279325941430316,-0.36651388000386725,141.2239269420501,45,-19.279980799299178,0.4805637090924043,-0.428444017762204,21.77897499436263,83,-29.89476672479894,0.5387982340256272,-0.3601779123469752,29.894766724798945,120,-36.285957397470916,0.5859372964438824,-0.30238297831225763,36.285957397470945,130,-53.08154171989279,0.4891556655814301,-0.408319551691483,54.49517876975486,-145.64263344123057,1.0,45,0.4805637090924043,-0.428444017762204,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30594,a1a1625dcb06bcd5,29594,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,453,71,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}",LONG,91,-38.43887945987567,0.509644925633059,-0.4224052687898425,40.56762668043899,16,-11.57130080789942,0.2866607553681237,-0.7232063004937137,13.70004802846274,18,-9.886789539054867,0.36940870779699525,-0.5492660855030481,10.92548121533483,28,-14.614023615942415,0.4273266377358321,-0.5219294148550863,14.614023615942413,29,-2.3667654969789678,0.8871411369833956,-0.08161260334410234,12.223758923577703,-47.89460078665263,1.0,16,0.2866607553681237,-0.7232063004937137,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": true}",False,1.0,False
30594,a1a1625dcb06bcd5,29594,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,453,71,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}",SHORT,104,-49.08949443741075,0.45473957956583655,-0.472014369590488,51.39611205054901,15,-3.990923093290794,0.6488725000298539,-0.2660615395527196,9.269333328786068,17,-10.136259915406153,0.3517495394963179,-0.5962505832591855,10.737049928060758,38,-25.552765991966876,0.30024436257083204,-0.6724412103149178,26.7277561062435,34,-9.409545436746924,0.6450620193485092,-0.27675133637490956,13.20222394922945,-58.58803318756903,1.0,15,0.30024436257083204,-0.6724412103149178,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30595,c1e1679198ef55da,29595,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,593,105,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,124,-56.46496426775944,0.4541326056976433,-0.45536261506257614,60.32606943834721,23,-1.0877278702444735,0.931110691866191,-0.0472925160975858,4.948833040832236,21,-3.1373966087555916,0.7922177108433677,-0.14939983851217103,7.859714302786669,45,-32.71253478514466,0.23453826890607746,-0.7269452174476592,34.55912669026807,35,-19.527305003614707,0.34507678117942553,-0.5579230001032773,19.527305003614707,-65.93891880450688,1.0,21,0.23453826890607746,-0.7269452174476592,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30595,c1e1679198ef55da,29595,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,593,105,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,164,-43.240245723299104,0.6593933820192541,-0.26366003489816525,44.082842383543856,23,-4.635931034558822,0.748333002222906,-0.2015622188938618,6.801547185971482,30,-10.85555379169519,0.5445264232079431,-0.36185179305650633,12.222536286826843,58,-14.104205727178199,0.6822424679655091,-0.24317596081341722,14.377380974042689,53,-13.644555169866898,0.6615056642705358,-0.2574444371673,17.395016904846102,-52.76313409738586,1.0,23,0.5445264232079431,-0.36185179305650633,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30596,40cdedae80580de8,29596,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,4331,950,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}",LONG,495,-189.4570528245602,0.5099693268281457,-0.3827415208576974,194.03639962161097,89,-40.18740140111343,0.4735120884344584,-0.45154383596756664,40.18740140111344,93,-35.84907162343892,0.5079003338778114,-0.3854738884240744,38.62656780147256,142,-51.43823862026205,0.5173243496637463,-0.36224111704409895,51.43823862026205,171,-61.9823411797458,0.5263953196569428,-0.36246983146050177,67.91495544211871,-196.7789521880075,1.0,89,0.4735120884344584,-0.45154383596756664,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30596,40cdedae80580de8,29596,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,4331,950,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}",SHORT,580,-202.8350889888759,0.5344639309961418,-0.3497156706704757,207.3984673030109,78,-38.037957451379064,0.41743573347383606,-0.48766612117152647,40.96203715999502,148,-36.52890703913232,0.6444800456677681,-0.24681693945359676,38.76596540998735,184,-71.75859245064046,0.4890679691832749,-0.3899923502752199,74.88849816285426,170,-56.509632047724054,0.5557904084237434,-0.33240960028072974,59.32967312212043,-209.96160298601262,1.0,78,0.41743573347383606,-0.48766612117152647,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30597,1fa81704deb6b35a,29597,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,388,82,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,68,-34.625399912773474,0.4049584523607055,-0.5091970575407864,38.76842168094697,21,-1.578572620436963,0.89095470476026,-0.07517012478271252,5.721594388610452,13,-3.908784590940911,0.6195655955858437,-0.3006757377646855,9.087720303465275,20,-17.06726585850114,0.17704351342179547,-0.8533632929250571,17.808231590178174,14,-12.07077684289446,0.04955181978213362,-0.8621983459210328,12.07077684289446,-43.79766153931509,1.0,13,0.04955181978213362,-0.8621983459210328,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30597,1fa81704deb6b35a,29597,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,388,82,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,101,-18.550071377538625,0.7474782352466361,-0.18366407304493687,20.897299080805528,10,-0.17090387780343375,0.9764642939430546,-0.017090387780343375,4.288455967286458,27,-5.737860916379486,0.7038466164865725,-0.21251336727331427,8.831943027745751,41,-6.126807405996038,0.7891540291042026,-0.14943432697551312,9.62316890335121,23,-6.514499177359665,0.6332955444676898,-0.28323909466781155,10.907760178751285,-28.008429201173524,1.0,10,0.6332955444676898,-0.28323909466781155,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30598,f2c1d201fc4cd9a6,29598,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,133,16,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":3.0}",LONG,23,-6.424133845852279,0.6250570904559156,-0.2793101672109687,11.590088887978201,3,3.7275553423550836,inf,1.2425184474516946,0.0,2,0.23274737675436352,1.2052510377637469,0.11637368837718176,1.1339644334576582,10,-9.149330307305917,0.12902394787031643,-0.9149330307305916,9.338498617618066,8,-1.2351062576558114,0.7752301205069283,-0.15438828220697642,2.251590270360132,-13.406076691555809,1.0,2,0.12902394787031643,-0.9149330307305916,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30598,f2c1d201fc4cd9a6,29598,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,133,16,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":3.0}",SHORT,34,-6.836756539025833,0.7136547078922316,-0.20108107467723038,9.088431978265275,2,0.027761050868889692,1.0226634717453433,0.013880525434444846,1.2249249003341107,2,-2.247250496817619,0.0,-1.1236252484088094,2.247250496817619,15,-5.522316540130039,0.5243733855148529,-0.3681544360086693,6.967201353420532,15,0.905049447052936,1.1029268926987505,0.060336629803529065,5.990882268122476,-13.811959351665456,1.0,2,0.0,-1.1236252484088094,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30599,c7be45aba0cc2cec,29599,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,1394,279,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}",LONG,101,-42.33248948777729,0.4177799387043131,-0.41913355928492363,46.37362870908412,14,-1.3042679651980822,0.824017996555571,-0.09316199751414873,5.3454071865049215,11,-1.5478453504994254,0.7374571620787364,-0.14071321368176595,4.516555418537439,27,-18.398762459003684,0.21673371148549006,-0.6814356466297661,20.15559333389905,49,-21.081613713076106,0.4129644633030448,-0.43023701455257357,21.081613713076102,-46.90472760444382,1.0,11,0.21673371148549006,-0.6814356466297661,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30599,c7be45aba0cc2cec,29599,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,1394,279,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}",SHORT,139,-35.33850373621769,0.5934070253085912,-0.25423383982890424,37.12791850221794,6,0.28755854790443647,1.1160488733751897,0.04792642465073941,1.2425129638588541,21,-4.702014652311914,0.6351190687710823,-0.22390545963390066,5.496076615390428,49,-9.693094784115079,0.660660029213696,-0.19781826090030774,10.158347811638656,63,-21.23095284769513,0.506082446624823,-0.3369992515507163,21.938747102712444,-39.871837526206114,1.0,6,0.506082446624823,-0.3369992515507163,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30600,54f4e5f56b25fc35,29600,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,973,186,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,103,-30.385796133827952,0.546693187946098,-0.2950077294546403,33.661158870177196,9,-5.426249167158774,0.2875405356155337,-0.6029165741287527,6.901927414685458,18,-1.8082292738309227,0.8070921454712311,-0.1004571818794957,4.875736298264769,21,-9.32231270732793,0.3909135201084514,-0.4439196527299014,10.93424190266773,55,-13.829004985510329,0.6018855141356091,-0.25143645428200595,15.628689474332884,-34.954530553536316,1.0,9,0.2875405356155337,-0.6029165741287527,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30600,54f4e5f56b25fc35,29600,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,973,186,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,96,-27.28881040051082,0.5626603205819773,-0.2842584416719877,28.19234063633854,2,-2.532032669374094,0.0,-1.266016334687047,2.532032669374094,15,-3.4022892631727832,0.6321409292544238,-0.2268192842115189,4.216793040279349,24,-11.447854472129432,0.36342813773574434,-0.47699393633872633,12.668084259705122,55,-9.906633995834511,0.6964206099905096,-0.18012061810608201,12.108129499668069,-31.88447571812603,1.0,2,0.0,-1.266016334687047,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30601,cfeedc2c0ace0ad1,29601,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,309,52,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":2.0}",LONG,9,0.07478864203255031,1.0168958613189052,0.008309849114727812,2.3995862993288792,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,0.07478864203255031,1.0168958613189052,0.008309849114727812,2.3995862993288792,-4.426447437093184,0.4884643619799573,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
