attempt_no,policy_id,mechanic,raw_discovery_signal_count,raw_discovery_long_count,raw_discovery_short_count,parameters_json
130069,78c3be05fc488f8d,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
130070,9d7bfdf39a178aed,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":1,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130071,4d804b57bb12b201,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130072,8c89aed1c83fb2ed,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130073,3b1ec65061468a4f,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130074,e917400981bbe752,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130075,30382b414a5fc2a8,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130076,7b5fa2bd66fb6f9e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130077,7f5f497b38780a3b,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130078,0c0f650812d42d63,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130079,4f663b8952a322d4,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
130080,f9533687413deffd,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":2,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}"
130081,e51d12eaf9fddbb5,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}"
130082,4018bfa6723b0e0c,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}"
130083,d0a2afc30bb22ff6,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}"
130084,81362f97ff0b2b13,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}"
130085,bb80ebe20463700c,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}"
130086,a026cd17334bd36c,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}"
130087,bf5527cf8860500e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}"
130088,ff97b2b75fb0bd09,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}"
130089,6058848659c0ad4e,PRICE_EVENT_STATE,27811,16176,15870,"{""event_pool_id"":3,""feature_set"":""PRICE_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}"
