attempt_no,policy_id,mechanic,parameters_json,trades,calendar_weekdays,trades_per_source_day,stress_net_r,stress_pf,average_stress_r,positive_month_share,closed_drawdown_r,top_winners_removed_stress_net_r,block_pvalue,profitable_segments,worst_segment_pf,current_account_feasible_share,long_trades,short_trades,minimum_fold_auc,minimum_fold_frequency,fdr_qvalue,gate_checks_json,fold_diagnostics_json,gate_pass,segment_metrics_json
130490,72add34f5f0c7217,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":3,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}",360,521,0.690978886756238,-87.64669152035285,0.6668261878201982,-0.24346303200098013,0.25,93.06669887576645,-94.49032322925761,1.0,0,0.5756093187617166,1.0,187,173,0.4597403349422806,0.3153846153846154,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5102452081581904,""fold_id"":""D1"",""threshold"":0.3632300282761073,""trades"":65,""trades_per_weekday"":0.4961832061068702},{""auc"":0.5011963343035494,""fold_id"":""D2"",""threshold"":0.2736135415055236,""trades"":136,""trades_per_weekday"":1.0461538461538462},{""auc"":0.4597403349422806,""fold_id"":""D3"",""threshold"":0.37093747522218806,""trades"":41,""trades_per_weekday"":0.3153846153846154},{""auc"":0.5061313308979387,""fold_id"":""D4"",""threshold"":0.3366416396177458,""trades"":118,""trades_per_weekday"":0.9076923076923077}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-9.479519621283893,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.7853894886886701,""trades"":65},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-44.92851880411307,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5756093187617166,""trades"":136},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-10.152558475939756,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.6619312836146235,""trades"":41},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-23.08609461901614,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7218481483710083,""trades"":118}]"
130491,b3e67552a8c3e930,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}",324,521,0.6218809980806143,-139.99862048995857,0.47323062017222056,-0.4320945076850573,0.08333333333333333,141.62596033305627,-146.88194018096186,1.0,0,0.292500497803139,1.0,157,167,0.44487882494470743,0.3153846153846154,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.36021124082271005,""trades"":80,""trades_per_weekday"":0.6106870229007634},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.33299710884233213,""trades"":114,""trades_per_weekday"":0.8769230769230769},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.37148233795540775,""trades"":41,""trades_per_weekday"":0.3153846153846154},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.3679751825902273,""trades"":89,""trades_per_weekday"":0.6846153846153846}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-21.627146763646003,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.641016355342843,""trades"":80},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-63.73965944573912,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.36272118036075623,""trades"":114},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-26.57856049756801,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.292500497803139,""trades"":41},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-28.053253783005445,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5870723990799684,""trades"":89}]"
130492,e2e9b2240b0187d6,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.875,""target_r"":1.5}",333,521,0.6391554702495201,-144.39382015421833,0.4726404279622705,-0.4336150755381932,0.08333333333333333,146.021159997316,-151.27713984522163,1.0,0,0.2751264814001134,1.0,161,172,0.44487882494470743,0.33076923076923076,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.35943595529599337,""trades"":82,""trades_per_weekday"":0.6259541984732825},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.32891703866587785,""trades"":116,""trades_per_weekday"":0.8923076923076924},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.3698625174876874,""trades"":43,""trades_per_weekday"":0.33076923076923076},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.36486991512154376,""trades"":92,""trades_per_weekday"":0.7076923076923077}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-23.00858172394212,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6266472730568313,""trades"":82},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-60.95362569505279,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.39557502177348464,""trades"":116},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-28.950879842590787,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.2751264814001134,""trades"":43},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-31.480732892632645,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5590530129243173,""trades"":92}]"
130493,9546b02706dfae95,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.9,""target_r"":1.5}",346,521,0.6641074856046065,-144.69424991881505,0.4870056410332664,-0.4181914737538007,0.08333333333333333,146.32158976191275,-151.57756960981837,1.0,0,0.30843147189087183,1.0,168,178,0.44487882494470743,0.3384615384615385,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.3587376244746958,""trades"":83,""trades_per_weekday"":0.6335877862595419},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.3216711026612058,""trades"":122,""trades_per_weekday"":0.9384615384615385},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.3691719435615741,""trades"":44,""trades_per_weekday"":0.3384615384615385},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.3618932004516816,""trades"":97,""trades_per_weekday"":0.7461538461538462}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-21.702663908685114,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6478379741326182,""trades"":83},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-63.07491791014271,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.40265076330965943,""trades"":122},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-27.620704642206903,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.30843147189087183,""trades"":44},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-32.29596345778034,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5688160724140088,""trades"":97}]"
130494,49040217f4814af3,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.925,""target_r"":1.5}",350,521,0.6717850287907869,-146.94882457856892,0.48556509592709807,-0.4198537845101969,0.08333333333333333,149.94608967320204,-153.83586903947327,1.0,0,0.29987421514941526,1.0,170,180,0.44487882494470743,0.34615384615384615,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.35832234560790543,""trades"":83,""trades_per_weekday"":0.6335877862595419},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.314256747145119,""trades"":124,""trades_per_weekday"":0.9538461538461539},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.36761837436417855,""trades"":45,""trades_per_weekday"":0.34615384615384615},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.361711122351082,""trades"":98,""trades_per_weekday"":0.7538461538461538}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-21.702663908685114,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6478379741326182,""trades"":83},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-65.55970621615874,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.39321535733777424,""trades"":124},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-28.76041624748017,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.29987421514941526,""trades"":45},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-30.926038206244897,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.587105966481683,""trades"":98}]"
130495,e5ff3bf9e8feb114,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.95,""target_r"":1.5}",351,521,0.6737044145873321,-148.1873180891011,0.4833220224552574,-0.42218609142194047,0.08333333333333333,151.18458318373425,-155.07436255000545,1.0,0,0.29987421514941526,1.0,169,182,0.44487882494470743,0.34615384615384615,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.3579225092255839,""trades"":83,""trades_per_weekday"":0.6335877862595419},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.3089090377578112,""trades"":125,""trades_per_weekday"":0.9615384615384616},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.3665303894789873,""trades"":45,""trades_per_weekday"":0.34615384615384615},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.36095126289562485,""trades"":98,""trades_per_weekday"":0.7538461538461538}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-21.702663908685114,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6478379741326182,""trades"":83},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-66.76478864600527,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.38842135212418494,""trades"":125},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-28.76041624748017,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.29987421514941526,""trades"":45},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-30.95944928693055,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.5868441917923468,""trades"":98}]"
130496,5e220ca2824589cf,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.975,""target_r"":1.5}",352,521,0.6756238003838771,-144.4504920783362,0.4944010449557285,-0.41037071613163695,0.041666666666666664,147.44775717296938,-151.33753653924055,1.0,0,0.29987421514941526,1.0,170,182,0.44487882494470743,0.34615384615384615,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.3565757053122598,""trades"":83,""trades_per_weekday"":0.6335877862595419},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.30855170271783494,""trades"":125,""trades_per_weekday"":0.9615384615384616},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.36568428401320413,""trades"":45,""trades_per_weekday"":0.34615384615384615},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.35998859292563523,""trades"":99,""trades_per_weekday"":0.7615384615384615}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-24.213071179239414,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6144710403045025,""trades"":83},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-66.76478864600527,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.38842135212418494,""trades"":125},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-28.76041624748017,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.29987421514941526,""trades"":45},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-24.712216005611353,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6598457901852158,""trades"":99}]"
130497,364fbe8d6d65d507,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.0,""target_r"":1.5}",356,521,0.6833013435700576,-144.07928796601738,0.4998553822850821,-0.4047171010281387,0.041666666666666664,147.0765530606505,-150.97240737076936,1.0,0,0.29987421514941526,1.0,173,183,0.44487882494470743,0.34615384615384615,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.35520338656217226,""trades"":84,""trades_per_weekday"":0.6412213740458015},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.3032473005676032,""trades"":126,""trades_per_weekday"":0.9692307692307692},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.36528587353536923,""trades"":45,""trades_per_weekday"":0.34615384615384615},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.3580824595041321,""trades"":101,""trades_per_weekday"":0.7769230769230769}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-25.414343590254877,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6029385868776471,""trades"":84},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-65.38740816084217,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.4010530539410825,""trades"":126},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-28.76041624748017,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.29987421514941526,""trades"":45},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-24.51711996744016,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6678780505720213,""trades"":101}]"
130498,fda8581928dc02db,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.025,""target_r"":1.5}",366,521,0.7024952015355086,-140.95330089833632,0.5186568178463347,-0.3851183084653998,0.041666666666666664,143.9505659929695,-147.8371125400768,1.0,0,0.29132551423873954,1.0,179,187,0.44487882494470743,0.35384615384615387,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.35413920808197097,""trades"":84,""trades_per_weekday"":0.6412213740458015},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.29819523172210893,""trades"":128,""trades_per_weekday"":0.9846153846153847},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.364424208742296,""trades"":46,""trades_per_weekday"":0.35384615384615387},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.35455291649683474,""trades"":108,""trades_per_weekday"":0.8307692307692308}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-25.414343590254877,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6029385868776471,""trades"":84},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-62.74758263235985,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.42523378663694905,""trades"":128},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-29.965842639714197,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.29132551423873954,""trades"":46},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-22.825532036007388,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.7049906282770729,""trades"":108}]"
130499,d7fc584ae4534bfb,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.05,""target_r"":1.5}",373,521,0.7159309021113244,-151.2642410235777,0.4987167020419457,-0.4055341582401547,0.041666666666666664,154.14813491709853,-158.14805266531818,1.0,0,0.29132551423873954,1.0,186,187,0.44487882494470743,0.35384615384615387,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.3529780155923561,""trades"":84,""trades_per_weekday"":0.6412213740458015},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.2966368127668061,""trades"":130,""trades_per_weekday"":1.0},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.3633557995968435,""trades"":46,""trades_per_weekday"":0.35384615384615387},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.35237519457766897,""trades"":113,""trades_per_weekday"":0.8692307692307693}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-27.93260340988478,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5714257330265098,""trades"":84},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-62.18357322361916,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.4343292823977014,""trades"":130},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-29.965842639714197,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.29132551423873954,""trades"":46},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-31.18222175035956,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6303894762414697,""trades"":113}]"
130500,cb155a6d84eb3f8c,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":4,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":1,""stop_atr"":1.0,""target_addon_trades_per_weekday"":1.075,""target_r"":1.5}",377,521,0.7236084452975048,-141.0362628277474,0.5290947028798395,-0.37410149291179684,0.041666666666666664,143.9201567212683,-147.92007446948787,1.0,0,0.3321362524846907,1.0,190,187,0.44487882494470743,0.35384615384615387,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5259452573134444,""fold_id"":""D1"",""threshold"":0.35253450152445065,""trades"":84,""trades_per_weekday"":0.6412213740458015},{""auc"":0.44548817563090204,""fold_id"":""D2"",""threshold"":0.28368742518194556,""trades"":131,""trades_per_weekday"":1.0076923076923077},{""auc"":0.44487882494470743,""fold_id"":""D3"",""threshold"":0.36284424829804407,""trades"":46,""trades_per_weekday"":0.35384615384615387},{""auc"":0.47812454162082824,""fold_id"":""D4"",""threshold"":0.3499205454331988,""trades"":116,""trades_per_weekday"":0.8923076923076924}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-27.93260340988478,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.5714257330265098,""trades"":84},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-53.45099547528356,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.49812831833446636,""trades"":131},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-27.464128518820907,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.3321362524846907,""trades"":46},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-32.18853542375814,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.6287321722156369,""trades"":116}]"
130501,bd0269e9babbe87a,PRICE_MICRO_EVENT_STATE,"{""event_pool_id"":0,""feature_set"":""PRICE_MICRO_EVENT_STATE"",""hold_hours"":3,""model_id"":2,""stop_atr"":1.0,""target_addon_trades_per_weekday"":0.85,""target_r"":1.5}",315,521,0.6046065259117083,-115.18036733197464,0.5340933564574228,-0.36565195978404647,0.20833333333333334,116.81157930414398,-122.12898927083738,1.0,0,0.5029356656292582,0.9968253968253968,154,161,0.4485291408719956,0.2,1.0,"{""maximum_closed_drawdown_r"":false,""maximum_fdr_qvalue"":false,""minimum_average_stress_r"":false,""minimum_direction_share"":true,""minimum_fold_auc"":false,""minimum_fold_frequency"":false,""minimum_positive_month_share"":false,""minimum_profitable_segments"":false,""minimum_stress_pf"":false,""minimum_trades"":false,""minimum_trades_per_source_day"":false,""minimum_worst_segment_pf"":false,""top_winners_removed_positive"":false}","[{""auc"":0.5225872789063102,""fold_id"":""D1"",""threshold"":0.3713962776077492,""trades"":67,""trades_per_weekday"":0.5114503816793893},{""auc"":0.5025910091980823,""fold_id"":""D2"",""threshold"":0.32283719667702426,""trades"":121,""trades_per_weekday"":0.9307692307692308},{""auc"":0.4485291408719956,""fold_id"":""D3"",""threshold"":0.3895759401139942,""trades"":26,""trades_per_weekday"":0.2},{""auc"":0.49096432317824296,""fold_id"":""D4"",""threshold"":0.3710111311909715,""trades"":101,""trades_per_weekday"":0.7769230769230769}]",False,"[{""end"":""2023-01-01T00:00:00+00:00"",""net_r"":-18.78475362143945,""profitable"":false,""start"":""2022-07-01T00:00:00+00:00"",""stress_pf"":0.6203324533042199,""trades"":67},{""end"":""2023-07-01T00:00:00+00:00"",""net_r"":-48.56461726523281,""profitable"":false,""start"":""2023-01-01T00:00:00+00:00"",""stress_pf"":0.5029356656292582,""trades"":121},{""end"":""2024-01-01T00:00:00+00:00"",""net_r"":-10.221908611825398,""profitable"":false,""start"":""2023-07-01T00:00:00+00:00"",""stress_pf"":0.5141542203744086,""trades"":26},{""end"":""2024-07-01T00:00:00+00:00"",""net_r"":-37.60908783347699,""profitable"":false,""start"":""2024-01-01T00:00:00+00:00"",""stress_pf"":0.523926906195305,""trades"":101}]"
