timestamp_broker,m5_bar_time,time_bucket,candidate,family,lane,regime,symbol,direction,normalized_direction,legacy_shadow_action,legacy_shadow_reason,proposed_v2_shadow_action,proposed_v2_shadow_reason,trend_veto_action,trend_veto_reason,fixed_shadow_action,fixed_shadow_reason,entry_price,stop_loss,take_profit,stop_distance_points,spread_points,cost_bucket,evidence_tier,resolution_status,resolution_source,matched_position_ticket,actual_state,actual_profit_aed,actual_exit_time,actual_exit_price,replay_model,replay_entry_time,replay_entry_price,replay_synthetic_stop_loss,replay_synthetic_take_profit,replay_signal_risk_points,replay_spread_points,replay_bars_scanned,replay_exit_time,replay_exit_price,gross_outcome_r,estimated_cost_r,cost_source,net_outcome_r,v1_resolution_status,v1_resolution_source,v1_replay_bars_scanned,v1_replay_exit_time,v1_replay_exit_price,v1_gross_outcome_r,v1_estimated_cost_r,v1_cost_source,v1_net_outcome_r,_source_file
2026.06.16 18:25:00,2026.06.16 18:25:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4339.22,4342.59,4334.17,336.91,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.16 19:20:01,2026.06.16 19:20:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4338.72,4341.44,4334.64,272.14,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.16 19:30:01,2026.06.16 19:30:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4338.26,4341.05,4334.07,279.06,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.16 19:35:00,2026.06.16 19:35:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4339.34,4341.26,4336.46,192.11,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.16 22:40:00,2026.06.16 22:40:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.89,4329.73,4337.63,316.12,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 00:05:00,2026.06.17 00:05:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.33,4329.22,4336.99,310.95,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 00:10:00,2026.06.17 00:10:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4335.42,4328.05,4346.48,737.31,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 00:25:01,2026.06.17 00:25:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4337.50,4341.71,4331.18,421.42,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 00:30:01,2026.06.17 00:30:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4337.26,4340.26,4332.75,300.38,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 01:30:00,2026.06.17 01:30:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4342.67,4338.55,4348.85,411.98,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 01:50:00,2026.06.17 01:50:00,Night 20:00-05:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4337.73,4342.02,4331.30,428.66,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 02:10:00,2026.06.17 02:10:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4342.56,4339.51,4347.14,305.13,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 02:15:00,2026.06.17 02:15:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4342.58,4339.24,4347.60,334.41,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 02:45:00,2026.06.17 02:45:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4337.63,4341.46,4331.88,383.47,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 02:50:00,2026.06.17 02:50:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4338.28,4341.24,4333.84,296.01,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 03:05:00,2026.06.17 03:05:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4333.77,4329.37,4340.37,440.12,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 03:20:00,2026.06.17 03:20:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.58,4328.87,4338.15,371.31,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 03:30:00,2026.06.17 03:30:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4331.89,4328.85,4336.45,303.91,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 03:35:00,2026.06.17 03:35:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.25,4328.58,4337.75,366.85,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 03:45:00,2026.06.17 03:45:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.87,4329.64,4337.71,322.79,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 04:20:00,2026.06.17 04:20:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4331.96,4329.73,4335.31,223.01,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 04:45:00,2026.06.17 04:45:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4317.78,4325.46,4306.27,767.63,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 05:00:00,2026.06.17 05:00:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4325.42,4321.78,4330.87,363.56,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 05:15:00,2026.06.17 05:15:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4323.97,4327.33,4318.93,336.14,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 05:35:00,2026.06.17 05:35:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4327.40,4323.80,4332.80,359.94,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 05:40:00,2026.06.17 05:40:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4326.99,4333.40,4317.37,641.16,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 06:00:00,2026.06.17 06:00:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4329.93,4333.10,4325.17,317.42,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 06:05:00,2026.06.17 06:05:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4330.33,4323.83,4340.08,649.69,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 06:45:00,2026.06.17 06:45:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4326.67,4323.22,4331.85,345.03,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 07:10:00,2026.06.17 07:10:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4332.77,4329.43,4337.78,333.87,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 07:50:00,2026.06.17 07:50:00,Morning 06:00-11:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.28,4331.94,4322.78,366.49,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 08:10:00,2026.06.17 08:10:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4326.71,4323.33,4331.78,338.19,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 08:25:00,2026.06.17 08:25:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4323.56,4319.13,4330.21,443.50,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 09:00:00,2026.06.17 09:00:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4324.69,4317.94,4334.82,675.24,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 09:05:00,2026.06.17 09:05:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4322.97,4325.71,4318.86,273.75,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 09:20:00,2026.06.17 09:20:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4325.63,4320.84,4332.82,479.14,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 09:25:00,2026.06.17 09:25:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4327.50,4324.65,4331.77,284.96,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 09:40:00,2026.06.17 09:40:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.07,4335.91,4316.30,784.45,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
2026.06.17 09:45:00,2026.06.17 09:45:00,Afternoon 12:00-15:59,round_number_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4328.59,4331.48,4324.25,289.23,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_round_number_retest_v0_xauusd.csv
