attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,raw_signal_count,minimum_era_raw_signal_count,parameters_json
32785,e223ec399054b570,31785,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,456,29,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.4,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.32,""session"":""NY""}"
32786,fc8694d7b1b2055c,31786,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,810,171,"{""chop_age_max"":432,""chop_age_min"":48,""efficiency_max"":0.5,""intensity_min"":1.0,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.08,""session"":""LONDON""}"
32787,95927c0fdad54632,31787,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,337,20,"{""chop_age_max"":48,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.06,""price_window"":3,""reversal_book_min"":0.24,""session"":""ALL""}"
32788,f87de07c9d369797,31788,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,241,39,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":0.6,""move_atr_min"":0.6,""price_tick_min"":0.03,""price_window"":1,""reversal_book_min"":0.24,""session"":""ASIA""}"
32789,8cdc1a9628a2c113,31789,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,324,58,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.08,""session"":""ASIA""}"
32790,fbf4015128ffd06d,31790,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1723,128,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.16,""session"":""ALL""}"
32791,24ab0980853ef87d,31791,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,183,25,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":0.3,""intensity_min"":0.6,""move_atr_min"":0.2,""price_tick_min"":0.06,""price_window"":3,""reversal_book_min"":0.24,""session"":""ASIA""}"
32792,34624a5a799e8644,31792,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,345,21,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":1.0,""move_atr_min"":0.2,""price_tick_min"":0.03,""price_window"":1,""reversal_book_min"":0.24,""session"":""LATE""}"
32793,bcac73456b068921,31793,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,253,16,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.08,""session"":""LATE""}"
32794,5bb5e9df4814ebb2,31794,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,612,110,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.08,""session"":""ASIA""}"
32795,d0991c8a73344680,31795,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,461,45,"{""chop_age_max"":432,""chop_age_min"":48,""efficiency_max"":0.3,""intensity_min"":1.0,""move_atr_min"":0.4,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.24,""session"":""NY""}"
32796,ffc41d0480c7c894,31796,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,2546,432,"{""chop_age_max"":2000,""chop_age_min"":48,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.08,""session"":""NY""}"
32797,a72e22d14d1fc4ee,31797,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,6546,1215,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""ALL""}"
32798,548f5346652f4bf4,31798,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,685,120,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.2,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.08,""session"":""ASIA""}"
32799,f9549a603ad4d3f1,31799,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,2046,270,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":1.0,""intensity_min"":1.0,""move_atr_min"":0.2,""price_tick_min"":0.03,""price_window"":1,""reversal_book_min"":0.08,""session"":""LONDON""}"
32800,86c08b63ccd7705e,31800,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,271,16,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.06,""price_window"":3,""reversal_book_min"":0.24,""session"":""ALL""}"
32801,4cab392a7d403866,31801,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,674,83,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":0.5,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.03,""price_window"":1,""reversal_book_min"":0.08,""session"":""LONDON""}"
32802,6708bb127faba053,31802,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,372,58,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""LATE""}"
32803,a78cc7d84534dc33,31803,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,255,38,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.5,""intensity_min"":0.6,""move_atr_min"":0.9,""price_tick_min"":0.06,""price_window"":3,""reversal_book_min"":0.32,""session"":""ASIA""}"
32804,ae396ed77bf2228d,31804,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,621,53,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.9,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.24,""session"":""NY""}"
32805,bf85f2aa35a23dfd,31805,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1659,57,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":1.0,""move_atr_min"":0.2,""price_tick_min"":0.06,""price_window"":1,""reversal_book_min"":0.16,""session"":""ALL""}"
32806,39789fbc4070935b,31806,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1493,168,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.08,""session"":""NY""}"
32807,82e8b4aa2d9713e9,31807,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,435,63,"{""chop_age_max"":432,""chop_age_min"":12,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""LATE""}"
32808,19812a483b854a4d,31808,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,2994,413,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":0.5,""intensity_min"":1.0,""move_atr_min"":0.2,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.32,""session"":""ALL""}"
32809,7e531b5356f495a6,31809,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,387,38,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.32,""session"":""NY""}"
32810,9d2d0c55cac2a6d3,31810,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,394,47,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":0.3,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.24,""session"":""LONDON""}"
32811,26f4b2455dd1d979,31811,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,179,15,"{""chop_age_max"":432,""chop_age_min"":48,""efficiency_max"":0.5,""intensity_min"":0.6,""move_atr_min"":0.9,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.32,""session"":""LATE""}"
32812,fe7a4ecd4cc67b4d,31812,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,618,62,"{""chop_age_max"":432,""chop_age_min"":12,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.4,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.24,""session"":""NY""}"
32813,482778c043331f9d,31813,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1051,183,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":1.0,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.16,""session"":""ASIA""}"
32814,1cbb42ff9ca84a2d,31814,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,381,43,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.24,""session"":""ALL""}"
32815,7e21d482bfcf8b25,31815,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,541,90,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":0.6,""move_atr_min"":0.6,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.32,""session"":""ASIA""}"
32816,c8ecd911f67c6276,31816,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,4362,1003,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":0.7,""intensity_min"":0.6,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.08,""session"":""ALL""}"
32817,705016913a7dc426,31817,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,3858,844,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.08,""session"":""LONDON""}"
32818,977eb9d907d8fca0,31818,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,613,103,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.7,""intensity_min"":0.6,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.24,""session"":""LONDON""}"
32819,34632ca81fc58677,31819,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,2193,343,"{""chop_age_max"":432,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":0.6,""move_atr_min"":0.6,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.08,""session"":""LONDON""}"
32820,38a9e61f4b66b839,31820,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1279,235,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""LONDON""}"
32821,2d22af87336f7b0d,31821,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1264,220,"{""chop_age_max"":48,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":1.4,""move_atr_min"":0.2,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""NY""}"
32822,5ef65c4fc842f0e3,31822,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,2850,433,"{""chop_age_max"":2000,""chop_age_min"":48,""efficiency_max"":0.5,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.16,""session"":""ALL""}"
32823,6388422acd07e69b,31823,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,364,44,"{""chop_age_max"":144,""chop_age_min"":48,""efficiency_max"":1.0,""intensity_min"":1.0,""move_atr_min"":0.4,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.32,""session"":""ALL""}"
32824,ee927d6c1511b0de,31824,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,575,90,"{""chop_age_max"":48,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""LONDON""}"
32825,70737f722f4f7b9e,31825,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,962,186,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.3,""intensity_min"":1.4,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.08,""session"":""LONDON""}"
32826,d7380d22c58bcced,31826,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,696,49,"{""chop_age_max"":48,""chop_age_min"":12,""efficiency_max"":0.5,""intensity_min"":1.4,""move_atr_min"":0.2,""price_tick_min"":0.03,""price_window"":6,""reversal_book_min"":0.08,""session"":""ALL""}"
32827,10c567aad43e49b8,31827,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,9977,2139,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.08,""session"":""ALL""}"
32828,f8974b8b7f60c378,31828,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,594,79,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":0.6,""move_atr_min"":0.4,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.32,""session"":""NY""}"
32829,f6dc1732a23eb030,31829,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,683,106,"{""chop_age_max"":432,""chop_age_min"":1,""efficiency_max"":0.5,""intensity_min"":1.0,""move_atr_min"":0.2,""price_tick_min"":0.03,""price_window"":3,""reversal_book_min"":0.16,""session"":""ASIA""}"
32830,0c779ad0e8a24c4d,31830,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,423,72,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":1.0,""move_atr_min"":0.9,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.32,""session"":""ASIA""}"
32831,7cf91ec1a11b6f78,31831,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,567,22,"{""chop_age_max"":2000,""chop_age_min"":48,""efficiency_max"":0.5,""intensity_min"":1.0,""move_atr_min"":0.4,""price_tick_min"":0.06,""price_window"":3,""reversal_book_min"":0.32,""session"":""ALL""}"
32832,970c7cce88aa4563,31832,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1310,85,"{""chop_age_max"":2000,""chop_age_min"":1,""efficiency_max"":0.7,""intensity_min"":0.6,""move_atr_min"":0.2,""price_tick_min"":0.06,""price_window"":3,""reversal_book_min"":0.32,""session"":""ALL""}"
32833,4607d25319c5c39f,31833,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,332,37,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":0.5,""intensity_min"":0.6,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.32,""session"":""LONDON""}"
32834,f733dad4faa1ebb4,31834,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,1086,186,"{""chop_age_max"":2000,""chop_age_min"":48,""efficiency_max"":0.7,""intensity_min"":1.0,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.24,""session"":""NY""}"
32835,c4baf654c648150b,31835,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,783,88,"{""chop_age_max"":432,""chop_age_min"":48,""efficiency_max"":0.3,""intensity_min"":1.4,""move_atr_min"":0.4,""price_tick_min"":0.0,""price_window"":6,""reversal_book_min"":0.32,""session"":""ALL""}"
32836,18db4434374034f0,31836,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,584,98,"{""chop_age_max"":2000,""chop_age_min"":12,""efficiency_max"":0.7,""intensity_min"":1.4,""move_atr_min"":0.2,""price_tick_min"":0.0,""price_window"":3,""reversal_book_min"":0.16,""session"":""ASIA""}"
32837,76af31ca44fce285,31837,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,190,27,"{""chop_age_max"":144,""chop_age_min"":1,""efficiency_max"":1.0,""intensity_min"":0.6,""move_atr_min"":0.6,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.32,""session"":""LONDON""}"
32838,13c2a8c053b499bf,31838,CHOP,CHOP_BOOK_ABSORPTION_REVERSE,355,42,"{""chop_age_max"":432,""chop_age_min"":12,""efficiency_max"":0.3,""intensity_min"":1.4,""move_atr_min"":0.4,""price_tick_min"":0.0,""price_window"":1,""reversal_book_min"":0.24,""session"":""LONDON""}"
32839,aab981c0fc149f97,31839,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,578,100,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.4,""reversal_location_min"":0.55,""session"":""LATE"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.9}"
32840,8968d104b59a0c68,31840,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,958,211,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_bars"":1,""intensity_min"":1.1,""move_atr_min"":0.6,""reversal_location_min"":0.25,""session"":""NY"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.6}"
32841,96cc02df8b07f87c,31841,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,1350,250,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_bars"":3,""intensity_min"":0.8,""move_atr_min"":0.6,""reversal_location_min"":0.4,""session"":""ASIA"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.9}"
32842,f24f53ca8c535feb,31842,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,501,90,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.8,""move_atr_min"":0.4,""reversal_location_min"":0.25,""session"":""LATE"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.6}"
32843,c57962b671e5c200,31843,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,2239,309,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.6,""reversal_location_min"":0.4,""session"":""ALL"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.6}"
32844,5fe964bdb3d18fc1,31844,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,294,50,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_bars"":1,""intensity_min"":1.1,""move_atr_min"":0.9,""reversal_location_min"":0.4,""session"":""ALL"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.2}"
32845,937d287f7761ad5f,31845,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,165,19,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.25,""reversal_location_min"":0.55,""session"":""LATE"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.6}"
32846,312657a6337362b7,31846,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,416,75,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_bars"":1,""intensity_min"":0.8,""move_atr_min"":0.4,""reversal_location_min"":0.25,""session"":""LATE"",""spread_ratio_min"":1.05,""variance_ratio_min"":1.2}"
32847,092b5f0f53341c2e,31847,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,370,48,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_bars"":1,""intensity_min"":0.5,""move_atr_min"":0.25,""reversal_location_min"":0.4,""session"":""ALL"",""spread_ratio_min"":1.15,""variance_ratio_min"":1.6}"
32848,4fd699ee401b6c70,31848,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,773,96,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.8,""move_atr_min"":0.25,""reversal_location_min"":0.55,""session"":""ALL"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.6}"
32849,f529fd5c8b394c20,31849,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,354,62,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_bars"":1,""intensity_min"":1.1,""move_atr_min"":0.25,""reversal_location_min"":0.4,""session"":""ALL"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.9}"
32850,affa8e0b574c440f,31850,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,256,16,"{""chop_age_max"":144,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":1.1,""move_atr_min"":0.4,""reversal_location_min"":0.25,""session"":""ALL"",""spread_ratio_min"":1.3,""variance_ratio_min"":1.2}"
32851,f51b74886641c543,31851,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,535,101,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":1.1,""move_atr_min"":0.4,""reversal_location_min"":0.25,""session"":""LATE"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.6}"
32852,a9356b0755bc4f6d,31852,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,4264,708,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.25,""reversal_location_min"":0.55,""session"":""ALL"",""spread_ratio_min"":1.05,""variance_ratio_min"":1.2}"
32853,77d7162bafbeaf7a,31853,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,272,39,"{""chop_age_max"":432,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":1.1,""move_atr_min"":0.9,""reversal_location_min"":0.4,""session"":""NY"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.6}"
32854,8781a08921e9fc6c,31854,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,929,176,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.5,""move_atr_min"":0.4,""reversal_location_min"":0.25,""session"":""LATE"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.9}"
32855,95ab837d31c1afc5,31855,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,217,48,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_bars"":1,""intensity_min"":0.8,""move_atr_min"":0.9,""reversal_location_min"":0.25,""session"":""ALL"",""spread_ratio_min"":1.0,""variance_ratio_min"":0.9}"
32856,adf3768e339a25e3,31856,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,221,39,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_bars"":1,""intensity_min"":0.3,""move_atr_min"":0.9,""reversal_location_min"":0.25,""session"":""LATE"",""spread_ratio_min"":1.0,""variance_ratio_min"":0.9}"
32857,bc7d9ce9eb98be89,31857,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,2108,413,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":0.8,""move_atr_min"":0.4,""reversal_location_min"":0.4,""session"":""NY"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.9}"
32858,60755f0c68951a60,31858,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,306,45,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.4,""reversal_location_min"":0.55,""session"":""LATE"",""spread_ratio_min"":1.3,""variance_ratio_min"":0.9}"
32859,af9e502d1eb4c217,31859,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,246,37,"{""chop_age_max"":48,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.5,""move_atr_min"":0.4,""reversal_location_min"":0.55,""session"":""LONDON"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.2}"
32860,f861755f95eb3f71,31860,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,104,24,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_bars"":1,""intensity_min"":0.8,""move_atr_min"":0.9,""reversal_location_min"":0.4,""session"":""ASIA"",""spread_ratio_min"":1.0,""variance_ratio_min"":1.2}"
32861,46ac531370084b09,31861,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,620,105,"{""chop_age_max"":144,""chop_age_min"":1,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.6,""reversal_location_min"":0.55,""session"":""LONDON"",""spread_ratio_min"":1.0,""variance_ratio_min"":0.9}"
32862,51c271471cc3bf5c,31862,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,306,33,"{""chop_age_max"":48,""chop_age_min"":1,""impulse_bars"":1,""intensity_min"":0.3,""move_atr_min"":0.4,""reversal_location_min"":0.25,""session"":""NY"",""spread_ratio_min"":1.05,""variance_ratio_min"":1.6}"
32863,dbaa5d640161708f,31863,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,441,81,"{""chop_age_max"":144,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":0.8,""move_atr_min"":0.9,""reversal_location_min"":0.25,""session"":""NY"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.6}"
32864,1781150e0fa72f07,31864,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,368,82,"{""chop_age_max"":432,""chop_age_min"":1,""impulse_bars"":1,""intensity_min"":0.8,""move_atr_min"":0.25,""reversal_location_min"":0.55,""session"":""ASIA"",""spread_ratio_min"":1.0,""variance_ratio_min"":0.9}"
32865,6e9dca196dfa02f8,31865,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,142,19,"{""chop_age_max"":432,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":1.1,""move_atr_min"":0.9,""reversal_location_min"":0.25,""session"":""LATE"",""spread_ratio_min"":1.15,""variance_ratio_min"":0.9}"
32866,39fca59e960f37fe,31866,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,1270,246,"{""chop_age_max"":2000,""chop_age_min"":1,""impulse_bars"":1,""intensity_min"":0.3,""move_atr_min"":0.9,""reversal_location_min"":0.25,""session"":""ALL"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.9}"
32867,c73d00325bdb9c98,31867,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,1675,256,"{""chop_age_max"":2000,""chop_age_min"":48,""impulse_bars"":3,""intensity_min"":0.3,""move_atr_min"":0.9,""reversal_location_min"":0.25,""session"":""LONDON"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.6}"
32868,3926477850165c79,31868,CHOP,CHOP_LIQUIDITY_SHOCK_REVERSION_REVERSE,1770,273,"{""chop_age_max"":2000,""chop_age_min"":12,""impulse_bars"":3,""intensity_min"":0.5,""move_atr_min"":0.25,""reversal_location_min"":0.55,""session"":""ASIA"",""spread_ratio_min"":1.05,""variance_ratio_min"":0.9}"
